企業名,会計年度,四半期,0
サンワテクノス,2018,Q4,45.38641400228923
サンワテクノス,2019,Q1,24.582871599654823
サンワテクノス,2019,Q2,39.46396425528704
サンワテクノス,2019,Q3,18.792130768271697
サンワテクノス,2019,Q4,43.65241039461603
サンワテクノス,2020,Q1,21.653449575572445
サンワテクノス,2020,Q2,34.6033226715134
サンワテクノス,2020,Q3,19.365489021975794
サンワテクノス,2020,Q4,44.156918151873555
シキボウ,2018,Q1,22.455380158700745
シキボウ,2018,Q2,25.895796060723253
シキボウ,2018,Q3,34.627474575330915
シキボウ,2018,Q4,13.917863561436986
シキボウ,2019,Q1,-374.0187645445104
シキボウ,2019,Q2,-66.40002306993017
シキボウ,2019,Q3,-82.47970810156168
シキボウ,2019,Q4,314.7311951604666
シキボウ,2020,Q1,-15.627152193440985
シキボウ,2020,Q2,-10.342597731153298
シキボウ,2020,Q3,-6.02363333012618
シキボウ,2020,Q4,-3.3520126607627807
システムリサーチ,2018,Q1,22.775124673042082
システムリサーチ,2018,Q2,41.60326947236064
システムリサーチ,2018,Q3,39.350130306758324
システムリサーチ,2018,Q4,57.403907966123604
システムリサーチ,2019,Q1,33.14626507385731
システムリサーチ,2019,Q2,50.66585099321589
システムリサーチ,2019,Q3,56.928142927076564
システムリサーチ,2019,Q4,83.11201249619387
システムリサーチ,2020,Q1,37.032830856773465
システムリサーチ,2020,Q2,67.98978614684557
システムリサーチ,2020,Q3,38.94354001100398
システムリサーチ,2020,Q4,53.729102089864
シスメックス,2018,Q1,42.3342311360564
シスメックス,2018,Q2,43.553270947272
シスメックス,2018,Q3,47.920354209752546
シスメックス,2018,Q4,42.91472077406331
シスメックス,2019,Q1,44.498579151386274
シスメックス,2019,Q2,46.56637796740846
シスメックス,2019,Q3,39.51551114861668
シスメックス,2019,Q4,49.97489493393586
シスメックス,2020,Q1,38.70909782823375
シスメックス,2020,Q2,39.79413784470839
シスメックス,2020,Q3,37.95877075119723
シスメックス,2020,Q4,44.47401668764125
シチズン時計,2018,Q1,8.787255784720001
シチズン時計,2018,Q2,9.527109030629497
シチズン時計,2018,Q3,11.803731565798861
シチズン時計,2018,Q4,9.794092145783969
シチズン時計,2019,Q1,9.197614600205505
シチズン時計,2019,Q2,9.294679173195929
シチズン時計,2019,Q3,11.817217518828588
シチズン時計,2019,Q4,6.7131611977756735
シチズン時計,2020,Q1,4.335916895063124
シチズン時計,2020,Q2,2.5101760012541328
シチズン時計,2020,Q3,-11.982417786665241
シチズン時計,2020,Q4,-38.244818787807134
シップヘルスケアホールディング,2018,Q1,51.92690050910328
シップヘルスケアホールディング,2018,Q2,68.5521595777048
シップヘルスケアホールディング,2018,Q3,54.1817176747696
シップヘルスケアホールディング,2018,Q4,49.97420071277715
シップヘルスケアホールディング,2019,Q1,30.76939525874518
シップヘルスケアホールディング,2019,Q2,68.97243241091219
シップヘルスケアホールディング,2019,Q3,50.50772712617229
シップヘルスケアホールディング,2019,Q4,51.86024014585338
シップヘルスケアホールディング,2020,Q1,46.77729803339414
シップヘルスケアホールディング,2020,Q2,56.21554035215513
シップヘルスケアホールディング,2020,Q3,44.95841601071937
シップヘルスケアホールディング,2020,Q4,48.39233555643577
シモジマ,2018,Q1,12.798776916475102
シモジマ,2018,Q2,8.592349351239406
シモジマ,2018,Q3,30.650885928371302
シモジマ,2018,Q4,0.41273776919073235
シモジマ,2019,Q1,6.272709511184695
シモジマ,2019,Q2,1.4008134885378059
シモジマ,2019,Q3,22.1626294424766
シモジマ,2019,Q4,-5.486537766187325
シモジマ,2020,Q1,1.3537365910069132
シモジマ,2020,Q2,5.252837660470397
シモジマ,2020,Q3,-2.515582645791313
シモジマ,2020,Q4,-11.360784485569754
シャープ,2018,Q1,7.001986489383043
シャープ,2018,Q2,6.10112251567627
シャープ,2018,Q3,-0.1631061751976599
シャープ,2018,Q4,8.650007932972485
シャープ,2019,Q1,0.6100082969293368
シャープ,2019,Q2,-12.85014555507043
シャープ,2019,Q3,-9.661567642970814
シャープ,2019,Q4,14.633457840243981
シャープ,2020,Q1,-11.689917488691995
シャープ,2020,Q2,-37.113062791356825
シャープ,2020,Q3,-10.121815425480978
シャープ,2020,Q4,28.703649484040334
シンニッタン,2018,Q1,12.738543866157766
シンニッタン,2018,Q2,12.253223661033804
シンニッタン,2018,Q3,12.950256016022994
シンニッタン,2018,Q4,11.017908886707882
シンニッタン,2019,Q1,11.910939068369421
シンニッタン,2019,Q2,12.274541176234004
シンニッタン,2019,Q3,12.334775251712491
シンニッタン,2019,Q4,11.589620533208182
シンニッタン,2020,Q1,7.034038302099822
シンニッタン,2020,Q2,5.271011500844626
シンニッタン,2020,Q3,-5.734899067003735
シンニッタン,2020,Q4,5.632902016195656
シンフォニア　テクノロジー,2018,Q1,0.9688942099942346
シンフォニア　テクノロジー,2018,Q2,5.699285971767068
シンフォニア　テクノロジー,2018,Q3,-0.7529900998889145
シンフォニア　テクノロジー,2018,Q4,17.131543257977842
シンフォニア　テクノロジー,2019,Q1,33.3198975687757
シンフォニア　テクノロジー,2019,Q2,23.645097317765465
シンフォニア　テクノロジー,2019,Q3,20.74790496303942
シンフォニア　テクノロジー,2019,Q4,119.0562165658006
シンフォニア　テクノロジー,2020,Q1,-8.315385620578741
シンフォニア　テクノロジー,2020,Q2,20.435445742716787
シンフォニア　テクノロジー,2020,Q3,-17.912682250890285
シンフォニア　テクノロジー,2020,Q4,54.48532960852374
シーティーエス,2018,Q1,22.071613694982112
シーティーエス,2018,Q2,24.134463331547853
シーティーエス,2018,Q3,26.54950004823586
シーティーエス,2018,Q4,62.90651648399296
シーティーエス,2019,Q1,65.29685695831766
シーティーエス,2019,Q2,34.936379142751036
シーティーエス,2019,Q3,26.643871903746
シーティーエス,2019,Q4,38.85518774241123
シーティーエス,2020,Q1,44.57895611011783
シーティーエス,2020,Q2,43.31845028567311
シーティーエス,2020,Q3,38.11584439005008
シーティーエス,2020,Q4,29.58806183005474
シード,2018,Q1,20.14367679372218
シード,2018,Q2,21.472892036177427
シード,2018,Q3,26.747242631343106
シード,2018,Q4,15.254461732979205
シード,2019,Q1,10.62509806633469
シード,2019,Q2,8.265358901883504
シード,2019,Q3,11.566112993979916
シード,2019,Q4,22.843008187789287
シード,2020,Q1,9.51045248101042
シード,2020,Q2,1.2499119568066526
シード,2020,Q3,11.024568769415147
シード,2020,Q4,19.90699754982893
ジェイテクト,2018,Q1,30.08917558833492
ジェイテクト,2018,Q2,30.513897652823907
ジェイテクト,2018,Q3,29.26072338996553
ジェイテクト,2018,Q4,25.624600557903587
ジェイテクト,2019,Q1,22.89145105515336
ジェイテクト,2019,Q2,18.90239360129457
ジェイテクト,2019,Q3,18.25478935562724
ジェイテクト,2019,Q4,11.043547312383641
ジェイテクト,2020,Q1,6.426310233241061
ジェイテクト,2020,Q2,-56.63228238175786
ジェイテクト,2020,Q3,-13.054776677302755
ジェイテクト,2020,Q4,6.2849434591811715
ジェコス,2018,Q1,29.263088803939382
ジェコス,2018,Q2,28.98428969754551
ジェコス,2018,Q3,30.66915163921306
ジェコス,2018,Q4,31.14422098098798
ジェコス,2019,Q1,29.259244678604126
ジェコス,2019,Q2,28.267971415577826
ジェコス,2019,Q3,28.566330544513985
ジェコス,2019,Q4,31.86487772244505
ジェコス,2020,Q1,28.82572032696784
ジェコス,2020,Q2,29.993108653080178
ジェコス,2020,Q3,31.899049343292603
ジェコス,2020,Q4,31.041050234432163
ジャストシステム,2018,Q1,13.73560785527014
ジャストシステム,2018,Q2,13.843295355811303
ジャストシステム,2018,Q3,8.975707689581693
ジャストシステム,2018,Q4,8.87087281830843
ジャストシステム,2019,Q1,21.39252609521784
ジャストシステム,2019,Q2,31.4569690212865
ジャストシステム,2019,Q3,41.73503896120654
ジャストシステム,2019,Q4,42.418264204994244
ジャストシステム,2020,Q1,39.79786082289647
ジャストシステム,2020,Q2,46.11911262031883
ジャストシステム,2020,Q3,41.74425336790297
ジャストシステム,2020,Q4,37.447382977059036
ジャパンフーズ,2018,Q1,147.93477712481175
ジャパンフーズ,2018,Q2,87.43069303869311
ジャパンフーズ,2018,Q3,-56.64689197505877
ジャパンフーズ,2018,Q4,-17.870440119127124
ジャパンフーズ,2019,Q1,86.62872879734519
ジャパンフーズ,2019,Q2,138.67792265586053
ジャパンフーズ,2019,Q3,-100.20658514976755
ジャパンフーズ,2019,Q4,-81.72030210522516
ジャパンフーズ,2020,Q1,105.12356361043635
ジャパンフーズ,2020,Q2,29.36355379949511
ジャパンフーズ,2020,Q3,-49.58057711245637
ジャパンフーズ,2020,Q4,-42.17293293184358
ジーエス・ユアサ　コーポレーシ,2018,Q1,5.834519925328534
ジーエス・ユアサ　コーポレーシ,2018,Q2,5.049944841337185
ジーエス・ユアサ　コーポレーシ,2018,Q3,6.464562395233437
ジーエス・ユアサ　コーポレーシ,2018,Q4,9.78663676083496
ジーエス・ユアサ　コーポレーシ,2019,Q1,4.648236882730686
ジーエス・ユアサ　コーポレーシ,2019,Q2,35.370654512253445
ジーエス・ユアサ　コーポレーシ,2019,Q3,50.250453772008235
ジーエス・ユアサ　コーポレーシ,2019,Q4,38.05145650985226
ジーエス・ユアサ　コーポレーシ,2020,Q1,43.55762735668128
ジーエス・ユアサ　コーポレーシ,2020,Q2,27.120831180389892
ジーエス・ユアサ　コーポレーシ,2020,Q3,33.90219848373232
ジーエス・ユアサ　コーポレーシ,2020,Q4,51.06316727850544
ジーテクト,2018,Q1,73.25394413940487
ジーテクト,2018,Q2,72.46834676235888
ジーテクト,2018,Q3,82.6707906476574
ジーテクト,2018,Q4,82.4123089556103
ジーテクト,2019,Q1,68.88528520718579
ジーテクト,2019,Q2,71.88428299555338
ジーテクト,2019,Q3,75.61578841674692
ジーテクト,2019,Q4,64.93556690793999
ジーテクト,2020,Q1,56.38247653339296
ジーテクト,2020,Q2,48.43892940199808
ジーテクト,2020,Q3,38.47126648784749
ジーテクト,2020,Q4,35.764028387046224
スカパーＪＳＡＴホールディング,2018,Q1,131.65270933395632
スカパーＪＳＡＴホールディング,2018,Q2,115.44837694621766
スカパーＪＳＡＴホールディング,2018,Q3,111.09677379074193
スカパーＪＳＡＴホールディング,2018,Q4,99.76664143823942
スカパーＪＳＡＴホールディング,2019,Q1,56.60041161348741
スカパーＪＳＡＴホールディング,2019,Q2,30.925452708039273
スカパーＪＳＡＴホールディング,2019,Q3,35.37832130525567
スカパーＪＳＡＴホールディング,2019,Q4,28.019385825822248
スカパーＪＳＡＴホールディング,2020,Q1,34.69140353580523
スカパーＪＳＡＴホールディング,2020,Q2,18.84899304035823
スカパーＪＳＡＴホールディング,2020,Q3,17.923720112621183
スカパーＪＳＡＴホールディング,2020,Q4,17.545570232926565
スクウェア・エニックス・ホール,2018,Q1,32.347071703908696
スクウェア・エニックス・ホール,2018,Q2,33.35055693364451
スクウェア・エニックス・ホール,2018,Q3,28.021234211958667
スクウェア・エニックス・ホール,2018,Q4,20.287512351585995
スクウェア・エニックス・ホール,2019,Q1,27.97424677916046
スクウェア・エニックス・ホール,2019,Q2,35.579701324388665
スクウェア・エニックス・ホール,2019,Q3,39.23209471305571
スクウェア・エニックス・ホール,2019,Q4,45.9904890444175
スクウェア・エニックス・ホール,2020,Q1,44.42088604979854
スクウェア・エニックス・ホール,2020,Q2,45.14221963398818
スクウェア・エニックス・ホール,2020,Q3,73.05845538637483
スクウェア・エニックス・ホール,2020,Q4,59.42856210357613
スクロール,2018,Q1,4.7862206511195975
スクロール,2018,Q2,9.355389246656406
スクロール,2018,Q3,-2.0574190427460124
スクロール,2018,Q4,-5.177045325893051
スクロール,2019,Q1,8.928736759415493
スクロール,2019,Q2,-4.349658722174278
スクロール,2019,Q3,13.414007247362937
スクロール,2019,Q4,-13.270394555798164
スクロール,2020,Q1,11.259969868882271
スクロール,2020,Q2,-10.983924447914603
スクロール,2020,Q3,14.892200201477579
スクロール,2020,Q4,-2.3118811102641583
スズキ,2018,Q1,143.1863567169017
スズキ,2018,Q2,134.87058749631746
スズキ,2018,Q3,175.63856975148272
スズキ,2018,Q4,160.2538000506051
スズキ,2019,Q1,121.15254515019117
スズキ,2019,Q2,81.77970645189582
スズキ,2019,Q3,96.98278219891316
スズキ,2019,Q4,44.40307864160344
スズキ,2020,Q1,69.73572706185604
スズキ,2020,Q2,48.31265976744577
スズキ,2020,Q3,83.97576510989362
スズキ,2020,Q4,81.07862582849009
スズケン,2018,Q1,35.99080184085484
スズケン,2018,Q2,45.56133356466738
スズケン,2018,Q3,75.99076697939518
スズケン,2018,Q4,49.17300989877506
スズケン,2019,Q1,11.68484057162535
スズケン,2019,Q2,95.09914136353058
スズケン,2019,Q3,131.82191401912362
スズケン,2019,Q4,51.212890247207454
スズケン,2020,Q1,70.09202494013252
スズケン,2020,Q2,65.04149049272345
スズケン,2020,Q3,91.63911408703359
スズケン,2020,Q4,67.57378832558994
スズデン,2018,Q1,15.70197391284415
スズデン,2018,Q2,17.817507889661577
スズデン,2018,Q3,17.67187803951729
スズデン,2018,Q4,16.45560262633336
スズデン,2019,Q1,20.109187365813305
スズデン,2019,Q2,18.592131507646727
スズデン,2019,Q3,16.24074475989876
スズデン,2019,Q4,19.751185495552505
スズデン,2020,Q1,16.920740935262344
スズデン,2020,Q2,18.102072785974432
スズデン,2020,Q3,16.27761759790731
スズデン,2020,Q4,15.960891688468815
スタンレー電気,2018,Q1,55.39553896132877
スタンレー電気,2018,Q2,56.4575950413372
スタンレー電気,2018,Q3,54.35106544960455
スタンレー電気,2018,Q4,61.68169810647761
スタンレー電気,2019,Q1,65.51504121236545
スタンレー電気,2019,Q2,60.98316603041389
スタンレー電気,2019,Q3,51.84444800096602
スタンレー電気,2019,Q4,52.08111769500445
スタンレー電気,2020,Q1,8.670002318998705
スタンレー電気,2020,Q2,-11.847218030257519
スタンレー電気,2020,Q3,31.37022654709397
スタンレー電気,2020,Q4,50.586639825225916
スターゼン,2018,Q1,148.73458684115437
スターゼン,2018,Q2,106.84171151729313
スターゼン,2018,Q3,134.47738590557472
スターゼン,2018,Q4,127.40010108274419
スターゼン,2019,Q1,139.84992079438365
スターゼン,2019,Q2,78.01897276458581
スターゼン,2019,Q3,126.55229359391922
スターゼン,2019,Q4,96.53188437557202
スターゼン,2020,Q1,91.70686797888459
スターゼン,2020,Q2,-43.93533796432955
スターゼン,2020,Q3,149.52954619360173
スターゼン,2020,Q4,40.966534077821315
スターツコーポレーション,2018,Q1,64.84291947602438
スターツコーポレーション,2018,Q2,59.691492727573184
スターツコーポレーション,2018,Q3,79.4122479516937
スターツコーポレーション,2018,Q4,66.18948510502268
スターツコーポレーション,2019,Q1,67.61665767326429
スターツコーポレーション,2019,Q2,77.50236150450912
スターツコーポレーション,2019,Q3,64.63793717169821
スターツコーポレーション,2019,Q4,89.31689383592975
スターツコーポレーション,2020,Q1,60.77663686519503
スターツコーポレーション,2020,Q2,77.58195103721866
スターツコーポレーション,2020,Q3,67.39263443131969
スターツコーポレーション,2020,Q4,81.50572395387877
ステラ　ケミファ,2018,Q1,22.22331300022045
ステラ　ケミファ,2018,Q2,48.621141191655234
ステラ　ケミファ,2018,Q3,35.58228623259433
ステラ　ケミファ,2018,Q4,30.04773341177826
ステラ　ケミファ,2019,Q1,36.351009582554326
ステラ　ケミファ,2019,Q2,33.94107045630239
ステラ　ケミファ,2019,Q3,25.506471020441438
ステラ　ケミファ,2019,Q4,39.632190333214886
ステラ　ケミファ,2020,Q1,35.67575574377411
ステラ　ケミファ,2020,Q2,25.589874187706158
ステラ　ケミファ,2020,Q3,39.71310657957514
ステラ　ケミファ,2020,Q4,35.8851920683501
セイコーエプソン,2018,Q1,42.95515344050661
セイコーエプソン,2018,Q2,35.854731384679766
セイコーエプソン,2018,Q3,45.04112304890677
セイコーエプソン,2018,Q4,50.39706734554038
セイコーエプソン,2019,Q1,36.389044256609694
セイコーエプソン,2019,Q2,29.054945811642092
セイコーエプソン,2019,Q3,42.318296150970454
セイコーエプソン,2019,Q4,28.91232477595328
セイコーエプソン,2020,Q1,-1.6210760014308683
セイコーエプソン,2020,Q2,33.79670151914961
セイコーエプソン,2020,Q3,5.758767452419418
セイコーエプソン,2020,Q4,41.522289060031184
セイコーホールディングス,2018,Q1,110.40394137994929
セイコーホールディングス,2018,Q2,20.39412622053691
セイコーホールディングス,2018,Q3,65.7828241630435
セイコーホールディングス,2018,Q4,115.43719407827496
セイコーホールディングス,2019,Q1,6.878403209915352
セイコーホールディングス,2019,Q2,40.537756890592675
セイコーホールディングス,2019,Q3,32.23015279485773
セイコーホールディングス,2019,Q4,32.7339610102243
セイコーホールディングス,2020,Q1,-7.052590367476151
セイコーホールディングス,2020,Q2,38.37586280876821
セイコーホールディングス,2020,Q3,2.198291162816199
セイコーホールディングス,2020,Q4,13.856005155885711
セイノーホールディングス,2018,Q1,21.71209667619722
セイノーホールディングス,2018,Q2,25.346946275898887
セイノーホールディングス,2018,Q3,29.93381077232356
セイノーホールディングス,2018,Q4,26.449480801944375
セイノーホールディングス,2019,Q1,32.4109378884969
セイノーホールディングス,2019,Q2,23.404028794539258
セイノーホールディングス,2019,Q3,24.47930617843209
セイノーホールディングス,2019,Q4,2.761068928569056
セイノーホールディングス,2020,Q1,68.53370335882774
セイノーホールディングス,2020,Q2,69.1835609657154
セイノーホールディングス,2020,Q3,20.18666231180769
セイノーホールディングス,2020,Q4,21.484455773790103
セガサミーホールディングス,2018,Q1,24.84306746630853
セガサミーホールディングス,2018,Q2,21.81444958030646
セガサミーホールディングス,2018,Q3,21.710785546464173
セガサミーホールディングス,2018,Q4,21.509706125190394
セガサミーホールディングス,2019,Q1,20.68843020746664
セガサミーホールディングス,2019,Q2,9.755975681454796
セガサミーホールディングス,2019,Q3,13.00500359566854
セガサミーホールディングス,2019,Q4,9.802279645170351
セガサミーホールディングス,2020,Q1,25.800727633092762
セガサミーホールディングス,2020,Q2,26.77007853575875
セガサミーホールディングス,2020,Q3,11.510472402074468
セガサミーホールディングス,2020,Q4,4.361808553946702
セコム,2018,Q1,94.44171463318075
セコム,2018,Q2,102.4267000856461
セコム,2018,Q3,95.00507782811852
セコム,2018,Q4,103.38726714186633
セコム,2019,Q1,107.2876454649828
セコム,2019,Q2,90.96781184868055
セコム,2019,Q3,102.12139870711698
セコム,2019,Q4,100.96397410707854
セコム,2020,Q1,98.29601074656013
セコム,2020,Q2,98.76914389268387
セコム,2020,Q3,91.07719317965085
セコム,2020,Q4,89.80332609814167
センコーグループホールディング,2018,Q1,13.834925731988143
センコーグループホールディング,2018,Q2,17.082208958838574
センコーグループホールディング,2018,Q3,20.780011163306355
センコーグループホールディング,2018,Q4,16.157338218020485
センコーグループホールディング,2019,Q1,20.940097452324416
センコーグループホールディング,2019,Q2,18.730927674055266
センコーグループホールディング,2019,Q3,26.013450558830602
センコーグループホールディング,2019,Q4,16.882958011704645
センコーグループホールディング,2020,Q1,21.39684751335568
センコーグループホールディング,2020,Q2,21.475873397127515
センコーグループホールディング,2020,Q3,28.255169794604235
センコーグループホールディング,2020,Q4,8.756638195360214
セントケア・ホールディング,2018,Q1,157.32301015795508
セントケア・ホールディング,2018,Q2,149.04953694409318
セントケア・ホールディング,2018,Q3,90.63433503859201
セントケア・ホールディング,2018,Q4,67.86978887422805
セントケア・ホールディング,2019,Q1,48.08275638849347
セントケア・ホールディング,2019,Q2,64.10810399693102
セントケア・ホールディング,2019,Q3,39.12697871880603
セントケア・ホールディング,2019,Q4,31.926318067844786
セントケア・ホールディング,2020,Q1,21.714128526436397
セントケア・ホールディング,2020,Q2,44.37313756428684
セントケア・ホールディング,2020,Q3,35.19921306894165
セントケア・ホールディング,2020,Q4,35.18963871910924
セントラルスポーツ,2018,Q1,69.09973994051904
セントラルスポーツ,2018,Q2,67.21159008454069
セントラルスポーツ,2018,Q3,64.84452590049216
セントラルスポーツ,2018,Q4,70.42662256401275
セントラルスポーツ,2019,Q1,62.60233876136869
セントラルスポーツ,2019,Q2,58.74716133531428
セントラルスポーツ,2019,Q3,54.46508951793
セントラルスポーツ,2019,Q4,65.25181588106898
セントラルスポーツ,2020,Q1,49.70683423271092
セントラルスポーツ,2020,Q2,-11.062138393508658
セントラルスポーツ,2020,Q3,-46.93330241714567
セントラルスポーツ,2020,Q4,46.19275112548719
セントラル硝子,2018,Q1,17.158001194194977
セントラル硝子,2018,Q2,-5.812759370359392
セントラル硝子,2018,Q3,8.19116992824981
セントラル硝子,2018,Q4,62.742828689283726
セントラル硝子,2019,Q1,51.32575079338078
セントラル硝子,2019,Q2,44.22443198064205
セントラル硝子,2019,Q3,35.879886722251946
セントラル硝子,2019,Q4,28.223581761543933
セントラル硝子,2020,Q1,39.91183257137909
セントラル硝子,2020,Q2,28.226859777614788
セントラル硝子,2020,Q3,-17.875451650639548
セントラル硝子,2020,Q4,43.71884157171725
セーレン,2018,Q1,32.066003020751175
セーレン,2018,Q2,25.871298152728052
セーレン,2018,Q3,35.42995971073092
セーレン,2018,Q4,33.16568885588275
セーレン,2019,Q1,36.23904520470498
セーレン,2019,Q2,33.33130377634966
セーレン,2019,Q3,37.09647076035553
セーレン,2019,Q4,30.981816623905363
セーレン,2020,Q1,39.38630524555998
セーレン,2020,Q2,32.68931118574844
セーレン,2020,Q3,29.59257642320016
セーレン,2020,Q4,36.22045239471251
ゼビオホールディングス,2018,Q1,51.48654344035852
ゼビオホールディングス,2018,Q2,15.567458093864207
ゼビオホールディングス,2018,Q3,48.91303151760287
ゼビオホールディングス,2018,Q4,-13.473415619544014
ゼビオホールディングス,2019,Q1,58.08697418747313
ゼビオホールディングス,2019,Q2,7.564399762853652
ゼビオホールディングス,2019,Q3,10.654910895800946
ゼビオホールディングス,2019,Q4,-30.73568954099821
ゼビオホールディングス,2020,Q1,27.21202973981369
ゼビオホールディングス,2020,Q2,-8.621553124457433
ゼビオホールディングス,2020,Q3,2.809487367879659
ゼビオホールディングス,2020,Q4,-16.66819400253213
ゼンショーホールディングス,2018,Q1,9.606525152918124
ゼンショーホールディングス,2018,Q2,9.883184422809174
ゼンショーホールディングス,2018,Q3,12.407054010209103
ゼンショーホールディングス,2018,Q4,10.399134635002936
ゼンショーホールディングス,2019,Q1,13.93920407787411
ゼンショーホールディングス,2019,Q2,15.342778384448259
ゼンショーホールディングス,2019,Q3,26.93939498918823
ゼンショーホールディングス,2019,Q4,11.890544673281514
ゼンショーホールディングス,2020,Q1,17.041160683608663
ゼンショーホールディングス,2020,Q2,-0.14240101221416657
ゼンショーホールディングス,2020,Q3,19.357420555354274
ゼンショーホールディングス,2020,Q4,3.6102698413464904
ゼンリン,2018,Q1,-0.09916923560716384
ゼンリン,2018,Q2,4.747515216480243
ゼンリン,2018,Q3,-12.560359349306744
ゼンリン,2018,Q4,77.6274181693232
ゼンリン,2019,Q1,10.353410740550995
ゼンリン,2019,Q2,7.213678988310544
ゼンリン,2019,Q3,7.353090689895598
ゼンリン,2019,Q4,39.33262519298981
ゼンリン,2020,Q1,-6.300791889579987
ゼンリン,2020,Q2,9.19154716265176
ゼンリン,2020,Q3,7.660034964066131
ゼンリン,2020,Q4,45.33032854723457
ソトー,2018,Q1,2.4397673304817857
ソトー,2018,Q2,6.15108419692624
ソトー,2018,Q3,6.225892855808791
ソトー,2018,Q4,11.74298777821441
ソトー,2019,Q1,10.04141429951968
ソトー,2019,Q2,12.908203104661801
ソトー,2019,Q3,6.010513784279235
ソトー,2019,Q4,6.835411931964483
ソトー,2020,Q1,6.486440231551198
ソトー,2020,Q2,4.568544117017474
ソトー,2020,Q3,-10.979065369936947
ソトー,2020,Q4,-17.11160950066239
ソニーグループ,2018,Q1,60.026235224462766
ソニーグループ,2018,Q2,61.69006930984432
ソニーグループ,2018,Q3,135.37281587840857
ソニーグループ,2018,Q4,95.88396170734319
ソニーグループ,2019,Q1,210.0682136629303
ソニーグループ,2019,Q2,135.9664565505358
ソニーグループ,2019,Q3,208.11159806388707
ソニーグループ,2019,Q4,101.88115299389641
ソニーグループ,2020,Q1,126.67465429807515
ソニーグループ,2020,Q2,115.30215325008956
ソニーグループ,2020,Q3,177.94625358087663
ソニーグループ,2020,Q4,175.9881931839724
ソネック,2018,Q1,17.77370885563088
ソネック,2018,Q2,17.38347017944199
ソネック,2018,Q3,21.357212367583244
ソネック,2018,Q4,23.191463718152853
ソネック,2019,Q1,17.27256917343203
ソネック,2019,Q2,25.422917921673786
ソネック,2019,Q3,23.891763273390637
ソネック,2019,Q4,15.01402923623936
ソネック,2020,Q1,18.18153324408046
ソネック,2020,Q2,17.593032114476774
ソネック,2020,Q3,17.20628145064376
ソネック,2020,Q4,22.580870027736925
ソフトクリエイトホールディング,2018,Q1,18.960700923833055
ソフトクリエイトホールディング,2018,Q2,27.01698668089892
ソフトクリエイトホールディング,2018,Q3,24.063564900658065
ソフトクリエイトホールディング,2018,Q4,23.536081003719236
ソフトクリエイトホールディング,2019,Q1,21.28019856202996
ソフトクリエイトホールディング,2019,Q2,24.70299474011374
ソフトクリエイトホールディング,2019,Q3,26.14270054431151
ソフトクリエイトホールディング,2019,Q4,16.77356090848436
ソフトクリエイトホールディング,2020,Q1,19.195841866413964
ソフトクリエイトホールディング,2020,Q2,33.31132140356407
ソフトクリエイトホールディング,2020,Q3,31.706549638915234
ソフトクリエイトホールディング,2020,Q4,25.02131098526291
ソースネクスト,2018,Q1,97.83572039539038
ソースネクスト,2018,Q2,113.1406517278691
ソースネクスト,2018,Q3,124.94827639589582
ソースネクスト,2018,Q4,69.28908518071593
ソースネクスト,2019,Q1,92.25834507219567
ソースネクスト,2019,Q2,99.67652574547809
ソースネクスト,2019,Q3,72.70196581788335
ソースネクスト,2019,Q4,66.85057214233807
ソースネクスト,2020,Q1,79.22705393702769
ソースネクスト,2020,Q2,45.5917845056229
ソースネクスト,2020,Q3,45.99120965517445
ソースネクスト,2020,Q4,39.268399276086534
ソーダニッカ,2018,Q1,9.761716311151895
ソーダニッカ,2018,Q2,8.876208282223985
ソーダニッカ,2018,Q3,9.828494668188284
ソーダニッカ,2018,Q4,10.457417837326119
ソーダニッカ,2019,Q1,10.936896520217529
ソーダニッカ,2019,Q2,6.962675194924726
ソーダニッカ,2019,Q3,10.82127421499494
ソーダニッカ,2019,Q4,8.944044511465677
ソーダニッカ,2020,Q1,9.17845293699249
ソーダニッカ,2020,Q2,7.388095445140211
ソーダニッカ,2020,Q3,10.290567087048892
ソーダニッカ,2020,Q4,5.173895578179794
タイガースポリマー,2018,Q1,20.186970568834994
タイガースポリマー,2018,Q2,23.848747680614657
タイガースポリマー,2018,Q3,23.24233792533674
タイガースポリマー,2018,Q4,19.803485300473657
タイガースポリマー,2019,Q1,19.91242212642174
タイガースポリマー,2019,Q2,16.652897582029418
タイガースポリマー,2019,Q3,14.289642140259648
タイガースポリマー,2019,Q4,12.768322371262641
タイガースポリマー,2020,Q1,1.8454258030067054
タイガースポリマー,2020,Q2,3.481224704400021
タイガースポリマー,2020,Q3,-5.300127366205708
タイガースポリマー,2020,Q4,2.979040402866605
タカノ,2018,Q1,10.478965042949683
タカノ,2018,Q2,21.555770229598018
タカノ,2018,Q3,-1.6498059423369238
タカノ,2018,Q4,18.525911225204574
タカノ,2019,Q1,14.289442636743246
タカノ,2019,Q2,13.055172521166373
タカノ,2019,Q3,-2.9774907894808518
タカノ,2019,Q4,22.89809855657083
タカノ,2020,Q1,9.181704775483144
タカノ,2020,Q2,5.114772561982052
タカノ,2020,Q3,-2.8529654239382154
タカノ,2020,Q4,26.815543444235136
タカミヤ,2018,Q1,10.268130321260955
タカミヤ,2018,Q2,12.024747628137028
タカミヤ,2018,Q3,10.750382750147804
タカミヤ,2018,Q4,8.317615984682732
タカミヤ,2019,Q1,10.375960589638069
タカミヤ,2019,Q2,13.738579326629598
