企業名,会計年度,四半期,y_hat_ml2
住友ベークライト,2018,Q2,19.271829670807747
住友ベークライト,2018,Q3,44.9262847046523
住友ベークライト,2018,Q4,271.2540596583597
住友ベークライト,2019,Q1,101.00340200297664
住友ベークライト,2019,Q2,7.506957999493295
住友ベークライト,2019,Q3,52.764827757661386
住友ベークライト,2019,Q4,50.42226488917969
住友ベークライト,2020,Q1,103.76098612779542
住友ベークライト,2020,Q2,58.96089823503175
住友ベークライト,2020,Q3,85.12294552381434
住友ベークライト,2020,Q4,167.74383383040922
住友不動産,2018,Q1,121.94197647323124
住友不動産,2018,Q2,67.6045500451743
住友不動産,2018,Q3,69.62352216240811
住友不動産,2018,Q4,-16.70935197132576
住友不動産,2019,Q1,110.6426861450835
住友不動産,2019,Q2,42.12057360586866
住友不動産,2019,Q3,18.54612955606453
住友不動産,2019,Q4,72.30207277996243
住友不動産,2020,Q1,161.98355515498514
住友不動産,2020,Q2,66.5945021443172
住友不動産,2020,Q3,74.80194204661339
住友不動産,2020,Q4,27.730257081254308
住友倉庫,2018,Q1,13.749545484508468
住友倉庫,2018,Q2,22.211250358611903
住友倉庫,2018,Q3,41.29428037103622
住友倉庫,2018,Q4,21.573423386870957
住友倉庫,2019,Q1,90.75605447161222
住友倉庫,2019,Q2,12.370600686475916
住友倉庫,2019,Q3,56.40934453926315
住友倉庫,2019,Q4,33.66848451991368
住友倉庫,2020,Q1,39.25516402137416
住友倉庫,2020,Q2,26.9786524689924
住友倉庫,2020,Q3,41.23878016924211
住友倉庫,2020,Q4,25.128657343308987
住友化学,2018,Q1,30.30703595207896
住友化学,2018,Q2,6.974268379948391
住友化学,2018,Q3,7.169002234615576
住友化学,2018,Q4,2.931794778111474
住友化学,2019,Q1,76.20172590230952
住友化学,2019,Q2,21.932378781886257
住友化学,2019,Q3,12.113278680088456
住友化学,2019,Q4,39.23612123794672
住友化学,2020,Q1,20.5267860893955
住友化学,2020,Q2,23.44236275719151
住友化学,2020,Q3,18.142684029532276
住友化学,2020,Q4,11.40903578093181
住友大阪セメント,2018,Q1,5.679638829552793
住友大阪セメント,2018,Q2,3.6321783024587257
住友大阪セメント,2018,Q3,642.1076564920738
住友大阪セメント,2018,Q4,-333.752178192318
住友大阪セメント,2019,Q1,107.44397966518416
住友大阪セメント,2019,Q2,161.1206178684017
住友大阪セメント,2019,Q3,64.12651484187211
住友大阪セメント,2019,Q4,118.97335879733154
住友大阪セメント,2020,Q1,48.9355395561007
住友大阪セメント,2020,Q2,23.815325884921585
住友大阪セメント,2020,Q3,126.48361855206578
住友大阪セメント,2020,Q4,111.75964053152804
住友理工,2018,Q1,-20.930693172504377
住友理工,2018,Q2,-29.782075280412865
住友理工,2018,Q3,-11.688959067530796
住友理工,2018,Q4,3.0721358031198136
住友理工,2019,Q1,120.0115214961278
住友理工,2019,Q2,144.21051213967388
住友理工,2019,Q3,74.26388967286944
住友理工,2019,Q4,-115.14650097854022
住友理工,2020,Q1,-211.29838344611116
住友理工,2020,Q2,-223.119450126917
住友理工,2020,Q3,44.30856754729543
住友理工,2020,Q4,13.160526101576
住友精化,2018,Q1,170.94692902177349
住友精化,2018,Q2,120.59068267783772
住友精化,2018,Q3,150.92381379685392
住友精化,2018,Q4,56.01795409144877
住友精化,2019,Q1,-646.4517733582985
住友精化,2019,Q2,1072.0983185005807
住友精化,2019,Q3,31.328044006487858
住友精化,2019,Q4,-908.2868850002484
住友精化,2020,Q1,41.20482579109864
住友精化,2020,Q2,187.3881436180456
住友精化,2020,Q3,391.2052443740033
住友精化,2020,Q4,86.35059374215223
住友重機械工業,2018,Q1,176.26155609510874
住友重機械工業,2018,Q2,109.39036452824108
住友重機械工業,2018,Q3,-241.6803313938525
住友重機械工業,2018,Q4,197.97485920858423
住友重機械工業,2019,Q1,-4.746988313736328
住友重機械工業,2019,Q2,19.58669420749585
住友重機械工業,2019,Q3,-23.763396962193006
住友重機械工業,2019,Q4,159.90449246139184
住友重機械工業,2020,Q1,-1.38130771127451
住友重機械工業,2020,Q2,67.74267510610109
住友重機械工業,2020,Q3,93.01461949300392
住友重機械工業,2020,Q4,24.71576281640052
住友金属鉱山,2018,Q1,-11.991258711942038
住友金属鉱山,2018,Q2,124.59576715943018
住友金属鉱山,2018,Q3,-223.08018369965595
住友金属鉱山,2018,Q4,97.35014695022151
住友金属鉱山,2019,Q1,-67.97763998275346
住友金属鉱山,2019,Q2,222.11662034539128
住友金属鉱山,2019,Q3,78.4234524870905
住友金属鉱山,2019,Q4,-26.77693765304054
住友金属鉱山,2020,Q1,7.006419955153483
住友金属鉱山,2020,Q2,-5.241026296588871
住友金属鉱山,2020,Q3,82.29691973712133
住友金属鉱山,2020,Q4,92.69092007250632
住友電気工業,2018,Q1,96.91379289461752
住友電気工業,2018,Q2,38.705844181900375
住友電気工業,2018,Q3,33.68659325691579
住友電気工業,2018,Q4,21.47823444597914
住友電気工業,2019,Q1,29.12994438031544
住友電気工業,2019,Q2,-0.0240867300868359
住友電気工業,2019,Q3,10.959430755002138
住友電気工業,2019,Q4,52.67546379246414
住友電気工業,2020,Q1,2.159957801519674
住友電気工業,2020,Q2,17.888852849332842
住友電気工業,2020,Q3,89.49299583061696
住友電気工業,2020,Q4,103.80978700430664
住友電設,2018,Q1,39.83891139169757
住友電設,2018,Q2,64.52443381178276
住友電設,2018,Q3,56.71914546631685
住友電設,2018,Q4,54.441998719446175
住友電設,2019,Q1,132.38252993480435
住友電設,2019,Q2,41.9949999662438
住友電設,2019,Q3,13.030001499519043
住友電設,2019,Q4,25.125157043072043
住友電設,2020,Q1,33.48141063397238
住友電設,2020,Q2,55.071316769620815
住友電設,2020,Q3,31.151612558323784
住友電設,2020,Q4,42.71206423755552
佐田建設,2018,Q1,-1.2996609468191274
佐田建設,2018,Q2,23.60714488336474
佐田建設,2018,Q3,-20.16180864958856
佐田建設,2018,Q4,38.22555788930933
佐田建設,2019,Q1,93.94634043746936
佐田建設,2019,Q2,-0.1081169374097612
佐田建設,2019,Q3,22.489171981551124
佐田建設,2019,Q4,29.832854476985982
佐田建設,2020,Q1,-3.741434048128397
佐田建設,2020,Q2,28.642378503347267
佐田建設,2020,Q3,31.52019063623873
佐田建設,2020,Q4,22.740367553598468
保土谷化学工業,2018,Q1,-554.8039366610158
保土谷化学工業,2018,Q2,316.5095963969219
保土谷化学工業,2018,Q3,364.36884230339234
保土谷化学工業,2018,Q4,-195.2281980083917
保土谷化学工業,2019,Q1,-58.6757183160648
保土谷化学工業,2019,Q2,-59.458467900319135
保土谷化学工業,2019,Q3,92.80966235911552
保土谷化学工業,2019,Q4,210.10218605293517
保土谷化学工業,2020,Q1,1049.1067530894682
保土谷化学工業,2020,Q2,-146.5073908294234
保土谷化学工業,2020,Q3,-273.24370121384425
保土谷化学工業,2020,Q4,-349.7015109634965
信越ポリマー,2018,Q1,21.41118646571725
信越ポリマー,2018,Q2,16.245815446515778
信越ポリマー,2018,Q3,38.49977276674873
信越ポリマー,2018,Q4,20.176588394793335
信越ポリマー,2019,Q1,16.494607930872853
信越ポリマー,2019,Q2,1.779861565408666
信越ポリマー,2019,Q3,26.445312993324727
信越ポリマー,2019,Q4,7.922425140730061
信越ポリマー,2020,Q1,25.27947025903314
信越ポリマー,2020,Q2,23.256839034705777
信越ポリマー,2020,Q3,19.950190141747846
信越ポリマー,2020,Q4,22.195632027175385
信越化学工業,2018,Q1,197.13204434603367
信越化学工業,2018,Q2,179.8712555835899
信越化学工業,2018,Q3,188.67994428969297
信越化学工業,2018,Q4,13.70978025596068
信越化学工業,2019,Q1,327.30371119095446
信越化学工業,2019,Q2,264.3608724833148
信越化学工業,2019,Q3,231.24322199126635
信越化学工業,2019,Q4,204.18853481107948
信越化学工業,2020,Q1,207.65005444433845
信越化学工業,2020,Q2,159.51159295407248
信越化学工業,2020,Q3,142.32365195047277
信越化学工業,2020,Q4,193.19495229746408
元気寿司,2018,Q1,-42.73976908178889
元気寿司,2018,Q2,118.30974446613584
元気寿司,2018,Q3,131.4872359847074
元気寿司,2018,Q4,18.612768184336858
元気寿司,2019,Q1,-77.29212554366754
元気寿司,2019,Q2,95.90004612955596
元気寿司,2019,Q3,-30.13519445500819
元気寿司,2019,Q4,-39.92872781844105
元気寿司,2020,Q1,-250.88205984611557
元気寿司,2020,Q2,162.19080425049398
元気寿司,2020,Q3,-61.42581107849794
元気寿司,2020,Q4,4.371509930806411
光村印刷,2018,Q1,123.54861057072948
光村印刷,2018,Q2,168.15449213528342
光村印刷,2018,Q3,-203.9890233818836
光村印刷,2018,Q4,27.77724024809732
光村印刷,2019,Q1,-29.30715788872454
光村印刷,2019,Q2,37.27986327296507
光村印刷,2019,Q3,36.71306689511012
光村印刷,2019,Q4,-58.90441361471074
光村印刷,2020,Q1,-119.9078775643163
光村印刷,2020,Q2,-88.80373070787932
光村印刷,2020,Q3,-1603.9348744353165
光村印刷,2020,Q4,-5476.010444295429
光通信,2018,Q1,530.9330473019199
光通信,2018,Q2,67.48634567816396
光通信,2018,Q3,479.96189901238427
光通信,2018,Q4,-385.9712004418964
光通信,2019,Q1,-341.76676082121736
光通信,2019,Q2,256.28086508734026
光通信,2019,Q3,181.8867100751355
光通信,2019,Q4,269.2164042455571
光通信,2020,Q1,341.1613204971336
光通信,2020,Q2,350.1488767372276
光通信,2020,Q3,387.53519102664734
光通信,2020,Q4,-123.48681938466942
八洲電機,2018,Q1,21.210760543389384
八洲電機,2018,Q2,10.733889377102514
八洲電機,2018,Q3,40.80925476942983
八洲電機,2018,Q4,74.61366843391988
八洲電機,2019,Q1,12.749498517107204
八洲電機,2019,Q2,0.1589504142261972
八洲電機,2019,Q3,25.853021313499845
八洲電機,2019,Q4,38.74517475671129
八洲電機,2020,Q1,5.9747966572790645
八洲電機,2020,Q2,7.413234618250783
八洲電機,2020,Q3,-10.535507489427374
八洲電機,2020,Q4,44.20413511666493
共同印刷,2018,Q1,-955.0461565483558
共同印刷,2018,Q2,471.7707317441968
共同印刷,2018,Q3,-296.6403024364633
共同印刷,2018,Q4,20.44848291279273
共同印刷,2019,Q1,14.703751582002845
共同印刷,2019,Q2,-280.293111097715
共同印刷,2019,Q3,81.91449999970988
共同印刷,2019,Q4,72.73121365591192
共同印刷,2020,Q1,17.80966181144979
共同印刷,2020,Q2,4.839741053936312
共同印刷,2020,Q3,161.916123519528
共同印刷,2020,Q4,102.89615428865544
共和レザー,2018,Q1,171.0180584808535
共和レザー,2018,Q2,-23.33953233873136
共和レザー,2018,Q3,160.87403264935355
共和レザー,2018,Q4,145.2276973792628
共和レザー,2019,Q1,-11.314441240888272
共和レザー,2019,Q2,-28.120825032615016
共和レザー,2019,Q3,-55.76238106546372
共和レザー,2019,Q4,-9.727543007915372
共和レザー,2020,Q1,11.53323146425393
共和レザー,2020,Q2,9.16935866397806
共和レザー,2020,Q3,13.86440550042984
共和レザー,2020,Q4,64.31611381282981
共栄タンカー,2018,Q1,-453.4639698385102
共栄タンカー,2018,Q2,11.231891781084546
共栄タンカー,2018,Q3,413.000068450484
共栄タンカー,2018,Q4,413.6032238091325
共栄タンカー,2019,Q1,-165.01067351639827
共栄タンカー,2019,Q2,293.2128430260929
共栄タンカー,2019,Q3,-84.28149089598787
共栄タンカー,2019,Q4,-371.7337803934251
共栄タンカー,2020,Q1,-110.22833084977196
共栄タンカー,2020,Q2,-133.8375114924023
共栄タンカー,2020,Q3,-129.94267342924692
共栄タンカー,2020,Q4,128.7232888816596
共立メンテナンス,2018,Q1,6.52337712248141
共立メンテナンス,2018,Q2,62.85053657456261
共立メンテナンス,2018,Q3,93.19565464892388
共立メンテナンス,2018,Q4,-8.55096025363774
共立メンテナンス,2019,Q1,-1.2909920117310776
共立メンテナンス,2019,Q2,122.69117084344369
共立メンテナンス,2019,Q3,1.6539411278293557
共立メンテナンス,2019,Q4,-30.21779416823651
共立メンテナンス,2020,Q1,-126.14729885596684
共立メンテナンス,2020,Q2,-62.453710277482
共立メンテナンス,2020,Q3,-56.91464734006208
共立メンテナンス,2020,Q4,-190.8896710415516
共立印刷,2018,Q1,4.294027616041499
共立印刷,2018,Q2,3.6378502140463818
共立印刷,2018,Q3,3.837866804578222
共立印刷,2018,Q4,3.396343417895996
共立印刷,2019,Q1,-0.4249097882090371
共立印刷,2019,Q2,1.1935863210457085
共立印刷,2019,Q3,2.0277126959670344
共立印刷,2019,Q4,2.7340678026862038
共立印刷,2020,Q1,-7.092490379798506
共立印刷,2020,Q2,4.195456395426698
共立印刷,2020,Q3,-15.309953040215255
共立印刷,2020,Q4,14.628862011976214
共英製鋼,2018,Q1,36.969739203219774
共英製鋼,2018,Q2,40.78315262438821
共英製鋼,2018,Q3,-20.02266537700424
共英製鋼,2018,Q4,80.53728965209763
共英製鋼,2019,Q1,115.81524185827648
共英製鋼,2019,Q2,94.92174592139142
共英製鋼,2019,Q3,102.97798475610767
共英製鋼,2019,Q4,-123.28928710831596
共英製鋼,2020,Q1,58.968398261846325
共英製鋼,2020,Q2,79.84211617100958
共英製鋼,2020,Q3,-32.54334836807466
共英製鋼,2020,Q4,-98.6464216237002
兼松エレクトロニクス,2018,Q1,56.09312968875433
兼松エレクトロニクス,2018,Q2,77.7327649004519
兼松エレクトロニクス,2018,Q3,63.39152522022839
兼松エレクトロニクス,2018,Q4,77.72074522165296
兼松エレクトロニクス,2019,Q1,24.217843446138065
兼松エレクトロニクス,2019,Q2,98.81416567974574
兼松エレクトロニクス,2019,Q3,23.135971711668503
兼松エレクトロニクス,2019,Q4,81.82766554301143
兼松エレクトロニクス,2020,Q1,23.12973287993251
兼松エレクトロニクス,2020,Q2,78.19236474463833
兼松エレクトロニクス,2020,Q3,25.24733187665163
兼松エレクトロニクス,2020,Q4,130.62004912517384
兼松サステック,2018,Q1,-85.09036858222053
兼松サステック,2018,Q2,-96.71305906091423
兼松サステック,2018,Q3,-112.5040991955151
兼松サステック,2018,Q4,25.732241410419984
兼松サステック,2019,Q1,50.17472865908087
兼松サステック,2019,Q2,67.35280397937923
兼松サステック,2019,Q3,-1.4665267368665005
兼松サステック,2019,Q4,70.21590720665625
兼松サステック,2020,Q1,17.150331350821418
兼松サステック,2020,Q2,67.24854389081783
兼松サステック,2020,Q3,59.97788452736698
兼松サステック,2020,Q4,14.526461993198826
凸版印刷,2018,Q1,12.59630582703898
凸版印刷,2018,Q2,9.031659896356247
凸版印刷,2018,Q3,24.82388359391796
凸版印刷,2018,Q4,48.34346268789689
凸版印刷,2019,Q1,73.5725780778142
凸版印刷,2019,Q2,-66.76797190663459
凸版印刷,2019,Q3,33.77148603596267
凸版印刷,2019,Q4,197.98829859628253
凸版印刷,2020,Q1,138.8885190603373
凸版印刷,2020,Q2,155.10073970468414
凸版印刷,2020,Q3,86.48326743737252
凸版印刷,2020,Q4,34.77613864769841
出光興産,2018,Q1,296.5269759585285
出光興産,2018,Q2,847.0778331105423
出光興産,2018,Q3,-123.0740433169151
出光興産,2018,Q4,361.3883636448281
出光興産,2019,Q1,192.63420577804231
出光興産,2019,Q2,155.93038735261234
出光興産,2019,Q3,93.94624415980888
出光興産,2019,Q4,-751.0433273146666
出光興産,2020,Q1,-140.95914375286088
出光興産,2020,Q2,110.54051347777704
出光興産,2020,Q3,306.93820286274047
出光興産,2020,Q4,308.91855451479023
前沢化成工業,2018,Q1,17.941255629185278
前沢化成工業,2018,Q2,11.988950285371857
前沢化成工業,2018,Q3,8.160965703412359
前沢化成工業,2018,Q4,31.14887395008481
前沢化成工業,2019,Q1,7.148761516669566
前沢化成工業,2019,Q2,6.215181769275901
前沢化成工業,2019,Q3,21.29941012218512
前沢化成工業,2019,Q4,5.975048869701737
前沢化成工業,2020,Q1,5.135639125941509
前沢化成工業,2020,Q2,16.068078175871875
前沢化成工業,2020,Q3,35.79144349273895
前沢化成工業,2020,Q4,19.790186022427093
前沢給装工業,2018,Q1,23.10652790534573
前沢給装工業,2018,Q2,36.004217694401675
前沢給装工業,2018,Q3,40.40691972656048
前沢給装工業,2018,Q4,41.29832634941039
前沢給装工業,2019,Q1,32.00373395079899
前沢給装工業,2019,Q2,40.7566655195356
前沢給装工業,2019,Q3,62.47074178494469
前沢給装工業,2019,Q4,32.73441037544854
前沢給装工業,2020,Q1,31.734697125459974
前沢給装工業,2020,Q2,52.670408943703706
前沢給装工業,2020,Q3,61.64272267514181
前沢給装工業,2020,Q4,28.746264583895424
前田建設工業,2018,Q1,-30.66449771988121
前田建設工業,2018,Q2,72.25065123424838
前田建設工業,2018,Q3,51.72408918835504
前田建設工業,2018,Q4,61.38781619082977
前田建設工業,2019,Q1,58.10873292882866
前田建設工業,2019,Q2,48.1094428323854
前田建設工業,2019,Q3,12.085892474074312
前田建設工業,2019,Q4,49.77616996357847
前田建設工業,2020,Q1,-7.244897456433563
前田建設工業,2020,Q2,-1.7475987031416196
前田建設工業,2020,Q3,-80.33479625697336
前田建設工業,2020,Q4,63.21152203669901
前田道路,2018,Q1,64.57639274551107
前田道路,2018,Q2,-110.02829883334287
前田道路,2018,Q3,31.158515717733565
前田道路,2018,Q4,73.14779585882114
前田道路,2019,Q1,-10.691796273102277
前田道路,2019,Q2,83.46560108880999
前田道路,2019,Q3,147.49677196733785
前田道路,2019,Q4,124.83181177260906
前田道路,2020,Q1,105.25582213738946
前田道路,2020,Q2,85.24193316736032
前田道路,2020,Q3,120.71979680483358
前田道路,2020,Q4,-23.71245832037204
加藤製作所,2018,Q1,156.94236464650467
加藤製作所,2018,Q2,116.62085147760496
加藤製作所,2018,Q3,95.22678762075836
加藤製作所,2018,Q4,-166.20574971393077
加藤製作所,2019,Q1,193.6944754467447
加藤製作所,2019,Q2,36.94940569818919
加藤製作所,2019,Q3,-107.48221794727723
加藤製作所,2019,Q4,78.467059391294
加藤製作所,2020,Q1,72.40001116868416
加藤製作所,2020,Q2,-30.91239068694763
加藤製作所,2020,Q3,210.55123708971325
加藤製作所,2020,Q4,-165.79246943705783
加賀電子,2018,Q1,49.73616004353454
加賀電子,2018,Q2,65.30145824669546
加賀電子,2018,Q3,75.49335597916632
加賀電子,2018,Q4,214.02856382689225
加賀電子,2019,Q1,42.620366088336766
加賀電子,2019,Q2,180.47963338181037
加賀電子,2019,Q3,20.619966571750297
加賀電子,2019,Q4,-175.36638866525072
加賀電子,2020,Q1,28.701697400619423
加賀電子,2020,Q2,129.86280487526955
加賀電子,2020,Q3,-211.00048438296744
加賀電子,2020,Q4,71.09920269582356
北川鉄工所,2018,Q1,122.17906820387262
北川鉄工所,2018,Q2,90.24187253965584
北川鉄工所,2018,Q3,62.08392623752566
北川鉄工所,2018,Q4,78.9229229846914
北川鉄工所,2019,Q1,-0.9616604115962684
北川鉄工所,2019,Q2,138.18898680103922
北川鉄工所,2019,Q3,119.64667702854553
北川鉄工所,2019,Q4,75.75371475823673
北川鉄工所,2020,Q1,30.26970223411584
北川鉄工所,2020,Q2,48.29995867270531
北川鉄工所,2020,Q3,-65.33203782667454
北川鉄工所,2020,Q4,46.7550962387925
北沢産業,2018,Q1,11.597651988272496
北沢産業,2018,Q2,-0.6527918590641857
北沢産業,2018,Q3,-2.949319627886842
北沢産業,2018,Q4,0.9553590523131829
北沢産業,2019,Q1,3.4431201729975305
北沢産業,2019,Q2,20.22886831583841
北沢産業,2019,Q3,5.781566239101638
北沢産業,2019,Q4,-0.8984628140602418
北沢産業,2020,Q1,-4.73112899967094
北沢産業,2020,Q2,12.344685610677296
北沢産業,2020,Q3,-22.97040748442576
北沢産業,2020,Q4,4.873640105846646
北海道ガス,2018,Q1,4.844570708974874
北海道ガス,2018,Q2,-9.228684247132094
北海道ガス,2018,Q3,-15.564721877405455
北海道ガス,2018,Q4,180.7071270505321
北海道ガス,2019,Q1,164.48273914613335
北海道ガス,2019,Q2,-140.18768619713728
北海道ガス,2019,Q3,108.43246230647507
北海道ガス,2019,Q4,73.35598184371133
北海道ガス,2020,Q1,114.54111345860214
北海道ガス,2020,Q2,-110.15509135217825
北海道ガス,2020,Q3,-61.79557066966332
北海道ガス,2020,Q4,173.70818229230588
北越コーポレーション,2018,Q1,37.74359237344842
北越コーポレーション,2018,Q2,28.339080273147204
北越コーポレーション,2018,Q3,88.32239958364983
北越コーポレーション,2018,Q4,41.63600840463702
北越コーポレーション,2019,Q1,41.49504409378567
北越コーポレーション,2019,Q2,46.61540008085285
北越コーポレーション,2019,Q3,4.828575238354771
北越コーポレーション,2019,Q4,3.382172154165019
北越コーポレーション,2020,Q1,-3.4918376214693936
北越コーポレーション,2020,Q2,47.79730840745091
北越コーポレーション,2020,Q3,-27.17189073689566
北越コーポレーション,2020,Q4,-41.96048232199341
北越工業,2018,Q1,33.52085845988276
北越工業,2018,Q2,28.52194818279359
北越工業,2018,Q3,36.05750282093032
北越工業,2018,Q4,32.533831070407786
北越工業,2019,Q1,27.17381352824656
北越工業,2019,Q2,34.41517931132557
北越工業,2019,Q3,38.65886367999982
北越工業,2019,Q4,39.88599038416192
北越工業,2020,Q1,29.32065388094425
北越工業,2020,Q2,20.44620178098377
北越工業,2020,Q3,16.38745430665503
北越工業,2020,Q4,26.141762653184827
北野建設,2018,Q1,36.13207543508042
北野建設,2018,Q2,13.214789453469718
北野建設,2018,Q3,124.29783273094418
北野建設,2018,Q4,275.4805381692579
北野建設,2019,Q1,-373.748804061815
北野建設,2019,Q2,380.3161734113759
北野建設,2019,Q3,610.3072351901868
北野建設,2019,Q4,280.6574818101444
北野建設,2020,Q1,-24.34195042829388
北野建設,2020,Q2,134.26666123831438
北野建設,2020,Q3,351.1473557375405
北野建設,2020,Q4,516.7695785684288
北陸電気工事,2018,Q1,1.7968503557583837
北陸電気工事,2018,Q2,13.247600157787645
北陸電気工事,2018,Q3,25.510364193883724
北陸電気工事,2018,Q4,62.4337139112202
北陸電気工事,2019,Q1,16.996151227745656
北陸電気工事,2019,Q2,10.503762832477614
北陸電気工事,2019,Q3,36.12526003487937
北陸電気工事,2019,Q4,71.9668802261249
北陸電気工事,2020,Q1,24.330526077452063
北陸電気工事,2020,Q2,40.068690268240346
北陸電気工事,2020,Q3,28.26385421492053
北陸電気工事,2020,Q4,55.66413948594296
北陸電気工業,2018,Q1,-133.31053735927685
北陸電気工業,2018,Q2,275.65799331901604
北陸電気工業,2018,Q3,-57.68168108578052
北陸電気工業,2018,Q4,129.0277373521654
北陸電気工業,2019,Q1,-38.05429082999593
北陸電気工業,2019,Q2,-58.62083858620325
北陸電気工業,2019,Q3,-74.77476741874521
北陸電気工業,2019,Q4,12.084346024769436
北陸電気工業,2020,Q1,-12.23000502956648
北陸電気工業,2020,Q2,-52.741588944018496
北陸電気工業,2020,Q3,71.50143553493147
北陸電気工業,2020,Q4,63.99287077255445
協和エクシオ,2018,Q1,1.417396010653576
協和エクシオ,2018,Q2,12.590392731826732
協和エクシオ,2018,Q3,55.60707748549059
協和エクシオ,2018,Q4,308.58169240266545
協和エクシオ,2019,Q1,-314.9931304926797
協和エクシオ,2019,Q2,109.56297856012418
協和エクシオ,2019,Q3,-78.52346915303735
協和エクシオ,2019,Q4,515.3301389977396
協和エクシオ,2020,Q1,291.10848186652856
協和エクシオ,2020,Q2,-62.67561035606302
協和エクシオ,2020,Q3,105.10136461100876
協和エクシオ,2020,Q4,-7.777120481657135
南海電気鉄道,2018,Q1,-59.326613329448165
南海電気鉄道,2018,Q2,20.522496867403824
南海電気鉄道,2018,Q3,30.365522372046108
南海電気鉄道,2018,Q4,-49.80256203578513
南海電気鉄道,2019,Q1,54.4948369946527
南海電気鉄道,2019,Q2,52.39122392251049
南海電気鉄道,2019,Q3,59.937115626041546
南海電気鉄道,2019,Q4,-30.113975778470444
南海電気鉄道,2020,Q1,-33.412647978548975
南海電気鉄道,2020,Q2,40.6183193516261
南海電気鉄道,2020,Q3,-56.00850507244971
南海電気鉄道,2020,Q4,-9.91616265670241
南陽,2018,Q1,87.01614175405503
南陽,2018,Q2,90.31709629426476
南陽,2018,Q3,74.13430962778872
南陽,2018,Q4,56.94218863243023
南陽,2019,Q1,54.61099084844918
南陽,2019,Q2,17.294799058491805
南陽,2019,Q3,59.846702350644605
南陽,2019,Q4,45.28948342485069
南陽,2020,Q1,47.77954832396088
南陽,2020,Q2,27.151846015887173
南陽,2020,Q3,66.74889976556952
南陽,2020,Q4,50.22778185895612
博報堂ＤＹホールディングス,2018,Q1,10.63972135001096
博報堂ＤＹホールディングス,2018,Q2,-4.706518016462635
博報堂ＤＹホールディングス,2018,Q3,2.752122238337959
博報堂ＤＹホールディングス,2018,Q4,-32.79647355236414
博報堂ＤＹホールディングス,2019,Q1,49.57913126309637
博報堂ＤＹホールディングス,2019,Q2,31.48295224495773
博報堂ＤＹホールディングス,2019,Q3,31.76027874832541
博報堂ＤＹホールディングス,2019,Q4,31.205597578674315
博報堂ＤＹホールディングス,2020,Q1,25.627534318499656
博報堂ＤＹホールディングス,2020,Q2,36.7186175923703
博報堂ＤＹホールディングス,2020,Q3,-37.05262258869968
博報堂ＤＹホールディングス,2020,Q4,71.4209918107587
原田工業,2018,Q1,1.5752731405909302
原田工業,2018,Q2,5.2856587405196365
原田工業,2018,Q3,-36.90587032791938
原田工業,2018,Q4,-3.3025697000839926
原田工業,2019,Q1,-29.4423360986646
原田工業,2019,Q2,4.17655742500358
原田工業,2019,Q3,51.99312370546716
原田工業,2019,Q4,-17.137538860047357
原田工業,2020,Q1,-11.835471677099465
原田工業,2020,Q2,63.79692578670111
原田工業,2020,Q3,115.2902813618903
原田工業,2020,Q4,12.80613946456338
参天製薬,2018,Q1,8.554328577228205
参天製薬,2018,Q2,16.424015385979885
参天製薬,2018,Q3,25.26263620950087
参天製薬,2018,Q4,7.689748884697504
参天製薬,2019,Q1,27.585972349315043
参天製薬,2019,Q2,4.658485394383078
参天製薬,2019,Q3,27.30494107620657
参天製薬,2019,Q4,5.687915447690543
参天製薬,2020,Q1,9.153749198344482
参天製薬,2020,Q2,21.87401719288964
参天製薬,2020,Q3,21.40535235185012
参天製薬,2020,Q4,22.54703764201817
双信電機,2018,Q1,16.263989745092317
双信電機,2018,Q2,27.13952118880076
双信電機,2018,Q3,-26.16610421390516
双信電機,2018,Q4,6.542312777955914
双信電機,2019,Q1,29.286216170452175
双信電機,2019,Q2,-29.829366978447624
双信電機,2019,Q3,-67.93387925250434
双信電機,2019,Q4,-8.365122861237296
双信電機,2020,Q1,21.926743951227596
双信電機,2020,Q2,-6.472991914408283
双信電機,2020,Q3,11.75163994664564
双信電機,2020,Q4,30.98117675533399
双葉電子工業,2018,Q1,16.41695256816206
双葉電子工業,2018,Q2,-41.581446603698055
双葉電子工業,2018,Q3,50.612595283326925
双葉電子工業,2018,Q4,30.47402430429696
双葉電子工業,2019,Q1,-669.2392550992627
双葉電子工業,2019,Q2,47.197272614832514
双葉電子工業,2019,Q3,-277.2333911585383
双葉電子工業,2019,Q4,-503.5796875976656
双葉電子工業,2020,Q1,-40.21853815714103
双葉電子工業,2020,Q2,222.93530041418364
双葉電子工業,2020,Q3,-333.4119789714596
双葉電子工業,2020,Q4,72.76458411279532
古河機械金属,2018,Q1,-234.6556342728608
古河機械金属,2018,Q2,-108.89563173019508
古河機械金属,2018,Q3,328.17440048656977
古河機械金属,2018,Q4,87.12281498385762
古河機械金属,2019,Q1,49.89500100299004
古河機械金属,2019,Q2,-4.124126694549098
古河機械金属,2019,Q3,47.01322532548296
古河機械金属,2019,Q4,25.51252925665257
古河機械金属,2020,Q1,-33.998822176282616
古河機械金属,2020,Q2,21.78344348991218
古河機械金属,2020,Q3,82.14124639530382
古河機械金属,2020,Q4,15.269126663316934
古河電気工業,2018,Q1,112.92041956184924
古河電気工業,2018,Q2,117.04223908517994
古河電気工業,2018,Q3,81.73673676974161
古河電気工業,2018,Q4,161.6771192429984
古河電気工業,2019,Q1,132.2065082267488
