企業名,会計年度,四半期,y_hat_mraf
京阪ホールディングス,2018,Q3,49.50620000000004
京阪ホールディングス,2018,Q4,47.82260000000005
京阪ホールディングス,2019,Q1,40.95454728566784
京阪ホールディングス,2019,Q2,45.8826
京阪ホールディングス,2019,Q3,54.08990000000004
京阪ホールディングス,2019,Q4,55.517500000000034
京阪ホールディングス,2020,Q1,26.381149095222607
京阪ホールディングス,2020,Q2,7.0966000000000005
京阪ホールディングス,2020,Q3,46.103100000000005
京阪ホールディングス,2020,Q4,-6.271603619109534
今仙電機製作所,2018,Q1,39.467700000000015
今仙電機製作所,2018,Q2,8.995800000000008
今仙電機製作所,2018,Q3,23.187899999999992
今仙電機製作所,2018,Q4,-0.3363000000000011
今仙電機製作所,2019,Q1,5.218000000000001
今仙電機製作所,2019,Q2,16.784200000000002
今仙電機製作所,2019,Q3,19.4704
今仙電機製作所,2019,Q4,4.691499999999999
今仙電機製作所,2020,Q1,-0.9183
今仙電機製作所,2020,Q2,-9.400900000000002
今仙電機製作所,2020,Q3,-10.031499999999998
今仙電機製作所,2020,Q4,-9.76589999999999
任天堂,2018,Q1,109.4031
任天堂,2018,Q2,245.63979999999984
任天堂,2018,Q3,565.0629999999993
任天堂,2018,Q4,267.2287999999999
任天堂,2019,Q1,224.6137
任天堂,2019,Q2,282.7318
任天堂,2019,Q3,605.5033999999997
任天堂,2019,Q4,479.6077
任天堂,2020,Q1,493.28400000000016
任天堂,2020,Q2,701.0599000000001
任天堂,2020,Q3,874.9255000000002
任天堂,2020,Q4,891.1265999999999
伊藤忠エネクス,2018,Q1,22.18138552566368
伊藤忠エネクス,2018,Q2,27.002985740841343
伊藤忠エネクス,2018,Q3,28.11046288900961
伊藤忠エネクス,2018,Q4,27.08897693299064
伊藤忠エネクス,2019,Q1,23.071877148168262
伊藤忠エネクス,2019,Q2,18.084368125139907
伊藤忠エネクス,2019,Q3,26.8289
伊藤忠エネクス,2019,Q4,32.79560000000003
伊藤忠エネクス,2020,Q1,26.03009999999999
伊藤忠エネクス,2020,Q2,28.15587714816827
伊藤忠エネクス,2020,Q3,26.414500000000007
伊藤忠エネクス,2020,Q4,34.47750000000002
伊藤忠テクノソリューションズ,2018,Q1,17.8351
伊藤忠テクノソリューションズ,2018,Q2,55.49360000000001
伊藤忠テクノソリューションズ,2018,Q3,42.47709999999998
伊藤忠テクノソリューションズ,2018,Q4,84.33949999999997
伊藤忠テクノソリューションズ,2019,Q1,25.22539999999999
伊藤忠テクノソリューションズ,2019,Q2,38.49009999999999
伊藤忠テクノソリューションズ,2019,Q3,26.499199999999995
伊藤忠テクノソリューションズ,2019,Q4,45.33890000000003
伊藤忠テクノソリューションズ,2020,Q1,21.8089
伊藤忠テクノソリューションズ,2020,Q2,31.401899999999976
伊藤忠テクノソリューションズ,2020,Q3,29.1056
伊藤忠テクノソリューションズ,2020,Q4,47.37029999999998
伯東,2018,Q1,40.83739999999998
伯東,2018,Q2,39.582299999999975
伯東,2018,Q3,37.02329999999999
伯東,2018,Q4,37.02419999999997
伯東,2019,Q1,32.215199999999975
伯東,2019,Q2,30.215999999999976
伯東,2019,Q3,32.38599999999997
伯東,2019,Q4,29.37039999999999
伯東,2020,Q1,23.790499999999987
伯東,2020,Q2,31.699399999999983
伯東,2020,Q3,33.29429999999998
伯東,2020,Q4,27.49130000000001
住友ベークライト,2018,Q1,13.704785451402415
住友ベークライト,2018,Q2,12.74286998035621
住友ベークライト,2018,Q3,14.277998924311245
住友ベークライト,2018,Q4,28.66542634998728
住友ベークライト,2019,Q1,64.15411597257794
住友ベークライト,2019,Q2,81.28102162381738
住友ベークライト,2019,Q3,79.52769198402018
住友ベークライト,2019,Q4,70.78081047682237
住友ベークライト,2020,Q1,21.055893601060024
住友ベークライト,2020,Q2,17.49238856882827
住友ベークライト,2020,Q3,61.8168919840201
住友ベークライト,2020,Q4,113.19789999999996
住友不動産,2018,Q1,59.89630000000005
住友不動産,2018,Q2,70.82290000000003
住友不動産,2018,Q3,50.25870000000003
住友不動産,2018,Q4,40.358100000000015
住友不動産,2019,Q1,61.251200000000026
住友不動産,2019,Q2,71.24590000000005
住友不動産,2019,Q3,51.24680000000002
住友不動産,2019,Q4,69.18020000000003
住友不動産,2020,Q1,95.3646
住友不動産,2020,Q2,61.66580000000001
住友不動産,2020,Q3,52.521600000000014
住友不動産,2020,Q4,46.60960000000003
住友倉庫,2018,Q1,12.62509999999999
住友倉庫,2018,Q2,9.9611
住友倉庫,2018,Q3,3.467915164131678
住友倉庫,2018,Q4,2.5342617574063726
住友倉庫,2019,Q1,15.28298637309876
住友倉庫,2019,Q2,21.70375758206584
住友倉庫,2019,Q3,23.926728791032915
住友倉庫,2019,Q4,26.97292329663736
住友倉庫,2020,Q1,22.678869889912058
住友倉庫,2020,Q2,23.40400549439557
住友倉庫,2020,Q3,26.37684109887913
住友倉庫,2020,Q4,28.622300000000028
住友化学,2018,Q1,18.60854927120844
住友化学,2018,Q2,18.187866395353534
住友化学,2018,Q3,17.177344692664892
住友化学,2018,Q4,17.824866395353542
住友化学,2019,Q1,14.102230216131934
住友化学,2019,Q2,15.75726117316622
住友化学,2019,Q3,12.442114476532948
住友化学,2019,Q4,8.57673979229946
住友化学,2020,Q1,4.019117767788909
住友化学,2020,Q2,4.544717767788914
住友化学,2020,Q3,10.680461173166226
住友化学,2020,Q4,5.41883947047757
住友大阪セメント,2018,Q1,7.7215
住友大阪セメント,2018,Q2,6.477699999999999
住友大阪セメント,2018,Q3,7.57867131329477
住友大阪セメント,2018,Q4,34.245400000000025
住友大阪セメント,2019,Q1,45.66190000000002
住友大阪セメント,2019,Q2,54.43660000000003
住友大阪セメント,2019,Q3,64.2343
住友大阪セメント,2019,Q4,71.08540000000005
住友大阪セメント,2020,Q1,72.14720000000004
住友大阪セメント,2020,Q2,65.66480000000006
住友大阪セメント,2020,Q3,75.57000000000004
住友大阪セメント,2020,Q4,78.5877
住友理工,2018,Q1,9.889338388161628
住友理工,2018,Q2,7.757938388161635
住友理工,2018,Q3,8.708000000000002
住友理工,2018,Q4,14.292226299373906
住友理工,2019,Q1,-6.3587
住友理工,2019,Q2,-0.0302000000000002
住友理工,2019,Q3,-1.6093232236767294
住友理工,2019,Q4,-6.956404029595915
住友理工,2020,Q1,-6.7157464473534585
住友理工,2020,Q2,-32.21868080591921
住友理工,2020,Q3,2.666983881616353
住友理工,2020,Q4,17.35884952305063
住友精化,2018,Q1,118.4336
住友精化,2018,Q2,127.1922
住友精化,2018,Q3,127.597
住友精化,2018,Q4,117.79930000000007
住友精化,2019,Q1,2.923600000000005
住友精化,2019,Q2,36.285
住友精化,2019,Q3,62.13159999999998
住友精化,2019,Q4,63.10929999999994
住友精化,2020,Q1,89.45019999999991
住友精化,2020,Q2,58.83059999999994
住友精化,2020,Q3,111.3748
住友精化,2020,Q4,64.35409999999997
住友重機械工業,2018,Q1,34.564935498457814
住友重機械工業,2018,Q2,69.77729141486739
住友重機械工業,2018,Q3,70.99592366563849
住友重機械工業,2018,Q4,91.22939999999991
住友重機械工業,2019,Q1,97.2115
住友重機械工業,2019,Q2,90.77009999999994
住友重機械工業,2019,Q3,85.11279999999992
住友重機械工業,2019,Q4,90.41729999999984
住友重機械工業,2020,Q1,70.56309999999993
住友重機械工業,2020,Q2,68.19581183281923
住友重機械工業,2020,Q3,67.11279999999995
住友重機械工業,2020,Q4,80.02269999999994
住友金属鉱山,2018,Q1,67.48457688207633
住友金属鉱山,2018,Q2,70.99765977203415
住友金属鉱山,2018,Q3,69.57647325676507
住友金属鉱山,2018,Q4,25.758817110042187
住友金属鉱山,2019,Q1,32.24762415039516
住友金属鉱山,2019,Q2,51.82465714548773
住友金属鉱山,2019,Q3,49.92973412292833
住友金属鉱山,2019,Q4,45.40045363328998
住友金属鉱山,2020,Q1,22.447850007978737
住友金属鉱山,2020,Q2,77.21542566506321
住友金属鉱山,2020,Q3,79.00325133012652
住友金属鉱山,2020,Q4,86.28109036680722
住友電気工業,2018,Q1,32.106100000000026
住友電気工業,2018,Q2,36.96790000000002
住友電気工業,2018,Q3,46.3477
住友電気工業,2018,Q4,41.93219999999999
住友電気工業,2019,Q1,35.949200000000026
住友電気工業,2019,Q2,34.60110000000002
住友電気工業,2019,Q3,40.73629999999999
住友電気工業,2019,Q4,34.75460000000002
住友電気工業,2020,Q1,22.19969999999999
住友電気工業,2020,Q2,7.149
住友電気工業,2020,Q3,27.212199999999992
住友電気工業,2020,Q4,32.25770000000001
住友電設,2018,Q1,43.07450000000003
住友電設,2018,Q2,46.27790000000001
住友電設,2018,Q3,50.67180000000007
住友電設,2018,Q4,55.090999999999966
住友電設,2019,Q1,40.384200000000014
住友電設,2019,Q2,46.55480000000004
住友電設,2019,Q3,48.5058
住友電設,2019,Q4,37.27440000000001
住友電設,2020,Q1,51.35949999999999
住友電設,2020,Q2,53.102700000000006
住友電設,2020,Q3,40.774
住友電設,2020,Q4,31.81820000000002
佐田建設,2018,Q1,14.242601346694244
佐田建設,2018,Q2,7.928978077043168
佐田建設,2018,Q3,21.836567115564744
佐田建設,2018,Q4,17.828778077043154
佐田建設,2019,Q1,4.043134231129503
佐田建設,2019,Q2,7.419445192607919
佐田建設,2019,Q3,20.744799999999984
佐田建設,2019,Q4,25.87544876146053
佐田建設,2020,Q1,1.3764890385215838
佐田建設,2020,Q2,7.942915877025277
佐田建設,2020,Q3,11.706726838503691
佐田建設,2020,Q4,35.82570000000001
保土谷化学工業,2018,Q1,88.10000000000002
保土谷化学工業,2018,Q2,74.8544
保土谷化学工業,2018,Q3,68.20739999999996
保土谷化学工業,2018,Q4,74.78389999999997
保土谷化学工業,2019,Q1,60.05590000000003
保土谷化学工業,2019,Q2,59.14330000000001
保土谷化学工業,2019,Q3,54.51550000000003
保土谷化学工業,2019,Q4,54.0815
保土谷化学工業,2020,Q1,65.24329999999999
保土谷化学工業,2020,Q2,81.7533
保土谷化学工業,2020,Q3,80.45880000000002
保土谷化学工業,2020,Q4,66.9781
信越ポリマー,2018,Q1,14.8085
信越ポリマー,2018,Q2,16.394499999999987
信越ポリマー,2018,Q3,17.066899999999997
信越ポリマー,2018,Q4,18.0553
信越ポリマー,2019,Q1,17.107599999999984
信越ポリマー,2019,Q2,17.573499999999996
信越ポリマー,2019,Q3,19.45090000000001
信越ポリマー,2019,Q4,18.7698
信越ポリマー,2020,Q1,16.678899999999988
信越ポリマー,2020,Q2,16.492599999999996
信越ポリマー,2020,Q3,17.0407
信越ポリマー,2020,Q4,18.483500000000014
信越化学工業,2018,Q1,156.02740000000003
信越化学工業,2018,Q2,167.54880000000006
信越化学工業,2018,Q3,181.14309999999995
信越化学工業,2018,Q4,182.7268
信越化学工業,2019,Q1,175.28029999999998
信越化学工業,2019,Q2,186.65719999999976
信越化学工業,2019,Q3,192.0978
信越化学工業,2019,Q4,188.2727
信越化学工業,2020,Q1,179.8722999999999
信越化学工業,2020,Q2,182.97369999999995
信越化学工業,2020,Q3,185.07079999999988
信越化学工業,2020,Q4,188.06890000000007
元気寿司,2018,Q1,12.077100000000009
元気寿司,2018,Q2,26.914299999999976
元気寿司,2018,Q3,30.964299999999977
元気寿司,2018,Q4,25.868499999999997
元気寿司,2019,Q1,36.88829999999998
元気寿司,2019,Q2,48.10750000000001
元気寿司,2019,Q3,42.113399999999984
元気寿司,2019,Q4,39.28330000000002
元気寿司,2020,Q1,20.206500000000013
元気寿司,2020,Q2,14.904800000000002
元気寿司,2020,Q3,2.727199999999999
元気寿司,2020,Q4,-20.7015
光村印刷,2018,Q1,19.698999999999995
光村印刷,2018,Q2,22.49519999999999
光村印刷,2018,Q3,23.5658
光村印刷,2018,Q4,35.077799999999975
光村印刷,2019,Q1,19.153800000000015
光村印刷,2019,Q2,-1.0836957209448277
光村印刷,2019,Q3,-5.0405
光村印刷,2019,Q4,8.186200000000001
光村印刷,2020,Q1,-22.05060000000001
光村印刷,2020,Q2,-14.680900000000005
光村印刷,2020,Q3,-89.4593957209448
光村印刷,2020,Q4,-224.3649000000001
光通信,2018,Q1,221.5289058828997
光通信,2018,Q2,211.3699000000001
光通信,2018,Q3,236.0886058828996
光通信,2018,Q4,246.4712176486988
光通信,2019,Q1,266.8133058828996
光通信,2019,Q2,273.1485000000001
光通信,2019,Q3,319.3738
光通信,2019,Q4,247.6038
光通信,2020,Q1,217.74400000000009
光通信,2020,Q2,242.9817058828997
光通信,2020,Q3,241.42380588289964
光通信,2020,Q4,299.1301
八洲電機,2018,Q1,16.449300000000008
八洲電機,2018,Q2,-1.7034999999999991
八洲電機,2018,Q3,4.170699999999997
八洲電機,2018,Q4,49.49660000000004
八洲電機,2019,Q1,10.0815
八洲電機,2019,Q2,2.443200000000001
八洲電機,2019,Q3,9.864900000000002
八洲電機,2019,Q4,50.07010000000003
八洲電機,2020,Q1,14.940500000000002
八洲電機,2020,Q2,-7.5261
八洲電機,2020,Q3,6.151599999999998
八洲電機,2020,Q4,27.668999999999997
共同印刷,2018,Q1,40.21909512195125
共同印刷,2018,Q2,36.19148292682928
共同印刷,2018,Q3,56.23940000000002
共同印刷,2018,Q4,59.3709
共同印刷,2019,Q1,35.352497560975635
共同印刷,2019,Q2,60.112900000000025
共同印刷,2019,Q3,62.51610000000005
共同印刷,2019,Q4,58.54980000000003
共同印刷,2020,Q1,26.371399999999998
共同印刷,2020,Q2,25.66229512195121
共同印刷,2020,Q3,38.01429999999998
共同印刷,2020,Q4,55.697000000000045
共和レザー,2018,Q1,27.340800000000005
共和レザー,2018,Q2,20.768799999999995
共和レザー,2018,Q3,26.875100000000007
共和レザー,2018,Q4,24.2708
共和レザー,2019,Q1,19.988499999999984
共和レザー,2019,Q2,16.448399999999992
共和レザー,2019,Q3,23.97320000000001
共和レザー,2019,Q4,23.156400000000005
共和レザー,2020,Q1,7.660400000000002
共和レザー,2020,Q2,12.0203
共和レザー,2020,Q3,23.222600000000003
共和レザー,2020,Q4,22.91229999999999
共栄タンカー,2018,Q1,2.2013921568627484
共栄タンカー,2018,Q2,3.9260450980392183
共栄タンカー,2018,Q3,36.21379215686275
共栄タンカー,2018,Q4,94.08588431372551
共栄タンカー,2019,Q1,76.83758431372554
共栄タンカー,2019,Q2,93.25809215686272
共栄タンカー,2019,Q3,62.90938431372551
共栄タンカー,2019,Q4,28.031195424836586
共栄タンカー,2020,Q1,84.90855098039218
共栄タンカー,2020,Q2,59.52051045751633
共栄タンカー,2020,Q3,46.48221176470587
共栄タンカー,2020,Q4,81.67706078431371
共立メンテナンス,2018,Q1,54.424393511047086
共立メンテナンス,2018,Q2,55.41844472356068
共立メンテナンス,2018,Q3,61.40441917967153
共立メンテナンス,2018,Q4,63.83981080234934
共立メンテナンス,2019,Q1,65.46290418866113
共立メンテナンス,2019,Q2,83.69847026744972
共立メンテナンス,2019,Q3,62.0403422985335
共立メンテナンス,2019,Q4,56.35432566862447
共立メンテナンス,2020,Q1,21.903523243597288
共立メンテナンス,2020,Q2,-17.704100000000004
共立メンテナンス,2020,Q3,-34.994480945063806
共立メンテナンス,2020,Q4,-36.6669
共立印刷,2018,Q1,6.1001999999999965
共立印刷,2018,Q2,5.166400000000001
共立印刷,2018,Q3,5.347799999999999
共立印刷,2018,Q4,6.433499999999997
共立印刷,2019,Q1,4.696200000000001
共立印刷,2019,Q2,4.063799999999998
共立印刷,2019,Q3,3.6007
共立印刷,2019,Q4,4.2983
共立印刷,2020,Q1,7.418700000000001
共立印刷,2020,Q2,5.6405
共立印刷,2020,Q3,3.0984
共立印刷,2020,Q4,3.813299999999998
共英製鋼,2018,Q1,41.115300000000005
共英製鋼,2018,Q2,42.99629999999998
共英製鋼,2018,Q3,41.71599999999999
共英製鋼,2018,Q4,40.27340000000001
共英製鋼,2019,Q1,36.435500000000005
共英製鋼,2019,Q2,47.72299999999998
共英製鋼,2019,Q3,51.83969999999999
共英製鋼,2019,Q4,32.56739999999998
共英製鋼,2020,Q1,70.14720000000001
共英製鋼,2020,Q2,54.69809999999997
共英製鋼,2020,Q3,72.29110000000003
共英製鋼,2020,Q4,64.40769999999999
兼松エレクトロニクス,2018,Q1,24.43360000000001
兼松エレクトロニクス,2018,Q2,74.54090000000002
兼松エレクトロニクス,2018,Q3,25.536899999999974
兼松エレクトロニクス,2018,Q4,86.20100000000002
兼松エレクトロニクス,2019,Q1,26.410199999999985
兼松エレクトロニクス,2019,Q2,83.68400000000005
兼松エレクトロニクス,2019,Q3,22.46669999999997
兼松エレクトロニクス,2019,Q4,88.45829999999998
兼松エレクトロニクス,2020,Q1,23.757099999999998
兼松エレクトロニクス,2020,Q2,90.41669999999996
兼松エレクトロニクス,2020,Q3,31.80359999999998
兼松エレクトロニクス,2020,Q4,98.2755
兼松サステック,2018,Q1,37.58552569169963
兼松サステック,2018,Q2,37.2803256916996
兼松サステック,2018,Q3,40.699799999999975
兼松サステック,2018,Q4,40.90910000000002
兼松サステック,2019,Q1,36.45290000000001
兼松サステック,2019,Q2,41.722099999999976
兼松サステック,2019,Q3,42.3173
兼松サステック,2019,Q4,41.18869999999999
兼松サステック,2020,Q1,40.498199999999976
兼松サステック,2020,Q2,36.224
兼松サステック,2020,Q3,35.0656
兼松サステック,2020,Q4,33.0395
凸版印刷,2018,Q1,10.132
凸版印刷,2018,Q2,7.2682999999999955
凸版印刷,2018,Q3,12.574098881416871
凸版印刷,2018,Q4,17.891399999999997
凸版印刷,2019,Q1,29.476932960472304
凸版印刷,2019,Q2,25.115031841889177
凸版印刷,2019,Q3,80.65686592094457
凸版印刷,2019,Q4,87.52353296047232
凸版印刷,2020,Q1,60.31063296047227
凸版印刷,2020,Q2,80.59316592094457
凸版印刷,2020,Q3,37.16383296047232
凸版印刷,2020,Q4,75.85440000000008
出光興産,2018,Q1,171.3817
出光興産,2018,Q2,195.3576999999999
出光興産,2018,Q3,60.91989999999997
出光興産,2018,Q4,138.07689999999988
出光興産,2019,Q1,-112.54570000000004
出光興産,2019,Q2,22.7109
出光興産,2019,Q3,-19.03990000000001
出光興産,2019,Q4,-117.9839
出光興産,2020,Q1,-174.66440000000003
出光興産,2020,Q2,64.54329999999999
出光興産,2020,Q3,76.44039999999997
出光興産,2020,Q4,166.75119999999993
前沢化成工業,2018,Q1,7.371099999999995
前沢化成工業,2018,Q2,15.481999999999996
前沢化成工業,2018,Q3,14.141200000000005
前沢化成工業,2018,Q4,14.8706
前沢化成工業,2019,Q1,7.090299999999998
前沢化成工業,2019,Q2,17.239299999999997
前沢化成工業,2019,Q3,18.00049999999999
前沢化成工業,2019,Q4,12.93809999999999
前沢化成工業,2020,Q1,5.732899999999997
前沢化成工業,2020,Q2,12.394999999999996
前沢化成工業,2020,Q3,13.8484
前沢化成工業,2020,Q4,14.236199999999997
前沢給装工業,2018,Q1,33.17069999999998
前沢給装工業,2018,Q2,36.92339999999999
前沢給装工業,2018,Q3,42.97910000000001
前沢給装工業,2018,Q4,32.6575
前沢給装工業,2019,Q1,35.7373
前沢給装工業,2019,Q2,42.10179999999998
前沢給装工業,2019,Q3,41.00029999999999
前沢給装工業,2019,Q4,36.57759999999998
前沢給装工業,2020,Q1,37.58019999999996
前沢給装工業,2020,Q2,41.98709999999997
前沢給装工業,2020,Q3,44.496599999999965
前沢給装工業,2020,Q4,42.93849999999995
前田建設工業,2018,Q1,32.861299999999986
前田建設工業,2018,Q2,35.77779999999996
前田建設工業,2018,Q3,32.9387
前田建設工業,2018,Q4,33.66539999999998
前田建設工業,2019,Q1,32.39179999999999
前田建設工業,2019,Q2,40.81490000000002
前田建設工業,2019,Q3,35.72110000000001
前田建設工業,2019,Q4,35.681899999999985
前田建設工業,2020,Q1,23.127699999999976
前田建設工業,2020,Q2,20.89489999999998
前田建設工業,2020,Q3,24.87519999999998
前田建設工業,2020,Q4,22.233699999999995
前田道路,2018,Q1,22.50070000000001
前田道路,2018,Q2,29.34980000000001
前田道路,2018,Q3,26.645000000000003
前田道路,2018,Q4,55.40499999999998
前田道路,2019,Q1,22.8772
前田道路,2019,Q2,47.75930000000001
前田道路,2019,Q3,41.27989999999998
前田道路,2019,Q4,58.25910000000001
前田道路,2020,Q1,49.806700000000006
前田道路,2020,Q2,52.77320000000002
前田道路,2020,Q3,51.64760000000001
前田道路,2020,Q4,59.00019999999997
加藤製作所,2018,Q1,49.6338
加藤製作所,2018,Q2,84.7490677589213
加藤製作所,2018,Q3,326.6635999999996
加藤製作所,2018,Q4,131.28026775892118
加藤製作所,2019,Q1,198.79198387946064
加藤製作所,2019,Q2,60.57178387946064
加藤製作所,2019,Q3,41.35619999999995
加藤製作所,2019,Q4,40.26759999999999
加藤製作所,2020,Q1,214.088
加藤製作所,2020,Q2,-7.06049999999997
加藤製作所,2020,Q3,28.7091838794606
加藤製作所,2020,Q4,-0.0628999999999987
加賀電子,2018,Q1,42.62849999999999
加賀電子,2018,Q2,58.63149999999997
加賀電子,2018,Q3,60.66389999999992
加賀電子,2018,Q4,38.89459999999998
加賀電子,2019,Q1,53.800500000000014
加賀電子,2019,Q2,53.94470000000001
加賀電子,2019,Q3,65.0136
加賀電子,2019,Q4,55.15730000000002
加賀電子,2020,Q1,47.388400000000026
加賀電子,2020,Q2,91.0104000000001
加賀電子,2020,Q3,89.01719999999997
加賀電子,2020,Q4,100.51340000000005
北川鉄工所,2018,Q1,88.98799999999996
北川鉄工所,2018,Q2,97.94724560312751
北川鉄工所,2018,Q3,97.99129999999992
北川鉄工所,2018,Q4,103.97349999999994
北川鉄工所,2019,Q1,98.4719
北川鉄工所,2019,Q2,92.96339999999992
北川鉄工所,2019,Q3,88.74199999999999
北川鉄工所,2019,Q4,72.80690000000008
北川鉄工所,2020,Q1,60.13319120625513
北川鉄工所,2020,Q2,19.46903680938261
北川鉄工所,2020,Q3,18.83464560312755
北川鉄工所,2020,Q4,48.36904560312756
北沢産業,2018,Q1,1.9923999999999984
北沢産業,2018,Q2,6.291899999999995
北沢産業,2018,Q3,2.3464999999999976
北沢産業,2018,Q4,4.083399999999997
北沢産業,2019,Q1,0.1672
北沢産業,2019,Q2,6.824099999999999
北沢産業,2019,Q3,0.9118999999999994
北沢産業,2019,Q4,3.258899999999996
北沢産業,2020,Q1,0.166
北沢産業,2020,Q2,0.1479999999999999
北沢産業,2020,Q3,-0.7643
北沢産業,2020,Q4,4.024299999999999
北海道ガス,2018,Q1,16.711200000000016
北海道ガス,2018,Q2,-4.803000000000002
北海道ガス,2018,Q3,6.32660556468018
北海道ガス,2018,Q4,24.7816
北海道ガス,2019,Q1,60.53530000000003
北海道ガス,2019,Q2,82.08098650924
北海道ガス,2019,Q3,70.65218650924002
北海道ガス,2019,Q4,103.958
北海道ガス,2020,Q1,104.97130000000004
北海道ガス,2020,Q2,-10.029426981519943
北海道ガス,2020,Q3,1.6364730184800524
北海道ガス,2020,Q4,98.69580000000003
北越コーポレーション,2018,Q1,16.006700000000002
北越コーポレーション,2018,Q2,13.426999999999998
北越コーポレーション,2018,Q3,10.688999999999991
北越コーポレーション,2018,Q4,17.297500000000017
北越コーポレーション,2019,Q1,19.3641
北越コーポレーション,2019,Q2,7.719399999999995
北越コーポレーション,2019,Q3,8.495000000000001
北越コーポレーション,2019,Q4,16.145199999999996
北越コーポレーション,2020,Q1,19.464999999999996
北越コーポレーション,2020,Q2,5.524399999999999
北越コーポレーション,2020,Q3,0.1207999999999998
北越コーポレーション,2020,Q4,17.598300000000005
北越工業,2018,Q1,28.14779999999999
北越工業,2018,Q2,31.001400000000015
北越工業,2018,Q3,30.8339
北越工業,2018,Q4,31.83490000000001
北越工業,2019,Q1,31.403799999999983
北越工業,2019,Q2,32.98969999999998
北越工業,2019,Q3,32.8536
北越工業,2019,Q4,32.11569999999997
北越工業,2020,Q1,23.989399999999996
北越工業,2020,Q2,16.952899999999996
北越工業,2020,Q3,21.563499999999987
北越工業,2020,Q4,22.194699999999997
北野建設,2018,Q1,16.966700000000007
北野建設,2018,Q2,14.4816
北野建設,2018,Q3,17.352895230870264
北野建設,2018,Q4,61.65657082701145
北野建設,2019,Q1,40.56814880771761
北野建設,2019,Q2,35.26669761543516
北野建設,2019,Q3,82.52649999999986
北野建設,2019,Q4,77.24452440385876
北野建設,2020,Q1,100.06972440385871
北野建設,2020,Q2,80.64162440385877
北野建設,2020,Q3,83.3897
北野建設,2020,Q4,93.0732
北陸電気工事,2018,Q1,16.612700000000004
北陸電気工事,2018,Q2,25.77490000000003
北陸電気工事,2018,Q3,37.2511
北陸電気工事,2018,Q4,52.695600000000034
北陸電気工事,2019,Q1,24.125999999999976
北陸電気工事,2019,Q2,33.53720000000002
北陸電気工事,2019,Q3,35.102599999999995
北陸電気工事,2019,Q4,50.213200000000015
北陸電気工事,2020,Q1,23.716099999999997
北陸電気工事,2020,Q2,36.38269999999998
北陸電気工事,2020,Q3,28.746199999999977
北陸電気工事,2020,Q4,49.81010000000002
北陸電気工業,2018,Q1,21.204
北陸電気工業,2018,Q2,18.877167012316274
北陸電気工業,2018,Q3,26.9485
北陸電気工業,2018,Q4,32.146899999999995
北陸電気工業,2019,Q1,25.9865
北陸電気工業,2019,Q2,17.441534024632563
北陸電気工業,2019,Q3,18.08420000000002
北陸電気工業,2019,Q4,11.162367012316274
北陸電気工業,2020,Q1,10.6027
北陸電気工業,2020,Q2,2.812999999999997
北陸電気工業,2020,Q3,15.211901036948843
北陸電気工業,2020,Q4,23.6956
協和エクシオ,2018,Q1,28.687199999999983
協和エクシオ,2018,Q2,35.56409999999997
協和エクシオ,2018,Q3,55.71190000000002
協和エクシオ,2018,Q4,84.11420000000003
協和エクシオ,2019,Q1,47.61750000000001
協和エクシオ,2019,Q2,107.51359999999995
協和エクシオ,2019,Q3,119.15519999999997
協和エクシオ,2019,Q4,79.31460000000008
協和エクシオ,2020,Q1,34.55779999999997
協和エクシオ,2020,Q2,54.28329999999997
協和エクシオ,2020,Q3,55.05849999999997
協和エクシオ,2020,Q4,62.23740000000001
南海電気鉄道,2018,Q1,20.97064882846617
南海電気鉄道,2018,Q2,33.558948828466185
南海電気鉄道,2018,Q3,41.97186510462155
南海電気鉄道,2018,Q4,43.5469162761554
南海電気鉄道,2019,Q1,33.2155162761554
南海電気鉄道,2019,Q2,45.06241627615541
南海電気鉄道,2019,Q3,43.93150000000004
南海電気鉄道,2019,Q4,12.5856
南海電気鉄道,2020,Q1,10.279965104621573
南海電気鉄道,2020,Q2,7.922216276155395
南海電気鉄道,2020,Q3,2.7460813807769857
南海電気鉄道,2020,Q4,-2.8496186192230137
南陽,2018,Q1,56.60149999999999
南陽,2018,Q2,61.87869999999996
南陽,2018,Q3,57.89899999999995
南陽,2018,Q4,68.0324
南陽,2019,Q1,59.35139999999997
南陽,2019,Q2,50.6283
南陽,2019,Q3,58.839400000000026
南陽,2019,Q4,54.45520000000002
南陽,2020,Q1,54.2332
南陽,2020,Q2,44.779800000000016
南陽,2020,Q3,61.34310000000001
南陽,2020,Q4,52.88050000000004
博報堂ＤＹホールディングス,2018,Q1,20.314
博報堂ＤＹホールディングス,2018,Q2,23.355399999999985
博報堂ＤＹホールディングス,2018,Q3,30.20999999999999
博報堂ＤＹホールディングス,2018,Q4,31.44470000000001
博報堂ＤＹホールディングス,2019,Q1,27.275099999999984
博報堂ＤＹホールディングス,2019,Q2,30.619799999999987
博報堂ＤＹホールディングス,2019,Q3,33.53809999999999
博報堂ＤＹホールディングス,2019,Q4,58.43335530225725
博報堂ＤＹホールディングス,2020,Q1,20.119000000000007
博報堂ＤＹホールディングス,2020,Q2,19.235755302257235
博報堂ＤＹホールディングス,2020,Q3,33.56155176741908
博報堂ＤＹホールディングス,2020,Q4,34.10049999999999
原田工業,2018,Q1,7.421100000000004
原田工業,2018,Q2,15.119599999999998
原田工業,2018,Q3,13.325600000000003
原田工業,2018,Q4,-8.028300000000003
