企業名,会計年度,四半期,y_hat_ml1,best_hyparam
サイネックス,2020,Q4,34.055309958292995,[10]
サカイオーベックス,2018,Q1,104.25256795541587,[0.1]
サカイオーベックス,2018,Q2,97.142385590375,[0.1]
サカイオーベックス,2018,Q3,104.03295685530216,[0.1]
サカイオーベックス,2018,Q4,86.56168549695462,[0.1]
サカイオーベックス,2019,Q1,70.94091529227522,[0.1]
サカイオーベックス,2019,Q2,119.3956457283091,[0.1]
サカイオーベックス,2019,Q3,99.77365837493896,[0.1]
サカイオーベックス,2019,Q4,71.34133931927796,[0.1]
サカイオーベックス,2020,Q1,49.94890399229509,[0.1]
サカイオーベックス,2020,Q2,38.39017251757267,[0.1]
サカイオーベックス,2020,Q3,61.82489106200685,[0.1]
サカイオーベックス,2020,Q4,-45.313086484089325,[0.1]
サカイ引越センター,2018,Q1,137.6386870987975,[100]
サカイ引越センター,2018,Q2,46.75436079645334,[100]
サカイ引越センター,2018,Q3,53.277771513541765,[100]
サカイ引越センター,2018,Q4,91.14088952085454,[100]
サカイ引越センター,2019,Q1,173.76502491607852,[100]
サカイ引越センター,2019,Q2,54.99352176314324,[100]
サカイ引越センター,2019,Q3,53.36917143290623,[100]
サカイ引越センター,2019,Q4,91.13970310745,[100]
サカイ引越センター,2020,Q1,170.0996547576201,[100]
サカイ引越センター,2020,Q2,61.62646399411974,[100]
サカイ引越センター,2020,Q3,56.32059765455421,[100]
サカイ引越センター,2020,Q4,114.39161143838601,[100]
サックスバー　ホールディングス,2018,Q1,11.078014624503279,[0.1]
サックスバー　ホールディングス,2018,Q2,17.78656212585051,[0.1]
サックスバー　ホールディングス,2018,Q3,15.373971570173584,[0.1]
サックスバー　ホールディングス,2018,Q4,19.273373094580478,[0.1]
サックスバー　ホールディングス,2019,Q1,17.85655268174936,[0.1]
サックスバー　ホールディングス,2019,Q2,21.993455513087497,[0.1]
サックスバー　ホールディングス,2019,Q3,10.949821611824003,[0.1]
サックスバー　ホールディングス,2019,Q4,6.455536936702489,[0.1]
サックスバー　ホールディングス,2020,Q1,-10.461344061931094,[0.1]
サックスバー　ホールディングス,2020,Q2,-19.23608486868277,[0.1]
サックスバー　ホールディングス,2020,Q3,-14.30645138211764,[0.1]
サックスバー　ホールディングス,2020,Q4,-19.598229087249084,[0.1]
サトーホールディングス,2018,Q1,21.69111111111111,[1000]
サトーホールディングス,2018,Q2,22.274444444444445,[1000]
サトーホールディングス,2018,Q3,23.036388888888887,[1000]
サトーホールディングス,2018,Q4,23.63833333333333,[1000]
サトーホールディングス,2019,Q1,24.094444444444445,[1000]
サトーホールディングス,2019,Q2,24.51388888888889,[1000]
サトーホールディングス,2019,Q3,25.838611111111117,[1000]
サトーホールディングス,2019,Q4,26.258055555555558,[1000]
サトーホールディングス,2020,Q1,22.073333333333338,[1000]
サトーホールディングス,2020,Q2,21.817777777777778,[1000]
サトーホールディングス,2020,Q3,24.117777777777775,[1000]
サトーホールディングス,2020,Q4,33.31021100293268,[1000]
サニックス,2018,Q1,7.622707362459948,[1]
サニックス,2018,Q2,16.205304549744994,[1]
サニックス,2018,Q3,2.3348261099528997,[1]
サニックス,2018,Q4,5.689041058179733,[1]
サニックス,2019,Q1,8.754737168694117,[1]
サニックス,2019,Q2,15.657028949546218,[1]
サニックス,2019,Q3,10.174336720160836,[1]
サニックス,2019,Q4,3.8927012514314567,[1]
サニックス,2020,Q1,12.541449709071552,[1]
サニックス,2020,Q2,16.244120337004713,[1]
サニックス,2020,Q3,12.816768025642016,[1]
サニックス,2020,Q4,-2.125619871517353,[1]
サンケン電気,2018,Q1,-3.133611111111111,[1000]
サンケン電気,2018,Q2,-1.5274999999999999,[1000]
サンケン電気,2018,Q3,1.8664144339438902,[1000]
サンケン電気,2018,Q4,8.555451677383024,[1000]
サンケン電気,2019,Q1,25.05584948852493,[1000]
サンケン電気,2019,Q2,-62.35098413530933,[1000]
サンケン電気,2019,Q3,-73.44317166483555,[1000]
サンケン電気,2019,Q4,-99.93593845466756,[1000]
サンケン電気,2020,Q1,-42.68553066416777,[1000]
サンケン電気,2020,Q2,-46.219201122498134,[1000]
サンケン電気,2020,Q3,-80.45157235123337,[1000]
サンケン電気,2020,Q4,-71.1211887969227,[1000]
サンゲツ,2018,Q1,23.26776753511634,[100]
サンゲツ,2018,Q2,21.20805073497912,[100]
サンゲツ,2018,Q3,22.146038957207946,[100]
サンゲツ,2018,Q4,23.489588131770432,[100]
サンゲツ,2019,Q1,22.48568869507007,[100]
サンゲツ,2019,Q2,21.533873558892676,[100]
サンゲツ,2019,Q3,23.16353008566944,[100]
サンゲツ,2019,Q4,22.44674916530579,[100]
サンゲツ,2020,Q1,16.191972072080755,[100]
サンゲツ,2020,Q2,13.736889076543834,[100]
サンゲツ,2020,Q3,15.055703594327241,[100]
サンゲツ,2020,Q4,12.980185262546975,[100]
サンコール,2018,Q1,19.345505744962065,[10]
サンコール,2018,Q2,24.99737148299355,[10]
サンコール,2018,Q3,21.2890127582627,[10]
サンコール,2018,Q4,19.656853891077628,[10]
サンコール,2019,Q1,13.04793536151431,[10]
サンコール,2019,Q2,9.914331289342725,[10]
サンコール,2019,Q3,11.480687343257216,[10]
サンコール,2019,Q4,10.053519457551745,[10]
サンコール,2020,Q1,-13.843351868519663,[10]
サンコール,2020,Q2,-13.16847068176273,[10]
サンコール,2020,Q3,5.652962469640218,[10]
サンコール,2020,Q4,3.374919631534916,[10]
サンドラッグ,2018,Q1,47.35289112209854,[10]
サンドラッグ,2018,Q2,54.63737087458745,[10]
サンドラッグ,2018,Q3,53.313410606653456,[10]
サンドラッグ,2018,Q4,49.3866118351155,[10]
サンドラッグ,2019,Q1,50.5237967881467,[10]
サンドラッグ,2019,Q2,56.07610871173593,[10]
サンドラッグ,2019,Q3,51.459296738366355,[10]
サンドラッグ,2019,Q4,47.46759619575084,[10]
サンドラッグ,2020,Q1,44.24674348547889,[10]
サンドラッグ,2020,Q2,47.6533313562019,[10]
サンドラッグ,2020,Q3,53.200617496490615,[10]
サンドラッグ,2020,Q4,44.242307662798794,[10]
サンフロンティア不動産,2018,Q1,66.68652280110928,[100]
サンフロンティア不動産,2018,Q2,74.46408596826144,[100]
サンフロンティア不動産,2018,Q3,89.28027043104484,[100]
サンフロンティア不動産,2018,Q4,76.8695766558885,[100]
サンフロンティア不動産,2019,Q1,137.72010789722006,[100]
サンフロンティア不動産,2019,Q2,28.16281536086248,[100]
サンフロンティア不動産,2019,Q3,78.79933685989961,[100]
サンフロンティア不動産,2019,Q4,5.392446678613506,[100]
サンフロンティア不動産,2020,Q1,63.47391338078593,[100]
サンフロンティア不動産,2020,Q2,0.014120840314402194,[100]
サンフロンティア不動産,2020,Q3,1.8739779128798846,[100]
サンフロンティア不動産,2020,Q4,-10.24333426053983,[100]
サンマルクホールディングス,2018,Q1,59.38731849702933,[1000]
サンマルクホールディングス,2018,Q2,60.34015887871663,[1000]
サンマルクホールディングス,2018,Q3,57.503033308666375,[1000]
サンマルクホールディングス,2018,Q4,58.25568345444187,[1000]
サンマルクホールディングス,2019,Q1,62.16636763475207,[1000]
サンマルクホールディングス,2019,Q2,58.30055675663526,[1000]
サンマルクホールディングス,2019,Q3,54.032440360280724,[1000]
サンマルクホールディングス,2019,Q4,46.896788051611225,[1000]
サンマルクホールディングス,2020,Q1,6.085232406177415,[1000]
サンマルクホールディングス,2020,Q2,10.134215088414592,[1000]
サンマルクホールディングス,2020,Q3,6.079333371212783,[1000]
サンマルクホールディングス,2020,Q4,-6.289674210660124,[1000]
サンワテクノス,2018,Q1,0.117962426522503,[10]
サンワテクノス,2018,Q2,29.342156572469573,[10]
サンワテクノス,2018,Q3,18.50189939685948,[10]
サンワテクノス,2018,Q4,69.51319124671569,[10]
サンワテクノス,2019,Q1,9.632603896023184,[10]
サンワテクノス,2019,Q2,30.605426998043583,[10]
サンワテクノス,2019,Q3,10.471778906299047,[10]
サンワテクノス,2019,Q4,26.81344817217889,[10]
サンワテクノス,2020,Q1,10.423621475166474,[10]
サンワテクノス,2020,Q2,37.45218046561345,[10]
サンワテクノス,2020,Q3,14.038461624764269,[10]
サンワテクノス,2020,Q4,24.7112572839592,[10]
シキボウ,2018,Q1,13.561869619769126,[1000]
シキボウ,2018,Q2,18.030913711961947,[1000]
シキボウ,2018,Q3,22.470356123981368,[1000]
シキボウ,2018,Q4,21.574359459046896,[1000]
シキボウ,2019,Q1,-95.22390650992638,[1000]
シキボウ,2019,Q2,-42.363989168709764,[1000]
シキボウ,2019,Q3,-29.398338813940644,[1000]
シキボウ,2019,Q4,-19.27364512518523,[1000]
シキボウ,2020,Q1,-9.644414094045922,[1000]
シキボウ,2020,Q2,-5.7635618587147635,[1000]
シキボウ,2020,Q3,-6.498947111835741,[1000]
シキボウ,2020,Q4,-1.959924887982858,[1000]
システムリサーチ,2018,Q1,22.190100194371023,[1]
システムリサーチ,2018,Q2,51.942395047915966,[1]
システムリサーチ,2018,Q3,62.00476575456631,[1]
システムリサーチ,2018,Q4,72.15627492606498,[1]
システムリサーチ,2019,Q1,36.32369831717723,[1]
システムリサーチ,2019,Q2,82.25601296455118,[1]
システムリサーチ,2019,Q3,45.56178356182869,[1]
システムリサーチ,2019,Q4,47.094111455501675,[1]
システムリサーチ,2020,Q1,20.025288864737796,[1]
システムリサーチ,2020,Q2,31.570201878618793,[1]
システムリサーチ,2020,Q3,39.68252924476404,[1]
システムリサーチ,2020,Q4,51.41848198911756,[1]
シスメックス,2018,Q1,36.19559155140737,[1]
シスメックス,2018,Q2,53.8097054071162,[1]
シスメックス,2018,Q3,58.946684250830685,[1]
シスメックス,2018,Q4,52.43517784369078,[1]
シスメックス,2019,Q1,37.941950097765535,[1]
シスメックス,2019,Q2,66.24621491458373,[1]
シスメックス,2019,Q3,44.787474687328505,[1]
シスメックス,2019,Q4,43.08439813130295,[1]
シスメックス,2020,Q1,20.770628410240484,[1]
シスメックス,2020,Q2,50.17543481135746,[1]
シスメックス,2020,Q3,43.686707117465815,[1]
シスメックス,2020,Q4,30.301103336170122,[1]
シチズン時計,2018,Q1,7.927222222222222,[1000]
シチズン時計,2018,Q2,8.312777777777777,[1000]
シチズン時計,2018,Q3,8.5625,[1000]
シチズン時計,2018,Q4,8.851666666666667,[1000]
シチズン時計,2019,Q1,8.788333333333334,[1000]
シチズン時計,2019,Q2,8.77111111111111,[1000]
シチズン時計,2019,Q3,8.785833333333333,[1000]
シチズン時計,2019,Q4,8.777500000000002,[1000]
シチズン時計,2020,Q1,6.8627777777777785,[1000]
シチズン時計,2020,Q2,6.058055555555557,[1000]
シチズン時計,2020,Q3,4.571666666666668,[1000]
シチズン時計,2020,Q4,4.33638888888889,[1000]
シップヘルスケアホールディング,2018,Q1,17.11952935692034,[0.01]
シップヘルスケアホールディング,2018,Q2,102.20988239250983,[0.01]
シップヘルスケアホールディング,2018,Q3,114.95773593908143,[0.01]
シップヘルスケアホールディング,2018,Q4,78.65345853311965,[0.01]
シップヘルスケアホールディング,2019,Q1,85.80491410753575,[0.01]
シップヘルスケアホールディング,2019,Q2,62.02569033630607,[0.01]
シップヘルスケアホールディング,2019,Q3,43.60176598397817,[0.01]
シップヘルスケアホールディング,2019,Q4,77.50765169071957,[0.01]
シップヘルスケアホールディング,2020,Q1,36.09436107257807,[0.01]
シップヘルスケアホールディング,2020,Q2,50.021158109218845,[0.01]
シップヘルスケアホールディング,2020,Q3,90.41560105736323,[0.01]
シップヘルスケアホールディング,2020,Q4,82.81476198497518,[0.01]
シモジマ,2018,Q1,4.429927546217343,[1]
シモジマ,2018,Q2,0.5814005862230864,[1]
シモジマ,2018,Q3,22.733840281317875,[1]
シモジマ,2018,Q4,-5.946738564649766,[1]
シモジマ,2019,Q1,4.099821412957656,[1]
シモジマ,2019,Q2,3.8010538329895835,[1]
シモジマ,2019,Q3,20.29569678702933,[1]
シモジマ,2019,Q4,-6.221251282955505,[1]
シモジマ,2020,Q1,0.9803374712082054,[1]
シモジマ,2020,Q2,-3.2954913213310277,[1]
シモジマ,2020,Q3,21.43804934259444,[1]
シモジマ,2020,Q4,-7.7356355690914995,[1]
シンニッタン,2018,Q1,9.678611111111111,[1000]
シンニッタン,2018,Q2,10.129444444444445,[1000]
シンニッタン,2018,Q3,10.335277777777778,[1000]
シンニッタン,2018,Q4,10.462222222222222,[1000]
シンニッタン,2019,Q1,11.410555555555556,[1000]
シンニッタン,2019,Q2,11.256666666666668,[1000]
シンニッタン,2019,Q3,11.203055555555556,[1000]
シンニッタン,2019,Q4,10.878055555555555,[1000]
シンニッタン,2020,Q1,9.61138888888889,[1000]
シンニッタン,2020,Q2,9.105555555555556,[1000]
シンニッタン,2020,Q3,8.338611111111112,[1000]
シンニッタン,2020,Q4,8.067500000000003,[1000]
シンフォニア　テクノロジー,2018,Q1,1.2444219478523948,[1]
シンフォニア　テクノロジー,2018,Q2,10.820460112487021,[1]
シンフォニア　テクノロジー,2018,Q3,82.76403273439168,[1]
シンフォニア　テクノロジー,2018,Q4,99.22045569596852,[1]
シンフォニア　テクノロジー,2019,Q1,-17.16283103537632,[1]
シンフォニア　テクノロジー,2019,Q2,8.246503889149915,[1]
シンフォニア　テクノロジー,2019,Q3,1.93013633735172,[1]
シンフォニア　テクノロジー,2019,Q4,68.17604573050976,[1]
シンフォニア　テクノロジー,2020,Q1,-16.88554869197671,[1]
シンフォニア　テクノロジー,2020,Q2,32.64358829896029,[1]
シンフォニア　テクノロジー,2020,Q3,-5.42166198058979,[1]
シンフォニア　テクノロジー,2020,Q4,77.40386265800768,[1]
シーティーエス,2018,Q1,17.044619229779542,[1000]
シーティーエス,2018,Q2,14.402794913276498,[1000]
シーティーエス,2018,Q3,10.37628963739384,[1000]
シーティーエス,2018,Q4,4.4183260855957345,[1000]
シーティーエス,2019,Q1,7.9488798886763465,[1000]
シーティーエス,2019,Q2,14.056509518069124,[1000]
シーティーエス,2019,Q3,11.263073612827444,[1000]
シーティーエス,2019,Q4,5.810590582825617,[1000]
シーティーエス,2020,Q1,5.357853314318204,[1000]
シーティーエス,2020,Q2,8.895383358319345,[1000]
シーティーエス,2020,Q3,8.891148857374105,[1000]
シーティーエス,2020,Q4,8.329372664485234,[1000]
シード,2018,Q1,33.59412499778606,[100]
シード,2018,Q2,-0.725381687448575,[100]
シード,2018,Q3,15.035091919423227,[100]
シード,2018,Q4,11.069796568964048,[100]
シード,2019,Q1,2.5270951903003254,[100]
シード,2019,Q2,3.2050038537190986,[100]
シード,2019,Q3,2.462482606382337,[100]
シード,2019,Q4,7.63050874406716,[100]
シード,2020,Q1,-2.3667707385049104,[100]
シード,2020,Q2,0.422345194745116,[100]
シード,2020,Q3,2.2396176795083376,[100]
シード,2020,Q4,4.369995055747597,[100]
ジェコス,2018,Q1,33.593765823925736,[1000]
ジェコス,2018,Q2,26.88718449106284,[1000]
ジェコス,2018,Q3,25.52166580669037,[1000]
ジェコス,2018,Q4,31.467763248338567,[1000]
ジェコス,2019,Q1,27.717788742398636,[1000]
ジェコス,2019,Q2,26.33206883053296,[1000]
ジェコス,2019,Q3,26.83039640144077,[1000]
ジェコス,2019,Q4,27.089930605309227,[1000]
ジェコス,2020,Q1,26.487454893546783,[1000]
ジェコス,2020,Q2,27.30777777777778,[1000]
ジェコス,2020,Q3,28.12166666666666,[1000]
ジェコス,2020,Q4,28.84666666666666,[1000]
ジャパンフーズ,2018,Q1,90.19781906541377,[1000]
ジャパンフーズ,2018,Q2,78.12882624699202,[1000]
ジャパンフーズ,2018,Q3,-53.49081585609187,[1000]
ジャパンフーズ,2018,Q4,12.7275435752438,[1000]
ジャパンフーズ,2019,Q1,115.45771956521182,[1000]
ジャパンフーズ,2019,Q2,37.92941822921617,[1000]
ジャパンフーズ,2019,Q3,-55.66038204631856,[1000]
ジャパンフーズ,2019,Q4,7.96439960235287,[1000]
ジャパンフーズ,2020,Q1,71.68879620405971,[1000]
ジャパンフーズ,2020,Q2,29.09779560359952,[1000]
ジャパンフーズ,2020,Q3,-130.27043006858264,[1000]
ジャパンフーズ,2020,Q4,-28.28491382150579,[1000]
ジーエス・ユアサ　コーポレーシ,2018,Q1,4.369615429137127,[1]
ジーエス・ユアサ　コーポレーシ,2018,Q2,5.714085387916674,[1]
ジーエス・ユアサ　コーポレーシ,2018,Q3,64.61956578519579,[1]
ジーエス・ユアサ　コーポレーシ,2018,Q4,76.86558696169529,[1]
ジーエス・ユアサ　コーポレーシ,2019,Q1,5.75142384161549,[1]
ジーエス・ユアサ　コーポレーシ,2019,Q2,67.49333222296616,[1]
ジーエス・ユアサ　コーポレーシ,2019,Q3,-42.76981316583097,[1]
ジーエス・ユアサ　コーポレーシ,2019,Q4,49.29022186080299,[1]
ジーエス・ユアサ　コーポレーシ,2020,Q1,26.17944984791047,[1]
ジーエス・ユアサ　コーポレーシ,2020,Q2,31.75759204304281,[1]
ジーエス・ユアサ　コーポレーシ,2020,Q3,42.087823976287495,[1]
ジーエス・ユアサ　コーポレーシ,2020,Q4,80.25058257242002,[1]
ジーテクト,2018,Q1,87.6977801210951,[0.01]
ジーテクト,2018,Q2,8.003385155253454,[0.01]
ジーテクト,2018,Q3,122.74857384267398,[0.01]
ジーテクト,2018,Q4,81.86083367008905,[0.01]
ジーテクト,2019,Q1,105.71769944746848,[0.01]
ジーテクト,2019,Q2,93.65810771951647,[0.01]
ジーテクト,2019,Q3,28.104937058861196,[0.01]
ジーテクト,2019,Q4,66.41353135299312,[0.01]
ジーテクト,2020,Q1,-64.60919378403969,[0.01]
ジーテクト,2020,Q2,-5.424033413393772,[0.01]
ジーテクト,2020,Q3,8.619396340590711,[0.01]
ジーテクト,2020,Q4,-27.395573942521537,[0.01]
スクウェア・エニックス・ホール,2018,Q1,24.677218504244333,[1000]
スクウェア・エニックス・ホール,2018,Q2,35.28554285869909,[1000]
スクウェア・エニックス・ホール,2018,Q3,30.69099924302163,[1000]
スクウェア・エニックス・ホール,2018,Q4,43.00852684328072,[1000]
スクウェア・エニックス・ホール,2019,Q1,33.9646668546531,[1000]
スクウェア・エニックス・ホール,2019,Q2,38.01170112565686,[1000]
スクウェア・エニックス・ホール,2019,Q3,49.28701245412298,[1000]
スクウェア・エニックス・ホール,2019,Q4,38.40997573617081,[1000]
スクウェア・エニックス・ホール,2020,Q1,60.84438604040299,[1000]
スクウェア・エニックス・ホール,2020,Q2,51.568674848063324,[1000]
スクウェア・エニックス・ホール,2020,Q3,51.16724430955577,[1000]
スクウェア・エニックス・ホール,2020,Q4,43.4374215549371,[1000]
スクロール,2018,Q1,4.660247394457848,[100]
スクロール,2018,Q2,-5.5600410237931115,[100]
スクロール,2018,Q3,9.229588635248213,[100]
スクロール,2018,Q4,-1.7647359411986088,[100]
スクロール,2019,Q1,10.326477211082008,[100]
スクロール,2019,Q2,-1.772497753057035,[100]
スクロール,2019,Q3,11.29728372654322,[100]
スクロール,2019,Q4,-4.156885400496741,[100]
スクロール,2020,Q1,12.233108527584482,[100]
スクロール,2020,Q2,-0.5163351447955549,[100]
スクロール,2020,Q3,34.66473840576799,[100]
スクロール,2020,Q4,16.374450779231267,[100]
スズキ,2018,Q1,180.79317045605956,[0.01]
スズキ,2018,Q2,107.06318143602925,[0.01]
スズキ,2018,Q3,165.70708813639487,[0.01]
スズキ,2018,Q4,-53.22897284061173,[0.01]
スズキ,2019,Q1,117.41705424671818,[0.01]
スズキ,2019,Q2,-4.159080776376413,[0.01]
スズキ,2019,Q3,180.1682371176389,[0.01]
スズキ,2019,Q4,-11.759092521288949,[0.01]
スズキ,2020,Q1,33.930710864087814,[0.01]
スズキ,2020,Q2,66.06082793045516,[0.01]
スズキ,2020,Q3,79.86386530247728,[0.01]
スズキ,2020,Q4,102.26358414245578,[0.01]
スズケン,2018,Q1,16.00431400831502,[10]
スズケン,2018,Q2,80.15029476312299,[10]
スズケン,2018,Q3,101.48237593456707,[10]
スズケン,2018,Q4,80.18630337652002,[10]
スズケン,2019,Q1,55.68883836315143,[10]
スズケン,2019,Q2,76.06956839087715,[10]
スズケン,2019,Q3,88.1880203309617,[10]
スズケン,2019,Q4,49.33432781566316,[10]
スズケン,2020,Q1,4.088911153768578,[10]
スズケン,2020,Q2,15.104658021570941,[10]
スズケン,2020,Q3,65.10656584933182,[10]
スズケン,2020,Q4,-11.865310700122322,[10]
スズデン,2018,Q1,21.937685967036323,[1]
スズデン,2018,Q2,22.85777890611314,[1]
スズデン,2018,Q3,19.721549613942273,[1]
スズデン,2018,Q4,21.087558942509457,[1]
スズデン,2019,Q1,16.207879258123263,[1]
スズデン,2019,Q2,22.82280111723186,[1]
スズデン,2019,Q3,15.7376726753432,[1]
スズデン,2019,Q4,23.605816812536524,[1]
スズデン,2020,Q1,14.977728225009713,[1]
スズデン,2020,Q2,20.627105886274464,[1]
スズデン,2020,Q3,15.529986792664749,[1]
スズデン,2020,Q4,32.70255505449282,[1]
スタンレー電気,2018,Q1,56.80630510603575,[1]
スタンレー電気,2018,Q2,49.88727300315742,[1]
スタンレー電気,2018,Q3,62.7452562759427,[1]
スタンレー電気,2018,Q4,58.26695480079213,[1]
スタンレー電気,2019,Q1,54.3253864476307,[1]
スタンレー電気,2019,Q2,40.37450531819612,[1]
スタンレー電気,2019,Q3,47.56601443129419,[1]
スタンレー電気,2019,Q4,-14.229476262348781,[1]
スタンレー電気,2020,Q1,-21.56692262070905,[1]
スタンレー電気,2020,Q2,39.92754130165117,[1]
スタンレー電気,2020,Q3,59.529278947150075,[1]
スタンレー電気,2020,Q4,59.901046679417824,[1]
スターゼン,2018,Q1,140.522335051285,[1000]
スターゼン,2018,Q2,132.3880746271098,[1000]
スターゼン,2018,Q3,162.8717335471179,[1000]
スターゼン,2018,Q4,101.17034813941089,[1000]
スターゼン,2019,Q1,117.87316446345761,[1000]
スターゼン,2019,Q2,86.99724512806077,[1000]
スターゼン,2019,Q3,166.5876633180788,[1000]
スターゼン,2019,Q4,78.55740842176277,[1000]
スターゼン,2020,Q1,77.84701776363745,[1000]
スターゼン,2020,Q2,44.71203721046559,[1000]
スターゼン,2020,Q3,182.564763642717,[1000]
スターゼン,2020,Q4,57.076969007059766,[1000]
スターツコーポレーション,2018,Q1,46.62898441876666,[0.001]
スターツコーポレーション,2018,Q2,71.16765832512317,[0.001]
スターツコーポレーション,2018,Q3,87.67311457307322,[0.001]
スターツコーポレーション,2018,Q4,92.72094159722991,[0.001]
スターツコーポレーション,2019,Q1,45.88891631949792,[0.001]
スターツコーポレーション,2019,Q2,97.65874774947838,[0.001]
スターツコーポレーション,2019,Q3,54.08757201171612,[0.001]
スターツコーポレーション,2019,Q4,120.05508277976026,[0.001]
スターツコーポレーション,2020,Q1,68.9599865712596,[0.001]
スターツコーポレーション,2020,Q2,96.40805189289699,[0.001]
スターツコーポレーション,2020,Q3,82.97555801953771,[0.001]
スターツコーポレーション,2020,Q4,92.76185508867763,[0.001]
ステラ　ケミファ,2018,Q1,15.3310502715442,[10]
ステラ　ケミファ,2018,Q2,104.12961284802311,[10]
ステラ　ケミファ,2018,Q3,44.50819791001676,[10]
ステラ　ケミファ,2018,Q4,30.758034055264375,[10]
ステラ　ケミファ,2019,Q1,43.48755388546181,[10]
ステラ　ケミファ,2019,Q2,19.81945250901697,[10]
ステラ　ケミファ,2019,Q3,49.96290088015034,[10]
ステラ　ケミファ,2019,Q4,53.272104438802145,[10]
ステラ　ケミファ,2020,Q1,66.56097031562891,[10]
ステラ　ケミファ,2020,Q2,32.703210474084315,[10]
ステラ　ケミファ,2020,Q3,70.46161417803471,[10]
ステラ　ケミファ,2020,Q4,62.23629679428301,[10]
セイコーエプソン,2018,Q1,75.72526028739048,[0.001]
セイコーエプソン,2018,Q2,36.76569344022937,[0.001]
セイコーエプソン,2018,Q3,70.40867964160861,[0.001]
セイコーエプソン,2018,Q4,49.54164743974616,[0.001]
セイコーエプソン,2019,Q1,20.8213677364256,[0.001]
セイコーエプソン,2019,Q2,-27.44666660870007,[0.001]
セイコーエプソン,2019,Q3,-87.08036035771875,[0.001]
セイコーエプソン,2019,Q4,32.07598105383454,[0.001]
セイコーエプソン,2020,Q1,-50.37045086463331,[0.001]
セイコーエプソン,2020,Q2,24.170729136982914,[0.001]
セイコーエプソン,2020,Q3,44.901926129213734,[0.001]
セイコーエプソン,2020,Q4,96.32535506565318,[0.001]
セイコーホールディングス,2018,Q1,124.44198805018746,[10]
セイコーホールディングス,2018,Q2,332.84339523859154,[10]
セイコーホールディングス,2018,Q3,125.0927917906674,[10]
セイコーホールディングス,2018,Q4,-10.080346818464653,[10]
セイコーホールディングス,2019,Q1,82.9876206893904,[10]
セイコーホールディングス,2019,Q2,134.21175343093472,[10]
セイコーホールディングス,2019,Q3,65.45491092686282,[10]
セイコーホールディングス,2019,Q4,-57.040952945646964,[10]
セイコーホールディングス,2020,Q1,-164.71498191484014,[10]
セイコーホールディングス,2020,Q2,53.66885676423351,[10]
セイコーホールディングス,2020,Q3,111.0973470103096,[10]
セイコーホールディングス,2020,Q4,-110.12335685080625,[10]
セイノーホールディングス,2018,Q1,13.391736177956773,[0.001]
セイノーホールディングス,2018,Q2,17.27414940773565,[0.001]
セイノーホールディングス,2018,Q3,39.52554863131377,[0.001]
セイノーホールディングス,2018,Q4,11.694165133419006,[0.001]
セイノーホールディングス,2019,Q1,29.92671168720483,[0.001]
セイノーホールディングス,2019,Q2,10.354320657011154,[0.001]
セイノーホールディングス,2019,Q3,-51.71661644235246,[0.001]
セイノーホールディングス,2019,Q4,-40.87824540256497,[0.001]
セイノーホールディングス,2020,Q1,-20.476185861771228,[0.001]
セイノーホールディングス,2020,Q2,78.90931167621056,[0.001]
セイノーホールディングス,2020,Q3,77.06990964377655,[0.001]
セイノーホールディングス,2020,Q4,33.96379361662548,[0.001]
セガサミーホールディングス,2018,Q1,5.874250721964778,[1000]
セガサミーホールディングス,2018,Q2,28.158755463234826,[1000]
セガサミーホールディングス,2018,Q3,10.409375371385615,[1000]
セガサミーホールディングス,2018,Q4,10.231855666258873,[1000]
セガサミーホールディングス,2019,Q1,9.198972960892831,[1000]
セガサミーホールディングス,2019,Q2,24.55563848878335,[1000]
セガサミーホールディングス,2019,Q3,31.372322803969148,[1000]
セガサミーホールディングス,2019,Q4,8.185391389841442,[1000]
セガサミーホールディングス,2020,Q1,-8.025794931318337,[1000]
セガサミーホールディングス,2020,Q2,1.0268312245062745,[1000]
セガサミーホールディングス,2020,Q3,24.747871960637355,[1000]
セガサミーホールディングス,2020,Q4,-8.95509292806349,[1000]
セコム,2018,Q1,103.10894991602201,[10]
セコム,2018,Q2,85.39884038022599,[10]
セコム,2018,Q3,122.51863200085992,[10]
セコム,2018,Q4,89.6691984899056,[10]
セコム,2019,Q1,112.32448397744642,[10]
セコム,2019,Q2,103.50327957820517,[10]
セコム,2019,Q3,120.97666262603883,[10]
セコム,2019,Q4,95.94422604378872,[10]
セコム,2020,Q1,110.20977851789911,[10]
セコム,2020,Q2,84.7474637871925,[10]
セコム,2020,Q3,112.05199413516264,[10]
セコム,2020,Q4,75.55080204927022,[10]
センコーグループホールディング,2018,Q1,12.385567212767167,[0.01]
センコーグループホールディング,2018,Q2,19.1304012546755,[0.01]
センコーグループホールディング,2018,Q3,32.13955720160165,[0.01]
センコーグループホールディング,2018,Q4,13.827746975181197,[0.01]
センコーグループホールディング,2019,Q1,14.833387955125946,[0.01]
センコーグループホールディング,2019,Q2,27.044566994037368,[0.01]
センコーグループホールディング,2019,Q3,31.90471933637278,[0.01]
センコーグループホールディング,2019,Q4,9.824724011778777,[0.01]
センコーグループホールディング,2020,Q1,18.22336185450807,[0.01]
センコーグループホールディング,2020,Q2,19.32387370610811,[0.01]
センコーグループホールディング,2020,Q3,29.239969961227725,[0.01]
センコーグループホールディング,2020,Q4,6.5667628736505,[0.01]
