企業名,会計年度,四半期,y_hat_men_i_tuned,best_hyparam
富士興産,2019,Q1,8.379618502568528,[1.e+03 3.e-01]
富士興産,2019,Q2,5.644772943922106,[1.e+03 3.e-01]
富士興産,2019,Q3,18.81120339276477,[1.e+03 3.e-01]
富士興産,2019,Q4,10.874721549190959,[1.e+03 3.e-01]
富士興産,2020,Q1,3.695186295390722,[1.e+03 3.e-01]
富士興産,2020,Q2,5.328705469489518,[1.e+03 3.e-01]
富士興産,2020,Q3,17.78897332197709,[1.e+03 3.e-01]
富士興産,2020,Q4,19.495449344911002,[1.e+03 3.e-01]
富士通,2018,Q1,-4.7902346300343694,[100.    0.8]
富士通,2018,Q2,13.180113325622271,[100.    0.8]
富士通,2018,Q3,155.52505953066003,[100.    0.8]
富士通,2018,Q4,32.527552083963855,[100.    0.8]
富士通,2019,Q1,47.87651644141944,[100.    0.8]
富士通,2019,Q2,28.041675860322897,[100.    0.8]
富士通,2019,Q3,183.09242005185436,[100.    0.8]
富士通,2019,Q4,568.9143879434147,[100.    0.8]
富士通,2020,Q1,190.80154830874739,[100.    0.8]
富士通,2020,Q2,113.80528608812111,[100.    0.8]
富士通,2020,Q3,170.68780855987217,[100.    0.8]
富士通,2020,Q4,287.3313104361371,[100.    0.8]
富士通ゼネラル,2018,Q1,43.11520304430084,[100.    0.5]
富士通ゼネラル,2018,Q2,19.863824563117316,[100.    0.5]
富士通ゼネラル,2018,Q3,-5.566901144719761,[100.    0.5]
富士通ゼネラル,2018,Q4,61.50485081248439,[100.    0.5]
富士通ゼネラル,2019,Q1,39.651547844202454,[100.    0.5]
富士通ゼネラル,2019,Q2,22.02989576694195,[100.    0.5]
富士通ゼネラル,2019,Q3,-5.422383136806648,[100.    0.5]
富士通ゼネラル,2019,Q4,39.810360560985195,[100.    0.5]
富士通ゼネラル,2020,Q1,22.55189611166128,[100.    0.5]
富士通ゼネラル,2020,Q2,11.459899776253408,[100.    0.5]
富士通ゼネラル,2020,Q3,-0.847145913738256,[100.    0.5]
富士通ゼネラル,2020,Q4,46.01687295811782,[100.    0.5]
富士電機,2018,Q1,11.864684877770788,[1000.    0.]
富士電機,2018,Q2,13.627488173821842,[1000.    0.]
富士電機,2018,Q3,141.13235768250092,[1000.    0.]
富士電機,2018,Q4,80.19656009632692,[1000.    0.]
富士電機,2019,Q1,17.014838447472734,[1000.    0.]
富士電機,2019,Q2,39.71126609988668,[1000.    0.]
富士電機,2019,Q3,132.1943378461178,[1000.    0.]
富士電機,2019,Q4,128.23080280529047,[1000.    0.]
富士電機,2020,Q1,18.836518931053625,[1000.    0.]
富士電機,2020,Q2,12.036622356289472,[1000.    0.]
富士電機,2020,Q3,17.915639336951063,[1000.    0.]
富士電機,2020,Q4,121.52637006249051,[1000.    0.]
寿スピリッツ,2018,Q1,17.416619462778716,[10.  1.]
寿スピリッツ,2018,Q2,26.950297686113935,[10.  1.]
寿スピリッツ,2018,Q3,41.70969449835462,[10.  1.]
寿スピリッツ,2018,Q4,33.26159872005841,[10.  1.]
寿スピリッツ,2019,Q1,32.23546373071855,[10.  1.]
寿スピリッツ,2019,Q2,42.66600793353567,[10.  1.]
寿スピリッツ,2019,Q3,54.51322235730302,[10.  1.]
寿スピリッツ,2019,Q4,9.04740847765785,[10.  1.]
寿スピリッツ,2020,Q1,-43.28267508173984,[10.  1.]
寿スピリッツ,2020,Q2,-12.503694983791181,[10.  1.]
寿スピリッツ,2020,Q3,21.53225859791107,[10.  1.]
寿スピリッツ,2020,Q4,-5.633199895220393,[10.  1.]
小松ウオール工業,2018,Q1,17.00005376808653,[10.  1.]
小松ウオール工業,2018,Q2,38.59750697672936,[10.  1.]
小松ウオール工業,2018,Q3,48.63482504648638,[10.  1.]
小松ウオール工業,2018,Q4,82.23362032887977,[10.  1.]
小松ウオール工業,2019,Q1,37.885117835732885,[10.  1.]
小松ウオール工業,2019,Q2,72.38181613330663,[10.  1.]
小松ウオール工業,2019,Q3,78.08114545663184,[10.  1.]
小松ウオール工業,2019,Q4,85.29140689087248,[10.  1.]
小松ウオール工業,2020,Q1,9.389122183410862,[10.  1.]
小松ウオール工業,2020,Q2,36.25309501788117,[10.  1.]
小松ウオール工業,2020,Q3,60.27419356437582,[10.  1.]
小松ウオール工業,2020,Q4,81.447725222993,[10.  1.]
小松マテーレ,2018,Q1,12.534820246482031,[1.  0.3]
小松マテーレ,2018,Q2,11.29212208164531,[1.  0.3]
小松マテーレ,2018,Q3,12.899578898416479,[1.  0.3]
小松マテーレ,2018,Q4,10.869804483199868,[1.  0.3]
小松マテーレ,2019,Q1,9.571284349656924,[1.  0.3]
小松マテーレ,2019,Q2,6.232255757581552,[1.  0.3]
小松マテーレ,2019,Q3,15.355072430618645,[1.  0.3]
小松マテーレ,2019,Q4,1.1239052105550975,[1.  0.3]
小松マテーレ,2020,Q1,9.032665819683757,[1.  0.3]
小松マテーレ,2020,Q2,-1.7802715391164448,[1.  0.3]
小松マテーレ,2020,Q3,9.54451201633941,[1.  0.3]
小松マテーレ,2020,Q4,9.133643064435951,[1.  0.3]
小森コーポレーション,2018,Q1,4.284444444444444,[1.e+04 2.e-01]
小森コーポレーション,2018,Q2,4.876666666666666,[1.e+04 2.e-01]
小森コーポレーション,2018,Q3,5.995833333333334,[1.e+04 2.e-01]
小森コーポレーション,2018,Q4,6.686111111111111,[1.e+04 2.e-01]
小森コーポレーション,2019,Q1,9.33111111111111,[1.e+04 2.e-01]
小森コーポレーション,2019,Q2,9.69222222222222,[1.e+04 2.e-01]
小森コーポレーション,2019,Q3,9.624166666666666,[1.e+04 2.e-01]
小森コーポレーション,2019,Q4,10.663888888888888,[1.e+04 2.e-01]
小森コーポレーション,2020,Q1,-0.8700416208967415,[1.e+04 2.e-01]
小森コーポレーション,2020,Q2,-0.34869697938433664,[1.e+04 2.e-01]
小森コーポレーション,2020,Q3,0.05134511901531269,[1.e+04 2.e-01]
小森コーポレーション,2020,Q4,0.7692191189884525,[1.e+04 2.e-01]
小田急電鉄,2018,Q1,33.085625145386366,[0.1 0.3]
小田急電鉄,2018,Q2,24.98145603071695,[0.1 0.3]
小田急電鉄,2018,Q3,29.766662899329994,[0.1 0.3]
小田急電鉄,2018,Q4,-1.6648839156932063,[0.1 0.3]
小田急電鉄,2019,Q1,18.73792667199112,[0.1 0.3]
小田急電鉄,2019,Q2,10.931006021427573,[0.1 0.3]
小田急電鉄,2019,Q3,14.22083976247652,[0.1 0.3]
小田急電鉄,2019,Q4,2.8467397890916666,[0.1 0.3]
小田急電鉄,2020,Q1,-19.604711784549043,[0.1 0.3]
小田急電鉄,2020,Q2,-26.47590701967642,[0.1 0.3]
小田急電鉄,2020,Q3,8.371778367591743,[0.1 0.3]
小田急電鉄,2020,Q4,-28.666935870151782,[0.1 0.3]
小糸製作所,2018,Q1,31.5905620213271,[0.01 0.7 ]
小糸製作所,2018,Q2,109.97942010997343,[0.01 0.7 ]
小糸製作所,2018,Q3,33.48677726770019,[0.01 0.7 ]
小糸製作所,2018,Q4,204.2601343491136,[0.01 0.7 ]
小糸製作所,2019,Q1,76.89569992462947,[0.01 0.7 ]
小糸製作所,2019,Q2,128.65003607143365,[0.01 0.7 ]
小糸製作所,2019,Q3,92.16254947340462,[0.01 0.7 ]
小糸製作所,2019,Q4,158.48184143479088,[0.01 0.7 ]
小糸製作所,2020,Q1,23.09817819735956,[0.01 0.7 ]
小糸製作所,2020,Q2,40.30910754927467,[0.01 0.7 ]
小糸製作所,2020,Q3,3.3825905343041427,[0.01 0.7 ]
小糸製作所,2020,Q4,37.3013461762839,[0.01 0.7 ]
小野建,2018,Q1,26.670032386478226,[0.01 0.8 ]
小野建,2018,Q2,62.74625629187459,[0.01 0.8 ]
小野建,2018,Q3,52.09866873041968,[0.01 0.8 ]
小野建,2018,Q4,69.30338954264522,[0.01 0.8 ]
小野建,2019,Q1,29.47047828280901,[0.01 0.8 ]
小野建,2019,Q2,52.65986529130011,[0.01 0.8 ]
小野建,2019,Q3,57.56197902039506,[0.01 0.8 ]
小野建,2019,Q4,79.64864015612989,[0.01 0.8 ]
小野建,2020,Q1,31.949805893422614,[0.01 0.8 ]
小野建,2020,Q2,38.84028628760336,[0.01 0.8 ]
小野建,2020,Q3,49.42497091591656,[0.01 0.8 ]
小野建,2020,Q4,86.44339334220174,[0.01 0.8 ]
小野薬品工業,2018,Q1,28.128795900940645,[100.    0.4]
小野薬品工業,2018,Q2,18.448679976894784,[100.    0.4]
小野薬品工業,2018,Q3,29.87400443378172,[100.    0.4]
小野薬品工業,2018,Q4,16.965451628393986,[100.    0.4]
小野薬品工業,2019,Q1,30.976578916137846,[100.    0.4]
小野薬品工業,2019,Q2,25.243127260782572,[100.    0.4]
小野薬品工業,2019,Q3,28.656843404258385,[100.    0.4]
小野薬品工業,2019,Q4,19.74336080346532,[100.    0.4]
小野薬品工業,2020,Q1,33.46026995877233,[100.    0.4]
小野薬品工業,2020,Q2,26.4360738863389,[100.    0.4]
小野薬品工業,2020,Q3,32.624704167771284,[100.    0.4]
小野薬品工業,2020,Q4,20.115649181001352,[100.    0.4]
尾家産業,2018,Q1,-7.059541402265124,[10.   0.2]
尾家産業,2018,Q2,23.758498072394794,[10.   0.2]
尾家産業,2018,Q3,30.3421310159064,[10.   0.2]
尾家産業,2018,Q4,12.754255361602466,[10.   0.2]
尾家産業,2019,Q1,1.841347734628373,[10.   0.2]
尾家産業,2019,Q2,10.70014523895871,[10.   0.2]
尾家産業,2019,Q3,23.47460436640157,[10.   0.2]
尾家産業,2019,Q4,8.905117593047915,[10.   0.2]
尾家産業,2020,Q1,-24.591003686597055,[10.   0.2]
尾家産業,2020,Q2,-0.07508686012298327,[10.   0.2]
尾家産業,2020,Q3,-13.998333852013316,[10.   0.2]
尾家産業,2020,Q4,-45.170080549232765,[10.   0.2]
山一電機,2018,Q1,37.87445850220157,[10.  0.]
山一電機,2018,Q2,38.688025574287835,[10.  0.]
山一電機,2018,Q3,7.678264112380333,[10.  0.]
山一電機,2018,Q4,-14.204554110128925,[10.  0.]
山一電機,2019,Q1,25.550903195977767,[10.  0.]
山一電機,2019,Q2,42.769170517069185,[10.  0.]
山一電機,2019,Q3,27.18658038947651,[10.  0.]
山一電機,2019,Q4,21.526330389811598,[10.  0.]
山一電機,2020,Q1,19.31903444878393,[10.  0.]
山一電機,2020,Q2,42.7513350183563,[10.  0.]
山一電機,2020,Q3,9.344753986909268,[10.  0.]
山一電機,2020,Q4,16.712586028419423,[10.  0.]
山九,2018,Q1,67.68739883704045,[1.e+04 2.e-01]
山九,2018,Q2,80.22905615752398,[1.e+04 2.e-01]
山九,2018,Q3,89.73384516667727,[1.e+04 2.e-01]
山九,2018,Q4,101.73040866833266,[1.e+04 2.e-01]
山九,2019,Q1,106.16057774106491,[1.e+04 2.e-01]
山九,2019,Q2,105.73146189199969,[1.e+04 2.e-01]
山九,2019,Q3,114.24475160419482,[1.e+04 2.e-01]
山九,2019,Q4,113.95121016798052,[1.e+04 2.e-01]
山九,2020,Q1,122.5360991268796,[1.e+04 2.e-01]
山九,2020,Q2,98.56717987669788,[1.e+04 2.e-01]
山九,2020,Q3,117.27618046452363,[1.e+04 2.e-01]
山九,2020,Q4,113.8851369175095,[1.e+04 2.e-01]
山善,2018,Q1,25.074288447292794,[1.e+03 3.e-01]
山善,2018,Q2,25.442783784034972,[1.e+03 3.e-01]
山善,2018,Q3,27.0881160510956,[1.e+03 3.e-01]
山善,2018,Q4,26.04956005742475,[1.e+03 3.e-01]
山善,2019,Q1,26.080922132202787,[1.e+03 3.e-01]
山善,2019,Q2,23.970139262537984,[1.e+03 3.e-01]
山善,2019,Q3,23.6188709857566,[1.e+03 3.e-01]
山善,2019,Q4,20.79827468785618,[1.e+03 3.e-01]
山善,2020,Q1,18.935838251913037,[1.e+03 3.e-01]
山善,2020,Q2,17.567296862469192,[1.e+03 3.e-01]
山善,2020,Q3,19.801096220115934,[1.e+03 3.e-01]
山善,2020,Q4,20.339341996138323,[1.e+03 3.e-01]
山洋電気,2018,Q1,125.83872021004547,[10.  1.]
山洋電気,2018,Q2,160.99920255477144,[10.  1.]
山洋電気,2018,Q3,8.204316954832489,[10.  1.]
山洋電気,2018,Q4,15.69485704498133,[10.  1.]
山洋電気,2019,Q1,-26.83703878005953,[10.  1.]
山洋電気,2019,Q2,-27.397573344116417,[10.  1.]
山洋電気,2019,Q3,15.912575840986015,[10.  1.]
山洋電気,2019,Q4,28.588370580773535,[10.  1.]
山洋電気,2020,Q1,15.897540175397019,[10.  1.]
山洋電気,2020,Q2,11.813139842137854,[10.  1.]
山洋電気,2020,Q3,98.4491652224544,[10.  1.]
山洋電気,2020,Q4,140.5292945430087,[10.  1.]
山田コンサルティンググループ,2018,Q1,11.757910139459,[100.    0.3]
山田コンサルティンググループ,2018,Q2,-8.649138509452044,[100.    0.3]
山田コンサルティンググループ,2018,Q3,-42.046230110456854,[100.    0.3]
山田コンサルティンググループ,2018,Q4,-2.884322906466025,[100.    0.3]
山田コンサルティンググループ,2019,Q1,-44.9073457869031,[100.    0.3]
山田コンサルティンググループ,2019,Q2,-14.978952737377874,[100.    0.3]
山田コンサルティンググループ,2019,Q3,5.317084059169247,[100.    0.3]
山田コンサルティンググループ,2019,Q4,56.76868257456955,[100.    0.3]
山田コンサルティンググループ,2020,Q1,14.084485345037074,[100.    0.3]
山田コンサルティンググループ,2020,Q2,6.052828755289923,[100.    0.3]
山田コンサルティンググループ,2020,Q3,-21.374132471631185,[100.    0.3]
山田コンサルティンググループ,2020,Q4,-22.882279824690542,[100.    0.3]
山陽特殊製鋼,2018,Q1,9.656886067775964,[1.e+04 1.e+00]
山陽特殊製鋼,2018,Q2,13.781608289998188,[1.e+04 1.e+00]
山陽特殊製鋼,2018,Q3,14.787163845553742,[1.e+04 1.e+00]
山陽特殊製鋼,2018,Q4,21.429520588750457,[1.e+04 1.e+00]
山陽特殊製鋼,2019,Q1,16.81958426876895,[1.e+04 1.e+00]
山陽特殊製鋼,2019,Q2,18.40893022304306,[1.e+04 1.e+00]
山陽特殊製鋼,2019,Q3,17.103788854936912,[1.e+04 1.e+00]
山陽特殊製鋼,2019,Q4,15.692163845553738,[1.e+04 1.e+00]
山陽特殊製鋼,2020,Q1,13.486052734442628,[1.e+04 1.e+00]
山陽特殊製鋼,2020,Q2,12.393274956664852,[1.e+04 1.e+00]
山陽特殊製鋼,2020,Q3,11.184941623331518,[1.e+04 1.e+00]
山陽特殊製鋼,2020,Q4,9.589663845553742,[1.e+04 1.e+00]
山陽電気鉄道,2018,Q1,28.679896273150483,[1. 1.]
山陽電気鉄道,2018,Q2,20.6941665655457,[1. 1.]
山陽電気鉄道,2018,Q3,26.293160661101105,[1. 1.]
山陽電気鉄道,2018,Q4,10.760990186414904,[1. 1.]
山陽電気鉄道,2019,Q1,43.03654965997257,[1. 1.]
山陽電気鉄道,2019,Q2,22.514313933464628,[1. 1.]
山陽電気鉄道,2019,Q3,36.88303391302295,[1. 1.]
山陽電気鉄道,2019,Q4,13.173760774483242,[1. 1.]
山陽電気鉄道,2020,Q1,2.7364367848959716,[1. 1.]
山陽電気鉄道,2020,Q2,3.3171615450394256,[1. 1.]
山陽電気鉄道,2020,Q3,28.97649665462532,[1. 1.]
山陽電気鉄道,2020,Q4,1.0328030174871703,[1. 1.]
岡谷電機産業,2018,Q1,2.748162607653473,[1000.    0.]
岡谷電機産業,2018,Q2,2.008534199165794,[1000.    0.]
岡谷電機産業,2018,Q3,1.1416037114340911,[1000.    0.]
岡谷電機産業,2018,Q4,0.31010445466541725,[1000.    0.]
岡谷電機産業,2019,Q1,-2.1553996236223156,[1000.    0.]
岡谷電機産業,2019,Q2,-3.21668802851163,[1000.    0.]
岡谷電機産業,2019,Q3,-1.795111226372974,[1000.    0.]
岡谷電機産業,2019,Q4,-0.6702302605140478,[1000.    0.]
岡谷電機産業,2020,Q1,-0.6347795394152564,[1000.    0.]
岡谷電機産業,2020,Q2,-0.13411389647505167,[1000.    0.]
岡谷電機産業,2020,Q3,0.1912479083306069,[1000.    0.]
岡谷電機産業,2020,Q4,0.29391483831300746,[1000.    0.]
岩崎通信機,2018,Q1,49.99225739495699,[1.e+03 7.e-01]
岩崎通信機,2018,Q2,-8.82849363840348,[1.e+03 7.e-01]
岩崎通信機,2018,Q3,13.70823409472818,[1.e+03 7.e-01]
岩崎通信機,2018,Q4,7.27740676918518,[1.e+03 7.e-01]
岩崎通信機,2019,Q1,16.16762521569335,[1.e+03 7.e-01]
岩崎通信機,2019,Q2,19.655617736003855,[1.e+03 7.e-01]
岩崎通信機,2019,Q3,-0.7355587645990305,[1.e+03 7.e-01]
岩崎通信機,2019,Q4,37.80946044374512,[1.e+03 7.e-01]
岩崎通信機,2020,Q1,-11.35810657059801,[1.e+03 7.e-01]
岩崎通信機,2020,Q2,-6.063146257529904,[1.e+03 7.e-01]
岩崎通信機,2020,Q3,-5.365048000832763,[1.e+03 7.e-01]
岩崎通信機,2020,Q4,33.79728074655776,[1.e+03 7.e-01]
岩崎電気,2018,Q1,4.517927352037877,[1.e+04 1.e+00]
岩崎電気,2018,Q2,2.875982907593433,[1.e+04 1.e+00]
岩崎電気,2018,Q3,3.9390384631489885,[1.e+04 1.e+00]
岩崎電気,2018,Q4,6.5979273520378765,[1.e+04 1.e+00]
岩崎電気,2019,Q1,24.05534111510946,[1.e+04 1.e+00]
岩崎電気,2019,Q2,19.294579024533405,[1.e+04 1.e+00]
岩崎電気,2019,Q3,25.224148171034884,[1.e+04 1.e+00]
岩崎電気,2019,Q4,47.79606136724713,[1.e+04 1.e+00]
岩崎電気,2020,Q1,51.68443676193021,[1.e+04 1.e+00]
岩崎電気,2020,Q2,41.84238275353015,[1.e+04 1.e+00]
岩崎電気,2020,Q3,48.1822077020201,[1.e+04 1.e+00]
岩崎電気,2020,Q4,59.77388716788511,[1.e+04 1.e+00]
岩谷産業,2018,Q1,46.76266476512997,[100.    0.6]
岩谷産業,2018,Q2,72.90059856842876,[100.    0.6]
岩谷産業,2018,Q3,91.11467022482415,[100.    0.6]
岩谷産業,2018,Q4,100.28622186405231,[100.    0.6]
岩谷産業,2019,Q1,100.92442450389888,[100.    0.6]
岩谷産業,2019,Q2,80.1725505150154,[100.    0.6]
岩谷産業,2019,Q3,104.11742742023904,[100.    0.6]
岩谷産業,2019,Q4,144.88219632859116,[100.    0.6]
岩谷産業,2020,Q1,85.57941144538458,[100.    0.6]
岩谷産業,2020,Q2,66.0355631322156,[100.    0.6]
岩谷産業,2020,Q3,107.23405833931346,[100.    0.6]
岩谷産業,2020,Q4,163.13253021870815,[100.    0.6]
島津製作所,2018,Q1,16.63132887887106,[100.    0.2]
島津製作所,2018,Q2,29.573915285436833,[100.    0.2]
島津製作所,2018,Q3,23.750555357878554,[100.    0.2]
島津製作所,2018,Q4,40.7557998056107,[100.    0.2]
島津製作所,2019,Q1,20.74480732721198,[100.    0.2]
島津製作所,2019,Q2,32.716783387357815,[100.    0.2]
島津製作所,2019,Q3,25.35652286930509,[100.    0.2]
島津製作所,2019,Q4,41.37380416383958,[100.    0.2]
島津製作所,2020,Q1,16.072962486194186,[100.    0.2]
島津製作所,2020,Q2,30.468660015186423,[100.    0.2]
島津製作所,2020,Q3,25.822319489417133,[100.    0.2]
島津製作所,2020,Q4,39.11838875885172,[100.    0.2]
島精機製作所,2018,Q1,13.812654126128422,[1000.    0.]
島精機製作所,2018,Q2,65.31941749925846,[1000.    0.]
島精機製作所,2018,Q3,39.42142739714245,[1000.    0.]
島精機製作所,2018,Q4,0.9452983903027246,[1000.    0.]
島精機製作所,2019,Q1,18.324955030724453,[1000.    0.]
島精機製作所,2019,Q2,4.024223137984009,[1000.    0.]
島精機製作所,2019,Q3,-3.2607861056041543,[1000.    0.]
島精機製作所,2019,Q4,-10.624937244072058,[1000.    0.]
島精機製作所,2020,Q1,-78.51467791116607,[1000.    0.]
島精機製作所,2020,Q2,-102.77571370608663,[1000.    0.]
島精機製作所,2020,Q3,-86.28908980474952,[1000.    0.]
島精機製作所,2020,Q4,-70.106213837961,[1000.    0.]
川崎汽船,2018,Q1,-7.861815326621507,[1.e+04 1.e+00]
川崎汽船,2018,Q2,-12.952370882177064,[1.e+04 1.e+00]
川崎汽船,2018,Q3,-13.296537548843732,[1.e+04 1.e+00]
川崎汽船,2018,Q4,-14.37792643773262,[1.e+04 1.e+00]
川崎汽船,2019,Q1,-191.9629298928656,[1.e+04 1.e+00]
川崎汽船,2019,Q2,-172.5086800553938,[1.e+04 1.e+00]
川崎汽船,2019,Q3,-131.9112878468442,[1.e+04 1.e+00]
川崎汽船,2019,Q4,-67.11978254958464,[1.e+04 1.e+00]
川崎汽船,2020,Q1,-33.513941279458365,[1.e+04 1.e+00]
川崎汽船,2020,Q2,-20.0902769887673,[1.e+04 1.e+00]
川崎汽船,2020,Q3,-34.924137181447016,[1.e+04 1.e+00]
川崎汽船,2020,Q4,-20.815992276235175,[1.e+04 1.e+00]
川崎重工業,2018,Q1,7.0429733252824445,[1.e+04 1.e+00]
川崎重工業,2018,Q2,7.49741776972689,[1.e+04 1.e+00]
川崎重工業,2018,Q3,6.550473325282446,[1.e+04 1.e+00]
川崎重工業,2018,Q4,11.820509105709375,[1.e+04 1.e+00]
川崎重工業,2019,Q1,30.638140642791214,[1.e+04 1.e+00]
川崎重工業,2019,Q2,16.247563437588234,[1.e+04 1.e+00]
川崎重工業,2019,Q3,18.638648888052696,[1.e+04 1.e+00]
川崎重工業,2019,Q4,23.90897172453426,[1.e+04 1.e+00]
川崎重工業,2020,Q1,31.085407518831524,[1.e+04 1.e+00]
川崎重工業,2020,Q2,18.662401632063684,[1.e+04 1.e+00]
川崎重工業,2020,Q3,11.221358923898265,[1.e+04 1.e+00]
川崎重工業,2020,Q4,16.32236798285833,[1.e+04 1.e+00]
巴コーポレーション,2018,Q1,6.962777777777778,[1.e+03 5.e-01]
巴コーポレーション,2018,Q2,7.253888888888889,[1.e+03 5.e-01]
巴コーポレーション,2018,Q3,7.255555555555556,[1.e+03 5.e-01]
巴コーポレーション,2018,Q4,7.9205555555555565,[1.e+03 5.e-01]
巴コーポレーション,2019,Q1,8.415833333333332,[1.e+03 5.e-01]
巴コーポレーション,2019,Q2,8.378055555555555,[1.e+03 5.e-01]
巴コーポレーション,2019,Q3,8.760555555555555,[1.e+03 5.e-01]
巴コーポレーション,2019,Q4,8.848055555555554,[1.e+03 5.e-01]
巴コーポレーション,2020,Q1,9.288058519511168,[1.e+03 5.e-01]
巴コーポレーション,2020,Q2,9.481115339442866,[1.e+03 5.e-01]
巴コーポレーション,2020,Q3,10.083333333333332,[1.e+03 5.e-01]
巴コーポレーション,2020,Q4,10.240555555555554,[1.e+03 5.e-01]
巴川製紙所,2018,Q1,1.5947222222222222,[1.e+04 6.e-01]
巴川製紙所,2018,Q2,1.6175,[1.e+04 6.e-01]
巴川製紙所,2018,Q3,1.5270348168053467,[1.e+04 6.e-01]
巴川製紙所,2018,Q4,0.8981459279164579,[1.e+04 6.e-01]
巴川製紙所,2019,Q1,-4.371854072083543,[1.e+04 6.e-01]
巴川製紙所,2019,Q2,-4.968798516527987,[1.e+04 6.e-01]
巴川製紙所,2019,Q3,-5.374354072083543,[1.e+04 6.e-01]
巴川製紙所,2019,Q4,-5.818798516527988,[1.e+04 6.e-01]
巴川製紙所,2020,Q1,-3.90963184986132,[1.e+04 6.e-01]
巴川製紙所,2020,Q2,-5.8640762943057645,[1.e+04 6.e-01]
巴川製紙所,2020,Q3,-8.589354072083545,[1.e+04 6.e-01]
巴川製紙所,2020,Q4,-7.951576294305765,[1.e+04 6.e-01]
帝人,2018,Q1,44.30338172827949,[100.   0.]
帝人,2018,Q2,71.27452384963765,[100.   0.]
帝人,2018,Q3,47.71111783663629,[100.   0.]
帝人,2018,Q4,38.37992064543246,[100.   0.]
帝人,2019,Q1,88.39099834637663,[100.   0.]
帝人,2019,Q2,48.00559111614396,[100.   0.]
帝人,2019,Q3,29.29866834450197,[100.   0.]
帝人,2019,Q4,22.84818809771513,[100.   0.]
帝人,2020,Q1,29.253389097134438,[100.   0.]
帝人,2020,Q2,51.57592353116098,[100.   0.]
帝人,2020,Q3,18.72762082149295,[100.   0.]
帝人,2020,Q4,16.66606795191902,[100.   0.]
帝国通信工業,2018,Q1,24.67242030552368,[100.    0.4]
帝国通信工業,2018,Q2,28.107500946983624,[100.    0.4]
帝国通信工業,2018,Q3,-3.631147057079253,[100.    0.4]
帝国通信工業,2018,Q4,20.840665579377564,[100.    0.4]
帝国通信工業,2019,Q1,18.91449371352675,[100.    0.4]
帝国通信工業,2019,Q2,18.929620060740437,[100.    0.4]
帝国通信工業,2019,Q3,13.160104586371311,[100.    0.4]
帝国通信工業,2019,Q4,10.511664617388,[100.    0.4]
帝国通信工業,2020,Q1,-1.47677701032453,[100.    0.4]
帝国通信工業,2020,Q2,2.9228324086553803,[100.    0.4]
帝国通信工業,2020,Q3,11.937884793869795,[100.    0.4]
帝国通信工業,2020,Q4,12.756036102686743,[100.    0.4]
帝国電機製作所,2018,Q1,4.423806555868602,[1. 1.]
帝国電機製作所,2018,Q2,9.867370837092434,[1. 1.]
帝国電機製作所,2018,Q3,-13.469468541476372,[1. 1.]
帝国電機製作所,2018,Q4,8.484931951682107,[1. 1.]
帝国電機製作所,2019,Q1,32.074263773930596,[1. 1.]
帝国電機製作所,2019,Q2,33.3751557922578,[1. 1.]
帝国電機製作所,2019,Q3,50.81365058882166,[1. 1.]
帝国電機製作所,2019,Q4,68.82472344823158,[1. 1.]
帝国電機製作所,2020,Q1,25.325377034961086,[1. 1.]
帝国電機製作所,2020,Q2,33.616975856488466,[1. 1.]
帝国電機製作所,2020,Q3,55.3097042510806,[1. 1.]
帝国電機製作所,2020,Q4,31.222299933977958,[1. 1.]
常磐興産,2018,Q1,-36.77769383708681,[100.    0.3]
常磐興産,2018,Q2,61.43383077236922,[100.    0.3]
常磐興産,2018,Q3,3.4781513827104016,[100.    0.3]
常磐興産,2018,Q4,-42.36974519891949,[100.    0.3]
常磐興産,2019,Q1,-25.5546963473134,[100.    0.3]
常磐興産,2019,Q2,70.93039242757042,[100.    0.3]
常磐興産,2019,Q3,-18.53505004716258,[100.    0.3]
常磐興産,2019,Q4,-69.10689973604138,[100.    0.3]
常磐興産,2020,Q1,-96.80844885095446,[100.    0.3]
常磐興産,2020,Q2,-88.7629889251989,[100.    0.3]
常磐興産,2020,Q3,-49.333403818063736,[100.    0.3]
常磐興産,2020,Q4,-133.35911361060073,[100.    0.3]
平和,2018,Q1,67.84460789326447,[1000.    0.]
平和,2018,Q2,71.19784372513385,[1000.    0.]
平和,2018,Q3,34.78512085605579,[1000.    0.]
平和,2018,Q4,22.117336789235235,[1000.    0.]
平和,2019,Q1,48.218052026610046,[1000.    0.]
平和,2019,Q2,49.87163460073934,[1000.    0.]
平和,2019,Q3,50.74921440626208,[1000.    0.]
平和,2019,Q4,15.795391278838796,[1000.    0.]
平和,2020,Q1,2.565514835033518,[1000.    0.]
平和,2020,Q2,5.255768089937142,[1000.    0.]
平和,2020,Q3,53.096239137140984,[1000.    0.]
平和,2020,Q4,36.75763617311551,[1000.    0.]
平和不動産,2018,Q1,24.214636565941962,[10000.     0.]
平和不動産,2018,Q2,46.90521599752721,[10000.     0.]
平和不動産,2018,Q3,42.02604333904343,[10000.     0.]
平和不動産,2018,Q4,38.55260996764092,[10000.     0.]
平和不動産,2019,Q1,41.8161050613635,[10000.     0.]
平和不動産,2019,Q2,45.929697169402374,[10000.     0.]
平和不動産,2019,Q3,43.240721088436864,[10000.     0.]
平和不動産,2019,Q4,37.469847013447634,[10000.     0.]
平和不動産,2020,Q1,40.38956864030344,[10000.     0.]
