,,MLM.1,MLM.2
ナカバヤシ,MAPE,0.6576976664752966,0.45721653997717127
ナカバヤシ,MSE,0.8221685158139539,0.40729631267840216
ナカバヤシ,RMSE,7.589442214090479,8.175798857173591
ナカバヤシ,RMSPE,0.9067350857962616,0.6381977065756365
ナカヨ,MAE,39.14044465653407,60.14651282980858
ナカヨ,MAPE,2.9538936007227217,3.8370059020629923
ナカヨ,MSE,23.374299990827073,35.4324648589343
ナカヨ,RMSE,46.05493693416735,97.79432865604575
ナカヨ,RMSPE,4.834697507686192,5.952517522774234
ナガワ,MAE,8.887843303579785,9.93354422132447
ナガワ,MAPE,0.23488503657849344,0.2552914204953108
ナガワ,MSE,0.11384774126353482,0.1075762965190971
ナガワ,RMSE,10.973143999317928,12.021298333379333
ナガワ,RMSPE,0.3374133092566664,0.32798825667864556
ナック,MAE,37.94788318030209,25.462311147467073
ナック,MAPE,1.2029441281443092,1.3772332109551995
ナック,MSE,2.800318851979886,3.9475885435534614
ナック,RMSE,52.43309204609053,30.32441482010849
ナック,RMSPE,1.673415325608047,1.9868539311065274
ニコン,MAE,31.28216674156408,28.882814439417178
ニコン,MAPE,1.2212165180863355,0.9719535882074729
ニコン,MSE,2.331198200423786,1.391876919006909
ニコン,RMSE,36.14635606899491,34.01357885002959
ニコン,RMSPE,1.5268261854002196,1.1797783346912711
ニチアス,MAE,12.10754892064732,13.22313644346436
ニチアス,MAPE,0.2850513957585406,0.3414971096559407
ニチアス,MSE,0.12255449907241255,0.2763343726263048
ニチアス,RMSE,14.907846116570408,16.977050147842917
ニチアス,RMSPE,0.3500778471603317,0.5256751588446089
ニチコン,MAE,41.87693430800445,35.138063277650765
ニチコン,MAPE,10.1327365981866,4.720605152207575
ニチコン,MSE,597.6659946198712,60.576838867677196
ニチコン,RMSE,52.13283857117772,45.28243151150884
ニチコン,RMSPE,24.447208319558108,7.783112415202365
ニチハ,MAE,12.769603155715854,17.711055443174914
ニチハ,MAPE,0.23513589467661564,0.286712653926282
ニチハ,MSE,0.13316168261537606,0.11471714254669148
ニチハ,RMSE,16.741698398492332,20.464049760637362
ニチハ,RMSPE,0.36491325354853316,0.3386991918305851
ニチバン,MAE,21.127490142072595,38.61690901513407
ニチバン,MAPE,1.6358336582812683,2.7697614127854844
ニチバン,MSE,7.048559210016318,31.44885752664996
ニチバン,RMSE,25.260328848103594,57.74539522653514
ニチバン,RMSPE,2.654912279156567,5.607928095709677
ニチモウ,MAE,1487.4076189442342,702.0020519512269
ニチモウ,MAPE,10.384753032065834,4.558557928697076
ニチモウ,MSE,485.54495873388515,47.68388575363989
ニチモウ,RMSE,3241.7020309480554,953.5395283726413
ニチモウ,RMSPE,22.035084722639148,6.90535196450115
ニチレイ,MAE,5.756149835437344,8.777207134335159
ニチレイ,MAPE,0.1680299811927117,0.25206558142033997
ニチレイ,MSE,0.049243944864503064,0.09112185565789999
ニチレイ,RMSE,7.056204597402626,10.114017286546972
ニチレイ,RMSPE,0.2219097673931976,0.3018639687970394
ニチレキ,MAE,40.59013143159967,28.31151593187783
ニチレキ,MAPE,0.894752593242687,0.6676964683184075
ニチレキ,MSE,1.2372344093703453,0.6481540257459092
ニチレキ,RMSE,50.36818655978031,35.00001658294805
ニチレキ,RMSPE,1.1123103925480267,0.8050801362261456
ニッカトー,MAE,3.8486963685972135,6.2305146554936455
ニッカトー,MAPE,1.0277206784154893,1.10653574084203
ニッカトー,MSE,3.3374227994682695,2.781151282060334
ニッカトー,RMSE,5.204671051001857,7.686552356698623
ニッカトー,RMSPE,1.826861461487507,1.6676784108635376
ニッコンホールディングス,MAE,12.44608307611327,11.651051985443358
ニッコンホールディングス,MAPE,0.25093916234119523,0.2303850435046043
ニッコンホールディングス,MSE,0.15557299810697012,0.12295071726625899
ニッコンホールディングス,RMSE,16.285705086782933,14.573022562536007
ニッコンホールディングス,RMSPE,0.3944274307232829,0.350643290633457
ニッタ,MAE,22.37366598335126,19.202574358967777
ニッタ,MAPE,0.43850543505437406,0.4173140889785935
ニッタ,MSE,0.29619303140363,0.27045753016894697
ニッタ,RMSE,27.593053046873404,23.03677583470915
ニッタ,RMSPE,0.5442361908249304,0.5200553145281249
ニッパツ,MAE,26.824499828640374,31.759378854377704
ニッパツ,MAPE,5.105854730022885,1.7099642727894535
ニッパツ,MSE,218.16925579517363,6.568413350497007
ニッパツ,RMSE,37.95448214225511,68.07048337490262
ニッパツ,RMSPE,14.77055367260055,2.562891599443294
ニップン,MAE,3.6996287509747585,6.724713337748354
ニップン,MAPE,0.1332160435167498,0.25767642455171086
ニップン,MSE,0.026463628787882693,0.10184968074726476
ニップン,RMSE,4.677117190874518,8.121926609443005
ニップン,RMSPE,0.1626764543131018,0.31913896776680967
ニフコ,MAE,20.371894572923576,29.200396817197213
ニフコ,MAPE,0.6006689114078944,0.7401916852640348
ニフコ,MSE,0.8896370661769892,0.6927029442609395
ニフコ,RMSE,26.01904931815624,31.978242422693782
ニフコ,RMSPE,0.9432057390500702,0.8322877773107926
ニプロ,MAE,24.481308604993895,30.498582993462524
ニプロ,MAPE,0.7477104533529793,1.0160315978960266
ニプロ,MSE,1.0190913607458236,1.6087024783658432
ニプロ,RMSE,44.447766498523116,49.44374121580516
ニプロ,RMSPE,1.0095005501463699,1.2683463558373334
ニホンフラッシュ,MAE,21.231223672719764,24.224667751558133
ニホンフラッシュ,MAPE,0.8217897560775936,1.0132961789822097
ニホンフラッシュ,MSE,2.056290537439503,4.427258061554425
ニホンフラッシュ,RMSE,23.965656442080036,28.870925325662053
ニホンフラッシュ,RMSPE,1.4339771746577779,2.1041050500282594
ネットワンシステムズ,MAE,395.0130616876093,162.8965220618032
ネットワンシステムズ,MAPE,41.7067078443363,17.82979899458203
ネットワンシステムズ,MSE,17387.189417133068,1014.1241396157096
ネットワンシステムズ,RMSE,1212.9483610441532,249.36237251874962
ネットワンシステムズ,RMSPE,131.86049225273302,31.845315819060573
ネツレン,MAE,613.1846285662756,140.63484984100884
ネツレン,MAPE,39.52458618028576,55.064120450180305
ネツレン,MSE,15474.944406422446,35005.854550969525
ネツレン,RMSE,2083.8360447958867,446.6438250720765
ネツレン,RMSPE,124.39832959659243,187.0985156300539
ノジマ,MAE,80.46099313502214,72.7758801298339
ノジマ,MAPE,0.40531684231774867,0.3798090272218703
ノジマ,MSE,0.3359468334090569,0.2910089194170668
ノジマ,RMSE,176.8958764010981,169.063338167192
ノジマ,RMSPE,0.579609207491614,0.5394524255363644
ノリタケカンパニーリミテド,MAE,322.04911447926025,152.7257129143208
ノリタケカンパニーリミテド,MAPE,3.081241719764414,1.5686148338774712
ノリタケカンパニーリミテド,MSE,14.664486561662493,5.6720880405952405
ノリタケカンパニーリミテド,RMSE,447.87797254223295,226.69606553097128
ノリタケカンパニーリミテド,RMSPE,3.8294237897707917,2.381614586912677
ハイマックス,MAE,12.20240231430902,11.83194274056782
ハイマックス,MAPE,0.46740753810911756,0.3976490264240958
ハイマックス,MSE,0.4544959190232036,0.29755111090703823
ハイマックス,RMSE,14.741810878412602,13.796537226557513
ハイマックス,RMSPE,0.6741631249358003,0.5454824570112573
ハウス食品グループ本社,MAE,18.14047544931096,15.87154050208674
ハウス食品グループ本社,MAPE,0.753982579041122,0.6253633010175577
ハウス食品グループ本社,MSE,1.801227342019013,0.539071469984081
ハウス食品グループ本社,RMSE,26.673703135383825,17.108527787807358
ハウス食品グループ本社,RMSPE,1.3420981119199196,0.7342148663600329
ハピネット,MAE,15.216433551663883,22.98476473072121
ハピネット,MAPE,0.9881860834505513,1.3189139834283115
ハピネット,MSE,2.1139614622718454,3.78183293491279
ハピネット,RMSE,16.22378030124076,25.734919386114242
ハピネット,RMSPE,1.4539468567564102,1.944693532388276
ハマキョウレックス,MAE,19.085379304119908,15.74071247815395
ハマキョウレックス,MAPE,0.24138754630621587,0.18256158392142677
ハマキョウレックス,MSE,0.09248174168525596,0.1046335400129131
ハマキョウレックス,RMSE,22.872361997974657,29.519091812975432
ハマキョウレックス,RMSPE,0.3041081085490092,0.3234710806438701
ハリマ化成グループ,MAE,15.780207717964212,15.360612902123085
ハリマ化成グループ,MAPE,7.173208243790224,7.511134657283996
ハリマ化成グループ,MSE,383.50315805346327,467.636327230722
ハリマ化成グループ,RMSE,21.108725745653338,21.742530171024413
ハリマ化成グループ,RMSPE,19.58323665928243,21.624900629383756
ハークスレイ,MAE,43.41335865025991,43.928563268252134
ハークスレイ,MAPE,1.722126765327334,1.395587777971361
ハークスレイ,MSE,9.095735031743539,7.389653512626789
ハークスレイ,RMSE,83.17722024931504,108.16389819203546
ハークスレイ,RMSPE,3.015913631346816,2.718391714346332
ハードオフコーポレーション,MAE,7.8772111239513025,7.838960110607207
ハードオフコーポレーション,MAPE,1.8848923328218916,1.6693151542021833
ハードオフコーポレーション,MSE,12.785221843657823,6.409427704443506
ハードオフコーポレーション,RMSE,10.150779115133938,8.768098687745889
ハードオフコーポレーション,RMSPE,3.5756428573975088,2.5316847561344415
バルカー,MAE,21.512102099904894,19.261513652647242
バルカー,MAPE,0.5562175619769342,0.5060983112837223
バルカー,MSE,0.6386818347592184,0.4905276997288397
バルカー,RMSE,26.36617959544439,23.527059412868137
バルカー,RMSPE,0.7991757220782038,0.7003768269502066
バローホールディングス,MAE,19.192478444441377,30.2812368177643
バローホールディングス,MAPE,0.952479645254276,4.763991415573618
バローホールディングス,MSE,2.608248391542247,129.5753584012205
バローホールディングス,RMSE,26.099757498770828,42.14744052608427
バローホールディングス,RMSPE,1.615007241947307,11.383117253249239
バンダイナムコホールディングス,MAE,22.73843071873223,26.272988042451033
バンダイナムコホールディングス,MAPE,0.8562042132672842,1.0074607639140318
バンダイナムコホールディングス,MSE,2.7394933575592284,4.161860721840976
バンダイナムコホールディングス,RMSE,27.323965024813695,32.35091083805252
バンダイナムコホールディングス,RMSPE,1.655141491703724,2.040063901411173
バンドー化学,MAE,23.13253634961715,27.664808535770685
バンドー化学,MAPE,21.99993103220875,19.532145789021452
バンドー化学,MSE,5467.059436897426,4215.1206835610765
バンドー化学,RMSE,34.69805447472779,38.9745829669649
バンドー化学,RMSPE,73.93956611245042,64.92396078152562
パイオラックス,MAE,27.675972423146888,26.670672654629424
パイオラックス,MAPE,13.52025725827,7.122715238880697
パイオラックス,MSE,1934.5544180632298,470.99894805568897
パイオラックス,RMSE,37.76195920807193,31.66341662062172
パイオラックス,RMSPE,43.98356986493059,21.70251017867954
パスコ,MAE,71.08231560495845,84.68988930151956
パスコ,MAPE,1.7253019824541223,2.506121770136354
パスコ,MSE,6.063322317013117,19.063121407666028
パスコ,RMSE,104.86337286541696,124.19456465593008
パスコ,RMSPE,2.4623814320720334,4.3661334619622005
パナソニック,MAE,19.534565820207032,16.110840563806143
パナソニック,MAPE,1.0448560903457615,1.0275633933055188
パナソニック,MSE,2.1616775005638713,3.7103250342990943
パナソニック,RMSE,25.34399718713386,22.332372283485878
パナソニック,RMSPE,1.470264432190302,1.926220401277874
ヒロセ電機,MAE,26.082297584233498,30.33493613349367
ヒロセ電機,MAPE,0.2314787457095657,0.268021216228116
ヒロセ電機,MSE,0.07656475785993119,0.10828803433081703
ヒロセ電機,RMSE,30.39285100001128,35.58380297965889
ヒロセ電機,RMSPE,0.27670337522323646,0.3290714729824161
ビオフェルミン製薬,MAE,14.36067065847967,23.28176783075133
ビオフェルミン製薬,MAPE,0.7590942017909468,2.144685542312733
ビオフェルミン製薬,MSE,2.240251319246531,33.60390454428403
ビオフェルミン製薬,RMSE,18.046426241495936,26.687841228101753
ビオフェルミン製薬,RMSPE,1.4967469122221468,5.79688748763369
ビジネスエンジニアリング,MAE,21.434681400546182,19.779603132738497
ビジネスエンジニアリング,MAPE,0.5295961812272733,0.43727640387034244
ビジネスエンジニアリング,MSE,0.37955508750474604,0.24760244002307685
ビジネスエンジニアリング,RMSE,24.889678321772724,25.166787376738966
ビジネスエンジニアリング,RMSPE,0.6160804229195618,0.4975966639991438
ビジネスブレイン太田昭和,MAE,16.26915525484564,15.622611544610457
ビジネスブレイン太田昭和,MAPE,0.36432175728559407,0.39576282708378546
ビジネスブレイン太田昭和,MSE,0.21788765812704516,0.23993372628414225
ビジネスブレイン太田昭和,RMSE,19.295071487936735,17.81843474696971
ビジネスブレイン太田昭和,RMSPE,0.4667843807659433,0.48983030355842855
ビジネス・ブレークスルー,MAE,28.95570349210777,125.72466007599775
ビジネス・ブレークスルー,MAPE,22.433759828514596,75.66704660527543
ビジネス・ブレークスルー,MSE,3116.273667015423,17366.55618858831
ビジネス・ブレークスルー,RMSE,37.00549917312842,142.15709335114133
ビジネス・ブレークスルー,RMSPE,55.823594178585665,131.78223017003586
ビーアールホールディングス,MAE,13.444487143057694,9.580130619807447
ビーアールホールディングス,MAPE,2.0688660517900175,1.4099105757497183
ビーアールホールディングス,MSE,6.272278071870847,3.1200339177088883
ビーアールホールディングス,RMSE,15.695338642378623,11.576462544946018
ビーアールホールディングス,RMSPE,2.50445165093496,1.7663617743001823
ビー・エム・エル,MAE,36.59382501290613,28.26230271015611
ビー・エム・エル,MAPE,2.036019707286411,1.7617421905519313
ビー・エム・エル,MSE,27.05078847557503,20.847202378799242
ビー・エム・エル,RMSE,48.8853849121984,38.77968684862435
ビー・エム・エル,RMSPE,5.201037249969954,4.565873670919864
ピエトロ,MAE,8.432112440032244,7.423512300219321
ピエトロ,MAPE,13.53988772246184,4.54866336864585
ピエトロ,MSE,1028.3835474688678,116.07817780794966
ピエトロ,RMSE,9.73447616868101,8.731993357832895
ピエトロ,RMSPE,32.068419784405776,10.773958316605354
ピーエス三菱,MAE,28.540664869470543,24.898675374253344
ピーエス三菱,MAPE,1.1873626657314655,0.879984487658743
ピーエス三菱,MSE,2.695537469128927,1.4578898182855238
ピーエス三菱,RMSE,42.276297066539385,42.981159740518535
ピーエス三菱,RMSPE,1.641809206067784,1.2074310822094667
ピーシーデポコーポレーション,MAE,57.776770841702444,66.87987930639665
ピーシーデポコーポレーション,MAPE,8.0190390812334,9.151153386963754
ピーシーデポコーポレーション,MSE,97.64247270158883,143.75203674096184
ピーシーデポコーポレーション,RMSE,66.33971857145397,81.07544123260459
ピーシーデポコーポレーション,RMSPE,9.88142058115071,11.989663745950587
ピー・シー・エー,MAE,29.322151139735997,27.54924195787815
ピー・シー・エー,MAPE,0.9220408860838071,0.5046347321309221
ピー・シー・エー,MSE,2.273036917432311,0.4724100095481072
ピー・シー・エー,RMSE,36.419892527418185,38.51101293356587
ピー・シー・エー,RMSPE,1.5076594169215773,0.6873208927044974
ファナック,MAE,46.424015004912725,54.88257910234005
ファナック,MAPE,0.41821423212368236,0.5187248267231445
ファナック,MSE,0.2804942447604047,0.5709659622500906
ファナック,RMSE,52.912868283135076,70.43656902257283
ファナック,RMSPE,0.5296170737055261,0.7556228968540396
ファンケル,MAE,14.073471263614572,12.68989047592652
ファンケル,MAPE,0.9024547654549472,0.6289253338426934
ファンケル,MSE,3.670648383184579,0.6844653954434045
ファンケル,RMSE,23.480840408922255,17.452116607730638
ファンケル,RMSPE,1.915893625226771,0.8273242383995555
フィールズ,MAE,267.50137723755444,201.60697918232742
フィールズ,MAPE,9.531213974762657,4.519841588973448
フィールズ,MSE,253.83924511135788,27.351215469443172
フィールズ,RMSE,347.7720902046216,247.02841602585644
フィールズ,RMSPE,15.93233332288017,5.229838952534119
フェイス,MAE,98.08310617905188,193.74982242405454
フェイス,MAPE,53.48430930994553,87.69168011111721
フェイス,MSE,21972.536643391897,50001.54992012025
フェイス,RMSE,139.64874422818707,290.0001947122011
フェイス,RMSPE,148.23136187525196,223.61026344986996
フォスター電機,MAE,68.93892311199907,42.49427737402301
フォスター電機,MAPE,19.651268221446013,5.164966446379998
フォスター電機,MSE,1809.300417506997,107.3227156131373
フォスター電機,RMSE,79.88943607874272,53.08600310582605
フォスター電機,RMSPE,42.53587212585393,10.359667736618647
フォーバル,MAE,10.780011219538386,11.209633156585568
フォーバル,MAPE,0.7394106254441963,1.137629509907142
フォーバル,MSE,1.2123799240707995,6.0996123275951115
フォーバル,RMSE,16.73272055392701,18.871667654918262
フォーバル,RMSPE,1.101081252256526,2.4697393238143803
フクシマガリレイ,MAE,25.708454283285032,31.65954867807737
フクシマガリレイ,MAPE,0.495012153807286,0.562219617175006
フクシマガリレイ,MSE,0.930846909263544,0.8831864556584795
フクシマガリレイ,RMSE,34.85648292221898,41.85456671644607
フクシマガリレイ,RMSPE,0.9648040781752241,0.9397800038617972
フコク,MAE,60.89398983926191,75.85504303264555
フコク,MAPE,6.808947110388775,5.418004938936556
フコク,MSE,258.6241531298536,64.17220865511631
フコク,RMSE,87.43967805641476,93.46440821555429
フコク,RMSPE,16.08179570601037,8.010755810478578
フジクラ,MAE,44.31325114504666,52.29561018621508
フジクラ,MAPE,5.380896837195558,4.180575373121644
フジクラ,MSE,141.47430408658565,38.222081755988604
フジクラ,RMSE,70.41075289983388,76.53777578194132
フジクラ,RMSPE,11.894297124529286,6.182400970172398
フジシールインターナショナル,MAE,13.131795131810804,10.217994562332576
フジシールインターナショナル,MAPE,0.30673436820446803,0.2913612924165157
フジシールインターナショナル,MSE,0.1322139637883803,0.13415453323668838
フジシールインターナショナル,RMSE,16.47012236954994,12.1647687642992
フジシールインターナショナル,RMSPE,0.3636123812363659,0.3662711198507035
フジッコ,MAE,13.027762165062613,8.838787871548364
フジッコ,MAPE,0.8428997138827677,0.799609329247148
フジッコ,MSE,2.963020322071674,4.581597007587768
フジッコ,RMSE,16.71272012497253,12.127190130477468
フジッコ,RMSPE,1.7213425928825656,2.1404665397029143
フジテック,MAE,8.773967536713517,7.315411955000045
フジテック,MAPE,0.3443865399390038,0.26515548871761896
フジテック,MSE,0.20631472757801037,0.1344629668536282
フジテック,RMSE,10.571895512592002,9.81005951349609
フジテック,RMSPE,0.45421881024238786,0.366691923627489
フジミインコーポレーテッド,MAE,10.592557327899947,14.530528942460213
フジミインコーポレーテッド,MAPE,0.21281426416928773,0.305797199017986
フジミインコーポレーテッド,MSE,0.053086607962162115,0.1252850548349964
フジミインコーポレーテッド,RMSE,12.436847982254054,16.649256188238795
フジミインコーポレーテッド,RMSPE,0.23040531235664274,0.3539562894412196
フジ・メディア・ホールディング,MAE,295.70867337307794,889.2463317606818
フジ・メディア・ホールディング,MAPE,10.176484798241644,29.863855031631378
フジ・メディア・ホールディング,MSE,179.99907871245875,1773.4099064090378
フジ・メディア・ホールディング,RMSE,372.6326017592095,1374.3434098000166
フジ・メディア・ホールディング,RMSPE,13.41637353059532,42.11187369862611
フジ住宅,MAE,16.271141528457935,12.989212829067489
フジ住宅,MAPE,1.6529426512992138,1.342951658433325
フジ住宅,MSE,10.290058146809878,5.604762658789475
フジ住宅,RMSE,20.36817815246198,14.449836397587278
フジ住宅,RMSPE,3.207812049794981,2.3674379947085153
フタバ産業,MAE,26.096082694084014,31.547810409462794
フタバ産業,MAPE,2.489477866070235,2.662218607835806
フタバ産業,MSE,13.727572989325644,17.07167918664347
フタバ産業,RMSE,34.485007630376884,39.2392650973466
フタバ産業,RMSPE,3.705073951937484,4.131788860365867
フランスベッドホールディングス,MAE,11.00739964104978,9.25025285797769
フランスベッドホールディングス,MAPE,1.2208621693329489,0.8746852658459003
フランスベッドホールディングス,MSE,3.4987049861625947,2.1560824233374327
フランスベッドホールディングス,RMSE,14.404049608422946,12.627860214927342
フランスベッドホールディングス,RMSPE,1.8704825543593275,1.4683604541587985
フルサト工業,MAE,9.605104560281939,8.227420641036426
フルサト工業,MAPE,0.22961917044397998,0.20684824023867965
フルサト工業,MSE,0.08553591650740781,0.07362573958487102
フルサト工業,RMSE,11.924491962112382,10.683001912010779
フルサト工業,RMSPE,0.2924652398275867,0.27134063386244056
ブイ・テクノロジー,MAE,399.2211006132629,401.7479907745421
ブイ・テクノロジー,MAPE,1.5780899393890087,2.482492351904904
ブイ・テクノロジー,MSE,4.880495873209617,28.620089829863986
ブイ・テクノロジー,RMSE,544.7056195437615,745.3624122676569
ブイ・テクノロジー,RMSPE,2.2091844362138753,5.349774745712569
ブラザー工業,MAE,29.622168504596075,22.354006882112344
ブラザー工業,MAPE,0.5451146955984997,0.36839144419456443
ブラザー工業,MSE,0.5659312125749367,0.25822714945950803
ブラザー工業,RMSE,47.709775459110325,37.31821917190855
ブラザー工業,RMSPE,0.7522839972875515,0.5081605548047862
ブルドックソース,MAE,11.925640096389152,32.14600533786781
ブルドックソース,MAPE,0.8573763671927495,1.725817061830967
ブルドックソース,MSE,1.7997179038596414,6.637369013107218
ブルドックソース,RMSE,16.79317498690068,50.120759027573456
ブルドックソース,RMSPE,1.3415356513561767,2.576309184299745
プリマハム,MAE,52.54759766471165,71.90484463011407
プリマハム,MAPE,2.942692165753756,1.5280497178651655
プリマハム,MSE,72.64039504165015,13.097902588135923
プリマハム,RMSE,93.54313410919146,180.39468350710575
プリマハム,RMSPE,8.52293347631261,3.6191024561534486
プレサンスコーポレーション,MAE,311.38705767263195,85.53367262066376
プレサンスコーポレーション,MAPE,6.090658148261579,3.1354659292899587
プレサンスコーポレーション,MSE,97.82268547280489,40.4009650733225
プレサンスコーポレーション,RMSE,716.1256792000377,126.56667210348077
プレサンスコーポレーション,RMSPE,9.890535145926377,6.3561753494788436
プレステージ・インターナショナ,MAE,10.350605189453626,12.77492472325674
プレステージ・インターナショナ,MAPE,1.1210080048607918,1.51862995940366
プレステージ・インターナショナ,MSE,2.4523044725686387,3.1727182336131086
プレステージ・インターナショナ,RMSE,14.088712505702231,14.913194880927438
プレステージ・インターナショナ,RMSPE,1.5659835479878577,1.7812125739543578
プレス工業,MAE,8.831268673187038,10.092418864313887
プレス工業,MAPE,2.2240424548979933,2.8529254276646863
プレス工業,MSE,28.347608173931764,54.38416720861256
プレス工業,RMSE,12.034329069876726,12.536498889632036
プレス工業,RMSPE,5.3242471931656,7.374562170638509
プロシップ,MAE,8.666600484703165,10.069909044412546
プロシップ,MAPE,0.5211936395075846,0.6316699905372863
プロシップ,MSE,0.5361650871880961,1.0036055462551603
プロシップ,RMSE,12.065670520268085,12.085039300323054
プロシップ,RMSPE,0.7322329459865188,1.0018011510550187
プロトコーポレーション,MAE,18.167781572240152,21.566152648986854
プロトコーポレーション,MAPE,0.5704560977529287,0.7115699658232261
プロトコーポレーション,MSE,0.45108682427001073,0.7404817139408619
プロトコーポレーション,RMSE,21.188315862094846,26.40996768207371
プロトコーポレーション,RMSPE,0.6716299757083589,0.8605124716939679
プロネクサス,MAE,16.593191783732944,8.213802068810173
プロネクサス,MAPE,7.022015812360532,2.167414903142713
プロネクサス,MSE,201.65210521123754,11.488327528390059
プロネクサス,RMSE,22.75592649975772,9.060362508549385
プロネクサス,RMSPE,14.200426233435303,3.3894435425877885
ヘリオス　テクノ　ホールディン,MAE,12.476670774692167,16.843096472441207
ヘリオス　テクノ　ホールディン,MAPE,7.055776941928214,14.206860758492333
ヘリオス　テクノ　ホールディン,MSE,426.8198910225426,1604.156384911319
ヘリオス　テクノ　ホールディン,RMSE,15.551255875367065,21.247774893840138
ヘリオス　テクノ　ホールディン,RMSPE,20.65961981795751,40.051921113865674
ベネッセホールディングス,MAE,30.08776989891871,30.980123060741025
ベネッセホールディングス,MAPE,0.7874237131861874,0.7569235958380357
ベネッセホールディングス,MSE,1.083044235884094,1.0979218268493731
ベネッセホールディングス,RMSE,33.42876430452675,39.19060642744016
ベネッセホールディングス,RMSPE,1.0406941125441682,1.0478176496172285
ベネフィット・ワン,MAE,41.064135298089305,95.37007110491969
ベネフィット・ワン,MAPE,3.612482866389586,9.533653939727154
ベネフィット・ワン,MSE,20.119799424111807,118.99275830287023
ベネフィット・ワン,RMSE,54.493986335388975,103.86017726927422
ベネフィット・ワン,RMSPE,4.485509940253372,10.908380186942066
ベルーナ,MAE,10.814438450491238,13.722508013221969
ベルーナ,MAPE,0.6291208822951658,0.8134014264182791
ベルーナ,MSE,0.7524277505716767,1.8359166154010855
ベルーナ,RMSE,13.656269920682213,17.21928514814224
ベルーナ,RMSPE,0.8674259337670719,1.354960005092802
ペガサスミシン製造,MAE,14.866883352669456,14.630740110809981
ペガサスミシン製造,MAPE,1.7920824276830067,4.146287987803906
ペガサスミシン製造,MSE,5.583050528091402,63.06369236242778
ペガサスミシン製造,RMSE,18.964589407705724,17.93518906166323
ペガサスミシン製造,RMSPE,2.362847969737241,7.941265161322079
ホウスイ,MAE,16.579186377542282,25.402662161226278
ホウスイ,MAPE,1.9348699123860325,2.0740905479041802
ホウスイ,MSE,9.305206512439636,24.824690233219204
ホウスイ,RMSE,21.950776773813573,49.05662287072732
ホウスイ,RMSPE,3.0504436582962215,4.982438181575282
ホギメディカル,MAE,36.424624717383864,36.28785628105881
ホギメディカル,MAPE,1.425544734051574,1.065738625371247
ホギメディカル,MSE,5.413013784256072,2.0271272747432283
ホギメディカル,RMSE,49.128027892697716,45.493782855636425
ホギメディカル,RMSPE,2.326588443248198,1.423772199034392
ホクト,MAE,41.55064127506585,38.831211379735116
ホクト,MAPE,3.629966450157721,3.7250019960699725
ホクト,MSE,33.258288184896095,39.80234725944201
ホクト,RMSE,56.10433378167902,47.96985640818807
ホクト,RMSPE,5.766999929330336,6.308910148309454
ホシデン,MAE,24.481359571034847,26.80307406118312
ホシデン,MAPE,0.6786701581403306,0.7038047012056806
ホシデン,MSE,0.7918472797697059,0.7044338463377174
ホシデン,RMSE,30.38701370273521,34.23335233159255
ホシデン,RMSPE,0.8898580110161991,0.8393055738750443
ホッカンホールディングス,MAE,119.34951247818417,156.94464720709598
ホッカンホールディングス,MAPE,95.89697110479277,199.36200560388457
ホッカンホールディングス,MSE,89470.9709685938,448080.52829006524
ホッカンホールディングス,RMSE,148.72629142724375,234.42586122582628
ホッカンホールディングス,RMSPE,299.1169854230846,669.3881745968218
ホーチキ,MAE,17.230017664882162,19.25601162681671
ホーチキ,MAPE,0.6151796611664947,0.5980704181651199
ホーチキ,MSE,0.9588868705242289,0.5864658564054808
ホーチキ,RMSE,21.3663341924032,21.98952736978136
ホーチキ,RMSPE,0.979227690848369,0.7658105878123393
マックス,MAE,4.582900045958117,6.997341056742471
マックス,MAPE,0.16907153839710173,0.253028579269069
マックス,MSE,0.04450187153551063,0.08474592164987615
マックス,RMSE,5.86890498048462,8.450601361093373
マックス,RMSPE,0.21095466701523963,0.2911115278546629
マツダ,MAE,42.81579230420613,49.87125003557859
マツダ,MAPE,1.8371396494416725,1.8121082169065208
マツダ,MSE,7.711942935610025,5.213241349293971
マツダ,RMSE,55.060857744223945,62.75025429167078
マツダ,RMSPE,2.7770385189280367,2.2832523621566607
マツモトキヨシホールディングス,MAE,13.196528943216785,22.364783293560468
マツモトキヨシホールディングス,MAPE,0.234815393064733,0.40325183753395594
マツモトキヨシホールディングス,MSE,0.07635987706184232,0.33673279539048445
マツモトキヨシホールディングス,RMSE,15.520796401279101,32.55574407425708
マツモトキヨシホールディングス,RMSPE,0.2763329098421726,0.5802868216584661
マルシェ,MAE,35.45831784471324,22.048822591027683
マルシェ,MAPE,9.084688415333618,7.921454259070807
マルシェ,MSE,442.4179439508153,254.77797067323968
マルシェ,RMSE,70.64245489400294,32.664852913366744
マルシェ,RMSPE,21.033733476271284,15.96176590084066
マンダム,MAE,17.207776851601256,22.257291574949843
マンダム,MAPE,1.553229741723136,1.2751572800462803
マンダム,MSE,11.629694729762948,3.1546799203102274
マンダム,RMSE,22.51334056067963,26.935645553282402
マンダム,RMSPE,3.4102338233269207,1.7761418637907918
マースグループホールディングス,MAE,21.736015485221486,22.445917239363933
マースグループホールディングス,MAPE,18.464704355554343,11.131896130746219
マースグループホールディングス,MSE,3553.6764433514436,1145.2441889365552
マースグループホールディングス,RMSE,29.396510454789226,28.84986411046359
マースグループホールディングス,RMSPE,59.61272048272452,33.84145666097361
