企業名,会計年度,四半期,y_hat_mlm3
古河電池,2018,Q4,29.970636237448957
古河電池,2019,Q1,3.4466369208453216
古河電池,2019,Q2,11.800788977992738
古河電池,2019,Q3,32.28566202801085
古河電池,2019,Q4,24.0504461628218
古河電池,2020,Q1,17.517446613451966
古河電池,2020,Q2,13.736854938167426
古河電池,2020,Q3,26.981369444715654
古河電池,2020,Q4,28.21211580689794
合同製鉄,2018,Q1,107.9932614774472
合同製鉄,2018,Q2,-48.67485149377701
合同製鉄,2018,Q3,143.76059823054413
合同製鉄,2018,Q4,12.460527914315207
合同製鉄,2019,Q1,-131.00513238380222
合同製鉄,2019,Q2,44.854117532251166
合同製鉄,2019,Q3,-46.72203441360716
合同製鉄,2019,Q4,567.01628287787
合同製鉄,2020,Q1,279.0925536339794
合同製鉄,2020,Q2,168.55521692187403
合同製鉄,2020,Q3,187.55440381899325
合同製鉄,2020,Q4,114.03766849445242
名古屋鉄道,2018,Q1,23.206804818342107
名古屋鉄道,2018,Q2,-0.2960222965986077
名古屋鉄道,2018,Q3,225.76638640753282
名古屋鉄道,2018,Q4,10.147052451883496
名古屋鉄道,2019,Q1,22.24785965528406
名古屋鉄道,2019,Q2,44.3049286123628
名古屋鉄道,2019,Q3,72.65217841783752
名古屋鉄道,2019,Q4,6.536495574658716
名古屋鉄道,2020,Q1,45.49255064008719
名古屋鉄道,2020,Q2,46.597255024756805
名古屋鉄道,2020,Q3,-93.63309612945432
名古屋鉄道,2020,Q4,-152.53958943044108
名村造船所,2018,Q1,-31.812280823307105
名村造船所,2018,Q2,-45.02752974135444
名村造船所,2018,Q3,-78.71340933939018
名村造船所,2018,Q4,-143.72560667853372
名村造船所,2019,Q1,-17.31161399917528
名村造船所,2019,Q2,-24.40061391019799
名村造船所,2019,Q3,-118.30243894039631
名村造船所,2019,Q4,-30.74466023826926
名村造船所,2020,Q1,-92.20113160791152
名村造船所,2020,Q2,-90.8528210652853
名村造船所,2020,Q3,-60.61184293014071
名村造船所,2020,Q4,-92.11510635256263
名糖産業,2018,Q1,21.383321244027798
名糖産業,2018,Q2,-2.788561485565424
名糖産業,2018,Q3,21.853824459559064
名糖産業,2018,Q4,1.3981408283101473
名糖産業,2019,Q1,12.476462726913496
名糖産業,2019,Q2,3.457717301204866
名糖産業,2019,Q3,17.936821647505212
名糖産業,2019,Q4,1.11967568733985
名糖産業,2020,Q1,25.108302815307752
名糖産業,2020,Q2,8.38976803364858
名糖産業,2020,Q3,51.281734217535586
名糖産業,2020,Q4,3.0197014479645077
味の素,2018,Q1,29.59184917236763
味の素,2018,Q2,31.44434224538935
味の素,2018,Q3,53.03291920710137
味の素,2018,Q4,11.758828675575486
味の素,2019,Q1,32.42633298977664
味の素,2019,Q2,27.60765158179933
味の素,2019,Q3,-46.00590463947782
味の素,2019,Q4,8.928382842593862
味の素,2020,Q1,26.15252170693128
味の素,2020,Q2,-5.657629687769145
味の素,2020,Q3,21.14102058944013
味の素,2020,Q4,-21.297975709002912
品川リフラクトリーズ,2018,Q1,110.75381296222764
品川リフラクトリーズ,2018,Q2,219.93950183887046
品川リフラクトリーズ,2018,Q3,1347.1471173572177
品川リフラクトリーズ,2018,Q4,341.9976535752353
品川リフラクトリーズ,2019,Q1,279.06690807034465
品川リフラクトリーズ,2019,Q2,439.6632907082694
品川リフラクトリーズ,2019,Q3,97.21981556535547
品川リフラクトリーズ,2019,Q4,12.999342432698995
品川リフラクトリーズ,2020,Q1,64.4179615125795
品川リフラクトリーズ,2020,Q2,85.0155899002425
品川リフラクトリーズ,2020,Q3,-97.73784673630917
品川リフラクトリーズ,2020,Q4,-313.4537081354115
商船三井,2018,Q1,669.6723549708995
商船三井,2018,Q2,117.60860524227883
商船三井,2018,Q3,-1525.168752412137
商船三井,2018,Q4,-608.4544774726892
商船三井,2019,Q1,-167.39093147458698
商船三井,2019,Q2,450.0550135673184
商船三井,2019,Q3,-173.4690347542637
商船三井,2019,Q4,-97.2838528010434
商船三井,2020,Q1,-331.1487276799762
商船三井,2020,Q2,-28.608439454998916
商船三井,2020,Q3,-172.30482002840927
商船三井,2020,Q4,-148.75577142053407
四国化成工業,2018,Q1,27.465114707745443
四国化成工業,2018,Q2,25.07485078489944
四国化成工業,2018,Q3,27.421618626439965
四国化成工業,2018,Q4,33.35907264515322
四国化成工業,2019,Q1,19.626173937511567
四国化成工業,2019,Q2,21.34876059394361
四国化成工業,2019,Q3,29.668041080710026
四国化成工業,2019,Q4,25.293354668792517
四国化成工業,2020,Q1,20.94192451654318
四国化成工業,2020,Q2,27.9707729106851
四国化成工業,2020,Q3,22.66028455726604
四国化成工業,2020,Q4,28.30382428186114
四電工,2018,Q1,129.34677776909174
四電工,2018,Q2,82.56845905225441
四電工,2018,Q3,989.7132891331232
四電工,2018,Q4,183.11905857639528
四電工,2019,Q1,35.14006732875964
四電工,2019,Q2,73.9751152569288
四電工,2019,Q3,67.08615115332535
四電工,2019,Q4,196.2698955425273
四電工,2020,Q1,266.99236823415555
四電工,2020,Q2,-118.76780114230087
四電工,2020,Q3,-83.14951234685884
四電工,2020,Q4,326.9431620104745
因幡電機産業,2018,Q1,72.81917311289999
因幡電機産業,2018,Q2,105.80114061867141
因幡電機産業,2018,Q3,81.4127413900552
因幡電機産業,2018,Q4,85.33972987855304
因幡電機産業,2019,Q1,73.80146631741923
因幡電機産業,2019,Q2,105.0567099157704
因幡電機産業,2019,Q3,88.64352625904166
因幡電機産業,2019,Q4,96.15436683739927
因幡電機産業,2020,Q1,102.4966006224654
因幡電機産業,2020,Q2,82.54737745740385
因幡電機産業,2020,Q3,74.98747638201894
因幡電機産業,2020,Q4,33.2851348790125
図研,2018,Q1,1.5539349486767833
図研,2018,Q2,18.560254121978915
図研,2018,Q3,22.704728040221312
図研,2018,Q4,31.007477174399696
図研,2019,Q1,8.896150555004397
図研,2019,Q2,19.452093183941656
図研,2019,Q3,21.24283531134006
図研,2019,Q4,44.676518182203495
図研,2020,Q1,12.042889372248851
図研,2020,Q2,18.448549163535063
図研,2020,Q3,15.638304675912877
図研,2020,Q4,28.466998061853587
堺化学工業,2018,Q1,-26.10441937550013
堺化学工業,2018,Q2,29.404017342966654
堺化学工業,2018,Q3,322.3995214450174
堺化学工業,2018,Q4,53.58828609789089
堺化学工業,2019,Q1,3.010145672235467
堺化学工業,2019,Q2,28.499241963968416
堺化学工業,2019,Q3,-8.287055574185615
堺化学工業,2019,Q4,40.37880411838569
堺化学工業,2020,Q1,6.782260296167806
堺化学工業,2020,Q2,-41.640671979285344
堺化学工業,2020,Q3,39.851679648232675
堺化学工業,2020,Q4,96.94661915966526
塩水港精糖,2018,Q1,2.193619691965125
塩水港精糖,2018,Q2,4.003579403683602
塩水港精糖,2018,Q3,2.8891617716384417
塩水港精糖,2018,Q4,7.227503672115745
塩水港精糖,2019,Q1,2.0885270754579324
塩水港精糖,2019,Q2,6.643344744120441
塩水港精糖,2019,Q3,11.877014132001932
塩水港精糖,2019,Q4,12.390012031990636
塩水港精糖,2020,Q1,4.4860903346943815
塩水港精糖,2020,Q2,4.548631169475584
塩水港精糖,2020,Q3,11.23714620838166
塩水港精糖,2020,Q4,9.080124237683549
塩野義製薬,2018,Q1,90.79077746476719
塩野義製薬,2018,Q2,97.8768616937507
塩野義製薬,2018,Q3,100.94918825879677
塩野義製薬,2018,Q4,134.36674205995564
塩野義製薬,2019,Q1,122.00441366613904
塩野義製薬,2019,Q2,113.49138937767066
塩野義製薬,2019,Q3,144.92347301732593
塩野義製薬,2019,Q4,31.923785820669536
塩野義製薬,2020,Q1,91.74947992710145
塩野義製薬,2020,Q2,107.86775233749177
塩野義製薬,2020,Q3,120.53456943282617
塩野義製薬,2020,Q4,101.65438168379319
大同メタル工業,2018,Q1,36.20702784996399
大同メタル工業,2018,Q2,17.49634824304102
大同メタル工業,2018,Q3,14.978182799093474
大同メタル工業,2018,Q4,6.281038193448467
大同メタル工業,2019,Q1,15.999550475507988
大同メタル工業,2019,Q2,36.52374814164796
大同メタル工業,2019,Q3,21.64751166447428
大同メタル工業,2019,Q4,24.210419834347306
大同メタル工業,2020,Q1,30.361725362159234
大同メタル工業,2020,Q2,-1.2346004327897049
大同メタル工業,2020,Q3,-27.904773420155863
大同メタル工業,2020,Q4,12.906992073091345
大同工業,2018,Q1,25.753363238879842
大同工業,2018,Q2,6.163020870230412
大同工業,2018,Q3,65.90822265240567
大同工業,2018,Q4,-110.22263055391815
大同工業,2019,Q1,-20.21194633251082
大同工業,2019,Q2,18.635610075733098
大同工業,2019,Q3,53.19709763917149
大同工業,2019,Q4,6.340063287862279
大同工業,2020,Q1,-3.716415591674661
大同工業,2020,Q2,-33.95429934756938
大同工業,2020,Q3,-23.915766505878935
大同工業,2020,Q4,649.3232145349591
大同特殊鋼,2018,Q1,166.88601998651347
大同特殊鋼,2018,Q2,128.1525747111832
大同特殊鋼,2018,Q3,1450.3010668390662
大同特殊鋼,2018,Q4,67.46737289874
大同特殊鋼,2019,Q1,-48.46731917093712
大同特殊鋼,2019,Q2,334.32007273462125
大同特殊鋼,2019,Q3,-58.23738549331347
大同特殊鋼,2019,Q4,-27.578120162793994
大同特殊鋼,2020,Q1,428.23444361869326
大同特殊鋼,2020,Q2,-260.41083490195126
大同特殊鋼,2020,Q3,0.9367823134314222
大同特殊鋼,2020,Q4,-133.30555756894773
大和ハウス工業,2018,Q1,95.9391155199313
大和ハウス工業,2018,Q2,104.61289850182567
大和ハウス工業,2018,Q3,89.66372495768792
大和ハウス工業,2018,Q4,81.80206691246883
大和ハウス工業,2019,Q1,103.9447235618785
大和ハウス工業,2019,Q2,130.53180374784893
大和ハウス工業,2019,Q3,95.15051290766746
大和ハウス工業,2019,Q4,85.23679070095045
大和ハウス工業,2020,Q1,86.91104676627799
大和ハウス工業,2020,Q2,97.97685766995897
大和ハウス工業,2020,Q3,51.90946288885061
大和ハウス工業,2020,Q4,75.5142544569062
大和工業,2018,Q1,48.58303828882322
大和工業,2018,Q2,35.177727913942135
大和工業,2018,Q3,54.68528579311737
大和工業,2018,Q4,66.21898618779528
大和工業,2019,Q1,82.72144904107222
大和工業,2019,Q2,70.28350992751155
大和工業,2019,Q3,88.84625308286184
大和工業,2019,Q4,58.68990063432011
大和工業,2020,Q1,75.70291915011421
大和工業,2020,Q2,72.59263611841561
大和工業,2020,Q3,-1.1967499989245773
大和工業,2020,Q4,37.467373082003974
大崎電気工業,2018,Q1,10.15710846919427
大崎電気工業,2018,Q2,14.320141266265637
大崎電気工業,2018,Q3,13.122312123016059
大崎電気工業,2018,Q4,17.567739288217922
大崎電気工業,2019,Q1,8.907453389858091
大崎電気工業,2019,Q2,13.994605757404855
大崎電気工業,2019,Q3,17.210877376436372
大崎電気工業,2019,Q4,23.62462294805087
大崎電気工業,2020,Q1,4.261799731880366
大崎電気工業,2020,Q2,1.7864251631137549
大崎電気工業,2020,Q3,9.246566721641692
大崎電気工業,2020,Q4,8.27867262868503
大平洋金属,2018,Q1,-25.499975968139324
大平洋金属,2018,Q2,33.01052617274104
大平洋金属,2018,Q3,-468.0885976547603
大平洋金属,2018,Q4,-104.02746635984963
大平洋金属,2019,Q1,61.012762916191946
大平洋金属,2019,Q2,43.963230453294216
大平洋金属,2019,Q3,-125.81085381400703
大平洋金属,2019,Q4,29.28898696176182
大平洋金属,2020,Q1,9.791526670141309
大平洋金属,2020,Q2,-291.6222012010466
大平洋金属,2020,Q3,-23.582512140405385
大平洋金属,2020,Q4,55.46390551722892
大建工業,2018,Q1,84.97210717489418
大建工業,2018,Q2,-3.1999963637112216
大建工業,2018,Q3,72.83741985786668
大建工業,2018,Q4,67.05151101032152
大建工業,2019,Q1,11.904180361311944
大建工業,2019,Q2,11.749048127149365
大建工業,2019,Q3,0.42604311303415443
大建工業,2019,Q4,37.59013247943176
大建工業,2020,Q1,80.59712320686651
大建工業,2020,Q2,6.087538278653994
大建工業,2020,Q3,53.09159409723759
大建工業,2020,Q4,39.8451013494913
大成ラミック,2018,Q1,14.168160654969142
大成ラミック,2018,Q2,100.98888952583047
大成ラミック,2018,Q3,53.25396903969431
大成ラミック,2018,Q4,97.62940062322195
大成ラミック,2019,Q1,51.84482495880138
大成ラミック,2019,Q2,58.98215417995834
大成ラミック,2019,Q3,-16.589758491153134
大成ラミック,2019,Q4,42.41456207097963
大成ラミック,2020,Q1,37.20424996767861
大成ラミック,2020,Q2,73.13775896935749
大成ラミック,2020,Q3,51.57897922839493
大成ラミック,2020,Q4,93.33200734527145
大成建設,2018,Q1,311.4897640677629
大成建設,2018,Q2,-181.38985111032116
大成建設,2018,Q3,692.2782399841915
大成建設,2018,Q4,24.633801461611597
大成建設,2019,Q1,-75.6351229157242
大成建設,2019,Q2,-96.54584923584628
大成建設,2019,Q3,-540.8822969286812
大成建設,2019,Q4,206.8431308565849
大成建設,2020,Q1,150.83881784259376
大成建設,2020,Q2,-9.96034804659189
大成建設,2020,Q3,49.37124664495539
大成建設,2020,Q4,257.77299589428844
大日本住友製薬,2018,Q1,37.558668903366424
大日本住友製薬,2018,Q2,49.43737084087729
大日本住友製薬,2018,Q3,27.273721315364696
大日本住友製薬,2018,Q4,14.58741159129056
大日本住友製薬,2019,Q1,35.722022999985825
大日本住友製薬,2019,Q2,15.201149308846652
大日本住友製薬,2019,Q3,21.74322100874224
大日本住友製薬,2019,Q4,24.966450378437912
大日本住友製薬,2020,Q1,42.31735210131319
大日本住友製薬,2020,Q2,25.784386000238555
大日本住友製薬,2020,Q3,15.915357082814808
大日本住友製薬,2020,Q4,-15.597765153715045
大日本印刷,2018,Q1,90.44533339474128
大日本印刷,2018,Q2,13.318534900620762
大日本印刷,2018,Q3,43.574744944004124
大日本印刷,2018,Q4,29.78257836593548
大日本印刷,2019,Q1,-72.91207423776177
大日本印刷,2019,Q2,211.55954103678232
大日本印刷,2019,Q3,21.605980201230523
大日本印刷,2019,Q4,362.0222392838932
大日本印刷,2020,Q1,-80.54606002979835
大日本印刷,2020,Q2,13.983988758232954
大日本印刷,2020,Q3,57.61260850111648
大日本印刷,2020,Q4,90.43239016178813
大日本塗料,2018,Q1,27.838306106797916
大日本塗料,2018,Q2,58.72064010888306
大日本塗料,2018,Q3,247.3371130711145
大日本塗料,2018,Q4,25.598552846521216
大日本塗料,2019,Q1,0.1332081567111345
大日本塗料,2019,Q2,42.07083342496941
大日本塗料,2019,Q3,28.29758396555809
大日本塗料,2019,Q4,32.24124654193173
大日本塗料,2020,Q1,37.27121290899811
大日本塗料,2020,Q2,19.443134653871425
大日本塗料,2020,Q3,4.292558187509712
大日本塗料,2020,Q4,5.129280564943542
大日精化工業,2018,Q1,42.14116915605791
大日精化工業,2018,Q2,58.56255343120756
大日精化工業,2018,Q3,698.0111797649347
大日精化工業,2018,Q4,-142.57506620329536
大日精化工業,2019,Q1,-78.50240494423588
大日精化工業,2019,Q2,-171.12106022151886
大日精化工業,2019,Q3,-81.5754720873291
大日精化工業,2019,Q4,-283.33078104725394
大日精化工業,2020,Q1,259.89465172687676
大日精化工業,2020,Q2,77.38032732540258
大日精化工業,2020,Q3,-16.653430987700332
大日精化工業,2020,Q4,-63.705310609137314
大末建設,2018,Q1,68.34195194079336
大末建設,2018,Q2,51.179369707541355
大末建設,2018,Q3,66.91491474637655
大末建設,2018,Q4,63.83002291216428
大末建設,2019,Q1,132.524058653633
大末建設,2019,Q2,71.19928182802414
大末建設,2019,Q3,40.19693606315104
大末建設,2019,Q4,74.22650674668444
大末建設,2020,Q1,88.62013162494941
大末建設,2020,Q2,54.74982880379423
大末建設,2020,Q3,97.54986170342181
大末建設,2020,Q4,67.20377746865506
大東建託,2018,Q1,402.22368165896864
大東建託,2018,Q2,401.67829245737653
大東建託,2018,Q3,340.4888636214075
大東建託,2018,Q4,158.66392828079051
大東建託,2019,Q1,378.3392474540783
大東建託,2019,Q2,365.35180886334547
大東建託,2019,Q3,297.8570587551185
大東建託,2019,Q4,224.47075559202767
大東建託,2020,Q1,233.16934687517005
大東建託,2020,Q2,329.5110310735172
大東建託,2020,Q3,443.55048814476777
大東建託,2020,Q4,437.67721286798405
大林組,2018,Q1,31.971358736223692
大林組,2018,Q2,29.992605825057353
大林組,2018,Q3,45.638439063421174
大林組,2018,Q4,34.133135601035065
大林組,2019,Q1,40.65081504155563
大林組,2019,Q2,40.56502164613431
大林組,2019,Q3,59.13145379608227
大林組,2019,Q4,46.913314189214645
大林組,2020,Q1,36.26789296970691
大林組,2020,Q2,51.10292379934896
大林組,2020,Q3,35.78542175720435
大林組,2020,Q4,17.084811408359855
大気社,2018,Q1,17.448794631892724
大気社,2018,Q2,45.09331092369268
大気社,2018,Q3,43.88946398751173
大気社,2018,Q4,87.2187630948375
大気社,2019,Q1,18.591063576347324
大気社,2019,Q2,3.531581284080289
大気社,2019,Q3,46.832642833047885
大気社,2019,Q4,104.23309583490266
大気社,2020,Q1,40.84984166084064
大気社,2020,Q2,51.687540832189256
大気社,2020,Q3,88.48519946140749
大気社,2020,Q4,97.71115855052939
大王製紙,2018,Q1,-11.716866355932325
大王製紙,2018,Q2,4.632537666122744
大王製紙,2018,Q3,17.038519501673363
大王製紙,2018,Q4,9.234695206226661
大王製紙,2019,Q1,-9.973337415764036
大王製紙,2019,Q2,-33.3338447119163
大王製紙,2019,Q3,-38.45050000079482
大王製紙,2019,Q4,15.816606801284479
大王製紙,2020,Q1,31.98682535882449
大王製紙,2020,Q2,31.586814901781963
大王製紙,2020,Q3,40.8427636439161
大王製紙,2020,Q4,24.90163980587124
大真空,2018,Q1,-271.52058493493655
大真空,2018,Q2,-2.80974463506152
大真空,2018,Q3,-19.467529355458254
大真空,2018,Q4,-14.40572695869102
大真空,2019,Q1,-11.644332827573521
大真空,2019,Q2,-34.96598555443683
大真空,2019,Q3,-59.33369451563266
大真空,2019,Q4,-64.98390582766785
大真空,2020,Q1,49.924937550720415
大真空,2020,Q2,21.102979119471797
大真空,2020,Q3,40.739143225980115
大真空,2020,Q4,56.18718821415905
大紀アルミニウム工業所,2018,Q1,26.644257543206688
大紀アルミニウム工業所,2018,Q2,28.72630959837602
大紀アルミニウム工業所,2018,Q3,35.11276343393399
大紀アルミニウム工業所,2018,Q4,39.72900766868696
大紀アルミニウム工業所,2019,Q1,39.55122726964862
大紀アルミニウム工業所,2019,Q2,48.187884100060586
大紀アルミニウム工業所,2019,Q3,43.602752503693424
大紀アルミニウム工業所,2019,Q4,41.94977057711539
大紀アルミニウム工業所,2020,Q1,43.39252351372713
大紀アルミニウム工業所,2020,Q2,25.130159380643676
大紀アルミニウム工業所,2020,Q3,20.816749231982584
大紀アルミニウム工業所,2020,Q4,27.778788003107337
大豊工業,2018,Q1,-1.726286220259226
大豊工業,2018,Q2,20.49278006481552
大豊工業,2018,Q3,25.172532320729715
大豊工業,2018,Q4,333.3779749694887
大豊工業,2019,Q1,28.076661784546445
大豊工業,2019,Q2,26.130689450977457
大豊工業,2019,Q3,24.17458110758571
大豊工業,2019,Q4,21.76676215222801
大豊工業,2020,Q1,-17.46197618406336
大豊工業,2020,Q2,-70.28979468713337
大豊工業,2020,Q3,-40.8158992935077
大豊工業,2020,Q4,-2.0455601534552272
大阪ガス,2018,Q1,1.9923680330421263
大阪ガス,2018,Q2,13.648844782421236
大阪ガス,2018,Q3,213.4794761348548
大阪ガス,2018,Q4,-30.28526689956081
大阪ガス,2019,Q1,26.30926118587999
大阪ガス,2019,Q2,-8.166742362268394
大阪ガス,2019,Q3,-2.1809610235889636
大阪ガス,2019,Q4,4.142463174311786
大阪ガス,2020,Q1,35.788629576886535
大阪ガス,2020,Q2,29.499674123624118
大阪ガス,2020,Q3,-30.6776768888993
大阪ガス,2020,Q4,71.8113207268836
大阪ソーダ,2018,Q1,53.50282951948793
大阪ソーダ,2018,Q2,25.567444178955157
大阪ソーダ,2018,Q3,472.81977796800015
大阪ソーダ,2018,Q4,-47.34903485896655
大阪ソーダ,2019,Q1,187.03328711223247
大阪ソーダ,2019,Q2,13.674763503400854
大阪ソーダ,2019,Q3,92.05038282775405
大阪ソーダ,2019,Q4,61.42448886114718
大阪ソーダ,2020,Q1,81.76777739562152
大阪ソーダ,2020,Q2,41.842935321266964
大阪ソーダ,2020,Q3,46.33554982210285
大阪ソーダ,2020,Q4,38.07721644880161
大阪製鉄,2018,Q1,48.225381747447955
大阪製鉄,2018,Q2,10.127890707469874
大阪製鉄,2018,Q3,19.598729580421946
大阪製鉄,2018,Q4,6.380743411487515
大阪製鉄,2019,Q1,24.532743709612078
大阪製鉄,2019,Q2,0.3808419961230811
大阪製鉄,2019,Q3,-2.009331122068147
大阪製鉄,2019,Q4,35.99965190946031
大阪製鉄,2020,Q1,43.35491636380098
大阪製鉄,2020,Q2,26.075047441747017
大阪製鉄,2020,Q3,27.028383202850478
大阪製鉄,2020,Q4,22.5731812599642
天馬,2018,Q1,27.99887134489802
天馬,2018,Q2,2.7702096516682104
天馬,2018,Q3,21.177459594501727
天馬,2018,Q4,10.230905690230884
天馬,2019,Q1,25.897734502471053
天馬,2019,Q2,9.201702565165647
天馬,2019,Q3,41.62726962025397
天馬,2019,Q4,38.988641364627426
天馬,2020,Q1,29.044238863313424
天馬,2020,Q2,26.962453663554545
天馬,2020,Q3,25.321352737594964
天馬,2020,Q4,23.3655569785426
太平洋セメント,2018,Q1,-34.81051443074526
太平洋セメント,2018,Q2,-90.3504111745066
太平洋セメント,2018,Q3,699.0267052102885
太平洋セメント,2018,Q4,111.86009109608136
太平洋セメント,2019,Q1,-75.64713454330933
太平洋セメント,2019,Q2,0.7550612843968452
太平洋セメント,2019,Q3,165.08058479103832
太平洋セメント,2019,Q4,30.838227260902045
太平洋セメント,2020,Q1,-12.278534481636854
太平洋セメント,2020,Q2,47.13749545925512
太平洋セメント,2020,Q3,155.35038842848425
太平洋セメント,2020,Q4,175.50365297195708
太平洋工業,2018,Q1,35.99890586772108
太平洋工業,2018,Q2,31.16728374469551
太平洋工業,2018,Q3,40.33123909144183
太平洋工業,2018,Q4,41.835505248917684
太平洋工業,2019,Q1,64.08446105782826
太平洋工業,2019,Q2,51.36713177625916
太平洋工業,2019,Q3,36.17654496927116
太平洋工業,2019,Q4,41.19133589924701
太平洋工業,2020,Q1,17.121276498231623
太平洋工業,2020,Q2,-25.35418032534932
太平洋工業,2020,Q3,30.427793705709405
太平洋工業,2020,Q4,10.42250285013747
太平洋興発,2018,Q1,-5.510120971440754
太平洋興発,2018,Q2,14.357010311152607
太平洋興発,2018,Q3,42.94195646739402
太平洋興発,2018,Q4,-40.122510796362974
太平洋興発,2019,Q1,25.572190376131346
太平洋興発,2019,Q2,9.144796560344929
太平洋興発,2019,Q3,31.88303276288994
太平洋興発,2019,Q4,-26.499985646670297
太平洋興発,2020,Q1,109.99771422321547
太平洋興発,2020,Q2,39.67940516545468
太平洋興発,2020,Q3,-2.6172627506845103
太平洋興発,2020,Q4,39.03017263024752
太平電業,2018,Q1,31.46600280156929
太平電業,2018,Q2,13.189259599372122
太平電業,2018,Q3,77.01862982446028
太平電業,2018,Q4,27.4371894846048
太平電業,2019,Q1,65.05692706155025
太平電業,2019,Q2,60.07975928432927
太平電業,2019,Q3,54.42036082454547
太平電業,2019,Q4,84.12403933664632
太平電業,2020,Q1,-11.456567270011647
太平電業,2020,Q2,128.01489241088166
太平電業,2020,Q3,82.12215635736766
太平電業,2020,Q4,14.225129887995308
太陽ホールディングス,2018,Q1,-6.8766472899812925
太陽ホールディングス,2018,Q2,57.017750414523334
太陽ホールディングス,2018,Q3,-23.125099493700645
太陽ホールディングス,2018,Q4,85.40599773085046
太陽ホールディングス,2019,Q1,10.064401749643366
太陽ホールディングス,2019,Q2,15.69382339584672
太陽ホールディングス,2019,Q3,-10.058227733013723
太陽ホールディングス,2019,Q4,-17.63041148642094
太陽ホールディングス,2020,Q1,31.00896758717056
太陽ホールディングス,2020,Q2,64.37461487467772
太陽ホールディングス,2020,Q3,84.54184473033524
太陽ホールディングス,2020,Q4,66.44650179948894
太陽誘電,2018,Q1,32.01890787291313
太陽誘電,2018,Q2,57.24759247319798
太陽誘電,2018,Q3,48.86384751190326
太陽誘電,2018,Q4,15.653241466012787
太陽誘電,2019,Q1,55.25924140488087
太陽誘電,2019,Q2,43.21069357583838
太陽誘電,2019,Q3,41.820233612746506
太陽誘電,2019,Q4,-8.343645322271641
太陽誘電,2020,Q1,-15.04616098716997
太陽誘電,2020,Q2,1.268843726432351
太陽誘電,2020,Q3,51.80784691426243
太陽誘電,2020,Q4,56.02594777223385
奥村組,2018,Q1,84.09931108601035
奥村組,2018,Q2,50.319463636637295
奥村組,2018,Q3,414.2173137576503
奥村組,2018,Q4,46.54378853960918
奥村組,2019,Q1,107.15583423176632
奥村組,2019,Q2,51.05755237115872
奥村組,2019,Q3,31.98478618901923
奥村組,2019,Q4,31.584459518302893
奥村組,2020,Q1,162.66787971397844
奥村組,2020,Q2,30.99955078095492
奥村組,2020,Q3,87.16503929956382
奥村組,2020,Q4,61.16841264279002
宇徳,2018,Q1,18.998238371800028
宇徳,2018,Q2,16.145828866039363
宇徳,2018,Q3,5.512055712892689
宇徳,2018,Q4,11.531614282475374
宇徳,2019,Q1,13.682436249036016
宇徳,2019,Q2,15.451256510153314
宇徳,2019,Q3,10.334263414190374
宇徳,2019,Q4,7.695703321796202
宇徳,2020,Q1,13.530506228657813
宇徳,2020,Q2,14.048351638128963
宇徳,2020,Q3,10.54714842940541
宇徳,2020,Q4,-0.08726153165954997
宇部興産,2018,Q1,39.55573396237125
宇部興産,2018,Q2,161.37675455079454
宇部興産,2018,Q3,-258.41058403531986
宇部興産,2018,Q4,21.67018192007309
宇部興産,2019,Q1,100.55086016329992
宇部興産,2019,Q2,76.80517974961583
宇部興産,2019,Q3,95.07677904293172
宇部興産,2019,Q4,41.27913519886238
宇部興産,2020,Q1,-5.721536984973714
宇部興産,2020,Q2,96.51498695390191
宇部興産,2020,Q3,-16.4640124597883
宇部興産,2020,Q4,136.95473571971684
安永,2018,Q1,-2.340562790544027
安永,2018,Q2,23.43575056739678
安永,2018,Q3,-4.571486363638272
安永,2018,Q4,-1.7481567068803088
安永,2019,Q1,27.985509016769655
安永,2019,Q2,-4.05191810188694
安永,2019,Q3,-20.0681790507889
安永,2019,Q4,-7.520788810716681
安永,2020,Q1,1.0251587679963734
安永,2020,Q2,-23.110688233193912
安永,2020,Q3,-47.631401943884555
安永,2020,Q4,-33.40770764971322
宝ホールディングス,2018,Q1,3.4583317982585413
宝ホールディングス,2018,Q2,27.192608540132824
宝ホールディングス,2018,Q3,24.09989587256416
宝ホールディングス,2018,Q4,4.399544228865921
宝ホールディングス,2019,Q1,8.069886051815047
宝ホールディングス,2019,Q2,13.822680941697854
宝ホールディングス,2019,Q3,20.217624316913884
宝ホールディングス,2019,Q4,2.835302874365425
宝ホールディングス,2020,Q1,6.000270990298532
宝ホールディングス,2020,Q2,10.690045226332245
宝ホールディングス,2020,Q3,17.676805005636425
宝ホールディングス,2020,Q4,-0.1217684533986585
宮地エンジニアリンググループ,2018,Q1,105.82573321818342
宮地エンジニアリンググループ,2018,Q2,189.0867670855091
宮地エンジニアリンググループ,2018,Q3,827.8015957371629
宮地エンジニアリンググループ,2018,Q4,244.96072460751617
宮地エンジニアリンググループ,2019,Q1,291.5578605438995
宮地エンジニアリンググループ,2019,Q2,-429.14615976575686
宮地エンジニアリンググループ,2019,Q3,-169.9045535992592
宮地エンジニアリンググループ,2019,Q4,3.5850521486765103
宮地エンジニアリンググループ,2020,Q1,19.371709315137565
宮地エンジニアリンググループ,2020,Q2,39.02016136180052
宮地エンジニアリンググループ,2020,Q3,452.3916353928823
宮地エンジニアリンググループ,2020,Q4,180.19646121797712
富士フイルムホールディングス,2018,Q1,101.78129484591227
