企業名,会計年度,四半期,y_hat_msvm
王子ホールディングス,2020,Q3,8.532612604229701
王子ホールディングス,2020,Q4,8.928071102620084
王将フードサービス,2018,Q1,55.85354098536447
王将フードサービス,2018,Q2,55.67427267608357
王将フードサービス,2018,Q3,55.941139714303695
王将フードサービス,2018,Q4,56.08689378528607
王将フードサービス,2019,Q1,55.84128673316001
王将フードサービス,2019,Q2,56.140511289349284
王将フードサービス,2019,Q3,56.372169487862344
王将フードサービス,2019,Q4,56.56172808942093
王将フードサービス,2020,Q1,56.160137162795294
王将フードサービス,2020,Q2,55.71701950553377
王将フードサービス,2020,Q3,55.96935116472219
王将フードサービス,2020,Q4,56.6460739989086
理想科学工業,2018,Q1,32.52017766172133
理想科学工業,2018,Q2,32.06168030222685
理想科学工業,2018,Q3,31.68156366068286
理想科学工業,2018,Q4,31.62895120598631
理想科学工業,2019,Q1,29.95484959525445
理想科学工業,2019,Q2,28.796418824206143
理想科学工業,2019,Q3,28.50053918132398
理想科学工業,2019,Q4,27.49364476261122
理想科学工業,2020,Q1,25.531197087619557
理想科学工業,2020,Q2,25.158017091636733
理想科学工業,2020,Q3,24.64551889320238
理想科学工業,2020,Q4,21.539267167933975
理研ビタミン,2018,Q1,38.91808966037247
理研ビタミン,2018,Q2,39.71930079739757
理研ビタミン,2018,Q3,40.813838386227125
理研ビタミン,2018,Q4,41.86249714855145
理研ビタミン,2019,Q1,41.64280126878773
理研ビタミン,2019,Q2,41.39382344297486
理研ビタミン,2019,Q3,41.323649113346214
理研ビタミン,2019,Q4,39.67208627426923
理研ビタミン,2020,Q1,39.25338984969202
理研ビタミン,2020,Q2,39.16135617870779
理研ビタミン,2020,Q3,39.068492222601634
理研ビタミン,2020,Q4,39.11426334406829
理研計器,2018,Q1,23.30860260263826
理研計器,2018,Q2,24.86412477604387
理研計器,2018,Q3,26.119400648438038
理研計器,2018,Q4,26.52900753386853
理研計器,2019,Q1,26.047159239476333
理研計器,2019,Q2,26.965865345955294
理研計器,2019,Q3,28.978251731708166
理研計器,2019,Q4,31.88319521213018
理研計器,2020,Q1,34.41890252334496
理研計器,2020,Q2,36.13411367015058
理研計器,2020,Q3,36.73417727171091
理研計器,2020,Q4,37.39604115229072
生化学工業,2018,Q1,13.38525248839107
生化学工業,2018,Q2,13.543928448567017
生化学工業,2018,Q3,13.115659736486371
生化学工業,2018,Q4,12.535223236299613
生化学工業,2019,Q1,12.61190171062843
生化学工業,2019,Q2,12.665074562506849
生化学工業,2019,Q3,12.906953108121513
生化学工業,2019,Q4,12.602372470982619
生化学工業,2020,Q1,12.899783608305093
生化学工業,2020,Q2,11.636955354947979
生化学工業,2020,Q3,11.098164119236097
生化学工業,2020,Q4,11.658797503434883
田中商事,2018,Q1,11.999461835121034
田中商事,2018,Q2,12.324920861365204
田中商事,2018,Q3,12.770858611356392
田中商事,2018,Q4,13.095250349262471
田中商事,2019,Q1,14.135890388848791
田中商事,2019,Q2,16.386070365170706
田中商事,2019,Q3,16.842465868349624
田中商事,2019,Q4,17.10925022037293
田中商事,2020,Q1,16.402069950529825
田中商事,2020,Q2,16.449477659642305
田中商事,2020,Q3,17.159549823411194
田中商事,2020,Q4,18.321434512238785
田谷,2018,Q1,-9.022937260028682
田谷,2018,Q2,-8.16497243091182
田谷,2018,Q3,-6.89193303674614
田谷,2018,Q4,-7.972558848843327
田谷,2019,Q1,-8.602390383416706
田谷,2019,Q2,-7.973446888215072
田谷,2019,Q3,-7.288579037438243
田谷,2019,Q4,-9.08371940104352
田谷,2020,Q1,-9.861521286902683
田谷,2020,Q2,-10.65829342655075
田谷,2020,Q3,-11.592375658682629
田谷,2020,Q4,-12.91843039165402
白銅,2018,Q1,26.050521531763934
白銅,2018,Q2,26.526360124740478
白銅,2018,Q3,27.62405588806537
白銅,2018,Q4,28.025684003939162
白銅,2019,Q1,27.18727463244768
白銅,2019,Q2,25.733207250898687
白銅,2019,Q3,25.438132585638737
白銅,2019,Q4,25.225358007996558
白銅,2020,Q1,25.17487133150894
白銅,2020,Q2,24.670600030614832
白銅,2020,Q3,24.7390805774286
白銅,2020,Q4,25.00253311137346
相鉄ホールディングス,2018,Q1,6.4973199739685406
相鉄ホールディングス,2018,Q2,7.47279886046148
相鉄ホールディングス,2018,Q3,9.428240063547406
相鉄ホールディングス,2018,Q4,11.525252238505422
相鉄ホールディングス,2019,Q1,13.170209167380499
相鉄ホールディングス,2019,Q2,15.389507916493145
相鉄ホールディングス,2019,Q3,17.919799966659983
相鉄ホールディングス,2019,Q4,19.217637178461388
相鉄ホールディングス,2020,Q1,18.145832970720672
相鉄ホールディングス,2020,Q2,16.251403317933356
相鉄ホールディングス,2020,Q3,14.601862186070846
相鉄ホールディングス,2020,Q4,11.894952511024478
矢作建設工業,2018,Q1,13.054561665578365
矢作建設工業,2018,Q2,17.418960423338795
矢作建設工業,2018,Q3,16.187936958227855
矢作建設工業,2018,Q4,17.638441513074245
矢作建設工業,2019,Q1,18.64492986232453
矢作建設工業,2019,Q2,19.132047065916197
矢作建設工業,2019,Q3,19.672018491006288
矢作建設工業,2019,Q4,20.21508496059204
矢作建設工業,2020,Q1,21.77750053578377
矢作建設工業,2020,Q2,24.447638131164975
矢作建設工業,2020,Q3,22.856732176279863
矢作建設工業,2020,Q4,24.83455093743378
石井鉄工所,2018,Q1,6.83630229262572
石井鉄工所,2018,Q2,8.53276688729164
石井鉄工所,2018,Q3,10.111878268823688
石井鉄工所,2018,Q4,11.291990292186199
石井鉄工所,2019,Q1,12.399845251165402
石井鉄工所,2019,Q2,13.347279631033814
石井鉄工所,2019,Q3,14.706615769630204
石井鉄工所,2019,Q4,16.604068874356276
石井鉄工所,2020,Q1,17.9212890538133
石井鉄工所,2020,Q2,19.433945776014642
石井鉄工所,2020,Q3,19.724402631796245
石井鉄工所,2020,Q4,19.818768840889852
石原ケミカル,2018,Q1,18.972671906811073
石原ケミカル,2018,Q2,20.50740801672011
石原ケミカル,2018,Q3,22.07380153714696
石原ケミカル,2018,Q4,22.47144918204793
石原ケミカル,2019,Q1,22.040893836609968
石原ケミカル,2019,Q2,22.55686087337582
石原ケミカル,2019,Q3,22.577978984602936
石原ケミカル,2019,Q4,22.46943491844525
石原ケミカル,2020,Q1,22.540759705569645
石原ケミカル,2020,Q2,23.13804955522421
石原ケミカル,2020,Q3,23.460917461132297
石原ケミカル,2020,Q4,24.116287464366316
石原産業,2018,Q1,5.249428498967372
石原産業,2018,Q2,6.83179431052743
石原産業,2018,Q3,9.487118856683974
石原産業,2018,Q4,8.729723925933285
石原産業,2019,Q1,9.345235825668482
石原産業,2019,Q2,11.727035437321994
石原産業,2019,Q3,10.361909908053486
石原産業,2019,Q4,8.964927179218138
石原産業,2020,Q1,10.27681783655529
石原産業,2020,Q2,10.762366908106026
石原産業,2020,Q3,10.253730598280558
石原産業,2020,Q4,9.180870457774207
石川製作所,2018,Q1,2.3364426443107207
石川製作所,2018,Q2,0.9956733216618519
石川製作所,2018,Q3,-1.039556944431409
石川製作所,2018,Q4,0.41304802099433796
石川製作所,2019,Q1,0.5958015046943353
石川製作所,2019,Q2,0.005952573825654728
石川製作所,2019,Q3,-1.1369614281201228
石川製作所,2019,Q4,0.5876594920661271
石川製作所,2020,Q1,0.28756960075439963
石川製作所,2020,Q2,-0.15911255182823048
石川製作所,2020,Q3,-1.2367462983789643
石川製作所,2020,Q4,-2.7879630775207422
石油資源開発,2018,Q1,62.92745593220204
石油資源開発,2018,Q2,57.81961319423902
石油資源開発,2018,Q3,62.15834927088184
石油資源開発,2018,Q4,62.77051719128451
石油資源開発,2019,Q1,59.98842611516733
石油資源開発,2019,Q2,59.65410216481535
石油資源開発,2019,Q3,59.947015080925866
石油資源開発,2019,Q4,60.101368744076225
石油資源開発,2020,Q1,60.30157407230987
石油資源開発,2020,Q2,58.35483222713377
石油資源開発,2020,Q3,58.02944656332546
石油資源開発,2020,Q4,58.56362636302983
神奈川中央交通,2018,Q1,15.679498822087231
神奈川中央交通,2018,Q2,18.113330033599297
神奈川中央交通,2018,Q3,20.42895356894015
神奈川中央交通,2018,Q4,22.776258070295786
神奈川中央交通,2019,Q1,21.085824469203082
神奈川中央交通,2019,Q2,23.515061885634957
神奈川中央交通,2019,Q3,25.730571535637708
神奈川中央交通,2019,Q4,27.304799865082014
神奈川中央交通,2020,Q1,25.644164979024836
神奈川中央交通,2020,Q2,24.404875002729334
神奈川中央交通,2020,Q3,23.409534507547246
神奈川中央交通,2020,Q4,22.294830487769826
神戸製鋼所,2018,Q1,9.387478240821519
神戸製鋼所,2018,Q2,11.608340479232693
神戸製鋼所,2018,Q3,14.567150473287604
神戸製鋼所,2018,Q4,17.54121528642851
神戸製鋼所,2019,Q1,14.550509057640742
神戸製鋼所,2019,Q2,11.64589853262796
神戸製鋼所,2019,Q3,9.505603380829463
神戸製鋼所,2019,Q4,11.296182430260362
神戸製鋼所,2020,Q1,9.260403875074216
神戸製鋼所,2020,Q2,7.009509428875168
神戸製鋼所,2020,Q3,4.94140146665083
神戸製鋼所,2020,Q4,8.357297152582657
神東塗料,2018,Q1,3.95973177594517
神東塗料,2018,Q2,3.954444191195755
神東塗料,2018,Q3,3.820438280513245
神東塗料,2018,Q4,3.9757535901913696
神東塗料,2019,Q1,3.8256463970095624
神東塗料,2019,Q2,3.9461591350581395
神東塗料,2019,Q3,3.9644175695550183
神東塗料,2019,Q4,3.8907667038547853
神東塗料,2020,Q1,3.921714385234431
神東塗料,2020,Q2,3.936063887443683
神東塗料,2020,Q3,3.980145655900872
神東塗料,2020,Q4,4.1249885608666
神栄,2018,Q1,0.13530568802102055
神栄,2018,Q2,-0.871258266734783
神栄,2018,Q3,-1.9417162439866082
神栄,2018,Q4,-4.202786506923908
神栄,2019,Q1,-6.3191328620165885
神栄,2019,Q2,-4.560898757745715
神栄,2019,Q3,-6.3597678173885654
神栄,2019,Q4,-4.581932359963716
神栄,2020,Q1,-6.526362474733446
神栄,2020,Q2,-4.521201994377775
神栄,2020,Q3,-4.250442925930723
神栄,2020,Q4,-3.923192843363725
神鋼商事,2018,Q1,17.22737609315228
神鋼商事,2018,Q2,19.465749544140234
神鋼商事,2018,Q3,21.603221019393093
神鋼商事,2018,Q4,23.669572577097842
神鋼商事,2019,Q1,25.415894670380066
神鋼商事,2019,Q2,27.168862351124172
神鋼商事,2019,Q3,29.777641943281346
神鋼商事,2019,Q4,31.415219736846357
神鋼商事,2020,Q1,29.073304672939244
神鋼商事,2020,Q2,26.52702991182909
神鋼商事,2020,Q3,29.454344418031404
神鋼商事,2020,Q4,32.29390142315834
福井コンピュータホールディング,2018,Q1,18.039126827847266
福井コンピュータホールディング,2018,Q2,18.278211723150463
福井コンピュータホールディング,2018,Q3,19.75307091746587
福井コンピュータホールディング,2018,Q4,20.912191956583044
福井コンピュータホールディング,2019,Q1,21.05283533306596
福井コンピュータホールディング,2019,Q2,22.70269777790789
福井コンピュータホールディング,2019,Q3,23.331930292751622
福井コンピュータホールディング,2019,Q4,23.725587539436162
福井コンピュータホールディング,2020,Q1,23.954637657776736
福井コンピュータホールディング,2020,Q2,24.612712849293786
福井コンピュータホールディング,2020,Q3,25.14400441708445
福井コンピュータホールディング,2020,Q4,26.249197467089434
科研製薬,2018,Q1,40.87207857108164
科研製薬,2018,Q2,42.835054124681065
科研製薬,2018,Q3,44.632484945403476
科研製薬,2018,Q4,46.054314026563134
科研製薬,2019,Q1,47.882685791128715
科研製薬,2019,Q2,49.979186597444894
科研製薬,2019,Q3,52.45090140130621
科研製薬,2019,Q4,55.80056194143405
科研製薬,2020,Q1,67.6905000922425
科研製薬,2020,Q2,79.14685397742196
科研製薬,2020,Q3,85.43297044746251
科研製薬,2020,Q4,85.76658789617265
稲畑産業,2018,Q1,31.60298440355515
稲畑産業,2018,Q2,33.366622078633064
稲畑産業,2018,Q3,34.299381590965965
稲畑産業,2018,Q4,34.59906700751914
稲畑産業,2019,Q1,34.304550754384714
稲畑産業,2019,Q2,34.45946251265252
稲畑産業,2019,Q3,35.172811999524086
稲畑産業,2019,Q4,35.39773272212195
稲畑産業,2020,Q1,36.74067678004546
稲畑産業,2020,Q2,36.54322925871722
稲畑産業,2020,Q3,38.516285392743534
稲畑産業,2020,Q4,38.427006906581575
積水化学工業,2018,Q1,21.431340211374945
積水化学工業,2018,Q2,21.81695752879825
積水化学工業,2018,Q3,21.75095011430214
積水化学工業,2018,Q4,21.846722045162533
積水化学工業,2019,Q1,21.757548408074975
積水化学工業,2019,Q2,21.945840995907872
積水化学工業,2019,Q3,21.87415869476396
積水化学工業,2019,Q4,22.74329572299425
積水化学工業,2020,Q1,22.639388308017345
積水化学工業,2020,Q2,22.609072140019915
積水化学工業,2020,Q3,22.909139649658158
積水化学工業,2020,Q4,22.493208577696432
積水化成品工業,2018,Q1,11.683580933235525
積水化成品工業,2018,Q2,9.780593895910922
積水化成品工業,2018,Q3,11.248396230124005
積水化成品工業,2018,Q4,12.66859409105554
積水化成品工業,2019,Q1,14.141475097972545
積水化成品工業,2019,Q2,12.181638665267917
積水化成品工業,2019,Q3,13.754427534827386
積水化成品工業,2019,Q4,11.609107914674105
積水化成品工業,2020,Q1,12.939090267741939
積水化成品工業,2020,Q2,11.377638495443255
積水化成品工業,2020,Q3,10.139425260506556
積水化成品工業,2020,Q4,10.413192645570208
積水樹脂,2018,Q1,31.75505373931521
積水樹脂,2018,Q2,31.777376284579645
積水樹脂,2018,Q3,32.998791284516344
積水樹脂,2018,Q4,33.35531472060834
積水樹脂,2019,Q1,32.350829830922265
積水樹脂,2019,Q2,32.20278321300563
積水樹脂,2019,Q3,33.21967857661619
積水樹脂,2019,Q4,34.047683371648894
積水樹脂,2020,Q1,33.1347086059454
積水樹脂,2020,Q2,33.067690836183694
積水樹脂,2020,Q3,33.870471335159806
積水樹脂,2020,Q4,34.98272978072711
空港施設,2018,Q1,10.019496404750427
空港施設,2018,Q2,9.835360055751098
空港施設,2018,Q3,10.43882184170822
空港施設,2018,Q4,10.037550521390672
空港施設,2019,Q1,9.998493604970841
空港施設,2019,Q2,10.391260702435515
空港施設,2019,Q3,10.497400621550517
空港施設,2019,Q4,10.87477046758321
空港施設,2020,Q1,10.691385740337447
空港施設,2020,Q2,10.901043982622483
空港施設,2020,Q3,10.549079759165664
空港施設,2020,Q4,11.019606012601027
立花エレテック,2018,Q1,38.4706050960129
立花エレテック,2018,Q2,39.71074960564849
立花エレテック,2018,Q3,40.18856162543628
立花エレテック,2018,Q4,40.63168022799329
立花エレテック,2019,Q1,40.65608848957954
立花エレテック,2019,Q2,40.295120483990466
立花エレテック,2019,Q3,41.62735026802047
立花エレテック,2019,Q4,41.42702411410735
立花エレテック,2020,Q1,42.58719994484193
立花エレテック,2020,Q2,42.463649512812324
立花エレテック,2020,Q3,42.4316101951285
立花エレテック,2020,Q4,42.48450431802409
第一三共,2018,Q1,28.90133714586497
第一三共,2018,Q2,29.531497706713296
第一三共,2018,Q3,30.306732904793748
第一三共,2018,Q4,31.108543739288923
第一三共,2019,Q1,30.928046454862702
第一三共,2019,Q2,31.44625057707087
第一三共,2019,Q3,32.63021070824905
第一三共,2019,Q4,32.44384849321784
第一三共,2020,Q1,32.40620555599125
第一三共,2020,Q2,31.761183998549818
第一三共,2020,Q3,31.222429156742397
第一三共,2020,Q4,30.654021411050085
第一実業,2018,Q1,14.290173770168142
第一実業,2018,Q2,16.321128161179306
第一実業,2018,Q3,18.150476782772554
第一実業,2018,Q4,20.56966311799852
第一実業,2019,Q1,22.532304687407006
第一実業,2019,Q2,25.04189314540259
第一実業,2019,Q3,29.059103641780062
第一実業,2019,Q4,32.69611258038719
第一実業,2020,Q1,34.767041196200495
第一実業,2020,Q2,37.71551520680329
第一実業,2020,Q3,41.20334235173955
第一実業,2020,Q4,43.92471746110384
第一工業製薬,2018,Q1,8.037667199714944
第一工業製薬,2018,Q2,8.315271156086993
第一工業製薬,2018,Q3,8.060633974658396
第一工業製薬,2018,Q4,9.34927904854888
第一工業製薬,2019,Q1,10.564036506325287
第一工業製薬,2019,Q2,12.219233714875855
第一工業製薬,2019,Q3,13.925824291124531
第一工業製薬,2019,Q4,15.812465579766002
第一工業製薬,2020,Q1,18.42566780625164
第一工業製薬,2020,Q2,21.123709147989018
第一工業製薬,2020,Q3,23.098524822515156
第一工業製薬,2020,Q4,25.19725953990819
第一稀元素化学工業,2018,Q1,124.93761628045954
第一稀元素化学工業,2018,Q2,124.53925050525285
第一稀元素化学工業,2018,Q3,124.24058498382908
第一稀元素化学工業,2018,Q4,123.98556785975835
第一稀元素化学工業,2019,Q1,123.74643285709789
第一稀元素化学工業,2019,Q2,118.46751736440501
第一稀元素化学工業,2019,Q3,118.058470858678
第一稀元素化学工業,2019,Q4,105.10843766867531
第一稀元素化学工業,2020,Q1,104.23231936844412
第一稀元素化学工業,2020,Q2,102.99791361905498
第一稀元素化学工業,2020,Q3,75.96934707790302
第一稀元素化学工業,2020,Q4,37.24965766386379
第一興商,2018,Q1,48.67106345736556
第一興商,2018,Q2,49.535210863901575
第一興商,2018,Q3,52.400805281453266
第一興商,2018,Q4,54.07099334515587
第一興商,2019,Q1,54.845696198861646
第一興商,2019,Q2,56.010359077878356
第一興商,2019,Q3,55.76389984617133
第一興商,2019,Q4,54.72602852432812
第一興商,2020,Q1,55.057470904617325
第一興商,2020,Q2,55.77756129849038
第一興商,2020,Q3,55.4266586450441
第一興商,2020,Q4,54.251709994942885
綜合警備保障,2018,Q1,33.593776792988265
綜合警備保障,2018,Q2,34.609590247726054
綜合警備保障,2018,Q3,34.70310170883067
綜合警備保障,2018,Q4,35.16696844482047
綜合警備保障,2019,Q1,35.90265388503041
綜合警備保障,2019,Q2,37.424051016853326
綜合警備保障,2019,Q3,38.13836934461449
綜合警備保障,2019,Q4,40.27944167369801
綜合警備保障,2020,Q1,41.17669632281684
綜合警備保障,2020,Q2,43.536750080751695
綜合警備保障,2020,Q3,45.48057927165548
綜合警備保障,2020,Q4,46.29011258143988
群栄化学工業,2018,Q1,11.68987657080315
群栄化学工業,2018,Q2,13.85265403084398
群栄化学工業,2018,Q3,16.001353755024244
群栄化学工業,2018,Q4,18.08146890297097
群栄化学工業,2019,Q1,18.50452124474068
群栄化学工業,2019,Q2,18.66714090767547
群栄化学工業,2019,Q3,20.196117962135155
群栄化学工業,2019,Q4,22.183281754686455
群栄化学工業,2020,Q1,22.462089228395655
群栄化学工業,2020,Q2,22.725071604761172
群栄化学工業,2020,Q3,24.06816306810496
群栄化学工業,2020,Q4,25.089135953454367
能美防災,2018,Q1,16.2619788193642
能美防災,2018,Q2,17.193726624799062
能美防災,2018,Q3,17.559297196944836
能美防災,2018,Q4,19.551512468828893
能美防災,2019,Q1,17.269319772628272
能美防災,2019,Q2,18.059094699677267
能美防災,2019,Q3,19.164874381420297
能美防災,2019,Q4,21.08785802977115
能美防災,2020,Q1,19.285148673859176
能美防災,2020,Q2,20.13021506337676
能美防災,2020,Q3,20.329885280477978
能美防災,2020,Q4,22.221365900031472
船井電機,2018,Q1,-43.4793115233873
船井電機,2018,Q2,-43.29896804856978
船井電機,2018,Q3,-43.09611805806099
船井電機,2018,Q4,-42.969733732577325
船井電機,2019,Q1,-42.866336309857445
船井電機,2019,Q2,-42.61500375968426
船井電機,2019,Q3,-42.256827994807
船井電機,2019,Q4,-37.652383107853645
船井電機,2020,Q1,-31.939023619246562
船井電機,2020,Q2,-27.85167928748258
船井電機,2020,Q3,-26.576041166870493
船井電機,2020,Q4,-25.38656724163597
芝浦メカトロニクス,2018,Q1,0.8018925809636495
芝浦メカトロニクス,2018,Q2,4.411877276278809
芝浦メカトロニクス,2018,Q3,7.637740478205458
芝浦メカトロニクス,2018,Q4,9.27343682336628
芝浦メカトロニクス,2019,Q1,10.259823616708653
芝浦メカトロニクス,2019,Q2,11.9530759822429
芝浦メカトロニクス,2019,Q3,12.927486811467208
芝浦メカトロニクス,2019,Q4,15.83578467793254
芝浦メカトロニクス,2020,Q1,17.93971383651136
芝浦メカトロニクス,2020,Q2,16.381601657701317
芝浦メカトロニクス,2020,Q3,19.093491535174426
芝浦メカトロニクス,2020,Q4,17.035004512124498
芝浦機械,2018,Q1,6.363620693654335
芝浦機械,2018,Q2,6.511980158875049
芝浦機械,2018,Q3,6.177399697919454
芝浦機械,2018,Q4,8.45835722601002
芝浦機械,2019,Q1,9.78623464659901
芝浦機械,2019,Q2,8.680547958874897
芝浦機械,2019,Q3,9.972486009271357
芝浦機械,2019,Q4,11.840032406419812
芝浦機械,2020,Q1,13.68755341085137
芝浦機械,2020,Q2,11.586752206697549
芝浦機械,2020,Q3,9.306679318821626
芝浦機械,2020,Q4,7.531078175986102
芦森工業,2018,Q1,0.3792542180872458
芦森工業,2018,Q2,-0.7000844713016227
芦森工業,2018,Q3,-1.7423220045951262
芦森工業,2018,Q4,-0.4138161221740451
芦森工業,2019,Q1,2.161101046870005
芦森工業,2019,Q2,4.88846573463737
芦森工業,2019,Q3,7.638334302273911
芦森工業,2019,Q4,5.848725434062793
芦森工業,2020,Q1,8.7051222764091
芦森工業,2020,Q2,6.712641100560353
芦森工業,2020,Q3,5.009610554386238
芦森工業,2020,Q4,7.915757791299622
若築建設,2018,Q1,5.738167590111619
若築建設,2018,Q2,6.9518945714186815
若築建設,2018,Q3,7.926168937627368
若築建設,2018,Q4,9.494515236513019
若築建設,2019,Q1,11.459155786169799
若築建設,2019,Q2,13.210576289455009
若築建設,2019,Q3,15.063612346550567
若築建設,2019,Q4,16.689562351688252
若築建設,2020,Q1,16.157467944419686
若築建設,2020,Q2,15.827741197899929
若築建設,2020,Q3,14.87505875050956
若築建設,2020,Q4,16.06319771802104
荒川化学工業,2018,Q1,23.523842383234072
荒川化学工業,2018,Q2,24.284067128804892
荒川化学工業,2018,Q3,27.182512345785696
荒川化学工業,2018,Q4,27.18667431279572
荒川化学工業,2019,Q1,27.136687105529017
荒川化学工業,2019,Q2,24.327802004939578
荒川化学工業,2019,Q3,24.388587261719973
荒川化学工業,2019,Q4,24.26503140418089
荒川化学工業,2020,Q1,24.259358082358887
荒川化学工業,2020,Q2,25.107631681031616
荒川化学工業,2020,Q3,25.197456731584037
荒川化学工業,2020,Q4,27.767043366243556
菱電商事,2018,Q1,14.696266824480753
菱電商事,2018,Q2,16.459790319727954
菱電商事,2018,Q3,18.67255001861882
菱電商事,2018,Q4,21.63603643244926
菱電商事,2019,Q1,23.168745954902402
菱電商事,2019,Q2,25.40494423558051
菱電商事,2019,Q3,26.58390631800019
菱電商事,2019,Q4,27.254939359684435
菱電商事,2020,Q1,27.640586853934856
菱電商事,2020,Q2,26.22524755293247
菱電商事,2020,Q3,26.80094747784588
菱電商事,2020,Q4,26.17950783701362
萩原電気ホールディングス,2018,Q1,48.385625977784734
萩原電気ホールディングス,2018,Q2,51.911767479870726
萩原電気ホールディングス,2018,Q3,55.02476309323548
萩原電気ホールディングス,2018,Q4,57.320149339364406
萩原電気ホールディングス,2019,Q1,57.15028789414097
萩原電気ホールディングス,2019,Q2,60.63548903916285
萩原電気ホールディングス,2019,Q3,62.39101833725672
萩原電気ホールディングス,2019,Q4,62.98333355861714
萩原電気ホールディングス,2020,Q1,62.88437193076772
萩原電気ホールディングス,2020,Q2,62.95661297412668
萩原電気ホールディングス,2020,Q3,65.02530766287192
萩原電気ホールディングス,2020,Q4,67.77042837362255
蔵王産業,2018,Q1,23.080117788815436
蔵王産業,2018,Q2,23.49392927936405
蔵王産業,2018,Q3,23.771895814358604
蔵王産業,2018,Q4,24.03576913082306
蔵王産業,2019,Q1,24.02150825969728
蔵王産業,2019,Q2,24.187634891018153
蔵王産業,2019,Q3,24.321180730976963
蔵王産業,2019,Q4,24.479819894045622
蔵王産業,2020,Q1,24.511239540002595
蔵王産業,2020,Q2,24.68309542388809
蔵王産業,2020,Q3,25.514377478053127
蔵王産業,2020,Q4,26.135438018437203
藤倉コンポジット,2018,Q1,10.179514871112964
藤倉コンポジット,2018,Q2,10.639083891969985
藤倉コンポジット,2018,Q3,10.639164177435323
藤倉コンポジット,2018,Q4,10.459921482556895
藤倉コンポジット,2019,Q1,10.364242561804513
藤倉コンポジット,2019,Q2,9.856323045202377
藤倉コンポジット,2019,Q3,9.978732084892062
藤倉コンポジット,2019,Q4,9.63424470305437
藤倉コンポジット,2020,Q1,9.576217807032869
藤倉コンポジット,2020,Q2,9.574651692577511
藤倉コンポジット,2020,Q3,9.585950076003446
藤倉コンポジット,2020,Q4,9.593763010501409
藤倉化成,2018,Q1,12.685165232336383
藤倉化成,2018,Q2,13.089716980191156
藤倉化成,2018,Q3,13.626151006968943
藤倉化成,2018,Q4,13.653247501193402
藤倉化成,2019,Q1,13.100568036887966
藤倉化成,2019,Q2,13.18894139659153
藤倉化成,2019,Q3,13.283507547375471
藤倉化成,2019,Q4,12.854530571914381
藤倉化成,2020,Q1,12.859538560562273
藤倉化成,2020,Q2,12.831365674957494
藤倉化成,2020,Q3,12.84280542806927
藤倉化成,2020,Q4,13.212348795990643
藤森工業,2018,Q1,52.84654180509808
藤森工業,2018,Q2,57.57945675302691
藤森工業,2018,Q3,62.7756514986337
藤森工業,2018,Q4,64.64627985366074
藤森工業,2019,Q1,64.61788281837433
藤森工業,2019,Q2,65.98293819401101
藤森工業,2019,Q3,66.77406256850306
藤森工業,2019,Q4,67.0254063873872
藤森工業,2020,Q1,67.0133858360704
藤森工業,2020,Q2,69.38340916940756
藤森工業,2020,Q3,72.27026173676433
藤森工業,2020,Q4,73.69238023560902
虹技,2018,Q1,5.257512438140303
虹技,2018,Q2,6.3772505782712505
虹技,2018,Q3,7.560163019148663
虹技,2018,Q4,9.265501667851986
虹技,2019,Q1,11.428423657320057
虹技,2019,Q2,13.76387418666517
虹技,2019,Q3,15.677780412244047
虹技,2019,Q4,13.226119909891144
虹技,2020,Q1,11.1942332695507
虹技,2020,Q2,9.185951010573822
虹技,2020,Q3,7.260274562786896
虹技,2020,Q4,9.22202269381149
蛇の目ミシン工業,2018,Q1,13.729251085178788
蛇の目ミシン工業,2018,Q2,12.43021504647334
蛇の目ミシン工業,2018,Q3,10.60858707186062
蛇の目ミシン工業,2018,Q4,12.25158064584566
蛇の目ミシン工業,2019,Q1,10.414983121202326
蛇の目ミシン工業,2019,Q2,10.287582790188395
蛇の目ミシン工業,2019,Q3,10.298975826655704
蛇の目ミシン工業,2019,Q4,10.133924424043144
蛇の目ミシン工業,2020,Q1,10.157527348908832
蛇の目ミシン工業,2020,Q2,10.227157531747576
蛇の目ミシン工業,2020,Q3,10.497116909452622
蛇の目ミシン工業,2020,Q4,11.869968780684804
蝶理,2018,Q1,35.182625427110565
蝶理,2018,Q2,35.21087385955106
蝶理,2018,Q3,35.244647026163165
蝶理,2018,Q4,37.845486497848455
蝶理,2019,Q1,42.029809963393795
蝶理,2019,Q2,42.56695243952216
蝶理,2019,Q3,43.36082352871695
蝶理,2019,Q4,45.38050931297014
蝶理,2020,Q1,46.40535446385789
蝶理,2020,Q2,45.709519440289625
蝶理,2020,Q3,46.58727439904949
蝶理,2020,Q4,46.810295255961165
西日本旅客鉄道,2018,Q1,127.00186068530397
西日本旅客鉄道,2018,Q2,127.00074163511603
西日本旅客鉄道,2018,Q3,122.66299309090405
西日本旅客鉄道,2018,Q4,122.66358985767339
西日本旅客鉄道,2019,Q1,122.66462009509486
西日本旅客鉄道,2019,Q2,126.99973811082387
西日本旅客鉄道,2019,Q3,126.9961550881006
西日本旅客鉄道,2019,Q4,126.99724306413934
西日本旅客鉄道,2020,Q1,126.99818420297505
西日本旅客鉄道,2020,Q2,122.66153848768809
西日本旅客鉄道,2020,Q3,122.656505723891
西日本旅客鉄道,2020,Q4,122.64540893513085
西日本鉄道,2018,Q1,5.604742590669876
