企業名,会計年度,四半期,y_hat_men
リゾートトラスト,2018,Q2,28.620982879658705
リゾートトラスト,2018,Q3,35.4958593998269
リゾートトラスト,2018,Q4,41.82460950834647
リゾートトラスト,2019,Q1,53.33391335946185
リゾートトラスト,2019,Q2,77.359442844379
リゾートトラスト,2019,Q3,34.40058152751802
リゾートトラスト,2019,Q4,44.68589701369312
リゾートトラスト,2020,Q1,0.4274015109229658
リゾートトラスト,2020,Q2,68.75034543145588
リゾートトラスト,2020,Q3,27.706604681611356
リゾートトラスト,2020,Q4,-4.422998039471107
リックス,2018,Q1,50.43603029359237
リックス,2018,Q2,65.45221928948101
リックス,2018,Q3,77.35238652136894
リックス,2018,Q4,72.82381086910499
リックス,2019,Q1,74.98059349128901
リックス,2019,Q2,59.612444354591446
リックス,2019,Q3,33.73812780897946
リックス,2019,Q4,67.20927825322242
リックス,2020,Q1,20.359122211100456
リックス,2020,Q2,35.80182277921367
リックス,2020,Q3,64.48184163900498
リックス,2020,Q4,66.96059455684114
リョーサン,2018,Q1,49.9830268899461
リョーサン,2018,Q2,25.174675576237306
リョーサン,2018,Q3,44.12161631638537
リョーサン,2018,Q4,7.963330159557472
リョーサン,2019,Q1,5.7304606439107175
リョーサン,2019,Q2,0.3824361597155814
リョーサン,2019,Q3,5.421852276861188
リョーサン,2019,Q4,9.890917120077418
リョーサン,2020,Q1,44.8108726348386
リョーサン,2020,Q2,0.4709367483073379
リョーサン,2020,Q3,-4.762038621480912
リョーサン,2020,Q4,-74.24834840814269
リログループ,2018,Q1,-9.728980756287502
リログループ,2018,Q2,18.1356191996666
リログループ,2018,Q3,13.284071608834996
リログループ,2018,Q4,22.916275029626053
リログループ,2019,Q1,24.18372135643115
リログループ,2019,Q2,31.14501229894288
リログループ,2019,Q3,25.124636686661667
リログループ,2019,Q4,90.28106345050692
リログループ,2020,Q1,-105.86554661179032
リログループ,2020,Q2,-48.64996720924318
リログループ,2020,Q3,45.01667128714336
リログループ,2020,Q4,-15.337909094668138
リンテック,2018,Q1,58.3730428392914
リンテック,2018,Q2,54.69056095169635
リンテック,2018,Q3,59.51041847761425
リンテック,2018,Q4,33.03991558485468
リンテック,2019,Q1,22.3626097238146
リンテック,2019,Q2,17.10122989070849
リンテック,2019,Q3,60.7599537933019
リンテック,2019,Q4,25.65320073067815
リンテック,2020,Q1,34.2715650554602
リンテック,2020,Q2,3.1680981118279874
リンテック,2020,Q3,40.97847691318334
リンテック,2020,Q4,38.34870815162857
リンナイ,2018,Q1,74.5992840849308
リンナイ,2018,Q2,91.08231039379196
リンナイ,2018,Q3,124.92755456150188
リンナイ,2018,Q4,85.77042032807836
リンナイ,2019,Q1,44.06396996243949
リンナイ,2019,Q2,88.08930442996257
リンナイ,2019,Q3,170.13668267733635
リンナイ,2019,Q4,119.70044811740482
リンナイ,2020,Q1,61.04596721277534
リンナイ,2020,Q2,144.24508229642117
リンナイ,2020,Q3,171.3742923198556
リンナイ,2020,Q4,143.4727110407469
ルネサンス,2018,Q1,26.943865209978263
ルネサンス,2018,Q2,41.99565812458313
ルネサンス,2018,Q3,44.96229984964378
ルネサンス,2018,Q4,31.074692477771077
ルネサンス,2019,Q1,24.07910025870449
ルネサンス,2019,Q2,43.75694113736711
ルネサンス,2019,Q3,37.784643782441904
ルネサンス,2019,Q4,28.7481843329498
ルネサンス,2020,Q1,-18.34469838036049
ルネサンス,2020,Q2,-187.86664970015715
ルネサンス,2020,Q3,18.61054203443341
ルネサンス,2020,Q4,-119.28411583869386
レイズネクスト,2018,Q1,17.554532260772454
レイズネクスト,2018,Q2,37.539698920809535
レイズネクスト,2018,Q3,43.45164571309217
レイズネクスト,2018,Q4,25.78240937970032
レイズネクスト,2019,Q1,15.37636706438536
レイズネクスト,2019,Q2,39.383248682969
レイズネクスト,2019,Q3,112.9601197695477
レイズネクスト,2019,Q4,17.316344534527275
レイズネクスト,2020,Q1,52.39884859953969
レイズネクスト,2020,Q2,109.04458573942804
レイズネクスト,2020,Q3,95.80067540688788
レイズネクスト,2020,Q4,97.06979960155805
レオパレス２１,2018,Q1,4.4595610657843565
レオパレス２１,2018,Q2,14.335817342400029
レオパレス２１,2018,Q3,7.434785003114058
レオパレス２１,2018,Q4,-129.0981823571256
レオパレス２１,2019,Q1,-93.29805310746085
レオパレス２１,2019,Q2,-16.550613946800503
レオパレス２１,2019,Q3,-10.316137166617048
レオパレス２１,2019,Q4,-21.498811105843764
レオパレス２１,2020,Q1,-189.5869387222864
レオパレス２１,2020,Q2,68.33659554347362
レオパレス２１,2020,Q3,102.990466920293
レオパレス２１,2020,Q4,-8.935473100041662
レオン自動機,2018,Q1,29.189089871763212
レオン自動機,2018,Q2,20.261075946959775
レオン自動機,2018,Q3,32.32797232316604
レオン自動機,2018,Q4,4.936368861067514
レオン自動機,2019,Q1,18.51862369800621
レオン自動機,2019,Q2,32.7004270604556
レオン自動機,2019,Q3,9.140596805686911
レオン自動機,2019,Q4,17.97984679450149
レオン自動機,2020,Q1,-17.042268119025533
レオン自動機,2020,Q2,34.005415680936224
レオン自動機,2020,Q3,15.697147655310111
レオン自動機,2020,Q4,23.59736094487812
レシップホールディングス,2018,Q1,-35.13294565497243
レシップホールディングス,2018,Q2,-2.0111815649614524
レシップホールディングス,2018,Q3,39.56128945333127
レシップホールディングス,2018,Q4,45.572021891097066
レシップホールディングス,2019,Q1,29.44421126703935
レシップホールディングス,2019,Q2,42.97487702053096
レシップホールディングス,2019,Q3,51.13399636173647
レシップホールディングス,2019,Q4,-13.356615918899074
レシップホールディングス,2020,Q1,-11.185812682822975
レシップホールディングス,2020,Q2,-24.339048475393035
レシップホールディングス,2020,Q3,-14.729746376846329
レシップホールディングス,2020,Q4,30.95871670671505
レック,2018,Q1,57.590701046792
レック,2018,Q2,36.761753653225455
レック,2018,Q3,22.22720372886896
レック,2018,Q4,-2.8204291633856577
レック,2019,Q1,32.96175194518326
レック,2019,Q2,28.723327590060254
レック,2019,Q3,54.89110742115832
レック,2019,Q4,18.140571973259064
レック,2020,Q1,46.70449172668906
レック,2020,Q2,24.446253772566656
レック,2020,Q3,70.12831753768728
レック,2020,Q4,51.75990181499377
レンゴー,2018,Q1,26.92854060350157
レンゴー,2018,Q2,22.06971948453073
レンゴー,2018,Q3,1.018945806723643
レンゴー,2018,Q4,2.3392300221942826
レンゴー,2019,Q1,43.94441694846585
レンゴー,2019,Q2,38.33749142908124
レンゴー,2019,Q3,45.03314763809991
レンゴー,2019,Q4,10.496169585632993
レンゴー,2020,Q1,13.981970545629816
レンゴー,2020,Q2,6.107698112172923
レンゴー,2020,Q3,25.571217471750888
レンゴー,2020,Q4,42.59528246870268
ロート製薬,2018,Q1,22.391555753435043
ロート製薬,2018,Q2,11.875702707978402
ロート製薬,2018,Q3,22.771325579582133
ロート製薬,2018,Q4,3.3439105516169434
ロート製薬,2019,Q1,35.82183534205643
ロート製薬,2019,Q2,49.5380775892028
ロート製薬,2019,Q3,52.24358144170206
ロート製薬,2019,Q4,-1.240034067216584
ロート製薬,2020,Q1,17.74014771888402
ロート製薬,2020,Q2,38.59354857404058
ロート製薬,2020,Q3,31.514294051568324
ロート製薬,2020,Q4,22.24155199308538
ローム,2018,Q1,-208.37423068299768
ローム,2018,Q2,-87.25021497116677
ローム,2018,Q3,50.33850972433288
ローム,2018,Q4,-40.0530818061377
ローム,2019,Q1,-112.13205015052426
ローム,2019,Q2,-326.93946032194344
ローム,2019,Q3,171.75401095771502
ローム,2019,Q4,-386.33181732322726
ローム,2020,Q1,651.7234034954749
ローム,2020,Q2,329.810537870673
ローム,2020,Q3,-19.33563914796582
ローム,2020,Q4,390.4133355939017
ワイエイシイホールディングス,2018,Q1,-65.05174041117402
ワイエイシイホールディングス,2018,Q2,-590.4344797287505
ワイエイシイホールディングス,2018,Q3,140.70136870047634
ワイエイシイホールディングス,2018,Q4,112.99009721952508
ワイエイシイホールディングス,2019,Q1,109.1405074380378
ワイエイシイホールディングス,2019,Q2,-61.02197261555349
ワイエイシイホールディングス,2019,Q3,19.84685381365541
ワイエイシイホールディングス,2019,Q4,-163.48210706260286
ワイエイシイホールディングス,2020,Q1,-169.2747415199442
ワイエイシイホールディングス,2020,Q2,130.0024564551911
ワイエイシイホールディングス,2020,Q3,-5.805779015350396
ワイエイシイホールディングス,2020,Q4,-37.31228496544999
ワコム,2018,Q1,-11.611403985784923
ワコム,2018,Q2,6.657408649249625
ワコム,2018,Q3,-0.0689061632358907
ワコム,2018,Q4,-18.986970233555933
ワコム,2019,Q1,3.3091827001607825
ワコム,2019,Q2,11.81249007042977
ワコム,2019,Q3,19.123669883155397
ワコム,2019,Q4,-0.8700664799839171
ワコム,2020,Q1,4.387135944054396
ワコム,2020,Q2,18.454942352801933
ワコム,2020,Q3,25.94289939681786
ワコム,2020,Q4,21.859629852236505
ワコールホールディングス,2018,Q1,162.03573133977622
ワコールホールディングス,2018,Q2,59.57335900345962
ワコールホールディングス,2018,Q3,72.3231444826485
ワコールホールディングス,2018,Q4,-102.94457033854512
ワコールホールディングス,2019,Q1,-68.5651638223978
ワコールホールディングス,2019,Q2,-51.07223857770033
ワコールホールディングス,2019,Q3,53.52109545791309
ワコールホールディングス,2019,Q4,-13.007821645428422
ワコールホールディングス,2020,Q1,-31.736797483248598
ワコールホールディングス,2020,Q2,42.11027189294049
ワコールホールディングス,2020,Q3,69.06354796219709
ワコールホールディングス,2020,Q4,42.68600274827448
ワタミ,2018,Q1,6.835122531091679
ワタミ,2018,Q2,61.53966812884572
ワタミ,2018,Q3,46.80330591912596
ワタミ,2018,Q4,18.55094962497073
ワタミ,2019,Q1,74.3133355859377
ワタミ,2019,Q2,-87.10430187042546
ワタミ,2019,Q3,-134.36141749273995
ワタミ,2019,Q4,1.6969252815523106
ワタミ,2020,Q1,-309.943523799984
ワタミ,2020,Q2,6.209803262776063
ワタミ,2020,Q3,99.41364380246044
ワタミ,2020,Q4,40.45297846975728
ヴィア・ホールディングス,2018,Q1,-32.24596855947723
ヴィア・ホールディングス,2018,Q2,-9.1860291811171
ヴィア・ホールディングス,2018,Q3,-4.2495681702045545
ヴィア・ホールディングス,2018,Q4,-6.402307011608095
ヴィア・ホールディングス,2019,Q1,8.385519861479242
ヴィア・ホールディングス,2019,Q2,-8.611296018911945
ヴィア・ホールディングス,2019,Q3,-17.69112312719373
ヴィア・ホールディングス,2019,Q4,-53.943301918248366
ヴィア・ホールディングス,2020,Q1,-70.02957170599097
ヴィア・ホールディングス,2020,Q2,-39.23188433297759
ヴィア・ホールディングス,2020,Q3,-18.680720256452304
ヴィア・ホールディングス,2020,Q4,18.306494260409707
三ツ星ベルト,2018,Q1,18.96528935298371
三ツ星ベルト,2018,Q2,26.117266209983512
三ツ星ベルト,2018,Q3,120.722606068557
三ツ星ベルト,2018,Q4,72.02694965958855
三ツ星ベルト,2019,Q1,108.61155887114282
三ツ星ベルト,2019,Q2,8.384860904257405
三ツ星ベルト,2019,Q3,89.32793511627831
三ツ星ベルト,2019,Q4,27.71958154857519
三ツ星ベルト,2020,Q1,34.56340032293783
三ツ星ベルト,2020,Q2,57.90424088382573
三ツ星ベルト,2020,Q3,37.8106689331909
三ツ星ベルト,2020,Q4,46.95728499079142
三井不動産,2018,Q1,30.621465357611086
三井不動産,2018,Q2,40.53451134650926
三井不動産,2018,Q3,46.79482265369912
三井不動産,2018,Q4,85.73160133982545
三井不動産,2019,Q1,39.37772420857185
三井不動産,2019,Q2,41.64881258903601
三井不動産,2019,Q3,44.80585769460111
三井不動産,2019,Q4,87.28058279442294
三井不動産,2020,Q1,18.70452140124329
三井不動産,2020,Q2,-3.6597433997054902
三井不動産,2020,Q3,68.59519838630472
三井不動産,2020,Q4,13.082030620171338
三井住友建設,2018,Q1,12.227538645878518
三井住友建設,2018,Q2,30.158657445887265
三井住友建設,2018,Q3,22.39400361372883
三井住友建設,2018,Q4,28.969624345620545
三井住友建設,2019,Q1,23.35015237596705
三井住友建設,2019,Q2,27.789068177556256
三井住友建設,2019,Q3,26.41047285708181
三井住友建設,2019,Q4,22.3579712280314
三井住友建設,2020,Q1,14.444058689416812
三井住友建設,2020,Q2,17.550611477928385
三井住友建設,2020,Q3,16.55536598033818
三井住友建設,2020,Q4,6.519204307891046
三井化学,2018,Q1,-24.635633745652555
三井化学,2018,Q2,48.112558024790886
三井化学,2018,Q3,32.325436772588105
三井化学,2018,Q4,30.176080468117817
三井化学,2019,Q1,91.56213935312331
三井化学,2019,Q2,-59.66614667521279
三井化学,2019,Q3,66.11428730204254
三井化学,2019,Q4,29.97394103190284
三井化学,2020,Q1,40.26086647305326
三井化学,2020,Q2,-45.096601005437904
三井化学,2020,Q3,112.88450841697326
三井化学,2020,Q4,190.25845344610772
三井松島ホールディングス,2018,Q1,55.51667914740981
三井松島ホールディングス,2018,Q2,22.874968732525844
三井松島ホールディングス,2018,Q3,79.02044811195134
三井松島ホールディングス,2018,Q4,63.71970944212371
三井松島ホールディングス,2019,Q1,107.1870967849014
三井松島ホールディングス,2019,Q2,-15.90872893070516
三井松島ホールディングス,2019,Q3,-0.1666938243189735
三井松島ホールディングス,2019,Q4,-10.400990882003104
三井松島ホールディングス,2020,Q1,20.580791378703303
三井松島ホールディングス,2020,Q2,81.28452114046945
三井松島ホールディングス,2020,Q3,4.741590435914258
三井松島ホールディングス,2020,Q4,110.30182912345506
三井金属鉱業,2018,Q1,-364.7445589302812
三井金属鉱業,2018,Q2,-128.5050060267232
三井金属鉱業,2018,Q3,-3.199885570701994
三井金属鉱業,2018,Q4,-138.62793382041295
三井金属鉱業,2019,Q1,-25.197376292751624
三井金属鉱業,2019,Q2,0.2512390167300902
三井金属鉱業,2019,Q3,96.79520319429056
三井金属鉱業,2019,Q4,-80.35585785911103
三井金属鉱業,2020,Q1,23.33964226303461
三井金属鉱業,2020,Q2,14.67233383100058
三井金属鉱業,2020,Q3,-27.412066133674696
三井金属鉱業,2020,Q4,22.20585091099807
三井Ｅ＆Ｓホールディングス,2018,Q1,4.7951622778263605
三井Ｅ＆Ｓホールディングス,2018,Q2,-202.4504311239176
三井Ｅ＆Ｓホールディングス,2018,Q3,-52.29434387227255
三井Ｅ＆Ｓホールディングス,2018,Q4,-293.55321285029584
三井Ｅ＆Ｓホールディングス,2019,Q1,-126.47301847882062
三井Ｅ＆Ｓホールディングス,2019,Q2,-301.6486713121275
三井Ｅ＆Ｓホールディングス,2019,Q3,117.49026067311564
三井Ｅ＆Ｓホールディングス,2019,Q4,507.062962851193
三井Ｅ＆Ｓホールディングス,2020,Q1,117.11989151790792
三井Ｅ＆Ｓホールディングス,2020,Q2,97.63621846085226
三井Ｅ＆Ｓホールディングス,2020,Q3,-185.51423160560395
三井Ｅ＆Ｓホールディングス,2020,Q4,-6.862329016284378
三信電気,2018,Q1,-6.944280425654666
三信電気,2018,Q2,32.317754674453546
三信電気,2018,Q3,68.42749886130592
三信電気,2018,Q4,8.683886113619453
三信電気,2019,Q1,12.570551728750084
三信電気,2019,Q2,35.862601226639754
三信電気,2019,Q3,27.41216039748971
三信電気,2019,Q4,3.111964932885007
三信電気,2020,Q1,-9.341687246932084
三信電気,2020,Q2,46.05084819270271
三信電気,2020,Q3,26.60677737416353
三信電気,2020,Q4,60.38999065441074
三共生興,2018,Q1,3.2054543159117657
三共生興,2018,Q2,7.430233141453742
三共生興,2018,Q3,20.0318525114319
三共生興,2018,Q4,2.518528514759504
三共生興,2019,Q1,3.969017019240491
三共生興,2019,Q2,13.16850482159203
三共生興,2019,Q3,11.445167472336292
三共生興,2019,Q4,-3.505517433590505
三共生興,2020,Q1,29.51481444037564
三共生興,2020,Q2,10.081746000666428
三共生興,2020,Q3,59.60692765490053
三共生興,2020,Q4,12.306980378456764
三和ホールディングス,2018,Q1,3.5308869366128093
三和ホールディングス,2018,Q2,30.44572679089314
三和ホールディングス,2018,Q3,15.645869756415834
三和ホールディングス,2018,Q4,44.52080694049802
三和ホールディングス,2019,Q1,-0.916681849931578
三和ホールディングス,2019,Q2,34.085879043753806
三和ホールディングス,2019,Q3,16.83002932783351
三和ホールディングス,2019,Q4,45.64043998832321
三和ホールディングス,2020,Q1,3.754274886369712
三和ホールディングス,2020,Q2,29.28818704488023
三和ホールディングス,2020,Q3,21.806167776100807
三和ホールディングス,2020,Q4,53.60874192530608
三城ホールディングス,2018,Q1,2.88810201419632
三城ホールディングス,2018,Q2,3.618764308660792
三城ホールディングス,2018,Q3,3.7433929348449055
三城ホールディングス,2018,Q4,-28.053656914962303
三城ホールディングス,2019,Q1,6.516689090253699
三城ホールディングス,2019,Q2,8.886049057526217
三城ホールディングス,2019,Q3,-3.067286987547223
三城ホールディングス,2019,Q4,-29.1944287712554
三城ホールディングス,2020,Q1,-16.117452154838595
三城ホールディングス,2020,Q2,20.994199455855963
三城ホールディングス,2020,Q3,13.166019056726196
三城ホールディングス,2020,Q4,-19.329959938919583
三愛石油,2018,Q1,16.52146580787428
三愛石油,2018,Q2,21.98442699988925
三愛石油,2018,Q3,-16.251100588712006
三愛石油,2018,Q4,1.3016343000383586
三愛石油,2019,Q1,20.25701248980633
三愛石油,2019,Q2,2.854477607877812
三愛石油,2019,Q3,40.04142475707141
三愛石油,2019,Q4,18.6189576294546
三愛石油,2020,Q1,-1.946469751438684
三愛石油,2020,Q2,39.61401730125681
三愛石油,2020,Q3,25.327195890563644
三愛石油,2020,Q4,34.74585284507363
三晃金属工業,2018,Q1,-7.999728050512065
三晃金属工業,2018,Q2,179.32191240860624
三晃金属工業,2018,Q3,142.6388019790705
三晃金属工業,2018,Q4,215.209848041152
三晃金属工業,2019,Q1,39.47752970443372
三晃金属工業,2019,Q2,123.69819430568572
三晃金属工業,2019,Q3,204.24101071661133
三晃金属工業,2019,Q4,121.01963774225896
三晃金属工業,2020,Q1,28.3174135449715
三晃金属工業,2020,Q2,89.45574294871916
三晃金属工業,2020,Q3,159.04739341012686
三晃金属工業,2020,Q4,98.03284447644424
三桜工業,2018,Q1,23.29054548692633
三桜工業,2018,Q2,-92.56889438514008
三桜工業,2018,Q3,147.93585084687055
三桜工業,2018,Q4,-99.41273114237272
三桜工業,2019,Q1,104.12113484685524
三桜工業,2019,Q2,115.38286599222432
三桜工業,2019,Q3,-121.21187203523718
三桜工業,2019,Q4,175.1999339380644
三桜工業,2020,Q1,-78.90282473462602
三桜工業,2020,Q2,-60.32161885902342
三桜工業,2020,Q3,-28.022406114799765
三桜工業,2020,Q4,-249.93301863622705
三機工業,2018,Q1,-16.945719388380205
三機工業,2018,Q2,15.215815481099042
三機工業,2018,Q3,45.175388215598765
三機工業,2018,Q4,1.0655125658615603
三機工業,2019,Q1,122.82472622240591
三機工業,2019,Q2,-33.510181105652805
三機工業,2019,Q3,-91.285111722078
三機工業,2019,Q4,133.4678458872947
三機工業,2020,Q1,26.08630752840193
三機工業,2020,Q2,-29.28662503285304
三機工業,2020,Q3,104.49367424561471
三機工業,2020,Q4,66.81215445530759
三洋化成工業,2018,Q1,154.84335872066526
三洋化成工業,2018,Q2,119.22707146420188
三洋化成工業,2018,Q3,151.9181831156807
三洋化成工業,2018,Q4,81.30353407262609
三洋化成工業,2019,Q1,170.36603768029255
三洋化成工業,2019,Q2,-74.43409782035681
三洋化成工業,2019,Q3,505.3200419474432
三洋化成工業,2019,Q4,159.78393023060536
三洋化成工業,2020,Q1,-63.19824246002375
三洋化成工業,2020,Q2,-43.243146258650576
三洋化成工業,2020,Q3,-13.690438771575622
三洋化成工業,2020,Q4,143.79818145089666
三洋工業,2018,Q1,63.37242360752731
三洋工業,2018,Q2,12.74370875026034
三洋工業,2018,Q3,-62.61678722626894
三洋工業,2018,Q4,192.62491841768016
三洋工業,2019,Q1,-6.084228866587386
三洋工業,2019,Q2,104.5214779487152
三洋工業,2019,Q3,110.16974191457476
三洋工業,2019,Q4,205.38258544420347
三洋工業,2020,Q1,11.153478810424884
三洋工業,2020,Q2,107.09787107071716
三洋工業,2020,Q3,93.6117212118276
三洋工業,2020,Q4,190.33313902739675
三浦工業,2018,Q1,21.05994261574282
三浦工業,2018,Q2,37.0468250298349
三浦工業,2018,Q3,29.61835803801735
三浦工業,2018,Q4,26.65511394527489
三浦工業,2019,Q1,17.55572586265979
三浦工業,2019,Q2,39.47841471216824
三浦工業,2019,Q3,33.028835953696614
三浦工業,2019,Q4,33.25153295332531
三浦工業,2020,Q1,20.559029129818462
三浦工業,2020,Q2,37.95765798972178
三浦工業,2020,Q3,28.194898469496728
三浦工業,2020,Q4,33.3551765605299
三菱ケミカルホールディングス,2018,Q1,13.115073585565128
三菱ケミカルホールディングス,2018,Q2,64.22294023445403
三菱ケミカルホールディングス,2018,Q3,23.736575888316928
三菱ケミカルホールディングス,2018,Q4,18.48930041263832
三菱ケミカルホールディングス,2019,Q1,2.364954341221164
三菱ケミカルホールディングス,2019,Q2,8.674598138239997
三菱ケミカルホールディングス,2019,Q3,4.930465852423541
三菱ケミカルホールディングス,2019,Q4,-5.271092914020278
三菱ケミカルホールディングス,2020,Q1,-3.0170652459373315
三菱ケミカルホールディングス,2020,Q2,12.052483045650234
三菱ケミカルホールディングス,2020,Q3,-13.116087084698762
三菱ケミカルホールディングス,2020,Q4,4.19409285239982
三菱マテリアル,2018,Q1,157.40883538182834
三菱マテリアル,2018,Q2,35.59595034727076
三菱マテリアル,2018,Q3,102.12930615574304
三菱マテリアル,2018,Q4,-174.0139262692706
三菱マテリアル,2019,Q1,9.595390085233728
三菱マテリアル,2019,Q2,54.93472602882468
三菱マテリアル,2019,Q3,3.2904849721592644
三菱マテリアル,2019,Q4,-5.261452644762276
三菱マテリアル,2020,Q1,-233.6578492035401
三菱マテリアル,2020,Q2,-534.7699229778057
三菱マテリアル,2020,Q3,657.6921642723523
三菱マテリアル,2020,Q4,116.5454900040174
三菱ロジスネクスト,2018,Q1,4.155638206120424
三菱ロジスネクスト,2018,Q2,3.462782137154832
三菱ロジスネクスト,2018,Q3,17.028075465638373
三菱ロジスネクスト,2018,Q4,30.65548347272481
三菱ロジスネクスト,2019,Q1,7.925467777672992
三菱ロジスネクスト,2019,Q2,4.0329076356230456
三菱ロジスネクスト,2019,Q3,13.409584917022189
三菱ロジスネクスト,2019,Q4,0.0876657703031131
三菱ロジスネクスト,2020,Q1,-34.54294326114291
三菱ロジスネクスト,2020,Q2,5.685013017187808
三菱ロジスネクスト,2020,Q3,4.24530873273622
三菱ロジスネクスト,2020,Q4,37.31123232622243
三菱倉庫,2018,Q1,21.409885409492805
三菱倉庫,2018,Q2,40.83041258532688
三菱倉庫,2018,Q3,43.35853672221333
三菱倉庫,2018,Q4,21.50946596189588
三菱倉庫,2019,Q1,35.66848774177676
三菱倉庫,2019,Q2,42.65240248969828
三菱倉庫,2019,Q3,39.64258386147273
三菱倉庫,2019,Q4,36.55475640276073
三菱倉庫,2020,Q1,46.22095492634566
三菱倉庫,2020,Q2,18.308732434273864
三菱倉庫,2020,Q3,-823.4153637669368
三菱倉庫,2020,Q4,-1039.730024807345
三菱化工機,2018,Q1,-248.5575807023643
三菱化工機,2018,Q2,32.25125571233198
三菱化工機,2018,Q3,-160.00168463491732
三菱化工機,2018,Q4,37.700979413542754
三菱化工機,2019,Q1,23.144142575296783
三菱化工機,2019,Q2,-7.159088178349123
三菱化工機,2019,Q3,114.14561036651745
三菱化工機,2019,Q4,96.41134535288154
三菱化工機,2020,Q1,27.871639787834543
三菱化工機,2020,Q2,99.3751779533334
三菱化工機,2020,Q3,86.94904862640936
三菱化工機,2020,Q4,106.34103870792954
三菱地所,2018,Q1,23.94309184061522
三菱地所,2018,Q2,14.233733863645549
三菱地所,2018,Q3,32.53141379460007
三菱地所,2018,Q4,7.155641698439752
三菱地所,2019,Q1,25.68191772477328
三菱地所,2019,Q2,27.49810342948116
三菱地所,2019,Q3,36.10189450838726
三菱地所,2019,Q4,40.54592413445784
三菱地所,2020,Q1,24.46514216870972
三菱地所,2020,Q2,9.376372559979274
三菱地所,2020,Q3,10.828402886157434
三菱地所,2020,Q4,44.40316424856445
三菱瓦斯化学,2018,Q1,80.15690735901967
三菱瓦斯化学,2018,Q2,35.960992025952066
三菱瓦斯化学,2018,Q3,55.47421718984761
三菱瓦斯化学,2018,Q4,47.26316890620791
三菱瓦斯化学,2019,Q1,60.08038436220659
三菱瓦斯化学,2019,Q2,-0.1202852873875173
三菱瓦斯化学,2019,Q3,-25.972554932373384
三菱瓦斯化学,2019,Q4,45.73319673640982
三菱瓦斯化学,2020,Q1,82.31406829751218
三菱瓦斯化学,2020,Q2,114.01749840588984
三菱瓦斯化学,2020,Q3,59.8408124323373
三菱瓦斯化学,2020,Q4,39.57419990801934
三菱自動車工業,2018,Q1,14.045728942299217
三菱自動車工業,2018,Q2,38.7237154411801
三菱自動車工業,2018,Q3,11.518511587559834
三菱自動車工業,2018,Q4,61.63301015676803
三菱自動車工業,2019,Q1,19.46777850547696
三菱自動車工業,2019,Q2,87.6012638317071
三菱自動車工業,2019,Q3,-2.1665582163908117
三菱自動車工業,2019,Q4,-12.418967025565294
三菱自動車工業,2020,Q1,-82.82734284118892
三菱自動車工業,2020,Q2,-89.78286553128945
三菱自動車工業,2020,Q3,9.996639071360276
三菱自動車工業,2020,Q4,-106.850838582348
三菱製紙,2018,Q1,20.99441554190384
三菱製紙,2018,Q2,44.10818096823503
三菱製紙,2018,Q3,26.04794840993435
三菱製紙,2018,Q4,60.46585693455086
三菱製紙,2019,Q1,-11.49120511277452
三菱製紙,2019,Q2,118.60235428972592
三菱製紙,2019,Q3,-81.77362003259111
三菱製紙,2019,Q4,-26.699453261970223
三菱製紙,2020,Q1,-30.312538525540795
三菱製紙,2020,Q2,19.97782420702901
三菱製紙,2020,Q3,-27.481165745785837
三菱製紙,2020,Q4,41.6587250869464
三菱製鋼,2018,Q1,-262.7814753626257
三菱製鋼,2018,Q2,54.63067695462348
三菱製鋼,2018,Q3,120.54622057374807
三菱製鋼,2018,Q4,15.141305873539894
三菱製鋼,2019,Q1,-17.07686861156692
三菱製鋼,2019,Q2,22.13622099243515
三菱製鋼,2019,Q3,-880.4031459828925
三菱製鋼,2019,Q4,801.6460260324591
三菱製鋼,2020,Q1,-1692.1571038081531
三菱製鋼,2020,Q2,-1018.5333143331404
三菱製鋼,2020,Q3,234.774255964678
三菱製鋼,2020,Q4,302.3781253546446
三菱重工業,2018,Q1,345.57806721295105
三菱重工業,2018,Q2,340.2020141631738
三菱重工業,2018,Q3,-9.663813072236508
三菱重工業,2018,Q4,-17.462548759338873
三菱重工業,2019,Q1,4.531654357118665
三菱重工業,2019,Q2,25.076912150044656
三菱重工業,2019,Q3,11.700011048687864
三菱重工業,2019,Q4,233.52382782268967
三菱重工業,2020,Q1,130.43483806357003
三菱重工業,2020,Q2,272.8629111848936
三菱重工業,2020,Q3,-326.1139942474731
三菱重工業,2020,Q4,116.78395713706884
三菱電機,2018,Q1,24.162817431227552
三菱電機,2018,Q2,16.527410125548293
三菱電機,2018,Q3,26.984564667506376
三菱電機,2018,Q4,33.33860820114844
三菱電機,2019,Q1,22.991148868733116
三菱電機,2019,Q2,21.657649712921625
三菱電機,2019,Q3,20.169185891047647
三菱電機,2019,Q4,23.49924050829594
三菱電機,2020,Q1,7.443051980356525
三菱電機,2020,Q2,17.05324940766469
三菱電機,2020,Q3,28.40004568504976
三菱電機,2020,Q4,34.8700368205237
三谷セキサン,2018,Q1,70.4529746250345
三谷セキサン,2018,Q2,62.44129279897422
三谷セキサン,2018,Q3,69.57421078388248
三谷セキサン,2018,Q4,41.33712921725309
三谷セキサン,2019,Q1,71.94952403812556
三谷セキサン,2019,Q2,63.69081714006865
三谷セキサン,2019,Q3,70.47829874747183
三谷セキサン,2019,Q4,77.90345149757565
三谷セキサン,2020,Q1,66.64988630405395
