企業名,会計年度,四半期,0
名村造船所,2019,Q3,15.079769331708565
名村造船所,2019,Q4,-1.8024377807134186
名村造船所,2020,Q1,-16.790991606580686
名村造船所,2020,Q2,-13.125271534105092
名村造船所,2020,Q3,-12.605135392203808
名村造船所,2020,Q4,-24.0638584862613
名糖産業,2018,Q1,20.96793607586321
名糖産業,2018,Q2,5.793432892915707
名糖産業,2018,Q3,11.235667280123923
名糖産業,2018,Q4,-2.2958234228361345
名糖産業,2019,Q1,12.890985777703463
名糖産業,2019,Q2,3.069462575739978
名糖産業,2019,Q3,12.065416906085423
名糖産業,2019,Q4,-10.012874253102387
名糖産業,2020,Q1,15.249127703192748
名糖産業,2020,Q2,-4.911583531041746
名糖産業,2020,Q3,27.149305880990315
名糖産業,2020,Q4,4.03326333924748
味の素,2018,Q1,18.881686990281832
味の素,2018,Q2,19.127242545837387
味の素,2018,Q3,19.315020323615165
味の素,2018,Q4,18.506686990281835
味の素,2019,Q1,19.69807587917072
味の素,2019,Q2,20.263631434726275
味の素,2019,Q3,19.353631434726275
味の素,2019,Q4,19.57085365694849
味の素,2020,Q1,19.442520323615163
味の素,2020,Q2,20.015853656948494
味の素,2020,Q3,20.258631434726272
味の素,2020,Q4,20.907242545837384
品川リフラクトリーズ,2018,Q1,11.649424574769377
品川リフラクトリーズ,2018,Q2,16.717202352547158
品川リフラクトリーズ,2018,Q3,54.27728755555511
品川リフラクトリーズ,2018,Q4,133.4205794456155
品川リフラクトリーズ,2019,Q1,42.27977571875544
品川リフラクトリーズ,2019,Q2,54.82853887172781
品川リフラクトリーズ,2019,Q3,111.75650888236238
品川リフラクトリーズ,2019,Q4,124.75771025623658
品川リフラクトリーズ,2020,Q1,94.27330239599455
品川リフラクトリーズ,2020,Q2,97.41462282588462
品川リフラクトリーズ,2020,Q3,-52.45149817782844
品川リフラクトリーズ,2020,Q4,83.19240466698243
商船三井,2018,Q1,514.0514069612701
商船三井,2018,Q2,-18.90887915415354
商船三井,2018,Q3,-26.894978815300345
商船三井,2018,Q4,-38.157505644754146
商船三井,2019,Q1,-40.56207854585543
商船三井,2019,Q2,-32.32645551942795
商船三井,2019,Q3,-14.181285049448313
商船三井,2019,Q4,-4.8614505123304035
商船三井,2020,Q1,-9.334650000109196
商船三井,2020,Q2,-14.156653819114126
商船三井,2020,Q3,-2.3341459197965486
商船三井,2020,Q4,-4.153168732213697
四国化成工業,2018,Q1,17.630833333333335
四国化成工業,2018,Q2,17.90416666666667
四国化成工業,2018,Q3,18.158055555555553
四国化成工業,2018,Q4,18.739166666666666
四国化成工業,2019,Q1,18.850555555555555
四国化成工業,2019,Q2,19.09527777777778
四国化成工業,2019,Q3,19.438888888888886
四国化成工業,2019,Q4,19.831944444444442
四国化成工業,2020,Q1,20.235
四国化成工業,2020,Q2,20.31361111111111
四国化成工業,2020,Q3,20.444444444444446
四国化成工業,2020,Q4,21.205833333333334
四電工,2018,Q1,12.026041103565618
四電工,2018,Q2,12.634929992454506
四電工,2018,Q3,13.827429992454505
四電工,2018,Q4,15.552429992454506
四電工,2019,Q1,19.419096659121173
四電工,2019,Q2,20.904374436898948
四電工,2019,Q3,21.326041103565615
四電工,2019,Q4,20.434929992454506
四電工,2020,Q1,40.28533587784642
四電工,2020,Q2,29.406328674623456
四電工,2020,Q3,14.267433683315467
四電工,2020,Q4,96.02778882850453
因幡電機産業,2018,Q1,62.11305555555555
因幡電機産業,2018,Q2,63.1936111111111
因幡電機産業,2018,Q3,64.75305555555555
因幡電機産業,2018,Q4,65.83527777777778
因幡電機産業,2019,Q1,66.67861111111111
因幡電機産業,2019,Q2,68.60999999999999
因幡電機産業,2019,Q3,70.55638888888889
因幡電機産業,2019,Q4,70.49027777777779
因幡電機産業,2020,Q1,70.89805555555556
因幡電機産業,2020,Q2,70.51916666666666
因幡電機産業,2020,Q3,70.84972222222221
因幡電機産業,2020,Q4,70.87777777777777
図研,2018,Q1,-2.375838941613326
図研,2018,Q2,14.16039367979927
図研,2018,Q3,3.50713424957685
図研,2018,Q4,33.446980211875065
図研,2019,Q1,11.427860662443866
図研,2019,Q2,26.308928994065116
図研,2019,Q3,13.610507545430865
図研,2019,Q4,33.953255456892734
図研,2020,Q1,12.213858554706697
図研,2020,Q2,40.84699192740464
図研,2020,Q3,9.722160575530037
図研,2020,Q4,29.49838311117974
堺化学工業,2018,Q1,7.323031500931247
堺化学工業,2018,Q2,8.603587056486804
堺化学工業,2018,Q3,9.518309278709024
堺化学工業,2018,Q4,11.26247594537569
堺化学工業,2019,Q1,12.545809278709026
堺化学工業,2019,Q2,13.49275372315347
堺化学工業,2019,Q3,13.816920389820138
堺化学工業,2019,Q4,14.997753723153474
堺化学工業,2020,Q1,15.851087056486802
堺化学工業,2020,Q2,16.64969816759792
堺化学工業,2020,Q3,16.468309278709025
堺化学工業,2020,Q4,19.310531500931248
塩水港精糖,2018,Q1,2.6738426189992586
塩水港精糖,2018,Q2,6.619277560408968
塩水港精糖,2018,Q3,2.8207671465763973
塩水港精糖,2018,Q4,6.0044165264610765
塩水港精糖,2019,Q1,4.262393514410599
塩水港精糖,2019,Q2,5.073832735094276
塩水港精糖,2019,Q3,3.627146348900939
塩水港精糖,2019,Q4,5.150128039038201
塩水港精糖,2020,Q1,3.357201594597062
塩水港精糖,2020,Q2,4.800243217310507
塩水港精糖,2020,Q3,5.137057942276554
塩水港精糖,2020,Q4,6.360796779208872
塩野義製薬,2018,Q1,92.11265071830769
塩野義製薬,2018,Q2,96.73495076600878
塩野義製薬,2018,Q3,86.54231234372278
塩野義製薬,2018,Q4,107.10294519039863
塩野義製薬,2019,Q1,111.49482009792229
塩野義製薬,2019,Q2,104.97875009449935
塩野義製薬,2019,Q3,116.04977117629505
塩野義製薬,2019,Q4,109.97072127507074
塩野義製薬,2020,Q1,90.16570099935433
塩野義製薬,2020,Q2,104.91660740249282
塩野義製薬,2020,Q3,95.3445716807283
塩野義製薬,2020,Q4,89.19223696239723
大同メタル工業,2018,Q1,24.139722222222225
大同メタル工業,2018,Q2,25.509444444444448
大同メタル工業,2018,Q3,26.919722222222223
大同メタル工業,2018,Q4,27.756944444444446
大同メタル工業,2019,Q1,28.06416666666667
大同メタル工業,2019,Q2,27.95527777777778
大同メタル工業,2019,Q3,24.6275
大同メタル工業,2019,Q4,24.10111111111111
大同メタル工業,2020,Q1,24.0275
大同メタル工業,2020,Q2,22.329166666666666
大同メタル工業,2020,Q3,20.71388888888889
大同メタル工業,2020,Q4,19.950277777777778
大同工業,2018,Q1,6.184835689615967
大同工業,2018,Q2,6.84455791183819
大同工業,2018,Q3,7.589280134060412
大同工業,2018,Q4,7.589835689615965
大同工業,2019,Q1,8.724557911838188
大同工業,2019,Q2,8.667891245171523
大同工業,2019,Q3,8.997613467393744
大同工業,2019,Q4,9.2306690229493
大同工業,2020,Q1,3.335669022949302
大同工業,2020,Q2,1.759835689615968
大同工業,2020,Q3,2.2556690229493013
大同工業,2020,Q4,4.789002356282633
大同特殊鋼,2018,Q1,14.369165971547886
大同特殊鋼,2018,Q2,18.824721527103442
大同特殊鋼,2018,Q3,37.20945539222425
大同特殊鋼,2018,Q4,62.90653802848408
大同特殊鋼,2019,Q1,58.08676752210139
大同特殊鋼,2019,Q2,128.68812623351386
大同特殊鋼,2019,Q3,98.71239873083033
大同特殊鋼,2019,Q4,49.74813781320296
大同特殊鋼,2020,Q1,69.32202718905393
大同特殊鋼,2020,Q2,-22.067820560667993
大同特殊鋼,2020,Q3,5.5413016787680345
大同特殊鋼,2020,Q4,30.42108598164078
大和ハウス工業,2018,Q1,83.92785967700863
大和ハウス工業,2018,Q2,87.11962454540827
大和ハウス工業,2018,Q3,93.35223670705855
大和ハウス工業,2018,Q4,83.90873881978357
大和ハウス工業,2019,Q1,81.39558511862367
大和ハウス工業,2019,Q2,99.15184320541843
大和ハウス工業,2019,Q3,94.27387304955585
大和ハウス工業,2019,Q4,80.34823539543046
大和ハウス工業,2020,Q1,81.5728290487793
大和ハウス工業,2020,Q2,79.26321113183249
大和ハウス工業,2020,Q3,76.10400296180171
大和ハウス工業,2020,Q4,75.27486817822184
大和工業,2018,Q1,38.88361111111111
大和工業,2018,Q2,40.20555555555555
大和工業,2018,Q3,41.74527777777777
大和工業,2018,Q4,42.677499999999995
大和工業,2019,Q1,44.11472222222222
大和工業,2019,Q2,45.56888888888889
大和工業,2019,Q3,47.061666666666675
大和工業,2019,Q4,47.44055555555556
大和工業,2020,Q1,47.569722222222225
大和工業,2020,Q2,48.61083333333333
大和工業,2020,Q3,46.55944444444444
大和工業,2020,Q4,46.95305555555555
大崎電気工業,2018,Q1,11.028333333333332
大崎電気工業,2018,Q2,11.113055555555555
大崎電気工業,2018,Q3,11.213333333333333
大崎電気工業,2018,Q4,11.221666666666668
大崎電気工業,2019,Q1,11.2375
大崎電気工業,2019,Q2,11.521944444444447
大崎電気工業,2019,Q3,11.386944444444445
大崎電気工業,2019,Q4,11.23777777777778
大崎電気工業,2020,Q1,11.160000000000004
大崎電気工業,2020,Q2,10.674166666666668
大崎電気工業,2020,Q3,10.365833333333335
大崎電気工業,2020,Q4,10.32638888888889
大平洋金属,2018,Q1,-2.681167402123684
大平洋金属,2018,Q2,-0.34422295767923927
大平洋金属,2018,Q3,1.6891103756540948
大平洋金属,2018,Q4,0.314665931209651
大平洋金属,2019,Q1,1.4210548200985391
大平洋金属,2019,Q2,-0.18422295767923835
大平洋金属,2019,Q3,1.690777042320761
大平洋金属,2019,Q4,4.257999264542984
大平洋金属,2020,Q1,0.7099437089874279
大平洋金属,2020,Q2,0.13411037565409403
大平洋金属,2020,Q3,2.436054820098539
大平洋金属,2020,Q4,3.3660548200985385
大建工業,2018,Q1,13.179271072663989
大建工業,2018,Q2,14.882326628219541
大建工業,2018,Q3,15.90149329488621
大建工業,2018,Q4,17.404548850441767
大建工業,2019,Q1,17.94010440599732
大建工業,2019,Q2,18.85121551710843
大建工業,2019,Q3,20.024548850441764
大建工業,2019,Q4,21.806771072663985
大建工業,2020,Q1,23.45260440599732
大建工業,2020,Q2,23.82621551710843
大建工業,2020,Q3,25.42177107266399
大建工業,2020,Q4,27.401493294886208
大成ラミック,2018,Q1,50.203055555555565
大成ラミック,2018,Q2,50.100555555555566
大成ラミック,2018,Q3,50.07527777777778
大成ラミック,2018,Q4,49.52222222222222
大成ラミック,2019,Q1,49.99361111111111
大成ラミック,2019,Q2,50.04472222222222
大成ラミック,2019,Q3,49.79527777777778
大成ラミック,2019,Q4,49.62777777777777
大成ラミック,2020,Q1,49.81472222222222
大成ラミック,2020,Q2,50.670277777777784
大成ラミック,2020,Q3,50.62694444444444
大成ラミック,2020,Q4,51.1025
大成建設,2018,Q1,18.368445524769246
大成建設,2018,Q2,22.08214298088562
大成建設,2018,Q3,30.479412505210945
大成建設,2018,Q4,45.983018443160105
大成建設,2019,Q1,109.47679150650143
大成建設,2019,Q2,72.95249166064796
大成建設,2019,Q3,86.89563999859055
大成建設,2019,Q4,122.81629932891904
大成建設,2020,Q1,134.18316381844872
大成建設,2020,Q2,94.03017757208136
大成建設,2020,Q3,97.44273388672119
大成建設,2020,Q4,184.25030338836467
大日本住友製薬,2018,Q1,14.080405699190006
大日本住友製薬,2018,Q2,14.599850143634452
大日本住友製薬,2018,Q3,15.144294588078898
大日本住友製薬,2018,Q4,15.396239032523344
大日本住友製薬,2019,Q1,16.01512792141223
大日本住友製薬,2019,Q2,15.83512792141223
大日本住友製薬,2019,Q3,17.530961254745563
大日本住友製薬,2019,Q4,18.055961254745565
大日本住友製薬,2020,Q1,17.690127921412234
大日本住友製薬,2020,Q2,18.40151681030112
大日本住友製薬,2020,Q3,19.629016810301117
大日本住友製薬,2020,Q4,21.8842945880789
大日本印刷,2018,Q1,10.694253459485372
大日本印刷,2018,Q2,11.54175345948537
大日本印刷,2018,Q3,11.912309015040927
大日本印刷,2018,Q4,12.189809015040929
大日本印刷,2019,Q1,6.40953123726315
大日本印刷,2019,Q2,7.688420126152039
大日本印刷,2019,Q3,8.31037569868029
大日本印刷,2019,Q4,3.0164807587884024
大日本印刷,2020,Q1,7.034088242487457
大日本印刷,2020,Q2,24.856631474023555
大日本印刷,2020,Q3,10.044889501549084
大日本印刷,2020,Q4,13.528812501699313
大日本塗料,2018,Q1,5.779317063979444
大日本塗料,2018,Q2,6.680983730646109
大日本塗料,2018,Q3,7.683483730646111
大日本塗料,2018,Q4,8.82959484175722
大日本塗料,2019,Q1,9.366539286201666
大日本塗料,2019,Q2,10.182928175090554
大日本塗料,2019,Q3,11.057928175090556
大日本塗料,2019,Q4,12.037650397312778
大日本塗料,2020,Q1,12.759872619534999
大日本塗料,2020,Q2,12.998761508423888
大日本塗料,2020,Q3,13.088205952868332
大日本塗料,2020,Q4,13.803483730646112
大日精化工業,2018,Q1,24.225686499457616
大日精化工業,2018,Q2,60.60233563208875
大日精化工業,2018,Q3,87.89330840042352
大日精化工業,2018,Q4,100.20187238751596
大日精化工業,2019,Q1,78.43209462408454
大日精化工業,2019,Q2,-93.84244854991539
大日精化工業,2019,Q3,79.51033985217141
大日精化工業,2019,Q4,-22.95644711030601
大日精化工業,2020,Q1,52.637509465052325
大日精化工業,2020,Q2,36.58521593686763
大日精化工業,2020,Q3,47.505314268561804
大日精化工業,2020,Q4,26.75168277822585
大末建設,2018,Q1,37.33549580005054
大末建設,2018,Q2,41.63308601580313
大末建設,2018,Q3,53.54222521565016
大末建設,2018,Q4,68.11661731010307
大末建設,2019,Q1,61.63924411928613
大末建設,2019,Q2,64.4893898695611
大末建設,2019,Q3,63.04187915406186
大末建設,2019,Q4,45.67540305668582
大末建設,2020,Q1,44.495369206406394
大末建設,2020,Q2,44.01147168496317
大末建設,2020,Q3,42.29725034463533
大末建設,2020,Q4,42.61551816842828
大東建託,2018,Q1,337.1794033051876
大東建託,2018,Q2,365.91824992647497
大東建託,2018,Q3,292.2893617331947
大東建託,2018,Q4,159.568600873818
大東建託,2019,Q1,338.70507849109265
大東建託,2019,Q2,360.44737084888055
大東建託,2019,Q3,274.324793051034
大東建託,2019,Q4,221.6450106390995
大東建託,2020,Q1,289.70065402751146
大東建託,2020,Q2,315.93205051551314
大東建託,2020,Q3,291.2877028081833
大東建託,2020,Q4,361.83005917094994
大林組,2018,Q1,26.61986057052959
大林組,2018,Q2,25.14785479257045
大林組,2018,Q3,28.651157633394632
大林組,2018,Q4,30.838493079098726
大林組,2019,Q1,37.56322737365085
大林組,2019,Q2,32.67979634744703
大林組,2019,Q3,44.74276426481491
大林組,2019,Q4,43.132089613095914
大林組,2020,Q1,34.00210952523075
大林組,2020,Q2,40.75889099023689
大林組,2020,Q3,39.48998961019649
大林組,2020,Q4,32.43645835653769
大気社,2018,Q1,38.348611111111104
大気社,2018,Q2,39.52333333333333
大気社,2018,Q3,38.49666666666667
大気社,2018,Q4,40.764166666666675
大気社,2019,Q1,42.78777777777779
大気社,2019,Q2,44.335
大気社,2019,Q3,47.21666666666667
大気社,2019,Q4,49.00333333333334
大気社,2020,Q1,47.43638888888889
大気社,2020,Q2,48.27444444444445
大気社,2020,Q3,47.59472222222222
大気社,2020,Q4,48.45333333333333
大王製紙,2018,Q1,8.60277777777778
大王製紙,2018,Q2,8.732222222222223
大王製紙,2018,Q3,9.087222222222222
大王製紙,2018,Q4,8.625
大王製紙,2019,Q1,8.959166666666668
大王製紙,2019,Q2,9.401111111111113
大王製紙,2019,Q3,11.98111111111111
大王製紙,2019,Q4,12.442499999999999
大王製紙,2020,Q1,16.604444444444443
大王製紙,2020,Q2,17.990833333333335
大王製紙,2020,Q3,18.945
大王製紙,2020,Q4,20.264722222222222
大真空,2018,Q1,-0.5005477651182536
大真空,2018,Q2,0.3127855682150801
大真空,2018,Q3,0.1975077904373021
大真空,2018,Q4,-1.7344366540071425
大真空,2019,Q1,-2.2961033206738097
大真空,2019,Q2,-3.952214431784921
大真空,2019,Q3,-4.491936654007143
大真空,2019,Q4,-4.445269987340475
大真空,2020,Q1,-1.6294366540071412
大真空,2020,Q2,-2.172769987340475
大真空,2020,Q3,-1.1299922095626966
大真空,2020,Q4,0.33250779043730205
大紀アルミニウム工業所,2018,Q1,8.880555555555556
大紀アルミニウム工業所,2018,Q2,10.879444444444445
大紀アルミニウム工業所,2018,Q3,11.774444444444445
大紀アルミニウム工業所,2018,Q4,12.303055555555558
大紀アルミニウム工業所,2019,Q1,12.981666666666667
大紀アルミニウム工業所,2019,Q2,13.860277777777778
大紀アルミニウム工業所,2019,Q3,14.44277777777778
大紀アルミニウム工業所,2019,Q4,15.228055555555553
大紀アルミニウム工業所,2020,Q1,16.124444444444446
大紀アルミニウム工業所,2020,Q2,16.3175
大紀アルミニウム工業所,2020,Q3,16.76888888888889
大紀アルミニウム工業所,2020,Q4,17.74861111111111
大豊工業,2018,Q1,-1.6023008733004342
大豊工業,2018,Q2,12.790998039260732
大豊工業,2018,Q3,23.51787900721895
大豊工業,2018,Q4,26.77037384423405
大豊工業,2019,Q1,25.601004074765683
大豊工業,2019,Q2,24.522294763978305
大豊工業,2019,Q3,23.91530954415414
大豊工業,2019,Q4,22.571892894047416
大豊工業,2020,Q1,17.195989668513107
大豊工業,2020,Q2,-18.851587777191785
大豊工業,2020,Q3,-20.061658564338877
大豊工業,2020,Q4,27.625290181532343
大阪ガス,2018,Q1,7.308910301537018
大阪ガス,2018,Q2,7.943354745981462
大阪ガス,2018,Q3,7.735576968203684
大阪ガス,2018,Q4,7.146410301537019
大阪ガス,2019,Q1,8.929465857092573
大阪ガス,2019,Q2,9.503519962065397
大阪ガス,2019,Q3,10.520235854655025
大阪ガス,2019,Q4,10.821321087659516
大阪ガス,2020,Q1,11.523451359611567
大阪ガス,2020,Q2,12.437115330089817
大阪ガス,2020,Q3,11.713222662006933
大阪ガス,2020,Q4,16.177807330589086
大阪ソーダ,2018,Q1,45.04146328203648
大阪ソーダ,2018,Q2,37.45941693761657
大阪ソーダ,2018,Q3,185.81131346108228
大阪ソーダ,2018,Q4,73.4171181622242
大阪ソーダ,2019,Q1,101.82360802876413
大阪ソーダ,2019,Q2,31.49745370820674
大阪ソーダ,2019,Q3,75.82138062066676
大阪ソーダ,2019,Q4,65.99508619648611
大阪ソーダ,2020,Q1,73.62368047255194
大阪ソーダ,2020,Q2,60.808186759263364
大阪ソーダ,2020,Q3,47.90926327858608
大阪ソーダ,2020,Q4,52.43985082947857
大阪製鉄,2018,Q1,27.97945499805857
大阪製鉄,2018,Q2,26.470514773884382
大阪製鉄,2018,Q3,26.858196064536255
大阪製鉄,2018,Q4,25.9246327556371
大阪製鉄,2019,Q1,29.46905058788223
大阪製鉄,2019,Q2,24.842706617008734
大阪製鉄,2019,Q3,26.310190602136
大阪製鉄,2019,Q4,27.47409581095719
大阪製鉄,2020,Q1,28.306814178992653
大阪製鉄,2020,Q2,26.729722222222225
大阪製鉄,2020,Q3,26.885
大阪製鉄,2020,Q4,26.146388888888893
天馬,2018,Q1,16.920555555555556
天馬,2018,Q2,16.890555555555554
天馬,2018,Q3,17.02111111111111
天馬,2018,Q4,21.165000000000003
天馬,2019,Q1,19.068055555555556
天馬,2019,Q2,21.992222222222225
天馬,2019,Q3,25.202222222222222
天馬,2019,Q4,26.045
天馬,2020,Q1,27.43472222222222
天馬,2020,Q2,27.6675
天馬,2020,Q3,27.220277777777778
天馬,2020,Q4,27.156666666666663
太平洋セメント,2018,Q1,16.366760520139778
太平洋セメント,2018,Q2,20.310964601071444
太平洋セメント,2018,Q3,47.03801770504268
太平洋セメント,2018,Q4,96.67701328130785
太平洋セメント,2019,Q1,73.61661662589964
太平洋セメント,2019,Q2,73.83331797906115
太平洋セメント,2019,Q3,106.5703890931019
太平洋セメント,2019,Q4,90.76726280221041
太平洋セメント,2020,Q1,62.9787254833645
太平洋セメント,2020,Q2,67.6696715075491
太平洋セメント,2020,Q3,113.04004272860084
太平洋セメント,2020,Q4,94.5988381754663
太平洋工業,2018,Q1,23.468430943883888
太平洋工業,2018,Q2,23.708333333333332
太平洋工業,2018,Q3,24.315000000000005
太平洋工業,2018,Q4,24.571111111111108
太平洋工業,2019,Q1,25.458333333333332
太平洋工業,2019,Q2,26.130833333333335
太平洋工業,2019,Q3,26.314444444444444
太平洋工業,2019,Q4,26.80472222222222
太平洋工業,2020,Q1,27.25222222222222
太平洋工業,2020,Q2,26.605555555555554
太平洋工業,2020,Q3,27.38833333333333
太平洋工業,2020,Q4,28.642500000000002
太平洋興発,2018,Q1,2.3376017422116764
太平洋興発,2018,Q2,2.7445461866561205
太平洋興発,2018,Q3,3.1539906311005654
太平洋興発,2018,Q4,3.70343507554501
太平洋興発,2019,Q1,3.1289906311005655
太平洋興発,2019,Q2,3.068990631100565
太平洋興発,2019,Q3,3.4539906311005653
太平洋興発,2019,Q4,3.6073239644338986
太平洋興発,2020,Q1,4.654268408878344
太平洋興発,2020,Q2,4.145101742211676
太平洋興発,2020,Q3,5.033712853322787
太平洋興発,2020,Q4,6.235657297767232
太平電業,2018,Q1,15.468701311005342
太平電業,2018,Q2,16.132034644338674
太平電業,2018,Q3,17.855645755449785
太平電業,2018,Q4,18.807312422116453
太平電業,2019,Q1,19.162867977672004
太平電業,2019,Q2,21.100921485508138
太平電業,2019,Q3,21.07602092588784
太平電業,2019,Q4,24.817006008834213
太平電業,2020,Q1,44.62768540539575
太平電業,2020,Q2,74.43014794144946
太平電業,2020,Q3,123.09459681471375
太平電業,2020,Q4,84.51851233186007
太陽ホールディングス,2018,Q1,13.357680802549385
太陽ホールディングス,2018,Q2,59.716473811435876
太陽ホールディングス,2018,Q3,19.727089222911083
太陽ホールディングス,2018,Q4,37.506868765341174
太陽ホールディングス,2019,Q1,57.28190308117459
太陽ホールディングス,2019,Q2,56.70941716643925
太陽ホールディングス,2019,Q3,53.94493762434326
太陽ホールディングス,2019,Q4,4.1096096567500595
太陽ホールディングス,2020,Q1,47.100310955301396
太陽ホールディングス,2020,Q2,60.03927280734822
太陽ホールディングス,2020,Q3,61.37295134217725
太陽ホールディングス,2020,Q4,-7.195953993055053
太陽誘電,2018,Q1,6.717222222222223
太陽誘電,2018,Q2,8.631111111111112
太陽誘電,2018,Q3,9.66138888888889
太陽誘電,2018,Q4,11.266388888888889
太陽誘電,2019,Q1,12.250277777777777
太陽誘電,2019,Q2,12.96861111111111
太陽誘電,2019,Q3,16.3675
太陽誘電,2019,Q4,17.152499999999996
太陽誘電,2020,Q1,17.519999999999996
太陽誘電,2020,Q2,18.928888888888885
太陽誘電,2020,Q3,22.205
太陽誘電,2020,Q4,24.858055555555552
奥村組,2018,Q1,17.404400812127776
奥村組,2018,Q2,40.2983426933531
奥村組,2018,Q3,58.3818566772875
奥村組,2018,Q4,59.11941087265152
奥村組,2019,Q1,83.40138316979355
奥村組,2019,Q2,54.780671469956786
奥村組,2019,Q3,32.508002295502095
奥村組,2019,Q4,56.94849471286443
奥村組,2020,Q1,68.54630350784572
奥村組,2020,Q2,41.060487953821394
奥村組,2020,Q3,64.32299921514964
奥村組,2020,Q4,76.69541559641311
宇徳,2018,Q1,12.528766892148143
宇徳,2018,Q2,12.318591997571273
宇徳,2018,Q3,12.08179929015521
宇徳,2018,Q4,12.458055555555553
宇徳,2019,Q1,12.503023347805827
宇徳,2019,Q2,12.613352777882557
宇徳,2019,Q3,12.711111111111112
宇徳,2019,Q4,13.23638888888889
宇徳,2020,Q1,13.864444444444446
宇徳,2020,Q2,13.365277777777777
宇徳,2020,Q3,12.889166666666666
宇徳,2020,Q4,11.835681461112216
宇部興産,2018,Q1,8.053960825792357
宇部興産,2018,Q2,9.975627492459024
宇部興産,2018,Q3,11.322571936903469
宇部興産,2018,Q4,13.966460825792359
宇部興産,2019,Q1,16.515905270236804
宇部興産,2019,Q2,17.716738603570136
宇部興産,2019,Q3,19.271460825792357
宇部興産,2019,Q4,20.27173860357014
宇部興産,2020,Q1,22.353405270236802
宇部興産,2020,Q2,21.849516381347915
宇部興産,2020,Q3,22.092016381347914
宇部興産,2020,Q4,24.280627492459026
安永,2018,Q1,9.243980252158035
安永,2018,Q2,15.681266968139049
安永,2018,Q3,10.008522535044957
安永,2018,Q4,16.27602798688612
安永,2019,Q1,24.075892376086212
安永,2019,Q2,9.224147034968581
安永,2019,Q3,4.10974333039333
安永,2019,Q4,7.9035510894406436
安永,2020,Q1,4.283181621502034
安永,2020,Q2,-2.9008635383020773
安永,2020,Q3,-12.126380661880617
安永,2020,Q4,0.8014843320730316
宝ホールディングス,2018,Q1,6.455765064165387
宝ホールディングス,2018,Q2,10.991915759144845
宝ホールディングス,2018,Q3,26.464157141776454
宝ホールディングス,2018,Q4,5.693548456608314
宝ホールディングス,2019,Q1,10.976688398461173
宝ホールディングス,2019,Q2,10.902584588252374
宝ホールディングス,2019,Q3,17.25054449506191
宝ホールディングス,2019,Q4,8.6525922702518
宝ホールディングス,2020,Q1,9.894504701215311
宝ホールディングス,2020,Q2,11.66667002367446
宝ホールディングス,2020,Q3,15.837075940336145
宝ホールディングス,2020,Q4,6.778724358661589
宮地エンジニアリンググループ,2018,Q1,8.664375604044704
宮地エンジニアリンググループ,2018,Q2,12.733820048489148
宮地エンジニアリンググループ,2018,Q3,13.879931159600257
宮地エンジニアリンググループ,2018,Q4,16.876875604044706
宮地エンジニアリンググループ,2019,Q1,65.51382471431108
宮地エンジニアリンググループ,2019,Q2,50.56731711876026
宮地エンジニアリンググループ,2019,Q3,52.385624239355884
宮地エンジニアリンググループ,2019,Q4,71.57326881418425
宮地エンジニアリンググループ,2020,Q1,53.65051371713469
宮地エンジニアリンググループ,2020,Q2,76.87570560012264
宮地エンジニアリンググループ,2020,Q3,96.49052158022673
宮地エンジニアリンググループ,2020,Q4,73.1170932017397
富士フイルムホールディングス,2018,Q1,41.67527777777777
富士フイルムホールディングス,2018,Q2,43.54333333333332
富士フイルムホールディングス,2018,Q3,46.2175
富士フイルムホールディングス,2018,Q4,48.658888888888896
富士フイルムホールディングス,2019,Q1,52.951388888888886
富士フイルムホールディングス,2019,Q2,52.936666666666675
富士フイルムホールディングス,2019,Q3,54.80916666666666
富士フイルムホールディングス,2019,Q4,57.81305555555556
富士フイルムホールディングス,2020,Q1,57.795833333333334
富士フイルムホールディングス,2020,Q2,58.870000000000005
富士フイルムホールディングス,2020,Q3,61.63444444444446
富士フイルムホールディングス,2020,Q4,65.21861111111112
富士急行,2018,Q1,3.8424141990157548
富士急行,2018,Q2,4.177414199015755
富士急行,2018,Q3,4.414636421237977
富士急行,2018,Q4,4.728803087904644
富士急行,2019,Q1,4.728803087904644
富士急行,2019,Q2,5.152414199015755
富士急行,2019,Q3,6.005747532349088
富士急行,2019,Q4,5.924358643460199
富士急行,2020,Q1,5.382414199015756
富士急行,2020,Q2,4.149080865682421
富士急行,2020,Q3,3.8479697545713103
富士急行,2020,Q4,4.101025310126866
富士石油,2018,Q1,-12.341078296575315
富士石油,2018,Q2,-7.484095326842265
富士石油,2018,Q3,-3.498364877646698
富士石油,2018,Q4,-1.929308514052929
富士石油,2019,Q1,1.071828318184779
富士石油,2019,Q2,-25.62678555683582
富士石油,2019,Q3,3.750687087533354
富士石油,2019,Q4,-14.892710914314044
富士石油,2020,Q1,-20.54765750561161
富士石油,2020,Q2,-12.579894852433956
富士石油,2020,Q3,-95.22488460081476
富士石油,2020,Q4,-11.027010276802663
富士紡ホールディングス,2018,Q1,14.271459992415622
富士紡ホールディングス,2018,Q2,15.638959992415623
富士紡ホールディングス,2018,Q3,17.075904436860068
富士紡ホールディングス,2018,Q4,19.10201554797118
富士紡ホールディングス,2019,Q1,20.23951554797118
富士紡ホールディングス,2019,Q2,21.54951554797118
富士紡ホールディングス,2019,Q3,23.33979332574896
富士紡ホールディングス,2019,Q4,25.33118221463785
