企業名,会計年度,四半期,y_hat_mlgb
日立金属,2018,Q1,22.634378651777904
日立金属,2018,Q2,24.028267522652943
日立金属,2018,Q3,24.91021196709739
日立金属,2018,Q4,24.621045291423798
日立金属,2019,Q1,24.519934170775944
日立金属,2019,Q2,24.29493416017956
日立金属,2019,Q3,21.04910092221366
日立金属,2019,Q4,20.693823132250046
日立金属,2020,Q1,20.324378702375625
日立金属,2020,Q2,19.61576757166121
日立金属,2020,Q3,17.631878667407566
日立金属,2020,Q4,16.97576755285263
日進工具,2018,Q1,57.63779152929783
日進工具,2018,Q2,57.935013719730904
日進工具,2018,Q3,58.38362476726373
日進工具,2018,Q4,57.56862465706136
日進工具,2019,Q1,57.637235802080895
日進工具,2019,Q2,57.181402472986115
日進工具,2019,Q3,55.28445805609226
日進工具,2019,Q4,53.499735886851944
日進工具,2020,Q1,53.3627914339304
日進工具,2020,Q2,51.379458164175354
日進工具,2020,Q3,48.268624790840676
日進工具,2020,Q4,45.528624595867264
日野自動車,2018,Q1,18.46999992099073
日野自動車,2018,Q2,20.14861104057895
日野自動車,2018,Q3,21.044999942183495
日野自動車,2018,Q4,21.706666608651478
日野自動車,2019,Q1,21.270833207501305
日野自動車,2019,Q2,21.4377776450581
日野自動車,2019,Q3,21.884722067250145
日野自動車,2019,Q4,22.333333161142136
日野自動車,2020,Q1,23.283610966470505
日野自動車,2020,Q2,23.13055540455712
日野自動車,2020,Q3,22.788610961702133
日野自動車,2020,Q4,22.94333318869273
日鉄ソリューションズ,2018,Q1,35.437200705210365
日鉄ソリューションズ,2018,Q2,35.75331184599135
日鉄ソリューションズ,2018,Q3,36.23692295286391
日鉄ソリューションズ,2018,Q4,37.06581184599135
日鉄ソリューションズ,2019,Q1,37.10525634553697
日鉄ソリューションズ,2019,Q2,37.77942307790121
日鉄ソリューションズ,2019,Q3,38.50553422504001
日鉄ソリューションズ,2019,Q4,39.01747862497965
日鉄ソリューションズ,2020,Q1,39.38081200917562
日鉄ソリューションズ,2020,Q2,39.5910898314582
日鉄ソリューションズ,2020,Q3,40.359423107571075
日鉄ソリューションズ,2020,Q4,41.47886758380466
日鉄物産,2018,Q1,39.496194415622284
日鉄物産,2018,Q2,46.33258338769277
日鉄物産,2018,Q3,50.413972444004486
日鉄物産,2018,Q4,55.05175035529666
日鉄物産,2019,Q1,58.46425020694733
日鉄物産,2019,Q2,62.6511945327123
日鉄物産,2019,Q3,67.51563900046878
日鉄物産,2019,Q4,72.75563882456885
日鉄物産,2020,Q1,74.78647209538354
日鉄物産,2020,Q2,76.75091654724545
日鉄物産,2020,Q3,78.55563869741228
日鉄物産,2020,Q4,82.52813886271582
日鉄鉱業,2018,Q1,36.72700820200973
日鉄鉱業,2018,Q2,42.18784159256352
日鉄鉱業,2018,Q3,48.317008309894135
日鉄鉱業,2018,Q4,52.920619593726265
日鉄鉱業,2019,Q1,54.0606195529302
日鉄鉱業,2019,Q2,58.06811961862776
日鉄鉱業,2019,Q3,62.78784195582072
日鉄鉱業,2019,Q4,67.42506406042311
日鉄鉱業,2020,Q1,68.60117519564099
日鉄鉱業,2020,Q2,72.36423057317734
日鉄鉱業,2020,Q3,77.86506411102083
日鉄鉱業,2020,Q4,83.30061954259872
日阪製作所,2018,Q1,12.710277693139183
日阪製作所,2018,Q2,12.63277769419882
日阪製作所,2018,Q3,12.700277702675926
日阪製作所,2018,Q4,13.362222145001093
日阪製作所,2019,Q1,13.678055461910036
日阪製作所,2019,Q2,14.368055452903112
日阪製作所,2019,Q3,14.462222115861046
日阪製作所,2019,Q4,14.834999882512623
日阪製作所,2020,Q1,15.134166542026732
日阪製作所,2020,Q2,14.754722101820839
日阪製作所,2020,Q3,14.791388773255878
日阪製作所,2020,Q4,15.120277656449211
早稲田アカデミー,2018,Q1,15.62055555317137
早稲田アカデミー,2018,Q2,15.891944454775917
早稲田アカデミー,2018,Q3,16.643888890743256
早稲田アカデミー,2018,Q4,16.16666666004393
早稲田アカデミー,2019,Q1,17.273672143618267
早稲田アカデミー,2019,Q2,18.597561081250507
早稲田アカデミー,2019,Q3,18.087005496025085
早稲田アカデミー,2019,Q4,17.314783242013718
早稲田アカデミー,2020,Q1,17.870061026679146
早稲田アカデミー,2020,Q2,17.331449879540337
早稲田アカデミー,2020,Q3,16.06617201699151
早稲田アカデミー,2020,Q4,16.265894254048664
旭ダイヤモンド工業,2018,Q1,14.483333412143919
旭ダイヤモンド工業,2018,Q2,15.072222308980095
旭ダイヤモンド工業,2018,Q3,15.336111207803091
旭ダイヤモンド工業,2018,Q4,15.37944452630149
旭ダイヤモンド工業,2019,Q1,15.20944450298945
旭ダイヤモンド工業,2019,Q2,14.610833406448364
旭ダイヤモンド工業,2019,Q3,14.018333421813118
旭ダイヤモンド工業,2019,Q4,13.377777854601542
旭ダイヤモンド工業,2020,Q1,11.850555592113071
旭ダイヤモンド工業,2020,Q2,10.978055540058348
旭ダイヤモンド工業,2020,Q3,9.906388875510958
旭ダイヤモンド工業,2020,Q4,9.666944430934059
旭化成,2018,Q1,15.487499932448069
旭化成,2018,Q2,16.24666659699546
旭化成,2018,Q3,16.973611056804657
旭化成,2018,Q4,17.384444389078354
旭化成,2019,Q1,17.929999940925175
旭化成,2019,Q2,18.232777734597523
旭化成,2019,Q3,18.922222170564865
旭化成,2019,Q4,19.00916659169727
旭化成,2020,Q1,18.81166659647392
旭化成,2020,Q2,18.698611049395467
旭化成,2020,Q3,18.988888821875054
旭化成,2020,Q4,19.458055498078465
旭有機材,2018,Q1,3.1507285121414395
旭有機材,2018,Q2,5.2485062032938
旭有機材,2018,Q3,6.509617323676745
旭有機材,2018,Q4,7.735728470815553
旭有機材,2019,Q1,9.117672918571365
旭有機材,2019,Q2,9.865728475981289
旭有機材,2019,Q3,11.04461738632785
旭有機材,2019,Q4,12.193228547771772
旭有機材,2020,Q1,13.606006276276377
旭有機材,2020,Q2,13.646284052067333
旭有機材,2020,Q3,14.428506256805527
旭有機材,2020,Q4,15.609339543514782
明和地所,2018,Q1,2.8558334592315884
明和地所,2018,Q2,3.014444597893291
明和地所,2018,Q3,3.191666810048951
明和地所,2018,Q4,2.7822223719623356
明和地所,2019,Q1,4.546388939023018
明和地所,2019,Q2,3.4050000326500998
明和地所,2019,Q3,4.893333363864157
明和地所,2019,Q4,5.449166703555319
明和地所,2020,Q1,4.4886111501190396
明和地所,2020,Q2,7.4002777553266945
明和地所,2020,Q3,7.975277763273981
明和地所,2020,Q4,9.533055538932482
明和産業,2018,Q1,12.681111150317722
明和産業,2018,Q2,12.92833337518904
明和産業,2018,Q3,13.10833336909612
明和産業,2018,Q4,13.380277812480927
明和産業,2019,Q1,13.160555594497257
明和産業,2019,Q2,13.102500034703148
明和産業,2019,Q3,12.963333361678654
明和産業,2019,Q4,13.223611109786564
明和産業,2020,Q1,13.125833319293129
明和産業,2020,Q2,12.811666640970442
明和産業,2020,Q3,12.740833302338919
明和産業,2020,Q4,12.915277752611372
明星工業,2018,Q1,12.989444434642792
明星工業,2018,Q2,13.281111127800411
明星工業,2018,Q3,13.863055580192142
明星工業,2018,Q4,14.208888908227285
明星工業,2019,Q1,14.894444485505423
明星工業,2019,Q2,15.177777820163303
明星工業,2019,Q3,15.454166703754002
明星工業,2019,Q4,15.935277786519793
明星工業,2020,Q1,17.097222255335915
明星工業,2020,Q2,17.491111152701908
明星工業,2020,Q3,18.05500003364351
明星工業,2020,Q4,18.352500034703148
明治海運,2018,Q1,7.514444466266367
明治海運,2018,Q2,7.739722247752878
明治海運,2018,Q3,8.083055578172207
明治海運,2018,Q4,8.538333325750298
明治海運,2019,Q1,8.931944425735209
明治海運,2019,Q2,9.30361108481884
明治海運,2019,Q3,9.538055524230003
明治海運,2019,Q4,10.330555523435274
明治海運,2020,Q1,10.730833310219976
明治海運,2020,Q2,10.550277748041683
明治海運,2020,Q3,11.033055528998375
明治海運,2020,Q4,11.758333310484886
明治電機工業,2018,Q1,19.97166665726238
明治電機工業,2018,Q2,22.262222240368526
明治電機工業,2018,Q3,25.062222166193855
明治電機工業,2018,Q4,27.866111122899586
明治電機工業,2019,Q1,29.63277777367168
明治電機工業,2019,Q2,30.464444428682327
明治電機工業,2019,Q3,32.16472214129236
明治電機工業,2019,Q4,33.864166574345695
明治電機工業,2020,Q1,35.68472210235066
明治電機工業,2020,Q2,36.13055544429355
明治電機工業,2020,Q3,36.70111099878947
明治電機工業,2020,Q4,37.23055545488993
明豊ファシリティワークス,2018,Q1,4.529166687693861
明豊ファシリティワークス,2018,Q2,4.87333336389727
明豊ファシリティワークス,2018,Q3,5.130277814964454
明豊ファシリティワークス,2018,Q4,5.576111153595978
明豊ファシリティワークス,2019,Q1,6.213611154920525
明豊ファシリティワークス,2019,Q2,6.6488889215721025
明豊ファシリティワークス,2019,Q3,6.925000034272671
明豊ファシリティワークス,2019,Q4,7.333888910710812
明豊ファシリティワークス,2020,Q1,7.59833334137996
明豊ファシリティワークス,2020,Q2,7.936111114919186
明豊ファシリティワークス,2020,Q3,8.157500008742014
明豊ファシリティワークス,2020,Q4,8.476388884915245
明電舎,2018,Q1,5.029444648159875
明電舎,2018,Q2,5.157500194178687
明電舎,2018,Q3,5.14741712808609
明電舎,2018,Q4,5.37936156657007
明電舎,2019,Q1,11.27880593472057
明電舎,2019,Q2,10.294916990730497
明電舎,2019,Q3,9.869639214542177
明電舎,2019,Q4,9.581028120385277
明電舎,2020,Q1,16.15769495235549
明電舎,2020,Q2,15.23102832171652
明電舎,2020,Q3,14.656028327014711
明電舎,2020,Q4,14.955750538243187
昭和産業,2018,Q1,8.497211122264465
昭和産業,2018,Q2,10.121933258655998
昭和産業,2018,Q3,11.363599893533522
昭和産業,2018,Q4,13.123877681377861
昭和産業,2019,Q1,14.318322152313259
昭和産業,2019,Q2,16.510544283936422
昭和産業,2019,Q3,18.041655431605047
昭和産業,2019,Q4,20.00582199336754
昭和産業,2020,Q1,20.25582199336754
昭和産業,2020,Q2,21.71248867486914
昭和産業,2020,Q3,25.928877390507196
昭和産業,2020,Q4,27.6327661909163
昭和電線ホールディングス,2018,Q1,1.181642923866295
昭和電線ホールディングス,2018,Q2,2.079142922276838
昭和電線ホールディングス,2018,Q3,2.592476269385467
昭和電線ホールディングス,2018,Q4,4.015254014844282
昭和電線ホールディングス,2019,Q1,5.7183095787444875
昭和電線ホールディングス,2019,Q2,6.769142929050657
昭和電線ホールディングス,2019,Q3,8.351365101006296
昭和電線ホールディングス,2019,Q4,9.955809507105085
昭和電線ホールディングス,2020,Q1,10.778031708465683
昭和電線ホールディングス,2020,Q2,11.199976147876846
昭和電線ホールディングス,2020,Q3,12.583309526244799
昭和電線ホールディングス,2020,Q4,14.148587327864435
昭文社ホールディングス,2018,Q1,-13.15500018828445
昭文社ホールディングス,2018,Q2,-13.561944608887037
昭文社ホールディングス,2018,Q3,-13.805000160303381
昭文社ホールディングス,2018,Q4,-14.329444588058525
昭文社ホールディングス,2019,Q1,-16.92611129499144
昭文社ホールディングス,2019,Q2,-17.84611126532157
昭文社ホールディングス,2019,Q3,-18.04777793834607
昭文社ホールディングス,2019,Q4,-18.68666681398948
昭文社ホールディングス,2020,Q1,-18.433055696388084
昭文社ホールディングス,2020,Q2,-18.65083346515894
昭文社ホールディングス,2020,Q3,-19.642222368882763
昭文社ホールディングス,2020,Q4,-21.13250013606416
曙ブレーキ工業,2018,Q1,-3.5808335642019906
曙ブレーキ工業,2018,Q2,-3.4958335591687097
曙ブレーキ工業,2018,Q3,-3.510278003083335
曙ブレーキ工業,2018,Q4,-7.576111121310128
曙ブレーキ工業,2019,Q1,-7.854444454113643
曙ブレーキ工業,2019,Q2,-10.21638881166776
曙ブレーキ工業,2019,Q3,-6.87583303782675
曙ブレーキ工業,2019,Q4,-4.779166330893834
曙ブレーキ工業,2020,Q1,-3.8255551954110465
曙ブレーキ工業,2020,Q2,-4.556110729773839
曙ブレーキ工業,2020,Q3,-4.979999611775081
曙ブレーキ工業,2020,Q4,-4.895277397500144
月島機械,2018,Q1,13.61944449444612
月島機械,2018,Q2,13.785833383599917
月島機械,2018,Q3,14.113333375917541
月島機械,2018,Q4,14.702777841024929
月島機械,2019,Q1,16.266944439874756
月島機械,2019,Q2,16.709444428483646
月島機械,2019,Q3,17.352499986688297
月島機械,2019,Q4,17.765000010530155
月島機械,2020,Q1,19.10694449312157
月島機械,2020,Q2,19.269166719582344
月島機械,2020,Q3,19.72916671799289
月島機械,2020,Q4,19.57305561668343
有機合成薬品工業,2018,Q1,1.5033333967957232
有機合成薬品工業,2018,Q2,1.5055556168986692
有機合成薬品工業,2018,Q3,1.886944506317377
有機合成薬品工業,2018,Q4,2.1513889502320023
有機合成薬品工業,2019,Q1,2.357777840975258
有機合成薬品工業,2019,Q2,2.244444506449832
有機合成薬品工業,2019,Q3,2.3466667272150517
有機合成薬品工業,2019,Q4,2.277777837796344
有機合成薬品工業,2020,Q1,2.318611165301667
有機合成薬品工業,2020,Q2,2.598333380702469
有機合成薬品工業,2020,Q3,2.680000048958593
有機合成薬品工業,2020,Q4,2.4438889312247434
有沢製作所,2018,Q1,10.636111130317053
有沢製作所,2018,Q2,11.721111115482119
有沢製作所,2018,Q3,13.46361110276646
有沢製作所,2018,Q4,14.15277776784367
有沢製作所,2019,Q1,15.299999995364082
有沢製作所,2019,Q2,15.413611104091009
有沢製作所,2019,Q3,14.365833318895763
有沢製作所,2019,Q4,15.036388895577854
有沢製作所,2020,Q1,17.004722219374443
有沢製作所,2020,Q2,16.025000010927517
有沢製作所,2020,Q3,16.54666667017672
有沢製作所,2020,Q4,17.13666666381889
朝日工業社,2018,Q1,23.29346365067694
朝日工業社,2018,Q2,26.610130227274365
朝日工業社,2018,Q3,29.187630239460205
朝日工業社,2018,Q4,31.70068582892418
朝日工業社,2019,Q1,33.701519234312904
朝日工業社,2019,Q2,36.3134636051125
朝日工業社,2019,Q3,39.86568575104078
朝日工業社,2019,Q4,41.27179685897298
朝日工業社,2020,Q1,42.465407924519646
朝日工業社,2020,Q2,43.376796851555504
朝日工業社,2020,Q3,44.50651905271742
朝日工業社,2020,Q4,47.22707462310791
朝日放送グループホールディング,2018,Q1,25.61805560853746
朝日放送グループホールディング,2018,Q2,25.513888941870796
朝日放送グループホールディング,2018,Q3,27.143055571450127
朝日放送グループホールディング,2018,Q4,18.729444477293228
朝日放送グループホールディング,2019,Q1,17.44749993748135
朝日放送グループホールディング,2019,Q2,16.114999956554836
朝日放送グループホールディング,2019,Q3,16.386666635672253
朝日放送グループホールディング,2019,Q4,16.161666678057777
朝日放送グループホールディング,2020,Q1,15.84777781036165
朝日放送グループホールディング,2020,Q2,15.507500032583872
朝日放送グループホールディング,2020,Q3,15.057777808772194
朝日放送グループホールディング,2020,Q4,13.672777818308937
木曽路,2018,Q1,0.9452778763241239
木曽路,2018,Q2,1.3094445599450006
木曽路,2018,Q3,1.768611215882831
木曽路,2018,Q4,2.6050000952349768
木曽路,2019,Q1,3.3425001005331674
木曽路,2019,Q2,4.463611215353012
木曽路,2019,Q3,4.9141667783260345
木曽路,2019,Q4,5.433889028098848
木曽路,2020,Q1,5.3211112386650505
木曽路,2020,Q2,3.6297223932213254
木曽路,2020,Q3,3.4958335128095417
木曽路,2020,Q4,0.022777832216686673
木村化工機,2018,Q1,8.262222305768066
木村化工機,2018,Q2,7.851111162867811
木村化工機,2018,Q3,8.091388943294684
木村化工機,2018,Q4,7.91611118035184
木村化工機,2019,Q1,8.654444564547804
木村化工機,2019,Q2,9.030555682877699
木村化工機,2019,Q3,9.024166806704468
木村化工機,2019,Q4,9.371111251413822
木村化工機,2020,Q1,9.7283334640993
木村化工機,2020,Q2,9.788333463172117
木村化工機,2020,Q3,9.952222353054417
木村化工機,2020,Q4,10.336666808360153
未来工業,2018,Q1,22.761111199855804
未来工業,2018,Q2,23.370555645889706
未来工業,2018,Q3,25.50305555926429
未来工業,2018,Q4,26.174444397290547
未来工業,2019,Q1,27.170555498864914
未来工業,2019,Q2,27.83611108197106
未来工業,2019,Q3,28.62388887670305
未来工業,2019,Q4,29.336666650242275
未来工業,2020,Q1,29.99416666560703
未来工業,2020,Q2,29.939166678322685
未来工業,2020,Q3,30.48944444126553
未来工業,2020,Q4,31.31333327293396
本多通信工業,2018,Q1,19.800833423932392
本多通信工業,2018,Q2,20.5919445488188
本多通信工業,2018,Q3,21.04888900121053
本多通信工業,2018,Q4,21.7963889837265
本多通信工業,2019,Q1,20.681111163563198
本多通信工業,2019,Q2,20.460555616352295
本多通信工業,2019,Q3,20.333333396249348
本多通信工業,2019,Q4,20.075555625889038
本多通信工業,2020,Q1,19.62527784705162
本多通信工業,2020,Q2,19.32833339439498
本多通信工業,2020,Q3,19.026111180583637
本多通信工業,2020,Q4,18.829444519347614
本田技研工業,2018,Q1,70.34975639979045
本田技研工業,2018,Q2,74.06031195322673
本田技研工業,2018,Q3,76.55697870254517
本田技研工業,2018,Q4,77.15197865168254
本田技研工業,2019,Q1,75.8414231273863
本田技研工業,2019,Q2,74.38725629117754
本田技研工業,2019,Q3,75.400034043524
本田技研工業,2019,Q4,75.99336749977536
本田技研工業,2020,Q1,74.83420084582434
本田技研工業,2020,Q2,73.0430897474289
本田技研工業,2020,Q3,75.98753419187334
本田技研工業,2020,Q4,79.82253401809268
杉本商事,2018,Q1,22.826111281911533
杉本商事,2018,Q2,24.160000157025124
杉本商事,2018,Q3,25.457777976989746
杉本商事,2018,Q4,27.150278091430664
杉本商事,2019,Q1,28.20250027709537
杉本商事,2019,Q2,28.86083361837599
杉本商事,2019,Q3,29.82805585861206
杉本商事,2019,Q4,31.046666887071396
杉本商事,2020,Q1,31.808333502875435
杉本商事,2020,Q2,32.28388902876112
杉本商事,2020,Q3,33.031944592793785
杉本商事,2020,Q4,33.898889011806915
村田製作所,2018,Q1,120.1200001637141
村田製作所,2018,Q2,125.6725002527237
村田製作所,2018,Q3,133.61333323849573
村田製作所,2018,Q4,140.24027725060782
村田製作所,2019,Q1,143.60392831431494
村田製作所,2019,Q2,143.6355949640274
村田製作所,2019,Q3,143.52253941694894
村田製作所,2019,Q4,144.3075394762887
村田製作所,2020,Q1,144.62670618957944
村田製作所,2020,Q2,144.50226175785065
村田製作所,2020,Q3,145.8989283906089
村田製作所,2020,Q4,148.20837292406293
東ソー,2018,Q1,17.13170764843623
東ソー,2018,Q2,18.931152138445114
東ソー,2018,Q3,20.800596641169655
東ソー,2018,Q4,22.150318847762215
東ソー,2019,Q1,23.49587447113461
東ソー,2019,Q2,24.233930004967583
東ソー,2019,Q3,25.672541148132748
東ソー,2019,Q4,27.14087443219291
東ソー,2020,Q1,27.781707770294613
東ソー,2020,Q2,27.31920776764552
東ソー,2020,Q3,28.34365224175983
東ソー,2020,Q4,30.466707699828678
東テク,2018,Q1,27.67666672087378
東テク,2018,Q2,29.418888924022514
東テク,2018,Q3,30.468055550422932
東テク,2018,Q4,32.67249993234873
東テク,2019,Q1,34.75055552605126
東テク,2019,Q2,36.09499993340837
東テク,2019,Q3,38.24916668484608
東テク,2019,Q4,40.85083340025611
東テク,2020,Q1,43.89333326038387
東テク,2020,Q2,44.93611101061106
東テク,2020,Q3,47.39749991645416
東テク,2020,Q4,49.59638872825437
東プレ,2018,Q1,42.44777753618028
東プレ,2018,Q2,44.34749968846639
東プレ,2018,Q3,46.6388885445065
東プレ,2018,Q4,48.381666368908355
東プレ,2019,Q1,49.41444410218133
東プレ,2019,Q2,51.58361077308655
東プレ,2019,Q3,52.60277740160624
東プレ,2019,Q4,53.74555513593886
東プレ,2020,Q1,53.35249956448873
東プレ,2020,Q2,51.95916623539395
東プレ,2020,Q3,52.71222180790372
東プレ,2020,Q4,53.384444051318695
東リ,2018,Q1,5.997222256329325
東リ,2018,Q2,6.085555586549971
東リ,2018,Q3,6.193333362539609
東リ,2018,Q4,6.2538889199495316
東リ,2019,Q1,6.378611135813925
東リ,2019,Q2,6.645277799831496
東リ,2019,Q3,6.813611138198111
東リ,2019,Q4,6.940000025762452
東リ,2020,Q1,7.189444457491239
東リ,2020,Q2,7.188888895842764
東リ,2020,Q3,7.297777786850929
東リ,2020,Q4,7.577777781420284
東レ,2018,Q1,9.850277743405766
東レ,2018,Q2,10.394444427556461
東レ,2018,Q3,10.818055517143673
東レ,2018,Q4,11.648611088593801
東レ,2019,Q1,11.509444422192043
東レ,2019,Q2,11.79083330101437
東レ,2019,Q3,11.953055527475145
東レ,2019,Q4,12.049722207917107
東レ,2020,Q1,12.014902300304836
東レ,2020,Q2,11.876291195551554
東レ,2020,Q3,11.409068981806437
東レ,2020,Q4,11.579068978627523
東亜ディーケーケー,2018,Q1,11.995277843541569
東亜ディーケーケー,2018,Q2,12.380277834004826
東亜ディーケーケー,2018,Q3,12.788055593768755
東亜ディーケーケー,2018,Q4,13.099166673090723
東亜ディーケーケー,2019,Q1,12.986666641301579
東亜ディーケーケー,2019,Q2,12.879722206128967
東亜ディーケーケー,2019,Q3,13.087499971191088
東亜ディーケーケー,2019,Q4,12.632777725656828
東亜ディーケーケー,2020,Q1,13.139166601830059
東亜ディーケーケー,2020,Q2,13.073333258430162
東亜ディーケーケー,2020,Q3,13.227222172750366
東亜ディーケーケー,2020,Q4,13.746944402654966
東亜建設工業,2018,Q1,-8.258380147318045
東亜建設工業,2018,Q2,-7.444213475618097
東亜建設工業,2018,Q3,-7.535324587590164
東亜建設工業,2018,Q4,-5.381435772611035
東亜建設工業,2019,Q1,-4.338935819764932
東亜建設工業,2019,Q2,-3.4664358240034847
東亜建設工業,2019,Q3,-1.8672692452867825
東亜建設工業,2019,Q4,0.7385641791754298
東亜建設工業,2020,Q1,2.272453062236309
東亜建設工業,2020,Q2,3.5852308529946537
東亜建設工業,2020,Q3,5.828564203447765
東亜建設工業,2020,Q4,8.607453051540586
東亜道路工業,2018,Q1,27.555091162522633
東亜道路工業,2018,Q2,24.33648016055425
東亜道路工業,2018,Q3,24.550924599170685
東亜道路工業,2018,Q4,28.16036911143197
東亜道路工業,2019,Q1,24.70759124888314
東亜道路工業,2019,Q2,27.58148005935881
東亜道路工業,2019,Q3,30.56398011578454
東亜道路工業,2019,Q4,35.79842454857297
東亜道路工業,2020,Q1,46.78648046652476
東亜道路工業,2020,Q2,47.05286936627494
東亜道路工業,2020,Q3,50.4320359494951
東亜道路工業,2020,Q4,57.79648049672445
東京エネシス,2018,Q1,17.203888956043457
東京エネシス,2018,Q2,17.124722292025883
東京エネシス,2018,Q3,17.28805562853813
東京エネシス,2018,Q4,17.57111119230588
東京エネシス,2019,Q1,19.107500119341744
東京エネシス,2019,Q2,18.936111215088104
東京エネシス,2019,Q3,19.391388995779884
東京エネシス,2019,Q4,19.074722313218647
東京エネシス,2020,Q1,19.98194455107053
東京エネシス,2020,Q2,20.241111202372444
東京エネシス,2020,Q3,20.750277863608467
東京エネシス,2020,Q4,20.14305567741394
東京エレクトロン,2018,Q1,91.43777781476577
東京エレクトロン,2018,Q2,102.58527764098511
東京エレクトロン,2018,Q3,116.85555530008342
東京エレクトロン,2018,Q4,125.13861044910219
東京エレクトロン,2019,Q1,134.8836104406251
東京エレクトロン,2019,Q2,138.0338881082005
東京エレクトロン,2019,Q3,143.35027676820755
東京エレクトロン,2019,Q4,149.22861017783484
東京エレクトロン,2020,Q1,156.36555463075638
東京エレクトロン,2020,Q2,163.86749927865134
東京エレクトロン,2020,Q3,172.23861030075284
東京エレクトロン,2020,Q4,180.36916595697403
東京エレクトロン　デバイス,2018,Q1,1300.8728229420053
東京エレクトロン　デバイス,2018,Q2,1276.5511568602587
東京エレクトロン　デバイス,2018,Q3,1222.4169900367658
東京エレクトロン　デバイス,2018,Q4,1122.8097707645761
東京エレクトロン　デバイス,2019,Q1,1001.6975523316198
東京エレクトロン　デバイス,2019,Q2,930.9189417842362
東京エレクトロン　デバイス,2019,Q3,778.2414428608286
東京エレクトロン　デバイス,2019,Q4,652.3631057424677
東京エレクトロン　デバイス,2020,Q1,505.2764434499873
東京エレクトロン　デバイス,2020,Q2,394.29977975454597
東京エレクトロン　デバイス,2020,Q3,324.3464453700516
東京エレクトロン　デバイス,2020,Q4,336.5672786186139
東京ガス,2018,Q1,10.343718090818989
東京ガス,2018,Q2,12.31594031304121
東京ガス,2018,Q3,11.654551430708832
東京ガス,2018,Q4,12.142606988549232
東京ガス,2019,Q1,14.995940276318127
東京ガス,2019,Q2,16.9076070404715
東京ガス,2019,Q3,16.489551482929123
東京ガス,2019,Q4,16.66121814482742
東京ガス,2020,Q1,16.711495907770264
東京ガス,2020,Q2,17.64760706656509
東京ガス,2020,Q3,18.615940377116203
東京ガス,2020,Q4,19.582884813348453
東京テアトル,2018,Q1,-0.18225152252448928
東京テアトル,2018,Q2,-0.670029321892394
東京テアトル,2018,Q3,-0.3911404439972507
東京テアトル,2018,Q4,0.1827484406530857
東京テアトル,2019,Q1,0.8480262330008878
東京テアトル,2019,Q2,1.4505262412130833
東京テアトル,2019,Q3,1.7308040232294135
東京テアトル,2019,Q4,1.8055262470410929
東京テアトル,2020,Q1,0.9638595883217123
東京テアトル,2020,Q2,-1.686418165349298
東京テアトル,2020,Q3,-1.848640398432811
東京テアトル,2020,Q4,-2.7466959518690905
東京機械製作所,2018,Q1,-1.0816279235813353
東京機械製作所,2018,Q2,-1.0941279182831447
東京機械製作所,2018,Q3,-1.2355168014764786
東京機械製作所,2018,Q4,1.1219832218355603
東京機械製作所,2019,Q1,1.4169831921656926
東京機械製作所,2019,Q2,0.6892054461770587
東京機械製作所,2019,Q3,0.19698324302832285
東京機械製作所,2019,Q4,-0.6602389961481094
東京機械製作所,2020,Q1,-2.806905628906356
東京機械製作所,2020,Q2,-3.623850095603201
東京機械製作所,2020,Q3,-3.062183434764544
東京機械製作所,2020,Q4,-2.3357945299810834
東京特殊電線,2018,Q1,21.62088041752577
東京特殊電線,2018,Q2,23.61393602606323
東京特殊電線,2018,Q3,27.2850472388996
東京特殊電線,2018,Q4,29.08838065382507
東京特殊電線,2019,Q1,30.585325089593727
東京特殊電線,2019,Q2,32.1311583990852
東京特殊電線,2019,Q3,34.09254737115569
東京特殊電線,2019,Q4,36.75643634216653
東京特殊電線,2020,Q1,36.20726968927516
東京特殊電線,2020,Q2,38.34449187335041
東京特殊電線,2020,Q3,40.09338073680798
東京特殊電線,2020,Q4,42.836158465180134
東京精密,2018,Q1,41.87805535230372
東京精密,2018,Q2,44.7524997840325
東京精密,2018,Q3,49.78861087395085
東京精密,2018,Q4,52.5944441076782
東京精密,2019,Q1,54.086944200926354
東京精密,2019,Q2,54.528055341707336
東京精密,2019,Q3,55.32166655030515
東京精密,2019,Q4,55.937222101622154
東京精密,2020,Q1,54.748610965079735
東京精密,2020,Q2,54.80833312372366
東京精密,2020,Q3,53.837221932080055
東京精密,2020,Q4,54.37916632990042
東京製鉄,2018,Q1,-20.62333335292836
東京製鉄,2018,Q2,-20.29388891802066
東京製鉄,2018,Q3,-19.613611120109756
東京製鉄,2018,Q4,-18.22444444708526
東京製鉄,2019,Q1,-16.299166737124324
東京製鉄,2019,Q2,-15.195833396373523
東京製鉄,2019,Q3,-14.343055637139413
東京製鉄,2019,Q4,-12.723888998023337
東京製鉄,2020,Q1,-13.763611241968142
東京製鉄,2020,Q2,-13.120833441408145
東京製鉄,2020,Q3,-12.405555683498582
東京製鉄,2020,Q4,-11.234722387252582
東京計器,2018,Q1,4.683819649534093
東京計器,2018,Q2,4.657708536833525
東京計器,2018,Q3,5.334097434663111
東京計器,2018,Q4,6.063264126165046
東京計器,2019,Q1,7.755486403488451
東京計器,2019,Q2,7.866319756954908
東京計器,2019,Q3,8.247986427197853
東京計器,2019,Q4,8.631041994939247
東京計器,2020,Q1,10.464375354763535
東京計器,2020,Q2,10.042986457132631
東京計器,2020,Q3,9.979930898795525
