企業名,会計年度,四半期,y_hat_mmlp
京成電鉄,2019,Q4,33.2084
京成電鉄,2020,Q1,54.362614
京成電鉄,2020,Q2,-65.005974
京成電鉄,2020,Q3,4.0338373
京成電鉄,2020,Q4,5.2439356
京浜急行電鉄,2018,Q1,14.109911
京浜急行電鉄,2018,Q2,22.886656
京浜急行電鉄,2018,Q3,5.7047286
京浜急行電鉄,2018,Q4,3.6764119
京浜急行電鉄,2019,Q1,24.774645
京浜急行電鉄,2019,Q2,18.663
京浜急行電鉄,2019,Q3,30.172775
京浜急行電鉄,2019,Q4,14.166601
京浜急行電鉄,2020,Q1,18.464727
京浜急行電鉄,2020,Q2,-2.0773854
京浜急行電鉄,2020,Q3,-14.127847
京浜急行電鉄,2020,Q4,3.0781186
京王電鉄,2018,Q1,15.048657
京王電鉄,2018,Q2,30.855757
京王電鉄,2018,Q3,56.748974
京王電鉄,2018,Q4,63.53889
京王電鉄,2019,Q1,51.300747
京王電鉄,2019,Q2,55.92953
京王電鉄,2019,Q3,58.634228
京王電鉄,2019,Q4,43.941303
京王電鉄,2020,Q1,44.86549
京王電鉄,2020,Q2,-96.58049
京王電鉄,2020,Q3,22.713776
京王電鉄,2020,Q4,52.28654
京都きもの友禅,2018,Q1,2.78563
京都きもの友禅,2018,Q2,32.262466
京都きもの友禅,2018,Q3,-10.808644
京都きもの友禅,2018,Q4,2.1303866
京都きもの友禅,2019,Q1,79.12253
京都きもの友禅,2019,Q2,3.969623
京都きもの友禅,2019,Q3,8.488817
京都きもの友禅,2019,Q4,5.286718
京都きもの友禅,2020,Q1,31.610725
京都きもの友禅,2020,Q2,-25.083845
京都きもの友禅,2020,Q3,41.689156
京都きもの友禅,2020,Q4,16.145973
京阪ホールディングス,2018,Q1,15.82347
京阪ホールディングス,2018,Q2,19.058498
京阪ホールディングス,2018,Q3,35.414177
京阪ホールディングス,2018,Q4,26.337019
京阪ホールディングス,2019,Q1,9.322142
京阪ホールディングス,2019,Q2,51.933865
京阪ホールディングス,2019,Q3,55.748104
京阪ホールディングス,2019,Q4,56.50006
京阪ホールディングス,2020,Q1,25.380772
京阪ホールディングス,2020,Q2,6.0432315
京阪ホールディングス,2020,Q3,41.805363
京阪ホールディングス,2020,Q4,36.68681
今仙電機製作所,2018,Q1,-2.117343
今仙電機製作所,2018,Q2,9.148131
今仙電機製作所,2018,Q3,28.462112
今仙電機製作所,2018,Q4,52.866783
今仙電機製作所,2019,Q1,1.4387326
今仙電機製作所,2019,Q2,30.149042
今仙電機製作所,2019,Q3,33.920807
今仙電機製作所,2019,Q4,1.6008136
今仙電機製作所,2020,Q1,15.485912
今仙電機製作所,2020,Q2,-26.342476
今仙電機製作所,2020,Q3,-19.271801
今仙電機製作所,2020,Q4,16.265453
任天堂,2018,Q1,52.52961
任天堂,2018,Q2,266.2555
任天堂,2018,Q3,631.73517
任天堂,2018,Q4,380.25397
任天堂,2019,Q1,229.29814
任天堂,2019,Q2,55.263542
任天堂,2019,Q3,647.3829
任天堂,2019,Q4,360.6517
任天堂,2020,Q1,261.82257
任天堂,2020,Q2,756.6127
任天堂,2020,Q3,935.2575
任天堂,2020,Q4,951.22986
伊藤忠エネクス,2018,Q1,32.8471
伊藤忠エネクス,2018,Q2,30.536291
伊藤忠エネクス,2018,Q3,19.425026
伊藤忠エネクス,2018,Q4,26.003212
伊藤忠エネクス,2019,Q1,21.704985
伊藤忠エネクス,2019,Q2,31.63938
伊藤忠エネクス,2019,Q3,24.214281
伊藤忠エネクス,2019,Q4,23.289558
伊藤忠エネクス,2020,Q1,26.251623
伊藤忠エネクス,2020,Q2,20.46954
伊藤忠エネクス,2020,Q3,37.490154
伊藤忠エネクス,2020,Q4,25.24054
伊藤忠テクノソリューションズ,2018,Q1,21.7403
伊藤忠テクノソリューションズ,2018,Q2,28.831793
伊藤忠テクノソリューションズ,2018,Q3,32.614433
伊藤忠テクノソリューションズ,2018,Q4,86.87977
伊藤忠テクノソリューションズ,2019,Q1,23.63519
伊藤忠テクノソリューションズ,2019,Q2,25.801508
伊藤忠テクノソリューションズ,2019,Q3,23.65118
伊藤忠テクノソリューションズ,2019,Q4,52.170166
伊藤忠テクノソリューションズ,2020,Q1,15.721108
伊藤忠テクノソリューションズ,2020,Q2,19.572382
伊藤忠テクノソリューションズ,2020,Q3,29.168686
伊藤忠テクノソリューションズ,2020,Q4,48.842613
伯東,2018,Q1,24.339037
伯東,2018,Q2,31.999401
伯東,2018,Q3,26.37806
伯東,2018,Q4,22.436964
伯東,2019,Q1,20.154375
伯東,2019,Q2,21.37328
伯東,2019,Q3,22.282198
伯東,2019,Q4,23.107197
伯東,2020,Q1,36.435867
伯東,2020,Q2,36.846786
伯東,2020,Q3,34.984898
伯東,2020,Q4,38.047417
住友ベークライト,2018,Q1,13.972758
住友ベークライト,2018,Q2,15.40186
住友ベークライト,2018,Q3,9.457061
住友ベークライト,2018,Q4,12.726668
住友ベークライト,2019,Q1,84.19458
住友ベークライト,2019,Q2,27.625362
住友ベークライト,2019,Q3,44.790615
住友ベークライト,2019,Q4,53.540916
住友ベークライト,2020,Q1,9.476659
住友ベークライト,2020,Q2,22.697525
住友ベークライト,2020,Q3,20.87428
住友ベークライト,2020,Q4,65.23487
住友不動産,2018,Q1,60.076275
住友不動産,2018,Q2,43.038902
住友不動産,2018,Q3,48.142483
住友不動産,2018,Q4,46.29891
住友不動産,2019,Q1,53.41522
住友不動産,2019,Q2,53.643852
住友不動産,2019,Q3,51.694042
住友不動産,2019,Q4,54.343204
住友不動産,2020,Q1,111.978546
住友不動産,2020,Q2,74.8019
住友不動産,2020,Q3,53.90616
住友不動産,2020,Q4,77.55869
住友倉庫,2018,Q1,13.905673
住友倉庫,2018,Q2,8.376163
住友倉庫,2018,Q3,5.3177314
住友倉庫,2018,Q4,11.062082
住友倉庫,2019,Q1,7.876208
住友倉庫,2019,Q2,-13.524842
住友倉庫,2019,Q3,-8.643834
住友倉庫,2019,Q4,32.162666
住友倉庫,2020,Q1,27.992077
住友倉庫,2020,Q2,27.858294
住友倉庫,2020,Q3,27.606596
住友倉庫,2020,Q4,17.798971
住友化学,2018,Q1,12.612362
住友化学,2018,Q2,14.96764
住友化学,2018,Q3,19.669003
住友化学,2018,Q4,18.31894
住友化学,2019,Q1,18.087957
住友化学,2019,Q2,12.050763
住友化学,2019,Q3,10.801322
住友化学,2019,Q4,13.514554
住友化学,2020,Q1,-4.4789534
住友化学,2020,Q2,8.721361
住友化学,2020,Q3,24.059734
住友化学,2020,Q4,13.172448
住友大阪セメント,2018,Q1,6.537881
住友大阪セメント,2018,Q2,6.769513
住友大阪セメント,2018,Q3,3.4508288
住友大阪セメント,2018,Q4,-9.833875
住友大阪セメント,2019,Q1,54.373966
住友大阪セメント,2019,Q2,36.636753
住友大阪セメント,2019,Q3,47.236427
住友大阪セメント,2019,Q4,37.831844
住友大阪セメント,2020,Q1,74.3019
住友大阪セメント,2020,Q2,68.50286
住友大阪セメント,2020,Q3,68.85955
住友大阪セメント,2020,Q4,74.593414
住友理工,2018,Q1,0.7249922
住友理工,2018,Q2,7.2939587
住友理工,2018,Q3,7.4457645
住友理工,2018,Q4,8.67489
住友理工,2019,Q1,-25.021757
住友理工,2019,Q2,-30.880991
住友理工,2019,Q3,38.247852
住友理工,2019,Q4,-49.64618
住友理工,2020,Q1,37.398857
住友理工,2020,Q2,-46.88342
住友理工,2020,Q3,-20.982208
住友理工,2020,Q4,31.043484
住友精化,2018,Q1,118.85067
住友精化,2018,Q2,16.70866
住友精化,2018,Q3,111.76084
住友精化,2018,Q4,115.62617
住友精化,2019,Q1,57.98326
住友精化,2019,Q2,-249.0338
住友精化,2019,Q3,180.56424
住友精化,2019,Q4,61.332947
住友精化,2020,Q1,136.0333
住友精化,2020,Q2,128.00987
住友精化,2020,Q3,194.6867
住友精化,2020,Q4,-26.100378
住友重機械工業,2018,Q1,-68.433624
住友重機械工業,2018,Q2,-8.846664
住友重機械工業,2018,Q3,-9.9728
住友重機械工業,2018,Q4,12.451321
住友重機械工業,2019,Q1,94.59678
住友重機械工業,2019,Q2,90.46151
住友重機械工業,2019,Q3,80.0854
住友重機械工業,2019,Q4,73.2344
住友重機械工業,2020,Q1,77.604996
住友重機械工業,2020,Q2,26.162558
住友重機械工業,2020,Q3,54.991768
住友重機械工業,2020,Q4,87.82205
住友金属鉱山,2018,Q1,6.636342
住友金属鉱山,2018,Q2,45.050076
住友金属鉱山,2018,Q3,29.12251
住友金属鉱山,2018,Q4,28.537039
住友金属鉱山,2019,Q1,1.161343
住友金属鉱山,2019,Q2,8.769083
住友金属鉱山,2019,Q3,79.933
住友金属鉱山,2019,Q4,90.29616
住友金属鉱山,2020,Q1,4.174986
住友金属鉱山,2020,Q2,33.56551
住友金属鉱山,2020,Q3,56.14497
住友金属鉱山,2020,Q4,57.57453
住友電気工業,2018,Q1,32.64684
住友電気工業,2018,Q2,20.929401
住友電気工業,2018,Q3,24.090094
住友電気工業,2018,Q4,23.721973
住友電気工業,2019,Q1,26.3543
住友電気工業,2019,Q2,41.137997
住友電気工業,2019,Q3,44.89498
住友電気工業,2019,Q4,43.77018
住友電気工業,2020,Q1,44.42496
住友電気工業,2020,Q2,2.579835
住友電気工業,2020,Q3,26.555584
住友電気工業,2020,Q4,1.5622857
住友電設,2018,Q1,28.720985
住友電設,2018,Q2,47.103832
住友電設,2018,Q3,31.916769
住友電設,2018,Q4,47.272182
住友電設,2019,Q1,10.444693
住友電設,2019,Q2,49.590496
住友電設,2019,Q3,56.35648
住友電設,2019,Q4,53.35776
住友電設,2020,Q1,56.972504
住友電設,2020,Q2,51.589733
住友電設,2020,Q3,54.01657
住友電設,2020,Q4,78.00988
佐田建設,2018,Q1,20.55239
佐田建設,2018,Q2,9.889734
佐田建設,2018,Q3,7.481868
佐田建設,2018,Q4,38.706573
佐田建設,2019,Q1,34.35313
佐田建設,2019,Q2,8.8987055
佐田建設,2019,Q3,19.691788
佐田建設,2019,Q4,16.213057
佐田建設,2020,Q1,-3.5411263
佐田建設,2020,Q2,16.058502
佐田建設,2020,Q3,22.490911
佐田建設,2020,Q4,18.59681
保土谷化学工業,2018,Q1,64.16029
保土谷化学工業,2018,Q2,65.86088
保土谷化学工業,2018,Q3,62.45115
保土谷化学工業,2018,Q4,67.093124
保土谷化学工業,2019,Q1,59.856964
保土谷化学工業,2019,Q2,38.38399
保土谷化学工業,2019,Q3,86.41881
保土谷化学工業,2019,Q4,22.694954
保土谷化学工業,2020,Q1,41.293434
保土谷化学工業,2020,Q2,82.99645
保土谷化学工業,2020,Q3,41.68753
保土谷化学工業,2020,Q4,49.910656
信越ポリマー,2018,Q1,15.57599
信越ポリマー,2018,Q2,17.731321
信越ポリマー,2018,Q3,18.790304
信越ポリマー,2018,Q4,10.920139
信越ポリマー,2019,Q1,16.886436
信越ポリマー,2019,Q2,18.622711
信越ポリマー,2019,Q3,9.695161
信越ポリマー,2019,Q4,10.156
信越ポリマー,2020,Q1,10.174754
信越ポリマー,2020,Q2,13.428032
信越ポリマー,2020,Q3,12.090658
信越ポリマー,2020,Q4,20.370743
信越化学工業,2018,Q1,167.09781
信越化学工業,2018,Q2,157.85818
信越化学工業,2018,Q3,152.37044
信越化学工業,2018,Q4,195.41698
信越化学工業,2019,Q1,174.71434
信越化学工業,2019,Q2,184.60307
信越化学工業,2019,Q3,188.0787
信越化学工業,2019,Q4,200.0922
信越化学工業,2020,Q1,190.81868
信越化学工業,2020,Q2,175.0125
信越化学工業,2020,Q3,194.37436
信越化学工業,2020,Q4,173.2661
元気寿司,2018,Q1,-19.090614
元気寿司,2018,Q2,36.149338
元気寿司,2018,Q3,-4.0163474
元気寿司,2018,Q4,-32.77617
元気寿司,2019,Q1,28.606447
元気寿司,2019,Q2,27.407682
元気寿司,2019,Q3,27.26201
元気寿司,2019,Q4,34.55138
元気寿司,2020,Q1,73.14887
元気寿司,2020,Q2,42.125393
元気寿司,2020,Q3,8.575796
元気寿司,2020,Q4,2.8745904
光村印刷,2018,Q1,30.212969
光村印刷,2018,Q2,24.749485
光村印刷,2018,Q3,16.797127
光村印刷,2018,Q4,14.057225
光村印刷,2019,Q1,-4.6634016
光村印刷,2019,Q2,-15.595557
光村印刷,2019,Q3,-21.575623
光村印刷,2019,Q4,1.751483
光村印刷,2020,Q1,-24.599205
光村印刷,2020,Q2,-57.14782
光村印刷,2020,Q3,-665.411
光村印刷,2020,Q4,-722.3262
光通信,2018,Q1,199.40845
光通信,2018,Q2,180.2692
光通信,2018,Q3,229.38501
光通信,2018,Q4,245.74847
光通信,2019,Q1,325.80344
光通信,2019,Q2,223.49895
光通信,2019,Q3,350.60196
光通信,2019,Q4,174.45935
光通信,2020,Q1,283.4077
光通信,2020,Q2,325.58414
光通信,2020,Q3,300.25092
光通信,2020,Q4,278.72906
八洲電機,2018,Q1,3.1793025
八洲電機,2018,Q2,-2.8590763
八洲電機,2018,Q3,11.497839
八洲電機,2018,Q4,57.649006
八洲電機,2019,Q1,13.614746
八洲電機,2019,Q2,-1.3460945
八洲電機,2019,Q3,6.6332054
八洲電機,2019,Q4,52.51331
八洲電機,2020,Q1,6.489167
八洲電機,2020,Q2,-9.064912
八洲電機,2020,Q3,-6.4183846
八洲電機,2020,Q4,50.27754
共同印刷,2018,Q1,9.019782
共同印刷,2018,Q2,6.986389
共同印刷,2018,Q3,8.352634
共同印刷,2018,Q4,26.72321
共同印刷,2019,Q1,62.401653
共同印刷,2019,Q2,29.034248
共同印刷,2019,Q3,57.18286
共同印刷,2019,Q4,61.198223
共同印刷,2020,Q1,48.507175
共同印刷,2020,Q2,45.04352
共同印刷,2020,Q3,69.17547
共同印刷,2020,Q4,53.785175
共和レザー,2018,Q1,19.264816
共和レザー,2018,Q2,20.85657
共和レザー,2018,Q3,17.54332
共和レザー,2018,Q4,22.36655
共和レザー,2019,Q1,14.03134
共和レザー,2019,Q2,27.882828
共和レザー,2019,Q3,29.958267
共和レザー,2019,Q4,2.290595
共和レザー,2020,Q1,6.4907684
共和レザー,2020,Q2,-8.447965
共和レザー,2020,Q3,44.885845
共和レザー,2020,Q4,48.11717
共栄タンカー,2018,Q1,-11.405797
共栄タンカー,2018,Q2,0.1854955
共栄タンカー,2018,Q3,9.817712
共栄タンカー,2018,Q4,233.00954
共栄タンカー,2019,Q1,22.056606
共栄タンカー,2019,Q2,106.23791
共栄タンカー,2019,Q3,68.64505
共栄タンカー,2019,Q4,63.77134
共栄タンカー,2020,Q1,64.775764
共栄タンカー,2020,Q2,56.213474
共栄タンカー,2020,Q3,66.154015
共栄タンカー,2020,Q4,-13.95475
共立メンテナンス,2018,Q1,14.4390545
共立メンテナンス,2018,Q2,52.619682
共立メンテナンス,2018,Q3,65.40989
共立メンテナンス,2018,Q4,55.66284
共立メンテナンス,2019,Q1,94.42648
共立メンテナンス,2019,Q2,75.28832
共立メンテナンス,2019,Q3,21.565592
共立メンテナンス,2019,Q4,71.22457
共立メンテナンス,2020,Q1,62.001984
共立メンテナンス,2020,Q2,-64.28076
共立メンテナンス,2020,Q3,3.7109015
共立メンテナンス,2020,Q4,6.8988
共立印刷,2018,Q1,6.1254373
共立印刷,2018,Q2,5.8030715
共立印刷,2018,Q3,5.703033
共立印刷,2018,Q4,9.977149
共立印刷,2019,Q1,8.618849
共立印刷,2019,Q2,7.3416395
共立印刷,2019,Q3,7.0844655
共立印刷,2019,Q4,6.951602
共立印刷,2020,Q1,6.5044637
共立印刷,2020,Q2,5.2375965
共立印刷,2020,Q3,-12.440125
共立印刷,2020,Q4,1.2525965
共英製鋼,2018,Q1,44.239483
共英製鋼,2018,Q2,46.12198
共英製鋼,2018,Q3,41.874695
共英製鋼,2018,Q4,40.73549
共英製鋼,2019,Q1,44.46986
共英製鋼,2019,Q2,61.897705
共英製鋼,2019,Q3,67.386894
共英製鋼,2019,Q4,8.126782
共英製鋼,2020,Q1,14.549654
共英製鋼,2020,Q2,54.39009
共英製鋼,2020,Q3,7.5835204
共英製鋼,2020,Q4,64.83519
兼松エレクトロニクス,2018,Q1,30.43502
兼松エレクトロニクス,2018,Q2,95.42369
兼松エレクトロニクス,2018,Q3,8.343886
兼松エレクトロニクス,2018,Q4,93.91912
兼松エレクトロニクス,2019,Q1,20.303885
兼松エレクトロニクス,2019,Q2,52.16652
兼松エレクトロニクス,2019,Q3,32.333973
兼松エレクトロニクス,2019,Q4,63.407547
兼松エレクトロニクス,2020,Q1,56.37058
兼松エレクトロニクス,2020,Q2,66.94959
兼松エレクトロニクス,2020,Q3,35.08071
兼松エレクトロニクス,2020,Q4,77.196365
兼松サステック,2018,Q1,17.848106
兼松サステック,2018,Q2,52.79731
兼松サステック,2018,Q3,39.65876
兼松サステック,2018,Q4,42.52078
兼松サステック,2019,Q1,39.09927
兼松サステック,2019,Q2,40.106106
兼松サステック,2019,Q3,45.18869
兼松サステック,2019,Q4,42.91955
兼松サステック,2020,Q1,24.120369
兼松サステック,2020,Q2,24.153496
兼松サステック,2020,Q3,23.607681
兼松サステック,2020,Q4,35.859535
凸版印刷,2018,Q1,9.876622
凸版印刷,2018,Q2,11.410726
凸版印刷,2018,Q3,13.392122
凸版印刷,2018,Q4,11.320129
凸版印刷,2019,Q1,32.472748
凸版印刷,2019,Q2,11.405741
凸版印刷,2019,Q3,46.737053
凸版印刷,2019,Q4,64.22352
凸版印刷,2020,Q1,33.91758
凸版印刷,2020,Q2,19.757393
凸版印刷,2020,Q3,10.87709
凸版印刷,2020,Q4,65.79528
出光興産,2018,Q1,236.19456
出光興産,2018,Q2,46.26524
出光興産,2018,Q3,269.7719
出光興産,2018,Q4,91.85946
出光興産,2019,Q1,58.742455
出光興産,2019,Q2,2.7007265
出光興産,2019,Q3,7.8930645
出光興産,2019,Q4,3.5963745
出光興産,2020,Q1,16.307217
出光興産,2020,Q2,39.430756
出光興産,2020,Q3,163.6381
出光興産,2020,Q4,38.206226
前沢化成工業,2018,Q1,11.063798
前沢化成工業,2018,Q2,8.699939
前沢化成工業,2018,Q3,5.8818235
前沢化成工業,2018,Q4,6.064842
前沢化成工業,2019,Q1,7.7523894
前沢化成工業,2019,Q2,10.191035
前沢化成工業,2019,Q3,9.591563
前沢化成工業,2019,Q4,9.052341
前沢化成工業,2020,Q1,8.709301
前沢化成工業,2020,Q2,12.1362915
前沢化成工業,2020,Q3,8.694626
前沢化成工業,2020,Q4,2.7184136
前沢給装工業,2018,Q1,40.761787
前沢給装工業,2018,Q2,31.959402
前沢給装工業,2018,Q3,33.989365
前沢給装工業,2018,Q4,33.3239
前沢給装工業,2019,Q1,36.675453
前沢給装工業,2019,Q2,43.48304
前沢給装工業,2019,Q3,27.407759
前沢給装工業,2019,Q4,32.39154
前沢給装工業,2020,Q1,31.435923
前沢給装工業,2020,Q2,28.681374
前沢給装工業,2020,Q3,25.411236
前沢給装工業,2020,Q4,29.963543
前田建設工業,2018,Q1,28.258219
前田建設工業,2018,Q2,20.930431
前田建設工業,2018,Q3,20.469746
前田建設工業,2018,Q4,27.02085
前田建設工業,2019,Q1,28.350784
前田建設工業,2019,Q2,20.718864
前田建設工業,2019,Q3,20.88594
前田建設工業,2019,Q4,23.124697
前田建設工業,2020,Q1,-6.278661
前田建設工業,2020,Q2,-1.2923114
前田建設工業,2020,Q3,-3.2796977
前田建設工業,2020,Q4,3.770916
前田道路,2018,Q1,14.148767
前田道路,2018,Q2,17.878855
前田道路,2018,Q3,34.82081
前田道路,2018,Q4,38.59953
前田道路,2019,Q1,12.885278
前田道路,2019,Q2,53.302296
前田道路,2019,Q3,51.75078
前田道路,2019,Q4,75.099495
前田道路,2020,Q1,74.86326
前田道路,2020,Q2,86.12367
前田道路,2020,Q3,63.49523
前田道路,2020,Q4,49.36274
加藤製作所,2018,Q1,138.25058
加藤製作所,2018,Q2,69.60164
加藤製作所,2018,Q3,107.50291
加藤製作所,2018,Q4,74.68252
加藤製作所,2019,Q1,68.38713
加藤製作所,2019,Q2,141.84618
加藤製作所,2019,Q3,398.6726
加藤製作所,2019,Q4,-45.385124
加藤製作所,2020,Q1,164.02893
加藤製作所,2020,Q2,-6.8291607
加藤製作所,2020,Q3,120.82967
加藤製作所,2020,Q4,-56.841934
加賀電子,2018,Q1,41.44699
加賀電子,2018,Q2,52.212406
加賀電子,2018,Q3,41.950096
加賀電子,2018,Q4,39.060596
加賀電子,2019,Q1,38.05702
加賀電子,2019,Q2,35.079823
加賀電子,2019,Q3,70.57689
加賀電子,2019,Q4,36.668377
加賀電子,2020,Q1,32.76467
加賀電子,2020,Q2,104.56316
加賀電子,2020,Q3,86.47142
加賀電子,2020,Q4,136.07098
北川鉄工所,2018,Q1,60.525387
北川鉄工所,2018,Q2,100.668915
北川鉄工所,2018,Q3,97.291534
北川鉄工所,2018,Q4,102.56071
北川鉄工所,2019,Q1,100.22933
北川鉄工所,2019,Q2,65.12293
北川鉄工所,2019,Q3,94.06418
北川鉄工所,2019,Q4,98.14308
北川鉄工所,2020,Q1,98.46934
北川鉄工所,2020,Q2,-47.262077
北川鉄工所,2020,Q3,42.23186
北川鉄工所,2020,Q4,2.8927674
北沢産業,2018,Q1,3.0279245
北沢産業,2018,Q2,9.398886
北沢産業,2018,Q3,0.9681441
北沢産業,2018,Q4,3.5839899
北沢産業,2019,Q1,6.5356803
北沢産業,2019,Q2,8.51243
北沢産業,2019,Q3,0.6147595
北沢産業,2019,Q4,3.1619961
北沢産業,2020,Q1,-1.4339635
北沢産業,2020,Q2,5.3981633
北沢産業,2020,Q3,-4.088942
北沢産業,2020,Q4,0.48881117
北海道ガス,2018,Q1,14.577448
北海道ガス,2018,Q2,-7.1004972
北海道ガス,2018,Q3,-0.6307566
北海道ガス,2018,Q4,39.38916
北海道ガス,2019,Q1,124.31232
北海道ガス,2019,Q2,54.683815
北海道ガス,2019,Q3,27.006065
北海道ガス,2019,Q4,3.7494354
北海道ガス,2020,Q1,114.88966
北海道ガス,2020,Q2,22.716
北海道ガス,2020,Q3,-17.616982
北海道ガス,2020,Q4,44.992783
北越コーポレーション,2018,Q1,18.97116
北越コーポレーション,2018,Q2,15.761456
北越コーポレーション,2018,Q3,15.977932
北越コーポレーション,2018,Q4,17.497555
北越コーポレーション,2019,Q1,18.93433
北越コーポレーション,2019,Q2,17.381628
北越コーポレーション,2019,Q3,18.008608
北越コーポレーション,2019,Q4,27.548552
北越コーポレーション,2020,Q1,12.955461
北越コーポレーション,2020,Q2,14.777928
北越コーポレーション,2020,Q3,-11.868884
北越コーポレーション,2020,Q4,8.163957
北越工業,2018,Q1,19.267075
北越工業,2018,Q2,18.947647
北越工業,2018,Q3,19.76917
北越工業,2018,Q4,17.409897
北越工業,2019,Q1,16.644894
北越工業,2019,Q2,29.461876
北越工業,2019,Q3,18.801588
北越工業,2019,Q4,17.999039
北越工業,2020,Q1,18.76205
北越工業,2020,Q2,17.045658
北越工業,2020,Q3,36.040115
北越工業,2020,Q4,32.65562
北野建設,2018,Q1,8.491434
北野建設,2018,Q2,11.74038
北野建設,2018,Q3,17.641197
北野建設,2018,Q4,24.153048
北野建設,2019,Q1,-14.501742
北野建設,2019,Q2,33.1769
北野建設,2019,Q3,60.369274
北野建設,2019,Q4,66.422935
北野建設,2020,Q1,92.32944
北野建設,2020,Q2,51.161743
北野建設,2020,Q3,77.82548
北野建設,2020,Q4,92.09764
北陸電気工事,2018,Q1,14.460204
北陸電気工事,2018,Q2,36.101376
北陸電気工事,2018,Q3,26.169416
北陸電気工事,2018,Q4,63.29722
北陸電気工事,2019,Q1,14.06006
北陸電気工事,2019,Q2,20.047329
北陸電気工事,2019,Q3,36.132214
北陸電気工事,2019,Q4,42.467667
北陸電気工事,2020,Q1,15.986849
北陸電気工事,2020,Q2,27.077948
北陸電気工事,2020,Q3,28.58477
北陸電気工事,2020,Q4,38.998283
北陸電気工業,2018,Q1,-8.376153
北陸電気工業,2018,Q2,8.0306015
北陸電気工業,2018,Q3,19.132725
北陸電気工業,2018,Q4,41.79699
北陸電気工業,2019,Q1,7.719019
北陸電気工業,2019,Q2,31.583048
北陸電気工業,2019,Q3,21.626942
北陸電気工業,2019,Q4,25.878101
北陸電気工業,2020,Q1,8.923464
北陸電気工業,2020,Q2,2.104246
北陸電気工業,2020,Q3,48.847153
北陸電気工業,2020,Q4,50.115974
協和エクシオ,2018,Q1,29.948885
協和エクシオ,2018,Q2,41.33698
協和エクシオ,2018,Q3,37.68455
協和エクシオ,2018,Q4,155.84218
協和エクシオ,2019,Q1,109.58926
協和エクシオ,2019,Q2,97.92016
協和エクシオ,2019,Q3,163.02739
協和エクシオ,2019,Q4,83.261696
協和エクシオ,2020,Q1,56.66204
協和エクシオ,2020,Q2,49.63415
協和エクシオ,2020,Q3,57.134415
協和エクシオ,2020,Q4,43.47081
南海電気鉄道,2018,Q1,21.28689
南海電気鉄道,2018,Q2,38.02983
南海電気鉄道,2018,Q3,64.97864
南海電気鉄道,2018,Q4,55.96749
南海電気鉄道,2019,Q1,8.742825
南海電気鉄道,2019,Q2,14.817921
南海電気鉄道,2019,Q3,37.50333
南海電気鉄道,2019,Q4,-24.93603
南海電気鉄道,2020,Q1,56.107918
南海電気鉄道,2020,Q2,30.180271
南海電気鉄道,2020,Q3,13.981202
南海電気鉄道,2020,Q4,51.40824
南陽,2018,Q1,36.19838
南陽,2018,Q2,60.659042
南陽,2018,Q3,34.449482
南陽,2018,Q4,79.40582
南陽,2019,Q1,51.043148
南陽,2019,Q2,37.30367
南陽,2019,Q3,46.672672
南陽,2019,Q4,46.511307
南陽,2020,Q1,52.292324
南陽,2020,Q2,46.22625
南陽,2020,Q3,65.52266
南陽,2020,Q4,56.74799
博報堂ＤＹホールディングス,2018,Q1,13.191414
博報堂ＤＹホールディングス,2018,Q2,29.74747
博報堂ＤＹホールディングス,2018,Q3,59.700985
博報堂ＤＹホールディングス,2018,Q4,22.434282
博報堂ＤＹホールディングス,2019,Q1,30.51773
博報堂ＤＹホールディングス,2019,Q2,62.53906
博報堂ＤＹホールディングス,2019,Q3,31.004711
博報堂ＤＹホールディングス,2019,Q4,20.773487
博報堂ＤＹホールディングス,2020,Q1,26.146229
博報堂ＤＹホールディングス,2020,Q2,55.308407
博報堂ＤＹホールディングス,2020,Q3,10.704239
博報堂ＤＹホールディングス,2020,Q4,23.179934
原田工業,2018,Q1,5.0369606
原田工業,2018,Q2,-4.9021454
原田工業,2018,Q3,12.894635
原田工業,2018,Q4,-11.120407
原田工業,2019,Q1,26.981888
原田工業,2019,Q2,15.605935
原田工業,2019,Q3,4.9156895
原田工業,2019,Q4,-0.1014601
原田工業,2020,Q1,0.21432906
原田工業,2020,Q2,-7.8585033
原田工業,2020,Q3,-38.128082
原田工業,2020,Q4,15.134798
参天製薬,2018,Q1,44.70592
参天製薬,2018,Q2,14.1711235
参天製薬,2018,Q3,12.442945
参天製薬,2018,Q4,15.051134
参天製薬,2019,Q1,16.84329
参天製薬,2019,Q2,18.866304
参天製薬,2019,Q3,20.644346
参天製薬,2019,Q4,16.512218
参天製薬,2020,Q1,20.782955
参天製薬,2020,Q2,20.803349
参天製薬,2020,Q3,20.915478
参天製薬,2020,Q4,13.53931
双信電機,2018,Q1,-0.52288556
双信電機,2018,Q2,5.3125396
双信電機,2018,Q3,-3.2268949
双信電機,2018,Q4,-6.97093
双信電機,2019,Q1,0.93876505
双信電機,2019,Q2,-23.251009
双信電機,2019,Q3,-25.740751
双信電機,2019,Q4,-15.906757
双信電機,2020,Q1,-9.225167
双信電機,2020,Q2,-7.164738
双信電機,2020,Q3,-6.760816
双信電機,2020,Q4,-2.8871527
双葉電子工業,2018,Q1,9.351648
双葉電子工業,2018,Q2,-7.6685743
双葉電子工業,2018,Q3,22.628658
双葉電子工業,2018,Q4,-7.7948036
