企業名,会計年度,四半期,y_hat
太陽誘電,2018,Q2,38.874128999129354
太陽誘電,2018,Q3,68.57870854517101
太陽誘電,2018,Q4,39.04356246486543
太陽誘電,2019,Q1,81.83477330349416
太陽誘電,2019,Q2,71.81549077957072
太陽誘電,2019,Q3,59.985663733582555
太陽誘電,2019,Q4,39.96418560586016
太陽誘電,2020,Q1,20.07377159323545
太陽誘電,2020,Q2,50.41318441756849
太陽誘電,2020,Q3,64.50799346212719
太陽誘電,2020,Q4,49.48442160136139
奥村組,2018,Q1,67.4897771560221
奥村組,2018,Q2,108.40827874027576
奥村組,2018,Q3,68.14650286580834
奥村組,2018,Q4,86.80303737387766
奥村組,2019,Q1,39.321662562828685
奥村組,2019,Q2,37.754293526602325
奥村組,2019,Q3,74.97982705274474
奥村組,2019,Q4,107.45694287957389
奥村組,2020,Q1,39.557365190557846
奥村組,2020,Q2,38.34839868470556
奥村組,2020,Q3,132.14742124116336
奥村組,2020,Q4,111.33056637842877
宇徳,2018,Q1,8.204661873548087
宇徳,2018,Q2,12.1106491556719
宇徳,2018,Q3,16.669303248881633
宇徳,2018,Q4,13.854499342180713
宇徳,2019,Q1,11.31170003086737
宇徳,2019,Q2,9.168236926638118
宇徳,2019,Q3,7.77245900234996
宇徳,2019,Q4,12.28356460332062
宇徳,2020,Q1,10.592265039537205
宇徳,2020,Q2,7.034785154231022
宇徳,2020,Q3,-3.03055764006651
宇徳,2020,Q4,20.457478344639807
宇部興産,2018,Q1,-60.68388684199345
宇部興産,2018,Q2,73.57673042520699
宇部興産,2018,Q3,56.371278173085564
宇部興産,2018,Q4,91.60523355144433
宇部興産,2019,Q1,100.74353047282096
宇部興産,2019,Q2,91.09732137710971
宇部興産,2019,Q3,102.52778532172302
宇部興産,2019,Q4,53.095545626616214
宇部興産,2020,Q1,3.4015992061079245
宇部興産,2020,Q2,59.89502668204092
宇部興産,2020,Q3,18.964976676211375
宇部興産,2020,Q4,109.00895133142234
安永,2018,Q1,25.13217210747959
安永,2018,Q2,41.09189688258288
安永,2018,Q3,33.41213897607969
安永,2018,Q4,35.51149525845668
安永,2019,Q1,3.8813543295961708
安永,2019,Q2,-3.599073443133875
安永,2019,Q3,2.0899565533148206
安永,2019,Q4,11.6598899328623
安永,2020,Q1,-54.75604948822793
安永,2020,Q2,-1.9083110140170731
安永,2020,Q3,25.33364034914618
安永,2020,Q4,-122.16490174650107
宝ホールディングス,2018,Q1,6.721132122757906
宝ホールディングス,2018,Q2,12.302235481319208
宝ホールディングス,2018,Q3,21.76164920971422
宝ホールディングス,2018,Q4,6.464406647395819
宝ホールディングス,2019,Q1,10.90494771907397
宝ホールディングス,2019,Q2,14.828338307879264
宝ホールディングス,2019,Q3,23.103190854061992
宝ホールディングス,2019,Q4,8.498831605237598
宝ホールディングス,2020,Q1,6.942726131814695
宝ホールディングス,2020,Q2,7.872027000223142
宝ホールディングス,2020,Q3,29.865998819007416
宝ホールディングス,2020,Q4,9.51931538070582
宮地エンジニアリンググループ,2018,Q1,39.53385270329812
宮地エンジニアリンググループ,2018,Q2,224.79585655608784
宮地エンジニアリンググループ,2018,Q3,-88.55833213973463
宮地エンジニアリンググループ,2018,Q4,-123.85285375656545
宮地エンジニアリンググループ,2019,Q1,151.26893342291362
宮地エンジニアリンググループ,2019,Q2,150.07400567960394
宮地エンジニアリンググループ,2019,Q3,149.733362722565
宮地エンジニアリンググループ,2019,Q4,158.84598661277943
宮地エンジニアリンググループ,2020,Q1,158.79128237431232
宮地エンジニアリンググループ,2020,Q2,29.053315603528418
宮地エンジニアリンググループ,2020,Q3,55.94612223634025
宮地エンジニアリンググループ,2020,Q4,-4.007900631557021
富士フイルムホールディングス,2018,Q1,68.77959370071773
富士フイルムホールディングス,2018,Q2,-38.365344232764755
富士フイルムホールディングス,2018,Q3,132.23748454904748
富士フイルムホールディングス,2018,Q4,38.29736692354095
富士フイルムホールディングス,2019,Q1,32.109404638656656
富士フイルムホールディングス,2019,Q2,49.03814118090162
富士フイルムホールディングス,2019,Q3,78.83185102593478
富士フイルムホールディングス,2019,Q4,47.75731804246493
富士フイルムホールディングス,2020,Q1,83.24960322157102
富士フイルムホールディングス,2020,Q2,26.110386388004486
富士フイルムホールディングス,2020,Q3,123.08079729474665
富士フイルムホールディングス,2020,Q4,134.6556669065999
富士急行,2018,Q1,12.512806652733062
富士急行,2018,Q2,33.141701119919105
富士急行,2018,Q3,-20.89443565372094
富士急行,2018,Q4,5.005353041164057
富士急行,2019,Q1,10.294017435566609
富士急行,2019,Q2,27.52762037350609
富士急行,2019,Q3,9.582058088689482
富士急行,2019,Q4,-11.166033899179581
富士急行,2020,Q1,-48.140895929025646
富士急行,2020,Q2,-42.39500051464518
富士急行,2020,Q3,6.330017168805101
富士急行,2020,Q4,-16.782190906868607
富士石油,2018,Q1,81.16236611484929
富士石油,2018,Q2,61.32406129232401
富士石油,2018,Q3,-145.73900363714966
富士石油,2018,Q4,84.1185324385147
富士石油,2019,Q1,-53.4783803115962
富士石油,2019,Q2,-51.811212138126564
富士石油,2019,Q3,58.39818592219192
富士石油,2019,Q4,-309.66963950603645
富士石油,2020,Q1,105.94741171186115
富士石油,2020,Q2,14.718460961003073
富士石油,2020,Q3,4.557286159769713
富士石油,2020,Q4,28.69826999695082
富士紡ホールディングス,2018,Q1,43.604807131041305
富士紡ホールディングス,2018,Q2,82.60608531784817
富士紡ホールディングス,2018,Q3,67.54561607415809
富士紡ホールディングス,2018,Q4,55.767077526107926
富士紡ホールディングス,2019,Q1,58.11392473881426
富士紡ホールディングス,2019,Q2,54.77141952758974
富士紡ホールディングス,2019,Q3,71.58670063819795
富士紡ホールディングス,2019,Q4,33.67371151436866
富士紡ホールディングス,2020,Q1,56.655232837020975
富士紡ホールディングス,2020,Q2,83.68466859992418
富士紡ホールディングス,2020,Q3,75.15348901726716
富士紡ホールディングス,2020,Q4,34.078476963190425
富士興産,2018,Q1,6.203646711072841
富士興産,2018,Q2,9.38724725480143
富士興産,2018,Q3,10.114511048286627
富士興産,2018,Q4,10.01463282034476
富士興産,2019,Q1,19.107504809905592
富士興産,2019,Q2,12.088730647628315
富士興産,2019,Q3,21.23540554185556
富士興産,2019,Q4,11.777166145309799
富士興産,2020,Q1,-10.76939719097597
富士興産,2020,Q2,9.583783443050113
富士興産,2020,Q3,7.247356336508657
富士興産,2020,Q4,-22.44074982474899
富士通,2018,Q1,6.895560882078371
富士通,2018,Q2,29.46704666194629
富士通,2018,Q3,285.91513707395256
富士通,2018,Q4,269.27519482708993
富士通,2019,Q1,-172.25156610292132
富士通,2019,Q2,-82.1450594110386
富士通,2019,Q3,259.5457267972623
富士通,2019,Q4,529.2507648524223
富士通,2020,Q1,89.25289596205883
富士通,2020,Q2,157.0121533079352
富士通,2020,Q3,32.54019959409645
富士通,2020,Q4,294.66478303573786
富士通ゼネラル,2018,Q1,44.06973007427099
富士通ゼネラル,2018,Q2,26.48611293092344
富士通ゼネラル,2018,Q3,-18.9429348474355
富士通ゼネラル,2018,Q4,72.91720078759171
富士通ゼネラル,2019,Q1,13.046013002836489
富士通ゼネラル,2019,Q2,23.373489143139963
富士通ゼネラル,2019,Q3,-1.0637865363462993
富士通ゼネラル,2019,Q4,48.93836004349231
富士通ゼネラル,2020,Q1,66.9440896281551
富士通ゼネラル,2020,Q2,8.510405482369542
富士通ゼネラル,2020,Q3,-14.300278352426961
富士通ゼネラル,2020,Q4,41.71348645280845
富士電機,2018,Q1,9.319591097068251
富士電機,2018,Q2,2.5933658886814506
富士電機,2018,Q3,203.08873948397908
富士電機,2018,Q4,958.3051742364477
富士電機,2019,Q1,-39.61575747562471
富士電機,2019,Q2,17.777417682612523
富士電機,2019,Q3,68.58111569366818
富士電機,2019,Q4,154.17009680403845
富士電機,2020,Q1,-3.6671818061020236
富士電機,2020,Q2,0.33902327551359424
富士電機,2020,Q3,34.028875867015735
富士電機,2020,Q4,124.10793868816758
寿スピリッツ,2018,Q1,17.288578469959184
寿スピリッツ,2018,Q2,29.567844913060853
寿スピリッツ,2018,Q3,40.09481395003315
寿スピリッツ,2018,Q4,33.67204054672147
寿スピリッツ,2019,Q1,32.880907333983856
寿スピリッツ,2019,Q2,44.422506792722416
寿スピリッツ,2019,Q3,55.35707063898708
寿スピリッツ,2019,Q4,9.047338557603478
寿スピリッツ,2020,Q1,-64.72011576512222
寿スピリッツ,2020,Q2,-12.5040578272384
寿スピリッツ,2020,Q3,21.53140795433171
寿スピリッツ,2020,Q4,-5.634789202902024
小松ウオール工業,2018,Q1,16.99874267506545
小松ウオール工業,2018,Q2,42.47270999609597
小松ウオール工業,2018,Q3,48.63444435873388
小松ウオール工業,2018,Q4,82.23276637180743
小松ウオール工業,2019,Q1,39.749139885151756
小松ウオール工業,2019,Q2,72.38200601434048
小松ウオール工業,2019,Q3,80.31653802102187
小松ウオール工業,2019,Q4,83.68323134232492
小松ウオール工業,2020,Q1,20.115918164956156
小松ウオール工業,2020,Q2,36.252595280883135
小松ウオール工業,2020,Q3,60.273916343511566
小松ウオール工業,2020,Q4,81.44592206805166
小松マテーレ,2018,Q1,12.109988028063128
小松マテーレ,2018,Q2,12.256924713934154
小松マテーレ,2018,Q3,12.632810137552598
小松マテーレ,2018,Q4,11.463037058766965
小松マテーレ,2019,Q1,9.267220630428785
小松マテーレ,2019,Q2,6.353228373146425
小松マテーレ,2019,Q3,15.128439051462514
小松マテーレ,2019,Q4,0.5709029588611614
小松マテーレ,2020,Q1,11.335250295329768
小松マテーレ,2020,Q2,-4.304651925789226
小松マテーレ,2020,Q3,11.754293601602456
小松マテーレ,2020,Q4,1.8709672676503146
小森コーポレーション,2018,Q1,-12.617783337331192
小森コーポレーション,2018,Q2,30.742846904452538
小森コーポレーション,2018,Q3,31.690600518704528
小森コーポレーション,2018,Q4,104.13552156768256
小森コーポレーション,2019,Q1,-29.16004638876886
小森コーポレーション,2019,Q2,5.140522977379561
小森コーポレーション,2019,Q3,-44.503224728833935
小森コーポレーション,2019,Q4,-46.7254941023139
小森コーポレーション,2020,Q1,439.1932511007218
小森コーポレーション,2020,Q2,-152.2284130732753
小森コーポレーション,2020,Q3,-110.5488119477601
小森コーポレーション,2020,Q4,146.6535050089914
小田急電鉄,2018,Q1,33.12026969054352
小田急電鉄,2018,Q2,22.264926414019953
小田急電鉄,2018,Q3,27.123129255131268
小田急電鉄,2018,Q4,3.3563990425314243
小田急電鉄,2019,Q1,16.24985217112361
小田急電鉄,2019,Q2,20.949661190915855
小田急電鉄,2019,Q3,17.57729515334501
小田急電鉄,2019,Q4,6.99450580961336
小田急電鉄,2020,Q1,-48.36701108213771
小田急電鉄,2020,Q2,-17.328415441787296
小田急電鉄,2020,Q3,-4.169499317332397
小田急電鉄,2020,Q4,-26.49600111446047
小糸製作所,2018,Q1,28.786204226040397
小糸製作所,2018,Q2,84.7728290509564
小糸製作所,2018,Q3,113.34929658069896
小糸製作所,2018,Q4,218.87638144488392
小糸製作所,2019,Q1,88.27474690417546
小糸製作所,2019,Q2,107.37627044060078
小糸製作所,2019,Q3,106.78864762999021
小糸製作所,2019,Q4,142.6525900596302
小糸製作所,2020,Q1,10.736672446051042
小糸製作所,2020,Q2,-15.982568029236248
小糸製作所,2020,Q3,81.52815101633433
小糸製作所,2020,Q4,56.548163619856695
小野建,2018,Q1,23.6970242502141
小野建,2018,Q2,59.786061670921065
小野建,2018,Q3,47.718163085460674
小野建,2018,Q4,67.46610936043959
小野建,2019,Q1,31.225597231804784
小野建,2019,Q2,42.327749446750374
小野建,2019,Q3,59.878869853125224
小野建,2019,Q4,74.05106403714194
小野建,2020,Q1,32.815034150806696
小野建,2020,Q2,25.424998560057247
小野建,2020,Q3,48.26795435705098
小野建,2020,Q4,90.16179535462527
小野薬品工業,2018,Q1,34.04941289806487
小野薬品工業,2018,Q2,19.476129746070512
小野薬品工業,2018,Q3,27.48322146223778
小野薬品工業,2018,Q4,2.922105125333311
小野薬品工業,2019,Q1,38.63169178349174
小野薬品工業,2019,Q2,32.57774128572327
小野薬品工業,2019,Q3,20.718930712321576
小野薬品工業,2019,Q4,13.351634178961755
小野薬品工業,2020,Q1,32.357326836590715
小野薬品工業,2020,Q2,34.82111394291403
小野薬品工業,2020,Q3,29.474301794300896
小野薬品工業,2020,Q4,22.93903404026213
尾家産業,2018,Q1,-8.715135904470927
尾家産業,2018,Q2,26.750974225733955
尾家産業,2018,Q3,31.354806128658776
尾家産業,2018,Q4,12.414670873558183
尾家産業,2019,Q1,-1.2512382062827587
尾家産業,2019,Q2,7.902385008875109
尾家産業,2019,Q3,24.658350909151096
尾家産業,2019,Q4,15.551954253461503
尾家産業,2020,Q1,-30.965615008683976
尾家産業,2020,Q2,-2.1466546162446036
尾家産業,2020,Q3,-107.87462540391851
尾家産業,2020,Q4,-43.46722365873575
山一電機,2018,Q1,40.9155594518996
山一電機,2018,Q2,37.75605633384955
山一電機,2018,Q3,-0.707143957858051
山一電機,2018,Q4,-14.452017109867228
山一電機,2019,Q1,19.609558617770425
山一電機,2019,Q2,58.54378637196608
山一電機,2019,Q3,37.03477167212443
山一電機,2019,Q4,18.010165436234175
山一電機,2020,Q1,19.476883187012877
山一電機,2020,Q2,40.84018531320089
山一電機,2020,Q3,10.906914053346267
山一電機,2020,Q4,19.936091299267794
山九,2018,Q1,65.11529537457295
山九,2018,Q2,116.74653893808527
山九,2018,Q3,123.67012010139972
山九,2018,Q4,119.59529386987256
山九,2019,Q1,118.12824342245571
山九,2019,Q2,111.12016437593509
山九,2019,Q3,122.5374863993801
山九,2019,Q4,105.59803625739931
山九,2020,Q1,108.41895974132083
山九,2020,Q2,58.02225185658764
山九,2020,Q3,80.79661025750579
山九,2020,Q4,108.48087903018939
山善,2018,Q1,26.23914343635394
山善,2018,Q2,26.50009523774891
山善,2018,Q3,34.26095801059131
山善,2018,Q4,27.51854731651602
山善,2019,Q1,30.407810197980545
山善,2019,Q2,29.653805621288143
山善,2019,Q3,20.593764346652748
山善,2019,Q4,19.429103415725145
山善,2020,Q1,-5.443263518918258
山善,2020,Q2,13.803189379169737
山善,2020,Q3,15.213994830722115
山善,2020,Q4,19.536283974097486
山洋電気,2018,Q1,121.73492922039362
山洋電気,2018,Q2,403.1221685487458
山洋電気,2018,Q3,1.4024815843818352
山洋電気,2018,Q4,16.35486056334294
山洋電気,2019,Q1,-48.82814107464458
山洋電気,2019,Q2,-27.397064170904876
山洋電気,2019,Q3,15.91551441798247
山洋電気,2019,Q4,34.113270557634834
山洋電気,2020,Q1,15.894268435540432
山洋電気,2020,Q2,10.909329820610685
山洋電気,2020,Q3,81.89922040826028
山洋電気,2020,Q4,131.97099698826997
山田コンサルティンググループ,2018,Q1,6.42334301562812
山田コンサルティンググループ,2018,Q2,0.9943812863785979
山田コンサルティンググループ,2018,Q3,-49.02914074278637
山田コンサルティンググループ,2018,Q4,-139.62032286667613
山田コンサルティンググループ,2019,Q1,-61.97361194410027
山田コンサルティンググループ,2019,Q2,-22.202221028981057
山田コンサルティンググループ,2019,Q3,-9.700901605607143
山田コンサルティンググループ,2019,Q4,69.88656822093421
山田コンサルティンググループ,2020,Q1,18.398536019956182
山田コンサルティンググループ,2020,Q2,7.7913150187425515
山田コンサルティンググループ,2020,Q3,-29.82044826448534
山田コンサルティンググループ,2020,Q4,-43.68421366135455
山陽特殊製鋼,2018,Q1,-72.07253110535441
山陽特殊製鋼,2018,Q2,33.3279190147256
山陽特殊製鋼,2018,Q3,2.5255600968899614
山陽特殊製鋼,2018,Q4,22.835181429582157
山陽特殊製鋼,2019,Q1,10.852318283538786
山陽特殊製鋼,2019,Q2,106.56588669296522
山陽特殊製鋼,2019,Q3,-158.24846680720532
山陽特殊製鋼,2019,Q4,-4.638350284847439
山陽特殊製鋼,2020,Q1,27.329363925721218
山陽特殊製鋼,2020,Q2,-42.5131662992074
山陽特殊製鋼,2020,Q3,-39.79719867247898
山陽特殊製鋼,2020,Q4,-34.853851013997904
山陽電気鉄道,2018,Q1,20.21949853760345
山陽電気鉄道,2018,Q2,30.512335705704363
山陽電気鉄道,2018,Q3,24.23663014953971
山陽電気鉄道,2018,Q4,14.671130073643633
山陽電気鉄道,2019,Q1,42.9993659444735
山陽電気鉄道,2019,Q2,22.492371015250445
山陽電気鉄道,2019,Q3,39.79643951484682
山陽電気鉄道,2019,Q4,12.701705175010673
山陽電気鉄道,2020,Q1,7.790867360854486
山陽電気鉄道,2020,Q2,11.066517268876963
山陽電気鉄道,2020,Q3,26.60731471176478
山陽電気鉄道,2020,Q4,0.8481335348806791
岡谷電機産業,2018,Q1,2.110444091804182
岡谷電機産業,2018,Q2,-1.7677468329961155
岡谷電機産業,2018,Q3,0.6418592829486198
岡谷電機産業,2018,Q4,-16.425445471585462
岡谷電機産業,2019,Q1,6.83404669766628
岡谷電機産業,2019,Q2,-6.068156924296208
岡谷電機産業,2019,Q3,-5.789606572715826
岡谷電機産業,2019,Q4,-14.607060969864975
岡谷電機産業,2020,Q1,3.8433256816114465
岡谷電機産業,2020,Q2,7.705504786205534
岡谷電機産業,2020,Q3,-1.6433882454070998
岡谷電機産業,2020,Q4,-3.641590179822174
岩崎通信機,2018,Q1,-6.392267284927712
岩崎通信機,2018,Q2,-44.309039249752985
岩崎通信機,2018,Q3,72.84070249363023
岩崎通信機,2018,Q4,146.7854913857082
岩崎通信機,2019,Q1,-181.75633921870119
岩崎通信機,2019,Q2,-32.47883041768684
岩崎通信機,2019,Q3,-67.1785628954625
岩崎通信機,2019,Q4,110.39906077078281
岩崎通信機,2020,Q1,-75.370121116868
岩崎通信機,2020,Q2,-27.102936116932675
岩崎通信機,2020,Q3,-17.404787601889915
岩崎通信機,2020,Q4,56.2748122041566
岩崎電気,2018,Q1,344.0667363558283
岩崎電気,2018,Q2,579.3593791788902
岩崎電気,2018,Q3,-59.76101034355459
岩崎電気,2018,Q4,124.23215134355026
岩崎電気,2019,Q1,-6.797180361318915
岩崎電気,2019,Q2,43.24555867593388
岩崎電気,2019,Q3,65.2262010454873
岩崎電気,2019,Q4,210.04152739151684
岩崎電気,2020,Q1,-11.93167563105078
岩崎電気,2020,Q2,108.90445223291408
岩崎電気,2020,Q3,228.15108795962328
岩崎電気,2020,Q4,176.931747331684
岩谷産業,2018,Q1,218.06063878316857
岩谷産業,2018,Q2,250.29882556158032
岩谷産業,2018,Q3,281.44004890330376
岩谷産業,2018,Q4,121.42198932328908
岩谷産業,2019,Q1,91.60566005527508
岩谷産業,2019,Q2,65.31567700529015
岩谷産業,2019,Q3,98.44210003476005
岩谷産業,2019,Q4,161.43442461370367
岩谷産業,2020,Q1,64.72807883698363
岩谷産業,2020,Q2,50.700175384159934
岩谷産業,2020,Q3,103.44658993750097
岩谷産業,2020,Q4,187.2600683260119
島津製作所,2018,Q1,14.725870764736847
島津製作所,2018,Q2,32.174087476616364
島津製作所,2018,Q3,24.32266444688512
島津製作所,2018,Q4,33.464063730288274
島津製作所,2019,Q1,21.586972983595835
島津製作所,2019,Q2,27.981728217051394
島津製作所,2019,Q3,25.906716556970743
島津製作所,2019,Q4,43.3771699501183
島津製作所,2020,Q1,17.363893320710936
島津製作所,2020,Q2,35.60342674298704
島津製作所,2020,Q3,20.440247074771122
島津製作所,2020,Q4,57.1472208202931
島精機製作所,2018,Q1,-49.91866859109905
島精機製作所,2018,Q2,81.28189216475124
島精機製作所,2018,Q3,97.38668958302748
島精機製作所,2018,Q4,-202.2731228045101
島精機製作所,2019,Q1,2.5735402844038617
島精機製作所,2019,Q2,-209.6474139835118
島精機製作所,2019,Q3,6.823587628466868
島精機製作所,2019,Q4,-44.134927097775744
島精機製作所,2020,Q1,-62.67352244467406
島精機製作所,2020,Q2,-136.2034603523722
島精機製作所,2020,Q3,-101.40682675405628
島精機製作所,2020,Q4,-39.401122342409565
川崎汽船,2018,Q1,382.5957553398009
川崎汽船,2018,Q2,2.5115633428957995
川崎汽船,2018,Q3,-159.80225653804104
川崎汽船,2018,Q4,-344.4331271857189
川崎汽船,2019,Q1,124.39209081140746
川崎汽船,2019,Q2,188.4607362172224
川崎汽船,2019,Q3,-418.2474717970786
川崎汽船,2019,Q4,-1418.7360393303727
川崎汽船,2020,Q1,-287.95103038726774
川崎汽船,2020,Q2,-55.15305573637251
川崎汽船,2020,Q3,-14.525301665789016
川崎汽船,2020,Q4,-492.7889523574819
川崎重工業,2018,Q1,81.52715756309321
川崎重工業,2018,Q2,69.97486742836549
川崎重工業,2018,Q3,100.29186732591968
川崎重工業,2018,Q4,23.179371496759888
川崎重工業,2019,Q1,50.64417356409205
川崎重工業,2019,Q2,19.47586233519909
川崎重工業,2019,Q3,69.14859315101393
川崎重工業,2019,Q4,82.77125739972305
川崎重工業,2020,Q1,-68.4099085015994
川崎重工業,2020,Q2,18.45260192058396
川崎重工業,2020,Q3,101.0809963833251
川崎重工業,2020,Q4,74.97695217528997
巴コーポレーション,2018,Q1,16.45168325370349
巴コーポレーション,2018,Q2,4.18280164155034
巴コーポレーション,2018,Q3,21.016943904662934
巴コーポレーション,2018,Q4,32.22491944922649
巴コーポレーション,2019,Q1,-2.2523025639180503
巴コーポレーション,2019,Q2,16.978971986939513
巴コーポレーション,2019,Q3,16.605596672949897
巴コーポレーション,2019,Q4,26.340798796656525
巴コーポレーション,2020,Q1,-18.022994875021425
巴コーポレーション,2020,Q2,2.788147318793909
巴コーポレーション,2020,Q3,9.18035294799206
巴コーポレーション,2020,Q4,17.562688682257217
巴川製紙所,2018,Q1,2.8617912060039163
巴川製紙所,2018,Q2,0.4901626959733161
巴川製紙所,2018,Q3,47.34008832197984
巴川製紙所,2018,Q4,-20.036778256607942
巴川製紙所,2019,Q1,-203.21356334405556
巴川製紙所,2019,Q2,-1.4492337158960886
巴川製紙所,2019,Q3,-50.946816204193276
巴川製紙所,2019,Q4,-0.00140852322018592
巴川製紙所,2020,Q1,-17.590602428388795
巴川製紙所,2020,Q2,-37.52208601746227
巴川製紙所,2020,Q3,-62.85451651057655
巴川製紙所,2020,Q4,48.332119725893406
帝人,2018,Q1,42.76519984245139
帝人,2018,Q2,74.4741935280197
帝人,2018,Q3,27.682689878100255
帝人,2018,Q4,35.0490359372659
帝人,2019,Q1,105.79458072695017
帝人,2019,Q2,50.53370868405777
帝人,2019,Q3,29.70614283364939
帝人,2019,Q4,28.448848149769997
帝人,2020,Q1,43.34002355422717
帝人,2020,Q2,62.524309170139
帝人,2020,Q3,55.21523081489829
帝人,2020,Q4,26.060384152699818
帝国通信工業,2018,Q1,-147.67176157262344
帝国通信工業,2018,Q2,-134.86097430702614
帝国通信工業,2018,Q3,-61.789109737829335
帝国通信工業,2018,Q4,17.578426352330553
帝国通信工業,2019,Q1,20.30576305344148
帝国通信工業,2019,Q2,13.608958062263891
帝国通信工業,2019,Q3,-5.1238683261403555
帝国通信工業,2019,Q4,18.425035029008036
帝国通信工業,2020,Q1,-23.7370052547177
帝国通信工業,2020,Q2,-45.59389815736307
帝国通信工業,2020,Q3,8.951996860352645
帝国通信工業,2020,Q4,14.958919843266383
帝国電機製作所,2018,Q1,4.886278890456211
帝国電機製作所,2018,Q2,4.592281148955124
帝国電機製作所,2018,Q3,5.767928586444199
帝国電機製作所,2018,Q4,8.815405911933794
帝国電機製作所,2019,Q1,34.94478506651704
帝国電機製作所,2019,Q2,36.19434532226113
帝国電機製作所,2019,Q3,54.47904667266721
帝国電機製作所,2019,Q4,65.80931215024196
帝国電機製作所,2020,Q1,25.93076652856604
帝国電機製作所,2020,Q2,23.938298524152255
帝国電機製作所,2020,Q3,52.62861143693408
帝国電機製作所,2020,Q4,29.08619906632636
常磐興産,2018,Q1,-122.47858436142646
常磐興産,2018,Q2,87.79111466446666
常磐興産,2018,Q3,-13.530722063533233
常磐興産,2018,Q4,-76.5917544493934
常磐興産,2019,Q1,-33.32799289153333
常磐興産,2019,Q2,81.4623767054078
常磐興産,2019,Q3,-34.301445865293175
常磐興産,2019,Q4,-62.05448726286976
常磐興産,2020,Q1,-83.20282228769963
常磐興産,2020,Q2,-144.78309727533582
常磐興産,2020,Q3,-52.97463241880866
常磐興産,2020,Q4,-151.65129728796038
平和,2018,Q1,105.91858781729792
平和,2018,Q2,93.0327174963386
平和,2018,Q3,30.67357772426358
平和,2018,Q4,32.53462509168
平和,2019,Q1,46.296627209198526
平和,2019,Q2,29.72573383592912
平和,2019,Q3,49.19259641425514
平和,2019,Q4,4.536190979754501
平和,2020,Q1,-13.979042079348453
平和,2020,Q2,5.579565871073129
平和,2020,Q3,91.08274926876663
平和,2020,Q4,32.733680877056486
平和不動産,2018,Q1,35.75754212473761
平和不動産,2018,Q2,33.379205694586496
平和不動産,2018,Q3,-19.478032663778016
平和不動産,2018,Q4,22.33815281832949
平和不動産,2019,Q1,15.453566423275646
平和不動産,2019,Q2,66.43777516468376
平和不動産,2019,Q3,27.371973717271345
平和不動産,2019,Q4,38.47098694908308
平和不動産,2020,Q1,46.615333853721616
平和不動産,2020,Q2,55.87361239881322
平和不動産,2020,Q3,48.06843174495542
平和不動産,2020,Q4,85.94234650037077
平河ヒューテック,2018,Q1,38.990204742415656
平河ヒューテック,2018,Q2,43.8387780326159
平河ヒューテック,2018,Q3,42.73550364434007
平河ヒューテック,2018,Q4,38.659859671466855
平河ヒューテック,2019,Q1,40.47286131797537
平河ヒューテック,2019,Q2,59.01492150364817
平河ヒューテック,2019,Q3,30.93220063036336
平河ヒューテック,2019,Q4,31.649206084959186
平河ヒューテック,2020,Q1,7.371358394702099
平河ヒューテック,2020,Q2,26.48477732040475
平河ヒューテック,2020,Q3,17.001682912545792
平河ヒューテック,2020,Q4,1.687739931743323
平田機工,2018,Q1,89.02839769572131
平田機工,2018,Q2,148.07474913300368
平田機工,2018,Q3,163.11363422706552
平田機工,2018,Q4,251.54704047091582
平田機工,2019,Q1,178.00423011699786
平田機工,2019,Q2,2.9942043218843892
平田機工,2019,Q3,21.489632482700294
平田機工,2019,Q4,72.46074169468191
平田機工,2020,Q1,80.12734063583733
平田機工,2020,Q2,66.74564316737113
平田機工,2020,Q3,57.55906695307108
平田機工,2020,Q4,66.80950480294024
幸楽苑ホールディングス,2018,Q1,113.89555316020505
幸楽苑ホールディングス,2018,Q2,-23.830589621400577
幸楽苑ホールディングス,2018,Q3,-24.673208564441353
幸楽苑ホールディングス,2018,Q4,22.655578666186358
幸楽苑ホールディングス,2019,Q1,-42.43386796096286
幸楽苑ホールディングス,2019,Q2,8.131113491250062
幸楽苑ホールディングス,2019,Q3,-67.12493909668828
幸楽苑ホールディングス,2019,Q4,2.9562033829133725
幸楽苑ホールディングス,2020,Q1,-34.92900805204957
幸楽苑ホールディングス,2020,Q2,-32.42874772120578
幸楽苑ホールディングス,2020,Q3,-153.470467052422
幸楽苑ホールディングス,2020,Q4,77.93861160458403
愛三工業,2018,Q1,33.14063601521916
愛三工業,2018,Q2,42.6316021161206
愛三工業,2018,Q3,31.439083886946904
愛三工業,2018,Q4,32.75360498172779
愛三工業,2019,Q1,48.09007895869114
愛三工業,2019,Q2,36.770570978159554
愛三工業,2019,Q3,34.83287029731218
愛三工業,2019,Q4,6.384841853835184
愛三工業,2020,Q1,-77.08930355233463
愛三工業,2020,Q2,-29.893920881338545
愛三工業,2020,Q3,23.688218869594436
愛三工業,2020,Q4,134.3131420343061
愛眼,2018,Q1,4.2940131740235685
愛眼,2018,Q2,2.3905096453662154
愛眼,2018,Q3,-4.871474161658874
愛眼,2018,Q4,-9.368052877868557
愛眼,2019,Q1,-3.351940259524774
愛眼,2019,Q2,15.058880269306187
愛眼,2019,Q3,-14.211297155706916
愛眼,2019,Q4,-35.426398614941434
愛眼,2020,Q1,-52.08419385140162
愛眼,2020,Q2,8.150855892000429
愛眼,2020,Q3,-6.537854284765896
