企業名,会計年度,四半期,y_hat_ols2
ドウシシャ,2019,Q2,28.922073477718413
ドウシシャ,2019,Q3,46.81884324359157
ドウシシャ,2019,Q4,-8.78846768176004
ドウシシャ,2020,Q1,33.28858493873133
ドウシシャ,2020,Q2,28.821039088600287
ドウシシャ,2020,Q3,48.16501136784496
ドウシシャ,2020,Q4,17.859000304203164
ナイス,2018,Q1,-278.88456622775743
ナイス,2018,Q2,238.2846308037656
ナイス,2018,Q3,-879.650761601772
ナイス,2018,Q4,559.3731951614604
ナイス,2019,Q1,-1135.1970835873174
ナイス,2019,Q2,174.51532972620817
ナイス,2019,Q3,-0.1773854289340306
ナイス,2019,Q4,-179.31405968219406
ナイス,2020,Q1,1610.9793208069575
ナイス,2020,Q2,-809.7343138073079
ナイス,2020,Q3,171.2447721980977
ナイス,2020,Q4,512.9637529283516
ナカバヤシ,2018,Q1,10.549277754390744
ナカバヤシ,2018,Q2,7.128247345031866
ナカバヤシ,2018,Q3,35.534646980237255
ナカバヤシ,2018,Q4,25.186229556312213
ナカバヤシ,2019,Q1,5.8408710752880495
ナカバヤシ,2019,Q2,1.9469468763624815
ナカバヤシ,2019,Q3,14.288935890275296
ナカバヤシ,2019,Q4,25.59864950685605
ナカバヤシ,2020,Q1,4.791291607755824
ナカバヤシ,2020,Q2,16.48575988190393
ナカバヤシ,2020,Q3,10.348492027007552
ナカバヤシ,2020,Q4,26.44837658018453
ナカヨ,2018,Q1,25.28143223034749
ナカヨ,2018,Q2,14.48965558524378
ナカヨ,2018,Q3,-278.3431106328717
ナカヨ,2018,Q4,44.9763413787673
ナカヨ,2019,Q1,49.38014473902149
ナカヨ,2019,Q2,60.52180760567518
ナカヨ,2019,Q3,-6.908097906764567
ナカヨ,2019,Q4,35.142594912666084
ナカヨ,2020,Q1,27.74859783759632
ナカヨ,2020,Q2,64.56757657569943
ナカヨ,2020,Q3,0.1541375780223006
ナカヨ,2020,Q4,26.245073940906025
ナガワ,2018,Q1,38.71366559816096
ナガワ,2018,Q2,58.86355980990584
ナガワ,2018,Q3,46.53714720421445
ナガワ,2018,Q4,50.06718713856975
ナガワ,2019,Q1,34.965104583689765
ナガワ,2019,Q2,43.95120871370858
ナガワ,2019,Q3,43.95821814459502
ナガワ,2019,Q4,41.46748551975247
ナガワ,2020,Q1,31.0887690310274
ナガワ,2020,Q2,38.2071764515253
ナガワ,2020,Q3,34.22479444112537
ナガワ,2020,Q4,31.08359429717908
ナック,2018,Q1,-81.74356808965331
ナック,2018,Q2,38.33158859483456
ナック,2018,Q3,17.069803066468694
ナック,2018,Q4,78.63609353733546
ナック,2019,Q1,-90.2019829274609
ナック,2019,Q2,-12.196447202500169
ナック,2019,Q3,-3.4419021320645697
ナック,2019,Q4,30.189388872912787
ナック,2020,Q1,-38.62079813502624
ナック,2020,Q2,20.91068306306852
ナック,2020,Q3,25.30800047742696
ナック,2020,Q4,63.71469409772453
ニコン,2018,Q1,30.159856315433387
ニコン,2018,Q2,24.877903599929653
ニコン,2018,Q3,20.31148367578774
ニコン,2018,Q4,26.13807950012307
ニコン,2019,Q1,38.24836377104231
ニコン,2019,Q2,17.08892324579756
ニコン,2019,Q3,22.34040197086405
ニコン,2019,Q4,23.997699972294527
ニコン,2020,Q1,-1.4341562915951729
ニコン,2020,Q2,-15.1096096148774
ニコン,2020,Q3,-36.01671114443457
ニコン,2020,Q4,14.51480145805533
ニチアス,2018,Q1,27.049089105161897
ニチアス,2018,Q2,38.592547696916085
ニチアス,2018,Q3,44.10178213689324
ニチアス,2018,Q4,60.10128886805046
ニチアス,2019,Q1,56.047339184213
ニチアス,2019,Q2,48.06325188322921
ニチアス,2019,Q3,66.04064559771041
ニチアス,2019,Q4,41.365852517953726
ニチアス,2020,Q1,71.91290564003464
ニチアス,2020,Q2,41.1859528910565
ニチアス,2020,Q3,49.73551499844601
ニチアス,2020,Q4,49.01564005423768
ニチコン,2018,Q1,-15.559501200770796
ニチコン,2018,Q2,-26.07477502318079
ニチコン,2018,Q3,-21.365449751083705
ニチコン,2018,Q4,-19.75949349053789
ニチコン,2019,Q1,-12.693674397479228
ニチコン,2019,Q2,-54.22768619857749
ニチコン,2019,Q3,-35.12937010406762
ニチコン,2019,Q4,-69.70393350544123
ニチコン,2020,Q1,16.089350001866272
ニチコン,2020,Q2,-10.027429083819555
ニチコン,2020,Q3,6.76144558313581
ニチコン,2020,Q4,-18.7620339459084
ニチハ,2018,Q1,71.47324098385778
ニチハ,2018,Q2,76.46759478298836
ニチハ,2018,Q3,68.6493326133018
ニチハ,2018,Q4,58.5372304745456
ニチハ,2019,Q1,65.14479335206124
ニチハ,2019,Q2,66.93547594304391
ニチハ,2019,Q3,95.4826156797394
ニチハ,2019,Q4,71.27938254342553
ニチハ,2020,Q1,66.95752028286142
ニチハ,2020,Q2,61.36656301482935
ニチハ,2020,Q3,34.17406255163041
ニチハ,2020,Q4,53.92501289343568
ニチバン,2018,Q1,37.131992581137055
ニチバン,2018,Q2,30.37171573381629
ニチバン,2018,Q3,191.13035180581693
ニチバン,2018,Q4,-34.11766932270143
ニチバン,2019,Q1,36.51616183345004
ニチバン,2019,Q2,46.76279849676166
ニチバン,2019,Q3,51.219003029654914
ニチバン,2019,Q4,79.65794193410488
ニチバン,2020,Q1,17.14936913995257
ニチバン,2020,Q2,-7.141468709041874
ニチバン,2020,Q3,16.93972200764597
ニチバン,2020,Q4,43.40739116279974
ニチモウ,2018,Q1,6.8907236720583
ニチモウ,2018,Q2,-52.15352288951791
ニチモウ,2018,Q3,692.8913347003268
ニチモウ,2018,Q4,337.0340669683494
ニチモウ,2019,Q1,-874.6103443649354
ニチモウ,2019,Q2,509.3945367347469
ニチモウ,2019,Q3,676.9439278895702
ニチモウ,2019,Q4,2473.579614482179
ニチモウ,2020,Q1,-519.7772116193905
ニチモウ,2020,Q2,-407.3055613754837
ニチモウ,2020,Q3,277.17964709376724
ニチモウ,2020,Q4,-647.884867038531
ニチレイ,2018,Q1,49.1215679173904
ニチレイ,2018,Q2,49.30320573086807
ニチレイ,2018,Q3,40.80051089906608
ニチレイ,2018,Q4,19.046674548542548
ニチレイ,2019,Q1,32.984756994764666
ニチレイ,2019,Q2,37.96547604535715
ニチレイ,2019,Q3,48.97372061072144
ニチレイ,2019,Q4,28.96752935001245
ニチレイ,2020,Q1,28.405942016032725
ニチレイ,2020,Q2,39.2706349706707
ニチレイ,2020,Q3,56.79209005001353
ニチレイ,2020,Q4,16.63114344182152
ニチレキ,2018,Q1,-14.636602073393306
ニチレキ,2018,Q2,46.47196100525957
ニチレキ,2018,Q3,104.72606516328368
ニチレキ,2018,Q4,88.67345820643072
ニチレキ,2019,Q1,-19.172431887498306
ニチレキ,2019,Q2,48.18737758682414
ニチレキ,2019,Q3,78.50981350385109
ニチレキ,2019,Q4,92.0173529170088
ニチレキ,2020,Q1,-22.291188390626985
ニチレキ,2020,Q2,51.297213978275295
ニチレキ,2020,Q3,106.16841718499133
ニチレキ,2020,Q4,65.53044413242401
ニッカトー,2018,Q1,15.218929348130928
ニッカトー,2018,Q2,14.617301116396874
ニッカトー,2018,Q3,18.43672689194648
ニッカトー,2018,Q4,19.51555256837085
ニッカトー,2019,Q1,6.990832434744142
ニッカトー,2019,Q2,16.925313868348468
ニッカトー,2019,Q3,12.058093310549424
ニッカトー,2019,Q4,-3.0545094945970703
ニッカトー,2020,Q1,1.785709378365425
ニッカトー,2020,Q2,-0.1035080553007787
ニッカトー,2020,Q3,1.9209189877580144
ニッカトー,2020,Q4,-4.157778750582992
ニッコンホールディングス,2018,Q1,48.89373792650304
ニッコンホールディングス,2018,Q2,53.86165531257132
ニッコンホールディングス,2018,Q3,49.5941737675559
ニッコンホールディングス,2018,Q4,57.63466862462269
ニッコンホールディングス,2019,Q1,50.98108691507613
ニッコンホールディングス,2019,Q2,61.44366756397328
ニッコンホールディングス,2019,Q3,66.4504726379424
ニッコンホールディングス,2019,Q4,58.63560177763975
ニッコンホールディングス,2020,Q1,61.7209316374216
ニッコンホールディングス,2020,Q2,39.453778479929696
ニッコンホールディングス,2020,Q3,55.313731152630425
ニッコンホールディングス,2020,Q4,52.17002166803519
ニッタ,2018,Q1,77.28397988855977
ニッタ,2018,Q2,76.98819537614702
ニッタ,2018,Q3,89.04953413232636
ニッタ,2018,Q4,86.20300053988672
ニッタ,2019,Q1,86.02490281793416
ニッタ,2019,Q2,80.22526144086169
ニッタ,2019,Q3,69.81598672413361
ニッタ,2019,Q4,48.01986801357987
ニッタ,2020,Q1,56.7970642429043
ニッタ,2020,Q2,43.12840907467762
ニッタ,2020,Q3,20.69041533664836
ニッタ,2020,Q4,59.12852418731688
ニッパツ,2018,Q1,17.03051213484065
ニッパツ,2018,Q2,26.566681457641096
ニッパツ,2018,Q3,33.328204499023826
ニッパツ,2018,Q4,5.50585872894635
ニッパツ,2019,Q1,8.061108878734103
ニッパツ,2019,Q2,16.127398236382987
ニッパツ,2019,Q3,18.617947772286698
ニッパツ,2019,Q4,-10.360196041888685
ニッパツ,2020,Q1,190.65096531692984
ニッパツ,2020,Q2,3.3400095010619992
ニッパツ,2020,Q3,21.520996342772023
ニッパツ,2020,Q4,15.70858497326492
ニップン,2018,Q1,19.35838553277684
ニップン,2018,Q2,33.41603189784462
ニップン,2018,Q3,32.869879905423346
ニップン,2018,Q4,23.166576726286003
ニップン,2019,Q1,33.57246497134221
ニップン,2019,Q2,30.27240665084869
ニップン,2019,Q3,33.55703684447036
ニップン,2019,Q4,23.697867585040683
ニップン,2020,Q1,34.780808231090305
ニップン,2020,Q2,20.52171462770275
ニップン,2020,Q3,50.19369955794673
ニップン,2020,Q4,26.62278159021844
ニフコ,2018,Q1,110.06604310422426
ニフコ,2018,Q2,100.995310761881
ニフコ,2018,Q3,75.3379254350632
ニフコ,2018,Q4,58.77026751832727
ニフコ,2019,Q1,71.24657282320868
ニフコ,2019,Q2,67.0917935619259
ニフコ,2019,Q3,64.52320077135937
ニフコ,2019,Q4,62.82248452012982
ニフコ,2020,Q1,39.84951607767516
ニフコ,2020,Q2,31.788635953626223
ニフコ,2020,Q3,21.82691440282497
ニフコ,2020,Q4,52.14007431822938
ニプロ,2018,Q1,25.226193878384493
ニプロ,2018,Q2,-2.1514328727719203
ニプロ,2018,Q3,34.40770808446723
ニプロ,2018,Q4,16.37853620272824
ニプロ,2019,Q1,22.415798723757803
ニプロ,2019,Q2,7.306157938207775
ニプロ,2019,Q3,22.72483782682673
ニプロ,2019,Q4,9.096917577381303
ニプロ,2020,Q1,68.63790551628477
ニプロ,2020,Q2,-14.899100818800887
ニプロ,2020,Q3,-1.137440879600831
ニプロ,2020,Q4,-7.910099923541338
ニホンフラッシュ,2018,Q1,28.98235354269377
ニホンフラッシュ,2018,Q2,30.139954822869527
ニホンフラッシュ,2018,Q3,49.02689450537673
ニホンフラッシュ,2018,Q4,49.01616667191837
ニホンフラッシュ,2019,Q1,47.16657859271601
ニホンフラッシュ,2019,Q2,43.61192167804545
ニホンフラッシュ,2019,Q3,72.5698665845645
ニホンフラッシュ,2019,Q4,99.27901761382458
ニホンフラッシュ,2020,Q1,68.58183670461173
ニホンフラッシュ,2020,Q2,56.66653142644191
ニホンフラッシュ,2020,Q3,99.51846601303384
ニホンフラッシュ,2020,Q4,69.35959284545285
ネツレン,2018,Q1,27.802358463214887
ネツレン,2018,Q2,15.339587813429944
ネツレン,2018,Q3,16.63681249578599
ネツレン,2018,Q4,19.80269664779985
ネツレン,2019,Q1,3.789061655274054
ネツレン,2019,Q2,10.876375873388952
ネツレン,2019,Q3,4.672415742351973
ネツレン,2019,Q4,18.08024362547451
ネツレン,2020,Q1,2.7746074079964917
ネツレン,2020,Q2,-0.8878116846972262
ネツレン,2020,Q3,0.0754626961955295
ネツレン,2020,Q4,-1543.7342367759995
ノジマ,2018,Q1,43.44922441103948
ノジマ,2018,Q2,65.50735476693714
ノジマ,2018,Q3,68.31459998731472
ノジマ,2018,Q4,82.0712816245981
ノジマ,2019,Q1,54.14105405355485
ノジマ,2019,Q2,79.0846692786929
ノジマ,2019,Q3,55.7608984894473
ノジマ,2019,Q4,119.88785895075148
ノジマ,2020,Q1,83.31990848214565
ノジマ,2020,Q2,113.90230720899284
ノジマ,2020,Q3,31.58979682630365
ノジマ,2020,Q4,188.78496761970143
ノリタケカンパニーリミテド,2018,Q1,628.2443804355569
ノリタケカンパニーリミテド,2018,Q2,-107.06685590721736
ノリタケカンパニーリミテド,2018,Q3,371.0363865438872
ノリタケカンパニーリミテド,2018,Q4,203.6854265544307
ノリタケカンパニーリミテド,2019,Q1,186.61507974024653
ノリタケカンパニーリミテド,2019,Q2,31.57082606756012
ノリタケカンパニーリミテド,2019,Q3,183.14148359967976
ノリタケカンパニーリミテド,2019,Q4,-101.46106134221031
ノリタケカンパニーリミテド,2020,Q1,122.76653963791136
ノリタケカンパニーリミテド,2020,Q2,-41.65161394027541
ノリタケカンパニーリミテド,2020,Q3,-447.81935064080847
ノリタケカンパニーリミテド,2020,Q4,71.43886193315558
ハイマックス,2018,Q1,33.332803130268985
ハイマックス,2018,Q2,43.17712676491453
ハイマックス,2018,Q3,47.58974112802662
ハイマックス,2018,Q4,19.7653494373111
ハイマックス,2019,Q1,34.95186632748698
ハイマックス,2019,Q2,34.98011141339725
ハイマックス,2019,Q3,27.194120492642355
ハイマックス,2019,Q4,32.53911387707319
ハイマックス,2020,Q1,47.05963008095716
ハイマックス,2020,Q2,27.359458037252807
ハイマックス,2020,Q3,35.2328238885716
ハイマックス,2020,Q4,27.039117810321727
ハウス食品グループ本社,2018,Q1,2.0171424379307155
ハウス食品グループ本社,2018,Q2,44.572405532674
ハウス食品グループ本社,2018,Q3,67.96757052446642
ハウス食品グループ本社,2018,Q4,29.34041540081546
ハウス食品グループ本社,2019,Q1,34.50527091919059
ハウス食品グループ本社,2019,Q2,45.1290576613568
ハウス食品グループ本社,2019,Q3,67.67627772658534
ハウス食品グループ本社,2019,Q4,29.11467160471489
ハウス食品グループ本社,2020,Q1,33.98542689913347
ハウス食品グループ本社,2020,Q2,7.248815117209915
ハウス食品グループ本社,2020,Q3,46.79326415777899
ハウス食品グループ本社,2020,Q4,2.41661614968433
ハピネット,2018,Q1,25.350699416343105
ハピネット,2018,Q2,47.96569586087321
ハピネット,2018,Q3,60.19340918888747
ハピネット,2018,Q4,17.165545767203866
ハピネット,2019,Q1,40.66030450418066
ハピネット,2019,Q2,51.314875684514845
ハピネット,2019,Q3,85.21207452960607
ハピネット,2019,Q4,15.493529105790913
ハピネット,2020,Q1,24.008488341966085
ハピネット,2020,Q2,37.86005641775682
ハピネット,2020,Q3,44.72794410231404
ハピネット,2020,Q4,8.57740949776678
ハマキョウレックス,2018,Q1,75.26647819647496
ハマキョウレックス,2018,Q2,81.96463727682021
ハマキョウレックス,2018,Q3,117.60701066652564
ハマキョウレックス,2018,Q4,65.01035867704559
ハマキョウレックス,2019,Q1,84.70032420537063
ハマキョウレックス,2019,Q2,88.63123375275245
ハマキョウレックス,2019,Q3,189.7728671927944
ハマキョウレックス,2019,Q4,88.71983803991407
ハマキョウレックス,2020,Q1,90.13919117657132
ハマキョウレックス,2020,Q2,95.9967074079259
ハマキョウレックス,2020,Q3,101.14112041891622
ハマキョウレックス,2020,Q4,79.98397995751839
ハリマ化成グループ,2018,Q1,15.64302736289153
ハリマ化成グループ,2018,Q2,8.38962355248853
ハリマ化成グループ,2018,Q3,29.951327834823218
ハリマ化成グループ,2018,Q4,27.399997923589343
ハリマ化成グループ,2019,Q1,44.09192882346522
ハリマ化成グループ,2019,Q2,25.580136867403
ハリマ化成グループ,2019,Q3,15.143759793579136
ハリマ化成グループ,2019,Q4,15.783260250195497
ハリマ化成グループ,2020,Q1,13.771894558513928
ハリマ化成グループ,2020,Q2,29.89577868219253
ハリマ化成グループ,2020,Q3,18.209133508152064
ハリマ化成グループ,2020,Q4,27.374369937935256
ハークスレイ,2018,Q1,35.718113745412666
ハークスレイ,2018,Q2,28.47142267698564
ハークスレイ,2018,Q3,28.792237631192847
ハークスレイ,2018,Q4,32.47770988450532
ハークスレイ,2019,Q1,20.498014807317816
ハークスレイ,2019,Q2,24.40157050180619
ハークスレイ,2019,Q3,24.92392523877432
ハークスレイ,2019,Q4,411.1386755954623
ハークスレイ,2020,Q1,35.96414864363214
ハークスレイ,2020,Q2,32.90646052051943
ハークスレイ,2020,Q3,27.860523380582777
ハークスレイ,2020,Q4,13.698311947404022
ハードオフコーポレーション,2018,Q1,4.077896507122205
ハードオフコーポレーション,2018,Q2,5.4401155183586525
ハードオフコーポレーション,2018,Q3,7.109099263361031
ハードオフコーポレーション,2018,Q4,10.246905234819906
ハードオフコーポレーション,2019,Q1,6.569543355481073
ハードオフコーポレーション,2019,Q2,6.470858094951609
ハードオフコーポレーション,2019,Q3,12.806849746123817
ハードオフコーポレーション,2019,Q4,5.982817288376509
ハードオフコーポレーション,2020,Q1,8.06584755649601
ハードオフコーポレーション,2020,Q2,2.382213051678264
ハードオフコーポレーション,2020,Q3,2.572772028705913
ハードオフコーポレーション,2020,Q4,-0.3898979631892416
バルカー,2018,Q1,68.44481850060424
バルカー,2018,Q2,77.70883605053677
バルカー,2018,Q3,84.12693208618339
バルカー,2018,Q4,74.55377145323382
バルカー,2019,Q1,55.91874462809278
バルカー,2019,Q2,68.98877994770623
バルカー,2019,Q3,50.81596073829007
バルカー,2019,Q4,41.21065464197704
バルカー,2020,Q1,42.29773843645347
バルカー,2020,Q2,53.81400408485001
バルカー,2020,Q3,61.39990029391322
バルカー,2020,Q4,14.326842602980037
バローホールディングス,2018,Q1,44.50609114778263
バローホールディングス,2018,Q2,34.231827979027685
バローホールディングス,2018,Q3,45.28221323953517
バローホールディングス,2018,Q4,30.250190991543946
バローホールディングス,2019,Q1,49.85721940812698
バローホールディングス,2019,Q2,37.11328136718009
バローホールディングス,2019,Q3,39.97826333131411
バローホールディングス,2019,Q4,-113.36228612789525
バローホールディングス,2020,Q1,34.857684136041485
バローホールディングス,2020,Q2,54.35584570758692
バローホールディングス,2020,Q3,62.07438115548439
バローホールディングス,2020,Q4,37.43819127874463
バンダイナムコホールディングス,2018,Q1,22.49490081766305
バンダイナムコホールディングス,2018,Q2,86.37908189030003
バンダイナムコホールディングス,2018,Q3,81.53197820070633
バンダイナムコホールディングス,2018,Q4,94.9463540072351
バンダイナムコホールディングス,2019,Q1,90.2072465347144
バンダイナムコホールディングス,2019,Q2,113.09363266846802
バンダイナムコホールディングス,2019,Q3,99.21493647477044
バンダイナムコホールディングス,2019,Q4,64.68276682077973
バンダイナムコホールディングス,2020,Q1,103.54234057789948
バンダイナムコホールディングス,2020,Q2,86.48055940694098
バンダイナムコホールディングス,2020,Q3,95.64692265427372
バンダイナムコホールディングス,2020,Q4,44.34705827299999
パスコ,2018,Q1,-9.897114935084744
パスコ,2018,Q2,-6.269814491089619
パスコ,2018,Q3,5.95931510441369
パスコ,2018,Q4,67.8064008389963
パスコ,2019,Q1,108.49353792615376
パスコ,2019,Q2,36.04129632666047
パスコ,2019,Q3,412.245929745086
パスコ,2019,Q4,102.56935215652696
パスコ,2020,Q1,-106.86419589924468
パスコ,2020,Q2,135.05032318666483
パスコ,2020,Q3,58.0337542164948
パスコ,2020,Q4,-57.06149740488968
パナソニック,2018,Q1,22.990455052986817
パナソニック,2018,Q2,31.528072020156287
パナソニック,2018,Q3,29.614943026049787
パナソニック,2018,Q4,-4.775913939160546
パナソニック,2019,Q1,32.45439005001299
パナソニック,2019,Q2,31.09844695687616
パナソニック,2019,Q3,31.280443801616457
パナソニック,2019,Q4,-20.01707224643269
パナソニック,2020,Q1,21.668094311472487
パナソニック,2020,Q2,47.48204431067916
パナソニック,2020,Q3,22.249624728268827
パナソニック,2020,Q4,20.01163348770569
ヒロセ電機,2018,Q1,136.62516140244975
ヒロセ電機,2018,Q2,91.28760976506815
ヒロセ電機,2018,Q3,101.62662362325068
ヒロセ電機,2018,Q4,120.58898759201573
ヒロセ電機,2019,Q1,132.21038242720607
ヒロセ電機,2019,Q2,127.05890562439843
ヒロセ電機,2019,Q3,116.13100005512376
ヒロセ電機,2019,Q4,34.93284806700562
ヒロセ電機,2020,Q1,137.0833260900019
ヒロセ電機,2020,Q2,127.11840671133577
ヒロセ電機,2020,Q3,116.47021052346784
ヒロセ電機,2020,Q4,119.85094639919794
ビオフェルミン製薬,2018,Q1,79.12525546944562
ビオフェルミン製薬,2018,Q2,64.23712121108974
ビオフェルミン製薬,2018,Q3,63.28885400400782
ビオフェルミン製薬,2018,Q4,62.52195750418605
ビオフェルミン製薬,2019,Q1,69.14002550489795
ビオフェルミン製薬,2019,Q2,52.894284828793616
ビオフェルミン製薬,2019,Q3,46.715772336822624
ビオフェルミン製薬,2019,Q4,43.31165304898241
ビオフェルミン製薬,2020,Q1,78.19928616241555
ビオフェルミン製薬,2020,Q2,49.26393329994028
ビオフェルミン製薬,2020,Q3,67.49234942487828
ビオフェルミン製薬,2020,Q4,55.51473044240095
ビジネスエンジニアリング,2018,Q1,4.470173151003706
ビジネスエンジニアリング,2018,Q2,16.32587012210928
ビジネスエンジニアリング,2018,Q3,13.85697595677948
ビジネスエンジニアリング,2018,Q4,18.653221723145748
ビジネスエンジニアリング,2019,Q1,17.994275080474722
ビジネスエンジニアリング,2019,Q2,28.510747750461405
ビジネスエンジニアリング,2019,Q3,24.664682886493324
ビジネスエンジニアリング,2019,Q4,29.976155384840126
ビジネスエンジニアリング,2020,Q1,29.22269886488118
ビジネスエンジニアリング,2020,Q2,48.97715540861657
ビジネスエンジニアリング,2020,Q3,34.57284231939013
ビジネスエンジニアリング,2020,Q4,36.59428169719365
ビジネス・ブレークスルー,2018,Q1,-211.32175051118247
ビジネス・ブレークスルー,2018,Q2,-207.42211834111004
ビジネス・ブレークスルー,2018,Q3,-195.1632980253089
ビジネス・ブレークスルー,2018,Q4,-105.8524534129392
ビジネス・ブレークスルー,2019,Q1,-111.0779962466022
ビジネス・ブレークスルー,2019,Q2,-95.3724733613235
ビジネス・ブレークスルー,2019,Q3,-115.18352197058084
ビジネス・ブレークスルー,2019,Q4,-38.30344033199981
ビジネス・ブレークスルー,2020,Q1,-48.27026851590927
ビジネス・ブレークスルー,2020,Q2,-15.612653061232775
ビジネス・ブレークスルー,2020,Q3,186.7858337617754
ビジネス・ブレークスルー,2020,Q4,-154.1501133720085
ビーアールホールディングス,2018,Q1,10.05295051469662
ビーアールホールディングス,2018,Q2,5.894094486085855
ビーアールホールディングス,2018,Q3,29.08290003035192
ビーアールホールディングス,2018,Q4,26.469730672749723
ビーアールホールディングス,2019,Q1,0.4491256645892179
ビーアールホールディングス,2019,Q2,-2.790184170048746
ビーアールホールディングス,2019,Q3,6.863543441268121
ビーアールホールディングス,2019,Q4,13.527360629826944
ビーアールホールディングス,2020,Q1,11.894930397256758
ビーアールホールディングス,2020,Q2,14.530155410318116
ビーアールホールディングス,2020,Q3,31.026078642817424
ビーアールホールディングス,2020,Q4,37.85057284904849
ビー・エム・エル,2018,Q1,34.37490479978078
ビー・エム・エル,2018,Q2,43.818435972546354
ビー・エム・エル,2018,Q3,25.49094529389436
ビー・エム・エル,2018,Q4,42.30332611364531
ビー・エム・エル,2019,Q1,55.79991625494301
ビー・エム・エル,2019,Q2,48.92066577372936
ビー・エム・エル,2019,Q3,39.42855539244607
ビー・エム・エル,2019,Q4,39.001794086825214
ビー・エム・エル,2020,Q1,45.60717494523261
ビー・エム・エル,2020,Q2,38.79747527710919
ビー・エム・エル,2020,Q3,39.46563526193478
ビー・エム・エル,2020,Q4,58.615986136324864
ピエトロ,2018,Q1,10.652376438003486
ピエトロ,2018,Q2,6.062853282874784
ピエトロ,2018,Q3,7.366184395049061
ピエトロ,2018,Q4,6.718431614876522
ピエトロ,2019,Q1,4.72246667318754
ピエトロ,2019,Q2,2.554371336063582
ピエトロ,2019,Q3,7.475684896026394
ピエトロ,2019,Q4,17.081628886770318
ピエトロ,2020,Q1,10.720321195179451
ピエトロ,2020,Q2,13.718319220897628
ピエトロ,2020,Q3,5.236667409160219
ピエトロ,2020,Q4,9.040241912574912
ピーエス三菱,2018,Q1,5.999898776376909
ピーエス三菱,2018,Q2,16.98608423921587
ピーエス三菱,2018,Q3,40.682029402504725
ピーエス三菱,2018,Q4,-27.138079094397483
ピーエス三菱,2019,Q1,-4.533902248391215
ピーエス三菱,2019,Q2,22.75260362355558
ピーエス三菱,2019,Q3,29.4578834423436
ピーエス三菱,2019,Q4,47.361055667370806
ピーエス三菱,2020,Q1,8.194912196626305
ピーエス三菱,2020,Q2,12.14270066597996
ピーエス三菱,2020,Q3,25.18410498781917
ピーエス三菱,2020,Q4,6.933545674258923
ピーシーデポコーポレーション,2018,Q1,-119.7059959919061
ピーシーデポコーポレーション,2018,Q2,-126.26516699824606
ピーシーデポコーポレーション,2018,Q3,-43.77221506371097
ピーシーデポコーポレーション,2018,Q4,-59.2584674072541
ピーシーデポコーポレーション,2019,Q1,-76.75467074136031
ピーシーデポコーポレーション,2019,Q2,-97.468083182378
ピーシーデポコーポレーション,2019,Q3,-42.437358185509765
ピーシーデポコーポレーション,2019,Q4,5.368306897212733
ピーシーデポコーポレーション,2020,Q1,-28.855092953885105
ピーシーデポコーポレーション,2020,Q2,0.0464196963280301
ピーシーデポコーポレーション,2020,Q3,12.40684042454268
ピーシーデポコーポレーション,2020,Q4,121.40277352708188
ピー・シー・エー,2018,Q1,8.534693132561642
ピー・シー・エー,2018,Q2,22.31879007904763
ピー・シー・エー,2018,Q3,29.412423062914968
ピー・シー・エー,2018,Q4,14.112316498630662
ピー・シー・エー,2019,Q1,43.01009152316237
ピー・シー・エー,2019,Q2,57.92004073892304
ピー・シー・エー,2019,Q3,76.91358357030549
ピー・シー・エー,2019,Q4,70.87057778619283
ピー・シー・エー,2020,Q1,29.614878786881945
ピー・シー・エー,2020,Q2,55.7166854103707
ピー・シー・エー,2020,Q3,37.368610938402526
ピー・シー・エー,2020,Q4,16.252330902759695
ファナック,2018,Q1,247.50470534728288
ファナック,2018,Q2,238.21166329195864
ファナック,2018,Q3,177.7480407819179
ファナック,2018,Q4,223.9986815979501
ファナック,2019,Q1,128.47124748019974
ファナック,2019,Q2,139.02516959609545
ファナック,2019,Q3,265.7150173385462
ファナック,2019,Q4,102.61352634898232
ファナック,2020,Q1,91.64522368835978
ファナック,2020,Q2,38.99244749754399
ファナック,2020,Q3,107.55578689259664
ファナック,2020,Q4,162.31641207707838
ファンケル,2018,Q1,28.539334234899968
ファンケル,2018,Q2,16.969196835197295
ファンケル,2018,Q3,33.78496978459418
ファンケル,2018,Q4,21.63882178526512
ファンケル,2019,Q1,19.44015600921051
ファンケル,2019,Q2,28.334261114437997
ファンケル,2019,Q3,-22.104844160119285
ファンケル,2019,Q4,9.427838318833892
ファンケル,2020,Q1,25.16137843839806
ファンケル,2020,Q2,18.152773358024437
ファンケル,2020,Q3,1.1390630158081194
ファンケル,2020,Q4,3.182809212218899
フィールズ,2018,Q1,425.6106183140719
フィールズ,2018,Q2,-55.33267161353342
フィールズ,2018,Q3,197.3372712098817
フィールズ,2018,Q4,38.5496088259506
フィールズ,2019,Q1,122.33186325645602
フィールズ,2019,Q2,3.4974969546683496
フィールズ,2019,Q3,-361.8764650661956
フィールズ,2019,Q4,-231.711650998722
フィールズ,2020,Q1,-361.1329343253077
フィールズ,2020,Q2,-94.42915435177042
フィールズ,2020,Q3,-200.6263356579093
フィールズ,2020,Q4,-248.9676796134613
フェイス,2018,Q1,60.56843854384351
フェイス,2018,Q2,228.56853199938269
フェイス,2018,Q3,204.8843374066564
フェイス,2018,Q4,-97.61515347587556
フェイス,2019,Q1,86.38142846446863
フェイス,2019,Q2,-168.30658223836144
