企業名,会計年度,四半期,rolling_sample,pruned_trials,complete_trials,best_trial_val_error,best_trial_params,final_train_epochs,final_train_min_loss,y_test,y_hat
アルプスアルパイン,2020,Q3,10,233,67,0.8221495151519775,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",10000,"tensor(1960.7528, grad_fn=<MseLossBackward>)",33.36,4.1268873
アルプスアルパイン,2020,Q4,11,275,25,0.860771119594574,"dict_items([('hidden_units', 43), ('learning_rate', 0.0005585725810613021)])",1309,"tensor(1610.6748, grad_fn=<MseLossBackward>)",-4.271343,13.792474
アルプス物流,2018,Q1,0,194,106,0.05893237516283989,"dict_items([('hidden_units', 931), ('learning_rate', 0.030941147484184518)])",8,"tensor(114.6176, grad_fn=<MseLossBackward>)",14.27,39.72009
アルプス物流,2018,Q2,1,204,96,0.03653513640165329,"dict_items([('hidden_units', 702), ('learning_rate', 0.04109739556711924)])",8,"tensor(120.2293, grad_fn=<MseLossBackward>)",19.39,40.139343
アルプス物流,2018,Q3,2,198,102,0.0350818932056427,"dict_items([('hidden_units', 498), ('learning_rate', 0.053622165014499484)])",8,"tensor(116.9150, grad_fn=<MseLossBackward>)",24.95,35.958588
アルプス物流,2018,Q4,3,207,93,0.0520734079182148,"dict_items([('hidden_units', 558), ('learning_rate', 0.055611245019755305)])",13,"tensor(112.2198, grad_fn=<MseLossBackward>)",12.16,23.646542
アルプス物流,2019,Q1,4,192,108,0.06554525345563889,"dict_items([('hidden_units', 315), ('learning_rate', 0.08539457029864193)])",8,"tensor(117.3283, grad_fn=<MseLossBackward>)",16.22,36.010235
アルプス物流,2019,Q2,5,227,73,0.05163324251770973,"dict_items([('hidden_units', 884), ('learning_rate', 0.02798956663706722)])",8,"tensor(119.4381, grad_fn=<MseLossBackward>)",18.49,35.848816
アルプス物流,2019,Q3,6,214,86,0.04829549416899681,"dict_items([('hidden_units', 500), ('learning_rate', 0.0519888294366202)])",8,"tensor(121.5265, grad_fn=<MseLossBackward>)",23.88,35.83549
アルプス物流,2019,Q4,7,214,86,0.06095748022198677,"dict_items([('hidden_units', 500), ('learning_rate', 0.0572922042553249)])",14,"tensor(127.6624, grad_fn=<MseLossBackward>)",9.02,19.985811
アルプス物流,2020,Q1,8,195,105,0.12456846237182617,"dict_items([('hidden_units', 755), ('learning_rate', 0.030178455416346693)])",8,"tensor(125.2780, grad_fn=<MseLossBackward>)",9.59,33.478786
アルプス物流,2020,Q2,9,193,107,0.09948226809501648,"dict_items([('hidden_units', 995), ('learning_rate', 0.01714681542312798)])",9,"tensor(128.2460, grad_fn=<MseLossBackward>)",12.95,32.680023
アルプス物流,2020,Q3,10,191,109,0.10037354379892349,"dict_items([('hidden_units', 916), ('learning_rate', 0.020055097092658365)])",9,"tensor(140.0548, grad_fn=<MseLossBackward>)",31.33,34.623615
アルプス物流,2020,Q4,11,200,100,0.15481533110141754,"dict_items([('hidden_units', 455), ('learning_rate', 0.04858635308345)])",9,"tensor(149.9724, grad_fn=<MseLossBackward>)",28.11,36.039005
アンリツ,2018,Q1,0,255,45,0.9507424235343933,"dict_items([('hidden_units', 820), ('learning_rate', 0.0002463281803267153)])",3855,"tensor(0.1214, grad_fn=<MseLossBackward>)",12.31,4.347343
アンリツ,2018,Q2,1,265,35,0.9438161253929138,"dict_items([('hidden_units', 14), ('learning_rate', 1.4701546604631114e-05)])",10000,"tensor(143.8302, grad_fn=<MseLossBackward>)",10.44,2.753069
アンリツ,2018,Q3,2,227,73,0.9600405693054199,"dict_items([('hidden_units', 96), ('learning_rate', 7.93978324923542e-05)])",10000,"tensor(21.4691, grad_fn=<MseLossBackward>)",22.8,10.716386
アンリツ,2018,Q4,3,226,74,0.3454275131225586,"dict_items([('hidden_units', 701), ('learning_rate', 0.009261639427850568)])",9,"tensor(73.7482, grad_fn=<MseLossBackward>)",19.65,14.487924
アンリツ,2019,Q1,4,218,82,0.08400245755910873,"dict_items([('hidden_units', 337), ('learning_rate', 0.055268419627786836)])",7,"tensor(72.8184, grad_fn=<MseLossBackward>)",12.93,16.972414
アンリツ,2019,Q2,5,210,90,0.06927821040153503,"dict_items([('hidden_units', 999), ('learning_rate', 0.017872267530241487)])",7,"tensor(68.8112, grad_fn=<MseLossBackward>)",20.96,17.937614
アンリツ,2019,Q3,6,199,101,0.08005338907241821,"dict_items([('hidden_units', 879), ('learning_rate', 0.02141918577628427)])",7,"tensor(69.8983, grad_fn=<MseLossBackward>)",26.57,17.381636
アンリツ,2019,Q4,7,204,96,0.10972476750612259,"dict_items([('hidden_units', 621), ('learning_rate', 0.037118183378274876)])",7,"tensor(74.7418, grad_fn=<MseLossBackward>)",36.74,18.415197
アンリツ,2020,Q1,8,192,108,0.09509008377790451,"dict_items([('hidden_units', 998), ('learning_rate', 0.03282725167288658)])",14,"tensor(88.0097, grad_fn=<MseLossBackward>)",25.58,17.702602
アンリツ,2020,Q2,9,195,105,0.10127178579568863,"dict_items([('hidden_units', 873), ('learning_rate', 0.035151675885476116)])",14,"tensor(91.1070, grad_fn=<MseLossBackward>)",25.8,17.346262
アンリツ,2020,Q3,10,210,90,0.11071812361478806,"dict_items([('hidden_units', 829), ('learning_rate', 0.041063813868802104)])",14,"tensor(92.4666, grad_fn=<MseLossBackward>)",24.62,17.81941
アンリツ,2020,Q4,11,204,96,0.023786596953868866,"dict_items([('hidden_units', 992), ('learning_rate', 0.04546972492144505)])",9,"tensor(94.0827, grad_fn=<MseLossBackward>)",41.18,6.702423
アートネイチャー,2018,Q1,0,247,53,0.9428389072418213,"dict_items([('hidden_units', 36), ('learning_rate', 1.4195348403662795e-05)])",10000,"tensor(720.5864, grad_fn=<MseLossBackward>)",11.24,3.5090382
アートネイチャー,2018,Q2,1,245,55,0.9599598050117493,"dict_items([('hidden_units', 146), ('learning_rate', 2.8258115501691717e-05)])",10000,"tensor(351.1910, grad_fn=<MseLossBackward>)",17.02,17.547895
アートネイチャー,2018,Q3,2,246,54,0.888678252696991,"dict_items([('hidden_units', 520), ('learning_rate', 0.0009541770157597713)])",1551,"tensor(98.9090, grad_fn=<MseLossBackward>)",15.39,16.703966
アートネイチャー,2018,Q4,3,250,50,0.6103530526161194,"dict_items([('hidden_units', 84), ('learning_rate', 0.02083017731540199)])",37,"tensor(390.7126, grad_fn=<MseLossBackward>)",13.59,22.292583
アートネイチャー,2019,Q1,4,229,71,0.6160789728164673,"dict_items([('hidden_units', 596), ('learning_rate', 0.004456984313116755)])",20,"tensor(385.2480, grad_fn=<MseLossBackward>)",6.38,22.362137
アートネイチャー,2019,Q2,5,225,75,0.560761034488678,"dict_items([('hidden_units', 1000), ('learning_rate', 0.003977616554532742)])",16,"tensor(313.7592, grad_fn=<MseLossBackward>)",52.75,23.841068
アートネイチャー,2019,Q3,6,230,70,0.22072577476501465,"dict_items([('hidden_units', 683), ('learning_rate', 0.018632511583898927)])",9,"tensor(339.2269, grad_fn=<MseLossBackward>)",-14.62,27.831974
アートネイチャー,2019,Q4,7,206,94,0.6262004971504211,"dict_items([('hidden_units', 736), ('learning_rate', 0.01364454929791843)])",10,"tensor(377.8067, grad_fn=<MseLossBackward>)",2.87,25.999746
アートネイチャー,2020,Q1,8,175,125,0.6262015700340271,"dict_items([('hidden_units', 839), ('learning_rate', 0.004927259472958906)])",15,"tensor(371.7416, grad_fn=<MseLossBackward>)",-44.46,23.226255
アートネイチャー,2020,Q2,9,193,107,0.7198027968406677,"dict_items([('hidden_units', 310), ('learning_rate', 0.012184976448768639)])",16,"tensor(485.3154, grad_fn=<MseLossBackward>)",30.68,21.485132
アートネイチャー,2020,Q3,10,219,81,0.756953239440918,"dict_items([('hidden_units', 334), ('learning_rate', 0.00955063261445993)])",19,"tensor(476.5272, grad_fn=<MseLossBackward>)",34.38,21.324087
アートネイチャー,2020,Q4,11,216,84,0.8410158753395081,"dict_items([('hidden_units', 983), ('learning_rate', 0.0036881743174306506)])",16,"tensor(462.2220, grad_fn=<MseLossBackward>)",5.38,20.697824
アーレスティ,2018,Q1,0,207,93,0.19690115749835968,"dict_items([('hidden_units', 783), ('learning_rate', 0.07106456670634173)])",14,"tensor(1933.9623, grad_fn=<MseLossBackward>)",30.0,28.131289
アーレスティ,2018,Q2,1,198,102,0.19233594834804535,"dict_items([('hidden_units', 932), ('learning_rate', 0.053788826099636394)])",7,"tensor(1811.3635, grad_fn=<MseLossBackward>)",-15.94,41.024113
アーレスティ,2018,Q3,2,209,91,0.8087835311889648,"dict_items([('hidden_units', 885), ('learning_rate', 0.017995370911303887)])",9,"tensor(1810.7118, grad_fn=<MseLossBackward>)",-63.61,29.822128
アーレスティ,2018,Q4,3,172,128,0.9211976528167725,"dict_items([('hidden_units', 999), ('learning_rate', 0.009481294581934474)])",11,"tensor(2015.2567, grad_fn=<MseLossBackward>)",65.85,25.739985
アーレスティ,2019,Q1,4,186,114,0.9829745292663574,"dict_items([('hidden_units', 847), ('learning_rate', 0.00628485020807848)])",15,"tensor(2061.7478, grad_fn=<MseLossBackward>)",11.19,24.831142
アーレスティ,2019,Q2,5,200,100,0.9077649712562561,"dict_items([('hidden_units', 938), ('learning_rate', 0.012401050497305713)])",10,"tensor(2068.2432, grad_fn=<MseLossBackward>)",-9.99,27.34974
アーレスティ,2019,Q3,6,224,76,0.9828991889953613,"dict_items([('hidden_units', 592), ('learning_rate', 2.0041056879127456e-05)])",10000,"tensor(1770.4514, grad_fn=<MseLossBackward>)",2.87,20.62813
アーレスティ,2019,Q4,7,243,57,0.9004073143005371,"dict_items([('hidden_units', 290), ('learning_rate', 0.0074221446384494716)])",24,"tensor(2037.6766, grad_fn=<MseLossBackward>)",-31.11,21.519842
アーレスティ,2020,Q1,8,224,76,0.8795638084411621,"dict_items([('hidden_units', 1000), ('learning_rate', 0.004081317204598483)])",17,"tensor(2094.6758, grad_fn=<MseLossBackward>)",-125.23,21.638372
アーレスティ,2020,Q2,9,211,89,0.873927891254425,"dict_items([('hidden_units', 479), ('learning_rate', 0.010986668492906134)])",12,"tensor(2654.0012, grad_fn=<MseLossBackward>)",-30.79,18.748846
アーレスティ,2020,Q3,10,212,88,0.8965454697608948,"dict_items([('hidden_units', 711), ('learning_rate', 0.0048219344857163195)])",16,"tensor(2677.0903, grad_fn=<MseLossBackward>)",35.83,17.693432
アーレスティ,2020,Q4,11,230,70,0.9310758709907532,"dict_items([('hidden_units', 724), ('learning_rate', 0.002670086750323088)])",182,"tensor(2076.0322, grad_fn=<MseLossBackward>)",8.44,26.28461
イエローハット,2018,Q1,0,209,91,0.11859064549207687,"dict_items([('hidden_units', 886), ('learning_rate', 0.12240676232584048)])",7,"tensor(1199.8601, grad_fn=<MseLossBackward>)",56.76,91.59354
イエローハット,2018,Q2,1,213,87,0.0736459344625473,"dict_items([('hidden_units', 877), ('learning_rate', 0.11340919689205316)])",11,"tensor(1174.6005, grad_fn=<MseLossBackward>)",52.81,47.524075
イエローハット,2018,Q3,2,214,86,0.07350584864616394,"dict_items([('hidden_units', 848), ('learning_rate', 0.13096135615029408)])",16,"tensor(1071.4268, grad_fn=<MseLossBackward>)",157.88,69.78174
イエローハット,2018,Q4,3,193,107,0.14348872005939484,"dict_items([('hidden_units', 555), ('learning_rate', 0.20175043561788195)])",11,"tensor(1338.3551, grad_fn=<MseLossBackward>)",46.631676,41.752186
イエローハット,2019,Q1,4,199,101,0.13873280584812164,"dict_items([('hidden_units', 893), ('learning_rate', 0.129878359199297)])",7,"tensor(1188.9855, grad_fn=<MseLossBackward>)",36.25,103.496445
イエローハット,2019,Q2,5,210,90,0.10598794370889664,"dict_items([('hidden_units', 457), ('learning_rate', 0.21418861970646408)])",12,"tensor(1055.7980, grad_fn=<MseLossBackward>)",55.62,45.260834
イエローハット,2019,Q3,6,218,82,0.10642004758119583,"dict_items([('hidden_units', 445), ('learning_rate', 0.19643389870339292)])",19,"tensor(1062.4497, grad_fn=<MseLossBackward>)",62.78,73.73959
イエローハット,2019,Q4,7,219,81,0.11036748439073563,"dict_items([('hidden_units', 498), ('learning_rate', 0.170853229456964)])",13,"tensor(1058.3993, grad_fn=<MseLossBackward>)",4.41,48.98083
イエローハット,2020,Q1,8,193,107,0.6811133027076721,"dict_items([('hidden_units', 286), ('learning_rate', 0.02856876349992479)])",24,"tensor(1081.4607, grad_fn=<MseLossBackward>)",29.69,66.97626
イエローハット,2020,Q2,9,200,100,0.6332361102104187,"dict_items([('hidden_units', 214), ('learning_rate', 0.04378633680631811)])",19,"tensor(1111.6631, grad_fn=<MseLossBackward>)",42.88,67.06455
イエローハット,2020,Q3,10,202,98,0.6250982880592346,"dict_items([('hidden_units', 644), ('learning_rate', 0.01494877805751234)])",19,"tensor(1122.7522, grad_fn=<MseLossBackward>)",103.28,64.955635
イエローハット,2020,Q4,11,233,67,0.6588228940963745,"dict_items([('hidden_units', 532), ('learning_rate', 0.015803787096110425)])",24,"tensor(1166.8525, grad_fn=<MseLossBackward>)",9.42,65.06398
イソライト工業,2018,Q1,0,204,96,0.03113427758216858,"dict_items([('hidden_units', 236), ('learning_rate', 0.19026883468582875)])",8,"tensor(104.1257, grad_fn=<MseLossBackward>)",19.8,-3.611787
イソライト工業,2018,Q2,1,199,101,0.02442791499197483,"dict_items([('hidden_units', 866), ('learning_rate', 0.062402772086514416)])",8,"tensor(102.2247, grad_fn=<MseLossBackward>)",23.53,-3.0961902
イソライト工業,2018,Q3,2,216,84,0.01886649616062641,"dict_items([('hidden_units', 621), ('learning_rate', 0.09356185217637013)])",8,"tensor(108.1404, grad_fn=<MseLossBackward>)",24.53,-1.7918255
イソライト工業,2018,Q4,3,233,67,0.01968306489288807,"dict_items([('hidden_units', 674), ('learning_rate', 0.0691851649359818)])",20,"tensor(84.1273, grad_fn=<MseLossBackward>)",-5.24,12.622329
イソライト工業,2019,Q1,4,280,20,0.9882200360298157,"dict_items([('hidden_units', 770), ('learning_rate', 0.001827971132181018)])",798,"tensor(1.4756, grad_fn=<MseLossBackward>)",21.54,9.093641
イソライト工業,2019,Q2,5,230,70,0.9838841557502747,"dict_items([('hidden_units', 238), ('learning_rate', 0.0014011829173130152)])",1672,"tensor(16.5897, grad_fn=<MseLossBackward>)",24.69,18.449657
イソライト工業,2019,Q3,6,243,57,0.9884085059165955,"dict_items([('hidden_units', 565), ('learning_rate', 0.002477255163865828)])",19,"tensor(73.6524, grad_fn=<MseLossBackward>)",23.38,11.527948
イソライト工業,2019,Q4,7,252,48,0.9891526699066162,"dict_items([('hidden_units', 333), ('learning_rate', 0.00011759846331427914)])",3505,"tensor(19.7354, grad_fn=<MseLossBackward>)",10.73,17.901217
イソライト工業,2020,Q1,8,232,68,0.976647138595581,"dict_items([('hidden_units', 891), ('learning_rate', 0.002560497261358593)])",15,"tensor(75.3442, grad_fn=<MseLossBackward>)",13.52,12.654109
イソライト工業,2020,Q2,9,230,70,0.9549334645271301,"dict_items([('hidden_units', 949), ('learning_rate', 0.0030068936065880507)])",12,"tensor(74.6079, grad_fn=<MseLossBackward>)",12.81,12.547452
イソライト工業,2020,Q3,10,204,96,0.09426914900541306,"dict_items([('hidden_units', 662), ('learning_rate', 0.037036150956665674)])",24,"tensor(73.0452, grad_fn=<MseLossBackward>)",18.88,13.408219
イソライト工業,2020,Q4,11,212,88,0.08483032137155533,"dict_items([('hidden_units', 993), ('learning_rate', 0.023143407603936073)])",222,"tensor(50.5516, grad_fn=<MseLossBackward>)",24.048992,14.579762
イチカワ,2018,Q1,0,247,53,0.9318623542785645,"dict_items([('hidden_units', 540), ('learning_rate', 0.00014869152616918678)])",5448,"tensor(0.1556, grad_fn=<MseLossBackward>)",4.65,1.743346
イチカワ,2018,Q2,1,247,53,0.9510133266448975,"dict_items([('hidden_units', 355), ('learning_rate', 0.00021056698149185418)])",3720,"tensor(0.1608, grad_fn=<MseLossBackward>)",8.656873,7.3625984
イチカワ,2018,Q3,2,251,49,0.9243142008781433,"dict_items([('hidden_units', 851), ('learning_rate', 2.8986795969990606e-05)])",10000,"tensor(0.0131, grad_fn=<MseLossBackward>)",25.1,3.5713172
イチカワ,2018,Q4,3,241,59,0.9224850535392761,"dict_items([('hidden_units', 126), ('learning_rate', 3.663692903968139e-05)])",10000,"tensor(30.1051, grad_fn=<MseLossBackward>)",-14.98,1.6345702
イチカワ,2019,Q1,4,244,56,0.9112791419029236,"dict_items([('hidden_units', 65), ('learning_rate', 0.0020441219303101066)])",1431,"tensor(22.1206, grad_fn=<MseLossBackward>)",12.86,-2.1707351
イチカワ,2019,Q2,5,273,27,0.908177375793457,"dict_items([('hidden_units', 42), ('learning_rate', 2.0865026619421942e-05)])",10000,"tensor(36.7846, grad_fn=<MseLossBackward>)",10.47,3.998309
イチカワ,2019,Q3,6,209,91,0.46854516863822937,"dict_items([('hidden_units', 919), ('learning_rate', 0.011261486841248055)])",61,"tensor(21.8974, grad_fn=<MseLossBackward>)",33.48,5.4686875
イチカワ,2019,Q4,7,226,74,0.5037025809288025,"dict_items([('hidden_units', 984), ('learning_rate', 0.013337090543570454)])",55,"tensor(47.1370, grad_fn=<MseLossBackward>)",21.12,5.6545343
イチカワ,2020,Q1,8,191,109,0.5487123131752014,"dict_items([('hidden_units', 978), ('learning_rate', 0.018541642064599823)])",225,"tensor(49.8297, grad_fn=<MseLossBackward>)",11.14,6.840013
イチカワ,2020,Q2,9,205,95,0.4937642514705658,"dict_items([('hidden_units', 977), ('learning_rate', 0.012558025583461871)])",41,"tensor(51.4619, grad_fn=<MseLossBackward>)",19.72,6.429795
イチカワ,2020,Q3,10,210,90,0.11657124757766724,"dict_items([('hidden_units', 691), ('learning_rate', 0.03527195583113384)])",427,"tensor(53.8425, grad_fn=<MseLossBackward>)",-3.37,7.45537
イチカワ,2020,Q4,11,228,72,0.9667331576347351,"dict_items([('hidden_units', 929), ('learning_rate', 0.00036228740442772117)])",952,"tensor(5.0373, grad_fn=<MseLossBackward>)",53.10592,11.322314
イチケン,2018,Q1,0,208,92,0.38169875741004944,"dict_items([('hidden_units', 358), ('learning_rate', 0.07718855374213526)])",147,"tensor(822.9305, grad_fn=<MseLossBackward>)",25.83,59.444332
イチケン,2018,Q2,1,190,110,0.3823148310184479,"dict_items([('hidden_units', 589), ('learning_rate', 0.04505012545047474)])",181,"tensor(808.4568, grad_fn=<MseLossBackward>)",149.37,23.758503
イチケン,2018,Q3,2,206,94,0.5090258717536926,"dict_items([('hidden_units', 264), ('learning_rate', 0.10075328838913612)])",113,"tensor(1275.4312, grad_fn=<MseLossBackward>)",145.44,11.939446
イチケン,2018,Q4,3,188,112,0.605848491191864,"dict_items([('hidden_units', 361), ('learning_rate', 0.05737747963575845)])",16,"tensor(1990.6663, grad_fn=<MseLossBackward>)",115.15,20.16899
イチケン,2019,Q1,4,217,83,0.4574986398220062,"dict_items([('hidden_units', 381), ('learning_rate', 0.23805298696934002)])",422,"tensor(1527.9922, grad_fn=<MseLossBackward>)",78.8,21.157711
イチケン,2019,Q2,5,222,78,0.3971707820892334,"dict_items([('hidden_units', 517), ('learning_rate', 0.1702553884519096)])",142,"tensor(1672.8171, grad_fn=<MseLossBackward>)",120.38,12.709082
イチケン,2019,Q3,6,211,89,0.39788174629211426,"dict_items([('hidden_units', 736), ('learning_rate', 0.11879316571364695)])",666,"tensor(1788.2665, grad_fn=<MseLossBackward>)",104.85,23.746353
イチケン,2019,Q4,7,191,109,0.048589978367090225,"dict_items([('hidden_units', 575), ('learning_rate', 0.36167289407956654)])",179,"tensor(1985.1760, grad_fn=<MseLossBackward>)",98.0,30.16459
イチケン,2020,Q1,8,196,104,0.035721126943826675,"dict_items([('hidden_units', 898), ('learning_rate', 0.24670323800971877)])",26,"tensor(2404.1514, grad_fn=<MseLossBackward>)",62.14,21.851618
イチケン,2020,Q2,9,205,95,0.05783374235033989,"dict_items([('hidden_units', 801), ('learning_rate', 0.20859560229427235)])",37,"tensor(2265.2527, grad_fn=<MseLossBackward>)",150.02,39.653736
イチケン,2020,Q3,10,183,117,0.0773540809750557,"dict_items([('hidden_units', 310), ('learning_rate', 0.5243643459011824)])",76,"tensor(2497.2734, grad_fn=<MseLossBackward>)",179.66,52.85865
イチケン,2020,Q4,11,180,120,0.1143258586525917,"dict_items([('hidden_units', 769), ('learning_rate', 0.23537202040356656)])",9,"tensor(3325.8047, grad_fn=<MseLossBackward>)",44.04,17.604177
イチネンホールディングス,2018,Q1,0,237,63,0.02013440988957882,"dict_items([('hidden_units', 750), ('learning_rate', 0.09688618130787839)])",22,"tensor(571.9387, grad_fn=<MseLossBackward>)",39.24,28.916422
イチネンホールディングス,2018,Q2,1,219,81,0.016052722930908203,"dict_items([('hidden_units', 788), ('learning_rate', 0.08662581031586157)])",22,"tensor(573.0833, grad_fn=<MseLossBackward>)",94.69,29.636393
イチネンホールディングス,2018,Q3,2,212,88,0.07309556007385254,"dict_items([('hidden_units', 642), ('learning_rate', 0.11005342685800865)])",18,"tensor(697.8568, grad_fn=<MseLossBackward>)",39.71,22.541592
イチネンホールディングス,2018,Q4,3,225,75,0.06947004050016403,"dict_items([('hidden_units', 773), ('learning_rate', 0.09394574776995379)])",23,"tensor(699.7637, grad_fn=<MseLossBackward>)",34.77,33.560505
イチネンホールディングス,2019,Q1,4,200,100,0.07200733572244644,"dict_items([('hidden_units', 798), ('learning_rate', 0.09073763227909692)])",13,"tensor(701.0804, grad_fn=<MseLossBackward>)",37.41,34.96808
イチネンホールディングス,2019,Q2,5,211,89,0.06299113482236862,"dict_items([('hidden_units', 865), ('learning_rate', 0.08652030789785792)])",10,"tensor(689.3042, grad_fn=<MseLossBackward>)",50.39,18.230328
イチネンホールディングス,2019,Q3,6,209,91,0.06677477806806564,"dict_items([('hidden_units', 638), ('learning_rate', 0.11293947618983931)])",24,"tensor(699.4592, grad_fn=<MseLossBackward>)",39.95,34.605503
イチネンホールディングス,2019,Q4,7,214,86,0.06656207144260406,"dict_items([('hidden_units', 712), ('learning_rate', 0.1070444623930689)])",10,"tensor(697.7234, grad_fn=<MseLossBackward>)",52.39,21.601149
イチネンホールディングス,2020,Q1,8,201,99,0.02067727781832218,"dict_items([('hidden_units', 750), ('learning_rate', 0.09885900252129229)])",7,"tensor(713.4407, grad_fn=<MseLossBackward>)",38.96,51.058285
イチネンホールディングス,2020,Q2,9,225,75,0.020961329340934753,"dict_items([('hidden_units', 528), ('learning_rate', 0.13884385214600214)])",10,"tensor(685.5918, grad_fn=<MseLossBackward>)",-8.38,23.800983
イチネンホールディングス,2020,Q3,10,273,27,0.9874053001403809,"dict_items([('hidden_units', 593), ('learning_rate', 0.00040342857657430685)])",7594,"tensor(45.4213, grad_fn=<MseLossBackward>)",52.33,19.373053
イチネンホールディングス,2020,Q4,11,256,44,0.9879934191703796,"dict_items([('hidden_units', 759), ('learning_rate', 0.0001235070992200486)])",10000,"tensor(127.0279, grad_fn=<MseLossBackward>)",41.19,44.712883
イノテック,2018,Q1,0,204,96,0.3024655878543854,"dict_items([('hidden_units', 511), ('learning_rate', 0.011567639914244626)])",9,"tensor(64.6858, grad_fn=<MseLossBackward>)",9.15,11.660331
イノテック,2018,Q2,1,169,131,0.277970552444458,"dict_items([('hidden_units', 609), ('learning_rate', 0.009389353178218813)])",8,"tensor(62.0178, grad_fn=<MseLossBackward>)",31.08,11.044074
イノテック,2018,Q3,2,205,95,0.2662509083747864,"dict_items([('hidden_units', 644), ('learning_rate', 0.015047740268983891)])",8,"tensor(71.2511, grad_fn=<MseLossBackward>)",45.02,13.8661785
イノテック,2018,Q4,3,207,93,0.16754211485385895,"dict_items([('hidden_units', 962), ('learning_rate', 0.021144127976466264)])",7,"tensor(102.8846, grad_fn=<MseLossBackward>)",8.43,16.990705
イノテック,2019,Q1,4,240,60,0.18745112419128418,"dict_items([('hidden_units', 963), ('learning_rate', 0.01644774696879699)])",12,"tensor(102.1793, grad_fn=<MseLossBackward>)",0.27,8.892266
イノテック,2019,Q2,5,257,43,0.7763169407844543,"dict_items([('hidden_units', 152), ('learning_rate', 5.2955438446612957e-05)])",10000,"tensor(52.2986, grad_fn=<MseLossBackward>)",28.81,14.629622
イノテック,2019,Q3,6,256,44,0.7737035751342773,"dict_items([('hidden_units', 200), ('learning_rate', 0.003139169630164559)])",46,"tensor(112.1084, grad_fn=<MseLossBackward>)",21.07,11.735077
イノテック,2019,Q4,7,246,54,0.7998140454292297,"dict_items([('hidden_units', 461), ('learning_rate', 0.0007656942635663784)])",1614,"tensor(9.5308, grad_fn=<MseLossBackward>)",31.59,10.649349
イノテック,2020,Q1,8,244,56,0.7929785251617432,"dict_items([('hidden_units', 917), ('learning_rate', 0.0005269006314895313)])",2001,"tensor(0.6385, grad_fn=<MseLossBackward>)",6.55,21.523893
イノテック,2020,Q2,9,228,72,0.7790877223014832,"dict_items([('hidden_units', 821), ('learning_rate', 5.956254294775433e-05)])",7264,"tensor(3.3029, grad_fn=<MseLossBackward>)",16.34,22.40544
イノテック,2020,Q3,10,243,57,0.7796981334686279,"dict_items([('hidden_units', 431), ('learning_rate', 0.0005537544834287685)])",3173,"tensor(2.6389, grad_fn=<MseLossBackward>)",46.68,14.866661
イノテック,2020,Q4,11,211,89,0.36089929938316345,"dict_items([('hidden_units', 581), ('learning_rate', 0.029317728596039355)])",17,"tensor(158.7343, grad_fn=<MseLossBackward>)",51.12,14.568335
イビデン,2018,Q1,0,240,60,0.659033477306366,"dict_items([('hidden_units', 70), ('learning_rate', 0.31252509351153596)])",13,"tensor(4324.9189, grad_fn=<MseLossBackward>)",19.25,8.394466
イビデン,2018,Q2,1,210,90,0.4806811511516571,"dict_items([('hidden_units', 449), ('learning_rate', 0.07071120493628627)])",19,"tensor(4326.8726, grad_fn=<MseLossBackward>)",20.18,8.472915
イビデン,2018,Q3,2,213,87,0.08368176966905594,"dict_items([('hidden_units', 934), ('learning_rate', 0.03790262489351128)])",12,"tensor(4328.3892, grad_fn=<MseLossBackward>)",-44.69,10.919642
イビデン,2018,Q4,3,216,84,0.3870464265346527,"dict_items([('hidden_units', 329), ('learning_rate', 0.11761117920622342)])",8,"tensor(4388.7432, grad_fn=<MseLossBackward>)",28.93,-2.301511
イビデン,2019,Q1,4,229,71,0.3746923506259918,"dict_items([('hidden_units', 267), ('learning_rate', 0.13956126847918848)])",11,"tensor(4394.2832, grad_fn=<MseLossBackward>)",20.78,9.878541
イビデン,2019,Q2,5,211,89,0.3650321066379547,"dict_items([('hidden_units', 714), ('learning_rate', 0.06533532035298108)])",16,"tensor(4394.7402, grad_fn=<MseLossBackward>)",7.11,0.4369518
イビデン,2019,Q3,6,203,97,0.4714445173740387,"dict_items([('hidden_units', 338), ('learning_rate', 0.07208124381073941)])",15,"tensor(4381.3853, grad_fn=<MseLossBackward>)",30.67,2.4310663
イビデン,2019,Q4,7,209,91,0.5089079737663269,"dict_items([('hidden_units', 722), ('learning_rate', 0.02879671073825043)])",12,"tensor(4367.2959, grad_fn=<MseLossBackward>)",22.52,6.4058733
イビデン,2020,Q1,8,198,102,0.5190016031265259,"dict_items([('hidden_units', 277), ('learning_rate', 0.09632810107214589)])",8,"tensor(4315.6514, grad_fn=<MseLossBackward>)",32.89,-1.2520347
イビデン,2020,Q2,9,195,105,0.3290857970714569,"dict_items([('hidden_units', 457), ('learning_rate', 0.0628001185174456)])",8,"tensor(4338.9443, grad_fn=<MseLossBackward>)",50.72,-2.0345457
イビデン,2020,Q3,10,202,98,0.36914703249931335,"dict_items([('hidden_units', 685), ('learning_rate', 0.0367063266305565)])",12,"tensor(4394.3066, grad_fn=<MseLossBackward>)",69.54,8.705847
イビデン,2020,Q4,11,214,86,0.4543255865573883,"dict_items([('hidden_units', 479), ('learning_rate', 0.055837653212940375)])",9,"tensor(4504.5000, grad_fn=<MseLossBackward>)",30.78,4.2330008
