企業名,会計年度,四半期,y_hat_ml1_a10
共立メンテナンス,2020,Q3,-34.840533564655985
共立メンテナンス,2020,Q4,-174.36000351047974
共立印刷,2018,Q1,7.22146419749351
共立印刷,2018,Q2,6.260105129133745
共立印刷,2018,Q3,6.630687110448244
共立印刷,2018,Q4,7.040946294739018
共立印刷,2019,Q1,6.907350220765631
共立印刷,2019,Q2,5.848289599774214
共立印刷,2019,Q3,5.6709293110010055
共立印刷,2019,Q4,5.593682692403414
共立印刷,2020,Q1,5.542777777777778
共立印刷,2020,Q2,3.8535566089079234
共立印刷,2020,Q3,3.4020752113502537
共立印刷,2020,Q4,5.282925625115031
共英製鋼,2018,Q1,16.935304843999234
共英製鋼,2018,Q2,50.814177628003485
共英製鋼,2018,Q3,33.097891868834054
共英製鋼,2018,Q4,72.18613478633256
共英製鋼,2019,Q1,65.76004953831676
共英製鋼,2019,Q2,73.91974980158271
共英製鋼,2019,Q3,78.47598657565659
共英製鋼,2019,Q4,16.486106298174867
共英製鋼,2020,Q1,11.127581417275131
共英製鋼,2020,Q2,39.71153400611557
共英製鋼,2020,Q3,31.661126080029497
共英製鋼,2020,Q4,62.11978498745046
兼松エレクトロニクス,2018,Q1,24.30230435772672
兼松エレクトロニクス,2018,Q2,78.40343987678602
兼松エレクトロニクス,2018,Q3,30.352729848637313
兼松エレクトロニクス,2018,Q4,93.5564522059585
兼松エレクトロニクス,2019,Q1,23.84162900899197
兼松エレクトロニクス,2019,Q2,99.30534363579667
兼松エレクトロニクス,2019,Q3,33.8976416394261
兼松エレクトロニクス,2019,Q4,98.63393666371695
兼松エレクトロニクス,2020,Q1,26.561036088016632
兼松エレクトロニクス,2020,Q2,101.20075553737416
兼松エレクトロニクス,2020,Q3,35.22580408692731
兼松エレクトロニクス,2020,Q4,105.685523908316
兼松サステック,2018,Q1,27.24057820264671
兼松サステック,2018,Q2,37.02197018469848
兼松サステック,2018,Q3,32.878335006957116
兼松サステック,2018,Q4,47.417924027427276
兼松サステック,2019,Q1,34.72788688890825
兼松サステック,2019,Q2,45.25904358878562
兼松サステック,2019,Q3,40.76336343816486
兼松サステック,2019,Q4,45.296031539104206
兼松サステック,2020,Q1,32.810787255845014
兼松サステック,2020,Q2,36.355463418933965
兼松サステック,2020,Q3,27.899313117620764
兼松サステック,2020,Q4,33.46028748781798
凸版印刷,2018,Q1,13.552023271284838
凸版印刷,2018,Q2,8.299824230693872
凸版印刷,2018,Q3,26.961599190621243
凸版印刷,2018,Q4,26.515815043083883
凸版印刷,2019,Q1,-5.785554625193271
凸版印刷,2019,Q2,-20.06237985798544
凸版印刷,2019,Q3,162.37113662520045
凸版印刷,2019,Q4,69.94284135805728
凸版印刷,2020,Q1,-34.37837597531387
凸版印刷,2020,Q2,-2.2302159985541694
凸版印刷,2020,Q3,35.818118604096824
凸版印刷,2020,Q4,32.17141087694875
出光興産,2018,Q1,221.7776582977357
出光興産,2018,Q2,437.38884176422965
出光興産,2018,Q3,65.54074848332877
出光興産,2018,Q4,195.55341617820952
出光興産,2019,Q1,139.97938478862585
出光興産,2019,Q2,97.72348190208193
出光興産,2019,Q3,164.0806790152772
出光興産,2019,Q4,-467.22210055896846
出光興産,2020,Q1,-283.12862764873097
出光興産,2020,Q2,114.88883044417044
出光興産,2020,Q3,116.83510029748277
出光興産,2020,Q4,236.66459950731627
前沢化成工業,2018,Q1,6.8945374080564505
前沢化成工業,2018,Q2,12.76862256472046
前沢化成工業,2018,Q3,14.871853219436474
前沢化成工業,2018,Q4,11.854102623038806
前沢化成工業,2019,Q1,9.03174844003891
前沢化成工業,2019,Q2,17.709590074799895
前沢化成工業,2019,Q3,17.81783095650293
前沢化成工業,2019,Q4,11.182487514859002
前沢化成工業,2020,Q1,8.462071434661787
前沢化成工業,2020,Q2,10.86182954236541
前沢化成工業,2020,Q3,14.1326251599217
前沢化成工業,2020,Q4,11.89324272909645
前沢給装工業,2018,Q1,29.26078823627042
前沢給装工業,2018,Q2,38.22977142973268
前沢給装工業,2018,Q3,41.14000046683155
前沢給装工業,2018,Q4,34.66856367095659
前沢給装工業,2019,Q1,37.772110880727695
前沢給装工業,2019,Q2,45.96476931319643
前沢給装工業,2019,Q3,44.61581745065337
前沢給装工業,2019,Q4,35.90355466644404
前沢給装工業,2020,Q1,41.85623155965639
前沢給装工業,2020,Q2,59.59203491481087
前沢給装工業,2020,Q3,56.75700927317422
前沢給装工業,2020,Q4,40.79437045490397
前田建設工業,2018,Q1,19.240152147158767
前田建設工業,2018,Q2,38.902098287056816
前田建設工業,2018,Q3,34.6594711475443
前田建設工業,2018,Q4,43.40219947684802
前田建設工業,2019,Q1,38.48286716647757
前田建設工業,2019,Q2,51.77177162378206
前田建設工業,2019,Q3,40.42435015287476
前田建設工業,2019,Q4,53.35436232787256
前田建設工業,2020,Q1,-40.68185947940037
前田建設工業,2020,Q2,17.45184701620625
前田建設工業,2020,Q3,37.47304091911239
前田建設工業,2020,Q4,16.25277269108824
前田道路,2018,Q1,18.158973971244286
前田道路,2018,Q2,26.478029491984465
前田道路,2018,Q3,26.33050097660073
前田道路,2018,Q4,42.46835829471485
前田道路,2019,Q1,6.4351655369203655
前田道路,2019,Q2,63.09049360335973
前田道路,2019,Q3,56.83759101398471
前田道路,2019,Q4,71.56779234552494
前田道路,2020,Q1,49.969582670173665
前田道路,2020,Q2,41.56131152025844
前田道路,2020,Q3,41.00637123934078
前田道路,2020,Q4,48.59486729791577
加藤製作所,2018,Q1,136.45762359932456
加藤製作所,2018,Q2,132.93595517761355
加藤製作所,2018,Q3,56.25037668311578
加藤製作所,2018,Q4,98.42172962099147
加藤製作所,2019,Q1,9.919833318900206
加藤製作所,2019,Q2,9.689707793815636
加藤製作所,2019,Q3,-98.86023009868478
加藤製作所,2019,Q4,29.026212856609895
加藤製作所,2020,Q1,-89.01223199048545
加藤製作所,2020,Q2,-78.65376468553363
加藤製作所,2020,Q3,-46.83582309801939
加藤製作所,2020,Q4,-90.21378231920269
加賀電子,2018,Q1,57.23490228410958
加賀電子,2018,Q2,66.39308104759439
加賀電子,2018,Q3,38.403021058754405
加賀電子,2018,Q4,65.50053805542761
加賀電子,2019,Q1,36.73306418396528
加賀電子,2019,Q2,92.21745561861167
加賀電子,2019,Q3,76.72497681170799
加賀電子,2019,Q4,-26.105269053076
加賀電子,2020,Q1,-3.2946010297109467
加賀電子,2020,Q2,220.4278889802218
加賀電子,2020,Q3,-112.94252103625499
加賀電子,2020,Q4,75.05390524347908
北川鉄工所,2018,Q1,101.44338521209482
北川鉄工所,2018,Q2,102.00462690529545
北川鉄工所,2018,Q3,94.7239842372871
北川鉄工所,2018,Q4,121.75840280384715
北川鉄工所,2019,Q1,64.76341051212866
北川鉄工所,2019,Q2,106.28106745053937
北川鉄工所,2019,Q3,121.09834953238733
北川鉄工所,2019,Q4,45.534883060827894
北川鉄工所,2020,Q1,-1.7001530878197837
北川鉄工所,2020,Q2,-21.712628660852374
北川鉄工所,2020,Q3,-38.53981737387097
北川鉄工所,2020,Q4,33.75234961187708
北沢産業,2018,Q1,2.227727041899132
北沢産業,2018,Q2,3.262646516136994
北沢産業,2018,Q3,2.725726870837969
北沢産業,2018,Q4,3.136767927879231
北沢産業,2019,Q1,2.419483698807679
北沢産業,2019,Q2,2.7142312456427344
北沢産業,2019,Q3,2.5511542256769077
北沢産業,2019,Q4,3.2480250747683765
北沢産業,2020,Q1,1.6078173443712163
北沢産業,2020,Q2,1.5016714243367422
北沢産業,2020,Q3,-0.6465320780936201
北沢産業,2020,Q4,1.3834193172117657
北海道ガス,2018,Q1,20.198215894274515
北海道ガス,2018,Q2,-3.7449186867192825
北海道ガス,2018,Q3,50.350831871968566
北海道ガス,2018,Q4,79.25177319536053
北海道ガス,2019,Q1,195.5146707784859
北海道ガス,2019,Q2,-52.482802816969794
北海道ガス,2019,Q3,-36.27147668408098
北海道ガス,2019,Q4,121.54828057907605
北海道ガス,2020,Q1,121.83473786894288
北海道ガス,2020,Q2,-36.20339978347876
北海道ガス,2020,Q3,-36.184365545227465
北海道ガス,2020,Q4,135.29541123980155
北越コーポレーション,2018,Q1,15.458555050575534
北越コーポレーション,2018,Q2,9.514784137859039
北越コーポレーション,2018,Q3,13.396569346047183
北越コーポレーション,2018,Q4,21.425309510652035
北越コーポレーション,2019,Q1,22.320466637314127
北越コーポレーション,2019,Q2,8.639567486551165
北越コーポレーション,2019,Q3,11.970965592212366
北越コーポレーション,2019,Q4,13.36121785487643
北越コーポレーション,2020,Q1,5.894555815370055
北越コーポレーション,2020,Q2,8.96592360345881
北越コーポレーション,2020,Q3,-21.902806122022124
北越コーポレーション,2020,Q4,22.22580199891052
北越工業,2018,Q1,26.41367242851278
北越工業,2018,Q2,30.92464303273894
北越工業,2018,Q3,35.23053651039266
北越工業,2018,Q4,32.433362902743006
北越工業,2019,Q1,31.278627953708835
北越工業,2019,Q2,36.13759122371496
北越工業,2019,Q3,37.53365405380612
北越工業,2019,Q4,31.887987983463944
北越工業,2020,Q1,24.06627301673331
北越工業,2020,Q2,17.41296169541211
北越工業,2020,Q3,22.796202975601773
北越工業,2020,Q4,22.349599768994246
北野建設,2018,Q1,19.038464166863886
北野建設,2018,Q2,18.211108970798854
北野建設,2018,Q3,123.86012055372407
北野建設,2018,Q4,155.4994656748506
北野建設,2019,Q1,-116.93370082950432
北野建設,2019,Q2,314.0363348208797
北野建設,2019,Q3,94.11010702609089
北野建設,2019,Q4,165.78513542520759
北野建設,2020,Q1,-0.170854574578172
北野建設,2020,Q2,75.9139302218185
北野建設,2020,Q3,67.39537278583202
北野建設,2020,Q4,50.36259572548299
北陸電気工事,2018,Q1,12.0501199252217
北陸電気工事,2018,Q2,30.239040219033882
北陸電気工事,2018,Q3,32.22562444773237
北陸電気工事,2018,Q4,53.46459501821932
北陸電気工事,2019,Q1,23.883280956162398
北陸電気工事,2019,Q2,30.988113103021565
北陸電気工事,2019,Q3,37.786423645311494
北陸電気工事,2019,Q4,58.38922262805342
北陸電気工事,2020,Q1,20.29111911891198
北陸電気工事,2020,Q2,30.314721317220634
北陸電気工事,2020,Q3,29.516534165641293
北陸電気工事,2020,Q4,46.9472856676991
北陸電気工業,2018,Q1,14.637070062556482
北陸電気工業,2018,Q2,6.770094007636991
北陸電気工業,2018,Q3,-17.316410172384497
北陸電気工業,2018,Q4,41.668625419685355
北陸電気工業,2019,Q1,27.64777349798149
北陸電気工業,2019,Q2,14.322076095357474
北陸電気工業,2019,Q3,6.5795741435505235
北陸電気工業,2019,Q4,33.1341471229917
北陸電気工業,2020,Q1,17.74910718904688
北陸電気工業,2020,Q2,-6.611285234322618
北陸電気工業,2020,Q3,13.950505249663696
北陸電気工業,2020,Q4,22.99481862976599
協和エクシオ,2018,Q1,27.433660631835934
協和エクシオ,2018,Q2,35.477999900563006
協和エクシオ,2018,Q3,53.09005743192033
協和エクシオ,2018,Q4,301.72892533345026
協和エクシオ,2019,Q1,9.136778866483326
協和エクシオ,2019,Q2,255.90405374726168
協和エクシオ,2019,Q3,284.30725090269516
協和エクシオ,2019,Q4,313.40474724773765
協和エクシオ,2020,Q1,115.80455681739201
協和エクシオ,2020,Q2,15.802807888625487
協和エクシオ,2020,Q3,102.02158684939904
協和エクシオ,2020,Q4,105.3476198346496
南海電気鉄道,2018,Q1,3.193058117280401
南海電気鉄道,2018,Q2,54.46213593451038
南海電気鉄道,2018,Q3,48.12659670324446
南海電気鉄道,2018,Q4,12.171550483500331
南海電気鉄道,2019,Q1,39.97580230524488
南海電気鉄道,2019,Q2,50.26172827114733
南海電気鉄道,2019,Q3,63.8143806002866
南海電気鉄道,2019,Q4,-19.290319648894446
南海電気鉄道,2020,Q1,-17.897162325726235
南海電気鉄道,2020,Q2,12.831763697404405
南海電気鉄道,2020,Q3,-6.684515516822154
南海電気鉄道,2020,Q4,-0.05995884570696486
南陽,2018,Q1,70.09308846259832
南陽,2018,Q2,72.24559864898674
南陽,2018,Q3,88.18523567449189
南陽,2018,Q4,60.454587039543426
南陽,2019,Q1,47.39454338533992
南陽,2019,Q2,35.451533531554674
南陽,2019,Q3,55.72312048527543
南陽,2019,Q4,45.93354419340713
南陽,2020,Q1,40.023508276011995
南陽,2020,Q2,45.99286026691277
南陽,2020,Q3,70.19665853269618
南陽,2020,Q4,49.98844905144972
博報堂ＤＹホールディングス,2018,Q1,11.755062030708036
博報堂ＤＹホールディングス,2018,Q2,13.23330686158928
博報堂ＤＹホールディングス,2018,Q3,16.737699721882862
博報堂ＤＹホールディングス,2018,Q4,7.784937792813288
博報堂ＤＹホールディングス,2019,Q1,5.642018148034552
博報堂ＤＹホールディングス,2019,Q2,14.675952537081692
博報堂ＤＹホールディングス,2019,Q3,28.4275022239121
博報堂ＤＹホールディングス,2019,Q4,36.545285120743955
博報堂ＤＹホールディングス,2020,Q1,10.063032586874607
博報堂ＤＹホールディングス,2020,Q2,35.12904159864093
博報堂ＤＹホールディングス,2020,Q3,26.54215511906307
博報堂ＤＹホールディングス,2020,Q4,45.8170799319306
原田工業,2018,Q1,1.984736550804314
原田工業,2018,Q2,3.9934260246801028
原田工業,2018,Q3,4.697280066787549
原田工業,2018,Q4,-1.7519735084909254
原田工業,2019,Q1,4.487895425306349
原田工業,2019,Q2,3.3901765841683726
原田工業,2019,Q3,5.569179994020661
原田工業,2019,Q4,-0.4915124659477108
原田工業,2020,Q1,-6.290354841526071
原田工業,2020,Q2,-10.629644899317288
原田工業,2020,Q3,-42.330928265818116
原田工業,2020,Q4,20.873538728204956
参天製薬,2018,Q1,16.56984455828107
参天製薬,2018,Q2,17.963799340714164
参天製薬,2018,Q3,19.19672154100175
参天製薬,2018,Q4,20.746930665231982
参天製薬,2019,Q1,17.582215841051568
参天製薬,2019,Q2,16.865881551338177
参天製薬,2019,Q3,23.09370506775887
参天製薬,2019,Q4,15.958599364361213
参天製薬,2020,Q1,14.076040652023558
参天製薬,2020,Q2,19.091381922930754
参天製薬,2020,Q3,18.52839764162908
参天製薬,2020,Q4,24.3742118072071
双信電機,2018,Q1,-0.36070744441193625
双信電機,2018,Q2,1.5525667201662436
双信電機,2018,Q3,-1.9950270665891185
双信電機,2018,Q4,-1.2231222751112796
双信電機,2019,Q1,1.1654140772995731
双信電機,2019,Q2,-8.549113801501418
双信電機,2019,Q3,-11.805350888127478
双信電機,2019,Q4,-13.608583108021975
双信電機,2020,Q1,-6.584104702379017
双信電機,2020,Q2,-5.298242406726238
双信電機,2020,Q3,-2.613029163505214
双信電機,2020,Q4,-1.0759777409381006
双葉電子工業,2018,Q1,33.61174967849803
双葉電子工業,2018,Q2,-0.6899305191824396
双葉電子工業,2018,Q3,18.73339731947536
双葉電子工業,2018,Q4,-8.31888818630253
双葉電子工業,2019,Q1,-348.87835512284914
双葉電子工業,2019,Q2,-187.02194639227042
双葉電子工業,2019,Q3,-102.57211031053626
双葉電子工業,2019,Q4,-340.4006913565621
双葉電子工業,2020,Q1,-86.95830437891098
双葉電子工業,2020,Q2,-59.168577283326265
双葉電子工業,2020,Q3,-265.0619200786863
双葉電子工業,2020,Q4,99.3355654220106
古河機械金属,2018,Q1,55.95381161787532
古河機械金属,2018,Q2,62.07153897685144
古河機械金属,2018,Q3,19.561487562444686
古河機械金属,2018,Q4,30.800336282380155
古河機械金属,2019,Q1,22.042095930675043
古河機械金属,2019,Q2,23.030424293125822
古河機械金属,2019,Q3,34.45687279706101
古河機械金属,2019,Q4,28.24487121349297
古河機械金属,2020,Q1,56.08778891171777
古河機械金属,2020,Q2,29.639401342527293
古河機械金属,2020,Q3,45.63249102910956
古河機械金属,2020,Q4,-21.9131599250386
古河電気工業,2018,Q1,12.640131641401291
古河電気工業,2018,Q2,87.07507204900139
古河電気工業,2018,Q3,95.24347916744584
古河電気工業,2018,Q4,46.833689068519284
古河電気工業,2019,Q1,131.56607404572037
古河電気工業,2019,Q2,-18.377812867676127
古河電気工業,2019,Q3,194.33226831669856
古河電気工業,2019,Q4,98.9815444339228
古河電気工業,2020,Q1,116.17249540229462
古河電気工業,2020,Q2,10.430282765578028
古河電気工業,2020,Q3,29.283557349615023
古河電気工業,2020,Q4,59.80984807080992
古河電池,2018,Q1,5.7491452828037595
古河電池,2018,Q2,10.734300349116964
古河電池,2018,Q3,31.989658596527555
古河電池,2018,Q4,25.735647664282098
古河電池,2019,Q1,5.420690262645557
古河電池,2019,Q2,17.12063171853051
古河電池,2019,Q3,27.965213003758084
古河電池,2019,Q4,34.12516674305714
古河電池,2020,Q1,7.338325917852112
古河電池,2020,Q2,9.193021431805894
古河電池,2020,Q3,34.71672752327901
古河電池,2020,Q4,40.088841438562476
合同製鉄,2018,Q1,178.6085970912553
合同製鉄,2018,Q2,62.06358166154465
合同製鉄,2018,Q3,74.02942236279551
合同製鉄,2018,Q4,-15.346063863115397
合同製鉄,2019,Q1,-15.44473906941758
合同製鉄,2019,Q2,82.84149839243777
合同製鉄,2019,Q3,178.23531524045023
合同製鉄,2019,Q4,321.0965877027154
合同製鉄,2020,Q1,376.8388583824903
合同製鉄,2020,Q2,110.50939789441236
合同製鉄,2020,Q3,156.84069372220833
合同製鉄,2020,Q4,271.7552154675881
名古屋鉄道,2018,Q1,12.293743859202607
名古屋鉄道,2018,Q2,14.81970012952885
名古屋鉄道,2018,Q3,22.772460402709015
名古屋鉄道,2018,Q4,48.451868384143
名古屋鉄道,2019,Q1,31.59780507889345
名古屋鉄道,2019,Q2,52.97335497616618
名古屋鉄道,2019,Q3,46.48737297992448
名古屋鉄道,2019,Q4,19.70957638303248
名古屋鉄道,2020,Q1,27.99257319329736
名古屋鉄道,2020,Q2,-12.934904463335792
名古屋鉄道,2020,Q3,6.718512301068589
名古屋鉄道,2020,Q4,-23.55695298996809
名村造船所,2018,Q1,3.4255161229483093
名村造船所,2018,Q2,-31.53881919690241
名村造船所,2018,Q3,-49.063506826939204
名村造船所,2018,Q4,46.544257068149506
名村造船所,2019,Q1,-56.49339883204968
名村造船所,2019,Q2,-38.41779667320013
名村造船所,2019,Q3,-20.378969692083754
名村造船所,2019,Q4,-46.09670645162314
名村造船所,2020,Q1,-22.61046057869661
名村造船所,2020,Q2,-23.17304476097522
名村造船所,2020,Q3,-42.855447398357136
名村造船所,2020,Q4,-101.648422961952
名糖産業,2018,Q1,16.809183583051205
名糖産業,2018,Q2,1.9649278998696715
名糖産業,2018,Q3,16.292963390185164
名糖産業,2018,Q4,-5.997738942020516
名糖産業,2019,Q1,10.706217854253577
名糖産業,2019,Q2,-10.002025736135504
名糖産業,2019,Q3,4.291127140366057
名糖産業,2019,Q4,28.80076601198768
名糖産業,2020,Q1,14.17219430687036
名糖産業,2020,Q2,5.123414941326828
名糖産業,2020,Q3,41.214956887944936
名糖産業,2020,Q4,7.6977437018267985
味の素,2018,Q1,30.316192786299894
味の素,2018,Q2,39.696895364786315
味の素,2018,Q3,53.57815939212807
味の素,2018,Q4,13.444398605173419
味の素,2019,Q1,25.682176323152394
味の素,2019,Q2,21.784771834304493
味の素,2019,Q3,27.96869540185837
味の素,2019,Q4,7.051425682924389
味の素,2020,Q1,23.78408073992
味の素,2020,Q2,4.153730108009853
味の素,2020,Q3,43.48598120735059
味の素,2020,Q4,26.53088749013361
品川リフラクトリーズ,2018,Q1,-32.254277885399205
品川リフラクトリーズ,2018,Q2,249.14147222573888
品川リフラクトリーズ,2018,Q3,230.00546557486956
品川リフラクトリーズ,2018,Q4,214.94298348351296
品川リフラクトリーズ,2019,Q1,40.65877412435397
品川リフラクトリーズ,2019,Q2,135.78274964723943
品川リフラクトリーズ,2019,Q3,215.0576787085872
品川リフラクトリーズ,2019,Q4,125.43583026871104
品川リフラクトリーズ,2020,Q1,51.99204915374998
品川リフラクトリーズ,2020,Q2,135.13709184402018
品川リフラクトリーズ,2020,Q3,-52.556461781532356
品川リフラクトリーズ,2020,Q4,182.7836190698314
商船三井,2018,Q1,-350.530203581647
商船三井,2018,Q2,-914.3781911234822
商船三井,2018,Q3,341.4037405021282
商船三井,2018,Q4,-81.37007090630125
商船三井,2019,Q1,263.8616757050909
商船三井,2019,Q2,233.1185807523354
商船三井,2019,Q3,137.55971923910812
商船三井,2019,Q4,-185.54457940940011
商船三井,2020,Q1,-130.91306020531712
商船三井,2020,Q2,36.027934691704715
商船三井,2020,Q3,34.92773648221113
商船三井,2020,Q4,74.33606223340516
四国化成工業,2018,Q1,23.647376484277466
四国化成工業,2018,Q2,25.804793895586272
四国化成工業,2018,Q3,28.26832831725377
四国化成工業,2018,Q4,28.732321331681206
四国化成工業,2019,Q1,24.30613388713221
四国化成工業,2019,Q2,25.796625334916634
四国化成工業,2019,Q3,25.8018506022858
四国化成工業,2019,Q4,25.765454571754194
四国化成工業,2020,Q1,22.833154754404
四国化成工業,2020,Q2,18.474182453704934
四国化成工業,2020,Q3,25.06530998479362
四国化成工業,2020,Q4,27.99988539001095
四電工,2018,Q1,95.46623160446777
四電工,2018,Q2,79.74751974502722
四電工,2018,Q3,89.9565728217829
四電工,2018,Q4,164.68929528776323
四電工,2019,Q1,88.78289822936392
四電工,2019,Q2,39.07967194495366
四電工,2019,Q3,33.405005260594194
四電工,2019,Q4,211.62078652260107
四電工,2020,Q1,79.43950341550124
四電工,2020,Q2,86.19655519971157
四電工,2020,Q3,140.09309972910944
四電工,2020,Q4,178.5108163049316
因幡電機産業,2018,Q1,61.122128110454966
因幡電機産業,2018,Q2,97.44864737101685
因幡電機産業,2018,Q3,76.57261753604516
因幡電機産業,2018,Q4,71.04773360168744
因幡電機産業,2019,Q1,100.3185592657945
因幡電機産業,2019,Q2,119.35791940523349
因幡電機産業,2019,Q3,25.898698290206482
因幡電機産業,2019,Q4,93.92339012619527
因幡電機産業,2020,Q1,39.89966645966832
因幡電機産業,2020,Q2,96.4891378797182
因幡電機産業,2020,Q3,25.945670440048907
因幡電機産業,2020,Q4,47.30096439009606
図研,2018,Q1,7.5807922573357125
図研,2018,Q2,28.164998169108923
図研,2018,Q3,19.110538489236202
図研,2018,Q4,31.6631360149829
図研,2019,Q1,8.237367943254574
図研,2019,Q2,39.18500909158357
図研,2019,Q3,13.52499701224262
図研,2019,Q4,32.53940522576926
図研,2020,Q1,1.1319469976223537
図研,2020,Q2,26.10719003324241
図研,2020,Q3,21.132236267481513
図研,2020,Q4,43.064862109445336
堺化学工業,2018,Q1,75.62691679804722
堺化学工業,2018,Q2,50.43576495149487
堺化学工業,2018,Q3,26.260046898830907
堺化学工業,2018,Q4,86.1044941442059
堺化学工業,2019,Q1,55.898313623043805
堺化学工業,2019,Q2,66.4036535164047
堺化学工業,2019,Q3,16.664140630157256
堺化学工業,2019,Q4,53.406023532279846
堺化学工業,2020,Q1,10.370716078150435
堺化学工業,2020,Q2,1.4827292912221308
堺化学工業,2020,Q3,41.85213950687216
堺化学工業,2020,Q4,71.58958885990008
塩水港精糖,2018,Q1,1.9237279508525447
塩水港精糖,2018,Q2,3.915994568464499
塩水港精糖,2018,Q3,2.968288450500789
塩水港精糖,2018,Q4,4.752605606154127
塩水港精糖,2019,Q1,5.898906998056726
塩水港精糖,2019,Q2,1.6289505145268937
塩水港精糖,2019,Q3,4.752724810037438
塩水港精糖,2019,Q4,2.5505259078145617
塩水港精糖,2020,Q1,5.098213588763811
塩水港精糖,2020,Q2,-0.5451127819409152
塩水港精糖,2020,Q3,6.505624907630079
塩水港精糖,2020,Q4,4.622571616317502
塩野義製薬,2018,Q1,110.3344250730226
塩野義製薬,2018,Q2,83.78012922621227
塩野義製薬,2018,Q3,114.95722642966282
塩野義製薬,2018,Q4,298.47911351847137
塩野義製薬,2019,Q1,54.2760600546098
塩野義製薬,2019,Q2,-18.122882630102943
塩野義製薬,2019,Q3,170.610615837586
塩野義製薬,2019,Q4,12.999579510348411
塩野義製薬,2020,Q1,74.44515378583412
塩野義製薬,2020,Q2,70.88357138031813
塩野義製薬,2020,Q3,75.23887256559539
塩野義製薬,2020,Q4,87.51834104987708
大同メタル工業,2018,Q1,22.235190773694242
大同メタル工業,2018,Q2,-20.478678902924116
大同メタル工業,2018,Q3,-16.038664957146494
大同メタル工業,2018,Q4,-24.064768505706695
大同メタル工業,2019,Q1,12.874539193195403
大同メタル工業,2019,Q2,18.603706110298532
大同メタル工業,2019,Q3,11.624833937361753
大同メタル工業,2019,Q4,3.7555761449536575
大同メタル工業,2020,Q1,29.2182211302365
大同メタル工業,2020,Q2,-24.743590995898533
大同メタル工業,2020,Q3,-5.116572677318857
大同メタル工業,2020,Q4,34.131652846306665
大同工業,2018,Q1,-34.06504756993839
大同工業,2018,Q2,24.475780891922984
大同工業,2018,Q3,95.9708082423309
大同工業,2018,Q4,-13.255075132998199
大同工業,2019,Q1,-1.4161465204677333
大同工業,2019,Q2,10.296065676184691
大同工業,2019,Q3,1.3229046400684918
大同工業,2019,Q4,16.0139163228495
大同工業,2020,Q1,-48.67641031328581
大同工業,2020,Q2,-8.401173364978447
大同工業,2020,Q3,-39.26764579600182
大同工業,2020,Q4,233.79921801070967
大同特殊鋼,2018,Q1,130.01165336386762
大同特殊鋼,2018,Q2,-156.16530186411822
大同特殊鋼,2018,Q3,-116.59146333422845
大同特殊鋼,2018,Q4,130.06731488925902
大同特殊鋼,2019,Q1,98.11808871702429
大同特殊鋼,2019,Q2,226.22085666696154
大同特殊鋼,2019,Q3,194.39104802398077
大同特殊鋼,2019,Q4,47.789820549850894
大同特殊鋼,2020,Q1,297.6216687462872
大同特殊鋼,2020,Q2,-131.4716861503057
大同特殊鋼,2020,Q3,-102.38285270630078
大同特殊鋼,2020,Q4,278.7479977177446
大和ハウス工業,2018,Q1,74.97170317281831
大和ハウス工業,2018,Q2,87.13901978196385
大和ハウス工業,2018,Q3,71.12673024175737
大和ハウス工業,2018,Q4,53.13482108369061
大和ハウス工業,2019,Q1,86.43477656750659
大和ハウス工業,2019,Q2,129.4844671359186
大和ハウス工業,2019,Q3,98.2095540850427
大和ハウス工業,2019,Q4,99.44536225874515
大和ハウス工業,2020,Q1,86.90063574191034
大和ハウス工業,2020,Q2,76.906213551882
大和ハウス工業,2020,Q3,61.902464724568475
大和ハウス工業,2020,Q4,103.5293418522802
大和工業,2018,Q1,39.17212106192187
大和工業,2018,Q2,67.83864364543334
大和工業,2018,Q3,76.49532444223232
大和工業,2018,Q4,69.94185282058747
大和工業,2019,Q1,96.50947583579483
大和工業,2019,Q2,94.55486502531119
大和工業,2019,Q3,89.65944024502085
大和工業,2019,Q4,65.68103919793883
大和工業,2020,Q1,80.65306269094349
大和工業,2020,Q2,84.08531132946614
大和工業,2020,Q3,3.06875158347583
大和工業,2020,Q4,-8.203343336915594
大崎電気工業,2018,Q1,8.172415280605147
大崎電気工業,2018,Q2,4.681053248481195
大崎電気工業,2018,Q3,-8.313993169108846
大崎電気工業,2018,Q4,7.319297535129008
大崎電気工業,2019,Q1,4.299527829225049
大崎電気工業,2019,Q2,1.08807862197526
大崎電気工業,2019,Q3,0.3051660547746149
大崎電気工業,2019,Q4,4.813556083031592
大崎電気工業,2020,Q1,5.745471680117413
大崎電気工業,2020,Q2,-9.335173424883072
大崎電気工業,2020,Q3,2.8123247850928124
大崎電気工業,2020,Q4,10.6260463143268
大平洋金属,2018,Q1,63.19300547999863
大平洋金属,2018,Q2,-26.90308791628252
大平洋金属,2018,Q3,39.81474172606622
大平洋金属,2018,Q4,80.60544421976242
大平洋金属,2019,Q1,-81.67105975126293
大平洋金属,2019,Q2,92.2975483450386
大平洋金属,2019,Q3,-17.640006815648498
大平洋金属,2019,Q4,-31.65090750818758
大平洋金属,2020,Q1,-103.04879415807369
大平洋金属,2020,Q2,113.47259860283744
大平洋金属,2020,Q3,29.238832397154898
大平洋金属,2020,Q4,55.08415644681857
大建工業,2018,Q1,83.33656821370427
大建工業,2018,Q2,66.69094729068962
