企業名,会計年度,四半期,y_hat_ml2_i_tuned,best_hyparam
ローム,2018,Q1,-144.35610029374538,[100.]
ローム,2018,Q2,-17.159872277200975,[100.]
ローム,2018,Q3,47.14449987944863,[100.]
ローム,2018,Q4,-24.993578787207355,[100.]
ローム,2019,Q1,19.3717803452177,[100.]
ローム,2019,Q2,-206.3192445811307,[100.]
ローム,2019,Q3,198.7329782937662,[100.]
ローム,2019,Q4,-362.7491670294135,[100.]
ローム,2020,Q1,499.57234103620476,[100.]
ローム,2020,Q2,158.48785760916041,[100.]
ローム,2020,Q3,-39.85112085296828,[100.]
ローム,2020,Q4,326.72117542038154,[100.]
ワイエイシイホールディングス,2018,Q1,-79.2983506215535,[100.]
ワイエイシイホールディングス,2018,Q2,-327.00903227604977,[100.]
ワイエイシイホールディングス,2018,Q3,112.58886694390628,[100.]
ワイエイシイホールディングス,2018,Q4,117.71507155405898,[100.]
ワイエイシイホールディングス,2019,Q1,55.84577050026682,[100.]
ワイエイシイホールディングス,2019,Q2,-56.15786600960307,[100.]
ワイエイシイホールディングス,2019,Q3,36.793496584578655,[100.]
ワイエイシイホールディングス,2019,Q4,-101.53681020045997,[100.]
ワイエイシイホールディングス,2020,Q1,-124.4240751265764,[100.]
ワイエイシイホールディングス,2020,Q2,126.10801250586152,[100.]
ワイエイシイホールディングス,2020,Q3,-27.7518580634718,[100.]
ワイエイシイホールディングス,2020,Q4,-42.85764648213713,[100.]
ワコム,2018,Q1,3.652331028618336,[100.]
ワコム,2018,Q2,11.751355664737082,[100.]
ワコム,2018,Q3,10.983486617214442,[100.]
ワコム,2018,Q4,-10.034174735061699,[100.]
ワコム,2019,Q1,0.07786688678617737,[100.]
ワコム,2019,Q2,9.830516543387706,[100.]
ワコム,2019,Q3,12.440378354812305,[100.]
ワコム,2019,Q4,-7.154585904853768,[100.]
ワコム,2020,Q1,12.054831916544138,[100.]
ワコム,2020,Q2,27.131743191261492,[100.]
ワコム,2020,Q3,29.652559366450923,[100.]
ワコム,2020,Q4,1.9142329009454113,[100.]
ワコールホールディングス,2018,Q1,185.7818354083176,[100.]
ワコールホールディングス,2018,Q2,58.89434787132563,[100.]
ワコールホールディングス,2018,Q3,58.50551242476455,[100.]
ワコールホールディングス,2018,Q4,-89.66852789245304,[100.]
ワコールホールディングス,2019,Q1,-60.7787241382275,[100.]
ワコールホールディングス,2019,Q2,-46.776413474293065,[100.]
ワコールホールディングス,2019,Q3,42.0312675736149,[100.]
ワコールホールディングス,2019,Q4,-5.070569095942503,[100.]
ワコールホールディングス,2020,Q1,-56.16655969703419,[100.]
ワコールホールディングス,2020,Q2,26.085064760060902,[100.]
ワコールホールディングス,2020,Q3,100.76002494960913,[100.]
ワコールホールディングス,2020,Q4,99.20905506199523,[100.]
ワタミ,2018,Q1,0.8524247389739188,[100.]
ワタミ,2018,Q2,-13.993082413264347,[100.]
ワタミ,2018,Q3,25.131310498193535,[100.]
ワタミ,2018,Q4,13.0573492084646,[100.]
ワタミ,2019,Q1,54.61481173396476,[100.]
ワタミ,2019,Q2,-72.71872097962952,[100.]
ワタミ,2019,Q3,-110.2255232822057,[100.]
ワタミ,2019,Q4,1.4028006778259225,[100.]
ワタミ,2020,Q1,-252.53610521973525,[100.]
ワタミ,2020,Q2,3.011895760691317,[100.]
ワタミ,2020,Q3,67.46731791010919,[100.]
ワタミ,2020,Q4,41.0193878420354,[100.]
ヴィア・ホールディングス,2018,Q1,-24.316686915725867,[100.]
ヴィア・ホールディングス,2018,Q2,-9.334816930189206,[100.]
ヴィア・ホールディングス,2018,Q3,-11.170200572202212,[100.]
ヴィア・ホールディングス,2018,Q4,-10.926791118726342,[100.]
ヴィア・ホールディングス,2019,Q1,-0.948362165790126,[100.]
ヴィア・ホールディングス,2019,Q2,-12.526401828936525,[100.]
ヴィア・ホールディングス,2019,Q3,-20.402644249563547,[100.]
ヴィア・ホールディングス,2019,Q4,-52.237362571398485,[100.]
ヴィア・ホールディングス,2020,Q1,-65.0090379078666,[100.]
ヴィア・ホールディングス,2020,Q2,-32.72742817990013,[100.]
ヴィア・ホールディングス,2020,Q3,-19.29990262720907,[100.]
ヴィア・ホールディングス,2020,Q4,7.657188686636935,[100.]
三ツ星ベルト,2018,Q1,19.678168686273168,[100.]
三ツ星ベルト,2018,Q2,27.161227676174363,[100.]
三ツ星ベルト,2018,Q3,126.68861634707645,[100.]
三ツ星ベルト,2018,Q4,72.7349453585832,[100.]
三ツ星ベルト,2019,Q1,118.86468022082126,[100.]
三ツ星ベルト,2019,Q2,11.031944632507354,[100.]
三ツ星ベルト,2019,Q3,86.65768308378979,[100.]
三ツ星ベルト,2019,Q4,26.919934840805567,[100.]
三ツ星ベルト,2020,Q1,40.954127120088714,[100.]
三ツ星ベルト,2020,Q2,54.31088936410194,[100.]
三ツ星ベルト,2020,Q3,41.561120464978096,[100.]
三ツ星ベルト,2020,Q4,36.8459911333032,[100.]
三井不動産,2018,Q1,30.410028651917386,[100.]
三井不動産,2018,Q2,34.55629339188144,[100.]
三井不動産,2018,Q3,45.88950409871824,[100.]
三井不動産,2018,Q4,87.46907050559614,[100.]
三井不動産,2019,Q1,43.044323132193824,[100.]
三井不動産,2019,Q2,42.04884394662262,[100.]
三井不動産,2019,Q3,48.050866973708025,[100.]
三井不動産,2019,Q4,80.90453946591848,[100.]
三井不動産,2020,Q1,18.116725247224267,[100.]
三井不動産,2020,Q2,-2.7984100301661243,[100.]
三井不動産,2020,Q3,67.34995248020722,[100.]
三井不動産,2020,Q4,11.584922019075677,[100.]
三井住友建設,2018,Q1,18.32515230620199,[1.149757]
三井住友建設,2018,Q2,32.275890183860525,[1.149757]
三井住友建設,2018,Q3,30.504628053210595,[1.149757]
三井住友建設,2018,Q4,22.55322632232115,[1.149757]
三井住友建設,2019,Q1,23.44784397975596,[1.149757]
三井住友建設,2019,Q2,27.926877771166495,[1.149757]
三井住友建設,2019,Q3,22.77549294953218,[1.149757]
三井住友建設,2019,Q4,22.143661340668107,[1.149757]
三井住友建設,2020,Q1,15.003963550493754,[1.149757]
三井住友建設,2020,Q2,17.701306825901636,[1.149757]
三井住友建設,2020,Q3,22.97249076740398,[1.149757]
三井住友建設,2020,Q4,7.866291499381014,[1.149757]
三井化学,2018,Q1,-69.76615336974635,[100.]
三井化学,2018,Q2,-13.085255606289792,[100.]
三井化学,2018,Q3,17.047132540828507,[100.]
三井化学,2018,Q4,38.531199146495055,[100.]
三井化学,2019,Q1,97.96855544990595,[100.]
三井化学,2019,Q2,-32.15825588261629,[100.]
三井化学,2019,Q3,83.40671518486221,[100.]
三井化学,2019,Q4,29.273302003847373,[100.]
三井化学,2020,Q1,121.16051547787303,[100.]
三井化学,2020,Q2,-26.204013491704334,[100.]
三井化学,2020,Q3,86.37497912293502,[100.]
三井化学,2020,Q4,220.73911098311797,[100.]
三井松島ホールディングス,2018,Q1,66.0618969850191,[14.17474163]
三井松島ホールディングス,2018,Q2,9.61525504272166,[14.17474163]
三井松島ホールディングス,2018,Q3,59.4504990759301,[14.17474163]
三井松島ホールディングス,2018,Q4,63.8121199078119,[14.17474163]
三井松島ホールディングス,2019,Q1,120.1592450634183,[14.17474163]
三井松島ホールディングス,2019,Q2,-58.33680517684131,[14.17474163]
三井松島ホールディングス,2019,Q3,-64.06678346878708,[14.17474163]
三井松島ホールディングス,2019,Q4,-22.071950705481996,[14.17474163]
三井松島ホールディングス,2020,Q1,28.418080568506568,[14.17474163]
三井松島ホールディングス,2020,Q2,11.902529957276698,[14.17474163]
三井松島ホールディングス,2020,Q3,49.69824202517461,[14.17474163]
三井松島ホールディングス,2020,Q4,384.0931902702303,[14.17474163]
三井金属鉱業,2018,Q1,-165.04272650733716,[100.]
三井金属鉱業,2018,Q2,-91.58699136104792,[100.]
三井金属鉱業,2018,Q3,232.714729958711,[100.]
三井金属鉱業,2018,Q4,-147.44431452697836,[100.]
三井金属鉱業,2019,Q1,-43.33263396615768,[100.]
三井金属鉱業,2019,Q2,56.18226099088916,[100.]
三井金属鉱業,2019,Q3,94.48931047377086,[100.]
三井金属鉱業,2019,Q4,-59.50034852928816,[100.]
三井金属鉱業,2020,Q1,-108.46660317922496,[100.]
三井金属鉱業,2020,Q2,303.0979928078202,[100.]
三井金属鉱業,2020,Q3,100.33859417901078,[100.]
三井金属鉱業,2020,Q4,-83.686666892984,[100.]
三井Ｅ＆Ｓホールディングス,2018,Q1,32.844784135638875,[100.]
三井Ｅ＆Ｓホールディングス,2018,Q2,-178.10767565998154,[100.]
三井Ｅ＆Ｓホールディングス,2018,Q3,13.971870742080618,[100.]
三井Ｅ＆Ｓホールディングス,2018,Q4,-271.9945956450788,[100.]
三井Ｅ＆Ｓホールディングス,2019,Q1,-257.53121966452795,[100.]
三井Ｅ＆Ｓホールディングス,2019,Q2,-296.8159403309085,[100.]
三井Ｅ＆Ｓホールディングス,2019,Q3,208.1016135878142,[100.]
三井Ｅ＆Ｓホールディングス,2019,Q4,124.03366110591529,[100.]
三井Ｅ＆Ｓホールディングス,2020,Q1,-29.038644272739376,[100.]
三井Ｅ＆Ｓホールディングス,2020,Q2,-51.74019649301591,[100.]
三井Ｅ＆Ｓホールディングス,2020,Q3,-200.87333905289535,[100.]
三井Ｅ＆Ｓホールディングス,2020,Q4,-180.89961671689022,[100.]
三信電気,2018,Q1,-70.09887294295584,[0.01]
三信電気,2018,Q2,52.362596923431965,[0.01]
三信電気,2018,Q3,110.14307178474235,[0.01]
三信電気,2018,Q4,422.55901707656074,[0.01]
三信電気,2019,Q1,-52.772775436910706,[0.01]
三信電気,2019,Q2,-107.96206433414363,[0.01]
三信電気,2019,Q3,28.788042231550634,[0.01]
三信電気,2019,Q4,-36.850288061456965,[0.01]
三信電気,2020,Q1,-163.6853300778347,[0.01]
三信電気,2020,Q2,160.27043153931504,[0.01]
三信電気,2020,Q3,-55.64726754051168,[0.01]
三信電気,2020,Q4,311.24520396823357,[0.01]
三共生興,2018,Q1,1.7179026230091168,[100.]
三共生興,2018,Q2,8.092071159769862,[100.]
三共生興,2018,Q3,20.567422849471242,[100.]
三共生興,2018,Q4,5.6018037981176825,[100.]
三共生興,2019,Q1,3.0365861582106692,[100.]
三共生興,2019,Q2,13.396088464974522,[100.]
三共生興,2019,Q3,10.384020125163493,[100.]
三共生興,2019,Q4,-0.8564056954346242,[100.]
三共生興,2020,Q1,35.10864153277814,[100.]
三共生興,2020,Q2,7.025843385598314,[100.]
三共生興,2020,Q3,66.1191922014067,[100.]
三共生興,2020,Q4,15.279230838643613,[100.]
三和ホールディングス,2018,Q1,4.01951380252234,[100.]
三和ホールディングス,2018,Q2,30.22181862949318,[100.]
三和ホールディングス,2018,Q3,15.05803964537532,[100.]
三和ホールディングス,2018,Q4,42.94455372353306,[100.]
三和ホールディングス,2019,Q1,-2.548359718246134,[100.]
三和ホールディングス,2019,Q2,34.009033429444656,[100.]
三和ホールディングス,2019,Q3,16.3419849260212,[100.]
三和ホールディングス,2019,Q4,45.48240322898791,[100.]
三和ホールディングス,2020,Q1,6.278237086067161,[100.]
三和ホールディングス,2020,Q2,30.09328005511442,[100.]
三和ホールディングス,2020,Q3,21.908629704019994,[100.]
三和ホールディングス,2020,Q4,53.67417327685801,[100.]
三城ホールディングス,2018,Q1,1.3219285198082247,[4.22924287]
三城ホールディングス,2018,Q2,10.532887999909065,[4.22924287]
三城ホールディングス,2018,Q3,3.250263492586626,[4.22924287]
三城ホールディングス,2018,Q4,-25.617491436930266,[4.22924287]
三城ホールディングス,2019,Q1,-4.352017103408635,[4.22924287]
三城ホールディングス,2019,Q2,6.764925070564853,[4.22924287]
三城ホールディングス,2019,Q3,4.677049390563056,[4.22924287]
三城ホールディングス,2019,Q4,-32.57916373652894,[4.22924287]
三城ホールディングス,2020,Q1,-17.893355499240908,[4.22924287]
三城ホールディングス,2020,Q2,29.143210515048246,[4.22924287]
三城ホールディングス,2020,Q3,13.892200269941014,[4.22924287]
三城ホールディングス,2020,Q4,-12.06249565885453,[4.22924287]
三愛石油,2018,Q1,17.41753903308299,[100.]
三愛石油,2018,Q2,16.76649381459393,[100.]
三愛石油,2018,Q3,-9.00183879787346,[100.]
三愛石油,2018,Q4,8.109891362604827,[100.]
三愛石油,2019,Q1,24.244651250744198,[100.]
三愛石油,2019,Q2,-0.3395312319858874,[100.]
三愛石油,2019,Q3,38.88642147157276,[100.]
三愛石油,2019,Q4,17.34918161852775,[100.]
三愛石油,2020,Q1,-2.4527153814543112,[100.]
三愛石油,2020,Q2,41.89977247747248,[100.]
三愛石油,2020,Q3,26.129226461049626,[100.]
三愛石油,2020,Q4,35.38689080061266,[100.]
三晃金属工業,2018,Q1,-7.875384464052595,[100.]
三晃金属工業,2018,Q2,187.05869061687713,[100.]
三晃金属工業,2018,Q3,194.7377114396485,[100.]
三晃金属工業,2018,Q4,173.47000209060855,[100.]
三晃金属工業,2019,Q1,35.37442388116751,[100.]
三晃金属工業,2019,Q2,100.85129139388928,[100.]
三晃金属工業,2019,Q3,154.03491617097558,[100.]
三晃金属工業,2019,Q4,104.36979364918145,[100.]
三晃金属工業,2020,Q1,12.926145704611102,[100.]
三晃金属工業,2020,Q2,136.78360299644032,[100.]
三晃金属工業,2020,Q3,188.80749774075835,[100.]
三晃金属工業,2020,Q4,99.7559599142832,[100.]
三桜工業,2018,Q1,25.521758115078242,[100.]
三桜工業,2018,Q2,-87.67857544984446,[100.]
三桜工業,2018,Q3,142.81131820009205,[100.]
三桜工業,2018,Q4,-73.83032616289239,[100.]
三桜工業,2019,Q1,79.0863842954432,[100.]
三桜工業,2019,Q2,115.54914309582625,[100.]
三桜工業,2019,Q3,-86.30040132218575,[100.]
三桜工業,2019,Q4,158.08770443923274,[100.]
三桜工業,2020,Q1,-85.39241937435862,[100.]
三桜工業,2020,Q2,-90.44813155564472,[100.]
三桜工業,2020,Q3,-60.07782762756425,[100.]
三桜工業,2020,Q4,-232.18228521881952,[100.]
三機工業,2018,Q1,-88.87882739154598,[0.02782559]
三機工業,2018,Q2,112.07201168157326,[0.02782559]
三機工業,2018,Q3,-21.012481411216584,[0.02782559]
三機工業,2018,Q4,-32.18504406630812,[0.02782559]
三機工業,2019,Q1,289.42829678865166,[0.02782559]
三機工業,2019,Q2,-28.0268507834391,[0.02782559]
三機工業,2019,Q3,-235.9106919112118,[0.02782559]
三機工業,2019,Q4,133.4485120908622,[0.02782559]
三機工業,2020,Q1,-1.0273823469369745,[0.02782559]
三機工業,2020,Q2,-68.18281238721875,[0.02782559]
三機工業,2020,Q3,156.13265523807422,[0.02782559]
三機工業,2020,Q4,96.39119861725817,[0.02782559]
三洋化成工業,2018,Q1,138.09515422035355,[100.]
三洋化成工業,2018,Q2,134.77102091912238,[100.]
三洋化成工業,2018,Q3,125.10003683378318,[100.]
三洋化成工業,2018,Q4,107.16749341680213,[100.]
三洋化成工業,2019,Q1,-0.36995961603384586,[100.]
三洋化成工業,2019,Q2,-15.384538602162497,[100.]
三洋化成工業,2019,Q3,212.2214654165213,[100.]
三洋化成工業,2019,Q4,62.196272300657164,[100.]
三洋化成工業,2020,Q1,-148.3301076200338,[100.]
三洋化成工業,2020,Q2,-136.8580210934582,[100.]
三洋化成工業,2020,Q3,-8.5993853231959,[100.]
三洋化成工業,2020,Q4,162.64682085567685,[100.]
三洋工業,2018,Q1,-120.96279015060169,[9.77009957]
三洋工業,2018,Q2,-46.61921801336325,[9.77009957]
三洋工業,2018,Q3,-105.54679416249952,[9.77009957]
三洋工業,2018,Q4,199.227383879234,[9.77009957]
三洋工業,2019,Q1,-32.885657931421854,[9.77009957]
三洋工業,2019,Q2,124.96698531023804,[9.77009957]
三洋工業,2019,Q3,209.37923250852864,[9.77009957]
三洋工業,2019,Q4,195.83749568294616,[9.77009957]
三洋工業,2020,Q1,8.772979857562724,[9.77009957]
三洋工業,2020,Q2,41.347550307569264,[9.77009957]
三洋工業,2020,Q3,101.8810627695912,[9.77009957]
三洋工業,2020,Q4,179.34010623125403,[9.77009957]
三浦工業,2018,Q1,21.453265120139076,[100.]
三浦工業,2018,Q2,37.69847748504357,[100.]
三浦工業,2018,Q3,29.619241843245995,[100.]
三浦工業,2018,Q4,26.30661295391158,[100.]
三浦工業,2019,Q1,17.96829109603218,[100.]
三浦工業,2019,Q2,38.888812103730714,[100.]
三浦工業,2019,Q3,32.43959758021356,[100.]
三浦工業,2019,Q4,33.45373355245552,[100.]
三浦工業,2020,Q1,20.444753578253387,[100.]
三浦工業,2020,Q2,38.99156539938504,[100.]
三浦工業,2020,Q3,28.634498582642365,[100.]
三浦工業,2020,Q4,33.91849130771136,[100.]
三菱ケミカルホールディングス,2018,Q1,1.880402666832822,[1.149757]
三菱ケミカルホールディングス,2018,Q2,58.98195281800112,[1.149757]
三菱ケミカルホールディングス,2018,Q3,28.962870838311687,[1.149757]
三菱ケミカルホールディングス,2018,Q4,18.906172162812204,[1.149757]
三菱ケミカルホールディングス,2019,Q1,-4.671892386674585,[1.149757]
三菱ケミカルホールディングス,2019,Q2,-6.954895541932785,[1.149757]
三菱ケミカルホールディングス,2019,Q3,0.09109385625964705,[1.149757]
三菱ケミカルホールディングス,2019,Q4,4.768694499232339,[1.149757]
三菱ケミカルホールディングス,2020,Q1,-20.342332599616896,[1.149757]
三菱ケミカルホールディングス,2020,Q2,23.607529934771122,[1.149757]
三菱ケミカルホールディングス,2020,Q3,22.396587844864257,[1.149757]
三菱ケミカルホールディングス,2020,Q4,12.58876492784782,[1.149757]
三菱マテリアル,2018,Q1,104.00913102018482,[100.]
三菱マテリアル,2018,Q2,80.57614082719186,[100.]
三菱マテリアル,2018,Q3,66.83113887953698,[100.]
三菱マテリアル,2018,Q4,-184.88207287099664,[100.]
三菱マテリアル,2019,Q1,11.264534873113751,[100.]
三菱マテリアル,2019,Q2,68.19838901925576,[100.]
三菱マテリアル,2019,Q3,71.46226726695909,[100.]
三菱マテリアル,2019,Q4,72.96420947714554,[100.]
三菱マテリアル,2020,Q1,-1072.3444040561692,[100.]
三菱マテリアル,2020,Q2,-985.168950717386,[100.]
三菱マテリアル,2020,Q3,-48.815455581061,[100.]
三菱マテリアル,2020,Q4,90.20075476993236,[100.]
三菱ロジスネクスト,2018,Q1,2.9207943886831065,[100.]
三菱ロジスネクスト,2018,Q2,6.6107233991877425,[100.]
三菱ロジスネクスト,2018,Q3,13.859789837254876,[100.]
三菱ロジスネクスト,2018,Q4,34.60090470282587,[100.]
三菱ロジスネクスト,2019,Q1,7.403224394473239,[100.]
三菱ロジスネクスト,2019,Q2,2.7725511254992465,[100.]
三菱ロジスネクスト,2019,Q3,19.039040346890875,[100.]
三菱ロジスネクスト,2019,Q4,0.5441283449934771,[100.]
三菱ロジスネクスト,2020,Q1,-42.55738535734966,[100.]
三菱ロジスネクスト,2020,Q2,6.837416982023857,[100.]
三菱ロジスネクスト,2020,Q3,-3.108683792036995,[100.]
三菱ロジスネクスト,2020,Q4,30.769036376155817,[100.]
三菱倉庫,2018,Q1,12.728743912881,[0.1123324]
三菱倉庫,2018,Q2,32.622474076366274,[0.1123324]
三菱倉庫,2018,Q3,37.65790326761222,[0.1123324]
三菱倉庫,2018,Q4,15.677392028825409,[0.1123324]
三菱倉庫,2019,Q1,29.949336614593676,[0.1123324]
三菱倉庫,2019,Q2,53.38565752833057,[0.1123324]
三菱倉庫,2019,Q3,47.121076954920916,[0.1123324]
三菱倉庫,2019,Q4,47.81388489927787,[0.1123324]
三菱倉庫,2020,Q1,50.71445072788812,[0.1123324]
三菱倉庫,2020,Q2,23.549106725652955,[0.1123324]
三菱倉庫,2020,Q3,-259.3915437159985,[0.1123324]
三菱倉庫,2020,Q4,-449.6448463301453,[0.1123324]
三菱化工機,2018,Q1,-180.73382930905902,[100.]
三菱化工機,2018,Q2,-5.206292342684531,[100.]
三菱化工機,2018,Q3,-210.78123909238107,[100.]
三菱化工機,2018,Q4,16.453324372605607,[100.]
三菱化工機,2019,Q1,11.748458719392977,[100.]
三菱化工機,2019,Q2,-58.31833693398353,[100.]
三菱化工機,2019,Q3,101.18909331495553,[100.]
三菱化工機,2019,Q4,54.14017980269922,[100.]
三菱化工機,2020,Q1,24.872075304815983,[100.]
三菱化工機,2020,Q2,85.01551124965451,[100.]
三菱化工機,2020,Q3,65.22596916690817,[100.]
三菱化工機,2020,Q4,144.69111410072838,[100.]
三菱地所,2018,Q1,22.629791042298045,[100.]
三菱地所,2018,Q2,15.14489300033682,[100.]
三菱地所,2018,Q3,35.824942572661826,[100.]
三菱地所,2018,Q4,8.47522214350927,[100.]
三菱地所,2019,Q1,25.90284462137668,[100.]
三菱地所,2019,Q2,26.583381966939715,[100.]
三菱地所,2019,Q3,35.798660215387244,[100.]
三菱地所,2019,Q4,40.159869531516605,[100.]
三菱地所,2020,Q1,24.06335488710171,[100.]
三菱地所,2020,Q2,10.594390133032391,[100.]
三菱地所,2020,Q3,13.007151957652738,[100.]
三菱地所,2020,Q4,46.413558496436686,[100.]
三菱瓦斯化学,2018,Q1,83.23342024867134,[100.]
三菱瓦斯化学,2018,Q2,41.59365380039763,[100.]
三菱瓦斯化学,2018,Q3,64.21585439187962,[100.]
三菱瓦斯化学,2018,Q4,51.85252251615664,[100.]
三菱瓦斯化学,2019,Q1,59.08680860466997,[100.]
三菱瓦斯化学,2019,Q2,1.9483267079729316,[100.]
三菱瓦斯化学,2019,Q3,-17.904964927420245,[100.]
三菱瓦斯化学,2019,Q4,38.77575047165858,[100.]
三菱瓦斯化学,2020,Q1,83.21862026729613,[100.]
三菱瓦斯化学,2020,Q2,110.74296012199693,[100.]
三菱瓦斯化学,2020,Q3,37.116649349976754,[100.]
三菱瓦斯化学,2020,Q4,38.30500532547535,[100.]
三菱自動車工業,2018,Q1,-58.977804762285515,[0.65793322]
三菱自動車工業,2018,Q2,77.7262223820455,[0.65793322]
三菱自動車工業,2018,Q3,-32.269450958182865,[0.65793322]
三菱自動車工業,2018,Q4,20.79832164751241,[0.65793322]
三菱自動車工業,2019,Q1,43.61191683020899,[0.65793322]
三菱自動車工業,2019,Q2,1.1091205868965517,[0.65793322]
三菱自動車工業,2019,Q3,27.586752322780853,[0.65793322]
三菱自動車工業,2019,Q4,-60.12257786519757,[0.65793322]
三菱自動車工業,2020,Q1,-236.75029501842846,[0.65793322]
三菱自動車工業,2020,Q2,-51.86541456316375,[0.65793322]
三菱自動車工業,2020,Q3,120.51179094093558,[0.65793322]
三菱自動車工業,2020,Q4,-266.7480052451246,[0.65793322]
三菱製紙,2018,Q1,19.657980494262873,[100.]
三菱製紙,2018,Q2,53.357799040540044,[100.]
三菱製紙,2018,Q3,27.28258401897874,[100.]
三菱製紙,2018,Q4,-2.9945586870921783,[100.]
三菱製紙,2019,Q1,-15.237797779845797,[100.]
三菱製紙,2019,Q2,151.2028022806118,[100.]
三菱製紙,2019,Q3,-103.17648861997952,[100.]
三菱製紙,2019,Q4,-56.02069087850964,[100.]
三菱製紙,2020,Q1,-88.39812090445238,[100.]
三菱製紙,2020,Q2,76.46051604107356,[100.]
三菱製紙,2020,Q3,-47.34216381181358,[100.]
三菱製紙,2020,Q4,20.567550142325878,[100.]
三菱製鋼,2018,Q1,-318.8760302662225,[100.]
三菱製鋼,2018,Q2,60.17388042209374,[100.]
三菱製鋼,2018,Q3,107.40115640066116,[100.]
三菱製鋼,2018,Q4,-17.353227199749107,[100.]
三菱製鋼,2019,Q1,-9.625511901653343,[100.]
三菱製鋼,2019,Q2,0.9354573079389112,[100.]
三菱製鋼,2019,Q3,-500.0893395887518,[100.]
三菱製鋼,2019,Q4,-316.361978702844,[100.]
三菱製鋼,2020,Q1,-1617.6329720471929,[100.]
三菱製鋼,2020,Q2,-304.9042502316211,[100.]
三菱製鋼,2020,Q3,617.6449083305882,[100.]
三菱製鋼,2020,Q4,110.6018960237612,[100.]
三菱重工業,2018,Q1,417.2886579206353,[100.]
三菱重工業,2018,Q2,527.7428510669339,[100.]
三菱重工業,2018,Q3,102.59613696863029,[100.]
三菱重工業,2018,Q4,-31.933962981871368,[100.]
三菱重工業,2019,Q1,78.6273641237899,[100.]
三菱重工業,2019,Q2,69.06625811018772,[100.]
三菱重工業,2019,Q3,51.38293256796402,[100.]
三菱重工業,2019,Q4,277.2537668331633,[100.]
三菱重工業,2020,Q1,164.53011938121566,[100.]
三菱重工業,2020,Q2,236.02031841575737,[100.]
三菱重工業,2020,Q3,-145.0827405826635,[100.]
三菱重工業,2020,Q4,161.72271255012134,[100.]
三菱電機,2018,Q1,23.676050054531416,[100.]
三菱電機,2018,Q2,17.346394391759524,[100.]
三菱電機,2018,Q3,25.036885780566884,[100.]
三菱電機,2018,Q4,33.20968578425612,[100.]
三菱電機,2019,Q1,26.11449074836016,[100.]
三菱電機,2019,Q2,23.116388431212783,[100.]
三菱電機,2019,Q3,20.245401103265436,[100.]
三菱電機,2019,Q4,23.75993086343074,[100.]
三菱電機,2020,Q1,7.678970101058095,[100.]
三菱電機,2020,Q2,16.93122833495916,[100.]
三菱電機,2020,Q3,26.803045111808252,[100.]
三菱電機,2020,Q4,34.70032556240541,[100.]
三谷セキサン,2018,Q1,69.78467519347157,[100.]
三谷セキサン,2018,Q2,63.56809026028583,[100.]
三谷セキサン,2018,Q3,69.78708612498737,[100.]
三谷セキサン,2018,Q4,40.59223237679008,[100.]
三谷セキサン,2019,Q1,72.01305096584625,[100.]
三谷セキサン,2019,Q2,59.962609966105454,[100.]
三谷セキサン,2019,Q3,69.57796030363662,[100.]
三谷セキサン,2019,Q4,75.91277192650276,[100.]
三谷セキサン,2020,Q1,67.90868663938255,[100.]
三谷セキサン,2020,Q2,50.776930660255346,[100.]
三谷セキサン,2020,Q3,77.87586302973602,[100.]
三谷セキサン,2020,Q4,60.91299240813632,[100.]
三谷産業,2018,Q1,-2.099935190471855,[100.]
三谷産業,2018,Q2,7.5674176358716725,[100.]
三谷産業,2018,Q3,6.452716592184556,[100.]
三谷産業,2018,Q4,19.696490977769006,[100.]
三谷産業,2019,Q1,1.0368555051154758,[100.]
三谷産業,2019,Q2,12.89982115162275,[100.]
三谷産業,2019,Q3,8.818319655051765,[100.]
三谷産業,2019,Q4,19.985821574764447,[100.]
三谷産業,2020,Q1,5.772241033066779,[100.]
三谷産業,2020,Q2,6.933146899458617,[100.]
三谷産業,2020,Q3,13.59611099502417,[100.]
三谷産業,2020,Q4,19.10946182876215,[100.]
三越伊勢丹ホールディングス,2018,Q1,-51.63104577446825,[0.54622772]
三越伊勢丹ホールディングス,2018,Q2,-10.45624720604178,[0.54622772]
三越伊勢丹ホールディングス,2018,Q3,39.102371719545545,[0.54622772]
三越伊勢丹ホールディングス,2018,Q4,35.6036281297404,[0.54622772]
三越伊勢丹ホールディングス,2019,Q1,18.53137306168952,[0.54622772]
三越伊勢丹ホールディングス,2019,Q2,39.52534830531192,[0.54622772]
三越伊勢丹ホールディングス,2019,Q3,5.754068962091651,[0.54622772]
三越伊勢丹ホールディングス,2019,Q4,-109.86528749284699,[0.54622772]
三越伊勢丹ホールディングス,2020,Q1,-238.11134730350193,[0.54622772]
三越伊勢丹ホールディングス,2020,Q2,60.62719101250046,[0.54622772]
三越伊勢丹ホールディングス,2020,Q3,-78.58863345227414,[0.54622772]
三越伊勢丹ホールディングス,2020,Q4,-91.08167281408603,[0.54622772]
三重交通グループホールディング,2018,Q1,7.059629588067025,[5.09413801]
三重交通グループホールディング,2018,Q2,12.461944025065485,[5.09413801]
三重交通グループホールディング,2018,Q3,14.873944646078868,[5.09413801]
三重交通グループホールディング,2018,Q4,10.095264761740196,[5.09413801]
三重交通グループホールディング,2019,Q1,16.053566122216566,[5.09413801]
三重交通グループホールディング,2019,Q2,14.323602554389504,[5.09413801]
三重交通グループホールディング,2019,Q3,12.039660696028555,[5.09413801]
