企業名,会計年度,四半期,y_hat_ml2_i_tuned_simple,best_hyparam
加賀電子,2018,Q3,40.2143772222157,[1000]
加賀電子,2018,Q4,110.90971085118804,[1000]
加賀電子,2019,Q1,22.479559976992732,[1000]
加賀電子,2019,Q2,93.67556601571476,[1000]
加賀電子,2019,Q3,108.81678817993244,[1000]
加賀電子,2019,Q4,-47.00732509512423,[1000]
加賀電子,2020,Q1,-2.999758855330068,[1000]
加賀電子,2020,Q2,251.6682559396184,[1000]
加賀電子,2020,Q3,-117.72134761807436,[1000]
加賀電子,2020,Q4,101.41888462334742,[1000]
北川鉄工所,2018,Q1,87.31457318233161,[100]
北川鉄工所,2018,Q2,141.40783348450242,[100]
北川鉄工所,2018,Q3,91.36257478364296,[100]
北川鉄工所,2018,Q4,91.56056051543793,[100]
北川鉄工所,2019,Q1,28.728539361789682,[100]
北川鉄工所,2019,Q2,123.42515973830423,[100]
北川鉄工所,2019,Q3,119.49934776605757,[100]
北川鉄工所,2019,Q4,67.19173874243565,[100]
北川鉄工所,2020,Q1,-58.85643055433811,[100]
北川鉄工所,2020,Q2,-2.9877001120264506,[100]
北川鉄工所,2020,Q3,-19.2351974188629,[100]
北川鉄工所,2020,Q4,24.613286768607278,[100]
北沢産業,2018,Q1,2.1111490316975727,[1000]
北沢産業,2018,Q2,6.0725095798910615,[1000]
北沢産業,2018,Q3,3.128078990640422,[1000]
北沢産業,2018,Q4,4.291613011433557,[1000]
北沢産業,2019,Q1,1.810553425563366,[1000]
北沢産業,2019,Q2,5.796042774266228,[1000]
北沢産業,2019,Q3,1.2388905154383345,[1000]
北沢産業,2019,Q4,4.313274837019717,[1000]
北沢産業,2020,Q1,-1.1716089822784845,[1000]
北沢産業,2020,Q2,3.260417019305159,[1000]
北沢産業,2020,Q3,-2.893380387079021,[1000]
北沢産業,2020,Q4,1.9337136635102645,[1000]
北海道ガス,2018,Q1,1.0923483757725592,[0.1]
北海道ガス,2018,Q2,-7.958073736908574,[0.1]
北海道ガス,2018,Q3,82.27798874297963,[0.1]
北海道ガス,2018,Q4,249.53170814362744,[0.1]
北海道ガス,2019,Q1,174.5254615977352,[0.1]
北海道ガス,2019,Q2,-148.50599234786242,[0.1]
北海道ガス,2019,Q3,166.03974687803952,[0.1]
北海道ガス,2019,Q4,112.5176713918006,[0.1]
北海道ガス,2020,Q1,128.0106003382117,[0.1]
北海道ガス,2020,Q2,-203.3004240105991,[0.1]
北海道ガス,2020,Q3,-67.6886857306717,[0.1]
北海道ガス,2020,Q4,221.90787320451676,[0.1]
北越コーポレーション,2018,Q1,23.403288758950815,[1000]
北越コーポレーション,2018,Q2,7.6567546040882135,[1000]
北越コーポレーション,2018,Q3,20.397644373159586,[1000]
北越コーポレーション,2018,Q4,21.656651023470765,[1000]
北越コーポレーション,2019,Q1,23.97542373255307,[1000]
北越コーポレーション,2019,Q2,7.934397852158384,[1000]
北越コーポレーション,2019,Q3,9.546167984513971,[1000]
北越コーポレーション,2019,Q4,21.011837385413997,[1000]
北越コーポレーション,2020,Q1,-5.250525929763891,[1000]
北越コーポレーション,2020,Q2,12.042985327044152,[1000]
北越コーポレーション,2020,Q3,-29.50209936422685,[1000]
北越コーポレーション,2020,Q4,16.767349122438734,[1000]
北越工業,2018,Q1,24.515688351974735,[100]
北越工業,2018,Q2,31.67173194330267,[100]
北越工業,2018,Q3,33.70850835052716,[100]
北越工業,2018,Q4,28.19400183468023,[100]
北越工業,2019,Q1,27.87148458127279,[100]
北越工業,2019,Q2,33.61304456986106,[100]
北越工業,2019,Q3,33.980991454135776,[100]
北越工業,2019,Q4,30.336341414933294,[100]
北越工業,2020,Q1,23.453800205180112,[100]
北越工業,2020,Q2,16.183769480146605,[100]
北越工業,2020,Q3,16.222512017661167,[100]
北越工業,2020,Q4,21.96186762568498,[100]
北野建設,2018,Q1,19.722600521279727,[1000]
北野建設,2018,Q2,19.473317820094294,[1000]
北野建設,2018,Q3,116.17040388581967,[1000]
北野建設,2018,Q4,180.20739714721032,[1000]
北野建設,2019,Q1,-89.07629966820261,[1000]
北野建設,2019,Q2,338.29685546707964,[1000]
北野建設,2019,Q3,181.31397099936368,[1000]
北野建設,2019,Q4,145.3271320974568,[1000]
北野建設,2020,Q1,-15.026530389247968,[1000]
北野建設,2020,Q2,131.0900523727674,[1000]
北野建設,2020,Q3,116.27847135526558,[1000]
北野建設,2020,Q4,105.06818244909168,[1000]
北陸電気工事,2018,Q1,3.7454044023128077,[1000]
北陸電気工事,2018,Q2,32.119719987463775,[1000]
北陸電気工事,2018,Q3,31.058175541403433,[1000]
北陸電気工事,2018,Q4,54.97940023042449,[1000]
北陸電気工事,2019,Q1,22.558850522805926,[1000]
北陸電気工事,2019,Q2,29.200920749509077,[1000]
北陸電気工事,2019,Q3,38.28320426325727,[1000]
北陸電気工事,2019,Q4,58.977917450757545,[1000]
北陸電気工事,2020,Q1,18.422356494938832,[1000]
北陸電気工事,2020,Q2,28.36884849855683,[1000]
北陸電気工事,2020,Q3,31.610576281122633,[1000]
北陸電気工事,2020,Q4,44.494621731429866,[1000]
北陸電気工業,2018,Q1,-9.242420779016316,[1000]
北陸電気工業,2018,Q2,34.118624718596486,[1000]
北陸電気工業,2018,Q3,-44.47058657876488,[1000]
北陸電気工業,2018,Q4,73.93274331749107,[1000]
北陸電気工業,2019,Q1,16.098501977832502,[1000]
北陸電気工業,2019,Q2,-3.2003010373929577,[1000]
北陸電気工業,2019,Q3,-5.942905973262223,[1000]
北陸電気工業,2019,Q4,24.38407204445725,[1000]
北陸電気工業,2020,Q1,17.227906553915854,[1000]
北陸電気工業,2020,Q2,-11.74590944556742,[1000]
北陸電気工業,2020,Q3,22.145860966329188,[1000]
北陸電気工業,2020,Q4,12.791806519672118,[1000]
協和エクシオ,2018,Q1,26.987034627585004,[1000]
協和エクシオ,2018,Q2,36.10480548849263,[1000]
協和エクシオ,2018,Q3,52.86117183116943,[1000]
協和エクシオ,2018,Q4,223.67621544568638,[1000]
協和エクシオ,2019,Q1,-23.7029892312473,[1000]
協和エクシオ,2019,Q2,218.34140073070108,[1000]
協和エクシオ,2019,Q3,239.9751205496841,[1000]
協和エクシオ,2019,Q4,198.5221035231879,[1000]
協和エクシオ,2020,Q1,90.59864836729781,[1000]
協和エクシオ,2020,Q2,12.289718339826084,[1000]
協和エクシオ,2020,Q3,111.7959282758406,[1000]
協和エクシオ,2020,Q4,125.65473758502363,[1000]
南海電気鉄道,2018,Q1,0.5862747487127253,[1000]
南海電気鉄道,2018,Q2,74.9566692219328,[1000]
南海電気鉄道,2018,Q3,47.034876798688806,[1000]
南海電気鉄道,2018,Q4,9.418035980448526,[1000]
南海電気鉄道,2019,Q1,41.202400055354424,[1000]
南海電気鉄道,2019,Q2,37.5362626417903,[1000]
南海電気鉄道,2019,Q3,67.22518836404436,[1000]
南海電気鉄道,2019,Q4,-14.438659089844124,[1000]
南海電気鉄道,2020,Q1,24.182451621653634,[1000]
南海電気鉄道,2020,Q2,42.281234490041285,[1000]
南海電気鉄道,2020,Q3,-23.199446868339773,[1000]
南海電気鉄道,2020,Q4,18.667668698056286,[1000]
南陽,2018,Q1,72.22637394130746,[1000]
南陽,2018,Q2,68.13593006535991,[1000]
南陽,2018,Q3,86.16788706210588,[1000]
南陽,2018,Q4,57.841713308365115,[1000]
南陽,2019,Q1,60.292878329656425,[1000]
南陽,2019,Q2,30.56426704572267,[1000]
南陽,2019,Q3,55.45281967203189,[1000]
南陽,2019,Q4,33.6697232581885,[1000]
南陽,2020,Q1,48.16717778149588,[1000]
南陽,2020,Q2,42.67249011938086,[1000]
南陽,2020,Q3,77.93884861657327,[1000]
南陽,2020,Q4,42.17775756993072,[1000]
博報堂ＤＹホールディングス,2018,Q1,13.579890076874346,[1000]
博報堂ＤＹホールディングス,2018,Q2,11.104667425540207,[1000]
博報堂ＤＹホールディングス,2018,Q3,25.165326506164416,[1000]
博報堂ＤＹホールディングス,2018,Q4,4.8872364756359445,[1000]
博報堂ＤＹホールディングス,2019,Q1,31.714370052410693,[1000]
博報堂ＤＹホールディングス,2019,Q2,33.03748067602526,[1000]
博報堂ＤＹホールディングス,2019,Q3,32.05058002093697,[1000]
博報堂ＤＹホールディングス,2019,Q4,36.99595090548735,[1000]
博報堂ＤＹホールディングス,2020,Q1,15.327127044642463,[1000]
博報堂ＤＹホールディングス,2020,Q2,22.37472339013762,[1000]
博報堂ＤＹホールディングス,2020,Q3,20.81452374486564,[1000]
博報堂ＤＹホールディングス,2020,Q4,47.3075430789921,[1000]
原田工業,2018,Q1,2.850700904421658,[1000]
原田工業,2018,Q2,4.784258602826583,[1000]
原田工業,2018,Q3,6.373142646738634,[1000]
原田工業,2018,Q4,-6.565199525269989,[1000]
原田工業,2019,Q1,5.599811985412597,[1000]
原田工業,2019,Q2,4.071098210505938,[1000]
原田工業,2019,Q3,6.1264850251519976,[1000]
原田工業,2019,Q4,-5.181265701642069,[1000]
原田工業,2020,Q1,-11.373368351747791,[1000]
原田工業,2020,Q2,-6.430671926757089,[1000]
原田工業,2020,Q3,-29.09323642238839,[1000]
原田工業,2020,Q4,25.282140296902867,[1000]
参天製薬,2018,Q1,18.082495108377547,[1000]
参天製薬,2018,Q2,18.462841597755446,[1000]
参天製薬,2018,Q3,20.365809818060704,[1000]
参天製薬,2018,Q4,20.50330140773802,[1000]
参天製薬,2019,Q1,17.185011970339623,[1000]
参天製薬,2019,Q2,13.199538546381826,[1000]
参天製薬,2019,Q3,23.021901120760937,[1000]
参天製薬,2019,Q4,12.080695961472546,[1000]
参天製薬,2020,Q1,12.854198023029497,[1000]
参天製薬,2020,Q2,17.560357773026706,[1000]
参天製薬,2020,Q3,21.205539925292317,[1000]
参天製薬,2020,Q4,22.199644411603444,[1000]
双信電機,2018,Q1,1.128613814724261,[1000]
双信電機,2018,Q2,4.965440308399614,[1000]
双信電機,2018,Q3,-3.855276399909645,[1000]
双信電機,2018,Q4,-1.5910955146794166,[1000]
双信電機,2019,Q1,0.17026165512291414,[1000]
双信電機,2019,Q2,-10.849232237042624,[1000]
双信電機,2019,Q3,-17.961627129056787,[1000]
双信電機,2019,Q4,-20.503200760418643,[1000]
双信電機,2020,Q1,-10.492175057779868,[1000]
双信電機,2020,Q2,-7.125369739551514,[1000]
双信電機,2020,Q3,-2.1023582757594284,[1000]
双信電機,2020,Q4,-1.3179338536332779,[1000]
双葉電子工業,2018,Q1,24.773802539124034,[1000]
双葉電子工業,2018,Q2,-3.342155933113787,[1000]
双葉電子工業,2018,Q3,13.682558509258229,[1000]
双葉電子工業,2018,Q4,-13.942579961666581,[1000]
双葉電子工業,2019,Q1,-239.8544056013231,[1000]
双葉電子工業,2019,Q2,-178.62942222562782,[1000]
双葉電子工業,2019,Q3,-125.42517501303527,[1000]
双葉電子工業,2019,Q4,-315.3030734475717,[1000]
双葉電子工業,2020,Q1,-202.4647455395355,[1000]
双葉電子工業,2020,Q2,-107.44756469805083,[1000]
双葉電子工業,2020,Q3,-97.1943544753453,[1000]
双葉電子工業,2020,Q4,9.06124391177309,[1000]
古河機械金属,2018,Q1,-339.69262631963795,[0.1]
古河機械金属,2018,Q2,-336.0335489066993,[0.1]
古河機械金属,2018,Q3,512.5642269003051,[0.1]
古河機械金属,2018,Q4,136.8733294155499,[0.1]
古河機械金属,2019,Q1,98.7458791235968,[0.1]
古河機械金属,2019,Q2,-12.613557089900553,[0.1]
古河機械金属,2019,Q3,47.648235668516605,[0.1]
古河機械金属,2019,Q4,6.138452412859152,[0.1]
古河機械金属,2020,Q1,-142.39133549162014,[0.1]
古河機械金属,2020,Q2,-4.634585275085602,[0.1]
古河機械金属,2020,Q3,90.84579589631174,[0.1]
古河機械金属,2020,Q4,22.10934238792022,[0.1]
古河電気工業,2018,Q1,20.590958074787675,[100]
古河電気工業,2018,Q2,98.43366680450475,[100]
古河電気工業,2018,Q3,94.55238664647916,[100]
古河電気工業,2018,Q4,39.740343812504435,[100]
古河電気工業,2019,Q1,72.41732925539208,[100]
古河電気工業,2019,Q2,125.06303109826237,[100]
古河電気工業,2019,Q3,47.970049234702884,[100]
古河電気工業,2019,Q4,132.325083494196,[100]
古河電気工業,2020,Q1,116.58215830505632,[100]
古河電気工業,2020,Q2,-2.2097028906089076,[100]
古河電気工業,2020,Q3,-28.170853793374622,[100]
古河電気工業,2020,Q4,223.4535319084713,[100]
古河電池,2018,Q1,5.092372179834989,[100]
古河電池,2018,Q2,14.86921973839155,[100]
古河電池,2018,Q3,32.91145110014116,[100]
古河電池,2018,Q4,24.753325480567973,[100]
古河電池,2019,Q1,3.323490632453293,[100]
古河電池,2019,Q2,19.69264231323021,[100]
古河電池,2019,Q3,27.218345136804793,[100]
古河電池,2019,Q4,37.380121927218724,[100]
古河電池,2020,Q1,3.67683001967281,[100]
古河電池,2020,Q2,10.05932971644961,[100]
古河電池,2020,Q3,36.040860205582504,[100]
古河電池,2020,Q4,43.44657159877194,[100]
合同製鉄,2018,Q1,164.24726220552202,[1000]
合同製鉄,2018,Q2,70.58677502215416,[1000]
合同製鉄,2018,Q3,69.29468742303973,[1000]
合同製鉄,2018,Q4,-75.77424753403733,[1000]
合同製鉄,2019,Q1,188.66271583675356,[1000]
合同製鉄,2019,Q2,69.21236370560793,[1000]
合同製鉄,2019,Q3,136.001090189634,[1000]
合同製鉄,2019,Q4,529.4619011695258,[1000]
合同製鉄,2020,Q1,406.89450495683565,[1000]
合同製鉄,2020,Q2,159.6709004447269,[1000]
合同製鉄,2020,Q3,163.99125791040447,[1000]
合同製鉄,2020,Q4,200.56723293325504,[1000]
名古屋鉄道,2018,Q1,52.90944959009465,[10]
名古屋鉄道,2018,Q2,47.10861866666667,[10]
名古屋鉄道,2018,Q3,21.50901746891552,[10]
名古屋鉄道,2018,Q4,20.79174708928293,[10]
名古屋鉄道,2019,Q1,42.631770587568255,[10]
名古屋鉄道,2019,Q2,45.726624701957604,[10]
名古屋鉄道,2019,Q3,43.29477158844649,[10]
名古屋鉄道,2019,Q4,-2.3242784813191957,[10]
名古屋鉄道,2020,Q1,35.4988231560322,[10]
名古屋鉄道,2020,Q2,-47.37841714217259,[10]
名古屋鉄道,2020,Q3,17.47182948765162,[10]
名古屋鉄道,2020,Q4,-30.48957031286553,[10]
名村造船所,2018,Q1,-3.7242399592812205,[100]
名村造船所,2018,Q2,-30.3540360678752,[100]
名村造船所,2018,Q3,-57.30552485199587,[100]
名村造船所,2018,Q4,20.364232583129336,[100]
名村造船所,2019,Q1,-58.14964636565966,[100]
名村造船所,2019,Q2,-21.02370192416538,[100]
名村造船所,2019,Q3,38.304646115662706,[100]
名村造船所,2019,Q4,-40.008085507694375,[100]
名村造船所,2020,Q1,1.3218428011654684,[100]
名村造船所,2020,Q2,-12.883318161721144,[100]
名村造船所,2020,Q3,-26.439174702150424,[100]
名村造船所,2020,Q4,-112.93200531290523,[100]
名糖産業,2018,Q1,19.687245178005348,[1000]
名糖産業,2018,Q2,-3.704206214094107,[1000]
名糖産業,2018,Q3,15.128674334860252,[1000]
名糖産業,2018,Q4,-1.910746601590665,[1000]
名糖産業,2019,Q1,27.59078709932584,[1000]
名糖産業,2019,Q2,-5.532338333870254,[1000]
名糖産業,2019,Q3,-4.962029922510308,[1000]
名糖産業,2019,Q4,33.84256514227896,[1000]
名糖産業,2020,Q1,16.056897445375782,[1000]
名糖産業,2020,Q2,6.372415499469113,[1000]
名糖産業,2020,Q3,44.54530931792661,[1000]
名糖産業,2020,Q4,8.394380242422194,[1000]
味の素,2018,Q1,36.92591740616635,[1000]
味の素,2018,Q2,41.25453967911085,[1000]
味の素,2018,Q3,58.89090443175024,[1000]
味の素,2018,Q4,9.727359061176394,[1000]
味の素,2019,Q1,12.662187721603644,[1000]
味の素,2019,Q2,25.39859844010335,[1000]
味の素,2019,Q3,21.01795460397419,[1000]
味の素,2019,Q4,3.349957506169531,[1000]
味の素,2020,Q1,28.685311840180347,[1000]
味の素,2020,Q2,-4.5311822166513025,[1000]
味の素,2020,Q3,45.43554397169149,[1000]
味の素,2020,Q4,37.26456146396018,[1000]
品川リフラクトリーズ,2018,Q1,123.36314543878206,[100]
品川リフラクトリーズ,2018,Q2,189.86652385473596,[100]
品川リフラクトリーズ,2018,Q3,252.78218005573706,[100]
品川リフラクトリーズ,2018,Q4,139.81658243058342,[100]
品川リフラクトリーズ,2019,Q1,126.39466386544635,[100]
品川リフラクトリーズ,2019,Q2,129.8071806015019,[100]
品川リフラクトリーズ,2019,Q3,193.78842284693306,[100]
品川リフラクトリーズ,2019,Q4,167.37073089296013,[100]
品川リフラクトリーズ,2020,Q1,77.06825312415513,[100]
品川リフラクトリーズ,2020,Q2,103.04448722210986,[100]
品川リフラクトリーズ,2020,Q3,56.5279299917786,[100]
品川リフラクトリーズ,2020,Q4,139.5121511937642,[100]
商船三井,2018,Q1,-127.80104623281093,[100]
商船三井,2018,Q2,-1095.538903170612,[100]
商船三井,2018,Q3,-6.780159104136821,[100]
商船三井,2018,Q4,-358.74634862694074,[100]
商船三井,2019,Q1,263.3408628637254,[100]
商船三井,2019,Q2,365.9611452208579,[100]
商船三井,2019,Q3,158.22956815688,[100]
商船三井,2019,Q4,-53.58062294880739,[100]
商船三井,2020,Q1,-97.25422609721534,[100]
商船三井,2020,Q2,45.94939972775069,[100]
商船三井,2020,Q3,155.71257225262707,[100]
商船三井,2020,Q4,157.33242603856164,[100]
四国化成工業,2018,Q1,24.797285147889518,[1000]
四国化成工業,2018,Q2,25.599852888240832,[1000]
四国化成工業,2018,Q3,28.85709864636597,[1000]
四国化成工業,2018,Q4,31.657274135775722,[1000]
四国化成工業,2019,Q1,22.639575116110997,[1000]
四国化成工業,2019,Q2,25.01468372349516,[1000]
四国化成工業,2019,Q3,26.67939116551521,[1000]
四国化成工業,2019,Q4,22.415186410461157,[1000]
四国化成工業,2020,Q1,22.578712677402393,[1000]
四国化成工業,2020,Q2,18.690276855226603,[1000]
四国化成工業,2020,Q3,25.7364097337945,[1000]
四国化成工業,2020,Q4,30.89821602539757,[1000]
四電工,2018,Q1,130.48075525932774,[1000]
四電工,2018,Q2,104.71465792937143,[1000]
四電工,2018,Q3,117.69920429943994,[1000]
四電工,2018,Q4,161.74096328401012,[1000]
四電工,2019,Q1,90.04083633568624,[1000]
四電工,2019,Q2,47.51540725960744,[1000]
四電工,2019,Q3,32.35333294037578,[1000]
四電工,2019,Q4,176.79677245160892,[1000]
四電工,2020,Q1,91.08077861069177,[1000]
四電工,2020,Q2,82.51204237732469,[1000]
四電工,2020,Q3,138.76561107655183,[1000]
四電工,2020,Q4,181.68548127890045,[1000]
因幡電機産業,2018,Q1,56.10306383202208,[1000]
因幡電機産業,2018,Q2,97.53639241179147,[1000]
因幡電機産業,2018,Q3,75.45767375599326,[1000]
因幡電機産業,2018,Q4,72.01917244318224,[1000]
因幡電機産業,2019,Q1,99.60204857169738,[1000]
因幡電機産業,2019,Q2,125.55658220646815,[1000]
因幡電機産業,2019,Q3,31.352959891034033,[1000]
因幡電機産業,2019,Q4,107.86546145174869,[1000]
因幡電機産業,2020,Q1,17.611558256456163,[1000]
因幡電機産業,2020,Q2,110.8610746111747,[1000]
因幡電機産業,2020,Q3,11.997863571342911,[1000]
因幡電機産業,2020,Q4,44.42690441301412,[1000]
図研,2018,Q1,6.566791382484435,[1000]
図研,2018,Q2,25.394601195804924,[1000]
図研,2018,Q3,20.51640426038077,[1000]
図研,2018,Q4,37.022285435628845,[1000]
図研,2019,Q1,9.291664276886461,[1000]
図研,2019,Q2,30.879984320743063,[1000]
図研,2019,Q3,13.366793007609806,[1000]
図研,2019,Q4,38.16550354389877,[1000]
図研,2020,Q1,4.887903495032429,[1000]
図研,2020,Q2,17.73665568705333,[1000]
図研,2020,Q3,16.424420810004484,[1000]
図研,2020,Q4,44.802858756188456,[1000]
堺化学工業,2018,Q1,123.96126076614625,[1]
堺化学工業,2018,Q2,-301.28928389870646,[1]
堺化学工業,2018,Q3,192.29549543220713,[1]
堺化学工業,2018,Q4,40.777028256328876,[1]
堺化学工業,2019,Q1,117.60139257354965,[1]
堺化学工業,2019,Q2,70.28790028633827,[1]
堺化学工業,2019,Q3,35.74173421525338,[1]
堺化学工業,2019,Q4,65.57703452427246,[1]
堺化学工業,2020,Q1,47.0384300377485,[1]
堺化学工業,2020,Q2,-8.028107528965103,[1]
堺化学工業,2020,Q3,70.88288084528025,[1]
堺化学工業,2020,Q4,52.01665732211667,[1]
塩水港精糖,2018,Q1,40.56303878614767,[0.01]
塩水港精糖,2018,Q2,-24.115321684052304,[0.01]
塩水港精糖,2018,Q3,8.423097298369555,[0.01]
塩水港精糖,2018,Q4,11.653543344847563,[0.01]
塩水港精糖,2019,Q1,-4.940306619629638,[0.01]
塩水港精糖,2019,Q2,28.896596396680565,[0.01]
塩水港精糖,2019,Q3,20.85283989192874,[0.01]
塩水港精糖,2019,Q4,-11.270864519075758,[0.01]
塩水港精糖,2020,Q1,4.154421960457626,[0.01]
塩水港精糖,2020,Q2,-22.014371727853984,[0.01]
塩水港精糖,2020,Q3,-0.25975288748583125,[0.01]
塩水港精糖,2020,Q4,21.922565511813715,[0.01]
塩野義製薬,2018,Q1,103.47181638954845,[1000]
塩野義製薬,2018,Q2,79.78773042255924,[1000]
塩野義製薬,2018,Q3,119.04253586092563,[1000]
塩野義製薬,2018,Q4,293.84714940925096,[1000]
塩野義製薬,2019,Q1,49.086408919823945,[1000]
塩野義製薬,2019,Q2,-4.597818767658424,[1000]
塩野義製薬,2019,Q3,150.78590337074405,[1000]
塩野義製薬,2019,Q4,-33.55424745218987,[1000]
塩野義製薬,2020,Q1,74.37715510585079,[1000]
塩野義製薬,2020,Q2,72.12865380408428,[1000]
塩野義製薬,2020,Q3,80.71695322157618,[1000]
塩野義製薬,2020,Q4,109.48941531152002,[1000]
大同メタル工業,2018,Q1,3.4384158225708745,[100]
大同メタル工業,2018,Q2,-33.88473185148155,[100]
大同メタル工業,2018,Q3,-40.20575467913406,[100]
大同メタル工業,2018,Q4,-67.1165749024714,[100]
大同メタル工業,2019,Q1,2.2563637505688803,[100]
大同メタル工業,2019,Q2,12.516691529785561,[100]
大同メタル工業,2019,Q3,30.676030244800323,[100]
大同メタル工業,2019,Q4,8.239818239406056,[100]
大同メタル工業,2020,Q1,16.160389182718944,[100]
大同メタル工業,2020,Q2,-24.47710172613992,[100]
大同メタル工業,2020,Q3,-12.6764954527911,[100]
大同メタル工業,2020,Q4,31.803468403463214,[100]
大同工業,2018,Q1,-117.69044755961964,[1000]
大同工業,2018,Q2,33.72737459906156,[1000]
大同工業,2018,Q3,52.4427939922958,[1000]
大同工業,2018,Q4,-11.190771924888967,[1000]
大同工業,2019,Q1,-6.819409544595513,[1000]
大同工業,2019,Q2,16.129614346469502,[1000]
大同工業,2019,Q3,4.238384521363163,[1000]
大同工業,2019,Q4,22.98088059763684,[1000]
大同工業,2020,Q1,2.3042260547186957,[1000]
大同工業,2020,Q2,-21.40180319732109,[1000]
大同工業,2020,Q3,-59.877655661855606,[1000]
大同工業,2020,Q4,144.64316985904784,[1000]
大同特殊鋼,2018,Q1,82.81739793589558,[1000]
大同特殊鋼,2018,Q2,-190.1088090129905,[1000]
大同特殊鋼,2018,Q3,-114.60131141892484,[1000]
大同特殊鋼,2018,Q4,106.76226845442413,[1000]
大同特殊鋼,2019,Q1,65.43784746338773,[1000]
大同特殊鋼,2019,Q2,197.33900545679558,[1000]
大同特殊鋼,2019,Q3,159.0622533210004,[1000]
大同特殊鋼,2019,Q4,73.96322067399956,[1000]
大同特殊鋼,2020,Q1,218.46340138753195,[1000]
大同特殊鋼,2020,Q2,-177.24407780329074,[1000]
大同特殊鋼,2020,Q3,-13.786807298460428,[1000]
大同特殊鋼,2020,Q4,272.445393353571,[1000]
大和ハウス工業,2018,Q1,73.41730176608087,[1000]
大和ハウス工業,2018,Q2,87.0706002738146,[1000]
大和ハウス工業,2018,Q3,70.17648416870976,[1000]
大和ハウス工業,2018,Q4,49.97313804231999,[1000]
大和ハウス工業,2019,Q1,85.51107185815835,[1000]
大和ハウス工業,2019,Q2,129.35656396274533,[1000]
大和ハウス工業,2019,Q3,101.2021046709589,[1000]
大和ハウス工業,2019,Q4,109.35470034291794,[1000]
大和ハウス工業,2020,Q1,96.81229360717983,[1000]
大和ハウス工業,2020,Q2,88.32511500488111,[1000]
大和ハウス工業,2020,Q3,77.12510034429027,[1000]
大和ハウス工業,2020,Q4,114.37550757836672,[1000]
大和工業,2018,Q1,45.37812293245385,[1000]
大和工業,2018,Q2,66.77156264224001,[1000]
大和工業,2018,Q3,71.85220632764242,[1000]
大和工業,2018,Q4,62.42646048104466,[1000]
大和工業,2019,Q1,102.39615931889725,[1000]
大和工業,2019,Q2,98.21045725794414,[1000]
大和工業,2019,Q3,95.20659149297336,[1000]
大和工業,2019,Q4,67.77345990608416,[1000]
大和工業,2020,Q1,77.86074861042603,[1000]
大和工業,2020,Q2,87.02120440397827,[1000]
大和工業,2020,Q3,21.698456716406568,[1000]
大和工業,2020,Q4,-9.87300908476378,[1000]
大崎電気工業,2018,Q1,13.752579294074,[1]
大崎電気工業,2018,Q2,-6.780177824669089,[1]
大崎電気工業,2018,Q3,-14.516174538603739,[1]
大崎電気工業,2018,Q4,13.736046859053364,[1]
大崎電気工業,2019,Q1,-5.1681013721791125,[1]
大崎電気工業,2019,Q2,-3.6506716163921595,[1]
大崎電気工業,2019,Q3,-1.643572329929924,[1]
大崎電気工業,2019,Q4,7.120076530204216,[1]
大崎電気工業,2020,Q1,15.739408974254573,[1]
大崎電気工業,2020,Q2,15.640499682851186,[1]
大崎電気工業,2020,Q3,17.248667605837568,[1]
大崎電気工業,2020,Q4,17.449898371166626,[1]
大平洋金属,2018,Q1,69.0816231096732,[1000]
大平洋金属,2018,Q2,-54.11181427361193,[1000]
大平洋金属,2018,Q3,49.18664476012588,[1000]
大平洋金属,2018,Q4,19.160863005415194,[1000]
大平洋金属,2019,Q1,-55.22359756610561,[1000]
大平洋金属,2019,Q2,92.01129155325351,[1000]
大平洋金属,2019,Q3,-4.44831797128942,[1000]
大平洋金属,2019,Q4,12.937684031922757,[1000]
大平洋金属,2020,Q1,-119.83866777093141,[1000]
大平洋金属,2020,Q2,136.04938206752882,[1000]
大平洋金属,2020,Q3,-2.78514588498249,[1000]
大平洋金属,2020,Q4,57.267129739013654,[1000]
大建工業,2018,Q1,128.6482896839678,[10]
大建工業,2018,Q2,39.97653154481486,[10]
大建工業,2018,Q3,-22.811622333198294,[10]
大建工業,2018,Q4,10.09235066121692,[10]
大建工業,2019,Q1,-22.132425160729788,[10]
大建工業,2019,Q2,-25.627372588390873,[10]
大建工業,2019,Q3,52.981099070791785,[10]
大建工業,2019,Q4,99.02450865325561,[10]
大建工業,2020,Q1,42.50422448971465,[10]
大建工業,2020,Q2,41.21247192207713,[10]
大建工業,2020,Q3,102.17637781069087,[10]
大建工業,2020,Q4,28.273723335413344,[10]
大成ラミック,2018,Q1,289.36463608577066,[1000]
大成ラミック,2018,Q2,132.95867454995263,[1000]
大成ラミック,2018,Q3,56.22468379725174,[1000]
大成ラミック,2018,Q4,38.22145103960048,[1000]
大成ラミック,2019,Q1,114.60998954203207,[1000]
大成ラミック,2019,Q2,131.2450913081094,[1000]
大成ラミック,2019,Q3,-15.860823279509916,[1000]
大成ラミック,2019,Q4,81.84519170199712,[1000]
大成ラミック,2020,Q1,60.48921768235307,[1000]
大成ラミック,2020,Q2,98.27942316233091,[1000]
大成ラミック,2020,Q3,68.31462930176103,[1000]
大成ラミック,2020,Q4,126.04679094201308,[1000]
大成建設,2018,Q1,102.10540847781415,[100]
大成建設,2018,Q2,143.8562412804132,[100]
大成建設,2018,Q3,152.7517743276231,[100]
