企業名,会計年度,四半期,y_hat_ml1_i_tuned,best_hyparam
ウッドワン,2018,Q3,-2.7475433380462135,[17.07352647]
ウッドワン,2018,Q4,16.033271557616168,[17.07352647]
ウッドワン,2019,Q1,-4.01813188811578,[17.07352647]
ウッドワン,2019,Q2,4.432220661945335,[17.07352647]
ウッドワン,2019,Q3,42.44647646278067,[17.07352647]
ウッドワン,2019,Q4,18.57717603527263,[17.07352647]
ウッドワン,2020,Q1,4.762677460258169,[17.07352647]
ウッドワン,2020,Q2,7.247844438233839,[17.07352647]
ウッドワン,2020,Q3,26.897114798245443,[17.07352647]
ウッドワン,2020,Q4,36.02238790749455,[17.07352647]
エア・ウォーター,2018,Q1,32.47682623817502,[52.14008288]
エア・ウォーター,2018,Q2,35.96523272576672,[52.14008288]
エア・ウォーター,2018,Q3,36.027353163387836,[52.14008288]
エア・ウォーター,2018,Q4,36.145210072996065,[52.14008288]
エア・ウォーター,2019,Q1,36.90323355290823,[52.14008288]
エア・ウォーター,2019,Q2,37.145567771950496,[52.14008288]
エア・ウォーター,2019,Q3,37.4172039794374,[52.14008288]
エア・ウォーター,2019,Q4,32.640755987854334,[52.14008288]
エア・ウォーター,2020,Q1,30.747016486525013,[52.14008288]
エア・ウォーター,2020,Q2,29.939010170365286,[52.14008288]
エア・ウォーター,2020,Q3,39.30801464223481,[52.14008288]
エア・ウォーター,2020,Q4,29.915739836953552,[52.14008288]
エイチワン,2018,Q1,78.14582447394938,[6.13590727]
エイチワン,2018,Q2,-25.747833885810934,[6.13590727]
エイチワン,2018,Q3,51.405236925794775,[6.13590727]
エイチワン,2018,Q4,18.931726788831813,[6.13590727]
エイチワン,2019,Q1,-2.5919365949345234,[6.13590727]
エイチワン,2019,Q2,-7.986508164363467,[6.13590727]
エイチワン,2019,Q3,61.66491778121038,[6.13590727]
エイチワン,2019,Q4,13.46034914053051,[6.13590727]
エイチワン,2020,Q1,-42.302805250187724,[6.13590727]
エイチワン,2020,Q2,-3.9957181310597427,[6.13590727]
エイチワン,2020,Q3,66.34456372981728,[6.13590727]
エイチワン,2020,Q4,-27.404053593209515,[6.13590727]
エイチ・ツー・オー　リテイリン,2018,Q1,39.17454635190231,[29.8364724]
エイチ・ツー・オー　リテイリン,2018,Q2,8.244631030897676,[29.8364724]
エイチ・ツー・オー　リテイリン,2018,Q3,39.81458077475695,[29.8364724]
エイチ・ツー・オー　リテイリン,2018,Q4,4.556941468096718,[29.8364724]
エイチ・ツー・オー　リテイリン,2019,Q1,4.859463091835066,[29.8364724]
エイチ・ツー・オー　リテイリン,2019,Q2,-0.5153459432597458,[29.8364724]
エイチ・ツー・オー　リテイリン,2019,Q3,20.672672892500053,[29.8364724]
エイチ・ツー・オー　リテイリン,2019,Q4,-39.98151043068597,[29.8364724]
エイチ・ツー・オー　リテイリン,2020,Q1,4.141227062162747,[29.8364724]
エイチ・ツー・オー　リテイリン,2020,Q2,-65.36198845505766,[29.8364724]
エイチ・ツー・オー　リテイリン,2020,Q3,-43.57008624985867,[29.8364724]
エイチ・ツー・オー　リテイリン,2020,Q4,-118.07351774856154,[29.8364724]
エイベックス,2018,Q1,-8.113089626490822,[5.59081018]
エイベックス,2018,Q2,14.36443956579275,[5.59081018]
エイベックス,2018,Q3,32.061439655079795,[5.59081018]
エイベックス,2018,Q4,-6.13363550733753,[5.59081018]
エイベックス,2019,Q1,12.437873075939052,[5.59081018]
エイベックス,2019,Q2,28.153877860579357,[5.59081018]
エイベックス,2019,Q3,66.57658577117853,[5.59081018]
エイベックス,2019,Q4,-41.45097032013267,[5.59081018]
エイベックス,2020,Q1,-13.660356021744903,[5.59081018]
エイベックス,2020,Q2,-87.22971446914278,[5.59081018]
エイベックス,2020,Q3,-13.651503518903468,[5.59081018]
エイベックス,2020,Q4,-63.427777910892516,[5.59081018]
エクセディ,2018,Q1,74.78217131634088,[29.8364724]
エクセディ,2018,Q2,71.50259169699257,[29.8364724]
エクセディ,2018,Q3,96.11982410813644,[29.8364724]
エクセディ,2018,Q4,75.14418755561273,[29.8364724]
エクセディ,2019,Q1,48.75487164334842,[29.8364724]
エクセディ,2019,Q2,48.94155603106186,[29.8364724]
エクセディ,2019,Q3,66.63805017977852,[29.8364724]
エクセディ,2019,Q4,36.34460162624082,[29.8364724]
エクセディ,2020,Q1,-16.773074580980712,[29.8364724]
エクセディ,2020,Q2,19.68441801466532,[29.8364724]
エクセディ,2020,Q3,82.70741917356732,[29.8364724]
エクセディ,2020,Q4,12.924405968725907,[29.8364724]
エステー,2018,Q1,15.278382886968643,[62.80291442]
エステー,2018,Q2,43.33736858843164,[62.80291442]
エステー,2018,Q3,4.925155492253978,[62.80291442]
エステー,2018,Q4,10.83828999482808,[62.80291442]
エステー,2019,Q1,17.18675861423774,[62.80291442]
エステー,2019,Q2,47.87781842019082,[62.80291442]
エステー,2019,Q3,3.492411859879546,[62.80291442]
エステー,2019,Q4,11.146700121868271,[62.80291442]
エステー,2020,Q1,20.383960800140926,[62.80291442]
エステー,2020,Q2,52.00828911501554,[62.80291442]
エステー,2020,Q3,22.25281945126909,[62.80291442]
エステー,2020,Q4,15.637041490940192,[62.80291442]
エステールホールディングス,2018,Q1,-3.6109492893084374,[11.76811952]
エステールホールディングス,2018,Q2,17.5741700157561,[11.76811952]
エステールホールディングス,2018,Q3,37.58349260305091,[11.76811952]
エステールホールディングス,2018,Q4,26.191623954426046,[11.76811952]
エステールホールディングス,2019,Q1,-6.542210820465231,[11.76811952]
エステールホールディングス,2019,Q2,35.811330845322075,[11.76811952]
エステールホールディングス,2019,Q3,16.70382647937812,[11.76811952]
エステールホールディングス,2019,Q4,13.31877134998736,[11.76811952]
エステールホールディングス,2020,Q1,-88.53794735963365,[11.76811952]
エステールホールディングス,2020,Q2,17.14869428509224,[11.76811952]
エステールホールディングス,2020,Q3,20.71639738578712,[11.76811952]
エステールホールディングス,2020,Q4,12.30144279356375,[11.76811952]
エスペック,2018,Q1,3.746501999068805,[75.64633276]
エスペック,2018,Q2,48.341167356502396,[75.64633276]
エスペック,2018,Q3,28.585422318203708,[75.64633276]
エスペック,2018,Q4,91.76378490288704,[75.64633276]
エスペック,2019,Q1,0.27448948727826306,[75.64633276]
エスペック,2019,Q2,32.007502589845146,[75.64633276]
エスペック,2019,Q3,43.16348385751023,[75.64633276]
エスペック,2019,Q4,34.132856619758705,[75.64633276]
エスペック,2020,Q1,3.8947518339663496,[75.64633276]
エスペック,2020,Q2,35.2207916298561,[75.64633276]
エスペック,2020,Q3,27.937975311083505,[75.64633276]
エスペック,2020,Q4,42.942287910388636,[75.64633276]
エスライン,2018,Q1,25.25075589859592,[100.]
エスライン,2018,Q2,27.13791071534352,[100.]
エスライン,2018,Q3,32.32855990184429,[100.]
エスライン,2018,Q4,27.28040042686517,[100.]
エスライン,2019,Q1,24.864071679884326,[100.]
エスライン,2019,Q2,23.881242324033774,[100.]
エスライン,2019,Q3,25.022853056632897,[100.]
エスライン,2019,Q4,22.808820314339524,[100.]
エスライン,2020,Q1,38.92774181068398,[100.]
エスライン,2020,Q2,22.59355044584757,[100.]
エスライン,2020,Q3,76.81764552650657,[100.]
エスライン,2020,Q4,82.61062352586328,[100.]
エスリード,2018,Q1,-2.722593812520481,[9.77009957]
エスリード,2018,Q2,78.52525904979446,[9.77009957]
エスリード,2018,Q3,88.11491441990407,[9.77009957]
エスリード,2018,Q4,119.45936215620128,[9.77009957]
エスリード,2019,Q1,18.47365107415532,[9.77009957]
エスリード,2019,Q2,132.74801868146147,[9.77009957]
エスリード,2019,Q3,55.86113634006707,[9.77009957]
エスリード,2019,Q4,110.88718296993684,[9.77009957]
エスリード,2020,Q1,1.4532404216190962,[9.77009957]
エスリード,2020,Q2,62.39372776892551,[9.77009957]
エスリード,2020,Q3,33.54662482483653,[9.77009957]
エスリード,2020,Q4,182.96327502644155,[9.77009957]
エス・エム・エス,2018,Q1,48.20320838323232,[0.1123324]
エス・エム・エス,2018,Q2,5.794539533189436,[0.1123324]
エス・エム・エス,2018,Q3,6.945769213614767,[0.1123324]
エス・エム・エス,2018,Q4,7.532065779020172,[0.1123324]
エス・エム・エス,2019,Q1,6.804810157152019,[0.1123324]
エス・エム・エス,2019,Q2,4.8634614510128245,[0.1123324]
エス・エム・エス,2019,Q3,-7.358897798297221,[0.1123324]
エス・エム・エス,2019,Q4,13.601302475709758,[0.1123324]
エス・エム・エス,2020,Q1,11.319805342408799,[0.1123324]
エス・エム・エス,2020,Q2,4.549037798817551,[0.1123324]
エス・エム・エス,2020,Q3,3.192357106178065,[0.1123324]
エス・エム・エス,2020,Q4,11.688236362718271,[0.1123324]
エディオン,2018,Q1,-29.255844156566823,[68.92612104]
エディオン,2018,Q2,43.77906684863426,[68.92612104]
エディオン,2018,Q3,20.657856273577124,[68.92612104]
エディオン,2018,Q4,-0.908488838772854,[68.92612104]
エディオン,2019,Q1,-15.700001014124624,[68.92612104]
エディオン,2019,Q2,75.73573846515018,[68.92612104]
エディオン,2019,Q3,16.30104853607287,[68.92612104]
エディオン,2019,Q4,-1.2442376008097824,[68.92612104]
エディオン,2020,Q1,32.934679457384476,[68.92612104]
エディオン,2020,Q2,76.613195006208,[68.92612104]
エディオン,2020,Q3,20.948717773996293,[68.92612104]
エディオン,2020,Q4,8.483762613688938,[68.92612104]
エヌ・ティ・ティ・データ,2018,Q1,38.396489921988376,[2.42012826]
エヌ・ティ・ティ・データ,2018,Q2,17.432460907664563,[2.42012826]
エヌ・ティ・ティ・データ,2018,Q3,12.041796140505948,[2.42012826]
エヌ・ティ・ティ・データ,2018,Q4,39.994011408050156,[2.42012826]
エヌ・ティ・ティ・データ,2019,Q1,32.67834516978283,[2.42012826]
エヌ・ティ・ティ・データ,2019,Q2,16.631889926245393,[2.42012826]
エヌ・ティ・ティ・データ,2019,Q3,16.42677342266057,[2.42012826]
エヌ・ティ・ティ・データ,2019,Q4,28.406869540014302,[2.42012826]
エヌ・ティ・ティ・データ,2020,Q1,27.601122996793666,[2.42012826]
エヌ・ティ・ティ・データ,2020,Q2,20.392968282253044,[2.42012826]
エヌ・ティ・ティ・データ,2020,Q3,9.721847938876012,[2.42012826]
エヌ・ティ・ティ・データ,2020,Q4,22.313843982763824,[2.42012826]
エノモト,2018,Q1,75.46852980195807,[100.]
エノモト,2018,Q2,29.970506390750845,[100.]
エノモト,2018,Q3,42.73441784984326,[100.]
エノモト,2018,Q4,29.089340680645233,[100.]
エノモト,2019,Q1,28.261032163138307,[100.]
エノモト,2019,Q2,39.52148910637905,[100.]
エノモト,2019,Q3,43.80506089997809,[100.]
エノモト,2019,Q4,38.05332407791113,[100.]
エノモト,2020,Q1,29.045732373938684,[100.]
エノモト,2020,Q2,30.608856244335207,[100.]
エノモト,2020,Q3,54.062944031034974,[100.]
エノモト,2020,Q4,30.33669266976787,[100.]
エバラ食品工業,2018,Q1,38.537482324853656,[2.009233]
エバラ食品工業,2018,Q2,45.95772536108606,[2.009233]
エバラ食品工業,2018,Q3,75.7932643786792,[2.009233]
エバラ食品工業,2018,Q4,0.5451675194985341,[2.009233]
エバラ食品工業,2019,Q1,27.101767202408503,[2.009233]
エバラ食品工業,2019,Q2,49.00770676020183,[2.009233]
エバラ食品工業,2019,Q3,88.25769937552866,[2.009233]
エバラ食品工業,2019,Q4,-8.819653566289865,[2.009233]
エバラ食品工業,2020,Q1,65.52135764107959,[2.009233]
エバラ食品工業,2020,Q2,48.046526243313636,[2.009233]
エバラ食品工業,2020,Q3,103.21643276655058,[2.009233]
エバラ食品工業,2020,Q4,-7.196007625170047,[2.009233]
エフテック,2018,Q1,85.16284341425028,[100.]
エフテック,2018,Q2,79.46567101503936,[100.]
エフテック,2018,Q3,90.97372252279314,[100.]
エフテック,2018,Q4,-30.122922096315143,[100.]
エフテック,2019,Q1,-75.05271407746274,[100.]
エフテック,2019,Q2,-100.87043303587889,[100.]
エフテック,2019,Q3,-126.38223772261983,[100.]
エフテック,2019,Q4,-35.14904075717013,[100.]
エフテック,2020,Q1,21.18399366967722,[100.]
エフテック,2020,Q2,52.74245527274075,[100.]
エフテック,2020,Q3,170.76259973044208,[100.]
エフテック,2020,Q4,136.2482140959503,[100.]
エフピコ,2018,Q1,38.54501553197791,[6.73415066]
エフピコ,2018,Q2,65.56844420039693,[6.73415066]
エフピコ,2018,Q3,92.16060860839539,[6.73415066]
エフピコ,2018,Q4,33.86718676136619,[6.73415066]
エフピコ,2019,Q1,46.20512693802499,[6.73415066]
エフピコ,2019,Q2,68.1912204661387,[6.73415066]
エフピコ,2019,Q3,88.7985438666023,[6.73415066]
エフピコ,2019,Q4,37.50572201240872,[6.73415066]
エフピコ,2020,Q1,63.84611298581881,[6.73415066]
エフピコ,2020,Q2,78.34676538069742,[6.73415066]
エフピコ,2020,Q3,58.17096812247354,[6.73415066]
エフピコ,2020,Q4,32.939194170203606,[6.73415066]
エフ・シー・シー,2018,Q1,51.93474482285368,[91.11627561]
エフ・シー・シー,2018,Q2,51.56402293830889,[91.11627561]
エフ・シー・シー,2018,Q3,63.706787979058376,[91.11627561]
エフ・シー・シー,2018,Q4,37.820466793188785,[91.11627561]
エフ・シー・シー,2019,Q1,53.84542643674339,[91.11627561]
エフ・シー・シー,2019,Q2,60.38613993866198,[91.11627561]
エフ・シー・シー,2019,Q3,61.471147879461945,[91.11627561]
エフ・シー・シー,2019,Q4,38.71456844648837,[91.11627561]
エフ・シー・シー,2020,Q1,-36.723634310566794,[91.11627561]
エフ・シー・シー,2020,Q2,51.189121477466664,[91.11627561]
エフ・シー・シー,2020,Q3,82.79334681866533,[91.11627561]
エフ・シー・シー,2020,Q4,34.60434753487639,[91.11627561]
エフ・ジェー・ネクスト,2018,Q1,40.003070556455,[62.80291442]
エフ・ジェー・ネクスト,2018,Q2,36.84754462890847,[62.80291442]
エフ・ジェー・ネクスト,2018,Q3,12.177451392193225,[62.80291442]
エフ・ジェー・ネクスト,2018,Q4,81.88522937265968,[62.80291442]
エフ・ジェー・ネクスト,2019,Q1,52.305951486022835,[62.80291442]
エフ・ジェー・ネクスト,2019,Q2,43.378412286039385,[62.80291442]
エフ・ジェー・ネクスト,2019,Q3,17.566087057114036,[62.80291442]
エフ・ジェー・ネクスト,2019,Q4,70.4662064261134,[62.80291442]
エフ・ジェー・ネクスト,2020,Q1,13.678326082927168,[62.80291442]
エフ・ジェー・ネクスト,2020,Q2,40.68597608063569,[62.80291442]
エフ・ジェー・ネクスト,2020,Q3,38.54760874873311,[62.80291442]
エフ・ジェー・ネクスト,2020,Q4,47.58734424550255,[62.80291442]
エムスリー,2018,Q1,21.526095043505073,[100.]
エムスリー,2018,Q2,22.098324264060324,[100.]
エムスリー,2018,Q3,15.352142461779259,[100.]
エムスリー,2018,Q4,11.596699690638584,[100.]
エムスリー,2019,Q1,4.344428891971024,[100.]
エムスリー,2019,Q2,8.23475716565615,[100.]
エムスリー,2019,Q3,9.225742482825547,[100.]
エムスリー,2019,Q4,9.912500378112867,[100.]
エムスリー,2020,Q1,9.177283872951978,[100.]
エムスリー,2020,Q2,10.752122429389388,[100.]
エムスリー,2020,Q3,16.708264545921253,[100.]
エムスリー,2020,Q4,14.453389439512325,[100.]
エレコム,2018,Q1,39.61963218068742,[3.85352859]
エレコム,2018,Q2,54.46327601260535,[3.85352859]
エレコム,2018,Q3,51.336066003121815,[3.85352859]
エレコム,2018,Q4,51.63732071990127,[3.85352859]
エレコム,2019,Q1,39.8787713302435,[3.85352859]
エレコム,2019,Q2,47.78239420330692,[3.85352859]
エレコム,2019,Q3,47.89277457578479,[3.85352859]
エレコム,2019,Q4,44.3699253073117,[3.85352859]
エレコム,2020,Q1,45.20917486406912,[3.85352859]
エレコム,2020,Q2,45.68106902018771,[3.85352859]
エレコム,2020,Q3,65.22608256008866,[3.85352859]
エレコム,2020,Q4,53.97059347851622,[3.85352859]
エレマテック,2018,Q1,30.270064849464234,[0.01592283]
エレマテック,2018,Q2,62.31138091668004,[0.01592283]
エレマテック,2018,Q3,49.71113148071163,[0.01592283]
エレマテック,2018,Q4,-6.518233958473161,[0.01592283]
エレマテック,2019,Q1,-95.60058766605664,[0.01592283]
エレマテック,2019,Q2,-76.4761707990678,[0.01592283]
エレマテック,2019,Q3,54.50183826411512,[0.01592283]
エレマテック,2019,Q4,32.36963818760978,[0.01592283]
エレマテック,2020,Q1,71.0663855469636,[0.01592283]
エレマテック,2020,Q2,14.635724592763495,[0.01592283]
エレマテック,2020,Q3,26.346640914315003,[0.01592283]
エレマテック,2020,Q4,27.28826842936178,[0.01592283]
エンシュウ,2018,Q1,1.330014194084434,[24.77076356]
エンシュウ,2018,Q2,2.4707008978907723,[24.77076356]
エンシュウ,2018,Q3,140.45063516954582,[24.77076356]
エンシュウ,2018,Q4,205.1112656889968,[24.77076356]
エンシュウ,2019,Q1,72.91597240657708,[24.77076356]
エンシュウ,2019,Q2,110.68755719923936,[24.77076356]
エンシュウ,2019,Q3,87.15548466124476,[24.77076356]
エンシュウ,2019,Q4,47.104506588068304,[24.77076356]
エンシュウ,2020,Q1,20.358408881481452,[24.77076356]
エンシュウ,2020,Q2,0.5318465250532292,[24.77076356]
エンシュウ,2020,Q3,3.678593695587111,[24.77076356]
エンシュウ,2020,Q4,28.255190681121526,[24.77076356]
エンプラス,2018,Q1,13.147973476948408,[62.80291442]
エンプラス,2018,Q2,35.72756950858268,[62.80291442]
エンプラス,2018,Q3,9.940791991406094,[62.80291442]
エンプラス,2018,Q4,5.5502427087003525,[62.80291442]
エンプラス,2019,Q1,14.501553292908199,[62.80291442]
エンプラス,2019,Q2,29.758395022563192,[62.80291442]
エンプラス,2019,Q3,-23.09120211062416,[62.80291442]
エンプラス,2019,Q4,-13.866877051822904,[62.80291442]
エンプラス,2020,Q1,-19.9394319381,[62.80291442]
エンプラス,2020,Q2,25.09019477028057,[62.80291442]
エンプラス,2020,Q3,30.744864401001884,[62.80291442]
エンプラス,2020,Q4,44.374607058074574,[62.80291442]
エーアンドエーマテリアル,2018,Q1,24.183128323781133,[3.85352859]
エーアンドエーマテリアル,2018,Q2,-8.297081883173881,[3.85352859]
エーアンドエーマテリアル,2018,Q3,57.7544154045798,[3.85352859]
エーアンドエーマテリアル,2018,Q4,100.83713601940194,[3.85352859]
エーアンドエーマテリアル,2019,Q1,66.5938970267377,[3.85352859]
エーアンドエーマテリアル,2019,Q2,88.11345845412922,[3.85352859]
エーアンドエーマテリアル,2019,Q3,71.77587378353232,[3.85352859]
エーアンドエーマテリアル,2019,Q4,99.80137767030507,[3.85352859]
エーアンドエーマテリアル,2020,Q1,56.479272176832936,[3.85352859]
エーアンドエーマテリアル,2020,Q2,65.28150698803614,[3.85352859]
エーアンドエーマテリアル,2020,Q3,18.03406454788294,[3.85352859]
エーアンドエーマテリアル,2020,Q4,92.49072945352015,[3.85352859]
エーザイ,2018,Q1,38.08286617227981,[18.73817423]
エーザイ,2018,Q2,56.874891798327354,[18.73817423]
エーザイ,2018,Q3,49.85285257193496,[18.73817423]
エーザイ,2018,Q4,65.79633604308978,[18.73817423]
エーザイ,2019,Q1,40.686982970794844,[18.73817423]
エーザイ,2019,Q2,51.75813307295729,[18.73817423]
エーザイ,2019,Q3,132.77227213494646,[18.73817423]
エーザイ,2019,Q4,152.48869569082495,[18.73817423]
エーザイ,2020,Q1,84.19395091831748,[18.73817423]
エーザイ,2020,Q2,29.751647001568315,[18.73817423]
エーザイ,2020,Q3,99.50351379585835,[18.73817423]
エーザイ,2020,Q4,24.09516192186892,[18.73817423]
エー・アンド・デイ,2018,Q1,-13.18371511859873,[100.]
エー・アンド・デイ,2018,Q2,20.333843484590272,[100.]
エー・アンド・デイ,2018,Q3,12.290124791790582,[100.]
エー・アンド・デイ,2018,Q4,65.08479276938641,[100.]
エー・アンド・デイ,2019,Q1,-9.747758250492478,[100.]
エー・アンド・デイ,2019,Q2,29.078935881417184,[100.]
エー・アンド・デイ,2019,Q3,13.082696025498805,[100.]
エー・アンド・デイ,2019,Q4,56.521401445067156,[100.]
エー・アンド・デイ,2020,Q1,-9.231577474352385,[100.]
エー・アンド・デイ,2020,Q2,26.57947637867276,[100.]
エー・アンド・デイ,2020,Q3,32.3748148439377,[100.]
エー・アンド・デイ,2020,Q4,50.68325819846435,[100.]
オイレス工業,2018,Q1,31.405046030584465,[10.72267222]
オイレス工業,2018,Q2,25.01206292041961,[10.72267222]
オイレス工業,2018,Q3,43.797987675250724,[10.72267222]
オイレス工業,2018,Q4,55.5116673755309,[10.72267222]
オイレス工業,2019,Q1,53.18813302796829,[10.72267222]
オイレス工業,2019,Q2,33.68062236639442,[10.72267222]
オイレス工業,2019,Q3,57.069257238172376,[10.72267222]
オイレス工業,2019,Q4,40.86137950344271,[10.72267222]
オイレス工業,2020,Q1,9.028997794115163,[10.72267222]
オイレス工業,2020,Q2,16.353594469878928,[10.72267222]
オイレス工業,2020,Q3,46.313092334480274,[10.72267222]
オイレス工業,2020,Q4,7.797570421416886,[10.72267222]
オカダアイヨン,2018,Q1,2.0795680095230793,[0.14849683]
オカダアイヨン,2018,Q2,28.355613057674514,[0.14849683]
オカダアイヨン,2018,Q3,17.966507092440317,[0.14849683]
オカダアイヨン,2018,Q4,15.817985844725415,[0.14849683]
オカダアイヨン,2019,Q1,35.858634990186744,[0.14849683]
オカダアイヨン,2019,Q2,49.741468869475156,[0.14849683]
オカダアイヨン,2019,Q3,1.6200397126177215,[0.14849683]
オカダアイヨン,2019,Q4,30.24331755577866,[0.14849683]
オカダアイヨン,2020,Q1,37.49652060825274,[0.14849683]
オカダアイヨン,2020,Q2,40.1002947289099,[0.14849683]
オカダアイヨン,2020,Q3,-14.129154727984194,[0.14849683]
オカダアイヨン,2020,Q4,16.86250450163294,[0.14849683]
オカムラ,2018,Q1,34.32752768506604,[0.01]
オカムラ,2018,Q2,2.967666297277418,[0.01]
オカムラ,2018,Q3,7.893286089243238,[0.01]
オカムラ,2018,Q4,36.04194128867726,[0.01]
オカムラ,2019,Q1,21.860302858984042,[0.01]
オカムラ,2019,Q2,14.04896297078136,[0.01]
オカムラ,2019,Q3,7.4288673794830995,[0.01]
オカムラ,2019,Q4,40.3644691990215,[0.01]
オカムラ,2020,Q1,10.227276502832437,[0.01]
オカムラ,2020,Q2,11.830764354573441,[0.01]
オカムラ,2020,Q3,32.57001116021217,[0.01]
オカムラ,2020,Q4,42.20987144569693,[0.01]
オカモト,2018,Q1,17.20675445179101,[47.50810162]
オカモト,2018,Q2,19.356442700214167,[47.50810162]
オカモト,2018,Q3,98.29905945067068,[47.50810162]
オカモト,2018,Q4,33.81153728469529,[47.50810162]
オカモト,2019,Q1,105.03191282050265,[47.50810162]
オカモト,2019,Q2,119.4477761261787,[47.50810162]
オカモト,2019,Q3,205.93547062978607,[47.50810162]
オカモト,2019,Q4,-7.6737912237831,[47.50810162]
オカモト,2020,Q1,17.06639714336587,[47.50810162]
オカモト,2020,Q2,51.56867088025804,[47.50810162]
オカモト,2020,Q3,15.40303049363002,[47.50810162]
オカモト,2020,Q4,69.5987416050897,[47.50810162]
オリエンタルランド,2018,Q1,62.23826266179464,[75.64633276]
オリエンタルランド,2018,Q2,69.22306374553665,[75.64633276]
オリエンタルランド,2018,Q3,78.5192759837947,[75.64633276]
オリエンタルランド,2018,Q4,19.164693697887618,[75.64633276]
オリエンタルランド,2019,Q1,48.604427050727836,[75.64633276]
オリエンタルランド,2019,Q2,43.747306846452425,[75.64633276]
オリエンタルランド,2019,Q3,52.30681800378286,[75.64633276]
オリエンタルランド,2019,Q4,-28.398993610661904,[75.64633276]
オリエンタルランド,2020,Q1,-37.764637734787804,[75.64633276]
オリエンタルランド,2020,Q2,-26.147620917043504,[75.64633276]
オリエンタルランド,2020,Q3,2.288543207864784,[75.64633276]
オリエンタルランド,2020,Q4,-65.16382492031249,[75.64633276]
オリジン,2018,Q1,-473.8759742922196,[0.04037017]
オリジン,2018,Q2,250.16854148251673,[0.04037017]
オリジン,2018,Q3,1.115080838360086,[0.04037017]
オリジン,2018,Q4,-25.727645306244767,[0.04037017]
オリジン,2019,Q1,186.85005026055256,[0.04037017]
オリジン,2019,Q2,-250.75790384272105,[0.04037017]
オリジン,2019,Q3,84.94362554973384,[0.04037017]
オリジン,2019,Q4,117.27092805876316,[0.04037017]
オリジン,2020,Q1,-135.72387407509825,[0.04037017]
オリジン,2020,Q2,-159.33552429160295,[0.04037017]
オリジン,2020,Q3,-86.56658056592426,[0.04037017]
オリジン,2020,Q4,38.84746714903713,[0.04037017]
オリンパス,2018,Q1,37.38642090282472,[1.04761575]
オリンパス,2018,Q2,140.97152514439253,[1.04761575]
オリンパス,2018,Q3,52.350684612972685,[1.04761575]
オリンパス,2018,Q4,25.943146397862847,[1.04761575]
オリンパス,2019,Q1,207.10874109327483,[1.04761575]
オリンパス,2019,Q2,12.600437353094406,[1.04761575]
オリンパス,2019,Q3,391.01956842569234,[1.04761575]
オリンパス,2019,Q4,33.05982087198183,[1.04761575]
オリンパス,2020,Q1,81.34687973789678,[1.04761575]
オリンパス,2020,Q2,86.08434093799765,[1.04761575]
オリンパス,2020,Q3,-80.95079447241969,[1.04761575]
オリンパス,2020,Q4,1.2888258948299267,[1.04761575]
オルガノ,2018,Q1,37.97433439024421,[18.73817423]
オルガノ,2018,Q2,89.81403045376109,[18.73817423]
オルガノ,2018,Q3,84.9226363726743,[18.73817423]
オルガノ,2018,Q4,182.66552633899937,[18.73817423]
オルガノ,2019,Q1,48.898213891665165,[18.73817423]
オルガノ,2019,Q2,205.60740572314666,[18.73817423]
オルガノ,2019,Q3,102.7180700709693,[18.73817423]
オルガノ,2019,Q4,193.2433964847508,[18.73817423]
オルガノ,2020,Q1,32.29238840359811,[18.73817423]
オルガノ,2020,Q2,172.2896851975971,[18.73817423]
オルガノ,2020,Q3,128.5279899971555,[18.73817423]
オルガノ,2020,Q4,277.7776330778943,[18.73817423]
オーイズミ,2018,Q1,-1.1800415913277975,[43.28761281]
オーイズミ,2018,Q2,4.451044973944528,[43.28761281]
オーイズミ,2018,Q3,4.422317484079269,[43.28761281]
オーイズミ,2018,Q4,4.0488481195834485,[43.28761281]
オーイズミ,2019,Q1,6.684034089362754,[43.28761281]
オーイズミ,2019,Q2,18.547990397065995,[43.28761281]
オーイズミ,2019,Q3,6.511852481519964,[43.28761281]
オーイズミ,2019,Q4,10.35119750399747,[43.28761281]
オーイズミ,2020,Q1,8.421799552992319,[43.28761281]
オーイズミ,2020,Q2,6.671590784561311,[43.28761281]
オーイズミ,2020,Q3,28.06707033983743,[43.28761281]
オーイズミ,2020,Q4,8.495158759506156,[43.28761281]
オークマ,2018,Q1,360.5563433825882,[0.05857021]
オークマ,2018,Q2,48.87340624364805,[0.05857021]
オークマ,2018,Q3,162.5150203429762,[0.05857021]
オークマ,2018,Q4,139.0929908977891,[0.05857021]
オークマ,2019,Q1,125.99935334302137,[0.05857021]
オークマ,2019,Q2,113.32794014785406,[0.05857021]
オークマ,2019,Q3,107.53403918909697,[0.05857021]
オークマ,2019,Q4,70.6241472850601,[0.05857021]
オークマ,2020,Q1,-6.025800976111128,[0.05857021]
オークマ,2020,Q2,35.233196659759926,[0.05857021]
オークマ,2020,Q3,7.151719076588307,[0.05857021]
オークマ,2020,Q4,38.71845782940406,[0.05857021]
オートバックスセブン,2018,Q1,6.852152930305721,[3.51119173]
オートバックスセブン,2018,Q2,9.186909355341555,[3.51119173]
オートバックスセブン,2018,Q3,42.717034220594584,[3.51119173]
オートバックスセブン,2018,Q4,2.574293482447249,[3.51119173]
オートバックスセブン,2019,Q1,2.144205751040115,[3.51119173]
オートバックスセブン,2019,Q2,17.197936298569743,[3.51119173]
オートバックスセブン,2019,Q3,36.6220355101369,[3.51119173]
