企業名,会計年度,四半期,y_hat_men,best_hyparam
住友精化,2019,Q4,44.51734618456314,[1000.    1.]
住友精化,2020,Q1,71.07782118711698,[1000.    1.]
住友精化,2020,Q2,91.2162355762444,[1000.    1.]
住友精化,2020,Q3,97.6131867429027,[1000.    1.]
住友精化,2020,Q4,89.10215498548327,[1000.    1.]
住友重機械工業,2018,Q1,61.19408111740577,[10.   0.4]
住友重機械工業,2018,Q2,51.640423462647654,[10.   0.4]
住友重機械工業,2018,Q3,105.70939683976047,[10.   0.4]
住友重機械工業,2018,Q4,102.45895486055917,[10.   0.4]
住友重機械工業,2019,Q1,72.80759129616239,[10.   0.4]
住友重機械工業,2019,Q2,86.58723309593998,[10.   0.4]
住友重機械工業,2019,Q3,55.714935783531914,[10.   0.4]
住友重機械工業,2019,Q4,74.05696079847093,[10.   0.4]
住友重機械工業,2020,Q1,29.230652454673375,[10.   0.4]
住友重機械工業,2020,Q2,47.28890832797543,[10.   0.4]
住友重機械工業,2020,Q3,64.61905631367414,[10.   0.4]
住友重機械工業,2020,Q4,70.0139447197645,[10.   0.4]
住友金属鉱山,2018,Q1,86.82165901877067,[1.e+03 1.e-01]
住友金属鉱山,2018,Q2,28.98034901034573,[1.e+03 1.e-01]
住友金属鉱山,2018,Q3,8.830508822589138,[1.e+03 1.e-01]
住友金属鉱山,2018,Q4,1.231043740284072,[1.e+03 1.e-01]
住友金属鉱山,2019,Q1,-0.8671522495812809,[1.e+03 1.e-01]
住友金属鉱山,2019,Q2,22.529329703842883,[1.e+03 1.e-01]
住友金属鉱山,2019,Q3,31.536560596936177,[1.e+03 1.e-01]
住友金属鉱山,2019,Q4,9.573473543586935,[1.e+03 1.e-01]
住友金属鉱山,2020,Q1,44.296203604895226,[1.e+03 1.e-01]
住友金属鉱山,2020,Q2,54.87203704231144,[1.e+03 1.e-01]
住友金属鉱山,2020,Q3,60.184554072966,[1.e+03 1.e-01]
住友金属鉱山,2020,Q4,78.08729929316165,[1.e+03 1.e-01]
住友電気工業,2018,Q1,38.23395300165777,[10.   0.7]
住友電気工業,2018,Q2,36.06280843580039,[10.   0.7]
住友電気工業,2018,Q3,41.03442874857401,[10.   0.7]
住友電気工業,2018,Q4,34.57946225428066,[10.   0.7]
住友電気工業,2019,Q1,25.520204602381916,[10.   0.7]
住友電気工業,2019,Q2,21.66371890772512,[10.   0.7]
住友電気工業,2019,Q3,40.436739121398645,[10.   0.7]
住友電気工業,2019,Q4,29.416778556408715,[10.   0.7]
住友電気工業,2020,Q1,-19.52993361606502,[10.   0.7]
住友電気工業,2020,Q2,1.7487397506693299,[10.   0.7]
住友電気工業,2020,Q3,49.0110623057049,[10.   0.7]
住友電気工業,2020,Q4,51.32447127534797,[10.   0.7]
住友電設,2018,Q1,38.03453174966595,[1000.    1.]
住友電設,2018,Q2,40.068470044364254,[1000.    1.]
住友電設,2018,Q3,41.62569194651703,[1000.    1.]
住友電設,2018,Q4,50.56769115505317,[1000.    1.]
住友電設,2019,Q1,35.62971116407361,[1000.    1.]
住友電設,2019,Q2,37.00535468050337,[1000.    1.]
住友電設,2019,Q3,39.40889058534629,[1000.    1.]
住友電設,2019,Q4,41.41511524547711,[1000.    1.]
住友電設,2020,Q1,44.3148346234157,[1000.    1.]
住友電設,2020,Q2,41.45174846993956,[1000.    1.]
住友電設,2020,Q3,43.358415300423395,[1000.    1.]
住友電設,2020,Q4,46.69230798763246,[1000.    1.]
佐田建設,2018,Q1,12.80581363600406,[10.  1.]
佐田建設,2018,Q2,21.80226313675619,[10.  1.]
佐田建設,2018,Q3,16.504224884235164,[10.  1.]
佐田建設,2018,Q4,25.337985597918184,[10.  1.]
佐田建設,2019,Q1,9.85865065978546,[10.  1.]
佐田建設,2019,Q2,10.973135150055024,[10.  1.]
佐田建設,2019,Q3,13.148996195344864,[10.  1.]
佐田建設,2019,Q4,45.56484987145052,[10.  1.]
佐田建設,2020,Q1,2.0512404717589034,[10.  1.]
佐田建設,2020,Q2,3.9660626027473675,[10.  1.]
佐田建設,2020,Q3,12.145824431745735,[10.  1.]
佐田建設,2020,Q4,22.04779623885367,[10.  1.]
保土谷化学工業,2018,Q1,22.72363180228384,[100.    0.2]
保土谷化学工業,2018,Q2,39.39834174453328,[100.    0.2]
保土谷化学工業,2018,Q3,54.394028277970406,[100.    0.2]
保土谷化学工業,2018,Q4,65.99331555593669,[100.    0.2]
保土谷化学工業,2019,Q1,39.739872989258636,[100.    0.2]
保土谷化学工業,2019,Q2,39.44274644321864,[100.    0.2]
保土谷化学工業,2019,Q3,85.67660742686161,[100.    0.2]
保土谷化学工業,2019,Q4,12.86744831874234,[100.    0.2]
保土谷化学工業,2020,Q1,133.01978369258939,[100.    0.2]
保土谷化学工業,2020,Q2,34.74452317691367,[100.    0.2]
保土谷化学工業,2020,Q3,67.19803014161141,[100.    0.2]
保土谷化学工業,2020,Q4,63.5329116947468,[100.    0.2]
信越ポリマー,2018,Q1,15.351542792080588,[10.  1.]
信越ポリマー,2018,Q2,16.080327135136123,[10.  1.]
信越ポリマー,2018,Q3,22.10710600479993,[10.  1.]
信越ポリマー,2018,Q4,12.760893195286403,[10.  1.]
信越ポリマー,2019,Q1,13.373746572457073,[10.  1.]
信越ポリマー,2019,Q2,16.177976949825226,[10.  1.]
信越ポリマー,2019,Q3,17.81450541257126,[10.  1.]
信越ポリマー,2019,Q4,17.033842970055744,[10.  1.]
信越ポリマー,2020,Q1,14.167889022148074,[10.  1.]
信越ポリマー,2020,Q2,12.975110901768002,[10.  1.]
信越ポリマー,2020,Q3,16.1795271240422,[10.  1.]
信越ポリマー,2020,Q4,18.064216742556884,[10.  1.]
信越化学工業,2018,Q1,168.73359062345992,[0.01 1.  ]
信越化学工業,2018,Q2,201.1706171048396,[0.01 1.  ]
信越化学工業,2018,Q3,192.35396495681368,[0.01 1.  ]
信越化学工業,2018,Q4,172.3992234331177,[0.01 1.  ]
信越化学工業,2019,Q1,234.31335704945195,[0.01 1.  ]
信越化学工業,2019,Q2,201.09493897630068,[0.01 1.  ]
信越化学工業,2019,Q3,202.98082652006687,[0.01 1.  ]
信越化学工業,2019,Q4,181.0494489426597,[0.01 1.  ]
信越化学工業,2020,Q1,175.30458607711626,[0.01 1.  ]
信越化学工業,2020,Q2,166.01215740111758,[0.01 1.  ]
信越化学工業,2020,Q3,186.70067958661718,[0.01 1.  ]
信越化学工業,2020,Q4,183.15936816468903,[0.01 1.  ]
元気寿司,2018,Q1,-1.9359518518013914,[100.    0.7]
元気寿司,2018,Q2,65.93833565523471,[100.    0.7]
元気寿司,2018,Q3,32.82507219212262,[100.    0.7]
元気寿司,2018,Q4,2.843044818036253,[100.    0.7]
元気寿司,2019,Q1,64.28145988972935,[100.    0.7]
元気寿司,2019,Q2,55.3622006102984,[100.    0.7]
元気寿司,2019,Q3,40.43554784355736,[100.    0.7]
元気寿司,2019,Q4,27.436475330012616,[100.    0.7]
元気寿司,2020,Q1,-41.095386884004085,[100.    0.7]
元気寿司,2020,Q2,0.03151191429972755,[100.    0.7]
元気寿司,2020,Q3,28.82782474006918,[100.    0.7]
元気寿司,2020,Q4,-28.470246644169038,[100.    0.7]
光通信,2018,Q1,241.14047494990757,[1.e+03 6.e-01]
光通信,2018,Q2,257.22362308199297,[1.e+03 6.e-01]
光通信,2018,Q3,258.2293777561373,[1.e+03 6.e-01]
光通信,2018,Q4,273.091177613815,[1.e+03 6.e-01]
光通信,2019,Q1,309.24336066774475,[1.e+03 6.e-01]
光通信,2019,Q2,313.539745878107,[1.e+03 6.e-01]
光通信,2019,Q3,331.41174919037616,[1.e+03 6.e-01]
光通信,2019,Q4,310.70366690098786,[1.e+03 6.e-01]
光通信,2020,Q1,317.3671622407244,[1.e+03 6.e-01]
光通信,2020,Q2,296.99849678444747,[1.e+03 6.e-01]
光通信,2020,Q3,281.2816744581077,[1.e+03 6.e-01]
光通信,2020,Q4,255.24277346946656,[1.e+03 6.e-01]
八洲電機,2018,Q1,2.0624495044050235,[1.e+03 6.e-01]
八洲電機,2018,Q2,7.569068249735411,[1.e+03 6.e-01]
八洲電機,2018,Q3,8.332134154812112,[1.e+03 6.e-01]
八洲電機,2018,Q4,32.082652317997905,[1.e+03 6.e-01]
八洲電機,2019,Q1,1.3740413128252396,[1.e+03 6.e-01]
八洲電機,2019,Q2,2.220315739916245,[1.e+03 6.e-01]
八洲電機,2019,Q3,4.120042684522943,[1.e+03 6.e-01]
八洲電機,2019,Q4,26.283993555601356,[1.e+03 6.e-01]
八洲電機,2020,Q1,-3.840516997846187,[1.e+03 6.e-01]
八洲電機,2020,Q2,-10.711181195908452,[1.e+03 6.e-01]
八洲電機,2020,Q3,-7.162255956546808,[1.e+03 6.e-01]
八洲電機,2020,Q4,23.81980709379249,[1.e+03 6.e-01]
共同印刷,2018,Q1,57.14169386803523,[100.    0.4]
共同印刷,2018,Q2,3.551128569245744,[100.    0.4]
共同印刷,2018,Q3,9.181390553156657,[100.    0.4]
共同印刷,2018,Q4,60.83851829714138,[100.    0.4]
共同印刷,2019,Q1,32.04519204322296,[100.    0.4]
共同印刷,2019,Q2,16.464736115745517,[100.    0.4]
共同印刷,2019,Q3,61.805149946047464,[100.    0.4]
共同印刷,2019,Q4,41.01331552071244,[100.    0.4]
共同印刷,2020,Q1,25.409710257227225,[100.    0.4]
共同印刷,2020,Q2,23.91093238374885,[100.    0.4]
共同印刷,2020,Q3,61.406878611397204,[100.    0.4]
共同印刷,2020,Q4,47.59861372525149,[100.    0.4]
共和レザー,2018,Q1,27.202074698110295,[100.   0.]
共和レザー,2018,Q2,14.615401726640954,[100.   0.]
共和レザー,2018,Q3,7.482506394250848,[100.   0.]
共和レザー,2018,Q4,29.753211560843035,[100.   0.]
共和レザー,2019,Q1,25.952907995694844,[100.   0.]
共和レザー,2019,Q2,13.909755857790543,[100.   0.]
共和レザー,2019,Q3,30.99806188408718,[100.   0.]
共和レザー,2019,Q4,2.9241091037985854,[100.   0.]
共和レザー,2020,Q1,-12.127101578298316,[100.   0.]
共和レザー,2020,Q2,5.660821693027028,[100.   0.]
共和レザー,2020,Q3,30.564449699192696,[100.   0.]
共和レザー,2020,Q4,32.480753045942144,[100.   0.]
共栄タンカー,2018,Q1,2.0388671023965146,[1000.    1.]
共栄タンカー,2018,Q2,2.9113671023965146,[1000.    1.]
共栄タンカー,2018,Q3,45.82555367098486,[1000.    1.]
共栄タンカー,2018,Q4,169.2601125498479,[1000.    1.]
共栄タンカー,2019,Q1,66.62405403448052,[1000.    1.]
共栄タンカー,2019,Q2,94.6588972659627,[1000.    1.]
共栄タンカー,2019,Q3,87.8678245172157,[1000.    1.]
共栄タンカー,2019,Q4,58.869770620986564,[1000.    1.]
共栄タンカー,2020,Q1,78.82979169993055,[1000.    1.]
共栄タンカー,2020,Q2,109.58472134642497,[1000.    1.]
共栄タンカー,2020,Q3,31.371510829294245,[1000.    1.]
共栄タンカー,2020,Q4,29.309193308108465,[1000.    1.]
共立メンテナンス,2018,Q1,14.776885534081153,[1.e+03 7.e-01]
共立メンテナンス,2018,Q2,45.86364064665629,[1.e+03 7.e-01]
共立メンテナンス,2018,Q3,39.861027561486814,[1.e+03 7.e-01]
共立メンテナンス,2018,Q4,33.868722288888726,[1.e+03 7.e-01]
共立メンテナンス,2019,Q1,38.09392515192653,[1.e+03 7.e-01]
共立メンテナンス,2019,Q2,59.75490865241582,[1.e+03 7.e-01]
共立メンテナンス,2019,Q3,46.21474542191363,[1.e+03 7.e-01]
共立メンテナンス,2019,Q4,21.19350500279441,[1.e+03 7.e-01]
共立メンテナンス,2020,Q1,-14.850264558347169,[1.e+03 7.e-01]
共立メンテナンス,2020,Q2,-1.1064584666033994,[1.e+03 7.e-01]
共立メンテナンス,2020,Q3,3.762658969311076,[1.e+03 7.e-01]
共立メンテナンス,2020,Q4,-71.11743153041257,[1.e+03 7.e-01]
共立印刷,2018,Q1,4.874646793258999,[0.1 1. ]
共立印刷,2018,Q2,2.8332023552751835,[0.1 1. ]
共立印刷,2018,Q3,4.36651097307383,[0.1 1. ]
共立印刷,2018,Q4,3.638905171381124,[0.1 1. ]
共立印刷,2019,Q1,0.4154718199337051,[0.1 1. ]
共立印刷,2019,Q2,3.3859627441795688,[0.1 1. ]
共立印刷,2019,Q3,3.0556495992607378,[0.1 1. ]
共立印刷,2019,Q4,3.333275336272626,[0.1 1. ]
共立印刷,2020,Q1,-6.328846521321966,[0.1 1. ]
共立印刷,2020,Q2,1.22500526763831,[0.1 1. ]
共立印刷,2020,Q3,-7.159447675169697,[0.1 1. ]
共立印刷,2020,Q4,5.540414918437456,[0.1 1. ]
共英製鋼,2018,Q1,12.58156877871636,[0.001 1.   ]
共英製鋼,2018,Q2,71.4413371991269,[0.001 1.   ]
共英製鋼,2018,Q3,11.476345734127108,[0.001 1.   ]
共英製鋼,2018,Q4,66.63075410353667,[0.001 1.   ]
共英製鋼,2019,Q1,98.15774027604152,[0.001 1.   ]
共英製鋼,2019,Q2,45.81541972492437,[0.001 1.   ]
共英製鋼,2019,Q3,12.106754156309847,[0.001 1.   ]
共英製鋼,2019,Q4,-91.90599495952506,[0.001 1.   ]
共英製鋼,2020,Q1,21.67944126271823,[0.001 1.   ]
共英製鋼,2020,Q2,-176.43232797850214,[0.001 1.   ]
共英製鋼,2020,Q3,-211.00606735057045,[0.001 1.   ]
共英製鋼,2020,Q4,-36.441592172562196,[0.001 1.   ]
兼松エレクトロニクス,2018,Q1,24.30230435772674,[10.  1.]
兼松エレクトロニクス,2018,Q2,78.40343987678604,[10.  1.]
兼松エレクトロニクス,2018,Q3,30.352729848637317,[10.  1.]
兼松エレクトロニクス,2018,Q4,93.55645220595851,[10.  1.]
兼松エレクトロニクス,2019,Q1,23.841629008991962,[10.  1.]
兼松エレクトロニクス,2019,Q2,99.30534363579667,[10.  1.]
兼松エレクトロニクス,2019,Q3,33.89764163942608,[10.  1.]
兼松エレクトロニクス,2019,Q4,98.63393666371695,[10.  1.]
兼松エレクトロニクス,2020,Q1,26.561036088016607,[10.  1.]
兼松エレクトロニクス,2020,Q2,101.20075553737419,[10.  1.]
兼松エレクトロニクス,2020,Q3,35.2258040869273,[10.  1.]
兼松エレクトロニクス,2020,Q4,105.68552390831604,[10.  1.]
兼松サステック,2018,Q1,28.664244748816877,[1.e+03 5.e-01]
兼松サステック,2018,Q2,31.439194529084087,[1.e+03 5.e-01]
兼松サステック,2018,Q3,32.1684234344918,[1.e+03 5.e-01]
兼松サステック,2018,Q4,36.61491934768986,[1.e+03 5.e-01]
兼松サステック,2019,Q1,33.43917973136302,[1.e+03 5.e-01]
兼松サステック,2019,Q2,35.50942522994955,[1.e+03 5.e-01]
兼松サステック,2019,Q3,35.82561682960067,[1.e+03 5.e-01]
兼松サステック,2019,Q4,36.58591197380959,[1.e+03 5.e-01]
兼松サステック,2020,Q1,31.25554043549777,[1.e+03 5.e-01]
兼松サステック,2020,Q2,33.49204921780099,[1.e+03 5.e-01]
兼松サステック,2020,Q3,31.652860023702658,[1.e+03 5.e-01]
兼松サステック,2020,Q4,33.254994612775604,[1.e+03 5.e-01]
出光興産,2018,Q1,216.03437138598292,[0.1 0. ]
出光興産,2018,Q2,445.4707662662046,[0.1 0. ]
出光興産,2018,Q3,64.9697865707742,[0.1 0. ]
出光興産,2018,Q4,213.6174420768607,[0.1 0. ]
出光興産,2019,Q1,170.46708153330326,[0.1 0. ]
出光興産,2019,Q2,112.91298341735705,[0.1 0. ]
出光興産,2019,Q3,146.38177700155626,[0.1 0. ]
出光興産,2019,Q4,-478.4656640554567,[0.1 0. ]
出光興産,2020,Q1,-293.3703850860094,[0.1 0. ]
出光興産,2020,Q2,111.86341597329739,[0.1 0. ]
出光興産,2020,Q3,113.32439844989685,[0.1 0. ]
出光興産,2020,Q4,246.705700439136,[0.1 0. ]
前沢化成工業,2018,Q1,6.753294771989971,[10.   0.5]
前沢化成工業,2018,Q2,12.766118620864724,[10.   0.5]
前沢化成工業,2018,Q3,15.123590330588065,[10.   0.5]
前沢化成工業,2018,Q4,14.097169813404726,[10.   0.5]
前沢化成工業,2019,Q1,10.14588884061476,[10.   0.5]
前沢化成工業,2019,Q2,17.26737990006954,[10.   0.5]
前沢化成工業,2019,Q3,18.411890403155567,[10.   0.5]
前沢化成工業,2019,Q4,10.492329285296808,[10.   0.5]
前沢化成工業,2020,Q1,8.382950567169292,[10.   0.5]
前沢化成工業,2020,Q2,11.06466720314419,[10.   0.5]
前沢化成工業,2020,Q3,14.368071328791912,[10.   0.5]
前沢化成工業,2020,Q4,11.330461540737005,[10.   0.5]
前沢給装工業,2018,Q1,28.996842573353188,[100.    0.4]
前沢給装工業,2018,Q2,38.22099810470388,[100.    0.4]
前沢給装工業,2018,Q3,38.6466700116646,[100.    0.4]
前沢給装工業,2018,Q4,34.13436660405449,[100.    0.4]
前沢給装工業,2019,Q1,37.33590562533723,[100.    0.4]
前沢給装工業,2019,Q2,40.19932990507181,[100.    0.4]
前沢給装工業,2019,Q3,43.07963576661123,[100.    0.4]
前沢給装工業,2019,Q4,36.8641799806458,[100.    0.4]
前沢給装工業,2020,Q1,39.06861565121319,[100.    0.4]
前沢給装工業,2020,Q2,44.16472957196268,[100.    0.4]
前沢給装工業,2020,Q3,49.08248254042495,[100.    0.4]
前沢給装工業,2020,Q4,39.21861651386551,[100.    0.4]
前田建設工業,2018,Q1,14.810766823342238,[1.e+03 9.e-01]
前田建設工業,2018,Q2,17.978806202085316,[1.e+03 9.e-01]
前田建設工業,2018,Q3,20.549683262215034,[1.e+03 9.e-01]
前田建設工業,2018,Q4,24.540163106805807,[1.e+03 9.e-01]
前田建設工業,2019,Q1,29.792109648191598,[1.e+03 9.e-01]
前田建設工業,2019,Q2,39.006479623756746,[1.e+03 9.e-01]
前田建設工業,2019,Q3,42.06089333729657,[1.e+03 9.e-01]
前田建設工業,2019,Q4,43.220840055013284,[1.e+03 9.e-01]
前田建設工業,2020,Q1,18.733784802526486,[1.e+03 9.e-01]
前田建設工業,2020,Q2,19.358333333333334,[1.e+03 9.e-01]
前田建設工業,2020,Q3,19.994166666666665,[1.e+03 9.e-01]
前田建設工業,2020,Q4,20.735,[1.e+03 9.e-01]
前田道路,2018,Q1,27.80022103596842,[1.e+03 3.e-01]
前田道路,2018,Q2,32.89146895221995,[1.e+03 3.e-01]
前田道路,2018,Q3,35.30039853644679,[1.e+03 3.e-01]
前田道路,2018,Q4,46.738195171597354,[1.e+03 3.e-01]
前田道路,2019,Q1,27.19042631575526,[1.e+03 3.e-01]
前田道路,2019,Q2,32.92953951529844,[1.e+03 3.e-01]
前田道路,2019,Q3,36.59951329510349,[1.e+03 3.e-01]
前田道路,2019,Q4,45.00309130511616,[1.e+03 3.e-01]
前田道路,2020,Q1,33.32756131812454,[1.e+03 3.e-01]
前田道路,2020,Q2,39.689268387351134,[1.e+03 3.e-01]
前田道路,2020,Q3,42.329520445827164,[1.e+03 3.e-01]
前田道路,2020,Q4,47.468710024961815,[1.e+03 3.e-01]
加藤製作所,2018,Q1,136.45762359932388,[10.  1.]
加藤製作所,2018,Q2,132.93595517761432,[10.  1.]
加藤製作所,2018,Q3,56.25037668311619,[10.  1.]
加藤製作所,2018,Q4,98.42172962098888,[10.  1.]
加藤製作所,2019,Q1,9.919833318898156,[10.  1.]
加藤製作所,2019,Q2,9.68970779381565,[10.  1.]
加藤製作所,2019,Q3,-98.86023009868438,[10.  1.]
加藤製作所,2019,Q4,29.02621285661006,[10.  1.]
加藤製作所,2020,Q1,-89.01223199048582,[10.  1.]
加藤製作所,2020,Q2,-78.65376468553208,[10.  1.]
加藤製作所,2020,Q3,-46.835823098020334,[10.  1.]
加藤製作所,2020,Q4,-90.2137823192028,[10.  1.]
加賀電子,2018,Q1,39.72687195604934,[1000.    1.]
加賀電子,2018,Q2,35.497728833724054,[1000.    1.]
加賀電子,2018,Q3,35.35275196639043,[1000.    1.]
加賀電子,2018,Q4,38.84286493348287,[1000.    1.]
加賀電子,2019,Q1,48.36405494592428,[1000.    1.]
加賀電子,2019,Q2,37.77097552760069,[1000.    1.]
加賀電子,2019,Q3,58.94212847641861,[1000.    1.]
加賀電子,2019,Q4,59.45236649510599,[1000.    1.]
加賀電子,2020,Q1,40.05132369317975,[1000.    1.]
加賀電子,2020,Q2,140.5549021809325,[1000.    1.]
加賀電子,2020,Q3,110.63612823776481,[1000.    1.]
加賀電子,2020,Q4,96.86682696118194,[1000.    1.]
北川鉄工所,2018,Q1,92.30276972973118,[1. 0.]
北川鉄工所,2018,Q2,126.6862680985449,[1. 0.]
北川鉄工所,2018,Q3,124.43221233474311,[1. 0.]
北川鉄工所,2018,Q4,104.28262801279894,[1. 0.]
北川鉄工所,2019,Q1,88.57694846491735,[1. 0.]
北川鉄工所,2019,Q2,100.263193453843,[1. 0.]
北川鉄工所,2019,Q3,103.8907048965329,[1. 0.]
北川鉄工所,2019,Q4,38.1895345155411,[1. 0.]
北川鉄工所,2020,Q1,-46.155581823912236,[1. 0.]
北川鉄工所,2020,Q2,-14.810787509112622,[1. 0.]
北川鉄工所,2020,Q3,-23.1467744614618,[1. 0.]
北川鉄工所,2020,Q4,44.39248373448048,[1. 0.]
北沢産業,2018,Q1,4.175675451832858,[1.  0.9]
北沢産業,2018,Q2,6.973165743692206,[1.  0.9]
北沢産業,2018,Q3,3.3464109849759747,[1.  0.9]
北沢産業,2018,Q4,3.422444128775356,[1.  0.9]
北沢産業,2019,Q1,1.2544242799109453,[1.  0.9]
北沢産業,2019,Q2,7.286770030052912,[1.  0.9]
北沢産業,2019,Q3,0.09993826010210505,[1.  0.9]
北沢産業,2019,Q4,2.9728329896293912,[1.  0.9]
北沢産業,2020,Q1,-3.4309587367915073,[1.  0.9]
北沢産業,2020,Q2,2.2116803153371998,[1.  0.9]
北沢産業,2020,Q3,-1.0508580676312924,[1.  0.9]
北沢産業,2020,Q4,2.5796372530710543,[1.  0.9]
北海道ガス,2018,Q1,13.58128441423819,[1.e+03 3.e-01]
北海道ガス,2018,Q2,-1.3885267959343994,[1.e+03 3.e-01]
北海道ガス,2018,Q3,-0.41281109261763493,[1.e+03 3.e-01]
北海道ガス,2018,Q4,39.43245444445418,[1.e+03 3.e-01]
北海道ガス,2019,Q1,186.3361428928394,[1.e+03 3.e-01]
北海道ガス,2019,Q2,28.23749565793721,[1.e+03 3.e-01]
北海道ガス,2019,Q3,-15.161728654342621,[1.e+03 3.e-01]
北海道ガス,2019,Q4,79.74919186086142,[1.e+03 3.e-01]
北海道ガス,2020,Q1,78.24343171767828,[1.e+03 3.e-01]
北海道ガス,2020,Q2,-25.87887167387699,[1.e+03 3.e-01]
北海道ガス,2020,Q3,-20.586816903051,[1.e+03 3.e-01]
北海道ガス,2020,Q4,149.1835301089291,[1.e+03 3.e-01]
北越コーポレーション,2018,Q1,15.45855505057554,[10.  1.]
北越コーポレーション,2018,Q2,9.514784137859053,[10.  1.]
北越コーポレーション,2018,Q3,13.396569346047187,[10.  1.]
北越コーポレーション,2018,Q4,21.425309510652042,[10.  1.]
北越コーポレーション,2019,Q1,22.32046663731413,[10.  1.]
北越コーポレーション,2019,Q2,8.639567486551165,[10.  1.]
北越コーポレーション,2019,Q3,11.970965592212366,[10.  1.]
北越コーポレーション,2019,Q4,13.361217854876442,[10.  1.]
北越コーポレーション,2020,Q1,5.894555815370051,[10.  1.]
北越コーポレーション,2020,Q2,8.965923603458789,[10.  1.]
北越コーポレーション,2020,Q3,-21.90280612202212,[10.  1.]
北越コーポレーション,2020,Q4,22.22580199891054,[10.  1.]
北越工業,2018,Q1,25.059651121467486,[1.  0.7]
北越工業,2018,Q2,32.14803053316723,[1.  0.7]
北越工業,2018,Q3,34.34884165380176,[1.  0.7]
北越工業,2018,Q4,27.66272636875405,[1.  0.7]
北越工業,2019,Q1,29.024925872635663,[1.  0.7]
北越工業,2019,Q2,32.97353263602783,[1.  0.7]
北越工業,2019,Q3,35.190247227589566,[1.  0.7]
北越工業,2019,Q4,29.699513362017065,[1.  0.7]
北越工業,2020,Q1,22.188119644853717,[1.  0.7]
北越工業,2020,Q2,12.029009479394869,[1.  0.7]
北越工業,2020,Q3,19.732068994393003,[1.  0.7]
北越工業,2020,Q4,21.425824517557658,[1.  0.7]
北野建設,2018,Q1,7.621111111111111,[1000.    1.]
北野建設,2018,Q2,8.103055555555555,[1000.    1.]
北野建設,2018,Q3,8.407290010718835,[1000.    1.]
北野建設,2018,Q4,147.90505080724296,[1000.    1.]
北野建設,2019,Q1,-114.8071756038198,[1000.    1.]
北野建設,2019,Q2,142.736621743605,[1000.    1.]
北野建設,2019,Q3,51.233870276118374,[1000.    1.]
北野建設,2019,Q4,89.7754259603128,[1000.    1.]
北野建設,2020,Q1,71.16535269175984,[1000.    1.]
北野建設,2020,Q2,87.03637325565084,[1000.    1.]
北野建設,2020,Q3,106.58458501915588,[1000.    1.]
北野建設,2020,Q4,60.87042285785851,[1000.    1.]
北陸電気工事,2018,Q1,12.050119925221729,[10.  1.]
北陸電気工事,2018,Q2,30.23904021903389,[10.  1.]
北陸電気工事,2018,Q3,32.22562444773233,[10.  1.]
北陸電気工事,2018,Q4,53.46459501821933,[10.  1.]
北陸電気工事,2019,Q1,23.883280956162412,[10.  1.]
北陸電気工事,2019,Q2,30.988113103021572,[10.  1.]
北陸電気工事,2019,Q3,37.78642364531151,[10.  1.]
北陸電気工事,2019,Q4,58.38922262805342,[10.  1.]
北陸電気工事,2020,Q1,20.29111911891198,[10.  1.]
北陸電気工事,2020,Q2,30.314721317220634,[10.  1.]
北陸電気工事,2020,Q3,29.516534165641293,[10.  1.]
北陸電気工事,2020,Q4,46.9472856676991,[10.  1.]
北陸電気工業,2018,Q1,-5.2374487751848084,[10.   0.1]
北陸電気工業,2018,Q2,23.73139898846601,[10.   0.1]
北陸電気工業,2018,Q3,-47.4568042499852,[10.   0.1]
北陸電気工業,2018,Q4,71.77872328985117,[10.   0.1]
北陸電気工業,2019,Q1,14.135002656651316,[10.   0.1]
北陸電気工業,2019,Q2,8.421855954038023,[10.   0.1]
北陸電気工業,2019,Q3,0.06464263591784047,[10.   0.1]
北陸電気工業,2019,Q4,18.569295704690326,[10.   0.1]
北陸電気工業,2020,Q1,18.319964104652012,[10.   0.1]
北陸電気工業,2020,Q2,-7.875300328987661,[10.   0.1]
北陸電気工業,2020,Q3,23.316273994462776,[10.   0.1]
北陸電気工業,2020,Q4,16.88784163188929,[10.   0.1]
協和エクシオ,2018,Q1,27.219276618394993,[1000.    1.]
協和エクシオ,2018,Q2,28.45201690146688,[1000.    1.]
協和エクシオ,2018,Q3,45.82893868500557,[1000.    1.]
協和エクシオ,2018,Q4,122.97692617456451,[1000.    1.]
協和エクシオ,2019,Q1,38.72153086346392,[1000.    1.]
協和エクシオ,2019,Q2,72.23781572119903,[1000.    1.]
協和エクシオ,2019,Q3,80.41554568620757,[1000.    1.]
協和エクシオ,2019,Q4,108.50440585621473,[1000.    1.]
協和エクシオ,2020,Q1,46.641474168700306,[1000.    1.]
協和エクシオ,2020,Q2,46.955812834233015,[1000.    1.]
協和エクシオ,2020,Q3,55.09622899883769,[1000.    1.]
協和エクシオ,2020,Q4,97.49761606654482,[1000.    1.]
南海電気鉄道,2018,Q1,5.851989655987214,[1000.    1.]
南海電気鉄道,2018,Q2,7.717267433764992,[1000.    1.]
南海電気鉄道,2018,Q3,8.620878544876103,[1000.    1.]
南海電気鉄道,2018,Q4,10.039211878209438,[1000.    1.]
南海電気鉄道,2019,Q1,8.516989655987214,[1000.    1.]
南海電気鉄道,2019,Q2,10.26393410043166,[1000.    1.]
南海電気鉄道,2019,Q3,11.808100767098326,[1000.    1.]
南海電気鉄道,2019,Q4,14.704028809287038,[1000.    1.]
