企業名,会計年度,四半期,y_hat_ml1_i_tuned_fine,best_hyparam
京浜急行電鉄,2019,Q2,23.670425753897607,[34.30714136]
京浜急行電鉄,2019,Q3,18.971655744012246,[34.30714136]
京浜急行電鉄,2019,Q4,7.090363911051483,[34.30714136]
京浜急行電鉄,2020,Q1,-5.235309165866725,[34.30714136]
京浜急行電鉄,2020,Q2,6.209491747345179,[34.30714136]
京浜急行電鉄,2020,Q3,-7.098619408640218,[34.30714136]
京浜急行電鉄,2020,Q4,-9.901897632507126,[34.30714136]
京王電鉄,2018,Q1,28.26486515445566,[115.29277325]
京王電鉄,2018,Q2,52.89509269345082,[115.29277325]
京王電鉄,2018,Q3,57.72434558361964,[115.29277325]
京王電鉄,2018,Q4,55.68268714374429,[115.29277325]
京王電鉄,2019,Q1,56.52818572899867,[115.29277325]
京王電鉄,2019,Q2,57.650325558556524,[115.29277325]
京王電鉄,2019,Q3,57.62010237634029,[115.29277325]
京王電鉄,2019,Q4,54.32131227152572,[115.29277325]
京王電鉄,2020,Q1,-38.12842474568576,[115.29277325]
京王電鉄,2020,Q2,-12.12640717645057,[115.29277325]
京王電鉄,2020,Q3,9.229103639298685,[115.29277325]
京王電鉄,2020,Q4,-38.81424485264675,[115.29277325]
京都きもの友禅,2018,Q1,3.226240900554256,[115.29277325]
京都きもの友禅,2018,Q2,0.7577260163606265,[115.29277325]
京都きもの友禅,2018,Q3,0.9089509505847069,[115.29277325]
京都きもの友禅,2018,Q4,-3.4560187442198966,[115.29277325]
京都きもの友禅,2019,Q1,3.065505579548258,[115.29277325]
京都きもの友禅,2019,Q2,8.829636864081891,[115.29277325]
京都きもの友禅,2019,Q3,1.2444875636273238,[115.29277325]
京都きもの友禅,2019,Q4,-13.435272948473546,[115.29277325]
京都きもの友禅,2020,Q1,-37.65557906291728,[115.29277325]
京都きもの友禅,2020,Q2,-6.326853192192658,[115.29277325]
京都きもの友禅,2020,Q3,-0.19277607197754065,[115.29277325]
京都きもの友禅,2020,Q4,-10.225677430548345,[115.29277325]
京阪ホールディングス,2018,Q1,8.590414153396154,[9817.47452821]
京阪ホールディングス,2018,Q2,10.318191931173933,[9817.47452821]
京阪ホールディングス,2018,Q3,11.196525264507265,[9817.47452821]
京阪ホールディングス,2018,Q4,12.363747486729489,[9817.47452821]
京阪ホールディングス,2019,Q1,13.934858597840597,[9817.47452821]
京阪ホールディングス,2019,Q2,16.057914153396155,[9817.47452821]
京阪ホールディングス,2019,Q3,17.660136375618375,[9817.47452821]
京阪ホールディングス,2019,Q4,19.095969708951706,[9817.47452821]
京阪ホールディングス,2020,Q1,18.82930304228504,[9817.47452821]
京阪ホールディングス,2020,Q2,17.828747486729483,[9817.47452821]
京阪ホールディングス,2020,Q3,16.99680304228504,[9817.47452821]
京阪ホールディングス,2020,Q4,18.077636375618376,[9817.47452821]
今仙電機製作所,2018,Q1,28.94807372697344,[387.45354572]
今仙電機製作所,2018,Q2,24.000660027230623,[387.45354572]
今仙電機製作所,2018,Q3,22.323408325712357,[387.45354572]
今仙電機製作所,2018,Q4,25.170191951914777,[387.45354572]
今仙電機製作所,2019,Q1,27.97914986205205,[387.45354572]
今仙電機製作所,2019,Q2,24.05821789676105,[387.45354572]
今仙電機製作所,2019,Q3,25.941596819265985,[387.45354572]
今仙電機製作所,2019,Q4,23.176921888959505,[387.45354572]
今仙電機製作所,2020,Q1,-20.182947929548174,[387.45354572]
今仙電機製作所,2020,Q2,-48.95059476896128,[387.45354572]
今仙電機製作所,2020,Q3,-2.044553146713696,[387.45354572]
今仙電機製作所,2020,Q4,-13.678844631073787,[387.45354572]
任天堂,2018,Q1,142.57605192875747,[22026.46579481]
任天堂,2018,Q2,191.76870114448627,[22026.46579481]
任天堂,2018,Q3,733.4520978324799,[22026.46579481]
任天堂,2018,Q4,179.3232580538837,[22026.46579481]
任天堂,2019,Q1,122.11874683826466,[22026.46579481]
任天堂,2019,Q2,328.770036164746,[22026.46579481]
任天堂,2019,Q3,747.6740113713485,[22026.46579481]
任天堂,2019,Q4,566.1807728887543,[22026.46579481]
任天堂,2020,Q1,694.6633574299105,[22026.46579481]
任天堂,2020,Q2,789.8024869679193,[22026.46579481]
任天堂,2020,Q3,1259.5060345087047,[22026.46579481]
任天堂,2020,Q4,730.6890845324472,[22026.46579481]
伊藤忠エネクス,2018,Q1,18.002925687969537,[141.10368144]
伊藤忠エネクス,2018,Q2,17.438481014944237,[141.10368144]
伊藤忠エネクス,2018,Q3,21.36514748656923,[141.10368144]
伊藤忠エネクス,2018,Q4,18.980576452608194,[141.10368144]
伊藤忠エネクス,2019,Q1,20.134166071789494,[141.10368144]
伊藤忠エネクス,2019,Q2,18.50711556511279,[141.10368144]
伊藤忠エネクス,2019,Q3,23.09079984466604,[141.10368144]
伊藤忠エネクス,2019,Q4,22.199492876122,[141.10368144]
伊藤忠エネクス,2020,Q1,16.770307491543704,[141.10368144]
伊藤忠エネクス,2020,Q2,23.304216243011286,[141.10368144]
伊藤忠エネクス,2020,Q3,26.943664888340415,[141.10368144]
伊藤忠エネクス,2020,Q4,27.357610264473863,[141.10368144]
伊藤忠テクノソリューションズ,2018,Q1,9.764624135923377,[41.98757484]
伊藤忠テクノソリューションズ,2018,Q2,27.040552931497878,[41.98757484]
伊藤忠テクノソリューションズ,2018,Q3,24.44467970836912,[41.98757484]
伊藤忠テクノソリューションズ,2018,Q4,53.546109537235054,[41.98757484]
伊藤忠テクノソリューションズ,2019,Q1,16.260447637201537,[41.98757484]
伊藤忠テクノソリューションズ,2019,Q2,26.774072062700885,[41.98757484]
伊藤忠テクノソリューションズ,2019,Q3,25.571453699578356,[41.98757484]
伊藤忠テクノソリューションズ,2019,Q4,51.233307782509456,[41.98757484]
伊藤忠テクノソリューションズ,2020,Q1,16.14529172596717,[41.98757484]
伊藤忠テクノソリューションズ,2020,Q2,22.421239905482444,[41.98757484]
伊藤忠テクノソリューションズ,2020,Q3,26.108725119984776,[41.98757484]
伊藤忠テクノソリューションズ,2020,Q4,52.493294141386905,[41.98757484]
伯東,2018,Q1,26.801666666666666,[1063.90030765]
伯東,2018,Q2,27.80527777777778,[1063.90030765]
伯東,2018,Q3,27.880277777777778,[1063.90030765]
伯東,2018,Q4,27.922222222222224,[1063.90030765]
伯東,2019,Q1,28.016666666666666,[1063.90030765]
伯東,2019,Q2,27.96638888888889,[1063.90030765]
伯東,2019,Q3,28.108055555555556,[1063.90030765]
伯東,2019,Q4,27.882777777777775,[1063.90030765]
伯東,2020,Q1,27.188888888888886,[1063.90030765]
伯東,2020,Q2,27.328333333333333,[1063.90030765]
伯東,2020,Q3,26.945277777777775,[1063.90030765]
伯東,2020,Q4,27.560555555555556,[1063.90030765]
住友ベークライト,2018,Q1,14.664717994992817,[3.03773178]
住友ベークライト,2018,Q2,12.045045755600245,[3.03773178]
住友ベークライト,2018,Q3,136.33733274233018,[3.03773178]
住友ベークライト,2018,Q4,96.89270394940615,[3.03773178]
住友ベークライト,2019,Q1,110.182760176916,[3.03773178]
住友ベークライト,2019,Q2,63.1057764379237,[3.03773178]
住友ベークライト,2019,Q3,64.82634988721489,[3.03773178]
住友ベークライト,2019,Q4,31.181375561155065,[3.03773178]
住友ベークライト,2020,Q1,22.793784014466496,[3.03773178]
住友ベークライト,2020,Q2,27.550452294378722,[3.03773178]
住友ベークライト,2020,Q3,65.6308109987244,[3.03773178]
住友ベークライト,2020,Q4,65.38054909134588,[3.03773178]
住友不動産,2018,Q1,97.30780544348715,[15.29112703]
住友不動産,2018,Q2,69.42460017252345,[15.29112703]
住友不動産,2018,Q3,64.37926161128716,[15.29112703]
住友不動産,2018,Q4,30.40194860791548,[15.29112703]
住友不動産,2019,Q1,82.11075397370837,[15.29112703]
住友不動産,2019,Q2,65.28148023898511,[15.29112703]
住友不動産,2019,Q3,51.68920232503034,[15.29112703]
住友不動産,2019,Q4,71.51530716974136,[15.29112703]
住友不動産,2020,Q1,103.27408529826299,[15.29112703]
住友不動産,2020,Q2,60.51889726574051,[15.29112703]
住友不動産,2020,Q3,54.0068650850391,[15.29112703]
住友不動産,2020,Q4,47.09074688914944,[15.29112703]
住友倉庫,2018,Q1,8.484885306933716,[10.20861859]
住友倉庫,2018,Q2,9.626718052892883,[10.20861859]
住友倉庫,2018,Q3,8.438036553711616,[10.20861859]
住友倉庫,2018,Q4,23.575675302754373,[10.20861859]
住友倉庫,2019,Q1,31.799444862965892,[10.20861859]
住友倉庫,2019,Q2,30.24234818207772,[10.20861859]
住友倉庫,2019,Q3,26.25447763579178,[10.20861859]
住友倉庫,2019,Q4,25.788328008846676,[10.20861859]
住友倉庫,2020,Q1,28.326143216618856,[10.20861859]
住友倉庫,2020,Q2,21.30103843283318,[10.20861859]
住友倉庫,2020,Q3,31.61672334620001,[10.20861859]
住友倉庫,2020,Q4,24.27565412363164,[10.20861859]
住友化学,2018,Q1,6.5729961642589965,[258.67063052]
住友化学,2018,Q2,7.107996164258997,[258.67063052]
住友化学,2018,Q3,7.676051719814552,[258.67063052]
住友化学,2018,Q4,8.06382949759233,[258.67063052]
住友化学,2019,Q1,8.329662830925663,[258.67063052]
住友化学,2019,Q2,8.274385053147885,[258.67063052]
住友化学,2019,Q3,8.792162830925664,[258.67063052]
住友化学,2019,Q4,8.729107275370106,[258.67063052]
住友化学,2020,Q1,8.441051719814551,[258.67063052]
住友化学,2020,Q2,8.492162830925663,[258.67063052]
住友化学,2020,Q3,8.468829497592331,[258.67063052]
住友化学,2020,Q4,9.006607275370108,[258.67063052]
住友大阪セメント,2018,Q1,6.3105438591639675,[34.30714136]
住友大阪セメント,2018,Q2,5.895700290061244,[34.30714136]
住友大阪セメント,2018,Q3,5.912002417370677,[34.30714136]
住友大阪セメント,2018,Q4,68.2778486101115,[34.30714136]
住友大阪セメント,2019,Q1,70.53493092705897,[34.30714136]
住友大阪セメント,2019,Q2,51.602207888908296,[34.30714136]
住友大阪セメント,2019,Q3,68.740590153343,[34.30714136]
住友大阪セメント,2019,Q4,79.9773129973849,[34.30714136]
住友大阪セメント,2020,Q1,70.7883093584272,[34.30714136]
住友大阪セメント,2020,Q2,62.74939783541042,[34.30714136]
住友大阪セメント,2020,Q3,76.89299022426071,[34.30714136]
住友大阪セメント,2020,Q4,81.48779877327982,[34.30714136]
住友理工,2018,Q1,-0.5636947370402368,[115.29277325]
住友理工,2018,Q2,3.631303739248594,[115.29277325]
住友理工,2018,Q3,5.689496660471427,[115.29277325]
住友理工,2018,Q4,7.7016647379880645,[115.29277325]
住友理工,2019,Q1,-0.9585085351139071,[115.29277325]
住友理工,2019,Q2,2.6795325455947534,[115.29277325]
住友理工,2019,Q3,4.51839466973442,[115.29277325]
住友理工,2019,Q4,-2.2392166946341305,[115.29277325]
住友理工,2020,Q1,1.6936105138361341,[115.29277325]
住友理工,2020,Q2,-9.134945833148253,[115.29277325]
住友理工,2020,Q3,-2.245544936661272,[115.29277325]
住友理工,2020,Q4,17.074836143700058,[115.29277325]
住友精化,2018,Q1,103.33945994180819,[5355.38880305]
住友精化,2018,Q2,113.47602341758164,[5355.38880305]
住友精化,2018,Q3,110.9572900127009,[5355.38880305]
住友精化,2018,Q4,113.85307735043654,[5355.38880305]
住友精化,2019,Q1,58.882028925486296,[5355.38880305]
住友精化,2019,Q2,53.58068618953425,[5355.38880305]
住友精化,2019,Q3,60.47054039708935,[5355.38880305]
住友精化,2019,Q4,62.37267601853499,[5355.38880305]
住友精化,2020,Q1,68.1102088412596,[5355.38880305]
住友精化,2020,Q2,64.98833774513591,[5355.38880305]
住友精化,2020,Q3,72.51909408638033,[5355.38880305]
住友精化,2020,Q4,77.40006005465258,[5355.38880305]
住友重機械工業,2018,Q1,74.20817268244465,[4.55011049]
住友重機械工業,2018,Q2,51.0753291526668,[4.55011049]
住友重機械工業,2018,Q3,113.01866218112532,[4.55011049]
住友重機械工業,2018,Q4,117.69084756812335,[4.55011049]
住友重機械工業,2019,Q1,70.87561682543549,[4.55011049]
住友重機械工業,2019,Q2,85.7289837787165,[4.55011049]
住友重機械工業,2019,Q3,52.688317393946576,[4.55011049]
住友重機械工業,2019,Q4,72.90973002241664,[4.55011049]
住友重機械工業,2020,Q1,29.15714496062208,[4.55011049]
住友重機械工業,2020,Q2,48.9265203193234,[4.55011049]
住友重機械工業,2020,Q3,66.9230898974887,[4.55011049]
住友重機械工業,2020,Q4,68.81163186632945,[4.55011049]
住友金属鉱山,2018,Q1,102.95360232409932,[141.10368144]
住友金属鉱山,2018,Q2,-11.203654534418384,[141.10368144]
住友金属鉱山,2018,Q3,-17.43644920665696,[141.10368144]
住友金属鉱山,2018,Q4,-3.0637051680413805,[141.10368144]
住友金属鉱山,2019,Q1,2.5887977727848615,[141.10368144]
住友金属鉱山,2019,Q2,29.021615003515542,[141.10368144]
住友金属鉱山,2019,Q3,34.72895929877392,[141.10368144]
住友金属鉱山,2019,Q4,12.63026069377991,[141.10368144]
住友金属鉱山,2020,Q1,43.51364537203575,[141.10368144]
住友金属鉱山,2020,Q2,69.15700217582085,[141.10368144]
住友金属鉱山,2020,Q3,73.5826847076506,[141.10368144]
住友金属鉱山,2020,Q4,104.79866741930248,[141.10368144]
住友電気工業,2018,Q1,37.92096457703862,[6.81544881]
住友電気工業,2018,Q2,35.69332733412983,[6.81544881]
住友電気工業,2018,Q3,41.141713822927066,[6.81544881]
住友電気工業,2018,Q4,34.687008037434666,[6.81544881]
住友電気工業,2019,Q1,25.235530853108877,[6.81544881]
住友電気工業,2019,Q2,20.57138782403227,[6.81544881]
住友電気工業,2019,Q3,40.07921944076809,[6.81544881]
住友電気工業,2019,Q4,29.161538174384376,[6.81544881]
住友電気工業,2020,Q1,-20.704442466574825,[6.81544881]
住友電気工業,2020,Q2,1.7780828697091877,[6.81544881]
住友電気工業,2020,Q3,49.877526781437226,[6.81544881]
住友電気工業,2020,Q4,50.58381692702388,[6.81544881]
住友電設,2018,Q1,31.506666666666668,[2386.96455675]
住友電設,2018,Q2,32.23083333333333,[2386.96455675]
住友電設,2018,Q3,33.1813888888889,[2386.96455675]
住友電設,2018,Q4,34.357777777777784,[2386.96455675]
住友電設,2019,Q1,33.1738888888889,[2386.96455675]
住友電設,2019,Q2,34.655833333333334,[2386.96455675]
住友電設,2019,Q3,35.93694444444445,[2386.96455675]
住友電設,2019,Q4,37.32750000000001,[2386.96455675]
住友電設,2020,Q1,39.23305555555556,[2386.96455675]
住友電設,2020,Q2,40.120000000000005,[2386.96455675]
住友電設,2020,Q3,41.20305555555556,[2386.96455675]
住友電設,2020,Q4,41.9025,[2386.96455675]
佐田建設,2018,Q1,7.545938333283639,[2386.96455675]
佐田建設,2018,Q2,7.24816055550586,[2386.96455675]
佐田建設,2018,Q3,7.787049444394749,[2386.96455675]
佐田建設,2018,Q4,8.356216111061416,[2386.96455675]
佐田建設,2019,Q1,8.614549444394749,[2386.96455675]
佐田建設,2019,Q2,8.602327222172528,[2386.96455675]
佐田建設,2019,Q3,8.98704944439475,[2386.96455675]
佐田建設,2019,Q4,9.306493888839194,[2386.96455675]
佐田建設,2020,Q1,9.884549444394748,[2386.96455675]
佐田建設,2020,Q2,10.087049444394749,[2386.96455675]
佐田建設,2020,Q3,10.243716111061415,[2386.96455675]
佐田建設,2020,Q4,10.520660555505863,[2386.96455675]
保土谷化学工業,2018,Q1,16.314464131224923,[22026.46579481]
保土谷化学工業,2018,Q2,18.421408575669368,[22026.46579481]
保土谷化学工業,2018,Q3,20.053075242336032,[22026.46579481]
保土谷化学工業,2018,Q4,22.4222419090027,[22026.46579481]
保土谷化学工業,2019,Q1,23.087519686780478,[22026.46579481]
保土谷化学工業,2019,Q2,24.1372419090027,[22026.46579481]
保土谷化学工業,2019,Q3,25.030575242336035,[22026.46579481]
保土谷化学工業,2019,Q4,26.770297464558254,[22026.46579481]
保土谷化学工業,2020,Q1,29.421964131224918,[22026.46579481]
保土谷化学工業,2020,Q2,32.85085302011382,[22026.46579481]
保土谷化学工業,2020,Q3,33.62363079789159,[22026.46579481]
保土谷化学工業,2020,Q4,36.42446413122492,[22026.46579481]
信越ポリマー,2018,Q1,16.86095891281974,[4.55011049]
信越ポリマー,2018,Q2,16.81710234633644,[4.55011049]
信越ポリマー,2018,Q3,22.851015450107226,[4.55011049]
信越ポリマー,2018,Q4,14.743337641966896,[4.55011049]
信越ポリマー,2019,Q1,13.181250747168143,[4.55011049]
信越ポリマー,2019,Q2,15.804009049678243,[4.55011049]
信越ポリマー,2019,Q3,18.578895630197707,[4.55011049]
信越ポリマー,2019,Q4,17.824204169991496,[4.55011049]
信越ポリマー,2020,Q1,14.63713075455454,[4.55011049]
信越ポリマー,2020,Q2,13.451020061160069,[4.55011049]
信越ポリマー,2020,Q3,16.69069889336641,[4.55011049]
信越ポリマー,2020,Q4,18.54898636273536,[4.55011049]
信越化学工業,2018,Q1,167.07340366489666,[0.00579062]
信越化学工業,2018,Q2,191.83433681259976,[0.00579062]
信越化学工業,2018,Q3,192.2411149711097,[0.00579062]
信越化学工業,2018,Q4,182.05383957773597,[0.00579062]
信越化学工業,2019,Q1,225.87058439177235,[0.00579062]
信越化学工業,2019,Q2,212.1448419445985,[0.00579062]
信越化学工業,2019,Q3,204.53437858412713,[0.00579062]
信越化学工業,2019,Q4,168.52408413882608,[0.00579062]
信越化学工業,2020,Q1,183.7860740518002,[0.00579062]
信越化学工業,2020,Q2,167.2492282891135,[0.00579062]
信越化学工業,2020,Q3,190.85541837555138,[0.00579062]
信越化学工業,2020,Q4,192.1868494167511,[0.00579062]
元気寿司,2018,Q1,-5.977067825646927,[76.97143226]
元気寿司,2018,Q2,64.30333554235472,[76.97143226]
元気寿司,2018,Q3,31.5741775666677,[76.97143226]
元気寿司,2018,Q4,2.5048521176502447,[76.97143226]
元気寿司,2019,Q1,64.02720914117862,[76.97143226]
元気寿司,2019,Q2,54.683156166176104,[76.97143226]
元気寿司,2019,Q3,39.392021041857376,[76.97143226]
元気寿司,2019,Q4,27.527602362961932,[76.97143226]
元気寿司,2020,Q1,-41.77881415045725,[76.97143226]
元気寿司,2020,Q2,0.8482940920354167,[76.97143226]
元気寿司,2020,Q3,30.272735429674132,[76.97143226]
元気寿司,2020,Q4,-30.672861490423287,[76.97143226]
光村印刷,2018,Q1,3.4193114986877413,[4375.77262779]
光村印刷,2018,Q2,3.649033720909964,[4375.77262779]
光村印刷,2018,Q3,4.506533720909963,[4375.77262779]
光村印刷,2018,Q4,4.574033720909963,[4375.77262779]
光村印刷,2019,Q1,4.1612559431321845,[4375.77262779]
光村印刷,2019,Q2,2.8565337209099626,[4375.77262779]
光村印刷,2019,Q3,2.0934781653544072,[4375.77262779]
光村印刷,2019,Q4,2.511811498687741,[4375.77262779]
光村印刷,2020,Q1,0.7584781653544073,[4375.77262779]
光村印刷,2020,Q2,-0.4748551679789258,[4375.77262779]
光村印刷,2020,Q3,-81.27427057117589,[4375.77262779]
光村印刷,2020,Q4,-73.17438102070875,[4375.77262779]
光通信,2018,Q1,221.43942932401373,[14705.24623687]
光通信,2018,Q2,223.59488901029064,[14705.24623687]
光通信,2018,Q3,224.01395231112784,[14705.24623687]
光通信,2018,Q4,236.28933312349295,[14705.24623687]
光通信,2019,Q1,255.08473865310216,[14705.24623687]
光通信,2019,Q2,257.4912731194017,[14705.24623687]
光通信,2019,Q3,281.88067830997693,[14705.24623687]
光通信,2019,Q4,282.27666168664746,[14705.24623687]
光通信,2020,Q1,271.9472397559889,[14705.24623687]
光通信,2020,Q2,261.47825322807705,[14705.24623687]
光通信,2020,Q3,282.4372174116054,[14705.24623687]
光通信,2020,Q4,282.90580275700086,[14705.24623687]
八洲電機,2018,Q1,1.741925148320071,[580.35289817]
八洲電機,2018,Q2,7.37820283483485,[580.35289817]
八洲電機,2018,Q3,8.241416560367048,[580.35289817]
八洲電機,2018,Q4,32.67155428884955,[580.35289817]
八洲電機,2019,Q1,1.0741630641439555,[580.35289817]
八洲電機,2019,Q2,1.914053099618588,[580.35289817]
八洲電機,2019,Q3,3.9748038217590533,[580.35289817]
八洲電機,2019,Q4,26.625631624972044,[580.35289817]
八洲電機,2020,Q1,-4.307812224894377,[580.35289817]
八洲電機,2020,Q2,-11.116241421728034,[580.35289817]
八洲電機,2020,Q3,-7.347947651527683,[580.35289817]
八洲電機,2020,Q4,24.075559171801586,[580.35289817]
共同印刷,2018,Q1,7.476937669376692,[22026.46579481]
共同印刷,2018,Q2,7.557493224932249,[22026.46579481]
共同印刷,2018,Q3,7.53749322493225,[22026.46579481]
共同印刷,2018,Q4,9.223326558265583,[22026.46579481]
共同印刷,2019,Q1,10.873604336043362,[22026.46579481]
共同印刷,2019,Q2,11.745271002710027,[22026.46579481]
共同印刷,2019,Q3,12.339715447154472,[22026.46579481]
共同印刷,2019,Q4,14.023326558265582,[22026.46579481]
共同印刷,2020,Q1,17.735405643431882,[22026.46579481]
共同印刷,2020,Q2,16.018048780487803,[22026.46579481]
共同印刷,2020,Q3,16.59832655826558,[22026.46579481]
共同印刷,2020,Q4,18.890416047779613,[22026.46579481]
共和レザー,2018,Q1,12.353683861874707,[1593.57846568]
共和レザー,2018,Q2,11.594166666666666,[1593.57846568]
共和レザー,2018,Q3,12.0075,[1593.57846568]
共和レザー,2018,Q4,12.249722222222223,[1593.57846568]
共和レザー,2019,Q1,12.198888888888888,[1593.57846568]
共和レザー,2019,Q2,12.429444444444444,[1593.57846568]
共和レザー,2019,Q3,12.858055555555556,[1593.57846568]
共和レザー,2019,Q4,13.437499999999998,[1593.57846568]
共和レザー,2020,Q1,15.841111111111111,[1593.57846568]
共和レザー,2020,Q2,16.22222222222222,[1593.57846568]
共和レザー,2020,Q3,17.10583333333333,[1593.57846568]
共和レザー,2020,Q4,17.853611111111107,[1593.57846568]
共栄タンカー,2018,Q1,2.0388671023965146,[12015.33937771]
共栄タンカー,2018,Q2,2.9113671023965146,[12015.33937771]
共栄タンカー,2018,Q3,5.550533769063181,[12015.33937771]
共栄タンカー,2018,Q4,12.113589324618736,[12015.33937771]
共栄タンカー,2019,Q1,10.155811546840958,[12015.33937771]
共栄タンカー,2019,Q2,12.089978213507626,[12015.33937771]
共栄タンカー,2019,Q3,13.265533769063179,[12015.33937771]
共栄タンカー,2019,Q4,13.834206608569355,[12015.33937771]
共栄タンカー,2020,Q1,25.894493552986575,[12015.33937771]
共栄タンカー,2020,Q2,18.213952512452323,[12015.33937771]
共栄タンカー,2020,Q3,20.37021872524732,[12015.33937771]
共栄タンカー,2020,Q4,23.641892775952794,[12015.33937771]
共立メンテナンス,2018,Q1,18.989437516629707,[258.67063052]
共立メンテナンス,2018,Q2,62.84148627847527,[258.67063052]
共立メンテナンス,2018,Q3,45.10738999779269,[258.67063052]
共立メンテナンス,2018,Q4,36.603205755079586,[258.67063052]
共立メンテナンス,2019,Q1,36.686570526146255,[258.67063052]
共立メンテナンス,2019,Q2,75.93891366119664,[258.67063052]
共立メンテナンス,2019,Q3,51.398005533863156,[258.67063052]
共立メンテナンス,2019,Q4,15.705783469430493,[258.67063052]
共立メンテナンス,2020,Q1,-25.876564605139045,[258.67063052]
共立メンテナンス,2020,Q2,-4.547528265197954,[258.67063052]
共立メンテナンス,2020,Q3,2.5118626643780857,[258.67063052]
共立メンテナンス,2020,Q4,-96.47811550453645,[258.67063052]
共立印刷,2018,Q1,5.01266889493357,[0.21977488]
共立印刷,2018,Q2,3.2285867237647565,[0.21977488]
共立印刷,2018,Q3,4.705224424045322,[0.21977488]
共立印刷,2018,Q4,4.041565481538582,[0.21977488]
共立印刷,2019,Q1,1.3748033703080234,[0.21977488]
共立印刷,2019,Q2,3.613608079118304,[0.21977488]
共立印刷,2019,Q3,3.883773082676976,[0.21977488]
共立印刷,2019,Q4,3.717243322846942,[0.21977488]
共立印刷,2020,Q1,-5.44353044949382,[0.21977488]
共立印刷,2020,Q2,1.513765037663906,[0.21977488]
共立印刷,2020,Q3,-2.195016373037351,[0.21977488]
共立印刷,2020,Q4,4.438335855610725,[0.21977488]
共英製鋼,2018,Q1,20.752777777777773,[3575.34938999]
共英製鋼,2018,Q2,19.953333333333333,[3575.34938999]
共英製鋼,2018,Q3,19.354722222222218,[3575.34938999]
共英製鋼,2018,Q4,19.09222222222222,[3575.34938999]
共英製鋼,2019,Q1,20.685555555555553,[3575.34938999]
共英製鋼,2019,Q2,22.43138888888889,[3575.34938999]
共英製鋼,2019,Q3,25.72171577625214,[3575.34938999]
共英製鋼,2019,Q4,24.317777777777778,[3575.34938999]
共英製鋼,2020,Q1,30.15595246655767,[3575.34938999]
共英製鋼,2020,Q2,32.575490822544346,[3575.34938999]
共英製鋼,2020,Q3,35.97714574677152,[3575.34938999]
共英製鋼,2020,Q4,35.308256837876755,[3575.34938999]
兼松エレクトロニクス,2018,Q1,24.251316800495246,[10.20861859]
兼松エレクトロニクス,2018,Q2,78.36212073064738,[10.20861859]
兼松エレクトロニクス,2018,Q3,30.258850177319935,[10.20861859]
兼松エレクトロニクス,2018,Q4,93.54681104775597,[10.20861859]
兼松エレクトロニクス,2019,Q1,23.822008919927107,[10.20861859]
兼松エレクトロニクス,2019,Q2,99.26622576990601,[10.20861859]
兼松エレクトロニクス,2019,Q3,33.84012233648809,[10.20861859]
兼松エレクトロニクス,2019,Q4,98.61406834067486,[10.20861859]
兼松エレクトロニクス,2020,Q1,26.557475000246356,[10.20861859]
兼松エレクトロニクス,2020,Q2,101.21692764375577,[10.20861859]
兼松エレクトロニクス,2020,Q3,35.25987345271599,[10.20861859]
兼松エレクトロニクス,2020,Q4,105.64950670733677,[10.20861859]
兼松サステック,2018,Q1,27.03987151792595,[580.35289817]
兼松サステック,2018,Q2,30.22392421262137,[580.35289817]
兼松サステック,2018,Q3,31.257646065794333,[580.35289817]
兼松サステック,2018,Q4,35.86416221414267,[580.35289817]
兼松サステック,2019,Q1,32.90403943208503,[580.35289817]
兼松サステック,2019,Q2,35.02567807433388,[580.35289817]
兼松サステック,2019,Q3,35.44939230338642,[580.35289817]
兼松サステック,2019,Q4,36.238227945139165,[580.35289817]
兼松サステック,2020,Q1,31.01162958427789,[580.35289817]
兼松サステック,2020,Q2,33.22396437440107,[580.35289817]
兼松サステック,2020,Q3,31.43205150724725,[580.35289817]
兼松サステック,2020,Q4,33.03003755887247,[580.35289817]
凸版印刷,2018,Q1,11.448783309549555,[76.97143226]
凸版印刷,2018,Q2,8.234547097713374,[76.97143226]
凸版印刷,2018,Q3,12.98924340577284,[76.97143226]
凸版印刷,2018,Q4,21.91578792127295,[76.97143226]
凸版印刷,2019,Q1,-4.340520452420989,[76.97143226]
凸版印刷,2019,Q2,-21.23539790012535,[76.97143226]
凸版印刷,2019,Q3,135.71107524644282,[76.97143226]
凸版印刷,2019,Q4,-20.218565706643965,[76.97143226]
凸版印刷,2020,Q1,6.1240999239434295,[76.97143226]
凸版印刷,2020,Q2,8.455591087817307,[76.97143226]
凸版印刷,2020,Q3,46.721007116259976,[76.97143226]
凸版印刷,2020,Q4,-58.274871397096796,[76.97143226]
出光興産,2018,Q1,70.57284775137295,[12015.33937771]
出光興産,2018,Q2,115.06375998314431,[12015.33937771]
出光興産,2018,Q3,13.474655304734547,[12015.33937771]
出光興産,2018,Q4,90.46686344781529,[12015.33937771]
出光興産,2019,Q1,8.461686226168126,[12015.33937771]
出光興産,2019,Q2,20.622048129727872,[12015.33937771]
出光興産,2019,Q3,40.5564302632086,[12015.33937771]
出光興産,2019,Q4,-124.05632586696386,[12015.33937771]
出光興産,2020,Q1,-111.99741192386492,[12015.33937771]
出光興産,2020,Q2,68.43033925772154,[12015.33937771]
出光興産,2020,Q3,71.52071760429928,[12015.33937771]
出光興産,2020,Q4,136.58779328408588,[12015.33937771]
前沢化成工業,2018,Q1,6.317662387075245,[3.03773178]
