企業名,会計年度,四半期,rolling_sample,pruned_trials,complete_trials,best_trial_val_error,best_trial_params,final_train_epochs,final_train_min_loss,y_test,y_hat
太陽ホールディングス,2020,Q4,11,64,36,0.7688772678375244,"dict_items([('hidden_units', 950), ('learning_rate', 0.05235474907799467)])",15,"tensor(420.4250, grad_fn=<MseLossBackward>)",64.16,41.947605
太陽誘電,2018,Q1,0,59,41,0.5993272662162781,"dict_items([('hidden_units', 584), ('learning_rate', 0.017405676320501415)])",340,"tensor(6.3353e-12, grad_fn=<MseLossBackward>)",47.91,35.990208
太陽誘電,2018,Q2,1,63,37,0.6110310554504395,"dict_items([('hidden_units', 761), ('learning_rate', 0.012683954422202656)])",341,"tensor(8.4221e-12, grad_fn=<MseLossBackward>)",45.99,53.67813
太陽誘電,2018,Q3,2,66,34,0.0442979522049427,"dict_items([('hidden_units', 621), ('learning_rate', 0.09356185217637013)])",59,"tensor(0.1893, grad_fn=<MseLossBackward>)",71.06,42.40265
太陽誘電,2018,Q4,3,68,32,0.054232437163591385,"dict_items([('hidden_units', 622), ('learning_rate', 0.1109151688456285)])",197,"tensor(4.6392e-07, grad_fn=<MseLossBackward>)",28.43,34.076477
太陽誘電,2019,Q1,4,69,31,0.07901416718959808,"dict_items([('hidden_units', 646), ('learning_rate', 0.10038888396792955)])",104,"tensor(0.0053, grad_fn=<MseLossBackward>)",56.26,34.7704
太陽誘電,2019,Q2,5,63,37,0.09150085598230362,"dict_items([('hidden_units', 608), ('learning_rate', 0.10384776213038441)])",137,"tensor(0.0001, grad_fn=<MseLossBackward>)",65.18,34.02692
太陽誘電,2019,Q3,6,57,43,0.10078621655702591,"dict_items([('hidden_units', 479), ('learning_rate', 0.16695437040098807)])",9,"tensor(596.2598, grad_fn=<MseLossBackward>)",37.18,27.469
太陽誘電,2019,Q4,7,68,32,0.10137853771448135,"dict_items([('hidden_units', 610), ('learning_rate', 0.11954061380473498)])",72,"tensor(0.0555, grad_fn=<MseLossBackward>)",-15.74,33.8984
太陽誘電,2020,Q1,8,65,35,0.9453182816505432,"dict_items([('hidden_units', 679), ('learning_rate', 0.015397061335409176)])",272,"tensor(3.7647e-08, grad_fn=<MseLossBackward>)",36.19,1.9196455
太陽誘電,2020,Q2,9,69,31,0.917306125164032,"dict_items([('hidden_units', 445), ('learning_rate', 0.02474922922496852)])",194,"tensor(9.8787e-06, grad_fn=<MseLossBackward>)",54.98,11.689253
太陽誘電,2020,Q3,10,66,34,0.9475245475769043,"dict_items([('hidden_units', 552), ('learning_rate', 0.02015816171748531)])",11,"tensor(592.7216, grad_fn=<MseLossBackward>)",66.79,46.4574
太陽誘電,2020,Q4,11,69,31,0.954185962677002,"dict_items([('hidden_units', 524), ('learning_rate', 0.01619766611810448)])",13,"tensor(572.2321, grad_fn=<MseLossBackward>)",70.03083,45.166187
奥村組,2018,Q1,0,58,42,0.16678093373775482,"dict_items([('hidden_units', 490), ('learning_rate', 0.0705288323340679)])",122,"tensor(0.0003, grad_fn=<MseLossBackward>)",85.63,31.32843
奥村組,2018,Q2,1,62,38,0.2443850040435791,"dict_items([('hidden_units', 883), ('learning_rate', 0.04387551821976183)])",80,"tensor(0.0407, grad_fn=<MseLossBackward>)",57.3,101.21206
奥村組,2018,Q3,2,63,37,0.2515805959701538,"dict_items([('hidden_units', 895), ('learning_rate', 0.05179085317499615)])",63,"tensor(0.2491, grad_fn=<MseLossBackward>)",92.13,89.27608
奥村組,2018,Q4,3,71,29,0.28609418869018555,"dict_items([('hidden_units', 710), ('learning_rate', 0.08278918259408677)])",243,"tensor(3.6585e-09, grad_fn=<MseLossBackward>)",78.14,87.48242
奥村組,2019,Q1,4,63,37,0.10228431224822998,"dict_items([('hidden_units', 617), ('learning_rate', 0.18129368943819194)])",234,"tensor(0.3445, grad_fn=<MseLossBackward>)",40.93,81.419754
奥村組,2019,Q2,5,65,35,0.09301933646202087,"dict_items([('hidden_units', 960), ('learning_rate', 0.09695884972505266)])",263,"tensor(0.0897, grad_fn=<MseLossBackward>)",29.43,44.29955
奥村組,2019,Q3,6,58,42,0.16668842732906342,"dict_items([('hidden_units', 773), ('learning_rate', 0.09394574776995379)])",206,"tensor(0.2432, grad_fn=<MseLossBackward>)",92.76,38.200974
奥村組,2019,Q4,7,59,41,0.17335516214370728,"dict_items([('hidden_units', 334), ('learning_rate', 0.2249271286035242)])",83,"tensor(55.1931, grad_fn=<MseLossBackward>)",95.21,66.53699
奥村組,2020,Q1,8,68,32,0.2124110907316208,"dict_items([('hidden_units', 773), ('learning_rate', 0.09554143938169445)])",298,"tensor(3.7050e-11, grad_fn=<MseLossBackward>)",32.67,83.19844
奥村組,2020,Q2,9,60,40,0.17969799041748047,"dict_items([('hidden_units', 638), ('learning_rate', 0.10446552193874631)])",310,"tensor(3.1021e-11, grad_fn=<MseLossBackward>)",38.43,44.09192
奥村組,2020,Q3,10,63,37,0.1378268301486969,"dict_items([('hidden_units', 516), ('learning_rate', 0.12445775823776438)])",316,"tensor(9.1489e-05, grad_fn=<MseLossBackward>)",81.14,101.27091
奥村組,2020,Q4,11,65,35,0.18289518356323242,"dict_items([('hidden_units', 590), ('learning_rate', 0.120020982660135)])",458,"tensor(0.0598, grad_fn=<MseLossBackward>)",119.65,89.118416
宇徳,2018,Q1,0,54,46,0.05107320472598076,"dict_items([('hidden_units', 916), ('learning_rate', 0.023780782811542167)])",11,"tensor(28.4855, grad_fn=<MseLossBackward>)",14.55,10.157255
宇徳,2018,Q2,1,63,37,0.05289570614695549,"dict_items([('hidden_units', 916), ('learning_rate', 0.023780782811542167)])",17,"tensor(22.0752, grad_fn=<MseLossBackward>)",8.43,17.720245
宇徳,2018,Q3,2,59,41,0.0704844743013382,"dict_items([('hidden_units', 412), ('learning_rate', 0.04433167468144184)])",12,"tensor(25.3684, grad_fn=<MseLossBackward>)",20.59,9.957789
宇徳,2018,Q4,3,58,42,0.09428521245718002,"dict_items([('hidden_units', 451), ('learning_rate', 0.04713972440052949)])",87,"tensor(0.0097, grad_fn=<MseLossBackward>)",13.49,17.239977
宇徳,2019,Q1,4,60,40,0.09957193583250046,"dict_items([('hidden_units', 916), ('learning_rate', 0.023780782811542167)])",291,"tensor(4.9009e-11, grad_fn=<MseLossBackward>)",13.41,12.325333
宇徳,2019,Q2,5,63,37,0.09851422905921936,"dict_items([('hidden_units', 263), ('learning_rate', 0.07060753978435545)])",12,"tensor(22.3498, grad_fn=<MseLossBackward>)",9.92,11.746111
宇徳,2019,Q3,6,66,34,0.07264000177383423,"dict_items([('hidden_units', 358), ('learning_rate', 0.04717173402885398)])",13,"tensor(22.9956, grad_fn=<MseLossBackward>)",18.99,9.76367
宇徳,2019,Q4,7,65,35,0.09257865697145462,"dict_items([('hidden_units', 340), ('learning_rate', 0.04890144386194379)])",13,"tensor(23.6661, grad_fn=<MseLossBackward>)",13.69,11.189404
宇徳,2020,Q1,8,55,45,0.057772859930992126,"dict_items([('hidden_units', 284), ('learning_rate', 0.07288670032689708)])",12,"tensor(13.1794, grad_fn=<MseLossBackward>)",-3.72,10.344562
宇徳,2020,Q2,9,76,24,0.9699947834014893,"dict_items([('hidden_units', 899), ('learning_rate', 0.0006875864800342413)])",2775,"tensor(1.4195e-10, grad_fn=<MseLossBackward>)",1.31,1.3850901
宇徳,2020,Q3,10,71,29,0.8384532928466797,"dict_items([('hidden_units', 508), ('learning_rate', 0.003187482837716037)])",1118,"tensor(2.0112e-11, grad_fn=<MseLossBackward>)",-6.21,25.5193
宇徳,2020,Q4,11,77,23,0.9070994853973389,"dict_items([('hidden_units', 397), ('learning_rate', 0.004944059287398676)])",23,"tensor(29.5238, grad_fn=<MseLossBackward>)",27.654955,10.244944
宇部興産,2018,Q1,0,64,36,0.25793346762657166,"dict_items([('hidden_units', 488), ('learning_rate', 0.030048085397935985)])",100,"tensor(0.0041, grad_fn=<MseLossBackward>)",65.93,43.181602
宇部興産,2018,Q2,1,68,32,0.3769474923610687,"dict_items([('hidden_units', 642), ('learning_rate', 0.023551887055424558)])",153,"tensor(3.6478e-05, grad_fn=<MseLossBackward>)",51.67,80.98214
宇部興産,2018,Q3,2,66,34,0.4752958118915558,"dict_items([('hidden_units', 488), ('learning_rate', 0.030048085397935985)])",437,"tensor(1.1264e-06, grad_fn=<MseLossBackward>)",100.58,48.057323
宇部興産,2018,Q4,3,61,39,0.5341939330101013,"dict_items([('hidden_units', 517), ('learning_rate', 0.049126629205374577)])",287,"tensor(0.0061, grad_fn=<MseLossBackward>)",94.62,93.181206
宇部興産,2019,Q1,4,61,39,0.09496200829744339,"dict_items([('hidden_units', 875), ('learning_rate', 0.1279925861925388)])",779,"tensor(0.1040, grad_fn=<MseLossBackward>)",44.94,88.55968
宇部興産,2019,Q2,5,61,39,0.0813334584236145,"dict_items([('hidden_units', 440), ('learning_rate', 0.2101395180367311)])",49,"tensor(62.5904, grad_fn=<MseLossBackward>)",61.83,68.784256
宇部興産,2019,Q3,6,63,37,0.07378661632537842,"dict_items([('hidden_units', 818), ('learning_rate', 0.12491368452796053)])",59,"tensor(54.8725, grad_fn=<MseLossBackward>)",43.4,74.34743
宇部興産,2019,Q4,7,61,39,0.08576562255620956,"dict_items([('hidden_units', 960), ('learning_rate', 0.09695884972505266)])",71,"tensor(81.4252, grad_fn=<MseLossBackward>)",77.16,69.04745
宇部興産,2020,Q1,8,60,40,0.09832371026277542,"dict_items([('hidden_units', 842), ('learning_rate', 0.11459809011463938)])",45,"tensor(86.4694, grad_fn=<MseLossBackward>)",-13.16,68.1666
宇部興産,2020,Q2,9,79,21,0.9940925240516663,"dict_items([('hidden_units', 975), ('learning_rate', 0.001979935888502509)])",2994,"tensor(1.3173e-09, grad_fn=<MseLossBackward>)",15.85,23.569298
宇部興産,2020,Q3,10,52,48,0.9386458396911621,"dict_items([('hidden_units', 408), ('learning_rate', 0.012323546334711244)])",711,"tensor(3.2400e-06, grad_fn=<MseLossBackward>)",86.03,-9.990282
宇部興産,2020,Q4,11,56,44,0.9546031951904297,"dict_items([('hidden_units', 975), ('learning_rate', 0.007043209344028326)])",30,"tensor(571.9147, grad_fn=<MseLossBackward>)",139.38066,57.287952
安永,2018,Q1,0,55,45,0.8454176783561707,"dict_items([('hidden_units', 673), ('learning_rate', 0.013062141741145535)])",85,"tensor(0.5423, grad_fn=<MseLossBackward>)",18.56,15.581211
安永,2018,Q2,1,59,41,0.8332284092903137,"dict_items([('hidden_units', 778), ('learning_rate', 0.010894234741392395)])",98,"tensor(0.2952, grad_fn=<MseLossBackward>)",25.65,20.159273
安永,2018,Q3,2,48,52,0.9353010654449463,"dict_items([('hidden_units', 700), ('learning_rate', 0.011803816681836405)])",135,"tensor(0.0066, grad_fn=<MseLossBackward>)",51.26,-11.951081
安永,2018,Q4,3,60,40,0.9335190653800964,"dict_items([('hidden_units', 804), ('learning_rate', 0.011317813717393614)])",156,"tensor(0.0010, grad_fn=<MseLossBackward>)",8.1,47.131527
安永,2019,Q1,4,57,43,0.30544525384902954,"dict_items([('hidden_units', 560), ('learning_rate', 0.039440278679807504)])",94,"tensor(0.0353, grad_fn=<MseLossBackward>)",-13.07,13.559326
安永,2019,Q2,5,71,29,0.7447273135185242,"dict_items([('hidden_units', 420), ('learning_rate', 0.026674574591455752)])",148,"tensor(0.0002, grad_fn=<MseLossBackward>)",8.08,-19.569448
安永,2019,Q3,6,64,36,0.668268620967865,"dict_items([('hidden_units', 420), ('learning_rate', 0.026674574591455752)])",114,"tensor(0.0087, grad_fn=<MseLossBackward>)",-1.11,0.4300547
安永,2019,Q4,7,73,27,0.9065525531768799,"dict_items([('hidden_units', 540), ('learning_rate', 0.00026457075523619064)])",5535,"tensor(2.2171e-09, grad_fn=<MseLossBackward>)",-29.19,-4.9169035
安永,2020,Q1,8,79,21,0.8830879330635071,"dict_items([('hidden_units', 9), ('learning_rate', 0.0005686683054053071)])",10000,"tensor(178.2910, grad_fn=<MseLossBackward>)",-68.99,-9.9704075
安永,2020,Q2,9,73,27,0.8797914981842041,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",10000,"tensor(534.1441, grad_fn=<MseLossBackward>)",-26.68,1.3580368
安永,2020,Q3,10,62,38,0.8268054127693176,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",10000,"tensor(545.8909, grad_fn=<MseLossBackward>)",18.86,-0.44148248
安永,2020,Q4,11,63,37,0.8807649612426758,"dict_items([('hidden_units', 713), ('learning_rate', 0.0001624617911846377)])",5175,"tensor(6.3895e-09, grad_fn=<MseLossBackward>)",-139.1753,-41.364723
宝ホールディングス,2018,Q1,0,77,23,0.9683669209480286,"dict_items([('hidden_units', 63), ('learning_rate', 0.02267736309048679)])",1105,"tensor(3.5731e-12, grad_fn=<MseLossBackward>)",11.71,4.99377
宝ホールディングス,2018,Q2,1,82,18,0.9359706044197083,"dict_items([('hidden_units', 28), ('learning_rate', 0.02250803339759749)])",2947,"tensor(5.1559e-05, grad_fn=<MseLossBackward>)",11.23,11.421528
宝ホールディングス,2018,Q3,2,57,43,0.3178083300590515,"dict_items([('hidden_units', 647), ('learning_rate', 0.012287584535033346)])",978,"tensor(4.6064e-12, grad_fn=<MseLossBackward>)",21.91,26.853695
宝ホールディングス,2018,Q4,3,63,37,0.4001762866973877,"dict_items([('hidden_units', 484), ('learning_rate', 0.01886927550560995)])",740,"tensor(1.8385e-12, grad_fn=<MseLossBackward>)",7.31,8.2559
宝ホールディングス,2019,Q1,4,52,48,0.3749135732650757,"dict_items([('hidden_units', 325), ('learning_rate', 0.021228952496643926)])",711,"tensor(2.0233e-12, grad_fn=<MseLossBackward>)",9.87,13.138399
宝ホールディングス,2019,Q2,5,61,39,0.2872760593891144,"dict_items([('hidden_units', 812), ('learning_rate', 0.012280421276896252)])",838,"tensor(3.1013e-12, grad_fn=<MseLossBackward>)",12.04,11.593286
宝ホールディングス,2019,Q3,6,68,32,0.06863781064748764,"dict_items([('hidden_units', 393), ('learning_rate', 0.03859427068227067)])",589,"tensor(4.0371e-12, grad_fn=<MseLossBackward>)",19.71,19.513227
宝ホールディングス,2019,Q4,7,61,39,0.09690126776695251,"dict_items([('hidden_units', 827), ('learning_rate', 0.020650274748230137)])",557,"tensor(1.3725e-12, grad_fn=<MseLossBackward>)",3.44,11.400492
宝ホールディングス,2020,Q1,8,56,44,0.3118755519390106,"dict_items([('hidden_units', 835), ('learning_rate', 0.013035976035580632)])",622,"tensor(2.7273e-12, grad_fn=<MseLossBackward>)",5.85,9.33715
宝ホールディングス,2020,Q2,9,60,40,0.2203199714422226,"dict_items([('hidden_units', 191), ('learning_rate', 0.046581916167278616)])",343,"tensor(3.5053e-13, grad_fn=<MseLossBackward>)",8.12,9.691998
宝ホールディングス,2020,Q3,10,59,41,0.21461600065231323,"dict_items([('hidden_units', 812), ('learning_rate', 0.011359083323090746)])",732,"tensor(1.8506e-12, grad_fn=<MseLossBackward>)",32.91,17.663698
宝ホールディングス,2020,Q4,11,71,29,0.2958839237689972,"dict_items([('hidden_units', 239), ('learning_rate', 0.02743459800052269)])",426,"tensor(6.8794e-13, grad_fn=<MseLossBackward>)",14.496397,5.5604677
宮地エンジニアリンググループ,2018,Q1,0,57,43,0.44486257433891296,"dict_items([('hidden_units', 496), ('learning_rate', 0.018006921901888455)])",221,"tensor(5.0346e-08, grad_fn=<MseLossBackward>)",151.31,48.656975
宮地エンジニアリンググループ,2018,Q2,1,61,39,0.5607431530952454,"dict_items([('hidden_units', 466), ('learning_rate', 0.014943861643036327)])",208,"tensor(3.7175e-05, grad_fn=<MseLossBackward>)",50.57,52.075222
宮地エンジニアリンググループ,2018,Q3,2,66,34,0.6398067474365234,"dict_items([('hidden_units', 355), ('learning_rate', 0.020069527781685876)])",408,"tensor(1.2324e-09, grad_fn=<MseLossBackward>)",118.28,80.863495
宮地エンジニアリンググループ,2018,Q4,3,65,35,0.7473555207252502,"dict_items([('hidden_units', 802), ('learning_rate', 0.00873825122227878)])",260,"tensor(0.0017, grad_fn=<MseLossBackward>)",210.0,74.062004
宮地エンジニアリンググループ,2019,Q1,4,58,42,0.17689619958400726,"dict_items([('hidden_units', 756), ('learning_rate', 0.17614490201715052)])",79,"tensor(223.4783, grad_fn=<MseLossBackward>)",104.5,139.42502
宮地エンジニアリンググループ,2019,Q2,5,65,35,0.18624518811702728,"dict_items([('hidden_units', 672), ('learning_rate', 0.21954933009325275)])",72,"tensor(309.0385, grad_fn=<MseLossBackward>)",95.52,124.71625
宮地エンジニアリンググループ,2019,Q3,6,60,40,0.18807943165302277,"dict_items([('hidden_units', 343), ('learning_rate', 0.42506729598869025)])",64,"tensor(268.1291, grad_fn=<MseLossBackward>)",120.63,124.121506
宮地エンジニアリンググループ,2019,Q4,7,54,46,0.1701275110244751,"dict_items([('hidden_units', 223), ('learning_rate', 0.7451213774007869)])",60,"tensor(277.4625, grad_fn=<MseLossBackward>)",63.85,124.73528
宮地エンジニアリンググループ,2020,Q1,8,61,39,0.10499752312898636,"dict_items([('hidden_units', 950), ('learning_rate', 0.18449836080524437)])",53,"tensor(299.5953, grad_fn=<MseLossBackward>)",113.47,121.44094
宮地エンジニアリンググループ,2020,Q2,9,56,44,0.1028052344918251,"dict_items([('hidden_units', 662), ('learning_rate', 0.27398943176125623)])",9,"tensor(736.5927, grad_fn=<MseLossBackward>)",196.43,109.63564
宮地エンジニアリンググループ,2020,Q3,10,48,52,0.09723558276891708,"dict_items([('hidden_units', 931), ('learning_rate', 0.1826619455362827)])",362,"tensor(7.3966e-05, grad_fn=<MseLossBackward>)",56.78,187.907
宮地エンジニアリンググループ,2020,Q4,11,63,37,0.13467876613140106,"dict_items([('hidden_units', 947), ('learning_rate', 0.1538753992168249)])",294,"tensor(0.0023, grad_fn=<MseLossBackward>)",259.34387,92.64706
富士フイルムホールディングス,2018,Q1,0,60,40,0.20061247050762177,"dict_items([('hidden_units', 818), ('learning_rate', 0.12963089249695733)])",205,"tensor(3.8863e-06, grad_fn=<MseLossBackward>)",65.83,53.56991
富士フイルムホールディングス,2018,Q2,1,57,43,0.17375236749649048,"dict_items([('hidden_units', 586), ('learning_rate', 0.16600591980449309)])",197,"tensor(0.0018, grad_fn=<MseLossBackward>)",86.62,73.37444
富士フイルムホールディングス,2018,Q3,2,63,37,0.14754562079906464,"dict_items([('hidden_units', 875), ('learning_rate', 0.11507885559687246)])",222,"tensor(2.7345e-07, grad_fn=<MseLossBackward>)",84.65,106.399376
富士フイルムホールディングス,2018,Q4,3,56,44,0.13392306864261627,"dict_items([('hidden_units', 617), ('learning_rate', 0.1726964245335378)])",258,"tensor(1.9468e-05, grad_fn=<MseLossBackward>)",90.16,88.23139
富士フイルムホールディングス,2019,Q1,4,60,40,0.15317419171333313,"dict_items([('hidden_units', 818), ('learning_rate', 0.12491368452796053)])",446,"tensor(2.0827e-11, grad_fn=<MseLossBackward>)",35.82,60.474865
富士フイルムホールディングス,2019,Q2,5,62,38,0.14520297944545746,"dict_items([('hidden_units', 777), ('learning_rate', 0.11000855936984054)])",12,"tensor(460.0487, grad_fn=<MseLossBackward>)",113.55,61.538967
富士フイルムホールディングス,2019,Q3,6,58,42,0.16188332438468933,"dict_items([('hidden_units', 970), ('learning_rate', 0.10560886978142506)])",11,"tensor(559.1592, grad_fn=<MseLossBackward>)",145.37,65.96577
富士フイルムホールディングス,2019,Q4,7,63,37,0.21886730194091797,"dict_items([('hidden_units', 895), ('learning_rate', 0.11595757889159432)])",161,"tensor(0.0005, grad_fn=<MseLossBackward>)",10.69,84.93987
富士フイルムホールディングス,2020,Q1,8,60,40,0.5717477798461914,"dict_items([('hidden_units', 427), ('learning_rate', 0.05797944911280957)])",10,"tensor(767.8630, grad_fn=<MseLossBackward>)",68.8,90.54471
富士フイルムホールディングス,2020,Q2,9,59,41,0.5594952702522278,"dict_items([('hidden_units', 239), ('learning_rate', 0.1142145657342919)])",10,"tensor(803.4882, grad_fn=<MseLossBackward>)",100.32,81.421745
富士フイルムホールディングス,2020,Q3,10,58,42,0.5631635189056396,"dict_items([('hidden_units', 180), ('learning_rate', 0.15583514686876002)])",10,"tensor(777.6584, grad_fn=<MseLossBackward>)",147.29,83.28812
富士フイルムホールディングス,2020,Q4,11,60,40,0.6504214406013489,"dict_items([('hidden_units', 817), ('learning_rate', 0.029389796134236028)])",11,"tensor(826.1824, grad_fn=<MseLossBackward>)",136.86,99.71667
富士急行,2018,Q1,0,75,25,0.8313148617744446,"dict_items([('hidden_units', 471), ('learning_rate', 1.4541466516232847e-05)])",10000,"tensor(0.8674, grad_fn=<MseLossBackward>)",12.54,-1.139458
富士急行,2018,Q2,1,72,28,0.8166355490684509,"dict_items([('hidden_units', 802), ('learning_rate', 3.225105909434658e-05)])",10000,"tensor(0.0377, grad_fn=<MseLossBackward>)",19.13,16.160255
富士急行,2018,Q3,2,68,32,0.8588821887969971,"dict_items([('hidden_units', 949), ('learning_rate', 0.0031151582253041727)])",37,"tensor(3.1587, grad_fn=<MseLossBackward>)",9.74,7.083507
富士急行,2018,Q4,3,65,35,0.8894028663635254,"dict_items([('hidden_units', 88), ('learning_rate', 0.041788216839885206)])",18,"tensor(4.2415, grad_fn=<MseLossBackward>)",-2.38,7.42696
富士急行,2019,Q1,4,85,15,0.9327892661094666,"dict_items([('hidden_units', 756), ('learning_rate', 1.4257403491799794e-05)])",10000,"tensor(0.7150, grad_fn=<MseLossBackward>)",14.87,5.4751296
富士急行,2019,Q2,5,69,31,0.913598358631134,"dict_items([('hidden_units', 810), ('learning_rate', 0.00018608685885742484)])",7051,"tensor(2.6666e-11, grad_fn=<MseLossBackward>)",40.28,15.599298
富士急行,2019,Q3,6,55,45,0.9650710225105286,"dict_items([('hidden_units', 254), ('learning_rate', 4.26496805920699e-05)])",10000,"tensor(0.3293, grad_fn=<MseLossBackward>)",-2.38,10.871224
富士急行,2019,Q4,7,69,31,0.8475673794746399,"dict_items([('hidden_units', 374), ('learning_rate', 1.2047370802819178e-05)])",10000,"tensor(14.7478, grad_fn=<MseLossBackward>)",-22.98,5.8409076
富士急行,2020,Q1,8,69,31,0.840513288974762,"dict_items([('hidden_units', 226), ('learning_rate', 8.298543184062068e-05)])",10000,"tensor(4.7669e-05, grad_fn=<MseLossBackward>)",-47.74,21.318438
富士急行,2020,Q2,9,57,43,0.8238317370414734,"dict_items([('hidden_units', 687), ('learning_rate', 1.4276780532808722e-05)])",10000,"tensor(28.3696, grad_fn=<MseLossBackward>)",1.75,4.8226104
富士急行,2020,Q3,10,73,27,0.9256560802459717,"dict_items([('hidden_units', 966), ('learning_rate', 0.00024896283494189045)])",5404,"tensor(7.1930e-11, grad_fn=<MseLossBackward>)",10.77,-11.596738
富士急行,2020,Q4,11,67,33,0.9120479226112366,"dict_items([('hidden_units', 774), ('learning_rate', 1.4588114811475488e-05)])",10000,"tensor(25.5733, grad_fn=<MseLossBackward>)",-17.25,-1.705591
富士石油,2018,Q1,0,72,28,0.9852550625801086,"dict_items([('hidden_units', 8), ('learning_rate', 0.0007149480187738898)])",10000,"tensor(3476.9138, grad_fn=<MseLossBackward>)",59.81,8.65916
富士石油,2018,Q2,1,70,30,0.9836938381195068,"dict_items([('hidden_units', 645), ('learning_rate', 4.279897683720466e-05)])",10000,"tensor(1707.9799, grad_fn=<MseLossBackward>)",43.96,41.35446
富士石油,2018,Q3,2,79,21,0.984161913394928,"dict_items([('hidden_units', 867), ('learning_rate', 0.0002533094089138691)])",7898,"tensor(1.8732e-08, grad_fn=<MseLossBackward>)",-146.76,24.684467
富士石油,2018,Q4,3,73,27,0.9774075150489807,"dict_items([('hidden_units', 1), ('learning_rate', 0.003957989639512053)])",10000,"tensor(4347.4009, grad_fn=<MseLossBackward>)",80.58,9.282726
富士石油,2019,Q1,4,87,13,0.9674937129020691,"dict_items([('hidden_units', 62), ('learning_rate', 0.0005656679198503224)])",10000,"tensor(701.0281, grad_fn=<MseLossBackward>)",-58.12,60.24086
富士石油,2019,Q2,5,78,22,0.9839158654212952,"dict_items([('hidden_units', 1), ('learning_rate', 0.00032483503450866756)])",10000,"tensor(5959.5762, grad_fn=<MseLossBackward>)",-16.2,-8.124168
富士石油,2019,Q3,6,56,44,0.8791810870170593,"dict_items([('hidden_units', 51), ('learning_rate', 0.5171514958618827)])",210,"tensor(12.7586, grad_fn=<MseLossBackward>)",30.19,-20.93423
富士石油,2019,Q4,7,55,45,0.9180490374565125,"dict_items([('hidden_units', 66), ('learning_rate', 0.2630057248605398)])",270,"tensor(0.0707, grad_fn=<MseLossBackward>)",-332.95,52.824238
富士石油,2020,Q1,8,61,39,0.8966191411018372,"dict_items([('hidden_units', 168), ('learning_rate', 0.1218049529758138)])",484,"tensor(1.3419e-07, grad_fn=<MseLossBackward>)",34.15,65.23183
富士石油,2020,Q2,9,48,52,0.9429736137390137,"dict_items([('hidden_units', 30), ('learning_rate', 0.3189588144760989)])",286,"tensor(1111.6478, grad_fn=<MseLossBackward>)",21.21,8.316292
富士石油,2020,Q3,10,61,39,0.978283703327179,"dict_items([('hidden_units', 43), ('learning_rate', 0.11564512888567412)])",700,"tensor(79.6971, grad_fn=<MseLossBackward>)",0.14,-3.1980991
富士石油,2020,Q4,11,76,24,0.8327077031135559,"dict_items([('hidden_units', 886), ('learning_rate', 2.5075068104539203e-05)])",10000,"tensor(5105.3477, grad_fn=<MseLossBackward>)",29.184113,34.10748
富士紡ホールディングス,2018,Q1,0,64,36,0.16608498990535736,"dict_items([('hidden_units', 816), ('learning_rate', 0.09191736780319192)])",48,"tensor(28.7272, grad_fn=<MseLossBackward>)",50.64,61.960983
富士紡ホールディングス,2018,Q2,1,61,39,0.13205061852931976,"dict_items([('hidden_units', 802), ('learning_rate', 0.09620648983939853)])",46,"tensor(31.7117, grad_fn=<MseLossBackward>)",53.79,58.318172
富士紡ホールディングス,2018,Q3,2,63,37,0.04662591591477394,"dict_items([('hidden_units', 995), ('learning_rate', 0.09157417247039187)])",58,"tensor(29.9750, grad_fn=<MseLossBackward>)",79.72,57.027805
富士紡ホールディングス,2018,Q4,3,57,43,0.055865537375211716,"dict_items([('hidden_units', 792), ('learning_rate', 0.12105739482292849)])",46,"tensor(39.8815, grad_fn=<MseLossBackward>)",37.79,63.022724
富士紡ホールディングス,2019,Q1,4,63,37,0.07144952565431595,"dict_items([('hidden_units', 594), ('learning_rate', 0.1448063588811901)])",79,"tensor(42.4487, grad_fn=<MseLossBackward>)",50.24,57.461987
富士紡ホールディングス,2019,Q2,5,61,39,0.04459001496434212,"dict_items([('hidden_units', 734), ('learning_rate', 0.1100565185755862)])",227,"tensor(3.5413e-08, grad_fn=<MseLossBackward>)",66.7,65.34577
富士紡ホールディングス,2019,Q3,6,59,41,0.05172441899776459,"dict_items([('hidden_units', 790), ('learning_rate', 0.11667616236152055)])",114,"tensor(0.0015, grad_fn=<MseLossBackward>)",71.98,56.49201
富士紡ホールディングス,2019,Q4,7,64,36,0.06468865275382996,"dict_items([('hidden_units', 856), ('learning_rate', 0.10348936090028128)])",156,"tensor(2.3632e-05, grad_fn=<MseLossBackward>)",9.35,44.01777
富士紡ホールディングス,2020,Q1,8,52,48,0.5193445682525635,"dict_items([('hidden_units', 277), ('learning_rate', 0.0750192029294544)])",11,"tensor(314.9764, grad_fn=<MseLossBackward>)",96.21,68.497795
富士紡ホールディングス,2020,Q2,9,54,46,0.5283975601196289,"dict_items([('hidden_units', 916), ('learning_rate', 0.023780782811542167)])",17,"tensor(346.6549, grad_fn=<MseLossBackward>)",81.69,56.56396
富士紡ホールディングス,2020,Q3,10,51,49,0.5763221979141235,"dict_items([('hidden_units', 229), ('learning_rate', 0.09233588295393343)])",11,"tensor(391.0844, grad_fn=<MseLossBackward>)",89.78,73.746666
