企業名,会計年度,四半期,y_hat_ml1_a20
アイダエンジニアリング,2019,Q1,16.64419626153034
アイダエンジニアリング,2019,Q2,21.479650724532387
アイダエンジニアリング,2019,Q3,18.66695492044459
アイダエンジニアリング,2019,Q4,21.6616888280275
アイダエンジニアリング,2020,Q1,11.200458613730005
アイダエンジニアリング,2020,Q2,15.655353512417289
アイダエンジニアリング,2020,Q3,11.782080084523454
アイダエンジニアリング,2020,Q4,19.263474829983103
アイチコーポレーション,2018,Q1,5.040407074090204
アイチコーポレーション,2018,Q2,18.368235222591604
アイチコーポレーション,2018,Q3,16.4603036192376
アイチコーポレーション,2018,Q4,23.231273354461592
アイチコーポレーション,2019,Q1,11.91361089103297
アイチコーポレーション,2019,Q2,18.698237603655038
アイチコーポレーション,2019,Q3,14.10893294563009
アイチコーポレーション,2019,Q4,17.902536027448996
アイチコーポレーション,2020,Q1,9.497909703223106
アイチコーポレーション,2020,Q2,17.400257612899274
アイチコーポレーション,2020,Q3,12.266943230300908
アイチコーポレーション,2020,Q4,19.29871851710578
アイティフォー,2018,Q1,3.0622874031206146
アイティフォー,2018,Q2,5.501824778703204
アイティフォー,2018,Q3,5.147062347339948
アイティフォー,2018,Q4,15.657848690515523
アイティフォー,2019,Q1,5.193164347635601
アイティフォー,2019,Q2,9.6795702695015
アイティフォー,2019,Q3,9.719075244175759
アイティフォー,2019,Q4,16.16339695677152
アイティフォー,2020,Q1,7.197683436360791
アイティフォー,2020,Q2,9.74274959687096
アイティフォー,2020,Q3,9.892167390642264
アイティフォー,2020,Q4,18.015670198959683
アイティメディア,2018,Q1,23.50431351134686
アイティメディア,2018,Q2,10.989429337809732
アイティメディア,2018,Q3,12.281892720915609
アイティメディア,2018,Q4,10.93458582813964
アイティメディア,2019,Q1,13.588470315326447
アイティメディア,2019,Q2,10.740348312973753
アイティメディア,2019,Q3,7.049521399236118
アイティメディア,2019,Q4,8.273906656359587
アイティメディア,2020,Q1,7.853574466132173
アイティメディア,2020,Q2,9.19224289025263
アイティメディア,2020,Q3,9.881590709653253
アイティメディア,2020,Q4,11.627776872606916
アイネス,2018,Q1,-5.470750968927773
アイネス,2018,Q2,16.351412598783938
アイネス,2018,Q3,5.046272021126539
アイネス,2018,Q4,22.099265171183404
アイネス,2019,Q1,15.269520645318542
アイネス,2019,Q2,25.521534157836708
アイネス,2019,Q3,-9.849548544007327
アイネス,2019,Q4,-121.13181988830348
アイネス,2020,Q1,17.74900216532967
アイネス,2020,Q2,24.580175981545224
アイネス,2020,Q3,43.472291501577615
アイネス,2020,Q4,54.6643686380773
アイネット,2018,Q1,10.393601929905678
アイネット,2018,Q2,21.698739981419727
アイネット,2018,Q3,20.342829019449603
アイネット,2018,Q4,29.588025774441988
アイネット,2019,Q1,16.073962195368345
アイネット,2019,Q2,30.296174309357546
アイネット,2019,Q3,26.77177893375419
アイネット,2019,Q4,30.906939499596326
アイネット,2020,Q1,20.361520442793577
アイネット,2020,Q2,24.74529569977163
アイネット,2020,Q3,18.075198671438162
アイネット,2020,Q4,28.019324322205605
アイホン,2018,Q1,26.551202723647236
アイホン,2018,Q2,63.42169024671426
アイホン,2018,Q3,25.527184292470857
アイホン,2018,Q4,55.12133840126521
アイホン,2019,Q1,28.932509528747545
アイホン,2019,Q2,71.51775519331011
アイホン,2019,Q3,25.753948251337913
アイホン,2019,Q4,53.422913149995374
アイホン,2020,Q1,3.508527208831552
アイホン,2020,Q2,53.72490100066803
アイホン,2020,Q3,47.3189648834487
アイホン,2020,Q4,58.815692235112266
アイロムグループ,2018,Q1,38.063270800001945
アイロムグループ,2018,Q2,59.860354793434695
アイロムグループ,2018,Q3,66.87182567600051
アイロムグループ,2018,Q4,139.11905684511618
アイロムグループ,2019,Q1,34.71739053092618
アイロムグループ,2019,Q2,-58.05163885241061
アイロムグループ,2019,Q3,-4.368018313488783
アイロムグループ,2019,Q4,40.68612934773255
アイロムグループ,2020,Q1,39.899034723459174
アイロムグループ,2020,Q2,35.97542547837955
アイロムグループ,2020,Q3,71.28119054640464
アイロムグループ,2020,Q4,30.115936847051387
アキレス,2018,Q1,36.04031334833024
アキレス,2018,Q2,23.685854354536332
アキレス,2018,Q3,30.249057951746032
アキレス,2018,Q4,-5.903687414636571
アキレス,2019,Q1,3.469575813414874
アキレス,2019,Q2,-3.2864852241220532
アキレス,2019,Q3,-12.689874810791718
アキレス,2019,Q4,-1.7492042104694452
アキレス,2020,Q1,25.64847121763801
アキレス,2020,Q2,86.44687959728515
アキレス,2020,Q3,32.19586718100541
アキレス,2020,Q4,7.188206096426681
アクシアル　リテイリング,2018,Q1,65.02268521037074
アクシアル　リテイリング,2018,Q2,79.33483070279158
アクシアル　リテイリング,2018,Q3,81.76145926023301
アクシアル　リテイリング,2018,Q4,48.81423436042849
アクシアル　リテイリング,2019,Q1,72.53437341888754
アクシアル　リテイリング,2019,Q2,76.62898210987493
アクシアル　リテイリング,2019,Q3,83.209130647423
アクシアル　リテイリング,2019,Q4,47.358402457441755
アクシアル　リテイリング,2020,Q1,84.25641959421036
アクシアル　リテイリング,2020,Q2,95.16402004799083
アクシアル　リテイリング,2020,Q3,102.79645846918166
アクシアル　リテイリング,2020,Q4,48.4473642274317
アクセル,2018,Q1,-12.98709039639262
アクセル,2018,Q2,-7.124297584216995
アクセル,2018,Q3,-3.644558974407169
アクセル,2018,Q4,-15.131837203194024
アクセル,2019,Q1,-1.748318387723069
アクセル,2019,Q2,-6.511382048452889
アクセル,2019,Q3,12.327272962151875
アクセル,2019,Q4,0.2124812751160121
アクセル,2020,Q1,23.76746414232694
アクセル,2020,Q2,-6.984814639960238
アクセル,2020,Q3,5.322921097038279
アクセル,2020,Q4,16.23733201707742
アジアパイルホールディングス,2018,Q1,18.081234417456656
アジアパイルホールディングス,2018,Q2,20.055013210458938
アジアパイルホールディングス,2018,Q3,29.849043622619867
アジアパイルホールディングス,2018,Q4,32.637779502896926
アジアパイルホールディングス,2019,Q1,25.856763594306628
アジアパイルホールディングス,2019,Q2,19.91323064951409
アジアパイルホールディングス,2019,Q3,20.34297127041603
アジアパイルホールディングス,2019,Q4,17.139491289195618
アジアパイルホールディングス,2020,Q1,17.651371808458027
アジアパイルホールディングス,2020,Q2,21.4914826996645
アジアパイルホールディングス,2020,Q3,17.884594739919574
アジアパイルホールディングス,2020,Q4,14.787071282812613
アステラス製薬,2018,Q1,37.090237673528826
アステラス製薬,2018,Q2,26.79513887010374
アステラス製薬,2018,Q3,36.69183063786432
アステラス製薬,2018,Q4,18.525116599495234
アステラス製薬,2019,Q1,38.785523414218986
アステラス製薬,2019,Q2,28.866250325887055
アステラス製薬,2019,Q3,32.55301189906533
アステラス製薬,2019,Q4,19.162469700073046
アステラス製薬,2020,Q1,29.01317865555331
アステラス製薬,2020,Q2,32.88845666020971
アステラス製薬,2020,Q3,35.08109593502325
アステラス製薬,2020,Q4,9.789402929938321
アズビル,2018,Q1,25.86225687804047
アズビル,2018,Q2,54.20187282349279
アズビル,2018,Q3,7.293337431757152
アズビル,2018,Q4,87.46704512906932
アズビル,2019,Q1,5.249710177948003
アズビル,2019,Q2,-5.84708891896004
アズビル,2019,Q3,-7.4840795205872155
アズビル,2019,Q4,45.82788404705573
アズビル,2020,Q1,12.32601836506709
アズビル,2020,Q2,31.323907099936335
アズビル,2020,Q3,37.18668128467609
アズビル,2020,Q4,54.891684262564404
アズワン,2018,Q1,74.85095137391019
アズワン,2018,Q2,68.30036217376738
アズワン,2018,Q3,76.70247072072412
アズワン,2018,Q4,95.19707820097136
アズワン,2019,Q1,75.36291308390373
アズワン,2019,Q2,64.65432040907675
アズワン,2019,Q3,73.35745443021437
アズワン,2019,Q4,93.22365020256214
アズワン,2020,Q1,75.3875644696868
アズワン,2020,Q2,75.06857866773191
アズワン,2020,Q3,105.19896403578926
アズワン,2020,Q4,89.25539432020649
アツギ,2018,Q1,-1.4045076508888543
アツギ,2018,Q2,-11.140435492417799
アツギ,2018,Q3,7.440308937317919
アツギ,2018,Q4,9.401471831671229
アツギ,2019,Q1,-84.12870205713789
アツギ,2019,Q2,-70.80767714055818
アツギ,2019,Q3,-22.092205987716746
アツギ,2019,Q4,-118.16756206138383
アツギ,2020,Q1,53.02957838973438
アツギ,2020,Q2,-497.508281126788
アツギ,2020,Q3,-158.0287448823678
アツギ,2020,Q4,-299.46359258376333
アドウェイズ,2018,Q1,4.949488098436355
アドウェイズ,2018,Q2,11.77064527859503
アドウェイズ,2018,Q3,8.660367191511963
アドウェイズ,2018,Q4,7.064032070956269
アドウェイズ,2019,Q1,9.918280755511455
アドウェイズ,2019,Q2,14.058698107652734
アドウェイズ,2019,Q3,17.480518186081696
アドウェイズ,2019,Q4,0.6367283613970594
アドウェイズ,2020,Q1,-1.6592027338827444
アドウェイズ,2020,Q2,-3.96178763341619
アドウェイズ,2020,Q3,1.852156724063446
アドウェイズ,2020,Q4,10.314026320936593
アドソル日進,2018,Q1,16.740992070733768
アドソル日進,2018,Q2,19.36929114075625
アドソル日進,2018,Q3,19.42218975761954
アドソル日進,2018,Q4,16.37372648988802
アドソル日進,2019,Q1,20.662530758420978
アドソル日進,2019,Q2,22.576245511380435
アドソル日進,2019,Q3,22.702394750371433
アドソル日進,2019,Q4,18.647262846356007
アドソル日進,2020,Q1,24.103141783270956
アドソル日進,2020,Q2,24.00650011136475
アドソル日進,2020,Q3,22.73882611877429
アドソル日進,2020,Q4,18.135271112735982
アドバネクス,2018,Q1,-1.5908974619314016
アドバネクス,2018,Q2,9.155137589431046
アドバネクス,2018,Q3,-5.960438539061601
アドバネクス,2018,Q4,-31.226650716037845
アドバネクス,2019,Q1,-16.741728503217857
アドバネクス,2019,Q2,-10.597869012784773
アドバネクス,2019,Q3,16.046881964883735
アドバネクス,2019,Q4,-18.62797893347633
アドバネクス,2020,Q1,-68.14983145022387
アドバネクス,2020,Q2,-57.819021829808605
アドバネクス,2020,Q3,-24.83000137826283
アドバネクス,2020,Q4,-49.823254877093305
アドバンテスト,2018,Q1,71.13847757210843
アドバンテスト,2018,Q2,80.26476755986614
アドバンテスト,2018,Q3,83.75015272992017
アドバンテスト,2018,Q4,50.64013423945994
アドバンテスト,2019,Q1,59.62669434679771
アドバンテスト,2019,Q2,79.83510144318257
アドバンテスト,2019,Q3,61.40329940644214
アドバンテスト,2019,Q4,52.10990724052938
アドバンテスト,2020,Q1,60.049980987912484
アドバンテスト,2020,Q2,67.8772494757954
アドバンテスト,2020,Q3,71.61041364404991
アドバンテスト,2020,Q4,91.3677024282805
アドヴァングループ,2018,Q1,13.62117258474768
アドヴァングループ,2018,Q2,17.49632523152072
アドヴァングループ,2018,Q3,39.63906675785221
アドヴァングループ,2018,Q4,4.2771023404394946
アドヴァングループ,2019,Q1,27.09688467508127
アドヴァングループ,2019,Q2,24.126747267469657
アドヴァングループ,2019,Q3,31.326829857128832
アドヴァングループ,2019,Q4,26.189733749792534
アドヴァングループ,2020,Q1,25.04112932975
アドヴァングループ,2020,Q2,24.300172647192184
アドヴァングループ,2020,Q3,19.913181152021668
アドヴァングループ,2020,Q4,16.602316031117468
アネスト岩田,2018,Q1,19.849628723693296
アネスト岩田,2018,Q2,22.33470643590441
アネスト岩田,2018,Q3,22.122245090300886
アネスト岩田,2018,Q4,22.230174398933848
アネスト岩田,2019,Q1,20.418798428852366
アネスト岩田,2019,Q2,20.307525562862807
アネスト岩田,2019,Q3,19.51522904474337
アネスト岩田,2019,Q4,19.891151216758416
アネスト岩田,2020,Q1,17.888827162424175
アネスト岩田,2020,Q2,16.510814754284
アネスト岩田,2020,Q3,16.431034070211105
アネスト岩田,2020,Q4,16.969968067560075
アマダ,2018,Q1,14.25007321959307
アマダ,2018,Q2,22.29050768139649
アマダ,2018,Q3,19.351709465228236
アマダ,2018,Q4,26.879818768110358
アマダ,2019,Q1,16.614460927110223
アマダ,2019,Q2,22.24015999364712
アマダ,2019,Q3,15.463951793305434
アマダ,2019,Q4,22.94834604681727
アマダ,2020,Q1,7.317736806724348
アマダ,2020,Q2,14.915426357383424
アマダ,2020,Q3,10.174388530286045
アマダ,2020,Q4,17.791749799865357
アマノ,2018,Q1,20.234343093327197
アマノ,2018,Q2,36.22059360658419
アマノ,2018,Q3,30.077447829442697
アマノ,2018,Q4,50.62180716587251
アマノ,2019,Q1,23.794022160409874
アマノ,2019,Q2,34.728582977786445
アマノ,2019,Q3,27.037831424226173
アマノ,2019,Q4,47.90987322520361
アマノ,2020,Q1,12.01900999202816
アマノ,2020,Q2,26.73000061668649
アマノ,2020,Q3,22.431446070295394
アマノ,2020,Q4,37.21158774056099
アミューズ,2018,Q1,63.60639821109642
アミューズ,2018,Q2,7.0144673088507545
アミューズ,2018,Q3,40.85847375084355
アミューズ,2018,Q4,100.63564353541832
アミューズ,2019,Q1,101.09896316253612
アミューズ,2019,Q2,71.46598826582868
アミューズ,2019,Q3,76.40710521107953
アミューズ,2019,Q4,10.766777666029867
アミューズ,2020,Q1,44.230952183946926
アミューズ,2020,Q2,46.96666198730456
アミューズ,2020,Q3,60.26186622493721
アミューズ,2020,Q4,-2.54647629026892
アリアケジャパン,2018,Q1,61.596830450195725
アリアケジャパン,2018,Q2,73.25782095351255
アリアケジャパン,2018,Q3,82.82282032230574
アリアケジャパン,2018,Q4,70.42227103111097
アリアケジャパン,2019,Q1,-593.7488976267144
アリアケジャパン,2019,Q2,86.2211461984123
アリアケジャパン,2019,Q3,82.1417785131547
アリアケジャパン,2019,Q4,3.9198053937326094
アリアケジャパン,2020,Q1,-52.45295648913286
アリアケジャパン,2020,Q2,-18.163770807530547
アリアケジャパン,2020,Q3,96.99211092945299
アリアケジャパン,2020,Q4,118.61126459584491
アルインコ,2018,Q1,29.220080768187998
アルインコ,2018,Q2,31.5243062876284
アルインコ,2018,Q3,36.14522799692767
アルインコ,2018,Q4,14.372855566682816
アルインコ,2019,Q1,28.736644120580532
アルインコ,2019,Q2,27.224033961487702
アルインコ,2019,Q3,38.81472663698541
アルインコ,2019,Q4,18.758517949173424
アルインコ,2020,Q1,28.48359558541827
アルインコ,2020,Q2,31.65956820688911
アルインコ,2020,Q3,34.425269606198896
アルインコ,2020,Q4,-3.74895047160717
アルコニックス,2018,Q1,99.51979908001435
アルコニックス,2018,Q2,75.48264039804698
アルコニックス,2018,Q3,87.83824487411896
アルコニックス,2018,Q4,43.36043645980587
アルコニックス,2019,Q1,43.833876671598155
アルコニックス,2019,Q2,64.4852385957864
アルコニックス,2019,Q3,-30.93384257240409
アルコニックス,2019,Q4,7.63678164836579
アルコニックス,2020,Q1,37.69986449428366
アルコニックス,2020,Q2,67.60999119490045
アルコニックス,2020,Q3,42.04258361063732
アルコニックス,2020,Q4,10.872451526120173
アルゴグラフィックス,2018,Q1,80.05815128400104
アルゴグラフィックス,2018,Q2,78.48084081336002
アルゴグラフィックス,2018,Q3,62.70494857068431
アルゴグラフィックス,2018,Q4,107.8731634037232
アルゴグラフィックス,2019,Q1,105.8137973576822
アルゴグラフィックス,2019,Q2,21.71811348269388
アルゴグラフィックス,2019,Q3,12.787079700834681
アルゴグラフィックス,2019,Q4,31.605399002061034
アルゴグラフィックス,2020,Q1,2.5905189416420598
アルゴグラフィックス,2020,Q2,22.555083277826853
アルゴグラフィックス,2020,Q3,23.064800549270764
アルゴグラフィックス,2020,Q4,40.239827966240895
アルビス,2018,Q1,61.9451451056989
アルビス,2018,Q2,68.95555201877559
アルビス,2018,Q3,44.97730932114409
アルビス,2018,Q4,45.22772160571934
アルビス,2019,Q1,35.72592673960424
アルビス,2019,Q2,80.88996897228267
アルビス,2019,Q3,13.871085442710516
アルビス,2019,Q4,10.854786002360814
アルビス,2020,Q1,58.64276118116011
アルビス,2020,Q2,77.76704432205932
アルビス,2020,Q3,63.25337913620363
アルビス,2020,Q4,36.242395310123364
アルファ,2018,Q1,6.160507661218475
アルファ,2018,Q2,7.45606455518174
アルファ,2018,Q3,-12.475143302113068
アルファ,2018,Q4,58.998556388806755
アルファ,2019,Q1,32.07669955245966
アルファ,2019,Q2,-9.144764905550375
アルファ,2019,Q3,80.5581794997901
アルファ,2019,Q4,81.37959384127686
アルファ,2020,Q1,-52.27775569162974
アルファ,2020,Q2,100.35926656119561
アルファ,2020,Q3,-19.5973482566301
アルファ,2020,Q4,-19.31201578973746
アルファシステムズ,2018,Q1,41.89306421627105
アルファシステムズ,2018,Q2,42.84349979450377
アルファシステムズ,2018,Q3,35.36043018544882
アルファシステムズ,2018,Q4,43.61602219912285
アルファシステムズ,2019,Q1,37.66844161737983
アルファシステムズ,2019,Q2,42.93582444229863
アルファシステムズ,2019,Q3,38.800152083581516
アルファシステムズ,2019,Q4,49.865700383307626
アルファシステムズ,2020,Q1,29.521090531218128
アルファシステムズ,2020,Q2,41.33734535444077
アルファシステムズ,2020,Q3,37.592759618838215
アルファシステムズ,2020,Q4,57.05741031381153
アルフレッサ　ホールディングス,2018,Q1,41.219939012818415
アルフレッサ　ホールディングス,2018,Q2,39.18473027099125
アルフレッサ　ホールディングス,2018,Q3,65.26451683873215
アルフレッサ　ホールディングス,2018,Q4,20.451703933779747
アルフレッサ　ホールディングス,2019,Q1,49.95794271297347
アルフレッサ　ホールディングス,2019,Q2,56.42890191691924
アルフレッサ　ホールディングス,2019,Q3,42.4554698118303
アルフレッサ　ホールディングス,2019,Q4,48.46003657315024
アルフレッサ　ホールディングス,2020,Q1,28.25246948997382
アルフレッサ　ホールディングス,2020,Q2,33.18017155794914
アルフレッサ　ホールディングス,2020,Q3,38.27382332104911
アルフレッサ　ホールディングス,2020,Q4,6.473571555308595
アルプスアルパイン,2018,Q1,49.89962027858445
アルプスアルパイン,2018,Q2,83.03197804075589
アルプスアルパイン,2018,Q3,67.55619930091648
アルプスアルパイン,2018,Q4,-36.02841523794008
アルプスアルパイン,2019,Q1,-5.211020905595348
アルプスアルパイン,2019,Q2,62.51812141102148
アルプスアルパイン,2019,Q3,10.631238915959017
アルプスアルパイン,2019,Q4,-49.890304082766605
アルプスアルパイン,2020,Q1,-40.57610174452964
アルプスアルパイン,2020,Q2,-13.250813557618052
アルプスアルパイン,2020,Q3,7.256566187392938
アルプスアルパイン,2020,Q4,-2.843301956992658
アルプス物流,2018,Q1,14.120848405793868
アルプス物流,2018,Q2,15.888543643999569
アルプス物流,2018,Q3,23.10760083629984
アルプス物流,2018,Q4,16.252169475269433
アルプス物流,2019,Q1,15.210927535951164
アルプス物流,2019,Q2,16.662210043686652
アルプス物流,2019,Q3,19.70575002155854
アルプス物流,2019,Q4,12.213939799304583
アルプス物流,2020,Q1,10.36043306602637
アルプス物流,2020,Q2,13.152617013778116
