企業名,会計年度,四半期,y_hat_mraf_part3,best_hyparam
扶桑薬品工業,2018,Q3,46.71246565182876,[500   5]
扶桑薬品工業,2018,Q4,19.45731382151976,[500   5]
扶桑薬品工業,2019,Q1,26.50053684846501,[500   5]
扶桑薬品工業,2019,Q2,19.525435923250935,[500   5]
扶桑薬品工業,2019,Q3,41.52121320474433,[500   5]
扶桑薬品工業,2019,Q4,7.312897995009784,[500   5]
扶桑薬品工業,2020,Q1,35.57323807461179,[500   5]
扶桑薬品工業,2020,Q2,46.69195121559286,[500   5]
扶桑薬品工業,2020,Q3,54.53672453968261,[500   5]
扶桑薬品工業,2020,Q4,10.236177781852934,[500   5]
持田製薬,2018,Q1,179.73810000000006,[100   5]
持田製薬,2018,Q2,90.65575028157684,[100   5]
持田製薬,2018,Q3,209.2212000000002,[100   5]
持田製薬,2018,Q4,1.8931727023492737,[100   5]
持田製薬,2019,Q1,70.73887602521863,[100   5]
持田製薬,2019,Q2,23.83873864477132,[100   5]
持田製薬,2019,Q3,19.952396421318717,[100   5]
持田製薬,2019,Q4,11.272827317135786,[100   5]
持田製薬,2020,Q1,31.86796811446228,[100   5]
持田製薬,2020,Q2,51.834283160556254,[100   5]
持田製薬,2020,Q3,22.64338466594612,[100   5]
持田製薬,2020,Q4,-10.985153117616,[100   5]
文化シヤッター,2018,Q1,5.395852996031746,[100   5]
文化シヤッター,2018,Q2,8.671674288766788,[100   5]
文化シヤッター,2018,Q3,25.093710739538242,[100   5]
文化シヤッター,2018,Q4,41.03423380952384,[100   5]
文化シヤッター,2019,Q1,1.0954565950715953,[100   5]
文化シヤッター,2019,Q2,23.9572338794539,[100   5]
文化シヤッター,2019,Q3,23.988320850260866,[100   5]
文化シヤッター,2019,Q4,45.07583666666665,[100   5]
文化シヤッター,2020,Q1,1.2074083333333339,[100   5]
文化シヤッター,2020,Q2,22.67401892857143,[100   5]
文化シヤッター,2020,Q3,20.95417240259741,[100   5]
文化シヤッター,2020,Q4,46.13590333333336,[100   5]
新京成電鉄,2018,Q1,42.3616565541906,[100  10]
新京成電鉄,2018,Q2,52.38505655419054,[100  10]
新京成電鉄,2018,Q3,50.21561990359192,[100  10]
新京成電鉄,2018,Q4,45.38254660239465,[100  10]
新京成電鉄,2019,Q1,55.648136650598644,[100  10]
新京成電鉄,2019,Q2,57.05363665059863,[100  10]
新京成電鉄,2019,Q3,62.90380000000001,[100  10]
新京成電鉄,2019,Q4,44.96467330119734,[100  10]
新京成電鉄,2020,Q1,32.662399999999984,[100  10]
新京成電鉄,2020,Q2,18.893546602394622,[100  10]
新京成電鉄,2020,Q3,9.308173301197316,[100  10]
新京成電鉄,2020,Q4,9.495799999999997,[100  10]
新光商事,2018,Q1,27.54773999999995,[500  10]
新光商事,2018,Q2,21.057459999999978,[500  10]
新光商事,2018,Q3,25.246160000000057,[500  10]
新光商事,2018,Q4,17.66579000000002,[500  10]
新光商事,2019,Q1,25.78425999999996,[500  10]
新光商事,2019,Q2,13.585660000000027,[500  10]
新光商事,2019,Q3,13.607746949482772,[500  10]
新光商事,2019,Q4,19.643054666177857,[500  10]
