企業名,会計年度,四半期,y_hat_ml2_i_tuned_simple
大豊工業,2018,Q2,20.1108559956026
大豊工業,2018,Q3,25.05205374042641
大豊工業,2018,Q4,40.34076516029319
大豊工業,2019,Q1,20.502776184380465
大豊工業,2019,Q2,15.873108043709578
大豊工業,2019,Q3,6.962206280280682
大豊工業,2019,Q4,16.867390196219116
大豊工業,2020,Q1,-39.51586759692077
大豊工業,2020,Q2,-60.098757815117104
大豊工業,2020,Q3,9.692411522978816
大豊工業,2020,Q4,11.420738901588471
大阪ガス,2018,Q1,18.664141647427698
大阪ガス,2018,Q2,4.976787027377998
大阪ガス,2018,Q3,-8.048557986333629
大阪ガス,2018,Q4,25.488555617240042
大阪ガス,2019,Q1,61.054468403463524
大阪ガス,2019,Q2,30.64329768293694
大阪ガス,2019,Q3,0.5663855514220946
大阪ガス,2019,Q4,48.58913430772789
大阪ガス,2020,Q1,35.07819507211001
大阪ガス,2020,Q2,26.215029534484778
大阪ガス,2020,Q3,-4.650740080965917
大阪ガス,2020,Q4,61.96383174144378
大阪ソーダ,2018,Q1,34.69014904104409
大阪ソーダ,2018,Q2,113.79144485003066
大阪ソーダ,2018,Q3,86.94223065621105
大阪ソーダ,2018,Q4,108.71588908908525
大阪ソーダ,2019,Q1,90.53202312918022
大阪ソーダ,2019,Q2,55.50842100517728
大阪ソーダ,2019,Q3,79.35034658583635
大阪ソーダ,2019,Q4,53.804931948662514
大阪ソーダ,2020,Q1,64.58880960183939
大阪ソーダ,2020,Q2,56.72797685068039
大阪ソーダ,2020,Q3,91.98262320063377
大阪ソーダ,2020,Q4,46.72336703525238
大阪製鉄,2018,Q1,28.740024560204002
大阪製鉄,2018,Q2,2.2056677000868348
大阪製鉄,2018,Q3,12.572129335296644
大阪製鉄,2018,Q4,79.41489482953224
大阪製鉄,2019,Q1,36.68779795141934
大阪製鉄,2019,Q2,8.040442590271105
大阪製鉄,2019,Q3,29.56106577491626
大阪製鉄,2019,Q4,45.00048206234338
大阪製鉄,2020,Q1,21.494018354418017
大阪製鉄,2020,Q2,-34.989734423427876
大阪製鉄,2020,Q3,19.37914280335616
大阪製鉄,2020,Q4,-26.30235269690018
天馬,2018,Q1,-37.238547112920074
天馬,2018,Q2,-26.550037932854792
天馬,2018,Q3,-56.70218068997829
天馬,2018,Q4,71.64025032458679
天馬,2019,Q1,75.82463238260684
天馬,2019,Q2,40.57377471437027
天馬,2019,Q3,74.28957359873046
天馬,2019,Q4,39.99585945357089
天馬,2020,Q1,-0.03472122859388804
天馬,2020,Q2,2.77538992972611
天馬,2020,Q3,-0.9135327638624346
天馬,2020,Q4,69.3197156732134
太平洋セメント,2018,Q1,-13.144545761574054
太平洋セメント,2018,Q2,137.64902120442846
太平洋セメント,2018,Q3,87.47545223608306
太平洋セメント,2018,Q4,77.29621279002738
太平洋セメント,2019,Q1,56.82596044876136
太平洋セメント,2019,Q2,86.85841380716535
太平洋セメント,2019,Q3,134.38391465997256
太平洋セメント,2019,Q4,66.11012710602645
太平洋セメント,2020,Q1,28.55631585669504
太平洋セメント,2020,Q2,95.20403380501503
太平洋セメント,2020,Q3,133.0928034210391
太平洋セメント,2020,Q4,81.8639367760367
太平洋工業,2018,Q1,48.68187258049147
太平洋工業,2018,Q2,44.69339135023489
太平洋工業,2018,Q3,45.778935990378265
太平洋工業,2018,Q4,63.03005203891705
太平洋工業,2019,Q1,53.653837134922554
太平洋工業,2019,Q2,15.483777305983239
太平洋工業,2019,Q3,34.827191471544154
太平洋工業,2019,Q4,47.024924616933305
太平洋工業,2020,Q1,-11.266085405079615
太平洋工業,2020,Q2,15.354415447696098
太平洋工業,2020,Q3,41.807239380919995
太平洋工業,2020,Q4,29.04850259341174
太平洋興発,2018,Q1,-34.73416687376593
太平洋興発,2018,Q2,32.018398179946935
太平洋興発,2018,Q3,43.77560836627531
太平洋興発,2018,Q4,18.882581169894628
太平洋興発,2019,Q1,8.244328231010051
太平洋興発,2019,Q2,-30.022835992865488
太平洋興発,2019,Q3,3.462661682376238
太平洋興発,2019,Q4,-29.859611478509215
太平洋興発,2020,Q1,26.42277427147099
太平洋興発,2020,Q2,25.208583253692186
太平洋興発,2020,Q3,15.516316300482387
太平洋興発,2020,Q4,-1.2045167924902622
太平電業,2018,Q1,27.747110869113918
太平電業,2018,Q2,101.20801893498212
太平電業,2018,Q3,39.145239948258194
太平電業,2018,Q4,3.017838884110665
太平電業,2019,Q1,79.39340641567395
太平電業,2019,Q2,23.47673731316475
太平電業,2019,Q3,100.26648578259451
太平電業,2019,Q4,114.55505942257507
太平電業,2020,Q1,59.749021597541955
太平電業,2020,Q2,98.02225925784973
太平電業,2020,Q3,100.7685631959137
太平電業,2020,Q4,4.947105485891184
太陽ホールディングス,2018,Q1,18.96960445468767
太陽ホールディングス,2018,Q2,92.85257352770836
太陽ホールディングス,2018,Q3,-99.69367470547931
太陽ホールディングス,2018,Q4,92.70682732438107
太陽ホールディングス,2019,Q1,42.07845073907022
太陽ホールディングス,2019,Q2,9.579602165624443
太陽ホールディングス,2019,Q3,114.33479637432748
太陽ホールディングス,2019,Q4,-2.222716528511258
太陽ホールディングス,2020,Q1,5.273797038365565
太陽ホールディングス,2020,Q2,49.372684511502186
太陽ホールディングス,2020,Q3,77.82599894539969
太陽ホールディングス,2020,Q4,-15.706990334610023
太陽誘電,2018,Q1,38.88086815531551
太陽誘電,2018,Q2,28.061786523225337
太陽誘電,2018,Q3,59.226730129392976
太陽誘電,2018,Q4,38.89929530461333
太陽誘電,2019,Q1,90.47689636098387
太陽誘電,2019,Q2,73.91327287133771
太陽誘電,2019,Q3,55.03524625376153
太陽誘電,2019,Q4,37.913882564362794
太陽誘電,2020,Q1,13.917611478601273
太陽誘電,2020,Q2,42.973897880037896
太陽誘電,2020,Q3,53.643506418319404
太陽誘電,2020,Q4,48.1058077716755
奥村組,2018,Q1,81.75849610041402
奥村組,2018,Q2,105.5417937850176
奥村組,2018,Q3,73.32622021868117
奥村組,2018,Q4,89.82716272535647
奥村組,2019,Q1,45.78071803879446
奥村組,2019,Q2,38.58199218822938
奥村組,2019,Q3,54.15817043907725
奥村組,2019,Q4,121.42373299067113
奥村組,2020,Q1,26.291449575523238
奥村組,2020,Q2,44.10092893978031
奥村組,2020,Q3,107.9248145723332
奥村組,2020,Q4,97.96642734246072
宇徳,2018,Q1,9.273204656336208
宇徳,2018,Q2,9.809066548643038
宇徳,2018,Q3,19.960013101187204
宇徳,2018,Q4,11.425254452456382
宇徳,2019,Q1,12.452237284277214
宇徳,2019,Q2,9.042326127208526
宇徳,2019,Q3,9.410272420474145
宇徳,2019,Q4,11.27494034916657
宇徳,2020,Q1,4.274876899152916
宇徳,2020,Q2,6.303129253859992
宇徳,2020,Q3,-2.633508410106767
宇徳,2020,Q4,18.040495308436135
宇部興産,2018,Q1,-52.15997979376257
宇部興産,2018,Q2,-76.04498785353084
宇部興産,2018,Q3,-51.84289991539515
宇部興産,2018,Q4,93.55855699220982
宇部興産,2019,Q1,89.12153264179425
宇部興産,2019,Q2,82.98395351171318
宇部興産,2019,Q3,100.1449743309127
宇部興産,2019,Q4,37.93492163171805
宇部興産,2020,Q1,3.185210787370268
宇部興産,2020,Q2,49.44085076963366
宇部興産,2020,Q3,16.512124490402872
宇部興産,2020,Q4,101.74771096378247
安永,2018,Q1,10.1060803321852
安永,2018,Q2,43.19252485576462
安永,2018,Q3,33.996792812161296
安永,2018,Q4,29.823754696102824
安永,2019,Q1,13.06259186825622
安永,2019,Q2,-8.45801721155918
安永,2019,Q3,5.182878296988797
安永,2019,Q4,11.021378039196414
安永,2020,Q1,-53.609241624161044
安永,2020,Q2,-1.9213593686678117
安永,2020,Q3,11.211288492040335
安永,2020,Q4,-40.14823839907256
宝ホールディングス,2018,Q1,8.886820771085468
宝ホールディングス,2018,Q2,17.383060137609682
宝ホールディングス,2018,Q3,25.00718279631279
宝ホールディングス,2018,Q4,5.184615892490626
宝ホールディングス,2019,Q1,9.7203916933015
宝ホールディングス,2019,Q2,14.303612633307658
宝ホールディングス,2019,Q3,21.26490120414026
宝ホールディングス,2019,Q4,7.902311573449069
宝ホールディングス,2020,Q1,8.321895421675428
宝ホールディングス,2020,Q2,9.602446148768479
宝ホールディングス,2020,Q3,22.669443963395196
宝ホールディングス,2020,Q4,4.281186010591313
宮地エンジニアリンググループ,2018,Q1,207.26574806251202
宮地エンジニアリンググループ,2018,Q2,230.04681162855962
宮地エンジニアリンググループ,2018,Q3,-50.41904544372958
宮地エンジニアリンググループ,2018,Q4,-177.6861377970748
宮地エンジニアリンググループ,2019,Q1,203.39350704995974
宮地エンジニアリンググループ,2019,Q2,262.0158112210742
宮地エンジニアリンググループ,2019,Q3,41.17237914177602
宮地エンジニアリンググループ,2019,Q4,206.1803539267849
宮地エンジニアリンググループ,2020,Q1,77.54083921836208
宮地エンジニアリンググループ,2020,Q2,114.90737732756702
宮地エンジニアリンググループ,2020,Q3,139.29818940235725
宮地エンジニアリンググループ,2020,Q4,-4.094330864843304
富士フイルムホールディングス,2018,Q1,7.012506281695835
富士フイルムホールディングス,2018,Q2,52.46090338279231
富士フイルムホールディングス,2018,Q3,145.97594068652234
富士フイルムホールディングス,2018,Q4,0.8387244981190634
富士フイルムホールディングス,2019,Q1,-29.537870469650898
富士フイルムホールディングス,2019,Q2,81.4673843148255
富士フイルムホールディングス,2019,Q3,66.18689311112854
富士フイルムホールディングス,2019,Q4,46.72122441920436
富士フイルムホールディングス,2020,Q1,68.87129244141221
富士フイルムホールディングス,2020,Q2,-0.43833018525970147
富士フイルムホールディングス,2020,Q3,166.74905192088153
富士フイルムホールディングス,2020,Q4,166.3184915560003
富士急行,2018,Q1,3.617250370137378
富士急行,2018,Q2,26.805559462435852
富士急行,2018,Q3,-2.0138424513136446
富士急行,2018,Q4,4.938991236181901
富士急行,2019,Q1,11.551343067231976
富士急行,2019,Q2,27.990282109848927
富士急行,2019,Q3,9.536361580112095
富士急行,2019,Q4,-6.03194079815214
富士急行,2020,Q1,-22.4909774170274
富士急行,2020,Q2,-9.032183947988534
富士急行,2020,Q3,13.850530248811019
富士急行,2020,Q4,-13.592972548644283
富士石油,2018,Q1,92.7060072161161
富士石油,2018,Q2,51.045011679640766
富士石油,2018,Q3,-175.25688634997368
富士石油,2018,Q4,76.76695268492008
富士石油,2019,Q1,-35.044453117309914
富士石油,2019,Q2,-49.00826061861243
富士石油,2019,Q3,80.80544301577811
富士石油,2019,Q4,-303.89933846505903
富士石油,2020,Q1,40.60016879821836
富士石油,2020,Q2,21.103545995613352
富士石油,2020,Q3,10.275795948863198
富士石油,2020,Q4,57.14062581647502
富士紡ホールディングス,2018,Q1,65.05353378638588
富士紡ホールディングス,2018,Q2,93.35629543464553
富士紡ホールディングス,2018,Q3,55.816838466602256
富士紡ホールディングス,2018,Q4,60.877392003320836
富士紡ホールディングス,2019,Q1,63.7224242753391
富士紡ホールディングス,2019,Q2,51.38840241988033
富士紡ホールディングス,2019,Q3,68.14659225905882
富士紡ホールディングス,2019,Q4,36.74242630291979
富士紡ホールディングス,2020,Q1,41.10974950996621
富士紡ホールディングス,2020,Q2,72.43717559769863
富士紡ホールディングス,2020,Q3,76.44751261060016
富士紡ホールディングス,2020,Q4,42.267821040428736
富士興産,2018,Q1,7.531706463773261
富士興産,2018,Q2,10.264323730973754
富士興産,2018,Q3,11.24458722562886
富士興産,2018,Q4,16.352640109836056
富士興産,2019,Q1,16.56759052701876
富士興産,2019,Q2,0.29805631777479036
富士興産,2019,Q3,18.58550654174276
富士興産,2019,Q4,9.98717113421097
富士興産,2020,Q1,-17.347992188162284
富士興産,2020,Q2,-3.1307245241583344
富士興産,2020,Q3,6.68739472414219
富士興産,2020,Q4,-12.484580096999146
富士通,2018,Q1,6.0570089082455
富士通,2018,Q2,32.68242654152844
富士通,2018,Q3,327.3990608748983
富士通,2018,Q4,138.58794813835033
富士通,2019,Q1,-187.8645089151405
富士通,2019,Q2,10.728027586448036
富士通,2019,Q3,368.1975002023634
富士通,2019,Q4,560.567853268883
富士通,2020,Q1,280.2388843696179
富士通,2020,Q2,184.6991640015641
富士通,2020,Q3,103.60008006946072
富士通,2020,Q4,359.90597549561335
富士通ゼネラル,2018,Q1,41.370365781571934
富士通ゼネラル,2018,Q2,22.449800741076558
富士通ゼネラル,2018,Q3,-12.718044693929627
富士通ゼネラル,2018,Q4,63.928945846295605
富士通ゼネラル,2019,Q1,19.37673549769501
富士通ゼネラル,2019,Q2,20.024103584993018
富士通ゼネラル,2019,Q3,-2.4202565925561075
富士通ゼネラル,2019,Q4,48.07939288550434
富士通ゼネラル,2020,Q1,43.67098026570922
富士通ゼネラル,2020,Q2,8.037464840062526
富士通ゼネラル,2020,Q3,-30.069969479506362
富士通ゼネラル,2020,Q4,24.684513828261856
富士電機,2018,Q1,10.813873580868568
富士電機,2018,Q2,9.371938631314878
富士電機,2018,Q3,288.22867193528646
富士電機,2018,Q4,282.239091001152
富士電機,2019,Q1,-241.1140508344377
富士電機,2019,Q2,-6.364998694424052
富士電機,2019,Q3,134.38879784720166
富士電機,2019,Q4,165.15721723364453
富士電機,2020,Q1,-32.48370900162854
富士電機,2020,Q2,-8.73144999989693
富士電機,2020,Q3,23.748080839631175
富士電機,2020,Q4,134.87031636076063
寿スピリッツ,2018,Q1,14.434397355405608
寿スピリッツ,2018,Q2,26.81440512987881
寿スピリッツ,2018,Q3,38.99037229045811
寿スピリッツ,2018,Q4,35.34626587140867
寿スピリッツ,2019,Q1,32.684897813604714
寿スピリッツ,2019,Q2,45.474278989146455
寿スピリッツ,2019,Q3,59.22176715985947
寿スピリッツ,2019,Q4,2.4448606465308327
寿スピリッツ,2020,Q1,-58.58775660879807
寿スピリッツ,2020,Q2,-25.28381233844645
寿スピリッツ,2020,Q3,20.473575393271158
寿スピリッツ,2020,Q4,8.577733688088014
小松ウオール工業,2018,Q1,8.07432173205192
小松ウオール工業,2018,Q2,44.32202773692122
小松ウオール工業,2018,Q3,45.95984965603559
小松ウオール工業,2018,Q4,80.63382218918429
小松ウオール工業,2019,Q1,36.67771089070979
小松ウオール工業,2019,Q2,69.88790732648405
小松ウオール工業,2019,Q3,84.76753517495844
小松ウオール工業,2019,Q4,89.7989267596478
小松ウオール工業,2020,Q1,14.164763071729347
小松ウオール工業,2020,Q2,39.40092210066728
小松ウオール工業,2020,Q3,65.82801712089284
小松ウオール工業,2020,Q4,76.24733959695538
小松マテーレ,2018,Q1,12.356333222219739
小松マテーレ,2018,Q2,11.548713953983174
小松マテーレ,2018,Q3,12.03268844212436
小松マテーレ,2018,Q4,11.041951521012983
小松マテーレ,2019,Q1,10.184296089329866
小松マテーレ,2019,Q2,6.063961582526748
小松マテーレ,2019,Q3,15.300520961745654
小松マテーレ,2019,Q4,1.3154042596621025
小松マテーレ,2020,Q1,8.311950892263106
小松マテーレ,2020,Q2,-3.3962235493136035
小松マテーレ,2020,Q3,9.728068164349342
小松マテーレ,2020,Q4,8.660715263707193
小森コーポレーション,2018,Q1,-0.5683166180139523
小森コーポレーション,2018,Q2,6.072455621328501
小森コーポレーション,2018,Q3,70.60289286263018
小森コーポレーション,2018,Q4,301.62757895862956
小森コーポレーション,2019,Q1,312.9462711799452
小森コーポレーション,2019,Q2,44.59561820488911
小森コーポレーション,2019,Q3,31.505162076984988
小森コーポレーション,2019,Q4,-74.27184618548074
小森コーポレーション,2020,Q1,815.1293084976467
小森コーポレーション,2020,Q2,-183.78860621721208
小森コーポレーション,2020,Q3,184.04532852327952
小森コーポレーション,2020,Q4,921.887292310058
小田急電鉄,2018,Q1,32.00921754550336
小田急電鉄,2018,Q2,24.251446111164526
小田急電鉄,2018,Q3,30.158471878067388
小田急電鉄,2018,Q4,-2.135309195484412
小田急電鉄,2019,Q1,20.583883716210092
小田急電鉄,2019,Q2,10.625016561411597
小田急電鉄,2019,Q3,14.52216170225578
小田急電鉄,2019,Q4,4.492322124695628
小田急電鉄,2020,Q1,-22.585922458976746
小田急電鉄,2020,Q2,-25.91513320253644
小田急電鉄,2020,Q3,9.825791368074851
小田急電鉄,2020,Q4,-26.30784176677502
小糸製作所,2018,Q1,-10.466185401072664
小糸製作所,2018,Q2,204.9656275946866
小糸製作所,2018,Q3,-24.768585398916855
小糸製作所,2018,Q4,197.78091126210217
小糸製作所,2019,Q1,69.54290713366942
小糸製作所,2019,Q2,119.26217396429213
小糸製作所,2019,Q3,89.31546666121437
小糸製作所,2019,Q4,153.2177575130769
小糸製作所,2020,Q1,60.67838756715044
小糸製作所,2020,Q2,46.71318990426171
小糸製作所,2020,Q3,36.77820693176827
小糸製作所,2020,Q4,35.756198085453846
小野建,2018,Q1,26.511078780891584
小野建,2018,Q2,63.31409168568808
小野建,2018,Q3,53.29159804642934
小野建,2018,Q4,69.06418253364174
小野建,2019,Q1,27.549857102478448
小野建,2019,Q2,52.8017898539141
小野建,2019,Q3,57.9205620198883
小野建,2019,Q4,81.88989064230782
小野建,2020,Q1,30.572258791535376
小野建,2020,Q2,43.873178874677905
小野建,2020,Q3,51.47778379808116
小野建,2020,Q4,85.81624307864939
小野薬品工業,2018,Q1,30.111980681264363
小野薬品工業,2018,Q2,17.686581107758187
小野薬品工業,2018,Q3,27.494868353866906
小野薬品工業,2018,Q4,4.847225646282988
小野薬品工業,2019,Q1,37.87126711360349
小野薬品工業,2019,Q2,29.634535056554228
小野薬品工業,2019,Q3,18.980436833106737
小野薬品工業,2019,Q4,12.789406872466056
小野薬品工業,2020,Q1,31.26550984365604
小野薬品工業,2020,Q2,33.86864091399562
小野薬品工業,2020,Q3,29.760818555719958
小野薬品工業,2020,Q4,17.438274618691814
尾家産業,2018,Q1,-8.0279566959646
尾家産業,2018,Q2,26.20943840598327
尾家産業,2018,Q3,30.067540861409096
尾家産業,2018,Q4,12.743050482846389
尾家産業,2019,Q1,2.9501696029089612
尾家産業,2019,Q2,10.870099130210738
尾家産業,2019,Q3,21.097631242883764
尾家産業,2019,Q4,5.820958670854186
尾家産業,2020,Q1,-16.38170690716834
尾家産業,2020,Q2,6.655612920644778
尾家産業,2020,Q3,-38.3337087028511
尾家産業,2020,Q4,-38.52954926272265
山一電機,2018,Q1,34.57226124915191
山一電機,2018,Q2,36.30071105866088
山一電機,2018,Q3,1.0856930951587174
山一電機,2018,Q4,-17.947831417454978
山一電機,2019,Q1,25.448877233040847
山一電機,2019,Q2,32.26784382647536
山一電機,2019,Q3,20.955307842193037
山一電機,2019,Q4,21.994176648824777
山一電機,2020,Q1,19.29052062548982
山一電機,2020,Q2,40.81523508230947
山一電機,2020,Q3,4.6039878812287895
山一電機,2020,Q4,14.195834526710897
山九,2018,Q1,73.89356259510905
山九,2018,Q2,148.2411998369968
山九,2018,Q3,115.04920071528343
山九,2018,Q4,127.2039197383851
山九,2019,Q1,122.6606246340376
山九,2019,Q2,110.5658415917143
山九,2019,Q3,121.9180070530276
山九,2019,Q4,98.20626660544286
山九,2020,Q1,97.95586788310311
山九,2020,Q2,59.81696035759608
山九,2020,Q3,74.88783650819033
山九,2020,Q4,124.64537094834475
山善,2018,Q1,24.398668403230623
山善,2018,Q2,29.978207084627886
山善,2018,Q3,36.80675894690994
山善,2018,Q4,28.11673536034236
山善,2019,Q1,30.278953507137338
山善,2019,Q2,27.974859721573992
山善,2019,Q3,17.4112343165004
山善,2019,Q4,22.52865020811614
山善,2020,Q1,14.240946012469209
山善,2020,Q2,18.40958227185099
山善,2020,Q3,16.70580721105651
山善,2020,Q4,19.980779910568906
山洋電気,2018,Q1,-3.0648943930080126
山洋電気,2018,Q2,279.6823160611579
山洋電気,2018,Q3,3.2299350524015438
山洋電気,2018,Q4,55.557157688331216
山洋電気,2019,Q1,-62.24413097981848
山洋電気,2019,Q2,-60.40279849452219
山洋電気,2019,Q3,31.06885590891523
山洋電気,2019,Q4,23.939586336760648
山洋電気,2020,Q1,3.606297001269044
山洋電気,2020,Q2,-0.3222917629856976
山洋電気,2020,Q3,88.12799652066762
山洋電気,2020,Q4,96.1525938609511
山田コンサルティンググループ,2018,Q1,-42.060970444053964
山田コンサルティンググループ,2018,Q2,109.95057387693123
山田コンサルティンググループ,2018,Q3,4.336058298642456
山田コンサルティンググループ,2018,Q4,-20.098496284523208
山田コンサルティンググループ,2019,Q1,-52.82165212041218
山田コンサルティンググループ,2019,Q2,-29.54302025914035
山田コンサルティンググループ,2019,Q3,-0.5464302171882878
山田コンサルティンググループ,2019,Q4,55.28083607876067
山田コンサルティンググループ,2020,Q1,40.73039262564194
山田コンサルティンググループ,2020,Q2,25.69261265092871
山田コンサルティンググループ,2020,Q3,-3.0593471966934658
山田コンサルティンググループ,2020,Q4,-7.08303633833259
山陽特殊製鋼,2018,Q1,-44.71507472296252
山陽特殊製鋼,2018,Q2,34.540892215466386
山陽特殊製鋼,2018,Q3,59.64948286979617
山陽特殊製鋼,2018,Q4,-10.733368973519582
山陽特殊製鋼,2019,Q1,27.297153571767215
山陽特殊製鋼,2019,Q2,-17.91867218021827
山陽特殊製鋼,2019,Q3,-126.51081382811734
山陽特殊製鋼,2019,Q4,-31.649628930537823
山陽特殊製鋼,2020,Q1,34.75563418048934
山陽特殊製鋼,2020,Q2,-10.926581923317706
山陽特殊製鋼,2020,Q3,-82.90886421647426
山陽特殊製鋼,2020,Q4,0.8293069638757942
山陽電気鉄道,2018,Q1,15.424409911950617
山陽電気鉄道,2018,Q2,19.75150260998256
山陽電気鉄道,2018,Q3,22.577387071081986
山陽電気鉄道,2018,Q4,6.285676347179343
山陽電気鉄道,2019,Q1,38.22382117783087
山陽電気鉄道,2019,Q2,30.076306247368052
山陽電気鉄道,2019,Q3,39.72833934659213
山陽電気鉄道,2019,Q4,10.924105292964057
山陽電気鉄道,2020,Q1,25.26627908762638
山陽電気鉄道,2020,Q2,22.176604234081733
山陽電気鉄道,2020,Q3,21.212383873113332
山陽電気鉄道,2020,Q4,9.864931310609622
岡谷電機産業,2018,Q1,1.9338528841867049
岡谷電機産業,2018,Q2,-0.28506404624689
岡谷電機産業,2018,Q3,0.8003360754490416
岡谷電機産業,2018,Q4,-8.81118520523419
岡谷電機産業,2019,Q1,-1.908177145053461
岡谷電機産業,2019,Q2,-11.308060115697288
岡谷電機産業,2019,Q3,-5.08652912442237
岡谷電機産業,2019,Q4,-10.152527201570848
岡谷電機産業,2020,Q1,1.651153259707165
岡谷電機産業,2020,Q2,3.2810659188296007
岡谷電機産業,2020,Q3,0.34304719895329505
岡谷電機産業,2020,Q4,-3.8079248267531227
岩崎通信機,2018,Q1,-143.86861906061057
岩崎通信機,2018,Q2,-163.84440963892962
岩崎通信機,2018,Q3,16.848350885693208
岩崎通信機,2018,Q4,146.70188723828713
岩崎通信機,2019,Q1,-157.52647790548824
岩崎通信機,2019,Q2,1.9132366477825782
岩崎通信機,2019,Q3,-39.750657222018404
岩崎通信機,2019,Q4,142.2452260492579
岩崎通信機,2020,Q1,-76.57806946619327
岩崎通信機,2020,Q2,-17.313419748015278
岩崎通信機,2020,Q3,-34.88942976273411
岩崎通信機,2020,Q4,82.21690025568138
岩崎電気,2018,Q1,475.0523638198034
岩崎電気,2018,Q2,341.76565586455735
岩崎電気,2018,Q3,-375.9952639109749
岩崎電気,2018,Q4,132.70408023410715
岩崎電気,2019,Q1,-5.172189985974038
岩崎電気,2019,Q2,28.90852495219024
岩崎電気,2019,Q3,70.79553205415168
岩崎電気,2019,Q4,255.55751548835258
岩崎電気,2020,Q1,-66.14295184888937
岩崎電気,2020,Q2,72.15625419906794
岩崎電気,2020,Q3,158.505672628116
岩崎電気,2020,Q4,148.77898372539752
岩谷産業,2018,Q1,50.98640749090933
岩谷産業,2018,Q2,124.93488734232807
岩谷産業,2018,Q3,163.85702671777997
岩谷産業,2018,Q4,123.45316217580775
岩谷産業,2019,Q1,91.5760611443994
岩谷産業,2019,Q2,60.30614607088916
岩谷産業,2019,Q3,102.97386320855648
岩谷産業,2019,Q4,163.30416518639953
岩谷産業,2020,Q1,64.50513899049591
岩谷産業,2020,Q2,57.38992327767892
岩谷産業,2020,Q3,104.94442416960868
岩谷産業,2020,Q4,186.02734807080017
島津製作所,2018,Q1,13.96510869423492
島津製作所,2018,Q2,31.48143559578485
島津製作所,2018,Q3,22.481493073350762
島津製作所,2018,Q4,40.764899505220086
島津製作所,2019,Q1,24.525781826502268
島津製作所,2019,Q2,29.55598001624008
島津製作所,2019,Q3,28.098423694081355
島津製作所,2019,Q4,40.510661097673896
島津製作所,2020,Q1,11.428439665477711
島津製作所,2020,Q2,33.47392215064413
島津製作所,2020,Q3,20.24353497656498
島津製作所,2020,Q4,40.8234024446227
島精機製作所,2018,Q1,-1.474821431029227
島精機製作所,2018,Q2,93.61428144549899
島精機製作所,2018,Q3,82.86898020562637
島精機製作所,2018,Q4,-55.821636472288446
島精機製作所,2019,Q1,9.13159842335466
島精機製作所,2019,Q2,-33.19878726590943
島精機製作所,2019,Q3,-23.540101677958603
島精機製作所,2019,Q4,-37.406874904017
島精機製作所,2020,Q1,-70.41887365759942
島精機製作所,2020,Q2,-156.84240625240136
島精機製作所,2020,Q3,-115.42432944795942
島精機製作所,2020,Q4,-85.6744219094517
川崎汽船,2018,Q1,384.3923232437644
川崎汽船,2018,Q2,-44.99634913312819
川崎汽船,2018,Q3,-56.904882468313474
川崎汽船,2018,Q4,-216.31528422918382
川崎汽船,2019,Q1,85.73055406810985
川崎汽船,2019,Q2,123.9140023811491
川崎汽船,2019,Q3,-638.4594831336618
川崎汽船,2019,Q4,-833.1865044384514
川崎汽船,2020,Q1,-260.7480805193444
川崎汽船,2020,Q2,-40.91569790956225
川崎汽船,2020,Q3,33.31635677605783
川崎汽船,2020,Q4,-388.7990968141513
川崎重工業,2018,Q1,29.233939789113588
川崎重工業,2018,Q2,-71.32531847590644
川崎重工業,2018,Q3,218.69217877004706
川崎重工業,2018,Q4,55.16128878303287
川崎重工業,2019,Q1,2.204080069360927
川崎重工業,2019,Q2,17.609046136102933
川崎重工業,2019,Q3,79.6007852513896
川崎重工業,2019,Q4,39.81513224686114
川崎重工業,2020,Q1,-22.990140495593483
川崎重工業,2020,Q2,14.247330136106294
川崎重工業,2020,Q3,-28.214086560412053
川崎重工業,2020,Q4,-54.94398341559954
巴コーポレーション,2018,Q1,19.096514031715827
巴コーポレーション,2018,Q2,5.780605585583037
巴コーポレーション,2018,Q3,22.025833646176714
巴コーポレーション,2018,Q4,22.61585670760627
巴コーポレーション,2019,Q1,8.302045349254453
巴コーポレーション,2019,Q2,17.261291820562903
巴コーポレーション,2019,Q3,24.28320153290921
巴コーポレーション,2019,Q4,27.13070154343127
巴コーポレーション,2020,Q1,17.70166460576708
巴コーポレーション,2020,Q2,6.329507239415021
巴コーポレーション,2020,Q3,5.2290865741957795
巴コーポレーション,2020,Q4,18.03820713060221
巴川製紙所,2018,Q1,1.5781972461454064
巴川製紙所,2018,Q2,1.089357924181864
巴川製紙所,2018,Q3,62.12780642165546
巴川製紙所,2018,Q4,31.02718320990346
巴川製紙所,2019,Q1,-193.3798519268929
巴川製紙所,2019,Q2,-67.87725410141368
巴川製紙所,2019,Q3,-88.05761507952272
巴川製紙所,2019,Q4,-0.7930199319681299
巴川製紙所,2020,Q1,51.724878931094395
巴川製紙所,2020,Q2,-29.960174845768165
巴川製紙所,2020,Q3,-29.622625056120793
巴川製紙所,2020,Q4,-16.49681897187835
帝人,2018,Q1,49.1951002735012
帝人,2018,Q2,62.74202191088586
帝人,2018,Q3,33.82894845678258
帝人,2018,Q4,32.11884077691707
帝人,2019,Q1,94.4348069658
帝人,2019,Q2,42.60874805416313
帝人,2019,Q3,36.93957654235854
帝人,2019,Q4,23.701319595455733
帝人,2020,Q1,29.529955339880342
帝人,2020,Q2,65.79529222801347
帝人,2020,Q3,16.501631518919712
