企業名,会計年度,四半期,y_hat_ml1
前沢化成工業,2020,Q1,7.017043065741369
前沢化成工業,2020,Q2,11.32313652230463
前沢化成工業,2020,Q3,17.44729637183712
前沢化成工業,2020,Q4,12.306908002909765
前沢給装工業,2018,Q1,28.474428689308063
前沢給装工業,2018,Q2,39.66294073929902
前沢給装工業,2018,Q3,40.37711350904998
前沢給装工業,2018,Q4,35.06804865796366
前沢給装工業,2019,Q1,36.17025091296995
前沢給装工業,2019,Q2,48.31525114588467
前沢給装工業,2019,Q3,53.34591054161487
前沢給装工業,2019,Q4,36.271792134880286
前沢給装工業,2020,Q1,37.054688851844176
前沢給装工業,2020,Q2,56.62322277691474
前沢給装工業,2020,Q3,59.83484560534552
前沢給装工業,2020,Q4,24.862955785995965
前田建設工業,2018,Q1,-1.6829490575929924
前田建設工業,2018,Q2,47.339091594499294
前田建設工業,2018,Q3,45.27532988447285
前田建設工業,2018,Q4,54.66789347021921
前田建設工業,2019,Q1,43.84085290220376
前田建設工業,2019,Q2,51.15174088878845
前田建設工業,2019,Q3,20.193274951926504
前田建設工業,2019,Q4,71.62196282321142
前田建設工業,2020,Q1,-16.55690524391025
前田建設工業,2020,Q2,30.8764005732714
前田建設工業,2020,Q3,31.71006778222923
前田建設工業,2020,Q4,41.39435847449654
前田道路,2018,Q1,37.234799588974
前田道路,2018,Q2,-25.726716635869607
前田道路,2018,Q3,12.81688336718492
前田道路,2018,Q4,45.615045390349806
前田道路,2019,Q1,-2.794089077771829
前田道路,2019,Q2,84.08343579620475
前田道路,2019,Q3,107.34776517033583
前田道路,2019,Q4,118.88662671136656
前田道路,2020,Q1,60.3218660228612
前田道路,2020,Q2,70.04176290061248
前田道路,2020,Q3,99.57719335937146
前田道路,2020,Q4,6.8986188798807575
加藤製作所,2018,Q1,218.54967078224576
加藤製作所,2018,Q2,88.1338690311178
加藤製作所,2018,Q3,123.04678892476296
加藤製作所,2018,Q4,127.07653604351604
加藤製作所,2019,Q1,74.6567034997395
加藤製作所,2019,Q2,-15.882879811829351
加藤製作所,2019,Q3,-79.66141057529865
加藤製作所,2019,Q4,34.49211545583196
加藤製作所,2020,Q1,-27.730931420919
加藤製作所,2020,Q2,-30.296041067506444
加藤製作所,2020,Q3,59.239105761123255
加藤製作所,2020,Q4,-116.7423535122396
加賀電子,2018,Q1,51.22997035668749
加賀電子,2018,Q2,61.19161777128397
加賀電子,2018,Q3,62.98829112355872
加賀電子,2018,Q4,104.9730417559947
加賀電子,2019,Q1,12.245014782683713
加賀電子,2019,Q2,137.96544496324103
加賀電子,2019,Q3,75.8936423985852
加賀電子,2019,Q4,-118.74878101237248
加賀電子,2020,Q1,-16.332541545651935
加賀電子,2020,Q2,266.1775936633347
加賀電子,2020,Q3,-293.67985695105926
加賀電子,2020,Q4,48.97257896733163
北川鉄工所,2018,Q1,96.19031480898155
北川鉄工所,2018,Q2,130.66912503371782
北川鉄工所,2018,Q3,104.5235141134796
北川鉄工所,2018,Q4,115.78929586385853
北川鉄工所,2019,Q1,81.32324053148038
北川鉄工所,2019,Q2,100.18068190927052
北川鉄工所,2019,Q3,118.8914196169506
北川鉄工所,2019,Q4,35.86298559131067
北川鉄工所,2020,Q1,-44.44360002821414
北川鉄工所,2020,Q2,-15.252395391935746
北川鉄工所,2020,Q3,-26.08926188920899
北川鉄工所,2020,Q4,39.28818510443158
北沢産業,2018,Q1,3.983049322071449
北沢産業,2018,Q2,7.000839463813959
北沢産業,2018,Q3,3.321830705951579
北沢産業,2018,Q4,3.505737415003134
北沢産業,2019,Q1,1.2522371467782394
北沢産業,2019,Q2,7.147826455443646
北沢産業,2019,Q3,0.1285049289696527
北沢産業,2019,Q4,3.038925762569473
北沢産業,2020,Q1,-3.317953949848313
北沢産業,2020,Q2,2.2670760516701334
北沢産業,2020,Q3,-1.0911838695517178
北沢産業,2020,Q4,2.593341906868483
北海道ガス,2018,Q1,12.550371821539104
北海道ガス,2018,Q2,-8.133392786373847
北海道ガス,2018,Q3,-77.27244197544896
北海道ガス,2018,Q4,56.26175567468853
北海道ガス,2019,Q1,145.87275982101607
北海道ガス,2019,Q2,-41.72809587617789
北海道ガス,2019,Q3,-35.539295229996114
北海道ガス,2019,Q4,124.10107795108492
北海道ガス,2020,Q1,114.31761090147012
北海道ガス,2020,Q2,-44.44247640396361
北海道ガス,2020,Q3,-66.43842596129407
北海道ガス,2020,Q4,134.2440528638886
北越コーポレーション,2018,Q1,30.583059564726284
北越コーポレーション,2018,Q2,6.090150847340972
北越コーポレーション,2018,Q3,27.706225023539155
北越コーポレーション,2018,Q4,28.19680856028944
北越コーポレーション,2019,Q1,27.011453393434568
北越コーポレーション,2019,Q2,6.845306645047813
北越コーポレーション,2019,Q3,6.645589586557748
北越コーポレーション,2019,Q4,16.138351097423516
北越コーポレーション,2020,Q1,-10.666990473666738
北越コーポレーション,2020,Q2,13.988657575465698
北越コーポレーション,2020,Q3,-22.421422399819186
北越コーポレーション,2020,Q4,-11.400369214580808
北越工業,2018,Q1,25.30941113134365
北越工業,2018,Q2,32.57124246579721
北越工業,2018,Q3,35.37794357341531
北越工業,2018,Q4,28.46471576269206
北越工業,2019,Q1,29.424151462537026
北越工業,2019,Q2,33.288538821805446
北越工業,2019,Q3,35.58019393132159
北越工業,2019,Q4,29.99809375926705
北越工業,2020,Q1,21.902449851643254
北越工業,2020,Q2,12.695130214364584
北越工業,2020,Q3,20.15772791905907
北越工業,2020,Q4,21.135404564765224
北野建設,2018,Q1,23.63132740369752
北野建設,2018,Q2,16.76811382291072
北野建設,2018,Q3,172.33958705016258
北野建設,2018,Q4,166.57964213813452
北野建設,2019,Q1,-135.45640933281126
北野建設,2019,Q2,252.8781038303261
北野建設,2019,Q3,310.7376980785507
北野建設,2019,Q4,108.95874797766317
北野建設,2020,Q1,-45.21148781508789
北野建設,2020,Q2,118.67891775041804
北野建設,2020,Q3,210.17771207096803
北野建設,2020,Q4,118.63143381072956
北陸電気工事,2018,Q1,4.690798997816167
北陸電気工事,2018,Q2,19.418514972674103
北陸電気工事,2018,Q3,26.412090287689463
北陸電気工事,2018,Q4,58.51294317619109
北陸電気工事,2019,Q1,26.151893373353108
北陸電気工事,2019,Q2,26.7512836106781
北陸電気工事,2019,Q3,36.51323837617658
北陸電気工事,2019,Q4,70.56612810347609
北陸電気工事,2020,Q1,19.06758495103792
北陸電気工事,2020,Q2,33.339975473792435
北陸電気工事,2020,Q3,26.55702789662661
北陸電気工事,2020,Q4,49.23310382884694
北陸電気工業,2018,Q1,-22.86184534998153
北陸電気工業,2018,Q2,46.65554767345367
北陸電気工業,2018,Q3,-39.03559135314049
北陸電気工業,2018,Q4,68.29979299462788
北陸電気工業,2019,Q1,3.669983080506193
北陸電気工業,2019,Q2,10.979442786816335
北陸電気工業,2019,Q3,0.6672053674578726
北陸電気工業,2019,Q4,14.781970324661968
北陸電気工業,2020,Q1,19.726350623203118
北陸電気工業,2020,Q2,-12.706186944793988
北陸電気工業,2020,Q3,17.028753782042
北陸電気工業,2020,Q4,16.850004941494493
協和エクシオ,2018,Q1,21.291301310478275
協和エクシオ,2018,Q2,30.035436121004523
協和エクシオ,2018,Q3,46.48384358859889
協和エクシオ,2018,Q4,318.3920930346312
協和エクシオ,2019,Q1,-162.00238222541034
協和エクシオ,2019,Q2,196.8781413340872
協和エクシオ,2019,Q3,-4.1177375552341005
協和エクシオ,2019,Q4,453.446204586212
協和エクシオ,2020,Q1,248.4018693872217
協和エクシオ,2020,Q2,-57.37572035631492
協和エクシオ,2020,Q3,100.5552850925989
協和エクシオ,2020,Q4,56.62034852696828
南海電気鉄道,2018,Q1,24.16337608277999
南海電気鉄道,2018,Q2,66.15297929793803
南海電気鉄道,2018,Q3,82.87012644826909
南海電気鉄道,2018,Q4,-17.881389871478326
南海電気鉄道,2019,Q1,51.17236706012923
南海電気鉄道,2019,Q2,50.81412924728413
南海電気鉄道,2019,Q3,72.40616100161665
南海電気鉄道,2019,Q4,-17.539921722379013
南海電気鉄道,2020,Q1,-14.712001811577313
南海電気鉄道,2020,Q2,37.656207137363694
南海電気鉄道,2020,Q3,-26.311360494574785
南海電気鉄道,2020,Q4,2.311386174103662
南陽,2018,Q1,82.59479703879315
南陽,2018,Q2,89.7644498554643
南陽,2018,Q3,90.87186917739216
南陽,2018,Q4,45.20689379663148
南陽,2019,Q1,58.046419174727305
南陽,2019,Q2,25.672910586752067
南陽,2019,Q3,59.96785512202956
南陽,2019,Q4,38.73253504591548
南陽,2020,Q1,47.71631411500323
南陽,2020,Q2,39.5744701346797
南陽,2020,Q3,73.98782336594107
南陽,2020,Q4,47.65200084687362
博報堂ＤＹホールディングス,2018,Q1,5.012462419331042
博報堂ＤＹホールディングス,2018,Q2,10.051244259320812
博報堂ＤＹホールディングス,2018,Q3,2.2529559675343176
博報堂ＤＹホールディングス,2018,Q4,-7.134761824894559
博報堂ＤＹホールディングス,2019,Q1,-13.278080340995302
博報堂ＤＹホールディングス,2019,Q2,11.42595731802637
博報堂ＤＹホールディングス,2019,Q3,25.33426816932432
博報堂ＤＹホールディングス,2019,Q4,30.833527961390462
博報堂ＤＹホールディングス,2020,Q1,17.14122494310335
博報堂ＤＹホールディングス,2020,Q2,39.87224754815494
博報堂ＤＹホールディングス,2020,Q3,3.0923324237086867
博報堂ＤＹホールディングス,2020,Q4,31.659845391967902
原田工業,2018,Q1,7.843943244693179
原田工業,2018,Q2,6.1922689722448645
原田工業,2018,Q3,4.661663348703849
原田工業,2018,Q4,-10.21846154170528
原田工業,2019,Q1,2.7135574154394813
原田工業,2019,Q2,3.221844690685825
原田工業,2019,Q3,7.641149143396396
原田工業,2019,Q4,-8.946187558294902
原田工業,2020,Q1,-18.84482948823313
原田工業,2020,Q2,10.055125738693375
原田工業,2020,Q3,-22.317909490228782
原田工業,2020,Q4,43.77971845418136
参天製薬,2018,Q1,14.506621210500263
参天製薬,2018,Q2,18.683891271148788
参天製薬,2018,Q3,19.957033065500426
参天製薬,2018,Q4,17.873621085280334
参天製薬,2019,Q1,17.27818804572373
参天製薬,2019,Q2,11.10208803975357
参天製薬,2019,Q3,23.443597874160638
参天製薬,2019,Q4,6.241293088393331
参天製薬,2020,Q1,9.116314188875132
参天製薬,2020,Q2,17.85234849982843
参天製薬,2020,Q3,21.330239970167057
参天製薬,2020,Q4,19.612658644827587
双信電機,2018,Q1,8.433841711766888
双信電機,2018,Q2,12.246556590016908
双信電機,2018,Q3,-7.141636962879559
双信電機,2018,Q4,-1.965089795068984
双信電機,2019,Q1,15.00413963977961
双信電機,2019,Q2,-8.39145616154667
双信電機,2019,Q3,-27.205088139822237
双信電機,2019,Q4,-29.129111719455555
双信電機,2020,Q1,-16.421916258651493
双信電機,2020,Q2,-8.779821674805845
双信電機,2020,Q3,9.872024567190238
双信電機,2020,Q4,10.843084960663036
双葉電子工業,2018,Q1,-1.0773488568680705
双葉電子工業,2018,Q2,-3.0507719790355736
双葉電子工業,2018,Q3,30.213235353407867
双葉電子工業,2018,Q4,11.944407136668246
双葉電子工業,2019,Q1,-593.0278253590244
双葉電子工業,2019,Q2,46.30564634684794
双葉電子工業,2019,Q3,-161.49137377159184
双葉電子工業,2019,Q4,-430.541867428737
双葉電子工業,2020,Q1,-37.839008320657385
双葉電子工業,2020,Q2,173.50708943068997
双葉電子工業,2020,Q3,-260.4340390421308
双葉電子工業,2020,Q4,153.69994595029317
古河機械金属,2018,Q1,98.65400869145957
古河機械金属,2018,Q2,62.81974412575002
古河機械金属,2018,Q3,145.15491701531457
古河機械金属,2018,Q4,35.333000113940635
古河機械金属,2019,Q1,17.440790537016632
古河機械金属,2019,Q2,11.967959966277393
古河機械金属,2019,Q3,29.249154508162604
古河機械金属,2019,Q4,17.62560046398169
古河機械金属,2020,Q1,58.02020667751346
古河機械金属,2020,Q2,19.629358386185302
古河機械金属,2020,Q3,39.92477163220545
古河機械金属,2020,Q4,-42.14192438579263
古河電気工業,2018,Q1,14.334595362535044
古河電気工業,2018,Q2,79.52774490395625
古河電気工業,2018,Q3,101.82710718890289
古河電気工業,2018,Q4,49.74985201189031
古河電気工業,2019,Q1,153.4464417185378
古河電気工業,2019,Q2,-23.73262785490939
古河電気工業,2019,Q3,174.3721936436324
古河電気工業,2019,Q4,176.88980830558927
古河電気工業,2020,Q1,124.65532511692687
古河電気工業,2020,Q2,-46.35117142046119
古河電気工業,2020,Q3,3.340570741380752
古河電気工業,2020,Q4,45.78257587679772
古河電池,2018,Q1,3.593919972673959
古河電池,2018,Q2,13.71750350595262
古河電池,2018,Q3,35.195003782298755
古河電池,2018,Q4,23.555280028492483
古河電池,2019,Q1,3.764857761097385
古河電池,2019,Q2,17.234690767921002
古河電池,2019,Q3,27.05686580031193
古河電池,2019,Q4,35.38324718448127
古河電池,2020,Q1,6.479229772448322
古河電池,2020,Q2,10.65599892153272
古河電池,2020,Q3,36.7797353054643
古河電池,2020,Q4,41.58052123812749
合同製鉄,2018,Q1,119.79518587309208
合同製鉄,2018,Q2,140.65562842019685
合同製鉄,2018,Q3,64.65389790919575
合同製鉄,2018,Q4,105.57562885783828
合同製鉄,2019,Q1,-68.02031854161659
合同製鉄,2019,Q2,59.50603690442643
合同製鉄,2019,Q3,188.33326625428165
合同製鉄,2019,Q4,220.4490712018921
合同製鉄,2020,Q1,251.0067499792639
合同製鉄,2020,Q2,49.42542648421013
合同製鉄,2020,Q3,213.3596683468342
合同製鉄,2020,Q4,299.08705538273244
名古屋鉄道,2018,Q1,29.79398541604346
名古屋鉄道,2018,Q2,29.02596605441869
名古屋鉄道,2018,Q3,23.7638316007998
名古屋鉄道,2018,Q4,40.301485992331486
名古屋鉄道,2019,Q1,37.43041173184532
名古屋鉄道,2019,Q2,50.23216439572723
名古屋鉄道,2019,Q3,50.55595595639207
名古屋鉄道,2019,Q4,3.1504953768912607
名古屋鉄道,2020,Q1,37.37052959022013
名古屋鉄道,2020,Q2,3.0720771079863223
名古屋鉄道,2020,Q3,7.788469112825249
名古屋鉄道,2020,Q4,-15.484791515124554
名村造船所,2018,Q1,-0.4798962034198268
名村造船所,2018,Q2,-7.56292586293651
名村造船所,2018,Q3,-49.23144736094508
名村造船所,2018,Q4,-20.83011705184782
名村造船所,2019,Q1,-59.160866084862846
名村造船所,2019,Q2,-21.1294369446357
名村造船所,2019,Q3,65.6793888843178
名村造船所,2019,Q4,2.104562209047572
名村造船所,2020,Q1,25.403609535229407
名村造船所,2020,Q2,2.913189788135256
名村造船所,2020,Q3,-0.9961587264772938
名村造船所,2020,Q4,-82.45857491993213
名糖産業,2018,Q1,17.32643884785412
名糖産業,2018,Q2,-17.621361553850278
名糖産業,2018,Q3,-0.1773104984083602
名糖産業,2018,Q4,-28.58428335813956
名糖産業,2019,Q1,28.91541567185457
名糖産業,2019,Q2,-25.067064809749805
名糖産業,2019,Q3,-16.571631399010254
名糖産業,2019,Q4,53.12729736658193
名糖産業,2020,Q1,15.548000380042884
名糖産業,2020,Q2,-2.725756827851804
名糖産業,2020,Q3,50.747382649755465
名糖産業,2020,Q4,6.557474253999665
味の素,2018,Q1,45.28320943013716
味の素,2018,Q2,41.75034363752238
味の素,2018,Q3,67.72019431913108
味の素,2018,Q4,27.049008584429544
味の素,2019,Q1,6.678333056195385
味の素,2019,Q2,61.97603672294278
味の素,2019,Q3,42.90534713331695
味の素,2019,Q4,-30.4475567253005
味の素,2020,Q1,75.82184270523527
味の素,2020,Q2,-5.111792439211257
味の素,2020,Q3,69.86381959488955
味の素,2020,Q4,48.59216881385032
品川リフラクトリーズ,2018,Q1,14.0040756732399
品川リフラクトリーズ,2018,Q2,193.82835331389592
品川リフラクトリーズ,2018,Q3,202.0908206773552
品川リフラクトリーズ,2018,Q4,177.33915185828425
品川リフラクトリーズ,2019,Q1,109.01277389273748
品川リフラクトリーズ,2019,Q2,142.63935714611324
品川リフラクトリーズ,2019,Q3,213.74288585555075
品川リフラクトリーズ,2019,Q4,157.21288658659546
品川リフラクトリーズ,2020,Q1,85.59938548359334
品川リフラクトリーズ,2020,Q2,159.45241822975063
品川リフラクトリーズ,2020,Q3,-137.39244998466026
品川リフラクトリーズ,2020,Q4,248.584201352542
商船三井,2018,Q1,-753.9712613178822
商船三井,2018,Q2,-551.8484334901292
商船三井,2018,Q3,-2640.557231912114
商船三井,2018,Q4,-37.36748253937162
商船三井,2019,Q1,178.29919918817075
商船三井,2019,Q2,228.3773108883214
商船三井,2019,Q3,185.54340450984017
商船三井,2019,Q4,-175.31115119128657
商船三井,2020,Q1,-84.3441207548972
商船三井,2020,Q2,39.35587987464836
商船三井,2020,Q3,100.0020872901992
商船三井,2020,Q4,113.9425882721433
四国化成工業,2018,Q1,22.84713563388077
四国化成工業,2018,Q2,26.974658230389167
四国化成工業,2018,Q3,30.57107249227782
四国化成工業,2018,Q4,33.038189521809244
四国化成工業,2019,Q1,19.785749201083306
四国化成工業,2019,Q2,25.920296809122465
四国化成工業,2019,Q3,27.571752226979356
四国化成工業,2019,Q4,23.06007830538614
四国化成工業,2020,Q1,20.257008611182307
四国化成工業,2020,Q2,13.993388809586053
四国化成工業,2020,Q3,27.11927261505155
四国化成工業,2020,Q4,32.01513247088138
四電工,2018,Q1,121.57597805115525
四電工,2018,Q2,164.8240645259706
四電工,2018,Q3,90.7287349147396
四電工,2018,Q4,168.0372556691999
四電工,2019,Q1,93.48881120914888
四電工,2019,Q2,59.63911137909207
四電工,2019,Q3,9.072615864570947
四電工,2019,Q4,220.18399225783017
四電工,2020,Q1,101.36146350706017
四電工,2020,Q2,73.47332714469223
四電工,2020,Q3,160.60308579921767
四電工,2020,Q4,172.77081670105142
因幡電機産業,2018,Q1,55.81958462376506
因幡電機産業,2018,Q2,96.683842370591
因幡電機産業,2018,Q3,66.95669092584501
因幡電機産業,2018,Q4,66.60568536886828
因幡電機産業,2019,Q1,117.8402764451777
因幡電機産業,2019,Q2,136.3349351614797
因幡電機産業,2019,Q3,48.62718145089002
因幡電機産業,2019,Q4,113.5838983209328
因幡電機産業,2020,Q1,44.20180384368796
因幡電機産業,2020,Q2,95.87684413890392
因幡電機産業,2020,Q3,-10.4912461523518
因幡電機産業,2020,Q4,49.03866482599956
図研,2018,Q1,16.051404600104995
図研,2018,Q2,31.770515301072585
図研,2018,Q3,33.168553542645135
図研,2018,Q4,27.8573413797645
図研,2019,Q1,8.697500750704268
図研,2019,Q2,36.92365088105039
図研,2019,Q3,10.518928195188389
図研,2019,Q4,26.927665445444656
図研,2020,Q1,-1.2629262337588223
図研,2020,Q2,16.94822185847213
図研,2020,Q3,27.3778413824218
図研,2020,Q4,43.00512097443664
堺化学工業,2018,Q1,25.50211681916207
堺化学工業,2018,Q2,3.8045009716762657
堺化学工業,2018,Q3,7.170523576275595
堺化学工業,2018,Q4,54.51842429407096
堺化学工業,2019,Q1,64.17661350958144
堺化学工業,2019,Q2,67.2526421918186
堺化学工業,2019,Q3,53.22722511988857
堺化学工業,2019,Q4,53.31616548185395
堺化学工業,2020,Q1,22.802825059191846
堺化学工業,2020,Q2,-8.519340066189802
堺化学工業,2020,Q3,42.15045741300385
堺化学工業,2020,Q4,67.07846720526655
塩水港精糖,2018,Q1,14.348799730096331
塩水港精糖,2018,Q2,-1.8797212880522665
塩水港精糖,2018,Q3,12.185552774830429
塩水港精糖,2018,Q4,5.282369389722902
塩水港精糖,2019,Q1,13.752636665823148
塩水港精糖,2019,Q2,6.109803084566892
塩水港精糖,2019,Q3,16.662448843385604
塩水港精糖,2019,Q4,0.6363186007657191
塩水港精糖,2020,Q1,9.475712719983887
塩水港精糖,2020,Q2,-0.886425829069907
塩水港精糖,2020,Q3,6.772008929256842
塩水港精糖,2020,Q4,4.792151863628973
塩野義製薬,2018,Q1,104.06900338471628
塩野義製薬,2018,Q2,132.32340733617045
塩野義製薬,2018,Q3,141.60582196835264
塩野義製薬,2018,Q4,437.09927151315
塩野義製薬,2019,Q1,64.0624531556723
塩野義製薬,2019,Q2,-102.9365333255704
塩野義製薬,2019,Q3,364.1204429797011
塩野義製薬,2019,Q4,-172.146498052399
塩野義製薬,2020,Q1,98.1671192516788
塩野義製薬,2020,Q2,81.1604641590028
塩野義製薬,2020,Q3,62.12367944024402
塩野義製薬,2020,Q4,108.0599228022008
大同メタル工業,2018,Q1,16.903881662813763
大同メタル工業,2018,Q2,-4.386940351621544
大同メタル工業,2018,Q3,2.688948341412697
大同メタル工業,2018,Q4,-5.954932064545346
大同メタル工業,2019,Q1,-2.8350763693977683
大同メタル工業,2019,Q2,4.623224377682675
大同メタル工業,2019,Q3,29.79969303310701
大同メタル工業,2019,Q4,5.775138159463523
大同メタル工業,2020,Q1,31.404411670495943
大同メタル工業,2020,Q2,-24.793408165659955
大同メタル工業,2020,Q3,-10.514570026757776
大同メタル工業,2020,Q4,36.3979617179464
大同工業,2018,Q1,-239.41774635670615
大同工業,2018,Q2,5.9945003920526325
大同工業,2018,Q3,83.40698697377104
大同工業,2018,Q4,-5.535150961638877
大同工業,2019,Q1,0.7828166200446873
大同工業,2019,Q2,11.934712614384893
大同工業,2019,Q3,8.30614515752383
大同工業,2019,Q4,23.383403625639225
大同工業,2020,Q1,55.7347186383462
大同工業,2020,Q2,-41.53732776955052
大同工業,2020,Q3,53.68348328551585
大同工業,2020,Q4,187.31136590907036
大同特殊鋼,2018,Q1,127.79868097003568
大同特殊鋼,2018,Q2,-385.8349581191287
大同特殊鋼,2018,Q3,-170.71939638141427
大同特殊鋼,2018,Q4,105.42883699891512
大同特殊鋼,2019,Q1,80.54048063953682
大同特殊鋼,2019,Q2,203.67992185525145
大同特殊鋼,2019,Q3,232.2410765482428
大同特殊鋼,2019,Q4,-46.38967949152196
大同特殊鋼,2020,Q1,344.11870043363086
大同特殊鋼,2020,Q2,-20.81624656686421
大同特殊鋼,2020,Q3,-110.77201574277404
大同特殊鋼,2020,Q4,290.1015774388743
大和ハウス工業,2018,Q1,90.62085360223054
大和ハウス工業,2018,Q2,98.77156067746272
大和ハウス工業,2018,Q3,84.22345241731904
大和ハウス工業,2018,Q4,32.44408701321666
大和ハウス工業,2019,Q1,65.18261235764726
大和ハウス工業,2019,Q2,119.04767826860146
大和ハウス工業,2019,Q3,132.98692880625993
大和ハウス工業,2019,Q4,138.81506333933945
大和ハウス工業,2020,Q1,115.8971609735131
大和ハウス工業,2020,Q2,81.22927834709373
大和ハウス工業,2020,Q3,50.29795367475919
大和ハウス工業,2020,Q4,130.10582660872663
大和工業,2018,Q1,42.988562382324645
大和工業,2018,Q2,49.55233116984607
大和工業,2018,Q3,60.40807817392519
大和工業,2018,Q4,61.82752560369761
大和工業,2019,Q1,119.31360142895858
大和工業,2019,Q2,90.13496375735112
大和工業,2019,Q3,97.0801569015737
大和工業,2019,Q4,72.35780743913014
大和工業,2020,Q1,92.02682327179932
大和工業,2020,Q2,93.51227460791432
大和工業,2020,Q3,61.03466298291295
大和工業,2020,Q4,14.520918780873671
大崎電気工業,2018,Q1,12.022987165395676
大崎電気工業,2018,Q2,0.8876584475961877
大崎電気工業,2018,Q3,-15.73970867100478
大崎電気工業,2018,Q4,3.516626341564937
大崎電気工業,2019,Q1,-7.199096288353708
大崎電気工業,2019,Q2,-1.6324668861288174
大崎電気工業,2019,Q3,-2.796151238377337
大崎電気工業,2019,Q4,7.561387742839841
大崎電気工業,2020,Q1,24.193572903671267
大崎電気工業,2020,Q2,-17.96663728590964
大崎電気工業,2020,Q3,4.3140178555630015
大崎電気工業,2020,Q4,8.368417683875663
大平洋金属,2018,Q1,336.6652827009071
大平洋金属,2018,Q2,-231.31365091966137
大平洋金属,2018,Q3,-87.14250203021751
大平洋金属,2018,Q4,-128.22126132970578
大平洋金属,2019,Q1,17.427079767083537
大平洋金属,2019,Q2,276.50316865991084
大平洋金属,2019,Q3,-52.09761801520113
大平洋金属,2019,Q4,-27.1192356769274
大平洋金属,2020,Q1,-273.19653646714846
大平洋金属,2020,Q2,316.6881707390537
大平洋金属,2020,Q3,38.90503803098355
大平洋金属,2020,Q4,7.485286784979813
大建工業,2018,Q1,113.70785044041811
大建工業,2018,Q2,57.86923946206527
大建工業,2018,Q3,46.34927389282507
大建工業,2018,Q4,6.790809007119046
大建工業,2019,Q1,42.56792205185907
大建工業,2019,Q2,28.8250517993099
大建工業,2019,Q3,79.06199738601696
大建工業,2019,Q4,4.051075899835741
大建工業,2020,Q1,91.69282020280758
大建工業,2020,Q2,56.09246710879694
大建工業,2020,Q3,64.79816860353421
大建工業,2020,Q4,40.18723548820295
大成ラミック,2018,Q1,351.5108079291024
大成ラミック,2018,Q2,158.7157333107221
大成ラミック,2018,Q3,68.65545613925326
大成ラミック,2018,Q4,114.15175587644164
大成ラミック,2019,Q1,129.53971386352052
大成ラミック,2019,Q2,167.00966264591196
大成ラミック,2019,Q3,-88.51443868969199
大成ラミック,2019,Q4,106.580062851184
大成ラミック,2020,Q1,72.81519286894704
大成ラミック,2020,Q2,110.53337964162526
大成ラミック,2020,Q3,56.69130246394565
大成ラミック,2020,Q4,124.21837644745864
大成建設,2018,Q1,100.93374302323691
大成建設,2018,Q2,164.22575631748302
大成建設,2018,Q3,149.2528764473406
大成建設,2018,Q4,133.0251363179633
大成建設,2019,Q1,133.72872196795873
大成建設,2019,Q2,104.53513954926449
大成建設,2019,Q3,119.82887154086268
大成建設,2019,Q4,220.5128643350867
大成建設,2020,Q1,60.11497084391339
大成建設,2020,Q2,80.81700371197044
大成建設,2020,Q3,107.82082562368726
大成建設,2020,Q4,164.7967214549832
大日本住友製薬,2018,Q1,44.067579322660976
大日本住友製薬,2018,Q2,30.611599072070792
大日本住友製薬,2018,Q3,12.612300587571212
大日本住友製薬,2018,Q4,19.110932663332942
大日本住友製薬,2019,Q1,48.01731495577677
大日本住友製薬,2019,Q2,43.36897525402356
大日本住友製薬,2019,Q3,34.59437831622983
大日本住友製薬,2019,Q4,19.476170525495974
大日本住友製薬,2020,Q1,14.469405012808394
大日本住友製薬,2020,Q2,50.0571814253552
大日本住友製薬,2020,Q3,28.991826447461666
大日本住友製薬,2020,Q4,-10.572598417990504
大日本印刷,2018,Q1,-101.80676167799189
大日本印刷,2018,Q2,-32.10075536328257
大日本印刷,2018,Q3,-36.73310228686861
大日本印刷,2018,Q4,12.32768065886556
大日本印刷,2019,Q1,-266.65589695067723
大日本印刷,2019,Q2,-148.1757452892089
大日本印刷,2019,Q3,-519.6406996714987
大日本印刷,2019,Q4,799.7360315193159
大日本印刷,2020,Q1,23.11049975757877
大日本印刷,2020,Q2,-116.28974297867966
大日本印刷,2020,Q3,93.09437463512626
大日本印刷,2020,Q4,17.993116791793412
大日本塗料,2018,Q1,-62.80340377038219
大日本塗料,2018,Q2,30.7988916298452
大日本塗料,2018,Q3,40.0481411842689
大日本塗料,2018,Q4,35.385012813040554
大日本塗料,2019,Q1,23.525811414733788
大日本塗料,2019,Q2,32.7878950484268
大日本塗料,2019,Q3,30.809926240326966
大日本塗料,2019,Q4,25.505015974439463
大日本塗料,2020,Q1,10.399782694211048
大日本塗料,2020,Q2,15.473333348117976
大日本塗料,2020,Q3,25.46455145553881
大日本塗料,2020,Q4,23.434288639680503
大日精化工業,2018,Q1,-225.91193890572995
大日精化工業,2018,Q2,104.05461513208284
大日精化工業,2018,Q3,267.907812757542
大日精化工業,2018,Q4,24.88518713135308
大日精化工業,2019,Q1,7.106739942287994
大日精化工業,2019,Q2,-9.452855728157292
大日精化工業,2019,Q3,4.065880297601915
大日精化工業,2019,Q4,-81.41753260190832
大日精化工業,2020,Q1,19.86681585333335
大日精化工業,2020,Q2,18.42945232381624
大日精化工業,2020,Q3,69.33637091227712
大日精化工業,2020,Q4,8.759706998723958
大末建設,2018,Q1,42.75236759019256
大末建設,2018,Q2,97.44961663983638
