企業名,会計年度,四半期,y_hat_ml1_a1000
五洋建設,2019,Q4,24.89595146213611
五洋建設,2020,Q1,22.690296406845313
五洋建設,2020,Q2,22.397119405052564
五洋建設,2020,Q3,18.905078307844455
五洋建設,2020,Q4,20.01601946283686
井村屋グループ,2018,Q1,22.651624739308183
井村屋グループ,2018,Q2,49.962398150957696
井村屋グループ,2018,Q3,33.84846579851666
井村屋グループ,2018,Q4,0.414457287827771
井村屋グループ,2019,Q1,18.905013120539227
井村屋グループ,2019,Q2,29.120357574718128
井村屋グループ,2019,Q3,31.02656684811324
井村屋グループ,2019,Q4,6.048096194644966
井村屋グループ,2020,Q1,0.41372179521921737
井村屋グループ,2020,Q2,29.083259580790973
井村屋グループ,2020,Q3,26.430595953924488
井村屋グループ,2020,Q4,-4.764899970295545
京セラ,2018,Q1,84.04102368891034
京セラ,2018,Q2,96.52787649908598
京セラ,2018,Q3,39.3334226576224
京セラ,2018,Q4,78.38215040386284
京セラ,2019,Q1,61.04360086551242
京セラ,2019,Q2,74.98929468526585
京セラ,2019,Q3,117.16706595801736
京セラ,2019,Q4,52.38834332730184
京セラ,2020,Q1,50.11643601738974
京セラ,2020,Q2,57.56606782238432
京セラ,2020,Q3,68.6433603825034
京セラ,2020,Q4,81.89383529958894
京三製作所,2018,Q1,-3.297927422795752
京三製作所,2018,Q2,-0.9125325013517553
京三製作所,2018,Q3,13.778905514057463
京三製作所,2018,Q4,49.09932099159441
京三製作所,2019,Q1,-13.539720643641836
京三製作所,2019,Q2,-5.074221445982211
京三製作所,2019,Q3,8.31880189092027
京三製作所,2019,Q4,49.876140448394786
京三製作所,2020,Q1,-2.5344075581972447
京三製作所,2020,Q2,-2.1386126862646293
京三製作所,2020,Q3,9.560055679923337
京三製作所,2020,Q4,26.280935700282235
京成電鉄,2018,Q1,48.76194705556184
京成電鉄,2018,Q2,49.86852294523212
京成電鉄,2018,Q3,52.68921797144992
京成電鉄,2018,Q4,42.445656497244
京成電鉄,2019,Q1,62.26205186834825
京成電鉄,2019,Q2,56.884796434007065
京成電鉄,2019,Q3,60.12450034697339
京成電鉄,2019,Q4,29.125570797343407
京成電鉄,2020,Q1,-15.016970872219677
京成電鉄,2020,Q2,2.295392781982166
京成電鉄,2020,Q3,16.44005467383144
京成電鉄,2020,Q4,-28.837725916190966
京浜急行電鉄,2018,Q1,4.4182809441393935
京浜急行電鉄,2018,Q2,4.8941142774727275
京浜急行電鉄,2018,Q3,5.914540535969978
京浜急行電鉄,2018,Q4,6.345194382029845
京浜急行電鉄,2019,Q1,5.0352024905298025
京浜急行電鉄,2019,Q2,10.589891400732828
京浜急行電鉄,2019,Q3,10.549013506205592
京浜急行電鉄,2019,Q4,8.614033983938146
京浜急行電鉄,2020,Q1,4.169684739510806
京浜急行電鉄,2020,Q2,4.134482718177855
京浜急行電鉄,2020,Q3,3.162896127630578
京浜急行電鉄,2020,Q4,-3.850731940115115
京王電鉄,2018,Q1,27.37996578320326
京王電鉄,2018,Q2,54.645930173289976
京王電鉄,2018,Q3,58.22076619135225
京王電鉄,2018,Q4,56.033026943871135
京王電鉄,2019,Q1,57.20291976130681
京王電鉄,2019,Q2,59.168425814391
京王電鉄,2019,Q3,59.31900771468331
京王電鉄,2019,Q4,49.52117743584368
京王電鉄,2020,Q1,-35.32429235086326
京王電鉄,2020,Q2,-13.091737249921488
京王電鉄,2020,Q3,8.691653133219658
京王電鉄,2020,Q4,-40.67021444662018
京都きもの友禅,2018,Q1,2.6912000214181546
京都きもの友禅,2018,Q2,0.1690808990468895
京都きもの友禅,2018,Q3,-1.2070010843004937
京都きもの友禅,2018,Q4,-4.395440597702386
京都きもの友禅,2019,Q1,2.6051531913307002
京都きもの友禅,2019,Q2,9.071223440410783
京都きもの友禅,2019,Q3,1.0450381458512368
京都きもの友禅,2019,Q4,-14.41211235723219
京都きもの友禅,2020,Q1,-40.39926304908552
京都きもの友禅,2020,Q2,-5.729308842863318
京都きもの友禅,2020,Q3,0.7441431647012919
京都きもの友禅,2020,Q4,-10.191786282382282
京阪ホールディングス,2018,Q1,47.62055328366325
京阪ホールディングス,2018,Q2,62.29877644136769
京阪ホールディングス,2018,Q3,48.50233653293424
京阪ホールディングス,2018,Q4,43.08233050085222
京阪ホールディングス,2019,Q1,47.520445044366944
京阪ホールディングス,2019,Q2,56.258961349931006
京阪ホールディングス,2019,Q3,60.120928718680204
京阪ホールディングス,2019,Q4,62.36243945875219
京阪ホールディングス,2020,Q1,5.5634160737454295
京阪ホールディングス,2020,Q2,5.057394271253724
京阪ホールディングス,2020,Q3,26.958860173224092
京阪ホールディングス,2020,Q4,-6.296949568571858
今仙電機製作所,2018,Q1,31.396695557595137
今仙電機製作所,2018,Q2,15.841520524540762
今仙電機製作所,2018,Q3,19.32759142712473
今仙電機製作所,2018,Q4,10.006192498135857
今仙電機製作所,2019,Q1,21.595325161615047
今仙電機製作所,2019,Q2,17.707159688336194
今仙電機製作所,2019,Q3,12.50879929948103
今仙電機製作所,2019,Q4,7.410409862821368
今仙電機製作所,2020,Q1,-48.61884844561891
今仙電機製作所,2020,Q2,-55.47207408211262
今仙電機製作所,2020,Q3,-0.3763093679045113
今仙電機製作所,2020,Q4,-2.682435449606956
任天堂,2018,Q1,53.29474305620482
任天堂,2018,Q2,595.3445274992041
任天堂,2018,Q3,938.290109985836
任天堂,2018,Q4,-446.554067503507
任天堂,2019,Q1,-263.4104183537088
任天堂,2019,Q2,455.834029386103
任天堂,2019,Q3,1210.4148682524044
任天堂,2019,Q4,389.46687599697054
任天堂,2020,Q1,472.334055522453
任天堂,2020,Q2,998.8078575335478
任天堂,2020,Q3,1576.7264674578305
任天堂,2020,Q4,618.6553158419221
伊藤忠エネクス,2018,Q1,18.95332441552855
伊藤忠エネクス,2018,Q2,18.3165615424396
伊藤忠エネクス,2018,Q3,23.33274184712852
伊藤忠エネクス,2018,Q4,20.299981709181015
伊藤忠エネクス,2019,Q1,21.41722890309267
伊藤忠エネクス,2019,Q2,18.79807288624081
伊藤忠エネクス,2019,Q3,24.730703325768044
伊藤忠エネクス,2019,Q4,22.551887472407323
伊藤忠エネクス,2020,Q1,15.753238528991421
伊藤忠エネクス,2020,Q2,22.23183447952593
伊藤忠エネクス,2020,Q3,26.77789264811866
伊藤忠エネクス,2020,Q4,27.799002445506147
伊藤忠テクノソリューションズ,2018,Q1,-0.06300421300355197
伊藤忠テクノソリューションズ,2018,Q2,25.29891546812265
伊藤忠テクノソリューションズ,2018,Q3,22.15015570434691
伊藤忠テクノソリューションズ,2018,Q4,51.10764960320569
伊藤忠テクノソリューションズ,2019,Q1,13.324338041159345
伊藤忠テクノソリューションズ,2019,Q2,23.318515006116584
伊藤忠テクノソリューションズ,2019,Q3,23.033893474487765
伊藤忠テクノソリューションズ,2019,Q4,51.26511006747138
伊藤忠テクノソリューションズ,2020,Q1,16.152051749533825
伊藤忠テクノソリューションズ,2020,Q2,21.734313979613056
伊藤忠テクノソリューションズ,2020,Q3,24.364653740369157
伊藤忠テクノソリューションズ,2020,Q4,51.62333903199216
伯東,2018,Q1,36.70045503665074
伯東,2018,Q2,35.31444836986931
伯東,2018,Q3,36.35487837202453
伯東,2018,Q4,30.964894250175348
伯東,2019,Q1,37.261838505053234
伯東,2019,Q2,34.99811192971454
伯東,2019,Q3,38.66304663806005
伯東,2019,Q4,40.940778730420504
伯東,2020,Q1,-1.5630266906802
伯東,2020,Q2,7.988855995814561
伯東,2020,Q3,8.256795756104069
伯東,2020,Q4,34.98345265643908
住友ベークライト,2018,Q1,6.534888553475224
住友ベークライト,2018,Q2,7.175999664586336
住友ベークライト,2018,Q3,7.599535218998266
住友ベークライト,2018,Q4,76.91811316294182
住友ベークライト,2019,Q1,88.51118795216854
住友ベークライト,2019,Q2,83.78464410101347
住友ベークライト,2019,Q3,81.02337614150949
住友ベークライト,2019,Q4,52.94025007192967
住友ベークライト,2020,Q1,3.549943457302227
住友ベークライト,2020,Q2,26.217660380533
住友ベークライト,2020,Q3,38.98116881607464
住友ベークライト,2020,Q4,70.89113970059756
住友不動産,2018,Q1,58.58103674043438
住友不動産,2018,Q2,75.30792555386746
住友不動産,2018,Q3,55.830067476327805
住友不動産,2018,Q4,42.4635274530911
住友不動産,2019,Q1,58.11081525955619
住友不動産,2019,Q2,71.97993834782717
住友不動産,2019,Q3,53.39255738800813
住友不動産,2019,Q4,46.674697692647385
住友不動産,2020,Q1,86.61034935875578
住友不動産,2020,Q2,69.93305574555237
住友不動産,2020,Q3,57.25283302071593
住友不動産,2020,Q4,51.83007635102841
住友倉庫,2018,Q1,9.00611111111111
住友倉庫,2018,Q2,9.186388888888889
住友倉庫,2018,Q3,8.654003052441986
住友倉庫,2018,Q4,9.20344749688643
住友倉庫,2019,Q1,18.76306996466858
住友倉庫,2019,Q2,21.709381572736735
住友倉庫,2019,Q3,22.4717404232793
住友倉庫,2019,Q4,23.336758239480176
住友倉庫,2020,Q1,23.802737229751195
住友倉庫,2020,Q2,22.57572287074948
住友倉庫,2020,Q3,23.65648253360649
住友倉庫,2020,Q4,26.161906219442386
住友化学,2018,Q1,12.747571942459583
住友化学,2018,Q2,15.208729984895687
住友化学,2018,Q3,15.274107329533305
住友化学,2018,Q4,15.553136254231344
住友化学,2019,Q1,15.53125250478612
住友化学,2019,Q2,13.296132971849524
住友化学,2019,Q3,14.449067504701086
住友化学,2019,Q4,14.835245272097415
住友化学,2020,Q1,11.670200852640496
住友化学,2020,Q2,10.852885161330276
住友化学,2020,Q3,10.872058451445682
住友化学,2020,Q4,12.11367161146336
住友大阪セメント,2018,Q1,5.724099715498617
住友大阪セメント,2018,Q2,5.8725000000000005
住友大阪セメント,2018,Q3,5.912002417370677
住友大阪セメント,2018,Q4,66.27010821229244
住友大阪セメント,2019,Q1,68.52844021148404
住友大阪セメント,2019,Q2,53.7824673701243
住友大阪セメント,2019,Q3,66.58024310067485
住友大阪セメント,2019,Q4,77.53699522673102
住友大阪セメント,2020,Q1,70.66033096666379
住友大阪セメント,2020,Q2,67.3593887389893
住友大阪セメント,2020,Q3,73.75685638932984
住友大阪セメント,2020,Q4,74.60525137162813
住友理工,2018,Q1,-0.9928893510714616
住友理工,2018,Q2,2.461441596528182
住友理工,2018,Q3,5.558480781700368
住友理工,2018,Q4,7.83495181942072
住友理工,2019,Q1,-1.0041822373853577
住友理工,2019,Q2,1.8684936476667104
住友理工,2019,Q3,4.807935245909846
住友理工,2019,Q4,-2.6951178177960173
住友理工,2020,Q1,1.0418406928853088
住友理工,2020,Q2,-9.592539886590812
住友理工,2020,Q3,-0.6784299795276727
住友理工,2020,Q4,20.534797462647443
住友精化,2018,Q1,119.34881712654808
住友精化,2018,Q2,132.8837023058008
住友精化,2018,Q3,116.03115724327414
住友精化,2018,Q4,103.69018529197092
住友精化,2019,Q1,-121.57159056238307
住友精化,2019,Q2,-128.0076263303488
住友精化,2019,Q3,14.863030721725977
住友精化,2019,Q4,99.26901863609757
住友精化,2020,Q1,134.71868143544583
住友精化,2020,Q2,205.98902478809995
住友精化,2020,Q3,243.81461181568176
住友精化,2020,Q4,113.04105755074411
住友重機械工業,2018,Q1,103.08683922728761
住友重機械工業,2018,Q2,89.84425993119224
住友重機械工業,2018,Q3,96.27927876824441
住友重機械工業,2018,Q4,101.36920157902142
住友重機械工業,2019,Q1,110.70689350930965
住友重機械工業,2019,Q2,84.95636470025225
住友重機械工業,2019,Q3,71.39892295568355
住友重機械工業,2019,Q4,76.33945307862919
住友重機械工業,2020,Q1,51.94647048993864
住友重機械工業,2020,Q2,47.286417864198455
住友重機械工業,2020,Q3,58.38121666773816
住友重機械工業,2020,Q4,88.79331966028361
住友金属鉱山,2018,Q1,94.46327671774762
住友金属鉱山,2018,Q2,-37.339947220665394
住友金属鉱山,2018,Q3,-11.766257890691278
住友金属鉱山,2018,Q4,-27.428919477994157
住友金属鉱山,2019,Q1,-3.407903709847833
住友金属鉱山,2019,Q2,32.17914944834107
住友金属鉱山,2019,Q3,30.430276385377134
住友金属鉱山,2019,Q4,3.9062217961636563
住友金属鉱山,2020,Q1,42.06651442496867
住友金属鉱山,2020,Q2,78.65192516188938
住友金属鉱山,2020,Q3,86.91700164341847
住友金属鉱山,2020,Q4,104.26596244044283
住友電気工業,2018,Q1,38.081710792593654
住友電気工業,2018,Q2,37.321951516155934
住友電気工業,2018,Q3,37.44949817891004
住友電気工業,2018,Q4,39.94344134986039
住友電気工業,2019,Q1,36.79534975689111
住友電気工業,2019,Q2,35.94860467023827
住友電気工業,2019,Q3,38.07942249887203
住友電気工業,2019,Q4,35.57740087567647
住友電気工業,2020,Q1,26.58826273849347
住友電気工業,2020,Q2,17.28574245685065
住友電気工業,2020,Q3,32.07322128856558
住友電気工業,2020,Q4,49.295547058866894
住友電設,2018,Q1,46.498529220652294
住友電設,2018,Q2,53.27401596634598
住友電設,2018,Q3,51.53131684130208
住友電設,2018,Q4,66.38295119535577
住友電設,2019,Q1,43.67234647776538
住友電設,2019,Q2,51.31529437072078
住友電設,2019,Q3,46.63081261002195
住友電設,2019,Q4,59.28292385049789
住友電設,2020,Q1,49.170764616103135
住友電設,2020,Q2,56.13879641927909
住友電設,2020,Q3,45.620643771958036
住友電設,2020,Q4,57.58586878814985
佐田建設,2018,Q1,15.710792438107184
佐田建設,2018,Q2,11.24942797066192
佐田建設,2018,Q3,19.041067205271293
佐田建設,2018,Q4,26.50133482901161
佐田建設,2019,Q1,18.105605564210943
佐田建設,2019,Q2,20.615205908292594
佐田建設,2019,Q3,24.332470206038586
佐田建設,2019,Q4,20.029537392309486
佐田建設,2020,Q1,15.846240398942307
佐田建設,2020,Q2,17.62002000414198
佐田建設,2020,Q3,16.059347769501315
佐田建設,2020,Q4,20.27281908745878
保土谷化学工業,2018,Q1,55.28067722023821
保土谷化学工業,2018,Q2,51.9370947979198
保土谷化学工業,2018,Q3,58.48470089701445
保土谷化学工業,2018,Q4,74.95198425993571
保土谷化学工業,2019,Q1,62.87597837723335
保土谷化学工業,2019,Q2,46.96765504894246
保土谷化学工業,2019,Q3,58.61898308939522
保土谷化学工業,2019,Q4,42.84130020461143
保土谷化学工業,2020,Q1,95.54976357005299
保土谷化学工業,2020,Q2,56.048648097507844
保土谷化学工業,2020,Q3,78.79299463921423
保土谷化学工業,2020,Q4,79.72814450583651
信越ポリマー,2018,Q1,6.110833333333334
信越ポリマー,2018,Q2,6.6722222222222225
信越ポリマー,2018,Q3,7.120555555555557
信越ポリマー,2018,Q4,7.315555555555556
信越ポリマー,2019,Q1,7.860277777777777
信越ポリマー,2019,Q2,8.093055555555555
信越ポリマー,2019,Q3,8.566927018332628
信越ポリマー,2019,Q4,10.059703975158602
信越ポリマー,2020,Q1,10.259512062173698
信越ポリマー,2020,Q2,9.630845530723391
信越ポリマー,2020,Q3,11.513273629419434
信越ポリマー,2020,Q4,12.040284651505585
信越化学工業,2018,Q1,168.5928986199804
信越化学工業,2018,Q2,194.56324165209037
信越化学工業,2018,Q3,199.67074317469377
信越化学工業,2018,Q4,158.71068907517042
信越化学工業,2019,Q1,221.17819623387518
信越化学工業,2019,Q2,195.06990651751428
信越化学工業,2019,Q3,198.94315589778017
信越化学工業,2019,Q4,164.45612861004054
信越化学工業,2020,Q1,169.2312628715724
信越化学工業,2020,Q2,168.12172687785178
信越化学工業,2020,Q3,182.53498953181867
信越化学工業,2020,Q4,197.83824390231644
元気寿司,2018,Q1,-5.640173909767938
元気寿司,2018,Q2,63.28939263195088
元気寿司,2018,Q3,29.352661736274527
元気寿司,2018,Q4,2.122440576082596
元気寿司,2019,Q1,61.34643539538614
元気寿司,2019,Q2,51.11526811584328
元気寿司,2019,Q3,38.539230555612235
元気寿司,2019,Q4,28.248062686330695
元気寿司,2020,Q1,-25.011454120737735
元気寿司,2020,Q2,4.132573340776837
元気寿司,2020,Q3,33.88324342225201
元気寿司,2020,Q4,-29.53198894239968
光村印刷,2018,Q1,37.52017488834984
光村印刷,2018,Q2,18.1867678156543
光村印刷,2018,Q3,22.687826341169483
光村印刷,2018,Q4,23.92680432324857
光村印刷,2019,Q1,-0.17959701164567976
光村印刷,2019,Q2,-7.959608341374776
光村印刷,2019,Q3,-21.041742665793166
光村印刷,2019,Q4,2.649278458187885
光村印刷,2020,Q1,-41.0316433397448
光村印刷,2020,Q2,-47.88699154648499
光村印刷,2020,Q3,-253.92763561008925
光村印刷,2020,Q4,-3665.8636665211375
光通信,2018,Q1,261.53035987339786
光通信,2018,Q2,303.96931135866464
光通信,2018,Q3,372.02385627489195
光通信,2018,Q4,264.0106759462426
光通信,2019,Q1,197.4136209799188
光通信,2019,Q2,338.9718371299267
光通信,2019,Q3,363.1881205389995
光通信,2019,Q4,331.5915112051043
光通信,2020,Q1,246.52280915853837
光通信,2020,Q2,301.86603191702625
光通信,2020,Q3,346.2985818873351
光通信,2020,Q4,52.81005962401204
八洲電機,2018,Q1,2.4496871005064307
八洲電機,2018,Q2,2.8056731914446154
八洲電機,2018,Q3,15.535085389409389
八洲電機,2018,Q4,48.31061039532108
八洲電機,2019,Q1,4.798294125029841
八洲電機,2019,Q2,1.9399333493708184
八洲電機,2019,Q3,11.43282860593672
八洲電機,2019,Q4,39.21152918820461
八洲電機,2020,Q1,-6.874390714757311
八洲電機,2020,Q2,-7.348194533076068
八洲電機,2020,Q3,-1.631743529914118
八洲電機,2020,Q4,40.17887273374231
共同印刷,2018,Q1,58.15407348168235
共同印刷,2018,Q2,4.331394764457881
共同印刷,2018,Q3,9.665749742943127
共同印刷,2018,Q4,71.66927651726566
共同印刷,2019,Q1,37.515161661586546
共同印刷,2019,Q2,15.339993705291011
共同印刷,2019,Q3,59.32125961389785
共同印刷,2019,Q4,40.69632142470401
共同印刷,2020,Q1,25.719577840012715
共同印刷,2020,Q2,22.188809463035042
共同印刷,2020,Q3,62.26495911537718
共同印刷,2020,Q4,49.3555381851328
共和レザー,2018,Q1,40.2603050307178
共和レザー,2018,Q2,31.30990113311268
共和レザー,2018,Q3,27.049727542445723
共和レザー,2018,Q4,27.122131947109686
共和レザー,2019,Q1,22.393348204456146
共和レザー,2019,Q2,10.197453961780894
共和レザー,2019,Q3,17.92596422560274
共和レザー,2019,Q4,14.143679610557896
共和レザー,2020,Q1,-2.021712739113106
共和レザー,2020,Q2,7.437031678629083
共和レザー,2020,Q3,22.636091932644014
共和レザー,2020,Q4,23.591949200016714
共栄タンカー,2018,Q1,-48.84232217224517
共栄タンカー,2018,Q2,-13.275719754226074
共栄タンカー,2018,Q3,73.302086131415
共栄タンカー,2018,Q4,185.30087216788752
共栄タンカー,2019,Q1,196.91341124800613
共栄タンカー,2019,Q2,72.99323594445343
共栄タンカー,2019,Q3,147.44011865276227
共栄タンカー,2019,Q4,42.264735431392744
共栄タンカー,2020,Q1,-81.90026869159863
共栄タンカー,2020,Q2,181.84707138759222
共栄タンカー,2020,Q3,28.70766184434093
共栄タンカー,2020,Q4,27.749526961965508
共立メンテナンス,2018,Q1,19.294338081144105
共立メンテナンス,2018,Q2,71.98419258284495
共立メンテナンス,2018,Q3,54.29965758758498
共立メンテナンス,2018,Q4,33.81591320509791
共立メンテナンス,2019,Q1,42.510805889999126
共立メンテナンス,2019,Q2,88.6805451589313
共立メンテナンス,2019,Q3,37.22061314883498
共立メンテナンス,2019,Q4,7.00288972197237
共立メンテナンス,2020,Q1,-50.404523257502134
共立メンテナンス,2020,Q2,-25.75881132266818
共立メンテナンス,2020,Q3,-16.034107963989097
共立メンテナンス,2020,Q4,-128.3291007720294
共立印刷,2018,Q1,5.4113888888888875
共立印刷,2018,Q2,5.490833333333333
共立印刷,2018,Q3,5.534444444444444
共立印刷,2018,Q4,5.564722222222223
共立印刷,2019,Q1,5.574999999999999
共立印刷,2019,Q2,5.563888888888888
共立印刷,2019,Q3,5.578888888888887
共立印刷,2019,Q4,5.570277777777777
共立印刷,2020,Q1,5.542777777777778
共立印刷,2020,Q2,5.258611111111112
共立印刷,2020,Q3,4.498611111111112
共立印刷,2020,Q4,4.572500000000001
共英製鋼,2018,Q1,41.678616909007665
共英製鋼,2018,Q2,54.06535853321991
共英製鋼,2018,Q3,52.48121842484667
共英製鋼,2018,Q4,66.23030248416288
共英製鋼,2019,Q1,76.18535726541944
共英製鋼,2019,Q2,70.71442633338708
共英製鋼,2019,Q3,79.83372810665509
共英製鋼,2019,Q4,35.178926324217464
共英製鋼,2020,Q1,76.70080729727243
共英製鋼,2020,Q2,54.427338105478185
共英製鋼,2020,Q3,60.08062843992095
共英製鋼,2020,Q4,80.0026997800114
兼松エレクトロニクス,2018,Q1,16.339362286547846
兼松エレクトロニクス,2018,Q2,69.29927478733697
兼松エレクトロニクス,2018,Q3,22.117245469874256
兼松エレクトロニクス,2018,Q4,83.86077838994635
兼松エレクトロニクス,2019,Q1,21.84266539159325
兼松エレクトロニクス,2019,Q2,92.01470747977831
兼松エレクトロニクス,2019,Q3,28.49823796031992
兼松エレクトロニクス,2019,Q4,93.08104957627921
兼松エレクトロニクス,2020,Q1,28.018365400552895
兼松エレクトロニクス,2020,Q2,99.08514508317501
兼松エレクトロニクス,2020,Q3,38.25629659108687
兼松エレクトロニクス,2020,Q4,92.54468250823311
兼松サステック,2018,Q1,32.42003572920916
兼松サステック,2018,Q2,36.48473368456453
兼松サステック,2018,Q3,34.87510477817007
兼松サステック,2018,Q4,41.566443388006576
兼松サステック,2019,Q1,33.45251530588105
兼松サステック,2019,Q2,39.09510015103477
兼松サステック,2019,Q3,39.398185131913
兼松サステック,2019,Q4,41.12776404891378
兼松サステック,2020,Q1,31.703891076991145
兼松サステック,2020,Q2,37.354989455214586
兼松サステック,2020,Q3,32.67842614902349
兼松サステック,2020,Q4,36.05325130235199
凸版印刷,2018,Q1,10.83877735156976
凸版印刷,2018,Q2,8.291613842194245
凸版印刷,2018,Q3,11.971998333767939
凸版印刷,2018,Q4,19.36710627415597
凸版印刷,2019,Q1,3.252149529390575
凸版印刷,2019,Q2,-14.580196235078176
凸版印刷,2019,Q3,145.2634930317965
凸版印刷,2019,Q4,-24.742138123940826
凸版印刷,2020,Q1,11.679455495076535
凸版印刷,2020,Q2,15.09419841307837
凸版印刷,2020,Q3,50.062516833080416
凸版印刷,2020,Q4,-53.683404456137644
出光興産,2018,Q1,178.1757358857369
出光興産,2018,Q2,379.71338030741873
出光興産,2018,Q3,68.64225393249654
出光興産,2018,Q4,147.44051202103532
出光興産,2019,Q1,124.55426925543955
出光興産,2019,Q2,98.22410857367143
出光興産,2019,Q3,156.65954411760845
出光興産,2019,Q4,-423.12563058039734
出光興産,2020,Q1,-270.40027685275567
出光興産,2020,Q2,120.0364058903584
出光興産,2020,Q3,107.69665824819899
出光興産,2020,Q4,193.28244448768513
前沢化成工業,2018,Q1,11.336388888888889
前沢化成工業,2018,Q2,11.756666666666666
前沢化成工業,2018,Q3,11.729166666666666
前沢化成工業,2018,Q4,11.916962907019851
前沢化成工業,2019,Q1,11.950555555555557
前沢化成工業,2019,Q2,12.864281775801011
前沢化成工業,2019,Q3,13.200641342773437
前沢化成工業,2019,Q4,13.355008942204485
前沢化成工業,2020,Q1,13.094222436960736
前沢化成工業,2020,Q2,12.854133923762003
前沢化成工業,2020,Q3,12.422029950716198
前沢化成工業,2020,Q4,12.217129422647542
前沢給装工業,2018,Q1,28.919949511103226
前沢給装工業,2018,Q2,35.52698233149472
前沢給装工業,2018,Q3,37.12118467730025
前沢給装工業,2018,Q4,35.01022725861927
前沢給装工業,2019,Q1,36.33210190583853
前沢給装工業,2019,Q2,38.23576685583629
前沢給装工業,2019,Q3,40.47980183473436
前沢給装工業,2019,Q4,33.80360982999443
前沢給装工業,2020,Q1,35.00812794954038
前沢給装工業,2020,Q2,39.04387442819245
前沢給装工業,2020,Q3,44.75188611694239
前沢給装工業,2020,Q4,38.449555506761925
前田建設工業,2018,Q1,18.2701731049302
前田建設工業,2018,Q2,34.08829916414133
前田建設工業,2018,Q3,33.708528030843404
前田建設工業,2018,Q4,38.3625649676698
前田建設工業,2019,Q1,38.09995394019697
前田建設工業,2019,Q2,55.75193558865901
前田建設工業,2019,Q3,54.09610463000295
前田建設工業,2019,Q4,45.70261481371084
前田建設工業,2020,Q1,-1.9927068870925808
前田建設工業,2020,Q2,12.97227147901151
前田建設工業,2020,Q3,16.60504515280224
前田建設工業,2020,Q4,15.908270742328959
前田道路,2018,Q1,26.25674807112091
前田道路,2018,Q2,37.35864118402147
前田道路,2018,Q3,34.804429414601884
前田道路,2018,Q4,47.3846002782832
前田道路,2019,Q1,21.30769343142523
前田道路,2019,Q2,35.25387659395692
前田道路,2019,Q3,35.41973973869665
前田道路,2019,Q4,50.66840520867473
前田道路,2020,Q1,31.129211266122645
前田道路,2020,Q2,40.48621877917965
前田道路,2020,Q3,43.823718017045955
前田道路,2020,Q4,48.90125722241528
加藤製作所,2018,Q1,80.43269408616612
加藤製作所,2018,Q2,173.06934331380145
加藤製作所,2018,Q3,15.695987297588097
加藤製作所,2018,Q4,101.56898740393754
加藤製作所,2019,Q1,-12.48512609465628
加藤製作所,2019,Q2,13.371864722760328
加藤製作所,2019,Q3,-120.47699501515635
加藤製作所,2019,Q4,29.306105799344664
加藤製作所,2020,Q1,-114.80397044326978
加藤製作所,2020,Q2,-59.792952756478364
加藤製作所,2020,Q3,-100.61791239080043
加藤製作所,2020,Q4,-55.284756679728254
加賀電子,2018,Q1,52.40596144590623
加賀電子,2018,Q2,58.41233495936333
加賀電子,2018,Q3,45.28808689893604
加賀電子,2018,Q4,118.28838734147473
加賀電子,2019,Q1,90.256403308709
加賀電子,2019,Q2,24.72112348619492
加賀電子,2019,Q3,56.60776557358285
加賀電子,2019,Q4,55.63723154622246
加賀電子,2020,Q1,15.531661430970253
加賀電子,2020,Q2,196.722927710243
加賀電子,2020,Q3,107.94032065882328
加賀電子,2020,Q4,119.95602056083638
北川鉄工所,2018,Q1,94.72892485143225
北川鉄工所,2018,Q2,109.38797512946773
北川鉄工所,2018,Q3,109.73226905254188
北川鉄工所,2018,Q4,122.55204645392595
北川鉄工所,2019,Q1,83.13815761954521
北川鉄工所,2019,Q2,101.58505854259715
北川鉄工所,2019,Q3,97.27145201100156
北川鉄工所,2019,Q4,58.20547723379161
北川鉄工所,2020,Q1,32.26708213507274
北川鉄工所,2020,Q2,-42.99796707841828
北川鉄工所,2020,Q3,6.032120987281786
北川鉄工所,2020,Q4,58.33776108537397
北沢産業,2018,Q1,2.2205555555555554
北沢産業,2018,Q2,2.51
北沢産業,2018,Q3,2.468888888888889
北沢産業,2018,Q4,2.7041666666666666
北沢産業,2019,Q1,2.628055555555556
北沢産業,2019,Q2,2.633611111111111
北沢産業,2019,Q3,2.726111111111111
北沢産業,2019,Q4,2.6719444444444447
北沢産業,2020,Q1,2.732222222222222
北沢産業,2020,Q2,2.6608333333333336
北沢産業,2020,Q3,2.5316666666666667
北沢産業,2020,Q4,2.555833333333333
北海道ガス,2018,Q1,19.817412370293564
北海道ガス,2018,Q2,-5.654736221896566
北海道ガス,2018,Q3,-5.039337502395468
北海道ガス,2018,Q4,61.75977183333821
北海道ガス,2019,Q1,197.3044509207061
北海道ガス,2019,Q2,-7.152063968743375
北海道ガス,2019,Q3,-40.143679943002816
北海道ガス,2019,Q4,82.2852020762264
北海道ガス,2020,Q1,104.38387163107775
北海道ガス,2020,Q2,-35.5068716013924
北海道ガス,2020,Q3,-14.483116572494609
北海道ガス,2020,Q4,164.18308244782475
北越コーポレーション,2018,Q1,10.74888888888889
北越コーポレーション,2018,Q2,11.187222222222223
北越コーポレーション,2018,Q3,10.868333333333332
北越コーポレーション,2018,Q4,10.705000000000004
北越コーポレーション,2019,Q1,11.146944444444447
北越コーポレーション,2019,Q2,12.205653039728599
北越コーポレーション,2019,Q3,11.715000000000003
