企業名,会計年度,四半期,y_hat_ml1_i_tuned
八洲電機,2020,Q1,-6.874390714757311
八洲電機,2020,Q2,-7.348194533076068
八洲電機,2020,Q3,-1.631743529914118
八洲電機,2020,Q4,40.17887273374231
共同印刷,2018,Q1,57.14395937526668
共同印刷,2018,Q2,3.5492712017904493
共同印刷,2018,Q3,9.198008553134947
共同印刷,2018,Q4,58.57367203244341
共同印刷,2019,Q1,31.753561971938595
共同印刷,2019,Q2,16.28481909403654
共同印刷,2019,Q3,61.81485912841873
共同印刷,2019,Q4,40.83609673818451
共同印刷,2020,Q1,25.362696378762788
共同印刷,2020,Q2,23.88612190493944
共同印刷,2020,Q3,60.93100984304991
共同印刷,2020,Q4,47.98227767747966
共和レザー,2018,Q1,35.596430406057635
共和レザー,2018,Q2,17.388069310011005
共和レザー,2018,Q3,11.65720743075736
共和レザー,2018,Q4,23.720457958607238
共和レザー,2019,Q1,22.233042978519634
共和レザー,2019,Q2,8.74108030672113
共和レザー,2019,Q3,24.76785061524093
共和レザー,2019,Q4,11.771679456436544
共和レザー,2020,Q1,-15.13039506215502
共和レザー,2020,Q2,11.067335916997514
共和レザー,2020,Q3,26.938431941402087
共和レザー,2020,Q4,30.2924456495075
共栄タンカー,2018,Q1,-48.06618849039222
共栄タンカー,2018,Q2,-48.365003268386815
共栄タンカー,2018,Q3,81.29930501650608
共栄タンカー,2018,Q4,190.1592162165053
共栄タンカー,2019,Q1,35.83397716070044
共栄タンカー,2019,Q2,47.21611763268643
共栄タンカー,2019,Q3,22.56855417671968
共栄タンカー,2019,Q4,103.45114021214832
共栄タンカー,2020,Q1,-51.05059533548352
共栄タンカー,2020,Q2,186.59184903280808
共栄タンカー,2020,Q3,-79.98791705289797
共栄タンカー,2020,Q4,94.93695788493147
共立メンテナンス,2018,Q1,19.294338081144105
共立メンテナンス,2018,Q2,71.98419258284495
共立メンテナンス,2018,Q3,54.29965758758498
共立メンテナンス,2018,Q4,33.81591320509791
共立メンテナンス,2019,Q1,42.510805889999126
共立メンテナンス,2019,Q2,88.6805451589313
共立メンテナンス,2019,Q3,37.22061314883498
共立メンテナンス,2019,Q4,7.00288972197237
共立メンテナンス,2020,Q1,-50.40452325750213
共立メンテナンス,2020,Q2,-25.75881132266818
共立メンテナンス,2020,Q3,-16.034107963989097
共立メンテナンス,2020,Q4,-128.3291007720294
共立印刷,2018,Q1,5.746657238683725
共立印刷,2018,Q2,4.847410373752673
共立印刷,2018,Q3,5.184782726009995
共立印刷,2018,Q4,4.841965077324481
共立印刷,2019,Q1,4.0542403191885725
共立印刷,2019,Q2,3.835919963061976
共立印刷,2019,Q3,3.7396630405802496
共立印刷,2019,Q4,3.3402887999677784
共立印刷,2020,Q1,-3.411598789970233
共立印刷,2020,Q2,1.6592958386935883
共立印刷,2020,Q3,-1.628038825181111
共立印刷,2020,Q4,1.4251433444002997
共英製鋼,2018,Q1,3.6338346452557744
共英製鋼,2018,Q2,76.63283396261261
共英製鋼,2018,Q3,6.21869188230994
共英製鋼,2018,Q4,59.49632933957196
共英製鋼,2019,Q1,100.49042062749596
共英製鋼,2019,Q2,39.803481700872
共英製鋼,2019,Q3,2.0606728457363204
共英製鋼,2019,Q4,-81.36304707194337
共英製鋼,2020,Q1,20.976091828697463
共英製鋼,2020,Q2,-181.11204026777452
共英製鋼,2020,Q3,-221.0136019313504
共英製鋼,2020,Q4,-34.863981128245086
兼松エレクトロニクス,2018,Q1,24.30230435772672
兼松エレクトロニクス,2018,Q2,78.40343987678602
兼松エレクトロニクス,2018,Q3,30.352729848637317
兼松エレクトロニクス,2018,Q4,93.5564522059585
兼松エレクトロニクス,2019,Q1,23.84162900899197
兼松エレクトロニクス,2019,Q2,99.30534363579667
兼松エレクトロニクス,2019,Q3,33.8976416394261
兼松エレクトロニクス,2019,Q4,98.63393666371697
兼松エレクトロニクス,2020,Q1,26.561036088016632
兼松エレクトロニクス,2020,Q2,101.20075553737416
兼松エレクトロニクス,2020,Q3,35.22580408692731
兼松エレクトロニクス,2020,Q4,105.685523908316
兼松サステック,2018,Q1,32.42003572920916
兼松サステック,2018,Q2,36.48473368456453
兼松サステック,2018,Q3,34.87510477817007
兼松サステック,2018,Q4,41.566443388006576
兼松サステック,2019,Q1,33.45251530588105
兼松サステック,2019,Q2,39.09510015103477
兼松サステック,2019,Q3,39.398185131913
兼松サステック,2019,Q4,41.12776404891378
兼松サステック,2020,Q1,31.703891076991145
兼松サステック,2020,Q2,37.354989455214586
兼松サステック,2020,Q3,32.67842614902349
兼松サステック,2020,Q4,36.05325130235199
凸版印刷,2018,Q1,11.61533173337
凸版印刷,2018,Q2,8.278540564139412
凸版印刷,2018,Q3,13.253020559048174
凸版印刷,2018,Q4,22.576681390110068
凸版印刷,2019,Q1,-6.308611825856119
凸版印刷,2019,Q2,-23.773554080397584
凸版印刷,2019,Q3,133.23388832641172
凸版印刷,2019,Q4,-19.338507524775444
凸版印刷,2020,Q1,2.4738547395350388
凸版印刷,2020,Q2,6.733641035374202
凸版印刷,2020,Q3,45.830646972835005
凸版印刷,2020,Q4,-58.7108831222826
出光興産,2018,Q1,199.47106238935936
出光興産,2018,Q2,419.0210023984382
出光興産,2018,Q3,63.306840441909
出光興産,2018,Q4,177.36746726069873
出光興産,2019,Q1,135.6642651977015
出光興産,2019,Q2,98.86610699325917
出光興産,2019,Q3,157.36196812835522
出光興産,2019,Q4,-452.6395277013864
出光興産,2020,Q1,-279.19284493540425
出光興産,2020,Q2,117.00682305515603
出光興産,2020,Q3,114.46444761234147
出光興産,2020,Q4,222.93647082004136
前沢化成工業,2018,Q1,6.302710077496272
前沢化成工業,2018,Q2,13.5200608592597
前沢化成工業,2018,Q3,14.44975997652248
前沢化成工業,2018,Q4,13.690041577881708
前沢化成工業,2019,Q1,9.90608269621741
前沢化成工業,2019,Q2,17.707302730351195
前沢化成工業,2019,Q3,19.515404674013
前沢化成工業,2019,Q4,9.948434965167811
前沢化成工業,2020,Q1,7.511547087612968
前沢化成工業,2020,Q2,10.564855205434746
前沢化成工業,2020,Q3,14.553407497021468
前沢化成工業,2020,Q4,11.236332927140978
前沢給装工業,2018,Q1,29.115913726352357
前沢給装工業,2018,Q2,37.7061797632673
前沢給装工業,2018,Q3,38.740871922106194
前沢給装工業,2018,Q4,34.22067462393129
前沢給装工業,2019,Q1,37.36681761242241
前沢給装工業,2019,Q2,40.70910913113144
前沢給装工業,2019,Q3,43.11212910256487
前沢給装工業,2019,Q4,36.85778855684882
前沢給装工業,2020,Q1,38.80140076078105
前沢給装工業,2020,Q2,44.79817627908108
前沢給装工業,2020,Q3,49.48941656695793
前沢給装工業,2020,Q4,39.63639441471389
前田建設工業,2018,Q1,18.2701731049302
前田建設工業,2018,Q2,34.08829916414133
前田建設工業,2018,Q3,33.708528030843404
前田建設工業,2018,Q4,38.3625649676698
前田建設工業,2019,Q1,38.09995394019697
前田建設工業,2019,Q2,55.75193558865901
前田建設工業,2019,Q3,54.09610463000295
前田建設工業,2019,Q4,45.70261481371084
前田建設工業,2020,Q1,-1.9927068870925808
前田建設工業,2020,Q2,12.97227147901151
前田建設工業,2020,Q3,16.60504515280224
前田建設工業,2020,Q4,15.90827074232896
前田道路,2018,Q1,25.586888067130488
前田道路,2018,Q2,36.44127404319986
前田道路,2018,Q3,33.99438051898085
前田道路,2018,Q4,45.77317482874378
前田道路,2019,Q1,19.553508029498865
前田道路,2019,Q2,37.34444166618715
前田道路,2019,Q3,36.35757755851054
前田道路,2019,Q4,52.20575830971468
前田道路,2020,Q1,33.530635833757515
前田道路,2020,Q2,42.04763160133863
前田道路,2020,Q3,44.40195243078678
前田道路,2020,Q4,48.10215084747172
加藤製作所,2018,Q1,98.36460923444392
加藤製作所,2018,Q2,177.22835907111244
加藤製作所,2018,Q3,45.045740133612725
加藤製作所,2018,Q4,79.71759196988879
加藤製作所,2019,Q1,0.534121857167488
加藤製作所,2019,Q2,3.311994120509704
加藤製作所,2019,Q3,-105.8632311450873
加藤製作所,2019,Q4,25.94721776127443
加藤製作所,2020,Q1,-100.82420526278018
加藤製作所,2020,Q2,-60.08883507259525
加藤製作所,2020,Q3,-83.5358910082696
加藤製作所,2020,Q4,-91.77884773752956
加賀電子,2018,Q1,52.40596144590623
加賀電子,2018,Q2,58.41233495936333
加賀電子,2018,Q3,45.28808689893604
加賀電子,2018,Q4,118.28838734147472
加賀電子,2019,Q1,90.256403308709
加賀電子,2019,Q2,24.72112348619492
加賀電子,2019,Q3,56.60776557358285
加賀電子,2019,Q4,55.63723154622246
加賀電子,2020,Q1,15.531661430970251
加賀電子,2020,Q2,196.722927710243
加賀電子,2020,Q3,107.94032065882328
加賀電子,2020,Q4,119.95602056083638
北川鉄工所,2018,Q1,97.90872777238496
北川鉄工所,2018,Q2,100.00542149619815
北川鉄工所,2018,Q3,98.25686055150784
北川鉄工所,2018,Q4,122.4064992908599
北川鉄工所,2019,Q1,66.75402517994732
北川鉄工所,2019,Q2,94.17626070710904
北川鉄工所,2019,Q3,105.1811016333892
北川鉄工所,2019,Q4,44.24365769031836
北川鉄工所,2020,Q1,20.87767052807168
北川鉄工所,2020,Q2,-21.680846699577486
北川鉄工所,2020,Q3,16.150367176004934
北川鉄工所,2020,Q4,46.24912925514687
北沢産業,2018,Q1,3.983049322071449
北沢産業,2018,Q2,7.000839463813959
北沢産業,2018,Q3,3.321830705951579
北沢産業,2018,Q4,3.505737415003134
北沢産業,2019,Q1,1.2522371467782394
北沢産業,2019,Q2,7.147826455443646
北沢産業,2019,Q3,0.1285049289696527
北沢産業,2019,Q4,3.038925762569473
北沢産業,2020,Q1,-3.317953949848313
北沢産業,2020,Q2,2.2670760516701334
北沢産業,2020,Q3,-1.0911838695517178
北沢産業,2020,Q4,2.593341906868483
北海道ガス,2018,Q1,20.642249184657068
北海道ガス,2018,Q2,-5.532968847860946
北海道ガス,2018,Q3,-6.075719591330478
北海道ガス,2018,Q4,65.1779801429282
北海道ガス,2019,Q1,200.20523289611023
北海道ガス,2019,Q2,-11.332033387187142
北海道ガス,2019,Q3,-39.45437890420174
北海道ガス,2019,Q4,80.80550874310624
北海道ガス,2020,Q1,111.920214989463
北海道ガス,2020,Q2,-29.651263377814804
北海道ガス,2020,Q3,-13.717617382381995
北海道ガス,2020,Q4,166.88449481994388
北越コーポレーション,2018,Q1,15.882265024791836
北越コーポレーション,2018,Q2,8.354791542538855
北越コーポレーション,2018,Q3,14.509234655317243
北越コーポレーション,2018,Q4,23.101079751160547
北越コーポレーション,2019,Q1,22.23621399312705
北越コーポレーション,2019,Q2,7.466725397920698
北越コーポレーション,2019,Q3,11.45446408616425
北越コーポレーション,2019,Q4,15.481873529802591
北越コーポレーション,2020,Q1,2.6590755848691767
北越コーポレーション,2020,Q2,7.095243361305075
北越コーポレーション,2020,Q3,-30.15212985031529
北越コーポレーション,2020,Q4,15.363875739349004
北越工業,2018,Q1,25.30941113134365
北越工業,2018,Q2,32.57124246579721
北越工業,2018,Q3,35.37794357341531
北越工業,2018,Q4,28.46471576269206
北越工業,2019,Q1,29.424151462537026
北越工業,2019,Q2,33.288538821805446
北越工業,2019,Q3,35.58019393132159
北越工業,2019,Q4,29.99809375926705
北越工業,2020,Q1,21.902449851643254
北越工業,2020,Q2,12.695130214364584
北越工業,2020,Q3,20.15772791905907
北越工業,2020,Q4,21.135404564765224
北野建設,2018,Q1,18.179953681605383
北野建設,2018,Q2,18.178506365990984
北野建設,2018,Q3,111.18659986252555
北野建設,2018,Q4,154.6778077119189
北野建設,2019,Q1,-126.3847630058888
北野建設,2019,Q2,299.06918649736525
北野建設,2019,Q3,71.12326860454544
北野建設,2019,Q4,168.95132874779975
北野建設,2020,Q1,19.47495009820802
北野建設,2020,Q2,85.94909044949082
北野建設,2020,Q3,73.2806175308811
北野建設,2020,Q4,39.843949722050056
北陸電気工事,2018,Q1,10.794694582162457
北陸電気工事,2018,Q2,28.095877733138643
北陸電気工事,2018,Q3,28.96847847839096
北陸電気工事,2018,Q4,56.98853019205333
北陸電気工事,2019,Q1,25.95622000262569
北陸電気工事,2019,Q2,30.09570761261421
北陸電気工事,2019,Q3,36.38515658775736
北陸電気工事,2019,Q4,65.33787758111738
北陸電気工事,2020,Q1,19.19162719935201
北陸電気工事,2020,Q2,28.906979610869897
北陸電気工事,2020,Q3,29.440410967633756
北陸電気工事,2020,Q4,46.266403766527255
北陸電気工業,2018,Q1,11.270219750450714
北陸電気工業,2018,Q2,20.364948242737924
北陸電気工業,2018,Q3,-47.833247003359766
北陸電気工業,2018,Q4,72.42378281116164
北陸電気工業,2019,Q1,18.28315431254972
北陸電気工業,2019,Q2,12.0343369500286
北陸電気工業,2019,Q3,-0.9177014323993562
北陸電気工業,2019,Q4,19.44140494471733
北陸電気工業,2020,Q1,17.8882820053348
北陸電気工業,2020,Q2,-7.271844108772023
北陸電気工業,2020,Q3,19.509300031423603
北陸電気工業,2020,Q4,22.082380524339108
協和エクシオ,2018,Q1,25.093310606970554
協和エクシオ,2018,Q2,33.26747511053958
協和エクシオ,2018,Q3,50.7757404595484
協和エクシオ,2018,Q4,205.3989176620881
協和エクシオ,2019,Q1,51.18604188863992
協和エクシオ,2019,Q2,142.03682414963623
協和エクシオ,2019,Q3,127.1110319112133
協和エクシオ,2019,Q4,123.6240912821992
協和エクシオ,2020,Q1,32.21513779950243
協和エクシオ,2020,Q2,23.09247869706468
協和エクシオ,2020,Q3,74.00660155553557
協和エクシオ,2020,Q4,107.21810608080132
南海電気鉄道,2018,Q1,6.944422926811604
南海電気鉄道,2018,Q2,49.09405179578221
南海電気鉄道,2018,Q3,41.26731803167021
南海電気鉄道,2018,Q4,46.05084205605596
南海電気鉄道,2019,Q1,31.819192852112813
南海電気鉄道,2019,Q2,61.1485796408809
南海電気鉄道,2019,Q3,41.35843518717856
南海電気鉄道,2019,Q4,6.832721954358899
南海電気鉄道,2020,Q1,7.314991390523788
南海電気鉄道,2020,Q2,20.21296253089624
南海電気鉄道,2020,Q3,14.954155793680265
南海電気鉄道,2020,Q4,-2.42348070263836
南陽,2018,Q1,72.62809492323228
南陽,2018,Q2,72.40584004492555
南陽,2018,Q3,88.66612840852589
南陽,2018,Q4,57.92945792155621
南陽,2019,Q1,53.67645760658462
南陽,2019,Q2,33.28904589777966
南陽,2019,Q3,57.7312629104707
南陽,2019,Q4,42.487479714424296
南陽,2020,Q1,42.10568787698563
南陽,2020,Q2,47.31535401752281
南陽,2020,Q3,72.70439682388735
南陽,2020,Q4,49.85719563900058
博報堂ＤＹホールディングス,2018,Q1,-5.241239426102311
博報堂ＤＹホールディングス,2018,Q2,-6.841686619483852
博報堂ＤＹホールディングス,2018,Q3,61.94126083533865
博報堂ＤＹホールディングス,2018,Q4,53.46774715114475
博報堂ＤＹホールディングス,2019,Q1,-19.41471669278656
博報堂ＤＹホールディングス,2019,Q2,54.24984948532574
博報堂ＤＹホールディングス,2019,Q3,24.747086264859945
博報堂ＤＹホールディングス,2019,Q4,31.126086745185603
博報堂ＤＹホールディングス,2020,Q1,38.20837710978549
博報堂ＤＹホールディングス,2020,Q2,-7.135064098925454
博報堂ＤＹホールディングス,2020,Q3,2.5641957118126584
博報堂ＤＹホールディングス,2020,Q4,29.489399457866284
原田工業,2018,Q1,1.0914695814160629
原田工業,2018,Q2,2.246827765159977
原田工業,2018,Q3,5.48481589540256
原田工業,2018,Q4,2.3384307120313856
原田工業,2019,Q1,3.198179382639532
原田工業,2019,Q2,3.080142511732257
原田工業,2019,Q3,5.390117285227387
原田工業,2019,Q4,1.7880069924308444
原田工業,2020,Q1,-2.2857610814911453
原田工業,2020,Q2,-12.144662702623886
原田工業,2020,Q3,-32.90895511587186
原田工業,2020,Q4,8.229594631950839
参天製薬,2018,Q1,16.04285875142491
参天製薬,2018,Q2,19.117222696786467
参天製薬,2018,Q3,19.29891414314748
参天製薬,2018,Q4,18.807707534370223
参天製薬,2019,Q1,17.302072999433907
参天製薬,2019,Q2,13.10310315049973
参天製薬,2019,Q3,22.604909973073145
参天製薬,2019,Q4,8.770409897586067
参天製薬,2020,Q1,10.04711948895348
参天製薬,2020,Q2,18.17060568662205
参天製薬,2020,Q3,20.50962916881381
参天製薬,2020,Q4,20.63727629645089
双信電機,2018,Q1,0.8407822034686312
双信電機,2018,Q2,0.89389809338482
双信電機,2018,Q3,-0.1650997708582355
双信電機,2018,Q4,0.1928234136915456
双信電機,2019,Q1,-1.6654819551989686
双信電機,2019,Q2,-3.52063197689084
双信電機,2019,Q3,-2.16379352624055
双信電機,2019,Q4,-3.2988219248896518
双信電機,2020,Q1,-3.9999757509459695
双信電機,2020,Q2,-3.968468716275432
双信電機,2020,Q3,-2.4413179801357074
双信電機,2020,Q4,-2.808879706470787
双葉電子工業,2018,Q1,10.830896527599164
双葉電子工業,2018,Q2,-19.846750636831445
双葉電子工業,2018,Q3,7.89405105899062
双葉電子工業,2018,Q4,-10.188057338350957
双葉電子工業,2019,Q1,-162.20086910740605
双葉電子工業,2019,Q2,-109.6153557450567
双葉電子工業,2019,Q3,-130.43944466451822
双葉電子工業,2019,Q4,-181.535319415831
双葉電子工業,2020,Q1,-89.90472050309715
双葉電子工業,2020,Q2,-91.35410723803297
双葉電子工業,2020,Q3,-36.76472520032837
双葉電子工業,2020,Q4,-38.91616442592914
古河機械金属,2018,Q1,98.65400869145957
古河機械金属,2018,Q2,62.81974412575002
古河機械金属,2018,Q3,145.15491701531457
古河機械金属,2018,Q4,35.333000113940635
古河機械金属,2019,Q1,17.440790537016632
古河機械金属,2019,Q2,11.967959966277393
古河機械金属,2019,Q3,29.249154508162604
古河機械金属,2019,Q4,17.62560046398169
古河機械金属,2020,Q1,58.02020667751346
古河機械金属,2020,Q2,19.629358386185302
古河機械金属,2020,Q3,39.92477163220545
古河機械金属,2020,Q4,-42.14192438579263
古河電気工業,2018,Q1,14.334595362535044
古河電気工業,2018,Q2,79.52774490395625
古河電気工業,2018,Q3,101.82710718890289
古河電気工業,2018,Q4,49.74985201189031
古河電気工業,2019,Q1,153.4464417185378
古河電気工業,2019,Q2,-23.73262785490939
古河電気工業,2019,Q3,174.3721936436324
古河電気工業,2019,Q4,176.88980830558927
古河電気工業,2020,Q1,124.65532511692687
古河電気工業,2020,Q2,-46.35117142046119
古河電気工業,2020,Q3,3.340570741380752
古河電気工業,2020,Q4,45.78257587679772
古河電池,2018,Q1,3.8610491175038817
古河電池,2018,Q2,12.45831191979694
古河電池,2018,Q3,34.8901891829452
古河電池,2018,Q4,23.37743962233523
古河電池,2019,Q1,3.808150859035713
古河電池,2019,Q2,17.152947753294328
古河電池,2019,Q3,27.58938374459453
古河電池,2019,Q4,34.90998522751167
古河電池,2020,Q1,7.003855375704285
古河電池,2020,Q2,9.821581590345586
古河電池,2020,Q3,36.57673813180229
古河電池,2020,Q4,42.46480801255136
合同製鉄,2018,Q1,110.83102606740978
合同製鉄,2018,Q2,89.03181998645954
合同製鉄,2018,Q3,56.4354014340329
合同製鉄,2018,Q4,36.262346600743975
合同製鉄,2019,Q1,-77.51663466350809
合同製鉄,2019,Q2,76.99221310965585
合同製鉄,2019,Q3,161.66068485337505
合同製鉄,2019,Q4,257.99510156011047
合同製鉄,2020,Q1,283.11911389712463
合同製鉄,2020,Q2,69.57116424344952
合同製鉄,2020,Q3,178.55700500176317
合同製鉄,2020,Q4,277.62955806574456
名古屋鉄道,2018,Q1,13.233203471179728
名古屋鉄道,2018,Q2,25.040951211727524
名古屋鉄道,2018,Q3,34.113846232388134
名古屋鉄道,2018,Q4,40.888156458348575
名古屋鉄道,2019,Q1,37.23792046261004
名古屋鉄道,2019,Q2,54.06075996260657
名古屋鉄道,2019,Q3,49.334082489244025
名古屋鉄道,2019,Q4,11.851015848089034
名古屋鉄道,2020,Q1,36.79111369493159
名古屋鉄道,2020,Q2,-5.897190477178221
名古屋鉄道,2020,Q3,7.649651554423578
名古屋鉄道,2020,Q4,-41.04517912359138
名村造船所,2018,Q1,11.230436775632768
名村造船所,2018,Q2,-45.10832781075637
名村造船所,2018,Q3,-58.48427884489944
名村造船所,2018,Q4,-12.248368993853276
名村造船所,2019,Q1,-77.01037774641108
名村造船所,2019,Q2,-46.77689366067467
名村造船所,2019,Q3,-37.03999650044025
名村造船所,2019,Q4,-17.4971007585832
名村造船所,2020,Q1,-48.15357237267193
名村造船所,2020,Q2,-48.02444254095052
名村造船所,2020,Q3,-72.53341094064908
名村造船所,2020,Q4,-79.6598232585373
名糖産業,2018,Q1,15.67859069970388
名糖産業,2018,Q2,4.975973863863423
名糖産業,2018,Q3,16.66356689456702
名糖産業,2018,Q4,-0.1641059463210896
名糖産業,2019,Q1,8.096956346951274
名糖産業,2019,Q2,-9.00923498939704
名糖産業,2019,Q3,4.141771717738433
名糖産業,2019,Q4,25.33210433933021
名糖産業,2020,Q1,12.930590890846313
名糖産業,2020,Q2,4.72595095879133
名糖産業,2020,Q3,36.06460231523994
名糖産業,2020,Q4,8.74598240538041
味の素,2018,Q1,29.53576819602608
味の素,2018,Q2,35.33299553009094
味の素,2018,Q3,40.50227949181725
味の素,2018,Q4,13.569969152482203
味の素,2019,Q1,25.93232426591735
味の素,2019,Q2,25.18744691045138
味の素,2019,Q3,23.892762570782285
味の素,2019,Q4,14.057858023943243
味の素,2020,Q1,23.25553663699736
味の素,2020,Q2,20.841796272369145
味の素,2020,Q3,22.6756535998038
味の素,2020,Q4,10.25025222551946
品川リフラクトリーズ,2018,Q1,14.0040756732399
品川リフラクトリーズ,2018,Q2,193.82835331389592
品川リフラクトリーズ,2018,Q3,202.0908206773552
品川リフラクトリーズ,2018,Q4,177.33915185828425
品川リフラクトリーズ,2019,Q1,109.01277389273748
品川リフラクトリーズ,2019,Q2,142.63935714611324
品川リフラクトリーズ,2019,Q3,213.74288585555075
品川リフラクトリーズ,2019,Q4,157.21288658659546
品川リフラクトリーズ,2020,Q1,85.59938548359334
品川リフラクトリーズ,2020,Q2,159.45241822975063
品川リフラクトリーズ,2020,Q3,-137.39244998466026
品川リフラクトリーズ,2020,Q4,248.584201352542
商船三井,2018,Q1,-230.88919539781972
商船三井,2018,Q2,-404.2970811703664
商船三井,2018,Q3,45.743948143962434
商船三井,2018,Q4,-88.97651260197132
商船三井,2019,Q1,169.72184462876095
商船三井,2019,Q2,179.19762221930762
商船三井,2019,Q3,110.37074799439252
商船三井,2019,Q4,-107.00166641565431
商船三井,2020,Q1,-149.32345033431503
商船三井,2020,Q2,62.92612419213031
商船三井,2020,Q3,-24.21996722500081
商船三井,2020,Q4,62.92223268129371
四国化成工業,2018,Q1,21.86827237489466
四国化成工業,2018,Q2,23.537107671356598
四国化成工業,2018,Q3,24.587951982042387
四国化成工業,2018,Q4,26.256802300445973
四国化成工業,2019,Q1,23.07227667920121
四国化成工業,2019,Q2,22.64024647426418
四国化成工業,2019,Q3,22.822437418434923
四国化成工業,2019,Q4,23.316676704620185
四国化成工業,2020,Q1,21.81061598805673
四国化成工業,2020,Q2,20.400325095604543
四国化成工業,2020,Q3,23.31877106817243
四国化成工業,2020,Q4,24.89653070780285
四電工,2018,Q1,77.75994800508789
四電工,2018,Q2,77.74182232446168
四電工,2018,Q3,90.3494523362114
四電工,2018,Q4,174.33123795698154
四電工,2019,Q1,96.65896885482138
四電工,2019,Q2,45.63104420439183
四電工,2019,Q3,8.852160825022919
四電工,2019,Q4,220.8823507190223
四電工,2020,Q1,94.2835867863992
四電工,2020,Q2,81.50697255514633
四電工,2020,Q3,159.95424197611177
四電工,2020,Q4,176.37179960340285
因幡電機産業,2018,Q1,83.16348537926206
因幡電機産業,2018,Q2,78.65568334779277
因幡電機産業,2018,Q3,65.83043280746051
因幡電機産業,2018,Q4,83.53691971287162
因幡電機産業,2019,Q1,106.87773344996344
因幡電機産業,2019,Q2,118.1489239090082
因幡電機産業,2019,Q3,40.69806068382775
因幡電機産業,2019,Q4,81.02744009675166
因幡電機産業,2020,Q1,43.54515446042637
因幡電機産業,2020,Q2,36.4644784714593
因幡電機産業,2020,Q3,66.6385083668751
因幡電機産業,2020,Q4,54.19648092623501
図研,2018,Q1,8.912216779915664
図研,2018,Q2,28.20121421803009
図研,2018,Q3,20.720572290626805
図研,2018,Q4,29.75537837242942
図研,2019,Q1,10.065319712673409
図研,2019,Q2,38.663706060501525
図研,2019,Q3,13.42172798348028
図研,2019,Q4,30.162992498868757
図研,2020,Q1,1.2242630227569222
図研,2020,Q2,25.537626315739583
図研,2020,Q3,21.778489763486032
図研,2020,Q4,41.57137227114402
堺化学工業,2018,Q1,75.62691679804722
堺化学工業,2018,Q2,50.43576495149487
堺化学工業,2018,Q3,26.260046898830907
堺化学工業,2018,Q4,86.1044941442059
堺化学工業,2019,Q1,55.898313623043805
堺化学工業,2019,Q2,66.4036535164047
堺化学工業,2019,Q3,16.664140630157256
堺化学工業,2019,Q4,53.406023532279846
堺化学工業,2020,Q1,10.370716078150435
堺化学工業,2020,Q2,1.4827292912221308
堺化学工業,2020,Q3,41.85213950687216
堺化学工業,2020,Q4,71.58958885990008
塩水港精糖,2018,Q1,18.90311095607069
塩水港精糖,2018,Q2,-5.023118322716528
塩水港精糖,2018,Q3,18.048409170024343
塩水港精糖,2018,Q4,14.726736271738218
塩水港精糖,2019,Q1,7.912808525883065
塩水港精糖,2019,Q2,27.555870608877285
塩水港精糖,2019,Q3,10.357591709572716
塩水港精糖,2019,Q4,2.457228484146299
塩水港精糖,2020,Q1,12.439220208418192
塩水港精糖,2020,Q2,-7.809905891570906
塩水港精糖,2020,Q3,9.82673167003452
塩水港精糖,2020,Q4,13.077798289815178
塩野義製薬,2018,Q1,102.79694969633896
塩野義製薬,2018,Q2,77.92330674867117
塩野義製薬,2018,Q3,113.80449575950516
塩野義製薬,2018,Q4,130.43160612088445
塩野義製薬,2019,Q1,88.7281191089686
塩野義製薬,2019,Q2,70.78832936066769
塩野義製薬,2019,Q3,111.31533670711084
塩野義製薬,2019,Q4,84.50800332565069
塩野義製薬,2020,Q1,78.86761443080499
塩野義製薬,2020,Q2,79.57536289105002
塩野義製薬,2020,Q3,84.07489267604299
塩野義製薬,2020,Q4,73.28349316504827
大同メタル工業,2018,Q1,22.04117294270999
大同メタル工業,2018,Q2,10.085843786730798
大同メタル工業,2018,Q3,5.4845444456938
大同メタル工業,2018,Q4,3.473593424942805
大同メタル工業,2019,Q1,13.92324021194296
大同メタル工業,2019,Q2,18.427476603914045
大同メタル工業,2019,Q3,22.33026000405807
大同メタル工業,2019,Q4,19.44572061530941
大同メタル工業,2020,Q1,22.68113877522976
大同メタル工業,2020,Q2,4.265465361716764
大同メタル工業,2020,Q3,7.314658012209726
大同メタル工業,2020,Q4,11.807321577747423
大同工業,2018,Q1,-15.689729547742242
大同工業,2018,Q2,-5.2756049773843365
大同工業,2018,Q3,48.04209835725749
大同工業,2018,Q4,-4.170908188304992
大同工業,2019,Q1,5.335251034333767
大同工業,2019,Q2,26.190087234289827
大同工業,2019,Q3,14.310023886875635
大同工業,2019,Q4,10.269317272407608
大同工業,2020,Q1,-28.883614537081325
大同工業,2020,Q2,-13.828669399737077
大同工業,2020,Q3,-34.8813678887014
大同工業,2020,Q4,102.6815864950126
大同特殊鋼,2018,Q1,128.31945378218506
大同特殊鋼,2018,Q2,-175.95974413526153
大同特殊鋼,2018,Q3,-118.92297712102224
大同特殊鋼,2018,Q4,116.95811670228017
大同特殊鋼,2019,Q1,86.34681423712502
大同特殊鋼,2019,Q2,212.17540575028625
大同特殊鋼,2019,Q3,210.94628628502147
大同特殊鋼,2019,Q4,-8.57378544455667
大同特殊鋼,2020,Q1,329.39616379858444
大同特殊鋼,2020,Q2,-48.976091050885806
大同特殊鋼,2020,Q3,-112.96213679917102
大同特殊鋼,2020,Q4,291.3762314298749
