企業名,会計年度,四半期,y_hat_men_a10
タクマ,2019,Q1,18.551004219396276
タクマ,2019,Q2,15.855872612787486
タクマ,2019,Q3,24.324856120224922
タクマ,2019,Q4,31.091724132339316
タクマ,2020,Q1,16.497050431549113
タクマ,2020,Q2,29.87489256425878
タクマ,2020,Q3,19.72199058452314
タクマ,2020,Q4,20.888479922147567
タケエイ,2018,Q1,20.676501674965827
タケエイ,2018,Q2,13.709722700215895
タケエイ,2018,Q3,13.78963957501151
タケエイ,2018,Q4,-5.62590647122671
タケエイ,2019,Q1,-0.739631260944666
タケエイ,2019,Q2,26.489214337399844
タケエイ,2019,Q3,23.69208968305543
タケエイ,2019,Q4,18.104353806559704
タケエイ,2020,Q1,4.050582890601629
タケエイ,2020,Q2,18.495814554400187
タケエイ,2020,Q3,16.455699534181534
タケエイ,2020,Q4,26.377676317922713
タダノ,2018,Q1,21.12491429574134
タダノ,2018,Q2,17.145587788363876
タダノ,2018,Q3,18.67161488266721
タダノ,2018,Q4,24.630682981797733
タダノ,2019,Q1,23.022200003118073
タダノ,2019,Q2,53.559823861336554
タダノ,2019,Q3,11.35230208410433
タダノ,2019,Q4,23.84926705057459
タダノ,2020,Q1,-15.747892012673645
タダノ,2020,Q2,-20.07020061762329
タダノ,2020,Q3,-20.077421696519934
タダノ,2020,Q4,-34.312004091071046
タチエス,2018,Q1,-1.2116878985490516
タチエス,2018,Q2,40.576357056844856
タチエス,2018,Q3,-12.864302939770688
タチエス,2018,Q4,41.89640358998925
タチエス,2019,Q1,-4.625904668949154
タチエス,2019,Q2,-8.580984347058589
タチエス,2019,Q3,15.64127703280639
タチエス,2019,Q4,52.82553925078475
タチエス,2020,Q1,-97.3344391054568
タチエス,2020,Q2,-86.52342663631242
タチエス,2020,Q3,20.69159843377831
タチエス,2020,Q4,83.81048021436781
タツタ電線,2018,Q1,16.019487468905666
タツタ電線,2018,Q2,17.938568800204294
タツタ電線,2018,Q3,13.651069544287376
タツタ電線,2018,Q4,9.569772606674729
タツタ電線,2019,Q1,9.810541165182702
タツタ電線,2019,Q2,14.619442136912859
タツタ電線,2019,Q3,12.565293188484244
タツタ電線,2019,Q4,10.322065407231895
タツタ電線,2020,Q1,11.028360344028972
タツタ電線,2020,Q2,12.934096553921831
タツタ電線,2020,Q3,13.72898234070264
タツタ電線,2020,Q4,10.941654552019047
タナベ経営,2018,Q1,21.64429888585058
タナベ経営,2018,Q2,20.149288245606662
タナベ経営,2018,Q3,33.93886506826733
タナベ経営,2018,Q4,7.733927723995926
タナベ経営,2019,Q1,19.825321927699612
タナベ経営,2019,Q2,24.424433039217
タナベ経営,2019,Q3,29.252875109732607
タナベ経営,2019,Q4,22.112418668023643
タナベ経営,2020,Q1,14.920241121396188
タナベ経営,2020,Q2,19.391734984991714
タナベ経営,2020,Q3,29.437708663064388
タナベ経営,2020,Q4,20.22663375044636
タムラ製作所,2018,Q1,9.042051193812085
タムラ製作所,2018,Q2,12.140963112968645
タムラ製作所,2018,Q3,12.80291037368686
タムラ製作所,2018,Q4,15.273838093532937
タムラ製作所,2019,Q1,7.294323947895689
タムラ製作所,2019,Q2,12.03061917607116
タムラ製作所,2019,Q3,17.51536058794239
タムラ製作所,2019,Q4,8.954917497411643
タムラ製作所,2020,Q1,-3.3680713044730552
タムラ製作所,2020,Q2,1.0745263713266766
タムラ製作所,2020,Q3,9.238389370304311
タムラ製作所,2020,Q4,-3.1839857862050636
ダイオーズ,2018,Q1,22.51044687349833
ダイオーズ,2018,Q2,22.99675461361918
ダイオーズ,2018,Q3,26.543740665598932
ダイオーズ,2018,Q4,26.71107546013641
ダイオーズ,2019,Q1,20.76933087189388
ダイオーズ,2019,Q2,22.15075492279066
ダイオーズ,2019,Q3,24.771746164939337
ダイオーズ,2019,Q4,12.706894271479154
ダイオーズ,2020,Q1,-7.3680038817675495
ダイオーズ,2020,Q2,-11.364354212273593
ダイオーズ,2020,Q3,-13.083277982301874
ダイオーズ,2020,Q4,-10.095217703912065
ダイキン工業,2018,Q1,170.62824569142134
ダイキン工業,2018,Q2,185.86007939247904
ダイキン工業,2018,Q3,149.18469306665236
ダイキン工業,2018,Q4,115.503261845505
ダイキン工業,2019,Q1,247.9459828657162
ダイキン工業,2019,Q2,194.44578146168672
ダイキン工業,2019,Q3,133.18625213123516
ダイキン工業,2019,Q4,92.7841419080524
ダイキン工業,2020,Q1,131.79545211021912
ダイキン工業,2020,Q2,209.26277030111572
ダイキン工業,2020,Q3,150.2349576069937
ダイキン工業,2020,Q4,99.21924814316797
ダイコク電機,2018,Q1,31.677022455958287
ダイコク電機,2018,Q2,10.472677142704246
ダイコク電機,2018,Q3,39.722952994301096
ダイコク電機,2018,Q4,-5.795701723307118
ダイコク電機,2019,Q1,46.23294771816201
ダイコク電機,2019,Q2,32.395243376988724
ダイコク電機,2019,Q3,27.44083287484343
ダイコク電機,2019,Q4,-10.26402396325907
ダイコク電機,2020,Q1,-0.2752698469331065
ダイコク電機,2020,Q2,10.544914430222533
ダイコク電機,2020,Q3,32.86521285152513
ダイコク電機,2020,Q4,1.1656102142384093
ダイジェット工業,2018,Q1,147.4922240337732
ダイジェット工業,2018,Q2,142.67190842992187
ダイジェット工業,2018,Q3,56.12128676581785
ダイジェット工業,2018,Q4,21.459047446971084
ダイジェット工業,2019,Q1,27.615133053016688
ダイジェット工業,2019,Q2,25.887350301544537
ダイジェット工業,2019,Q3,15.801348979169587
ダイジェット工業,2019,Q4,11.587421899469643
ダイジェット工業,2020,Q1,-3.9347967235287307
ダイジェット工業,2020,Q2,-44.47028441553674
ダイジェット工業,2020,Q3,-124.66965196815808
ダイジェット工業,2020,Q4,-29.887306481730082
ダイセル,2018,Q1,31.543763285810375
ダイセル,2018,Q2,31.089314826978942
ダイセル,2018,Q3,34.85209512407727
ダイセル,2018,Q4,26.58027845838395
ダイセル,2019,Q1,25.72725021990499
ダイセル,2019,Q2,18.513907440578762
ダイセル,2019,Q3,13.984613852821195
ダイセル,2019,Q4,-0.3018956107610897
ダイセル,2020,Q1,0.7623728229549087
ダイセル,2020,Q2,4.634148954838306
ダイセル,2020,Q3,-5.802900809956428
ダイセル,2020,Q4,17.19954112355387
ダイダン,2018,Q1,40.945781035347565
ダイダン,2018,Q2,80.97058578206894
ダイダン,2018,Q3,92.19020691030303
ダイダン,2018,Q4,58.45872558420986
ダイダン,2019,Q1,54.02832438036149
ダイダン,2019,Q2,85.45691959045615
ダイダン,2019,Q3,85.29068175192722
ダイダン,2019,Q4,73.5608196600177
ダイダン,2020,Q1,85.6301937195134
ダイダン,2020,Q2,92.13449809811183
ダイダン,2020,Q3,75.88384698162801
ダイダン,2020,Q4,70.09274713608858
ダイトウボウ,2018,Q1,-0.990075057546511
ダイトウボウ,2018,Q2,1.1411824783847517
ダイトウボウ,2018,Q3,0.6692459387653505
ダイトウボウ,2018,Q4,0.15837527261654594
ダイトウボウ,2019,Q1,0.3623398431625016
ダイトウボウ,2019,Q2,1.269550896331968
ダイトウボウ,2019,Q3,0.35698490921133186
ダイトウボウ,2019,Q4,0.16476905900506889
ダイトウボウ,2020,Q1,-0.6261335020142615
ダイトウボウ,2020,Q2,0.5655028208399331
ダイトウボウ,2020,Q3,0.9587016381661281
ダイトウボウ,2020,Q4,0.7336175990989986
ダイドーリミテッド,2018,Q1,-2.697434477180444
ダイドーリミテッド,2018,Q2,-16.752653864992837
ダイドーリミテッド,2018,Q3,10.312161582954039
ダイドーリミテッド,2018,Q4,-2.4919001216644086
ダイドーリミテッド,2019,Q1,0.23939552967706135
ダイドーリミテッド,2019,Q2,-2.0954391663084095
ダイドーリミテッド,2019,Q3,7.754700789188901
ダイドーリミテッド,2019,Q4,4.897080774148684
ダイドーリミテッド,2020,Q1,-30.676404067409113
ダイドーリミテッド,2020,Q2,-31.161304368559886
ダイドーリミテッド,2020,Q3,-9.721545230033431
ダイドーリミテッド,2020,Q4,-40.77860760908468
ダイニチ工業,2018,Q1,-24.31041509668932
ダイニチ工業,2018,Q2,28.306772395829807
ダイニチ工業,2018,Q3,82.86612097122075
ダイニチ工業,2018,Q4,-35.585605804975955
ダイニチ工業,2019,Q1,-33.30228471569663
ダイニチ工業,2019,Q2,26.908333063265353
ダイニチ工業,2019,Q3,71.035586902849
ダイニチ工業,2019,Q4,-62.819676033949406
ダイニチ工業,2020,Q1,-20.76455706300207
ダイニチ工業,2020,Q2,24.012559322565163
ダイニチ工業,2020,Q3,95.20323769146523
ダイニチ工業,2020,Q4,-18.206034294920798
ダイニック,2018,Q1,6.852027854870635
ダイニック,2018,Q2,69.13256122497845
ダイニック,2018,Q3,-8.196374140778143
ダイニック,2018,Q4,22.684508579701028
ダイニック,2019,Q1,21.57192827309782
ダイニック,2019,Q2,19.295977230747397
ダイニック,2019,Q3,19.309000940600065
ダイニック,2019,Q4,16.18861760848213
ダイニック,2020,Q1,24.22542446814032
ダイニック,2020,Q2,9.312042425447293
ダイニック,2020,Q3,12.272530808997923
ダイニック,2020,Q4,24.84042078496146
ダイビル,2018,Q1,12.434380247904807
ダイビル,2018,Q2,12.785238890992243
ダイビル,2018,Q3,14.89155649774353
ダイビル,2018,Q4,11.348660075083203
ダイビル,2019,Q1,9.702736885625422
ダイビル,2019,Q2,13.076778528667436
ダイビル,2019,Q3,13.705342706155273
ダイビル,2019,Q4,13.736408292368107
ダイビル,2020,Q1,13.241969947560156
ダイビル,2020,Q2,15.105263510232595
ダイビル,2020,Q3,15.929314379031803
ダイビル,2020,Q4,14.25631727582983
ダイフク,2018,Q1,54.38127531890489
ダイフク,2018,Q2,97.0728207357295
ダイフク,2018,Q3,88.49917383858315
ダイフク,2018,Q4,97.84230509603643
ダイフク,2019,Q1,75.5780587949672
ダイフク,2019,Q2,70.05188675841745
ダイフク,2019,Q3,80.93114602126548
ダイフク,2019,Q4,72.55654117007532
ダイフク,2020,Q1,58.17468954359886
ダイフク,2020,Q2,66.16171522509535
ダイフク,2020,Q3,64.23030381660197
ダイフク,2020,Q4,68.63692212543992
ダイヘン,2018,Q1,8.963815796249044
ダイヘン,2018,Q2,8.54534548828388
ダイヘン,2018,Q3,135.71926673794596
ダイヘン,2018,Q4,127.26805292808709
ダイヘン,2019,Q1,125.17284319900791
ダイヘン,2019,Q2,69.55785685739377
ダイヘン,2019,Q3,70.45576999791218
ダイヘン,2019,Q4,94.92289397952051
ダイヘン,2020,Q1,48.84869843766303
ダイヘン,2020,Q2,90.69830644654151
ダイヘン,2020,Q3,61.708092244316504
ダイヘン,2020,Q4,159.6538953811398
ダイワボウホールディングス,2018,Q1,187.51922492155688
ダイワボウホールディングス,2018,Q2,178.12182131669846
ダイワボウホールディングス,2018,Q3,267.85409373579756
ダイワボウホールディングス,2018,Q4,254.2247649576467
ダイワボウホールディングス,2019,Q1,280.15065246254704
ダイワボウホールディングス,2019,Q2,406.65158449478815
ダイワボウホールディングス,2019,Q3,210.9369290351986
ダイワボウホールディングス,2019,Q4,451.78522538645734
ダイワボウホールディングス,2020,Q1,180.8000322196172
ダイワボウホールディングス,2020,Q2,401.7222130954991
ダイワボウホールディングス,2020,Q3,427.2170105315274
ダイワボウホールディングス,2020,Q4,384.04565364745974
ダスキン,2018,Q1,18.145714888355727
ダスキン,2018,Q2,30.212343940322587
ダスキン,2018,Q3,39.85978270487202
ダスキン,2018,Q4,0.16852566155375825
ダスキン,2019,Q1,17.53780931979463
ダスキン,2019,Q2,21.18616442022445
ダスキン,2019,Q3,18.03059010937428
ダスキン,2019,Q4,-3.5265277294174844
ダスキン,2020,Q1,27.842104472169225
ダスキン,2020,Q2,25.491887536071932
ダスキン,2020,Q3,35.088766499312364
ダスキン,2020,Q4,-27.84612536640178
チノー,2018,Q1,8.183704244477658
チノー,2018,Q2,22.770239928757658
チノー,2018,Q3,31.038891678961946
チノー,2018,Q4,60.151581599647855
チノー,2019,Q1,0.21703773723520303
チノー,2019,Q2,13.55558135497551
チノー,2019,Q3,43.98446623755445
チノー,2019,Q4,50.29059056536132
チノー,2020,Q1,-2.5313779064457265
チノー,2020,Q2,32.86714287190137
チノー,2020,Q3,18.012683760158705
チノー,2020,Q4,85.03337848266344
ツカモトコーポレーション,2018,Q1,-104.20247189021279
ツカモトコーポレーション,2018,Q2,39.859679954957585
ツカモトコーポレーション,2018,Q3,-48.30970450474713
ツカモトコーポレーション,2018,Q4,-5.638337987702848
ツカモトコーポレーション,2019,Q1,-35.63455011455312
ツカモトコーポレーション,2019,Q2,49.66501127414869
ツカモトコーポレーション,2019,Q3,-25.747547304465733
ツカモトコーポレーション,2019,Q4,37.37259832752025
ツカモトコーポレーション,2020,Q1,4.067017105079865
ツカモトコーポレーション,2020,Q2,101.9929121944112
ツカモトコーポレーション,2020,Q3,-32.16511408879259
ツカモトコーポレーション,2020,Q4,43.965807867382274
ツガミ,2018,Q1,36.43854460985693
ツガミ,2018,Q2,29.57718865192899
ツガミ,2018,Q3,19.30186692940103
ツガミ,2018,Q4,16.993875380398762
ツガミ,2019,Q1,20.519077231420987
ツガミ,2019,Q2,16.155039285562253
ツガミ,2019,Q3,12.371335188485599
ツガミ,2019,Q4,9.455698676983758
ツガミ,2020,Q1,16.83117868486442
ツガミ,2020,Q2,20.188003442489205
ツガミ,2020,Q3,20.2492190943887
ツガミ,2020,Q4,37.80067937891204
ツツミ,2018,Q1,48.48603115552328
ツツミ,2018,Q2,20.887903549041653
ツツミ,2018,Q3,52.03635042076871
ツツミ,2018,Q4,13.999375191135584
ツツミ,2019,Q1,2.292842108872719
ツツミ,2019,Q2,44.14458613093298
ツツミ,2019,Q3,-13.762532005575707
ツツミ,2019,Q4,0.4457870497421652
ツツミ,2020,Q1,-5.801286155679605
ツツミ,2020,Q2,15.797983239362082
ツツミ,2020,Q3,-10.859229262508421
ツツミ,2020,Q4,0.45909146273569945
ツムラ,2018,Q1,18.328932546149986
ツムラ,2018,Q2,48.015896644634694
ツムラ,2018,Q3,61.92553249602307
ツムラ,2018,Q4,22.05586369918902
ツムラ,2019,Q1,38.32003728230583
ツムラ,2019,Q2,43.6128478589807
ツムラ,2019,Q3,72.22350769643589
ツムラ,2019,Q4,26.93875854578954
ツムラ,2020,Q1,33.6290462276736
ツムラ,2020,Q2,54.30501392088773
ツムラ,2020,Q3,70.69085386819594
ツムラ,2020,Q4,23.59252023758023
ティアック,2018,Q1,-0.3451750761731165
ティアック,2018,Q2,-0.27850840950644984
ティアック,2018,Q3,-0.23668250130120377
ティアック,2018,Q4,2.679997020014169
ティアック,2019,Q1,6.7633381585983585
ティアック,2019,Q2,-2.9195946743985743
ティアック,2019,Q3,-1.5100337054629946
ティアック,2019,Q4,-1.1900225235849804
ティアック,2020,Q1,-1.323443638387594
ティアック,2020,Q2,1.8813246390440532
ティアック,2020,Q3,1.4407791503199059
ティアック,2020,Q4,7.271698789126768
ティーガイア,2018,Q1,22.002726599333457
ティーガイア,2018,Q2,16.42197707874368
ティーガイア,2018,Q3,6.37694214439523
ティーガイア,2018,Q4,33.952965584503396
ティーガイア,2019,Q1,29.765328079788752
ティーガイア,2019,Q2,32.344692477248564
ティーガイア,2019,Q3,47.56485766795088
ティーガイア,2019,Q4,66.19418995026454
ティーガイア,2020,Q1,14.035800260686536
ティーガイア,2020,Q2,16.889542248130496
ティーガイア,2020,Q3,29.364780491943026
ティーガイア,2020,Q4,63.25065219207224
テイカ,2018,Q1,29.812057906766206
テイカ,2018,Q2,56.23663654496359
テイカ,2018,Q3,61.27625225001401
テイカ,2018,Q4,39.05597094998966
テイカ,2019,Q1,40.720497290460074
テイカ,2019,Q2,37.96379389407316
テイカ,2019,Q3,35.68933855531258
テイカ,2019,Q4,25.959282991616476
テイカ,2020,Q1,39.61876736506117
テイカ,2020,Q2,22.766606053167344
テイカ,2020,Q3,4.278202780599452
テイカ,2020,Q4,14.58421390991577
テイクアンドギヴ・ニーズ,2018,Q1,13.73712297272887
テイクアンドギヴ・ニーズ,2018,Q2,55.87154129019447
テイクアンドギヴ・ニーズ,2018,Q3,77.02156095713359
テイクアンドギヴ・ニーズ,2018,Q4,75.89788434018476
テイクアンドギヴ・ニーズ,2019,Q1,127.12954181228812
テイクアンドギヴ・ニーズ,2019,Q2,41.13928272125821
テイクアンドギヴ・ニーズ,2019,Q3,135.5880936757737
テイクアンドギヴ・ニーズ,2019,Q4,-40.28016996061101
テイクアンドギヴ・ニーズ,2020,Q1,-40.511239039953125
テイクアンドギヴ・ニーズ,2020,Q2,-469.2390946034781
テイクアンドギヴ・ニーズ,2020,Q3,-598.1643883509529
テイクアンドギヴ・ニーズ,2020,Q4,479.8239047900734
テイ・エス　テック,2018,Q1,95.39534808299456
テイ・エス　テック,2018,Q2,94.45953153229122
テイ・エス　テック,2018,Q3,118.40118221862113
テイ・エス　テック,2018,Q4,75.78619696992601
テイ・エス　テック,2019,Q1,113.05252804450348
テイ・エス　テック,2019,Q2,84.88693291427097
テイ・エス　テック,2019,Q3,78.3773970720906
テイ・エス　テック,2019,Q4,23.56172821895902
テイ・エス　テック,2020,Q1,-49.26258077968869
テイ・エス　テック,2020,Q2,102.85582542498037
テイ・エス　テック,2020,Q3,116.39843897568862
テイ・エス　テック,2020,Q4,20.791246131910754
テクノメディカ,2018,Q1,20.341417366676225
テクノメディカ,2018,Q2,10.301101942537102
テクノメディカ,2018,Q3,41.10774080786011
テクノメディカ,2018,Q4,18.23721256769629
テクノメディカ,2019,Q1,23.438287356202657
テクノメディカ,2019,Q2,45.81760322749689
テクノメディカ,2019,Q3,20.43310153560454
テクノメディカ,2019,Q4,42.38040487035388
テクノメディカ,2020,Q1,15.563582671425916
テクノメディカ,2020,Q2,-24.933221130381952
テクノメディカ,2020,Q3,27.98117575164003
テクノメディカ,2020,Q4,23.855502625646608
テクマトリックス,2018,Q1,7.58810939089616
テクマトリックス,2018,Q2,25.422558876139533
テクマトリックス,2018,Q3,-1.6249005752728358
テクマトリックス,2018,Q4,14.730244715362268
テクマトリックス,2019,Q1,26.713948693855762
テクマトリックス,2019,Q2,12.804683138667826
テクマトリックス,2019,Q3,12.304192946173863
テクマトリックス,2019,Q4,7.425442816865072
テクマトリックス,2020,Q1,-3.9284700179249317
テクマトリックス,2020,Q2,3.8567512100650783
テクマトリックス,2020,Q3,8.810873710455972
テクマトリックス,2020,Q4,-3.5270753126356453
テルモ,2018,Q1,30.652459948761944
テルモ,2018,Q2,69.91883072738663
テルモ,2018,Q3,14.747595248789409
テルモ,2018,Q4,63.602003255242515
テルモ,2019,Q1,41.01149213282487
テルモ,2019,Q2,30.908475480542172
テルモ,2019,Q3,78.14545727239796
テルモ,2019,Q4,-35.34428072619497
テルモ,2020,Q1,62.50112504380588
テルモ,2020,Q2,42.29999929012959
テルモ,2020,Q3,66.61355712044123
テルモ,2020,Q4,29.56451378907922
テレビ朝日ホールディングス,2018,Q1,41.318683871463676
テレビ朝日ホールディングス,2018,Q2,14.002322261063677
テレビ朝日ホールディングス,2018,Q3,64.66991113893211
テレビ朝日ホールディングス,2018,Q4,24.120116807272638
テレビ朝日ホールディングス,2019,Q1,27.408616506441597
テレビ朝日ホールディングス,2019,Q2,19.198965379713247
テレビ朝日ホールディングス,2019,Q3,64.67504823462471
テレビ朝日ホールディングス,2019,Q4,-70.73392822945463
テレビ朝日ホールディングス,2020,Q1,59.456078345439906
テレビ朝日ホールディングス,2020,Q2,28.46387053404304
テレビ朝日ホールディングス,2020,Q3,89.88584545940665
テレビ朝日ホールディングス,2020,Q4,39.790841082082174
テンアライド,2018,Q1,0.14639496072529923
テンアライド,2018,Q2,-1.4897890155964717
テンアライド,2018,Q3,1.1325021387612253
テンアライド,2018,Q4,-2.605258421337261
テンアライド,2019,Q1,0.5662109660181471
テンアライド,2019,Q2,-2.4295764381302405
テンアライド,2019,Q3,2.0147474398340464
テンアライド,2019,Q4,-0.41729209918011634
テンアライド,2020,Q1,-41.88934065595642
テンアライド,2020,Q2,-52.93773165427785
テンアライド,2020,Q3,-54.359671419404776
テンアライド,2020,Q4,-57.949036432962004
テーオーシー,2018,Q1,43.15635432967079
テーオーシー,2018,Q2,14.216488339694903
テーオーシー,2018,Q3,24.232543098770595
テーオーシー,2018,Q4,12.983169179182365
テーオーシー,2019,Q1,4.071659394755972
テーオーシー,2019,Q2,13.893004713841853
テーオーシー,2019,Q3,16.54683028516157
テーオーシー,2019,Q4,17.664106978229487
テーオーシー,2020,Q1,26.596912530128613
テーオーシー,2020,Q2,16.74639634330589
テーオーシー,2020,Q3,6.953052664668866
テーオーシー,2020,Q4,16.394434306234857
ディスコ,2018,Q1,271.7819829493234
ディスコ,2018,Q2,230.14021639773745
ディスコ,2018,Q3,163.28862693667637
ディスコ,2018,Q4,207.1199405130534
ディスコ,2019,Q1,155.2592084112353
ディスコ,2019,Q2,219.0170669869179
ディスコ,2019,Q3,193.8967042392836
ディスコ,2019,Q4,183.42760801371105
ディスコ,2020,Q1,162.02307980103737
ディスコ,2020,Q2,262.3139124726576
ディスコ,2020,Q3,250.80933612701324
ディスコ,2020,Q4,414.28512669151235
ディーブイエックス,2018,Q1,21.67722749613172
ディーブイエックス,2018,Q2,28.185443221685112
ディーブイエックス,2018,Q3,21.109136414061034
ディーブイエックス,2018,Q4,20.70720106092054
ディーブイエックス,2019,Q1,24.34887828310339
ディーブイエックス,2019,Q2,7.451459162361882
ディーブイエックス,2019,Q3,19.861164750559148
ディーブイエックス,2019,Q4,18.986115500258215
ディーブイエックス,2020,Q1,15.038854856224292
ディーブイエックス,2020,Q2,23.31570352584495
ディーブイエックス,2020,Q3,20.46375586121109
ディーブイエックス,2020,Q4,19.973987015184086
デサント,2018,Q1,6.9560438155133575
デサント,2018,Q2,27.810103888412552
デサント,2018,Q3,19.861785833971993
デサント,2018,Q4,26.928470639930246
デサント,2019,Q1,10.81551458138934
デサント,2019,Q2,25.526079788232586
デサント,2019,Q3,1.5202420014552516
デサント,2019,Q4,-4.145966496844624
デサント,2020,Q1,-50.556167129033874
デサント,2020,Q2,-5.259857883787655
デサント,2020,Q3,2.7971823720673257
デサント,2020,Q4,40.419230196103676
デリカフーズホールディングス,2018,Q1,-13.856969790760136
デリカフーズホールディングス,2018,Q2,25.114636100858476
デリカフーズホールディングス,2018,Q3,44.74227644552377
デリカフーズホールディングス,2018,Q4,-7.020592087129717
デリカフーズホールディングス,2019,Q1,9.18776273915121
デリカフーズホールディングス,2019,Q2,-2.1568037406868346
デリカフーズホールディングス,2019,Q3,28.641693338499472
デリカフーズホールディングス,2019,Q4,-0.4861387878263521
デリカフーズホールディングス,2020,Q1,10.8802759343341
デリカフーズホールディングス,2020,Q2,39.32711531334303
デリカフーズホールディングス,2020,Q3,39.857942301559284
デリカフーズホールディングス,2020,Q4,14.162499311260218
デンカ,2018,Q1,42.462666255005615
デンカ,2018,Q2,79.6882943333861
デンカ,2018,Q3,99.54940671220757
デンカ,2018,Q4,69.74828176979065
デンカ,2019,Q1,75.96977611411243
デンカ,2019,Q2,65.84818613025794
デンカ,2019,Q3,78.83979700679784
デンカ,2019,Q4,57.61913515878047
デンカ,2020,Q1,46.31280368267094
デンカ,2020,Q2,56.204242210522196
デンカ,2020,Q3,108.77327759310637
デンカ,2020,Q4,67.1316545775676
デンソー,2018,Q1,106.19720386155069
デンソー,2018,Q2,80.07668847630583
デンソー,2018,Q3,95.82766468525041
デンソー,2018,Q4,61.15432831973877
デンソー,2019,Q1,70.69257502750197
デンソー,2019,Q2,45.34027626357562
デンソー,2019,Q3,35.92707219869338
デンソー,2019,Q4,-37.510358926856924
デンソー,2020,Q1,-37.43650902829802
デンソー,2020,Q2,104.36183439921159
デンソー,2020,Q3,161.09783487671478
デンソー,2020,Q4,117.21633035360944
デンヨー,2018,Q1,26.45430776808119
デンヨー,2018,Q2,35.95407374534339
デンヨー,2018,Q3,37.08352145147469
デンヨー,2018,Q4,45.283285113277856
デンヨー,2019,Q1,30.438042242822412
デンヨー,2019,Q2,55.962368445439786
デンヨー,2019,Q3,53.87706869627163
デンヨー,2019,Q4,58.95325601039484
デンヨー,2020,Q1,33.32642153172811
デンヨー,2020,Q2,34.70989771362752
デンヨー,2020,Q3,51.269484337426356
デンヨー,2020,Q4,65.23867997554811
トクヤマ,2018,Q1,-217.71259932792162
トクヤマ,2018,Q2,464.5631675183549
トクヤマ,2018,Q3,-875.1426233451882
トクヤマ,2018,Q4,257.98156686076055
トクヤマ,2019,Q1,53.534160373576285
トクヤマ,2019,Q2,-214.27582040175048
トクヤマ,2019,Q3,47.84775561954234
トクヤマ,2019,Q4,62.58990390981706
トクヤマ,2020,Q1,-30.117011886643322
トクヤマ,2020,Q2,39.83009219009458
トクヤマ,2020,Q3,280.2403885289059
トクヤマ,2020,Q4,10.06157472420007
トッパン・フォームズ,2018,Q1,9.08060629699115
トッパン・フォームズ,2018,Q2,8.872492298872938
トッパン・フォームズ,2018,Q3,8.14552446951281
トッパン・フォームズ,2018,Q4,10.47997440976799
トッパン・フォームズ,2019,Q1,9.163596267450899
トッパン・フォームズ,2019,Q2,10.446793889371172
トッパン・フォームズ,2019,Q3,7.44872436435719
トッパン・フォームズ,2019,Q4,8.337622769456559
トッパン・フォームズ,2020,Q1,6.605423693089715
トッパン・フォームズ,2020,Q2,8.410295724084751
トッパン・フォームズ,2020,Q3,5.996175110044181
トッパン・フォームズ,2020,Q4,6.69837555650107
トナミホールディングス,2018,Q1,33.93429788690367
トナミホールディングス,2018,Q2,144.25100099991016
トナミホールディングス,2018,Q3,159.71361105217474
トナミホールディングス,2018,Q4,138.07529627127505
トナミホールディングス,2019,Q1,108.72845392597918
トナミホールディングス,2019,Q2,151.5461505010073
トナミホールディングス,2019,Q3,189.77732907042395
トナミホールディングス,2019,Q4,75.10346049304407
トナミホールディングス,2020,Q1,97.74659631137445
トナミホールディングス,2020,Q2,66.60009283386748
トナミホールディングス,2020,Q3,216.46940957481752
トナミホールディングス,2020,Q4,94.86315101989726
トピー工業,2018,Q1,63.98720395336834
トピー工業,2018,Q2,90.75999087588315
トピー工業,2018,Q3,58.034584978750885
トピー工業,2018,Q4,36.49231646232492
トピー工業,2019,Q1,9.190703481427166
トピー工業,2019,Q2,16.30785850859994
トピー工業,2019,Q3,69.1132930782312
トピー工業,2019,Q4,44.59247957722545
トピー工業,2020,Q1,-585.7007997656652
トピー工業,2020,Q2,106.17924320169524
トピー工業,2020,Q3,-28.47249618342788
トピー工業,2020,Q4,222.3926097584803
トプコン,2018,Q1,5.4449166329753425
トプコン,2018,Q2,14.051378824166648
トプコン,2018,Q3,1.5169009582352828
トプコン,2018,Q4,40.52380523186256
トプコン,2019,Q1,1.839867572110414
トプコン,2019,Q2,12.414983210077025
トプコン,2019,Q3,-7.040900164702563
トプコン,2019,Q4,20.92537091579493
トプコン,2020,Q1,-14.890792480842052
トプコン,2020,Q2,3.613931371017344
トプコン,2020,Q3,5.176559531758407
トプコン,2020,Q4,26.776165808776202
トヨタ紡織,2018,Q1,154.86442080527053
トヨタ紡織,2018,Q2,66.73001300299076
トヨタ紡織,2018,Q3,104.32546466701302
トヨタ紡織,2018,Q4,105.13465589354215
トヨタ紡織,2019,Q1,39.06963322071272
トヨタ紡織,2019,Q2,-20.87765064864371
トヨタ紡織,2019,Q3,-6.240783523349712
トヨタ紡織,2019,Q4,-93.61432859505135
トヨタ紡織,2020,Q1,-90.6805018719451
トヨタ紡織,2020,Q2,7.382516338195188
トヨタ紡織,2020,Q3,93.61562740098896
トヨタ紡織,2020,Q4,50.350978883424915
トヨタ自動車,2018,Q1,265.12666466586114
トヨタ自動車,2018,Q2,179.80744937264623
トヨタ自動車,2018,Q3,260.27997785281576
トヨタ自動車,2018,Q4,178.84821765153234
トヨタ自動車,2019,Q1,-415.4517780661618
トヨタ自動車,2019,Q2,308.4857670307206
