企業名,会計年度,四半期,y_hat_sarima_f
ユー・エス・エス,2019,Q2,22.806691508324143
ユー・エス・エス,2019,Q3,24.714514810876107
ユー・エス・エス,2019,Q4,27.86149044962623
ユー・エス・エス,2020,Q1,10.345682748582425
ユー・エス・エス,2020,Q2,18.883192693284947
ユー・エス・エス,2020,Q3,25.372234876535938
ユー・エス・エス,2020,Q4,11.794095096537433
ヨコオ,2018,Q1,22.986952494646342
ヨコオ,2018,Q2,28.517049405735868
ヨコオ,2018,Q3,40.795575964800506
ヨコオ,2018,Q4,24.60778116222412
ヨコオ,2019,Q1,24.88053892022805
ヨコオ,2019,Q2,36.79441647870165
ヨコオ,2019,Q3,35.49880598904391
ヨコオ,2019,Q4,21.88717749507279
ヨコオ,2020,Q1,39.98157765646862
ヨコオ,2020,Q2,41.03828666820833
ヨコオ,2020,Q3,58.074312834326264
ヨコオ,2020,Q4,30.62711679804765
ヨロズ,2018,Q1,44.1428585427354
ヨロズ,2018,Q2,58.85039345332932
ヨロズ,2018,Q3,6.26168050488441
ヨロズ,2018,Q4,-2.374064299347739
ヨロズ,2019,Q1,25.107193695943174
ヨロズ,2019,Q2,28.83394339521304
ヨロズ,2019,Q3,5.9616468099572835
ヨロズ,2019,Q4,-70.39386820512775
ヨロズ,2020,Q1,-68.06883018683436
ヨロズ,2020,Q2,-41.4951544172698
ヨロズ,2020,Q3,13.079085010012317
ヨロズ,2020,Q4,-523.7952751517522
ヨータイ,2018,Q1,23.60512253515474
ヨータイ,2018,Q2,37.86243761019258
ヨータイ,2018,Q3,58.3279166086373
ヨータイ,2018,Q4,33.75926193840932
ヨータイ,2019,Q1,43.471162920160715
ヨータイ,2019,Q2,34.825703312382785
ヨータイ,2019,Q3,42.17189270640663
ヨータイ,2019,Q4,31.99132099023439
ヨータイ,2020,Q1,26.92697083178679
ヨータイ,2020,Q2,25.583004525274454
ヨータイ,2020,Q3,21.464501208578383
ヨータイ,2020,Q4,28.34829770112139
ライト工業,2018,Q1,21.853427519061356
ライト工業,2018,Q2,36.54972169644705
ライト工業,2018,Q3,27.78703128045342
ライト工業,2018,Q4,36.808797117788394
ライト工業,2019,Q1,22.126563920934018
ライト工業,2019,Q2,28.411649671587067
ライト工業,2019,Q3,40.42082901951652
ライト工業,2019,Q4,29.50557622065144
ライト工業,2020,Q1,22.037997017978558
ライト工業,2020,Q2,35.72668059832368
ライト工業,2020,Q3,22.999646980204286
ライト工業,2020,Q4,60.89531051617562
ラウンドワン,2018,Q1,25.210984968915632
ラウンドワン,2018,Q2,24.148611238767604
ラウンドワン,2018,Q3,6.1394519474391
ラウンドワン,2018,Q4,55.267507375061555
ラウンドワン,2019,Q1,2.7704522980094524
ラウンドワン,2019,Q2,25.546575635729734
ラウンドワン,2019,Q3,3.0326800429691403
ラウンドワン,2019,Q4,39.42158904054368
ラウンドワン,2020,Q1,7.197806561084444
ラウンドワン,2020,Q2,-10.961012092935835
ラウンドワン,2020,Q3,-17.774272233248382
ラウンドワン,2020,Q4,-7.544845278155467
ラサ工業,2018,Q1,76.04685971548228
ラサ工業,2018,Q2,51.63414447284988
ラサ工業,2018,Q3,126.11454842972115
ラサ工業,2018,Q4,83.68605075149837
ラサ工業,2019,Q1,63.96894096513407
ラサ工業,2019,Q2,51.64151444945795
ラサ工業,2019,Q3,37.86530932796254
ラサ工業,2019,Q4,76.06331818644084
ラサ工業,2020,Q1,13.27287255733507
ラサ工業,2020,Q2,59.75457207881073
ラサ工業,2020,Q3,39.369939208229944
ラサ工業,2020,Q4,86.03974908935777
リオン,2018,Q1,24.972660275802273
リオン,2018,Q2,35.86443500327196
リオン,2018,Q3,48.54427571083053
リオン,2018,Q4,44.181745787490435
リオン,2019,Q1,32.83890691991036
リオン,2019,Q2,34.93217515217066
リオン,2019,Q3,48.73881391969354
リオン,2019,Q4,48.71239594593016
リオン,2020,Q1,32.99429631370494
リオン,2020,Q2,41.11098003001855
リオン,2020,Q3,22.723444289228578
リオン,2020,Q4,41.07057554377571
リケン,2018,Q1,91.69341968472847
リケン,2018,Q2,137.08986426524612
リケン,2018,Q3,112.00077085184049
リケン,2018,Q4,37.18433150331697
リケン,2019,Q1,207.3909067023181
リケン,2019,Q2,50.986567664697844
リケン,2019,Q3,143.92798408719196
リケン,2019,Q4,130.52880190498965
リケン,2020,Q1,47.27464915550588
リケン,2020,Q2,73.80385385865473
リケン,2020,Q3,58.14965457835643
リケン,2020,Q4,61.57211918609732
リケンテクノス,2018,Q1,9.953946840991378
リケンテクノス,2018,Q2,11.227805589746568
リケンテクノス,2018,Q3,11.098191562807052
リケンテクノス,2018,Q4,10.80182553073139
リケンテクノス,2019,Q1,13.250689133347617
リケンテクノス,2019,Q2,11.855141204729687
リケンテクノス,2019,Q3,11.66596433809906
リケンテクノス,2019,Q4,10.72342310585778
リケンテクノス,2020,Q1,10.880209896196625
リケンテクノス,2020,Q2,10.844192952470276
リケンテクノス,2020,Q3,12.529616031196346
リケンテクノス,2020,Q4,13.3089725585987
リコー,2018,Q1,-25.59054728811075
リコー,2018,Q2,-8.782192006967525
リコー,2018,Q3,20.686874013794828
リコー,2018,Q4,-210.55268385429366
リコー,2019,Q1,23.416210780995463
リコー,2019,Q2,37.32703002426408
リコー,2019,Q3,19.307377043936384
リコー,2019,Q4,-1.6754899366099831
リコー,2020,Q1,21.500678687230423
リコー,2020,Q2,16.741302492140456
リコー,2020,Q3,16.0058050697833
リコー,2020,Q4,-3.5541882277465
リズム,2018,Q1,47.00436111043728
リズム,2018,Q2,-2.9408752746807294
リズム,2018,Q3,53.67123372708616
リズム,2018,Q4,-43.24596780087432
リズム,2019,Q1,14.454351242638648
リズム,2019,Q2,3.84733992501553
リズム,2019,Q3,38.912024346072556
リズム,2019,Q4,-63.66519242285722
リズム,2020,Q1,11.46474035335018
リズム,2020,Q2,-242.08544296175572
リズム,2020,Q3,-3.929969495495169
リズム,2020,Q4,-112.02140551462794
リソルホールディングス,2018,Q1,-592.4898545604852
リソルホールディングス,2018,Q2,12.344372217128791
リソルホールディングス,2018,Q3,-52.64929789613264
リソルホールディングス,2018,Q4,199.52623308441142
リソルホールディングス,2019,Q1,58.20366561921116
リソルホールディングス,2019,Q2,-31.705519623575416
リソルホールディングス,2019,Q3,7.54183868272686
リソルホールディングス,2019,Q4,217.31084242045418
リソルホールディングス,2020,Q1,157.1293389365475
リソルホールディングス,2020,Q2,-45.284060732484775
リソルホールディングス,2020,Q3,134.72927785009378
リソルホールディングス,2020,Q4,-95.5878910411415
リゾートトラスト,2018,Q1,13.949428941959122
リゾートトラスト,2018,Q2,25.160802354274907
リゾートトラスト,2018,Q3,23.961228930064376
リゾートトラスト,2018,Q4,50.30539048419327
リゾートトラスト,2019,Q1,13.980100188285801
リゾートトラスト,2019,Q2,24.54434061560535
リゾートトラスト,2019,Q3,19.664417356632576
リゾートトラスト,2019,Q4,59.66774772164713
リゾートトラスト,2020,Q1,8.80792153894302
リゾートトラスト,2020,Q2,31.700110631621897
リゾートトラスト,2020,Q3,19.13098122658836
リゾートトラスト,2020,Q4,3.6954873979576566
リックス,2018,Q1,41.24433730648805
リックス,2018,Q2,51.92765593817479
リックス,2018,Q3,62.38348446839275
リックス,2018,Q4,71.97159204848529
リックス,2019,Q1,47.572825141166504
リックス,2019,Q2,64.65854140029381
リックス,2019,Q3,72.54278504701254
リックス,2019,Q4,72.20901324978982
リックス,2020,Q1,35.619673740748965
リックス,2020,Q2,54.87353275384935
リックス,2020,Q3,40.475937981611054
リックス,2020,Q4,63.88850350572268
リョーサン,2018,Q1,42.928574113175465
リョーサン,2018,Q2,36.38340308876624
リョーサン,2018,Q3,40.3582580553241
リョーサン,2018,Q4,44.09538480495331
リョーサン,2019,Q1,-5.0447262906582075
リョーサン,2019,Q2,27.26087720835701
リョーサン,2019,Q3,48.28769345525077
リョーサン,2019,Q4,-32.04147851109392
リョーサン,2020,Q1,28.655969859215457
リョーサン,2020,Q2,17.922435211375877
リョーサン,2020,Q3,22.984894182813203
リョーサン,2020,Q4,-18.43059551365882
リログループ,2018,Q1,-119.14549946315759
リログループ,2018,Q2,18.543622749477155
リログループ,2018,Q3,18.06412861167549
リログループ,2018,Q4,25.11185640500459
リログループ,2019,Q1,19.553632295481815
リログループ,2019,Q2,22.79228211796633
リログループ,2019,Q3,20.452161544728767
リログループ,2019,Q4,27.87879902394095
リログループ,2020,Q1,-15.89300172026077
リログループ,2020,Q2,21.371362634653188
リログループ,2020,Q3,20.319322037809343
リログループ,2020,Q4,-41.911365602890825
リンテック,2018,Q1,24.177596552562907
リンテック,2018,Q2,54.85303120296482
リンテック,2018,Q3,56.02343835766008
リンテック,2018,Q4,9.58713841999878
リンテック,2019,Q1,60.91343949016144
リンテック,2019,Q2,40.39671833907242
リンテック,2019,Q3,40.21689437902632
リンテック,2019,Q4,39.12220453708722
リンテック,2020,Q1,23.88666008101572
リンテック,2020,Q2,37.74073086894015
リンテック,2020,Q3,47.4775643552412
リンテック,2020,Q4,22.339178477994018
リンナイ,2018,Q1,80.23500043402643
リンナイ,2018,Q2,90.68498789479222
リンナイ,2018,Q3,139.52892307358493
リンナイ,2018,Q4,80.27339281129245
リンナイ,2019,Q1,85.9333242884699
リンナイ,2019,Q2,87.7658967736113
リンナイ,2019,Q3,120.96575249257042
リンナイ,2019,Q4,110.0804902105191
リンナイ,2020,Q1,66.7426035258736
リンナイ,2020,Q2,93.49992517877287
リンナイ,2020,Q3,150.2465293618523
リンナイ,2020,Q4,132.37795600097797
ルネサンス,2018,Q1,27.096196654449386
ルネサンス,2018,Q2,45.270735265568135
ルネサンス,2018,Q3,45.288975371715914
ルネサンス,2018,Q4,31.338616794265274
ルネサンス,2019,Q1,24.252058587938343
ルネサンス,2019,Q2,48.70813730146066
ルネサンス,2019,Q3,35.95746180132215
ルネサンス,2019,Q4,36.795963513408196
ルネサンス,2020,Q1,21.426020398783876
ルネサンス,2020,Q2,-299.26154862850547
ルネサンス,2020,Q3,7.485434866222597
ルネサンス,2020,Q4,-69.72996044474156
レイズネクスト,2018,Q1,9.584824192586892
レイズネクスト,2018,Q2,44.63408992263689
レイズネクスト,2018,Q3,14.17584164036008
レイズネクスト,2018,Q4,28.48537462326262
レイズネクスト,2019,Q1,13.372026623603952
レイズネクスト,2019,Q2,39.8986623709778
レイズネクスト,2019,Q3,22.53467824194862
レイズネクスト,2019,Q4,23.565618377714955
レイズネクスト,2020,Q1,11.804189414589018
レイズネクスト,2020,Q2,143.1349707636774
レイズネクスト,2020,Q3,45.85558541016125
レイズネクスト,2020,Q4,36.07398779169663
レオパレス２１,2018,Q1,16.314432796429337
レオパレス２１,2018,Q2,9.801337303450651
レオパレス２１,2018,Q3,5.567173009621462
レオパレス２１,2018,Q4,-25.75257356079586
レオパレス２１,2019,Q1,-35.28554688312974
レオパレス２１,2019,Q2,-25.512021786539517
レオパレス２１,2019,Q3,-173.2731801101335
レオパレス２１,2019,Q4,-69.76467385965633
レオパレス２１,2020,Q1,-22.974859029728005
レオパレス２１,2020,Q2,-77.57505191768101
レオパレス２１,2020,Q3,0.74092528422706
レオパレス２１,2020,Q4,-230.37259014170024
レオン自動機,2018,Q1,21.066592604004903
レオン自動機,2018,Q2,30.067975709271007
レオン自動機,2018,Q3,29.969560129397628
レオン自動機,2018,Q4,18.49379718972768
レオン自動機,2019,Q1,20.67327464130139
レオン自動機,2019,Q2,24.583304670705335
レオン自動機,2019,Q3,35.58772770759066
レオン自動機,2019,Q4,8.740859620454014
レオン自動機,2020,Q1,16.94697071726804
レオン自動機,2020,Q2,30.46248916139744
レオン自動機,2020,Q3,9.036802802328557
レオン自動機,2020,Q4,17.95842806874358
レシップホールディングス,2018,Q1,-43.20857791594703
レシップホールディングス,2018,Q2,-18.078214936483104
レシップホールディングス,2018,Q3,-11.55494121377398
レシップホールディングス,2018,Q4,45.02837864018671
レシップホールディングス,2019,Q1,-22.70084557983641
レシップホールディングス,2019,Q2,-2.0179568894339504
レシップホールディングス,2019,Q3,43.59134689428598
レシップホールディングス,2019,Q4,45.68778435415714
レシップホールディングス,2020,Q1,-3.466190603510084
レシップホールディングス,2020,Q2,17.44445217078708
レシップホールディングス,2020,Q3,20.317096240087423
レシップホールディングス,2020,Q4,-14.83951575582379
レック,2018,Q1,50.27399518652255
レック,2018,Q2,16.377724394097587
レック,2018,Q3,62.37999545466252
レック,2018,Q4,18.261809269266685
レック,2019,Q1,37.4878081497685
レック,2019,Q2,19.043807886542343
レック,2019,Q3,31.5160902489722
レック,2019,Q4,13.318502480460044
レック,2020,Q1,15.293476402181593
レック,2020,Q2,31.499061841072617
レック,2020,Q3,17.520753659835034
レック,2020,Q4,15.07366912152468
レンゴー,2018,Q1,24.850438634183668
レンゴー,2018,Q2,6.479925774651299
レンゴー,2018,Q3,27.206357387601848
レンゴー,2018,Q4,27.412670994790716
レンゴー,2019,Q1,19.726250417005588
レンゴー,2019,Q2,19.94333622823676
レンゴー,2019,Q3,18.25988313868447
レンゴー,2019,Q4,18.328944739149605
レンゴー,2020,Q1,32.969135164277276
レンゴー,2020,Q2,26.351620453722305
レンゴー,2020,Q3,39.678778720627506
レンゴー,2020,Q4,11.314386857394394
ロート製薬,2018,Q1,24.408938889408198
ロート製薬,2018,Q2,26.898773082033195
ロート製薬,2018,Q3,38.12025415067726
ロート製薬,2018,Q4,-5.130706121793063
ロート製薬,2019,Q1,30.716889359836237
ロート製薬,2019,Q2,36.15986388912719
ロート製薬,2019,Q3,28.349725809419944
ロート製薬,2019,Q4,-11.947578374211627
ロート製薬,2020,Q1,22.038861740002815
ロート製薬,2020,Q2,44.53790192314771
ロート製薬,2020,Q3,45.83713502227131
ロート製薬,2020,Q4,24.847463325416175
ローム,2018,Q1,97.00984687873486
ローム,2018,Q2,123.06073240717218
ローム,2018,Q3,107.4945884481532
ローム,2018,Q4,27.906384076101347
ローム,2019,Q1,135.2270813064702
ローム,2019,Q2,153.54206097097747
ローム,2019,Q3,114.12668246624754
ローム,2019,Q4,16.65750544521708
ローム,2020,Q1,56.97779479181351
ローム,2020,Q2,76.33084587406555
ローム,2020,Q3,73.98609024893348
ローム,2020,Q4,40.35107252893769
ワイエイシイホールディングス,2018,Q1,-9.135388597979766
ワイエイシイホールディングス,2018,Q2,23.97662855404318
ワイエイシイホールディングス,2018,Q3,4.759326785392732
ワイエイシイホールディングス,2018,Q4,26.5983094174332
ワイエイシイホールディングス,2019,Q1,1.4332227106349484
ワイエイシイホールディングス,2019,Q2,17.276795466791114
ワイエイシイホールディングス,2019,Q3,30.76861744225718
ワイエイシイホールディングス,2019,Q4,46.37996994952975
ワイエイシイホールディングス,2020,Q1,-50.44535449744631
ワイエイシイホールディングス,2020,Q2,-21.215308306380155
ワイエイシイホールディングス,2020,Q3,-89.06406301790557
ワイエイシイホールディングス,2020,Q4,85.57560135317614
ワコム,2018,Q1,17.907385140891876
ワコム,2018,Q2,7.996782656480483
ワコム,2018,Q3,16.82472645220659
ワコム,2018,Q4,-9.70995148079611
ワコム,2019,Q1,4.384721694135688
ワコム,2019,Q2,12.848093180163389
ワコム,2019,Q3,15.584930386325718
ワコム,2019,Q4,-4.0714927443446784
ワコム,2020,Q1,-0.38915313231150783
ワコム,2020,Q2,21.715630509919947
ワコム,2020,Q3,24.13823588794473
ワコム,2020,Q4,2.0666152738474826
ワコールホールディングス,2018,Q1,30.047305248413114
ワコールホールディングス,2018,Q2,-1.011222892645609
ワコールホールディングス,2018,Q3,52.69809268259286
ワコールホールディングス,2018,Q4,76.07592899084771
ワコールホールディングス,2019,Q1,87.03472751650374
ワコールホールディングス,2019,Q2,59.4481672216898
ワコールホールディングス,2019,Q3,-105.8502855261663
ワコールホールディングス,2019,Q4,-23.098434280566664
ワコールホールディングス,2020,Q1,19.671623907816045
ワコールホールディングス,2020,Q2,82.80989922431529
ワコールホールディングス,2020,Q3,68.08188006338861
ワコールホールディングス,2020,Q4,-120.52147767866724
ワタミ,2018,Q1,2.3957925811006513
ワタミ,2018,Q2,-1.6205083971490684
ワタミ,2018,Q3,12.441110973867907
ワタミ,2018,Q4,2.2263212962019088
ワタミ,2019,Q1,-2.116553029936889
ワタミ,2019,Q2,-5.0155508594777976
ワタミ,2019,Q3,32.762193009729735
ワタミ,2019,Q4,4.899987572889236
ワタミ,2020,Q1,-27.62549304189099
ワタミ,2020,Q2,-55.873791316675124
ワタミ,2020,Q3,-12.373482172031888
ワタミ,2020,Q4,-80.30470799721941
ヴィア・ホールディングス,2018,Q1,1.2893841381198055
ヴィア・ホールディングス,2018,Q2,-13.22711973087837
ヴィア・ホールディングス,2018,Q3,-43.21743579983263
ヴィア・ホールディングス,2018,Q4,-20.305029612599014
ヴィア・ホールディングス,2019,Q1,-1.8936255762717749
ヴィア・ホールディングス,2019,Q2,-9.981318337483424
ヴィア・ホールディングス,2019,Q3,-25.84319038807608
ヴィア・ホールディングス,2019,Q4,-51.06101199498595
ヴィア・ホールディングス,2020,Q1,0.27153601401530747
ヴィア・ホールディングス,2020,Q2,-6.213305535101136
ヴィア・ホールディングス,2020,Q3,-5.9092938079888135
ヴィア・ホールディングス,2020,Q4,-62.20290588853919
三ツ星ベルト,2018,Q1,26.815112465788587
三ツ星ベルト,2018,Q2,34.26713495605189
三ツ星ベルト,2018,Q3,26.039654171991646
三ツ星ベルト,2018,Q4,20.295797621983205
三ツ星ベルト,2019,Q1,39.80829143089141
三ツ星ベルト,2019,Q2,31.772417621335528
三ツ星ベルト,2019,Q3,65.92564039702005
三ツ星ベルト,2019,Q4,30.61570198291516
三ツ星ベルト,2020,Q1,53.907843970808074
三ツ星ベルト,2020,Q2,41.29173138990568
三ツ星ベルト,2020,Q3,34.54019027674026
三ツ星ベルト,2020,Q4,33.75183300082961
三井不動産,2018,Q1,44.832421602809205
三井不動産,2018,Q2,15.38604222551742
三井不動産,2018,Q3,25.88628410356025
三井不動産,2018,Q4,85.88655748184894
三井不動産,2019,Q1,37.97514374324489
三井不動産,2019,Q2,30.776984305165257
三井不動産,2019,Q3,34.38719569383947
三井不動産,2019,Q4,67.69054867107806
三井不動産,2020,Q1,34.35385373062524
三井不動産,2020,Q2,34.185703845766355
三井不動産,2020,Q3,32.90555443770321
三井不動産,2020,Q4,73.06898371584377
三井住友建設,2018,Q1,20.15565676798247
三井住友建設,2018,Q2,12.255532854955778
三井住友建設,2018,Q3,62.2885452417859
三井住友建設,2018,Q4,27.734188629326646
三井住友建設,2019,Q1,15.531137629434625
三井住友建設,2019,Q2,39.059167966283574
三井住友建設,2019,Q3,31.4958378238528
三井住友建設,2019,Q4,23.46231586623708
三井住友建設,2020,Q1,16.635469055582128
三井住友建設,2020,Q2,27.452058828578522
三井住友建設,2020,Q3,14.846936195340886
三井住友建設,2020,Q4,24.16423040449942
三井化学,2018,Q1,36.90541376916356
三井化学,2018,Q2,62.87062853170909
三井化学,2018,Q3,151.8994467097308
三井化学,2018,Q4,40.97802431925738
三井化学,2019,Q1,134.99545910833098
三井化学,2019,Q2,73.75791990226199
三井化学,2019,Q3,61.6049331288647
三井化学,2019,Q4,82.22373356221921
三井化学,2020,Q1,35.06622665856315
三井化学,2020,Q2,0.5570465352189515
三井化学,2020,Q3,63.35176371430394
三井化学,2020,Q4,56.48333222362001
三井松島ホールディングス,2018,Q1,10.741933657105987
三井松島ホールディングス,2018,Q2,-0.3070420739636345
三井松島ホールディングス,2018,Q3,38.058869841610104
三井松島ホールディングス,2018,Q4,71.60312371087768
三井松島ホールディングス,2019,Q1,72.80437347894379
三井松島ホールディングス,2019,Q2,47.23403386273256
三井松島ホールディングス,2019,Q3,103.82247619946405
三井松島ホールディングス,2019,Q4,-45.95590086797978
三井松島ホールディングス,2020,Q1,31.861567400441878
三井松島ホールディングス,2020,Q2,19.38291228436238
三井松島ホールディングス,2020,Q3,23.010349618626762
三井松島ホールディングス,2020,Q4,61.95864020237818
三井金属鉱業,2018,Q1,517.920956503752
三井金属鉱業,2018,Q2,-19.950184165586478
三井金属鉱業,2018,Q3,200.07738521691581
三井金属鉱業,2018,Q4,-306.08155674356635
三井金属鉱業,2019,Q1,-204.20801788087067
三井金属鉱業,2019,Q2,16.53598156593521
三井金属鉱業,2019,Q3,4.325862076623677
三井金属鉱業,2019,Q4,-32.81926429351353
三井金属鉱業,2020,Q1,86.71035389579507
三井金属鉱業,2020,Q2,-87.89252385445567
三井金属鉱業,2020,Q3,-16.163016727055506
三井金属鉱業,2020,Q4,34.9580653084536
三井Ｅ＆Ｓホールディングス,2018,Q1,26.048504332559897
三井Ｅ＆Ｓホールディングス,2018,Q2,0.5638336803698518
三井Ｅ＆Ｓホールディングス,2018,Q3,607.5210830036086
三井Ｅ＆Ｓホールディングス,2018,Q4,-80.66618486457361
三井Ｅ＆Ｓホールディングス,2019,Q1,4.677835683425863
三井Ｅ＆Ｓホールディングス,2019,Q2,-597.8813483233232
三井Ｅ＆Ｓホールディングス,2019,Q3,11.838534157699787
三井Ｅ＆Ｓホールディングス,2019,Q4,-275.82696244674196
三井Ｅ＆Ｓホールディングス,2020,Q1,29.24650425879343
三井Ｅ＆Ｓホールディングス,2020,Q2,-849.0271880271802
三井Ｅ＆Ｓホールディングス,2020,Q3,-277.298098722237
三井Ｅ＆Ｓホールディングス,2020,Q4,-203.54318098534787
三信電気,2018,Q1,0.010708290126260955
三信電気,2018,Q2,17.034267063342373
三信電気,2018,Q3,6.717492937686275
三信電気,2018,Q4,26.276539188397308
三信電気,2019,Q1,-1.139386459654765
三信電気,2019,Q2,36.440665310952
三信電気,2019,Q3,22.29395842132406
三信電気,2019,Q4,29.803266834692042
三信電気,2020,Q1,-5.186727929229543
三信電気,2020,Q2,45.267258046236385
三信電気,2020,Q3,-8.320949845261648
三信電気,2020,Q4,36.628506223898576
三共生興,2018,Q1,5.01505829125048
三共生興,2018,Q2,8.070723222608112
三共生興,2018,Q3,24.514673282412474
三共生興,2018,Q4,3.022884504419628
三共生興,2019,Q1,9.283397165426239
三共生興,2019,Q2,10.418239357316015
三共生興,2019,Q3,20.633488786000676
三共生興,2019,Q4,-1.4920196119237397
三共生興,2020,Q1,6.85537482160763
三共生興,2020,Q2,11.442046534160085
三共生興,2020,Q3,69.29962743559953
三共生興,2020,Q4,-17.735959570713373
三和ホールディングス,2018,Q1,-1.1121027320955448
三和ホールディングス,2018,Q2,24.963063437069927
三和ホールディングス,2018,Q3,11.917039010256124
三和ホールディングス,2018,Q4,46.91677338146818
三和ホールディングス,2019,Q1,0.5291749952549808
三和ホールディングス,2019,Q2,27.576840394632086
三和ホールディングス,2019,Q3,19.116867347812008
三和ホールディングス,2019,Q4,47.388427416269465
三和ホールディングス,2020,Q1,1.9584027287529355
三和ホールディングス,2020,Q2,29.122435454325785
三和ホールディングス,2020,Q3,14.78768414104664
三和ホールディングス,2020,Q4,52.57684421607635
三城ホールディングス,2018,Q1,1.5464626433743867
三城ホールディングス,2018,Q2,6.09244705473796
三城ホールディングス,2018,Q3,2.050308172222576
三城ホールディングス,2018,Q4,-37.03638374504364
三城ホールディングス,2019,Q1,3.741119433552141
三城ホールディングス,2019,Q2,4.360864481165986
三城ホールディングス,2019,Q3,-3.517765870408956
三城ホールディングス,2019,Q4,-27.9549344460806
三城ホールディングス,2020,Q1,1.6240140082089902
三城ホールディングス,2020,Q2,2.6433178955945333
三城ホールディングス,2020,Q3,0.6666898501753317
三城ホールディングス,2020,Q4,-24.68613217059448
三愛石油,2018,Q1,31.115130602203102
三愛石油,2018,Q2,21.550794927493186
三愛石油,2018,Q3,33.04920224181388
三愛石油,2018,Q4,29.509636293837666
三愛石油,2019,Q1,28.743646263663795
三愛石油,2019,Q2,23.823241890301933
三愛石油,2019,Q3,25.011198478794135
三愛石油,2019,Q4,24.014729010032134
三愛石油,2020,Q1,36.41017200223242
三愛石油,2020,Q2,22.80098160560128
三愛石油,2020,Q3,30.801632410393797
三愛石油,2020,Q4,30.212762689674758
三晃金属工業,2018,Q1,163.02567004923932
三晃金属工業,2018,Q2,122.37198604993561
三晃金属工業,2018,Q3,134.62685072826798
三晃金属工業,2018,Q4,92.2003559436871
三晃金属工業,2019,Q1,67.02230071529672
三晃金属工業,2019,Q2,173.66130087580947
三晃金属工業,2019,Q3,132.64344742783484
三晃金属工業,2019,Q4,153.98566898581822
三晃金属工業,2020,Q1,-26.89172932710126
三晃金属工業,2020,Q2,108.56123723853737
三晃金属工業,2020,Q3,95.76655848700327
三晃金属工業,2020,Q4,66.88638389993805
三桜工業,2018,Q1,86.65268156020002
三桜工業,2018,Q2,-1.3600455931314228
三桜工業,2018,Q3,5.786838105160334
三桜工業,2018,Q4,77.11887940450988
三桜工業,2019,Q1,-113.73157228038141
三桜工業,2019,Q2,9.706225415676936
三桜工業,2019,Q3,-30.872421140724708
三桜工業,2019,Q4,-216.3800389821158
三桜工業,2020,Q1,51.05798394073692
三桜工業,2020,Q2,44.97114402221249
三桜工業,2020,Q3,7.882986595946257
三桜工業,2020,Q4,-8.589706390180599
三機工業,2018,Q1,-9.540557365813081
三機工業,2018,Q2,8.35588930502158
三機工業,2018,Q3,18.532585874439388
三機工業,2018,Q4,47.95195359585141
三機工業,2019,Q1,3.2983525898186867
三機工業,2019,Q2,14.921156376340551
三機工業,2019,Q3,30.68160131973258
三機工業,2019,Q4,109.23899349282227
三機工業,2020,Q1,2.896337224550236
三機工業,2020,Q2,33.92128553551461
三機工業,2020,Q3,28.924099105855394
三機工業,2020,Q4,56.54724762413473
三洋化成工業,2018,Q1,113.52186618490822
三洋化成工業,2018,Q2,118.13467104118698
三洋化成工業,2018,Q3,148.52345329154426
三洋化成工業,2018,Q4,76.3699546858895
三洋化成工業,2019,Q1,18.826115099972057
三洋化成工業,2019,Q2,103.51909280060882
三洋化成工業,2019,Q3,132.12048448000803
三洋化成工業,2019,Q4,-191.03815503619325
三洋化成工業,2020,Q1,145.8600179066553
三洋化成工業,2020,Q2,88.71017839844464
三洋化成工業,2020,Q3,88.95891373370881
三洋化成工業,2020,Q4,78.83628868965279
三洋工業,2018,Q1,342.55688281158217
三洋工業,2018,Q2,23.745749432418915
三洋工業,2018,Q3,27.89218964834015
三洋工業,2018,Q4,152.64767573421273
三洋工業,2019,Q1,-91.35493817438979
三洋工業,2019,Q2,42.50022379520425
三洋工業,2019,Q3,77.6343689389168
三洋工業,2019,Q4,194.77369114274902
三洋工業,2020,Q1,-44.354332989611194
三洋工業,2020,Q2,85.53427951005466
三洋工業,2020,Q3,125.48919548391775
三洋工業,2020,Q4,185.95095142021265
三浦工業,2018,Q1,14.564763905140666
三浦工業,2018,Q2,32.1592012501587
三浦工業,2018,Q3,28.336837076302558
三浦工業,2018,Q4,23.68564171463323
三浦工業,2019,Q1,23.740084463218487
三浦工業,2019,Q2,29.59822278544435
三浦工業,2019,Q3,31.411550089121555
三浦工業,2019,Q4,30.148053545966313
三浦工業,2020,Q1,19.75022187039429
三浦工業,2020,Q2,39.03973918517923
三浦工業,2020,Q3,28.78649570141104
三浦工業,2020,Q4,35.22570412015243
三菱ケミカルホールディングス,2018,Q1,35.32519786744423
三菱ケミカルホールディングス,2018,Q2,38.029320202048076
三菱ケミカルホールディングス,2018,Q3,48.832761065796454
三菱ケミカルホールディングス,2018,Q4,28.606201981572493
三菱ケミカルホールディングス,2019,Q1,40.3363092646978
三菱ケミカルホールディングス,2019,Q2,43.240410956183624
三菱ケミカルホールディングス,2019,Q3,31.64079864482666
三菱ケミカルホールディングス,2019,Q4,-0.5697980875506525
三菱ケミカルホールディングス,2020,Q1,24.359397271803694
三菱ケミカルホールディングス,2020,Q2,27.050201929142226
三菱ケミカルホールディングス,2020,Q3,-21.086185470463487
三菱ケミカルホールディングス,2020,Q4,-14.766137689048069
三菱マテリアル,2018,Q1,48.385142174141635
