,,SARIMA: BR,SARIMA: G,SARIMA: F
ダイキン工業,MAE,30.259599317125936,31.27982322193884,35.709942087665574
ダイキン工業,MAPE,0.2411277318814552,0.2569382226268112,0.30132996705488807
ダイキン工業,MSE,0.08102839157981832,0.11666056643162552,0.16539279482806893
ダイキン工業,RMSE,34.86275804163809,39.45075516381533,44.460801377180005
ダイキン工業,RMSPE,0.2846548639665557,0.34155609558552097,0.40668512983396493
ダイコク電機,MAE,18.660010243522493,20.357815368005035,19.99700393361204
ダイコク電機,MAPE,1.5823846104541142,1.6055322575115525,1.888418371206079
ダイコク電機,MSE,4.684247315027684,5.606781616659011,9.651933188291018
ダイコク電機,RMSE,22.74550622841608,25.386911260317003,25.47843783066392
ダイコク電機,RMSPE,2.1643122036868165,2.367864357740749,3.1067560554847264
ダイジェット工業,MAE,42.799349744985555,42.73470775057635,43.71731578827241
ダイジェット工業,MAPE,1.3152987748903093,1.4421038714089816,1.463743382174048
ダイジェット工業,MSE,3.109850365341971,3.613832595705883,3.965833452261144
ダイジェット工業,RMSE,57.5001212762417,55.25499073676931,58.30019886122356
ダイジェット工業,RMSPE,1.7634767833294465,1.9010083102674442,1.9914400448572747
ダイセル,MAE,16.517201641883762,18.824622561597696,16.120446342013018
ダイセル,MAPE,4.033205127328246,4.291900698369827,3.156120832747204
ダイセル,MSE,97.80537766485561,111.04070124149264,65.36079823297975
ダイセル,RMSE,21.742126553351067,25.150944112064067,21.75416897544086
ダイセル,RMSPE,9.889660138996467,10.537585171256868,8.084602540198235
ダイダン,MAE,22.121127480010017,20.748202154452215,19.501005235114732
ダイダン,MAPE,0.33127027166425466,0.31101428027228895,0.30580234768997333
ダイダン,MSE,0.15489880719940322,0.1335973142891397,0.1499851386646272
ダイダン,RMSE,26.407194478027545,24.843712784707577,23.187104993083622
ダイダン,RMSPE,0.393571857732998,0.3655096637424785,0.38727914824403753
ダイトウボウ,MAE,2.9526258072457363,3.9914415086552775,3.245679363421923
ダイトウボウ,MAPE,4.589683160888423,5.816025396779115,6.008554095983459
ダイトウボウ,MSE,98.82080146679199,172.83843685530042,171.0718286351075
ダイトウボウ,RMSE,3.564903997572528,4.813844668099558,3.679552111125405
ダイトウボウ,RMSPE,9.940865227272322,13.146803294158637,13.07944297877809
ダイドーリミテッド,MAE,17.38079015895529,18.861704709385567,16.06318569820496
ダイドーリミテッド,MAPE,1.0605859459341922,1.5406565612366492,1.0242236103526365
ダイドーリミテッド,MSE,1.7018851664992167,3.6455088063820473,1.8202410376165326
ダイドーリミテッド,RMSE,22.174228527409046,23.04180257328452,20.437515355074023
ダイドーリミテッド,RMSPE,1.3045632090854076,1.9093215565697799,1.3491630878498464
ダイニチ工業,MAE,10.711385580645683,10.279878748668857,11.242243842003028
ダイニチ工業,MAPE,0.45368358721787816,0.45478263907164235,0.47918335813792917
ダイニチ工業,MSE,1.162998897879106,1.1679817350585875,1.2483088757234928
ダイニチ工業,RMSE,15.992271331091539,15.721220357620451,16.606452092956882
ダイニチ工業,RMSPE,1.0784242661768633,1.080732036657833,1.1172774390112301
ダイニック,MAE,12.79727887939543,12.501023195033492,12.666979270987405
ダイニック,MAPE,0.92568484919299,0.9735791019222432,1.1608938293377127
ダイニック,MSE,1.9832277417115156,2.4574087440392156,4.000341534013331
ダイニック,RMSE,17.612325674595265,16.489501628036063,18.603313116777848
ダイニック,RMSPE,1.4082711889801323,1.5676124342576565,2.000085381680825
ダイビル,MAE,2.3185492198749587,2.1761582847486163,2.0122403303051297
ダイビル,MAPE,0.13380942737594495,0.12942721170183735,0.11845860344808584
ダイビル,MSE,0.025445937713725345,0.02304216260137303,0.017957277654871318
ダイビル,RMSE,2.831573686006647,2.6683811471748173,2.3206951615085885
ダイビル,RMSPE,0.1595178288271419,0.1517964512146876,0.13400476728412059
ダイフク,MAE,15.756140122421177,18.18534949862663,17.212520803334687
ダイフク,MAPE,0.24839487113783418,0.2995927697880853,0.2821091575376136
ダイフク,MSE,0.1044609755046983,0.15010950358185593,0.14170780443973763
ダイフク,RMSE,20.099252636941316,22.2765531143827,21.219852178382908
ダイフク,RMSPE,0.3232042318793154,0.38743967734584944,0.3764409707241464
ダイヘン,MAE,39.28083845085434,39.872457980766775,34.92998204655564
ダイヘン,MAPE,1.1179827999024046,1.0722893328539285,0.9337112889887447
ダイヘン,MSE,6.284767701910269,4.617227961581552,4.021854532200193
ダイヘン,RMSE,55.14682949940036,51.61357646976999,48.19209394420877
ダイヘン,RMSPE,2.506943896841385,2.148773594770178,2.005456190546229
ダイワボウホールディングス,MAE,135.8819485895139,138.53266169312954,117.78401578787448
ダイワボウホールディングス,MAPE,0.7893540366733331,0.7884728302227147,0.5245832657454015
ダイワボウホールディングス,MSE,2.800254490834494,2.391301902164218,0.5736831033376092
ダイワボウホールディングス,RMSE,186.49616721256217,175.3454746694405,138.94260250520963
ダイワボウホールディングス,RMSPE,1.6733960950218851,1.5463834912996899,0.7574187107126475
ダスキン,MAE,10.60754389256814,10.822486317504863,11.18317143655244
ダスキン,MAPE,0.9364877385949262,1.326549839609816,1.2568983149741018
ダスキン,MSE,2.558869001287006,6.722573508188893,5.605271558374981
ダスキン,RMSE,14.360039795423043,13.903629620500952,14.931120611068343
ダスキン,RMSPE,1.599646523856757,2.59279260801725,2.3675454712370323
チノー,MAE,20.485373930079234,20.508573096893553,19.73883985284127
チノー,MAPE,3.4274311627837606,3.066797977626956,4.777868902329497
チノー,MSE,75.52069350262931,54.48188319274423,182.45615163712785
チノー,RMSE,27.410342839041842,26.933925398639445,25.785249691188852
チノー,RMSPE,8.690264294175943,7.381184403112026,13.507633087892485
ツカモトコーポレーション,MAE,25.57337390864109,23.29339184364018,27.82734276674445
ツカモトコーポレーション,MAPE,0.8221589457680634,0.7999912662392309,1.0048152411437636
ツカモトコーポレーション,MSE,1.0399291316216488,1.1167041828404471,2.1123013144140628
ツカモトコーポレーション,RMSE,29.244601767631895,27.68440807796639,33.01604926844193
ツカモトコーポレーション,RMSPE,1.0197691560454498,1.0567422499552326,1.4533758338482385
ツガミ,MAE,9.84369363961619,13.165430917052547,9.276557297896089
ツガミ,MAPE,0.6120816943541546,1.3106319342651027,0.781349317143753
ツガミ,MSE,0.9944986194378577,4.859270150318037,3.037493595432555
ツガミ,RMSE,12.2737178395767,15.121130383317064,13.0080326257418
ツガミ,RMSPE,0.9972455161282289,2.2043752290202403,1.7428406684010316
ツツミ,MAE,13.989086532144713,10.722642143678804,14.5511058022351
ツツミ,MAPE,1.942039834203001,1.4148024924831175,2.048404618322295
ツツミ,MSE,9.745778317362644,4.748830596579053,10.573372099895687
ツツミ,RMSE,17.93949602937894,13.069166405899523,18.591781238837456
ツツミ,RMSPE,3.12182291575974,2.1791811757123485,3.25167220056015
ツムラ,MAE,6.954505174848825,6.3736443324875625,7.311971373348289
ツムラ,MAPE,0.16428108995289362,0.15387166888839912,0.16930980678954177
ツムラ,MSE,0.04228736437304662,0.03744402063578211,0.0410082920201676
ツムラ,RMSE,8.435927162074245,7.847450263122706,8.55870419086763
ツムラ,RMSPE,0.20563891745738846,0.19350457523216888,0.20250504196233632
ティアック,MAE,5.657534866781064,5.928121439491736,6.208235514698818
ティアック,MAPE,1.0374901637019602,1.4928273049116354,1.3477197210034586
ティアック,MSE,1.8138521574446411,3.7054477914005477,3.4086368640522458
ティアック,RMSE,8.095066469995643,7.829722274603294,8.35578027003248
ティアック,RMSPE,1.346793286827879,1.9249539712420523,1.84624940461798
ティーガイア,MAE,55.6026510993215,8.548814288169288,225.63728330432977
ティーガイア,MAPE,0.9599194029031879,0.15045757959875664,3.907627744742454
ティーガイア,MSE,1.4446122632528928,0.05376159725767906,26.866646041762284
ティーガイア,RMSE,68.47147654952637,13.561693553861804,294.14560417632117
ティーガイア,RMSPE,1.2019202399713937,0.23186547232755259,5.183304548428761
テイカ,MAE,15.204979666861995,16.290934632841573,12.57179441917372
テイカ,MAPE,1.7169626744989401,1.8411618939944965,1.7246376126138065
テイカ,MSE,24.089773273904058,24.849628409681895,25.266679134377398
テイカ,RMSE,20.31424733922417,20.6817612903681,16.514127284179786
テイカ,RMSPE,4.908133379799703,4.9849401610934,5.026597172479351
テイクアンドギヴ・ニーズ,MAE,134.0046752596269,128.36599257810934,139.1890721959492
テイクアンドギヴ・ニーズ,MAPE,121.62693643662715,3.083711467510598,217.7150845696352
テイクアンドギヴ・ニーズ,MSE,171620.0347186691,58.638434569646456,546314.7396496136
テイクアンドギヴ・ニーズ,RMSE,213.10561371516954,234.9629302765141,225.68634087243603
テイクアンドギヴ・ニーズ,RMSPE,414.2704849716778,7.657573673798147,739.1310706834165
テイ・エス　テック,MAE,48.6713994712946,63.4623756310495,56.527063920991736
テイ・エス　テック,MAPE,1.1870604446001634,1.3423710654198227,1.4005044307588985
テイ・エス　テック,MSE,7.020901730962815,6.835391019233566,9.848858497550616
テイ・エス　テック,RMSE,63.754139350269135,79.51759137817972,72.98134294249701
テイ・エス　テック,RMSPE,2.6496984226441347,2.6144580737188283,3.1382891035643317
テクノメディカ,MAE,261.9422684401831,16.74540345358562,428.3271363609813
テクノメディカ,MAPE,8.735444817326913,0.712084817260382,20.519887712162845
テクノメディカ,MSE,139.25887043365688,0.7702163290234028,1030.89548087574
テクノメディカ,RMSE,381.6702841662056,18.44019405796495,606.557034719131
テクノメディカ,RMSPE,11.800799567557144,0.8776196949837685,32.10756111690422
テクマトリックス,MAE,6.7242113761627715,6.766335497316647,18.444952843998554
テクマトリックス,MAPE,0.37212686435624437,0.3742817492609937,1.3015119120821914
テクマトリックス,MSE,0.3610823592025932,0.3566714981580677,9.572169070268577
テクマトリックス,RMSE,9.35528001946423,9.2467021060705,38.61409949884191
テクマトリックス,RMSPE,0.6009012890671754,0.5972198072385642,3.0938922202088066
テルモ,MAE,12.27182291524894,16.72705216646141,11.463076729691991
テルモ,MAPE,0.41293062919498963,0.48570018559381967,0.3638790680111923
テルモ,MSE,0.2534701491416976,0.3761794470764121,0.22424089074393752
テルモ,RMSE,14.064985982233019,20.804024815959046,14.213149110591347
テルモ,RMSPE,0.5034581900631845,0.6133346941731016,0.4735408015619536
テレビ朝日ホールディングス,MAE,35.36653637619661,39.316995508993045,47.30283356132066
テレビ朝日ホールディングス,MAPE,1.0544114630463912,1.1272052212622323,1.5292111531144286
テレビ朝日ホールディングス,MSE,2.293292352554266,2.460672636390026,4.7556558313346615
テレビ朝日ホールディングス,RMSE,55.93898628636375,62.534256843510775,73.04732297452098
テレビ朝日ホールディングス,RMSPE,1.5143620282330992,1.5686531281293599,2.180746622451738
テンアライド,MAE,10.085645637150437,11.654939963835107,9.62822710571554
テンアライド,MAPE,1.3783079430412541,1.7356701154071386,2.224345166289685
テンアライド,MSE,5.3419166014901585,10.571209657641349,23.11369792433925
テンアライド,RMSE,17.941821008239053,18.82402543490108,17.099863465549447
テンアライド,RMSPE,2.3112586617447555,3.251339671218827,4.807670737929049
テーオーシー,MAE,29.073079470523364,15.170198221978133,34.81927476062693
テーオーシー,MAPE,2.547724903353306,1.3268344160904895,3.0763091854546247
テーオーシー,MSE,49.90096744699924,16.989136835041403,55.45688417561982
テーオーシー,RMSE,81.19325808552989,47.39010607259567,85.47906025190717
テーオーシー,RMSPE,7.064061681992821,4.121788062848623,7.446937905986582
ディスコ,MAE,42.71130667711915,39.5894147313606,44.29438332326193
ディスコ,MAPE,0.1891107547600526,0.16964109656927925,0.20180026726832004
ディスコ,MSE,0.048897941912404874,0.04718892183571751,0.05573191084064295
ディスコ,RMSE,51.78843083795214,51.264381561705605,52.09283213134039
ディスコ,RMSPE,0.221128790329086,0.21723011263569678,0.2360760700296473
ディーブイエックス,MAE,9.059185065506668,9.342723054335503,9.989482728847994
ディーブイエックス,MAPE,1.2274012884515966,1.0080010018204464,2.1649021425898085
ディーブイエックス,MSE,7.094267439594346,3.6134488478834794,35.43047023750245
ディーブイエックス,RMSE,12.698904248683148,11.738246843747783,13.165072069972474
ディーブイエックス,RMSPE,2.6635066058852463,1.900907374882711,5.952349976060081
デサント,MAE,26.19521141444594,22.872953042923342,30.204456678175905
デサント,MAPE,1.999341506053543,1.6464631204909317,3.1027761158912797
デサント,MSE,14.976451324707481,9.368105945186704,58.027330204224405
デサント,RMSE,39.90622319136309,36.013933803535515,45.89316886648516
デサント,RMSPE,3.8699420311817954,3.0607361769983874,7.617567210351636
デリカフーズホールディングス,MAE,90.66382709886882,13.564219340247723,255.02030893225836
デリカフーズホールディングス,MAPE,7.186804235702836,0.8569086243432215,25.703142462537837
デリカフーズホールディングス,MSE,91.9052137506607,1.1259164828976245,1640.899092419016
デリカフーズホールディングス,RMSE,117.2496618008981,19.74539800550888,371.90782803911526
デリカフーズホールディングス,RMSPE,9.586720698479784,1.0610921180074917,40.50801269402161
デンカ,MAE,25.078186619019235,22.037691809802624,21.22057734546428
デンカ,MAPE,0.38430936428765466,0.33612423169347877,0.3273532478306926
デンカ,MSE,0.21337605575997512,0.18336812388499904,0.19473737039345482
デンカ,RMSE,29.24375550477262,26.382962681752858,28.595325778814182
デンカ,RMSPE,0.46192646141997007,0.42821504397323434,0.44129057365125623
デンソー,MAE,52.48855740851167,65.31553682774592,46.73204981643011
デンソー,MAPE,1.0964489514646143,1.1119744481111187,1.006535956146414
デンソー,MSE,4.982894227148081,3.2728801233124547,4.223770006261712
デンソー,RMSE,75.3715896317966,84.47493511118017,69.23720618641042
デンソー,RMSPE,2.232239733350359,1.809110312643332,2.055181258736492
デンヨー,MAE,15.163181619943842,17.541403662874988,12.952115566729594
デンヨー,MAPE,0.3862465596312134,0.45024836504441784,0.3266067818164898
デンヨー,MSE,0.23866085516832314,0.35030720818352884,0.21584361766677915
デンヨー,RMSE,18.3546857635016,21.490090853564343,17.207008588491654
デンヨー,RMSPE,0.4885292776981981,0.591867559664769,0.4645897304792468
トクヤマ,MAE,78.94619651680618,47.840433559155855,47.54850887290985
トクヤマ,MAPE,0.9992758464508764,0.8977207319572421,0.7622356886633734
トクヤマ,MSE,1.7991001423288016,3.915921862203051,2.1110733495457366
トクヤマ,RMSE,87.47726391694908,72.71642311721027,58.81234514603347
トクヤマ,RMSPE,1.3413053874225667,1.9788688340067038,1.4529533198095996
トッパン・フォームズ,MAE,6.065840820302943,6.070682849070284,5.713259582253715
トッパン・フォームズ,MAPE,1.36190011881125,1.3421360319697293,1.0044858743384701
トッパン・フォームズ,MSE,7.523637654464014,7.7324716311480906,2.5039527144454747
トッパン・フォームズ,RMSE,7.80345696837098,8.254524471992632,7.046623188677507
トッパン・フォームズ,RMSPE,2.7429250180170826,2.7807322113335706,1.5823882944604573
トナミホールディングス,MAE,55.16435715385686,52.96359747717684,58.28812423139606
トナミホールディングス,MAPE,0.6428486879094453,0.635704445206207,0.7867245420458314
トナミホールディングス,MSE,1.176285091747168,1.1642383866672206,1.5197773026907129
トナミホールディングス,RMSE,68.33106340606656,66.67750625767316,67.1232163020473
トナミホールディングス,RMSPE,1.0845667760664477,1.0789987890017396,1.2327924816004974
トピー工業,MAE,76.96316528772114,108.57161484295851,93.3917102931203
トピー工業,MAPE,0.9115308810437396,1.1346241105368544,1.8985290164615656
トピー工業,MSE,1.2114363462062374,2.4450041800477025,11.56003195785506
トピー工業,RMSE,125.0902325997087,182.56712433684135,137.9135419201569
トピー工業,RMSPE,1.100652691000316,1.5636509137424832,3.4000046996813196
トプコン,MAE,8.017924243549764,9.803687452972389,9.130968350663776
トプコン,MAPE,1.1935059252122395,1.298933418077276,1.3504824189064955
トプコン,MSE,2.691179565427864,3.4980364093087393,3.5280154804758443
トプコン,RMSE,10.073551986491218,13.043845561874429,11.468341534627989
トプコン,RMSPE,1.64048150414074,1.8703038280741284,1.8783012219758162
トヨタ紡織,MAE,32.08135607772845,36.08598812520532,41.889182547220265
トヨタ紡織,MAPE,0.4505052059391989,0.5680528332012141,0.6895277576318786
トヨタ紡織,MSE,0.36574420455842244,0.5280107146583567,0.6274798388664545
トヨタ紡織,RMSE,50.41181737258504,52.872162969118186,58.5590959388513
トヨタ紡織,RMSPE,0.6047678931279524,0.7266434577276236,0.7921362501908712
トヨタ自動車,MAE,78.8460583293745,86.92560875624447,69.23760105980419
トヨタ自動車,MAPE,0.7670347804948742,0.8578875824854304,0.7021758013554186
トヨタ自動車,MSE,2.0135047343671264,2.4998949995396216,1.7587103237677992
トヨタ自動車,RMSE,106.22678379177712,118.28918524025035,97.11498651075821
トヨタ自動車,RMSPE,1.418980174057103,1.581105625674522,1.3261637620474325
トランコム,MAE,19.838162584343625,18.944197351720437,18.87458131563809
トランコム,MAPE,0.1440833219436787,0.15253943393923808,0.1413984132289157
トランコム,MSE,0.030977257273833714,0.029895877096493374,0.027285349695923746
トランコム,RMSE,25.705294024554235,21.88306924621379,22.723607894946497
トランコム,RMSPE,0.17600357176442105,0.17290424256360332,0.1651827766322014
トランスコスモス,MAE,31.04676708277066,41.64441633602606,41.80777485210538
トランスコスモス,MAPE,1.7902410898949306,2.2758699163697487,2.4825167744064007
トランスコスモス,MSE,10.023825595615216,15.215339857792529,18.45793981162819
トランスコスモス,RMSE,40.31291029979252,51.06693779776968,58.4909245257341
トランスコスモス,RMSPE,3.1660425764059483,3.900684537077118,4.296270453734051
トーエネック,MAE,56.63629469704514,55.60536188739653,53.712772975369695
トーエネック,MAPE,0.9779929700587674,1.3543229895686943,1.2545155015159486
トーエネック,MSE,4.083566632258428,11.626730188451765,9.229963244596195
トーエネック,RMSE,64.01957296592825,69.28000630716006,62.58782833534039
トーエネック,RMSPE,2.0207836678522586,3.4097991419512916,3.0380854570923765
トーカイ,MAE,13.12212536136253,16.98801226300493,14.104202068747924
トーカイ,MAPE,0.40741326584298937,0.509103157798925,0.4176082650813126
トーカイ,MSE,0.2695312598304928,0.5312242240977797,0.3648944523781417
トーカイ,RMSE,16.248133301322206,23.634942403489276,19.46591130023308
トーカイ,RMSPE,0.5191640008999977,0.7288513045181298,0.6040649405305208
トーカロ,MAE,6.8802365997486925,12.132564100689855,7.054230117019546
トーカロ,MAPE,0.3258083074022526,0.6210943648285985,0.3126360931611233
トーカロ,MSE,0.13925983893903215,1.0553683900011104,0.17510771827128901
トーカロ,RMSE,7.872558139148349,18.374332629434456,10.509061158506613
トーカロ,RMSPE,0.37317534610291736,1.0273112430033609,0.4184587414205718
トーメンデバイス,MAE,44.24887695347596,31.97804503476721,39.266857455824486
トーメンデバイス,MAPE,0.3707754429160662,0.2987776662901071,0.38150688135354055
トーメンデバイス,MSE,0.18499982075623897,0.1595372810617308,0.26243606874566006
トーメンデバイス,RMSE,64.0987229171385,48.570919734723525,53.88902639018153
トーメンデバイス,RMSPE,0.4301160549854411,0.3994211825400986,0.5122851439829775
トーモク,MAE,34.4307299912648,31.352772134743287,33.22292199424206
トーモク,MAPE,0.9856908058214318,0.9583701957585107,1.1734577732387328
トーモク,MSE,2.356787908974448,2.307536979463738,5.240341739773
トーモク,RMSE,44.521297635218815,38.556324795171825,42.115078496558795
トーモク,RMSPE,1.5351833470222531,1.5190579249863179,2.2891792720914195
トーヨーカネツ,MAE,43.25384814026407,45.299676592133274,32.03355503885501
トーヨーカネツ,MAPE,1.1345316663619363,1.1656614631188915,1.0908205613756103
トーヨーカネツ,MSE,2.812571352794171,2.8616427974111556,2.9092517105074407
トーヨーカネツ,RMSE,57.857184642813486,62.1171835542102,45.992322972781864
トーヨーカネツ,RMSPE,1.6770722562830056,1.691639086037904,1.7056528692871362
ドウシシャ,MAE,8.872634643349526,9.513168175086532,10.531977445264511
ドウシシャ,MAPE,0.37701893896194333,0.4048196620028483,0.49641427169091873
ドウシシャ,MSE,0.33018692916221876,0.3649643165549838,0.5218731134501274
ドウシシャ,RMSE,12.260573550044336,12.343684828565225,13.505308226864942
ドウシシャ,RMSPE,0.5746189425717001,0.6041227661286932,0.7224078581038051
ナイス,MAE,185.4664062584949,190.33534909666187,153.590403858549
ナイス,MAPE,2.9710453371357453,3.4621966248204785,1.8750184772924878
ナイス,MSE,18.599126521392385,20.59772136283284,7.436396650109043
ナイス,RMSE,270.7026539873379,257.7182903045216,243.02629058322944
ナイス,RMSPE,4.312670462879396,4.5384712583460125,2.726975733318697
ナカノフドー建設,MAE,15.243728643677931,12.828747556940518,15.099265760403183
ナカノフドー建設,MAPE,2.028273484136641,1.2268337602401018,2.165955901231263
ナカノフドー建設,MSE,21.51990711862474,4.721772968475928,25.4384564283767
ナカノフドー建設,RMSE,20.66211402594632,19.148095885605684,20.906568292679957
ナカノフドー建設,RMSPE,4.638955390885402,2.172964097373891,5.043655066355817
ナカバヤシ,MAE,3.5688811310659196,3.4809158739034416,3.2466140774847134
ナカバヤシ,MAPE,0.38198361624188953,0.3825372023630753,0.4106309982208873
ナカバヤシ,MSE,0.33728608905105667,0.349193961524173,0.642791981996236
ナカバヤシ,RMSE,3.892892976157074,3.891271327786353,4.109791264783556
ナカバヤシ,RMSPE,0.58076336751818,0.5909263587996164,0.8017430897714279
ナカヨ,MAE,34.53080024659359,31.004844135208103,35.30458820367986
ナカヨ,MAPE,1.9218674560497535,1.7492667344067048,2.0038052006390523
ナカヨ,MSE,5.770710982079964,5.243093633854184,5.87831039209092
ナカヨ,RMSE,38.51224912992788,36.477434431752364,39.91274006515581
ナカヨ,RMSPE,2.402230418190554,2.289780258857645,2.424522714286447
ナガワ,MAE,11.54823709904737,11.828451426547359,10.848896416086651
ナガワ,MAPE,0.29679631597277845,0.2911729706077059,0.2756498348189364
ナガワ,MSE,0.14751433323751376,0.12262978789544517,0.1262182759709293
ナガワ,RMSE,13.334316590139053,13.933716683244835,13.638765888167745
ナガワ,RMSPE,0.38407594722595395,0.3501853621947171,0.355272115386121
ナック,MAE,21.048692337353838,23.25913283064642,25.873133898179404
ナック,MAPE,0.978256980852481,1.024942621283503,1.37023683064266
ナック,MSE,2.5190016788345866,2.5346860649131067,3.53453389085757
ナック,RMSE,31.901187382112187,34.03640693039828,35.46548087642688
ナック,RMSPE,1.5871363138793677,1.5920697424777304,1.8800356089333974
ニコン,MAE,29.373022303824484,28.400953333143747,32.10664495656693
ニコン,MAPE,0.9376738947813122,1.1070953579134675,1.1669221802689391
ニコン,MSE,1.228446459382963,2.4617557562106023,2.1239778711281305
ニコン,RMSE,34.375024931741606,37.1462067171174,38.24404043458684
ニコン,RMSPE,1.1083530391454535,1.5689983289381166,1.4573873442321814
ニチアス,MAE,16.001812535262793,15.95225591814974,12.659160447408643
ニチアス,MAPE,0.3710305825242153,0.36154493326350706,0.30905514371659826
ニチアス,MSE,0.23189158344127966,0.2105213102134191,0.18681328581155446
ニチアス,RMSE,19.028735361889034,18.848069692720802,15.803079627014588
ニチアス,RMSPE,0.48155122618604107,0.4588260130086557,0.4322190252771787
ニチコン,MAE,26.883721896517443,55.47326974135188,37.074629328860794
ニチコン,MAPE,2.7002657425249867,7.082665131845707,4.018432053216009
ニチコン,MSE,12.76033890885459,102.2426290690089,28.64348961352367
ニチコン,RMSE,40.64239938527753,75.04548127061014,47.42636243583283
ニチコン,RMSPE,3.5721616577157578,10.111509732429123,5.351961286624154
ニチハ,MAE,9.801011360847257,11.898913079789649,11.752457128060215
ニチハ,MAPE,0.16285766316476788,0.19584905540254705,0.21002535539657327
ニチハ,MSE,0.04556353398046443,0.0632689098224999,0.08274807931346037
ニチハ,RMSE,12.191511542170488,14.498777838570541,15.233415779859854
ニチハ,RMSPE,0.21345616407230883,0.25153311873886486,0.28765965882177563
ニチバン,MAE,13.997182851049823,15.272346366274355,14.007474150232715
ニチバン,MAPE,1.562820162686094,1.5697435381507487,1.284352210587461
ニチバン,MSE,18.773711365909705,15.095576130441957,7.437419207513734
ニチバン,RMSE,23.074438772407756,22.007035406664905,18.70460620852802
ニチバン,RMSPE,4.332864106559275,3.885302579007452,2.727163216148556
ニチモウ,MAE,535.9165886823183,487.6700209174135,343.7300554652964
ニチモウ,MAPE,3.056891246659737,2.840331692663925,1.8736712824097035
ニチモウ,MSE,35.61316731659207,30.912574987953615,21.740709708285305
ニチモウ,RMSE,942.512284299748,880.1786841360185,695.5382187774109
ニチモウ,RMSPE,5.967676877696385,5.5599078218935984,4.662693396341358
ニチレイ,MAE,6.554985235338723,6.355823395003149,5.247144906130665
ニチレイ,MAPE,0.19248212442127552,0.18751835088559923,0.16044702716653036
ニチレイ,MSE,0.060744576298802644,0.05875178033024916,0.04911713429661554
ニチレイ,RMSE,7.855148886179762,7.701703765640522,6.502211744254133
ニチレイ,RMSPE,0.24646414810029196,0.24238766538388284,0.22162385768823611
ニチレキ,MAE,21.131533149961488,25.933980426915525,23.761285664209932
ニチレキ,MAPE,0.4388715340977684,0.6839328322928878,0.698585485676726
ニチレキ,MSE,0.346780417130861,1.626264805509705,1.277293286378103
ニチレキ,RMSE,31.758389856515624,45.651126078446,35.389577493969355
ニチレキ,RMSPE,0.5888806476110936,1.2752508794389068,1.1301740071237274
ニッカトー,MAE,5.650807717471757,6.125746823883301,5.8826857554374286
ニッカトー,MAPE,1.7868884297917018,1.4907111017142274,1.5225135439032338
ニッカトー,MSE,9.588951286624246,5.405891682856155,6.010767663174128
ニッカトー,RMSE,6.630747032851545,6.918145056034542,7.0157071183923065
ニッカトー,RMSPE,3.0966031852054026,2.3250573504445335,2.451686697597009
ニッコンホールディングス,MAE,12.359764949955268,13.21475285220477,10.774165550386542
ニッコンホールディングス,MAPE,0.25170275455442404,0.27081157423778923,0.21829914470497816
ニッコンホールディングス,MSE,0.1405695425399452,0.17736071947246812,0.10929188698452208
ニッコンホールディングス,RMSE,14.888871020082437,16.529012654304108,13.498913978436889
ニッコンホールディングス,RMSPE,0.3749260494283442,0.4211421606446784,0.33059323493459764
ニッタ,MAE,14.046972347120514,19.78616993375827,15.456258865063356
ニッタ,MAPE,0.3145224448820988,0.42184326206258205,0.34944600199615955
ニッタ,MSE,0.20668508289293538,0.25236924407912753,0.2360512013391464
ニッタ,RMSE,19.762711511391785,22.349984871676725,20.76909314734009
ニッタ,RMSPE,0.4546263112633665,0.5023636572037506,0.48585100734602416
ニッパツ,MAE,24.66540713043712,20.90993390539037,29.10912164966523
ニッパツ,MAPE,4.266600029416627,3.0008208352556025,5.019511785040003
ニッパツ,MSE,140.38808113510117,65.50458671872873,162.48338373750556
ニッパツ,RMSE,35.828287030087026,29.617814169524053,38.51354027201472
ニッパツ,RMSPE,11.848547638217148,8.09349039158809,12.74689702388411
ニップン,MAE,5.28472716871971,4.4599499745501054,3.5801348990037276
ニップン,MAPE,0.19836290687595626,0.17296806816677926,0.14114589486878057
ニップン,MSE,0.06038972997998878,0.05003375317844725,0.03714822772519447
ニップン,RMSE,6.282455635478466,5.478190859536777,4.5726353890451
ニップン,RMSPE,0.24574321960125123,0.2236822594182365,0.19273875511996666
ニフコ,MAE,17.65060666888346,26.004419411567266,22.610813475191424
ニフコ,MAPE,0.49983890802339537,0.6957435446851762,0.5710388434414279
ニフコ,MSE,0.6113690576848825,0.791641257781735,0.6569109123133688
ニフコ,RMSE,23.988766893174052,29.75992769127128,29.476795722317377
ニフコ,RMSPE,0.7819009257475543,0.8897422423273692,0.810500408583098
ニプロ,MAE,23.63850963447042,38.30881647145413,30.074661089233572
ニプロ,MAPE,0.6776307861921155,1.3058760317131763,0.9757547122567409
ニプロ,MSE,1.046612595128481,4.9085560936595,1.8842989402995887
ニプロ,RMSE,46.00207658052666,68.17501624856264,51.41272922035802
ニプロ,RMSPE,1.0230408570181746,2.215526143754458,1.3726976871473153
ニホンフラッシュ,MAE,15.582003090219564,16.69994434407302,16.295438469878295
ニホンフラッシュ,MAPE,0.6422133498811068,0.5613794302433744,0.7235349076546017
ニホンフラッシュ,MSE,2.2041559719499224,1.0902724743494845,2.824161957199678
ニホンフラッシュ,RMSE,19.46146513230033,20.356336141826052,20.18767212534182
