企業名,会計年度,四半期,y_hat_ul2_i_tuned_simple,best_hyparam
サンワテクノス,2019,Q3,18.792130768271697,[0.001]
サンワテクノス,2019,Q4,43.65241039461603,[0.001]
サンワテクノス,2020,Q1,21.653449575572445,[0.001]
サンワテクノス,2020,Q2,34.6033226715134,[0.001]
サンワテクノス,2020,Q3,19.365489021975794,[0.001]
サンワテクノス,2020,Q4,44.156918151873555,[0.001]
シキボウ,2018,Q1,22.455380158700745,[1000]
シキボウ,2018,Q2,25.895796060723253,[1000]
シキボウ,2018,Q3,34.627474575330915,[1000]
シキボウ,2018,Q4,13.917863561436986,[1000]
シキボウ,2019,Q1,-374.0187645445104,[1000]
シキボウ,2019,Q2,-66.40002306993017,[1000]
シキボウ,2019,Q3,-82.47970810156168,[1000]
シキボウ,2019,Q4,314.7311951604666,[1000]
シキボウ,2020,Q1,-15.627152193440985,[1000]
シキボウ,2020,Q2,-10.342597731153298,[1000]
シキボウ,2020,Q3,-6.02363333012618,[1000]
シキボウ,2020,Q4,-3.3520126607627807,[1000]
システムリサーチ,2018,Q1,22.775124673042082,[1000]
システムリサーチ,2018,Q2,41.60326947236064,[1000]
システムリサーチ,2018,Q3,39.350130306758324,[1000]
システムリサーチ,2018,Q4,57.403907966123604,[1000]
システムリサーチ,2019,Q1,33.14626507385731,[1000]
システムリサーチ,2019,Q2,50.66585099321589,[1000]
システムリサーチ,2019,Q3,56.928142927076564,[1000]
システムリサーチ,2019,Q4,83.11201249619387,[1000]
システムリサーチ,2020,Q1,37.032830856773465,[1000]
システムリサーチ,2020,Q2,67.98978614684557,[1000]
システムリサーチ,2020,Q3,38.94354001100398,[1000]
システムリサーチ,2020,Q4,53.729102089864,[1000]
シスメックス,2018,Q1,42.3342311360564,[1000]
シスメックス,2018,Q2,43.553270947272,[1000]
シスメックス,2018,Q3,47.920354209752546,[1000]
シスメックス,2018,Q4,42.91472077406331,[1000]
シスメックス,2019,Q1,44.498579151386274,[1000]
シスメックス,2019,Q2,46.56637796740846,[1000]
シスメックス,2019,Q3,39.51551114861668,[1000]
シスメックス,2019,Q4,49.97489493393586,[1000]
シスメックス,2020,Q1,38.70909782823375,[1000]
シスメックス,2020,Q2,39.79413784470839,[1000]
シスメックス,2020,Q3,37.95877075119723,[1000]
シスメックス,2020,Q4,44.47401668764125,[1000]
シチズン時計,2018,Q1,8.787255784720001,[1000]
シチズン時計,2018,Q2,9.527109030629497,[1000]
シチズン時計,2018,Q3,11.803731565798861,[1000]
シチズン時計,2018,Q4,9.794092145783969,[1000]
シチズン時計,2019,Q1,9.197614600205505,[1000]
シチズン時計,2019,Q2,9.294679173195929,[1000]
シチズン時計,2019,Q3,11.817217518828588,[1000]
シチズン時計,2019,Q4,6.7131611977756735,[1000]
シチズン時計,2020,Q1,4.335916895063124,[1000]
シチズン時計,2020,Q2,2.5101760012541328,[1000]
シチズン時計,2020,Q3,-11.982417786665241,[1000]
シチズン時計,2020,Q4,-38.244818787807134,[1000]
シップヘルスケアホールディング,2018,Q1,51.92690050910328,[1000]
シップヘルスケアホールディング,2018,Q2,68.5521595777048,[1000]
シップヘルスケアホールディング,2018,Q3,54.1817176747696,[1000]
シップヘルスケアホールディング,2018,Q4,49.97420071277715,[1000]
シップヘルスケアホールディング,2019,Q1,30.76939525874518,[1000]
シップヘルスケアホールディング,2019,Q2,68.97243241091219,[1000]
シップヘルスケアホールディング,2019,Q3,50.50772712617229,[1000]
シップヘルスケアホールディング,2019,Q4,51.86024014585338,[1000]
シップヘルスケアホールディング,2020,Q1,46.77729803339414,[1000]
シップヘルスケアホールディング,2020,Q2,56.21554035215513,[1000]
シップヘルスケアホールディング,2020,Q3,44.95841601071937,[1000]
シップヘルスケアホールディング,2020,Q4,48.39233555643577,[1000]
シモジマ,2018,Q1,12.798776916475102,[0.001]
シモジマ,2018,Q2,8.592349351239406,[0.001]
シモジマ,2018,Q3,30.650885928371302,[0.001]
シモジマ,2018,Q4,0.41273776919073235,[0.001]
シモジマ,2019,Q1,6.272709511184695,[0.001]
シモジマ,2019,Q2,1.4008134885378059,[0.001]
シモジマ,2019,Q3,22.1626294424766,[0.001]
シモジマ,2019,Q4,-5.486537766187325,[0.001]
シモジマ,2020,Q1,1.3537365910069132,[0.001]
シモジマ,2020,Q2,5.252837660470397,[0.001]
シモジマ,2020,Q3,-2.515582645791313,[0.001]
シモジマ,2020,Q4,-11.360784485569754,[0.001]
シャープ,2018,Q1,7.001986489383043,[1000]
シャープ,2018,Q2,6.10112251567627,[1000]
シャープ,2018,Q3,-0.1631061751976599,[1000]
シャープ,2018,Q4,8.650007932972485,[1000]
シャープ,2019,Q1,0.6100082969293368,[1000]
シャープ,2019,Q2,-12.85014555507043,[1000]
シャープ,2019,Q3,-9.661567642970814,[1000]
シャープ,2019,Q4,14.633457840243981,[1000]
シャープ,2020,Q1,-11.689917488691995,[1000]
シャープ,2020,Q2,-37.113062791356825,[1000]
シャープ,2020,Q3,-10.121815425480978,[1000]
シャープ,2020,Q4,28.703649484040334,[1000]
シンニッタン,2018,Q1,12.738543866157766,[1000]
シンニッタン,2018,Q2,12.253223661033804,[1000]
シンニッタン,2018,Q3,12.950256016022994,[1000]
シンニッタン,2018,Q4,11.017908886707882,[1000]
シンニッタン,2019,Q1,11.910939068369421,[1000]
シンニッタン,2019,Q2,12.274541176234004,[1000]
シンニッタン,2019,Q3,12.334775251712491,[1000]
シンニッタン,2019,Q4,11.589620533208182,[1000]
シンニッタン,2020,Q1,7.034038302099822,[1000]
シンニッタン,2020,Q2,5.271011500844626,[1000]
シンニッタン,2020,Q3,-5.734899067003735,[1000]
シンニッタン,2020,Q4,5.632902016195656,[1000]
シンフォニア　テクノロジー,2018,Q1,0.9688942099942346,[1000]
シンフォニア　テクノロジー,2018,Q2,5.699285971767068,[1000]
シンフォニア　テクノロジー,2018,Q3,-0.7529900998889145,[1000]
シンフォニア　テクノロジー,2018,Q4,17.131543257977842,[1000]
シンフォニア　テクノロジー,2019,Q1,33.3198975687757,[1000]
シンフォニア　テクノロジー,2019,Q2,23.645097317765465,[1000]
シンフォニア　テクノロジー,2019,Q3,20.74790496303942,[1000]
シンフォニア　テクノロジー,2019,Q4,119.0562165658006,[1000]
シンフォニア　テクノロジー,2020,Q1,-8.315385620578741,[1000]
シンフォニア　テクノロジー,2020,Q2,20.435445742716787,[1000]
シンフォニア　テクノロジー,2020,Q3,-17.912682250890285,[1000]
シンフォニア　テクノロジー,2020,Q4,54.48532960852374,[1000]
シーティーエス,2018,Q1,22.071613694982112,[1000]
シーティーエス,2018,Q2,24.134463331547853,[1000]
シーティーエス,2018,Q3,26.54950004823586,[1000]
シーティーエス,2018,Q4,62.90651648399296,[1000]
シーティーエス,2019,Q1,65.29685695831766,[1000]
シーティーエス,2019,Q2,34.936379142751036,[1000]
シーティーエス,2019,Q3,26.643871903746,[1000]
シーティーエス,2019,Q4,38.85518774241123,[1000]
シーティーエス,2020,Q1,44.57895611011783,[1000]
シーティーエス,2020,Q2,43.31845028567311,[1000]
シーティーエス,2020,Q3,38.11584439005008,[1000]
シーティーエス,2020,Q4,29.58806183005474,[1000]
シード,2018,Q1,20.14367679372218,[0.001]
シード,2018,Q2,21.472892036177427,[0.001]
シード,2018,Q3,26.747242631343106,[0.001]
シード,2018,Q4,15.254461732979205,[0.001]
シード,2019,Q1,10.62509806633469,[0.001]
シード,2019,Q2,8.265358901883504,[0.001]
シード,2019,Q3,11.566112993979916,[0.001]
シード,2019,Q4,22.843008187789287,[0.001]
シード,2020,Q1,9.51045248101042,[0.001]
シード,2020,Q2,1.2499119568066526,[0.001]
シード,2020,Q3,11.024568769415147,[0.001]
シード,2020,Q4,19.90699754982893,[0.001]
ジェイテクト,2018,Q1,30.08917558833492,[1000]
ジェイテクト,2018,Q2,30.513897652823907,[1000]
ジェイテクト,2018,Q3,29.26072338996553,[1000]
ジェイテクト,2018,Q4,25.624600557903587,[1000]
ジェイテクト,2019,Q1,22.89145105515336,[1000]
ジェイテクト,2019,Q2,18.90239360129457,[1000]
ジェイテクト,2019,Q3,18.25478935562724,[1000]
ジェイテクト,2019,Q4,11.043547312383641,[1000]
ジェイテクト,2020,Q1,6.426310233241061,[1000]
ジェイテクト,2020,Q2,-56.63228238175786,[1000]
ジェイテクト,2020,Q3,-13.054776677302755,[1000]
ジェイテクト,2020,Q4,6.2849434591811715,[1000]
ジェコス,2018,Q1,29.263088803939382,[1000]
ジェコス,2018,Q2,28.98428969754551,[1000]
ジェコス,2018,Q3,30.66915163921306,[1000]
ジェコス,2018,Q4,31.14422098098798,[1000]
ジェコス,2019,Q1,29.259244678604126,[1000]
ジェコス,2019,Q2,28.267971415577826,[1000]
ジェコス,2019,Q3,28.566330544513985,[1000]
ジェコス,2019,Q4,31.86487772244505,[1000]
ジェコス,2020,Q1,28.82572032696784,[1000]
ジェコス,2020,Q2,29.993108653080178,[1000]
ジェコス,2020,Q3,31.899049343292603,[1000]
ジェコス,2020,Q4,31.041050234432163,[1000]
ジャストシステム,2018,Q1,13.73560785527014,[1000]
ジャストシステム,2018,Q2,13.843295355811303,[1000]
ジャストシステム,2018,Q3,8.975707689581693,[1000]
ジャストシステム,2018,Q4,8.87087281830843,[1000]
ジャストシステム,2019,Q1,21.39252609521784,[1000]
ジャストシステム,2019,Q2,31.4569690212865,[1000]
ジャストシステム,2019,Q3,41.73503896120654,[1000]
ジャストシステム,2019,Q4,42.418264204994244,[1000]
ジャストシステム,2020,Q1,39.79786082289647,[1000]
ジャストシステム,2020,Q2,46.11911262031883,[1000]
ジャストシステム,2020,Q3,41.74425336790297,[1000]
ジャストシステム,2020,Q4,37.447382977059036,[1000]
ジャパンフーズ,2018,Q1,147.93477712481175,[1000]
ジャパンフーズ,2018,Q2,87.43069303869311,[1000]
ジャパンフーズ,2018,Q3,-56.64689197505877,[1000]
ジャパンフーズ,2018,Q4,-17.870440119127124,[1000]
ジャパンフーズ,2019,Q1,86.62872879734519,[1000]
ジャパンフーズ,2019,Q2,138.67792265586053,[1000]
ジャパンフーズ,2019,Q3,-100.20658514976755,[1000]
ジャパンフーズ,2019,Q4,-81.72030210522516,[1000]
ジャパンフーズ,2020,Q1,105.12356361043635,[1000]
ジャパンフーズ,2020,Q2,29.36355379949511,[1000]
ジャパンフーズ,2020,Q3,-49.58057711245637,[1000]
ジャパンフーズ,2020,Q4,-42.17293293184358,[1000]
ジーエス・ユアサ　コーポレーシ,2018,Q1,5.834519925328534,[1000]
ジーエス・ユアサ　コーポレーシ,2018,Q2,5.049944841337185,[1000]
ジーエス・ユアサ　コーポレーシ,2018,Q3,6.464562395233437,[1000]
ジーエス・ユアサ　コーポレーシ,2018,Q4,9.78663676083496,[1000]
ジーエス・ユアサ　コーポレーシ,2019,Q1,4.648236882730686,[1000]
ジーエス・ユアサ　コーポレーシ,2019,Q2,35.370654512253445,[1000]
ジーエス・ユアサ　コーポレーシ,2019,Q3,50.250453772008235,[1000]
ジーエス・ユアサ　コーポレーシ,2019,Q4,38.05145650985226,[1000]
ジーエス・ユアサ　コーポレーシ,2020,Q1,43.55762735668128,[1000]
ジーエス・ユアサ　コーポレーシ,2020,Q2,27.120831180389892,[1000]
ジーエス・ユアサ　コーポレーシ,2020,Q3,33.90219848373232,[1000]
ジーエス・ユアサ　コーポレーシ,2020,Q4,51.06316727850544,[1000]
ジーテクト,2018,Q1,73.25394413940487,[1000]
ジーテクト,2018,Q2,72.46834676235888,[1000]
ジーテクト,2018,Q3,82.6707906476574,[1000]
ジーテクト,2018,Q4,82.4123089556103,[1000]
ジーテクト,2019,Q1,68.88528520718579,[1000]
ジーテクト,2019,Q2,71.88428299555338,[1000]
ジーテクト,2019,Q3,75.61578841674692,[1000]
ジーテクト,2019,Q4,64.93556690793999,[1000]
ジーテクト,2020,Q1,56.38247653339296,[1000]
ジーテクト,2020,Q2,48.43892940199808,[1000]
ジーテクト,2020,Q3,38.47126648784749,[1000]
ジーテクト,2020,Q4,35.764028387046224,[1000]
スカパーＪＳＡＴホールディング,2018,Q1,131.65270933395632,[0.001]
スカパーＪＳＡＴホールディング,2018,Q2,115.44837694621766,[0.001]
スカパーＪＳＡＴホールディング,2018,Q3,111.09677379074193,[0.001]
スカパーＪＳＡＴホールディング,2018,Q4,99.76664143823942,[0.001]
スカパーＪＳＡＴホールディング,2019,Q1,56.60041161348741,[0.001]
スカパーＪＳＡＴホールディング,2019,Q2,30.925452708039273,[0.001]
スカパーＪＳＡＴホールディング,2019,Q3,35.37832130525567,[0.001]
スカパーＪＳＡＴホールディング,2019,Q4,28.019385825822248,[0.001]
スカパーＪＳＡＴホールディング,2020,Q1,34.69140353580523,[0.001]
スカパーＪＳＡＴホールディング,2020,Q2,18.84899304035823,[0.001]
スカパーＪＳＡＴホールディング,2020,Q3,17.923720112621183,[0.001]
スカパーＪＳＡＴホールディング,2020,Q4,17.545570232926565,[0.001]
スクウェア・エニックス・ホール,2018,Q1,32.347071703908696,[1000]
スクウェア・エニックス・ホール,2018,Q2,33.35055693364451,[1000]
スクウェア・エニックス・ホール,2018,Q3,28.021234211958667,[1000]
スクウェア・エニックス・ホール,2018,Q4,20.287512351585995,[1000]
スクウェア・エニックス・ホール,2019,Q1,27.97424677916046,[1000]
スクウェア・エニックス・ホール,2019,Q2,35.579701324388665,[1000]
スクウェア・エニックス・ホール,2019,Q3,39.23209471305571,[1000]
スクウェア・エニックス・ホール,2019,Q4,45.9904890444175,[1000]
スクウェア・エニックス・ホール,2020,Q1,44.42088604979854,[1000]
スクウェア・エニックス・ホール,2020,Q2,45.14221963398818,[1000]
スクウェア・エニックス・ホール,2020,Q3,73.05845538637483,[1000]
スクウェア・エニックス・ホール,2020,Q4,59.42856210357613,[1000]
スクロール,2018,Q1,4.7862206511195975,[1000]
スクロール,2018,Q2,9.355389246656406,[1000]
スクロール,2018,Q3,-2.0574190427460124,[1000]
スクロール,2018,Q4,-5.177045325893051,[1000]
スクロール,2019,Q1,8.928736759415493,[1000]
スクロール,2019,Q2,-4.349658722174278,[1000]
スクロール,2019,Q3,13.414007247362937,[1000]
スクロール,2019,Q4,-13.270394555798164,[1000]
スクロール,2020,Q1,11.259969868882271,[1000]
スクロール,2020,Q2,-10.983924447914603,[1000]
スクロール,2020,Q3,14.892200201477579,[1000]
スクロール,2020,Q4,-2.3118811102641583,[1000]
スズキ,2018,Q1,143.1863567169017,[1000]
スズキ,2018,Q2,134.87058749631746,[1000]
スズキ,2018,Q3,175.63856975148272,[1000]
スズキ,2018,Q4,160.2538000506051,[1000]
スズキ,2019,Q1,121.15254515019117,[1000]
スズキ,2019,Q2,81.77970645189582,[1000]
スズキ,2019,Q3,96.98278219891316,[1000]
スズキ,2019,Q4,44.40307864160344,[1000]
スズキ,2020,Q1,69.73572706185604,[1000]
スズキ,2020,Q2,48.31265976744577,[1000]
スズキ,2020,Q3,83.97576510989362,[1000]
スズキ,2020,Q4,81.07862582849009,[1000]
スズケン,2018,Q1,35.99080184085484,[1000]
スズケン,2018,Q2,45.56133356466738,[1000]
スズケン,2018,Q3,75.99076697939518,[1000]
スズケン,2018,Q4,49.17300989877506,[1000]
スズケン,2019,Q1,11.68484057162535,[1000]
スズケン,2019,Q2,95.09914136353058,[1000]
スズケン,2019,Q3,131.82191401912362,[1000]
スズケン,2019,Q4,51.212890247207454,[1000]
スズケン,2020,Q1,70.09202494013252,[1000]
スズケン,2020,Q2,65.04149049272345,[1000]
スズケン,2020,Q3,91.63911408703359,[1000]
スズケン,2020,Q4,67.57378832558994,[1000]
スズデン,2018,Q1,15.70197391284415,[1000]
スズデン,2018,Q2,17.817507889661577,[1000]
スズデン,2018,Q3,17.67187803951729,[1000]
スズデン,2018,Q4,16.45560262633336,[1000]
スズデン,2019,Q1,20.109187365813305,[1000]
スズデン,2019,Q2,18.592131507646727,[1000]
スズデン,2019,Q3,16.24074475989876,[1000]
スズデン,2019,Q4,19.751185495552505,[1000]
スズデン,2020,Q1,16.920740935262344,[1000]
スズデン,2020,Q2,18.102072785974432,[1000]
スズデン,2020,Q3,16.27761759790731,[1000]
スズデン,2020,Q4,15.960891688468815,[1000]
スタンレー電気,2018,Q1,55.39553896132877,[0.001]
スタンレー電気,2018,Q2,56.4575950413372,[0.001]
スタンレー電気,2018,Q3,54.35106544960455,[0.001]
スタンレー電気,2018,Q4,61.68169810647761,[0.001]
スタンレー電気,2019,Q1,65.51504121236545,[0.001]
スタンレー電気,2019,Q2,60.98316603041389,[0.001]
スタンレー電気,2019,Q3,51.84444800096602,[0.001]
スタンレー電気,2019,Q4,52.08111769500445,[0.001]
スタンレー電気,2020,Q1,8.670002318998705,[0.001]
スタンレー電気,2020,Q2,-11.847218030257519,[0.001]
スタンレー電気,2020,Q3,31.37022654709397,[0.001]
スタンレー電気,2020,Q4,50.586639825225916,[0.001]
スターゼン,2018,Q1,148.73458684115437,[0.001]
スターゼン,2018,Q2,106.84171151729313,[0.001]
スターゼン,2018,Q3,134.47738590557472,[0.001]
スターゼン,2018,Q4,127.40010108274419,[0.001]
スターゼン,2019,Q1,139.84992079438365,[0.001]
スターゼン,2019,Q2,78.01897276458581,[0.001]
スターゼン,2019,Q3,126.55229359391922,[0.001]
スターゼン,2019,Q4,96.53188437557202,[0.001]
スターゼン,2020,Q1,91.70686797888459,[0.001]
スターゼン,2020,Q2,-43.93533796432955,[0.001]
スターゼン,2020,Q3,149.52954619360173,[0.001]
スターゼン,2020,Q4,40.966534077821315,[0.001]
スターツコーポレーション,2018,Q1,64.84291947602438,[0.001]
スターツコーポレーション,2018,Q2,59.691492727573184,[0.001]
スターツコーポレーション,2018,Q3,79.4122479516937,[0.001]
スターツコーポレーション,2018,Q4,66.18948510502268,[0.001]
スターツコーポレーション,2019,Q1,67.61665767326429,[0.001]
スターツコーポレーション,2019,Q2,77.50236150450912,[0.001]
スターツコーポレーション,2019,Q3,64.63793717169821,[0.001]
スターツコーポレーション,2019,Q4,89.31689383592975,[0.001]
スターツコーポレーション,2020,Q1,60.77663686519503,[0.001]
スターツコーポレーション,2020,Q2,77.58195103721866,[0.001]
スターツコーポレーション,2020,Q3,67.39263443131969,[0.001]
スターツコーポレーション,2020,Q4,81.50572395387877,[0.001]
ステラ　ケミファ,2018,Q1,22.22331300022045,[0.001]
ステラ　ケミファ,2018,Q2,48.621141191655234,[0.001]
ステラ　ケミファ,2018,Q3,35.58228623259433,[0.001]
ステラ　ケミファ,2018,Q4,30.04773341177826,[0.001]
ステラ　ケミファ,2019,Q1,36.351009582554326,[0.001]
ステラ　ケミファ,2019,Q2,33.94107045630239,[0.001]
ステラ　ケミファ,2019,Q3,25.506471020441438,[0.001]
ステラ　ケミファ,2019,Q4,39.632190333214886,[0.001]
ステラ　ケミファ,2020,Q1,35.67575574377411,[0.001]
ステラ　ケミファ,2020,Q2,25.589874187706158,[0.001]
ステラ　ケミファ,2020,Q3,39.71310657957514,[0.001]
ステラ　ケミファ,2020,Q4,35.8851920683501,[0.001]
セイコーエプソン,2018,Q1,42.95515344050661,[0.001]
セイコーエプソン,2018,Q2,35.854731384679766,[0.001]
セイコーエプソン,2018,Q3,45.04112304890677,[0.001]
セイコーエプソン,2018,Q4,50.39706734554038,[0.001]
セイコーエプソン,2019,Q1,36.389044256609694,[0.001]
セイコーエプソン,2019,Q2,29.054945811642092,[0.001]
セイコーエプソン,2019,Q3,42.318296150970454,[0.001]
セイコーエプソン,2019,Q4,28.91232477595328,[0.001]
セイコーエプソン,2020,Q1,-1.6210760014308683,[0.001]
セイコーエプソン,2020,Q2,33.79670151914961,[0.001]
セイコーエプソン,2020,Q3,5.758767452419418,[0.001]
セイコーエプソン,2020,Q4,41.522289060031184,[0.001]
セイコーホールディングス,2018,Q1,110.40394137994929,[1000]
セイコーホールディングス,2018,Q2,20.39412622053691,[1000]
セイコーホールディングス,2018,Q3,65.7828241630435,[1000]
セイコーホールディングス,2018,Q4,115.43719407827496,[1000]
セイコーホールディングス,2019,Q1,6.878403209915352,[1000]
セイコーホールディングス,2019,Q2,40.537756890592675,[1000]
セイコーホールディングス,2019,Q3,32.23015279485773,[1000]
セイコーホールディングス,2019,Q4,32.7339610102243,[1000]
セイコーホールディングス,2020,Q1,-7.052590367476151,[1000]
セイコーホールディングス,2020,Q2,38.37586280876821,[1000]
セイコーホールディングス,2020,Q3,2.198291162816199,[1000]
セイコーホールディングス,2020,Q4,13.856005155885711,[1000]
セイノーホールディングス,2018,Q1,21.71209667619722,[0.001]
セイノーホールディングス,2018,Q2,25.346946275898887,[0.001]
セイノーホールディングス,2018,Q3,29.93381077232356,[0.001]
セイノーホールディングス,2018,Q4,26.449480801944375,[0.001]
セイノーホールディングス,2019,Q1,32.4109378884969,[0.001]
セイノーホールディングス,2019,Q2,23.404028794539258,[0.001]
セイノーホールディングス,2019,Q3,24.47930617843209,[0.001]
セイノーホールディングス,2019,Q4,2.761068928569056,[0.001]
セイノーホールディングス,2020,Q1,68.53370335882774,[0.001]
セイノーホールディングス,2020,Q2,69.1835609657154,[0.001]
セイノーホールディングス,2020,Q3,20.18666231180769,[0.001]
セイノーホールディングス,2020,Q4,21.484455773790103,[0.001]
セガサミーホールディングス,2018,Q1,24.84306746630853,[1000]
セガサミーホールディングス,2018,Q2,21.81444958030646,[1000]
セガサミーホールディングス,2018,Q3,21.710785546464173,[1000]
セガサミーホールディングス,2018,Q4,21.509706125190394,[1000]
セガサミーホールディングス,2019,Q1,20.68843020746664,[1000]
セガサミーホールディングス,2019,Q2,9.755975681454796,[1000]
セガサミーホールディングス,2019,Q3,13.00500359566854,[1000]
セガサミーホールディングス,2019,Q4,9.802279645170351,[1000]
セガサミーホールディングス,2020,Q1,25.800727633092762,[1000]
セガサミーホールディングス,2020,Q2,26.77007853575875,[1000]
セガサミーホールディングス,2020,Q3,11.510472402074468,[1000]
セガサミーホールディングス,2020,Q4,4.361808553946702,[1000]
セコム,2018,Q1,94.44171463318075,[1000]
セコム,2018,Q2,102.4267000856461,[1000]
セコム,2018,Q3,95.00507782811852,[1000]
セコム,2018,Q4,103.38726714186633,[1000]
セコム,2019,Q1,107.2876454649828,[1000]
セコム,2019,Q2,90.96781184868055,[1000]
セコム,2019,Q3,102.12139870711698,[1000]
セコム,2019,Q4,100.96397410707854,[1000]
セコム,2020,Q1,98.29601074656013,[1000]
セコム,2020,Q2,98.76914389268387,[1000]
セコム,2020,Q3,91.07719317965085,[1000]
セコム,2020,Q4,89.80332609814167,[1000]
センコーグループホールディング,2018,Q1,13.834925731988143,[0.001]
センコーグループホールディング,2018,Q2,17.082208958838574,[0.001]
センコーグループホールディング,2018,Q3,20.780011163306355,[0.001]
センコーグループホールディング,2018,Q4,16.157338218020485,[0.001]
センコーグループホールディング,2019,Q1,20.940097452324416,[0.001]
センコーグループホールディング,2019,Q2,18.730927674055266,[0.001]
センコーグループホールディング,2019,Q3,26.013450558830602,[0.001]
センコーグループホールディング,2019,Q4,16.882958011704645,[0.001]
センコーグループホールディング,2020,Q1,21.39684751335568,[0.001]
センコーグループホールディング,2020,Q2,21.475873397127515,[0.001]
センコーグループホールディング,2020,Q3,28.255169794604235,[0.001]
センコーグループホールディング,2020,Q4,8.756638195360214,[0.001]
セントケア・ホールディング,2018,Q1,157.32301015795508,[0.001]
セントケア・ホールディング,2018,Q2,149.04953694409318,[0.001]
セントケア・ホールディング,2018,Q3,90.63433503859201,[0.001]
セントケア・ホールディング,2018,Q4,67.86978887422805,[0.001]
セントケア・ホールディング,2019,Q1,48.08275638849347,[0.001]
セントケア・ホールディング,2019,Q2,64.10810399693102,[0.001]
セントケア・ホールディング,2019,Q3,39.12697871880603,[0.001]
セントケア・ホールディング,2019,Q4,31.926318067844786,[0.001]
セントケア・ホールディング,2020,Q1,21.714128526436397,[0.001]
セントケア・ホールディング,2020,Q2,44.37313756428684,[0.001]
セントケア・ホールディング,2020,Q3,35.19921306894165,[0.001]
セントケア・ホールディング,2020,Q4,35.18963871910924,[0.001]
セントラルスポーツ,2018,Q1,69.09973994051904,[1000]
セントラルスポーツ,2018,Q2,67.21159008454069,[1000]
セントラルスポーツ,2018,Q3,64.84452590049216,[1000]
セントラルスポーツ,2018,Q4,70.42662256401275,[1000]
セントラルスポーツ,2019,Q1,62.60233876136869,[1000]
セントラルスポーツ,2019,Q2,58.74716133531428,[1000]
セントラルスポーツ,2019,Q3,54.46508951793,[1000]
セントラルスポーツ,2019,Q4,65.25181588106898,[1000]
セントラルスポーツ,2020,Q1,49.70683423271092,[1000]
セントラルスポーツ,2020,Q2,-11.062138393508658,[1000]
セントラルスポーツ,2020,Q3,-46.93330241714567,[1000]
セントラルスポーツ,2020,Q4,46.19275112548719,[1000]
セントラル硝子,2018,Q1,17.158001194194977,[1000]
セントラル硝子,2018,Q2,-5.812759370359392,[1000]
セントラル硝子,2018,Q3,8.19116992824981,[1000]
セントラル硝子,2018,Q4,62.742828689283726,[1000]
セントラル硝子,2019,Q1,51.32575079338078,[1000]
セントラル硝子,2019,Q2,44.22443198064205,[1000]
セントラル硝子,2019,Q3,35.879886722251946,[1000]
セントラル硝子,2019,Q4,28.223581761543933,[1000]
セントラル硝子,2020,Q1,39.91183257137909,[1000]
セントラル硝子,2020,Q2,28.226859777614788,[1000]
セントラル硝子,2020,Q3,-17.875451650639548,[1000]
セントラル硝子,2020,Q4,43.71884157171725,[1000]
セーレン,2018,Q1,32.066003020751175,[1000]
セーレン,2018,Q2,25.871298152728052,[1000]
セーレン,2018,Q3,35.42995971073092,[1000]
セーレン,2018,Q4,33.16568885588275,[1000]
セーレン,2019,Q1,36.23904520470498,[1000]
セーレン,2019,Q2,33.33130377634966,[1000]
セーレン,2019,Q3,37.09647076035553,[1000]
セーレン,2019,Q4,30.981816623905363,[1000]
セーレン,2020,Q1,39.38630524555998,[1000]
セーレン,2020,Q2,32.68931118574844,[1000]
セーレン,2020,Q3,29.59257642320016,[1000]
セーレン,2020,Q4,36.22045239471251,[1000]
ゼビオホールディングス,2018,Q1,51.48654344035852,[0.001]
ゼビオホールディングス,2018,Q2,15.567458093864207,[0.001]
ゼビオホールディングス,2018,Q3,48.91303151760287,[0.001]
ゼビオホールディングス,2018,Q4,-13.473415619544014,[0.001]
ゼビオホールディングス,2019,Q1,58.08697418747313,[0.001]
ゼビオホールディングス,2019,Q2,7.564399762853652,[0.001]
ゼビオホールディングス,2019,Q3,10.654910895800946,[0.001]
ゼビオホールディングス,2019,Q4,-30.73568954099821,[0.001]
ゼビオホールディングス,2020,Q1,27.21202973981369,[0.001]
ゼビオホールディングス,2020,Q2,-8.621553124457433,[0.001]
ゼビオホールディングス,2020,Q3,2.809487367879659,[0.001]
ゼビオホールディングス,2020,Q4,-16.66819400253213,[0.001]
ゼンショーホールディングス,2018,Q1,9.606525152918124,[1000]
ゼンショーホールディングス,2018,Q2,9.883184422809174,[1000]
ゼンショーホールディングス,2018,Q3,12.407054010209103,[1000]
ゼンショーホールディングス,2018,Q4,10.399134635002936,[1000]
ゼンショーホールディングス,2019,Q1,13.93920407787411,[1000]
ゼンショーホールディングス,2019,Q2,15.342778384448259,[1000]
ゼンショーホールディングス,2019,Q3,26.93939498918823,[1000]
ゼンショーホールディングス,2019,Q4,11.890544673281514,[1000]
ゼンショーホールディングス,2020,Q1,17.041160683608663,[1000]
ゼンショーホールディングス,2020,Q2,-0.14240101221416657,[1000]
ゼンショーホールディングス,2020,Q3,19.357420555354274,[1000]
ゼンショーホールディングス,2020,Q4,3.6102698413464904,[1000]
ゼンリン,2018,Q1,-0.09916923560716384,[0.001]
ゼンリン,2018,Q2,4.747515216480243,[0.001]
ゼンリン,2018,Q3,-12.560359349306744,[0.001]
ゼンリン,2018,Q4,77.6274181693232,[0.001]
ゼンリン,2019,Q1,10.353410740550995,[0.001]
