企業名,会計年度,四半期,y_hat_umlp_sklearn_default,best_hyparam
ツカモトコーポレーション,2020,Q3,-4.04590422843218,"[(16,), 1e-05]"
ツカモトコーポレーション,2020,Q4,1.5405190797388038,"[(16,), 1e-05]"
ツガミ,2018,Q1,6.501390935815476,"[(8,), 0.001]"
ツガミ,2018,Q2,8.41091882716049,"[(8,), 0.001]"
ツガミ,2018,Q3,8.38424378049971,"[(8,), 0.001]"
ツガミ,2018,Q4,8.483037136402633,"[(8,), 0.001]"
ツガミ,2019,Q1,8.330266721704954,"[(8,), 0.001]"
ツガミ,2019,Q2,8.268525793848037,"[(8,), 0.001]"
ツガミ,2019,Q3,8.175565076114706,"[(8,), 0.001]"
ツガミ,2019,Q4,7.137793896250796,"[(8,), 0.001]"
ツガミ,2020,Q1,8.293233150958624,"[(8,), 0.001]"
ツガミ,2020,Q2,7.757939469376409,"[(8,), 0.001]"
ツガミ,2020,Q3,8.388144178432553,"[(8,), 0.001]"
ツガミ,2020,Q4,7.915263694498114,"[(8,), 0.001]"
ツツミ,2018,Q1,2.2359844030612486,"[(4,), 1e-05]"
ツツミ,2018,Q2,0.009238873259451538,"[(4,), 1e-05]"
ツツミ,2018,Q3,2.8655305525127925,"[(4,), 1e-05]"
ツツミ,2018,Q4,2.905708353066872,"[(4,), 1e-05]"
ツツミ,2019,Q1,2.9087087011836825,"[(4,), 1e-05]"
ツツミ,2019,Q2,2.9125975151012513,"[(4,), 1e-05]"
ツツミ,2019,Q3,1.166581571258701,"[(4,), 1e-05]"
ツツミ,2019,Q4,2.8742538343461153,"[(4,), 1e-05]"
ツツミ,2020,Q1,2.5566174347996973,"[(4,), 1e-05]"
ツツミ,2020,Q2,1.36694281711319,"[(4,), 1e-05]"
ツツミ,2020,Q3,1.7511650898026532,"[(4,), 1e-05]"
ツツミ,2020,Q4,-0.7124813589810215,"[(4,), 1e-05]"
ツムラ,2018,Q1,10.895777966306134,"[(16,), 0.0001]"
ツムラ,2018,Q2,10.898099584064948,"[(16,), 0.0001]"
ツムラ,2018,Q3,10.879017408061138,"[(16,), 0.0001]"
ツムラ,2018,Q4,10.91245294003858,"[(16,), 0.0001]"
ツムラ,2019,Q1,10.91803862737709,"[(16,), 0.0001]"
ツムラ,2019,Q2,10.884822269404637,"[(16,), 0.0001]"
ツムラ,2019,Q3,10.898723474776496,"[(16,), 0.0001]"
ツムラ,2019,Q4,10.923179035557743,"[(16,), 0.0001]"
ツムラ,2020,Q1,10.896115515612966,"[(16,), 0.0001]"
ツムラ,2020,Q2,10.883140094502272,"[(16,), 0.0001]"
ツムラ,2020,Q3,10.891095851948371,"[(16,), 0.0001]"
ツムラ,2020,Q4,10.928573207933793,"[(16,), 0.0001]"
ティアック,2018,Q1,-0.33555175167202944,"[(8,), 0.001]"
ティアック,2018,Q2,-0.2349791714946463,"[(8,), 0.001]"
ティアック,2018,Q3,-0.4759012009712955,"[(8,), 0.001]"
ティアック,2018,Q4,0.20435111225950237,"[(8,), 0.001]"
ティアック,2019,Q1,0.3073600859024665,"[(8,), 0.001]"
ティアック,2019,Q2,-0.11917345793077987,"[(8,), 0.001]"
ティアック,2019,Q3,-0.0031307199566649735,"[(8,), 0.001]"
ティアック,2019,Q4,0.1537536195444189,"[(8,), 0.001]"
ティアック,2020,Q1,0.27725764545478926,"[(8,), 0.001]"
ティアック,2020,Q2,0.7507614404812076,"[(8,), 0.001]"
ティアック,2020,Q3,-1.3175717609804978,"[(8,), 0.001]"
ティアック,2020,Q4,0.39197666387015745,"[(8,), 0.001]"
ティーガイア,2018,Q1,14.763865032008344,"[(16,), 0.0001]"
ティーガイア,2018,Q2,17.149074829016918,"[(16,), 0.0001]"
ティーガイア,2018,Q3,15.218733317971838,"[(16,), 0.0001]"
ティーガイア,2018,Q4,16.928021952730763,"[(16,), 0.0001]"
ティーガイア,2019,Q1,14.444502039646482,"[(16,), 0.0001]"
ティーガイア,2019,Q2,17.003923579108083,"[(16,), 0.0001]"
ティーガイア,2019,Q3,16.207001579442856,"[(16,), 0.0001]"
ティーガイア,2019,Q4,15.435713200971605,"[(16,), 0.0001]"
ティーガイア,2020,Q1,15.612502304609032,"[(16,), 0.0001]"
ティーガイア,2020,Q2,14.921807703013755,"[(16,), 0.0001]"
ティーガイア,2020,Q3,15.298486929875711,"[(16,), 0.0001]"
ティーガイア,2020,Q4,14.322790489656287,"[(16,), 0.0001]"
テイカ,2018,Q1,3.2260175613600626,"[(4,), 0.001]"
テイカ,2018,Q2,3.2997382041111853,"[(4,), 0.001]"
テイカ,2018,Q3,3.255042476467003,"[(4,), 0.001]"
テイカ,2018,Q4,3.6306534807190474,"[(4,), 0.001]"
テイカ,2019,Q1,3.5343195922342963,"[(4,), 0.001]"
テイカ,2019,Q2,3.28220512589804,"[(4,), 0.001]"
テイカ,2019,Q3,3.2762935704677636,"[(4,), 0.001]"
テイカ,2019,Q4,3.300884917333518,"[(4,), 0.001]"
テイカ,2020,Q1,3.3021128779101434,"[(4,), 0.001]"
テイカ,2020,Q2,3.3008068553178536,"[(4,), 0.001]"
テイカ,2020,Q3,3.288450388305998,"[(4,), 0.001]"
テイカ,2020,Q4,3.2913205105018677,"[(4,), 0.001]"
テイクアンドギヴ・ニーズ,2018,Q1,2.3620294450383255,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2018,Q2,4.768937253347115,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2018,Q3,5.7006320700518724,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2018,Q4,4.4896349890823215,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2019,Q1,2.4805842019821527,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2019,Q2,6.055422923313334,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2019,Q3,6.661768535391135,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2019,Q4,5.5630224242022095,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2020,Q1,0.03145706582429611,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2020,Q2,0.04936922638924049,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2020,Q3,0.04936938512617833,"[(8,), 1e-05]"
テイクアンドギヴ・ニーズ,2020,Q4,0.2846030229584149,"[(8,), 1e-05]"
テイ・エス　テック,2018,Q1,3.3678917268589705,"[(4,), 0.0001]"
テイ・エス　テック,2018,Q2,3.3951850541547044,"[(4,), 0.0001]"
テイ・エス　テック,2018,Q3,3.42937553598523,"[(4,), 0.0001]"
テイ・エス　テック,2018,Q4,3.3688825209198154,"[(4,), 0.0001]"
テイ・エス　テック,2019,Q1,3.3807392308320665,"[(4,), 0.0001]"
テイ・エス　テック,2019,Q2,4.297149801222599,"[(4,), 0.0001]"
テイ・エス　テック,2019,Q3,3.379939624141598,"[(4,), 0.0001]"
テイ・エス　テック,2019,Q4,2.1350722927275347,"[(4,), 0.0001]"
テイ・エス　テック,2020,Q1,0.12432246348578033,"[(4,), 0.0001]"
テイ・エス　テック,2020,Q2,2.0805063704467477,"[(4,), 0.0001]"
テイ・エス　テック,2020,Q3,3.779680855053429,"[(4,), 0.0001]"
テイ・エス　テック,2020,Q4,3.269095332137038,"[(4,), 0.0001]"
テクノメディカ,2018,Q1,11.48941350025288,"[(16,), 0.0001]"
テクノメディカ,2018,Q2,12.23884889790193,"[(16,), 0.0001]"
テクノメディカ,2018,Q3,10.482846766397769,"[(16,), 0.0001]"
テクノメディカ,2018,Q4,12.853592925741609,"[(16,), 0.0001]"
テクノメディカ,2019,Q1,11.702761179418584,"[(16,), 0.0001]"
テクノメディカ,2019,Q2,14.427550910270986,"[(16,), 0.0001]"
テクノメディカ,2019,Q3,11.765077859324652,"[(16,), 0.0001]"
テクノメディカ,2019,Q4,5.796780959421182,"[(16,), 0.0001]"
テクノメディカ,2020,Q1,11.800105067992364,"[(16,), 0.0001]"
テクノメディカ,2020,Q2,14.063844927847319,"[(16,), 0.0001]"
テクノメディカ,2020,Q3,14.1084681113161,"[(16,), 0.0001]"
テクノメディカ,2020,Q4,11.365331073069843,"[(16,), 0.0001]"
テクマトリックス,2018,Q1,0.17532635172426242,"[(16,), 1e-05]"
テクマトリックス,2018,Q2,14.885681302996726,"[(16,), 1e-05]"
テクマトリックス,2018,Q3,0.3142745997326678,"[(16,), 1e-05]"
テクマトリックス,2018,Q4,13.940143075188177,"[(16,), 1e-05]"
テクマトリックス,2019,Q1,0.2123379472874457,"[(16,), 1e-05]"
テクマトリックス,2019,Q2,14.236649793996579,"[(16,), 1e-05]"
テクマトリックス,2019,Q3,5.002287896097477,"[(16,), 1e-05]"
テクマトリックス,2019,Q4,14.316655482978012,"[(16,), 1e-05]"
テクマトリックス,2020,Q1,14.459794281393918,"[(16,), 1e-05]"
テクマトリックス,2020,Q2,14.85800262328551,"[(16,), 1e-05]"
テクマトリックス,2020,Q3,13.404162996676634,"[(16,), 1e-05]"
テクマトリックス,2020,Q4,13.949574789716939,"[(16,), 1e-05]"
テルモ,2018,Q1,12.562877485425389,"[(16,), 0.001]"
テルモ,2018,Q2,12.571123511111324,"[(16,), 0.001]"
テルモ,2018,Q3,11.715629699206717,"[(16,), 0.001]"
テルモ,2018,Q4,11.84024560322814,"[(16,), 0.001]"
テルモ,2019,Q1,12.647645986977002,"[(16,), 0.001]"
テルモ,2019,Q2,12.656973728030549,"[(16,), 0.001]"
テルモ,2019,Q3,11.716510149953551,"[(16,), 0.001]"
テルモ,2019,Q4,11.82085875446784,"[(16,), 0.001]"
テルモ,2020,Q1,12.606982856960938,"[(16,), 0.001]"
テルモ,2020,Q2,12.519345730033937,"[(16,), 0.001]"
テルモ,2020,Q3,12.613279034473596,"[(16,), 0.001]"
テルモ,2020,Q4,12.575427239366599,"[(16,), 0.001]"
テレビ朝日ホールディングス,2018,Q1,7.59353764769512,"[(8,), 0.001]"
テレビ朝日ホールディングス,2018,Q2,5.44968143128258,"[(8,), 0.001]"
テレビ朝日ホールディングス,2018,Q3,7.981508298452884,"[(8,), 0.001]"
テレビ朝日ホールディングス,2018,Q4,6.3891736828427135,"[(8,), 0.001]"
テレビ朝日ホールディングス,2019,Q1,7.485231765634483,"[(8,), 0.001]"
テレビ朝日ホールディングス,2019,Q2,6.916455754856927,"[(8,), 0.001]"
テレビ朝日ホールディングス,2019,Q3,8.571723387326351,"[(8,), 0.001]"
テレビ朝日ホールディングス,2019,Q4,5.974375819207056,"[(8,), 0.001]"
テレビ朝日ホールディングス,2020,Q1,5.8540218621939015,"[(8,), 0.001]"
テレビ朝日ホールディングス,2020,Q2,6.968880500986264,"[(8,), 0.001]"
テレビ朝日ホールディングス,2020,Q3,8.293161911289781,"[(8,), 0.001]"
テレビ朝日ホールディングス,2020,Q4,6.80742610044091,"[(8,), 0.001]"
テンアライド,2018,Q1,0.909518356085595,"[(8,), 0.001]"
テンアライド,2018,Q2,-3.0671671350414274,"[(8,), 0.001]"
テンアライド,2018,Q3,2.181950091861791,"[(8,), 0.001]"
テンアライド,2018,Q4,0.14879857414399905,"[(8,), 0.001]"
テンアライド,2019,Q1,0.884981436230459,"[(8,), 0.001]"
テンアライド,2019,Q2,-0.16171851307080923,"[(8,), 0.001]"
テンアライド,2019,Q3,1.7958477830871868,"[(8,), 0.001]"
テンアライド,2019,Q4,-3.138116440621924,"[(8,), 0.001]"
テンアライド,2020,Q1,-1.8355442030619664,"[(8,), 0.001]"
テンアライド,2020,Q2,-2.98608234221937,"[(8,), 0.001]"
テンアライド,2020,Q3,-5.252977619237024,"[(8,), 0.001]"
テンアライド,2020,Q4,-2.2965991097255327,"[(8,), 0.001]"
テーオーシー,2018,Q1,4.327628648985092,"[(16,), 0.0001]"
テーオーシー,2018,Q2,7.199642964128494,"[(16,), 0.0001]"
テーオーシー,2018,Q3,7.8417491187343975,"[(16,), 0.0001]"
テーオーシー,2018,Q4,7.695600132418402,"[(16,), 0.0001]"
テーオーシー,2019,Q1,11.57809760859369,"[(16,), 0.0001]"
テーオーシー,2019,Q2,6.705548151032627,"[(16,), 0.0001]"
テーオーシー,2019,Q3,7.097219467037364,"[(16,), 0.0001]"
テーオーシー,2019,Q4,8.516104763038703,"[(16,), 0.0001]"
テーオーシー,2020,Q1,7.958308638570794,"[(16,), 0.0001]"
テーオーシー,2020,Q2,10.801281095119563,"[(16,), 0.0001]"
テーオーシー,2020,Q3,9.369695048468841,"[(16,), 0.0001]"
テーオーシー,2020,Q4,8.572290342237668,"[(16,), 0.0001]"
ディスコ,2018,Q1,11.136196680298106,"[(16,), 1e-05]"
ディスコ,2018,Q2,15.536100792804541,"[(16,), 1e-05]"
ディスコ,2018,Q3,12.280737998087117,"[(16,), 1e-05]"
ディスコ,2018,Q4,11.322365567553335,"[(16,), 1e-05]"
ディスコ,2019,Q1,13.43759003984661,"[(16,), 1e-05]"
ディスコ,2019,Q2,12.251004691636926,"[(16,), 1e-05]"
ディスコ,2019,Q3,11.939631275262455,"[(16,), 1e-05]"
ディスコ,2019,Q4,12.928152427995276,"[(16,), 1e-05]"
ディスコ,2020,Q1,12.9816266675358,"[(16,), 1e-05]"
ディスコ,2020,Q2,13.822323438586103,"[(16,), 1e-05]"
ディスコ,2020,Q3,13.781987545830853,"[(16,), 1e-05]"
ディスコ,2020,Q4,12.660338063835344,"[(16,), 1e-05]"
ディーブイエックス,2018,Q1,4.248269155045128,"[(4,), 1e-05]"
ディーブイエックス,2018,Q2,4.243688818235388,"[(4,), 1e-05]"
ディーブイエックス,2018,Q3,4.282914247091531,"[(4,), 1e-05]"
ディーブイエックス,2018,Q4,4.302971051047821,"[(4,), 1e-05]"
ディーブイエックス,2019,Q1,4.312507963260289,"[(4,), 1e-05]"
ディーブイエックス,2019,Q2,4.308901618756714,"[(4,), 1e-05]"
ディーブイエックス,2019,Q3,4.33018670370546,"[(4,), 1e-05]"
ディーブイエックス,2019,Q4,4.304271434557827,"[(4,), 1e-05]"
ディーブイエックス,2020,Q1,4.300853764725691,"[(4,), 1e-05]"
ディーブイエックス,2020,Q2,4.137014099695149,"[(4,), 1e-05]"
ディーブイエックス,2020,Q3,4.160190790462241,"[(4,), 1e-05]"
ディーブイエックス,2020,Q4,4.244815602692912,"[(4,), 1e-05]"
デサント,2018,Q1,4.130653481266463,"[(4,), 1e-05]"
デサント,2018,Q2,4.130343750329964,"[(4,), 1e-05]"
デサント,2018,Q3,3.987909025424638,"[(4,), 1e-05]"
デサント,2018,Q4,3.737486667815122,"[(4,), 1e-05]"
デサント,2019,Q1,4.00176320740926,"[(4,), 1e-05]"
デサント,2019,Q2,4.010691846815364,"[(4,), 1e-05]"
デサント,2019,Q3,3.6924244457290616,"[(4,), 1e-05]"
デサント,2019,Q4,3.2914456076721263,"[(4,), 1e-05]"
デサント,2020,Q1,-0.8499435560499549,"[(4,), 1e-05]"
デサント,2020,Q2,-0.8671507985856811,"[(4,), 1e-05]"
デサント,2020,Q3,-0.43190665736116296,"[(4,), 1e-05]"
デサント,2020,Q4,0.8922521366262032,"[(4,), 1e-05]"
デリカフーズホールディングス,2018,Q1,8.43617067649742,"[(8,), 0.0001]"
デリカフーズホールディングス,2018,Q2,7.600146469395234,"[(8,), 0.0001]"
デリカフーズホールディングス,2018,Q3,7.6924692138498925,"[(8,), 0.0001]"
デリカフーズホールディングス,2018,Q4,7.379830996731798,"[(8,), 0.0001]"
デリカフーズホールディングス,2019,Q1,8.18835474028296,"[(8,), 0.0001]"
デリカフーズホールディングス,2019,Q2,6.159655492856283,"[(8,), 0.0001]"
デリカフーズホールディングス,2019,Q3,8.92876806506275,"[(8,), 0.0001]"
デリカフーズホールディングス,2019,Q4,7.615461551923101,"[(8,), 0.0001]"
デリカフーズホールディングス,2020,Q1,7.628350750405377,"[(8,), 0.0001]"
デリカフーズホールディングス,2020,Q2,-0.06637330298934045,"[(8,), 0.0001]"
デリカフーズホールディングス,2020,Q3,1.7434581649937775,"[(8,), 0.0001]"
デリカフーズホールディングス,2020,Q4,0.26061932713824965,"[(8,), 0.0001]"
デンカ,2018,Q1,10.272006831608259,"[(16,), 0.001]"
デンカ,2018,Q2,9.13276724484279,"[(16,), 0.001]"
デンカ,2018,Q3,10.796937123292173,"[(16,), 0.001]"
デンカ,2018,Q4,7.102096694356614,"[(16,), 0.001]"
デンカ,2019,Q1,7.358913795244855,"[(16,), 0.001]"
デンカ,2019,Q2,9.859486634437296,"[(16,), 0.001]"
デンカ,2019,Q3,11.7726867678818,"[(16,), 0.001]"
デンカ,2019,Q4,10.105604313164642,"[(16,), 0.001]"
デンカ,2020,Q1,8.663629899925885,"[(16,), 0.001]"
デンカ,2020,Q2,10.947406633548784,"[(16,), 0.001]"
デンカ,2020,Q3,11.079708598633461,"[(16,), 0.001]"
デンカ,2020,Q4,11.285223345320347,"[(16,), 0.001]"
デンソー,2018,Q1,15.249711682171315,"[(16,), 0.001]"
デンソー,2018,Q2,16.28801279296871,"[(16,), 0.001]"
デンソー,2018,Q3,16.559596373061748,"[(16,), 0.001]"
デンソー,2018,Q4,12.843093782390525,"[(16,), 0.001]"
デンソー,2019,Q1,12.282393786278057,"[(16,), 0.001]"
デンソー,2019,Q2,10.58378355050456,"[(16,), 0.001]"
デンソー,2019,Q3,11.040791917958618,"[(16,), 0.001]"
デンソー,2019,Q4,11.580483148761008,"[(16,), 0.001]"
デンソー,2020,Q1,9.563465400806217,"[(16,), 0.001]"
デンソー,2020,Q2,-1.0876731320829574,"[(16,), 0.001]"
デンソー,2020,Q3,0.9751482270962657,"[(16,), 0.001]"
デンソー,2020,Q4,8.529326889577879,"[(16,), 0.001]"
デンヨー,2018,Q1,14.426189370616685,"[(16,), 0.001]"
デンヨー,2018,Q2,9.213758646851673,"[(16,), 0.001]"
デンヨー,2018,Q3,14.416208103552314,"[(16,), 0.001]"
デンヨー,2018,Q4,15.506683753499557,"[(16,), 0.001]"
デンヨー,2019,Q1,11.518627003905037,"[(16,), 0.001]"
デンヨー,2019,Q2,10.53749949580115,"[(16,), 0.001]"
デンヨー,2019,Q3,10.426573909503945,"[(16,), 0.001]"
デンヨー,2019,Q4,10.39630713132038,"[(16,), 0.001]"
デンヨー,2020,Q1,10.83284104163154,"[(16,), 0.001]"
デンヨー,2020,Q2,10.88420211758782,"[(16,), 0.001]"
デンヨー,2020,Q3,10.831416994693441,"[(16,), 0.001]"
デンヨー,2020,Q4,10.815350413148856,"[(16,), 0.001]"
トクヤマ,2018,Q1,0.28994094645464885,"[(8,), 0.001]"
トクヤマ,2018,Q2,0.054710253756920096,"[(8,), 0.001]"
トクヤマ,2018,Q3,0.09858099683084931,"[(8,), 0.001]"
トクヤマ,2018,Q4,0.10848260957335984,"[(8,), 0.001]"
トクヤマ,2019,Q1,0.4669495643264724,"[(8,), 0.001]"
トクヤマ,2019,Q2,0.6634660886405948,"[(8,), 0.001]"
トクヤマ,2019,Q3,0.2439271859038163,"[(8,), 0.001]"
トクヤマ,2019,Q4,0.9952910991178882,"[(8,), 0.001]"
トクヤマ,2020,Q1,3.9365325620311764,"[(8,), 0.001]"
トクヤマ,2020,Q2,0.4428046743145085,"[(8,), 0.001]"
トクヤマ,2020,Q3,3.1171579618502463,"[(8,), 0.001]"
トクヤマ,2020,Q4,4.969162091842514,"[(8,), 0.001]"
トッパン・フォームズ,2018,Q1,4.21495962248516,"[(4,), 0.001]"
トッパン・フォームズ,2018,Q2,4.162167333652304,"[(4,), 0.001]"
トッパン・フォームズ,2018,Q3,4.192065874643556,"[(4,), 0.001]"
トッパン・フォームズ,2018,Q4,4.072095635565729,"[(4,), 0.001]"
トッパン・フォームズ,2019,Q1,4.0369022248652175,"[(4,), 0.001]"
トッパン・フォームズ,2019,Q2,3.7212818635458365,"[(4,), 0.001]"
トッパン・フォームズ,2019,Q3,3.338614598226064,"[(4,), 0.001]"
トッパン・フォームズ,2019,Q4,3.2578589209880984,"[(4,), 0.001]"
トッパン・フォームズ,2020,Q1,2.8971054797793956,"[(4,), 0.001]"
トッパン・フォームズ,2020,Q2,3.1938941322254,"[(4,), 0.001]"
トッパン・フォームズ,2020,Q3,3.2041290684571724,"[(4,), 0.001]"
トッパン・フォームズ,2020,Q4,1.6777740837775348,"[(4,), 0.001]"
トナミホールディングス,2018,Q1,3.677299395883712,"[(16,), 0.001]"
トナミホールディングス,2018,Q2,6.711230126918291,"[(16,), 0.001]"
トナミホールディングス,2018,Q3,11.909308719473028,"[(16,), 0.001]"
トナミホールディングス,2018,Q4,8.617557190647993,"[(16,), 0.001]"
トナミホールディングス,2019,Q1,7.764449253983802,"[(16,), 0.001]"
トナミホールディングス,2019,Q2,7.9292885527546915,"[(16,), 0.001]"
トナミホールディングス,2019,Q3,9.42920482435526,"[(16,), 0.001]"
トナミホールディングス,2019,Q4,8.812273784359002,"[(16,), 0.001]"
トナミホールディングス,2020,Q1,11.137722948818608,"[(16,), 0.001]"
トナミホールディングス,2020,Q2,9.799621089807284,"[(16,), 0.001]"
トナミホールディングス,2020,Q3,11.307666602861763,"[(16,), 0.001]"
トナミホールディングス,2020,Q4,6.922464325579817,"[(16,), 0.001]"
トピー工業,2018,Q1,5.769946253182657,"[(8,), 0.001]"
トピー工業,2018,Q2,6.33878704833555,"[(8,), 0.001]"
トピー工業,2018,Q3,9.09594087686869,"[(8,), 0.001]"
トピー工業,2018,Q4,4.564858251571088,"[(8,), 0.001]"
トピー工業,2019,Q1,4.595022376655302,"[(8,), 0.001]"
トピー工業,2019,Q2,4.351249195437564,"[(8,), 0.001]"
トピー工業,2019,Q3,9.276958947926662,"[(8,), 0.001]"
トピー工業,2019,Q4,1.5536534809131983,"[(8,), 0.001]"
トピー工業,2020,Q1,0.1882324504661408,"[(8,), 0.001]"
トピー工業,2020,Q2,0.22943522985938689,"[(8,), 0.001]"
トピー工業,2020,Q3,0.04536922665770732,"[(8,), 0.001]"
トピー工業,2020,Q4,-0.09427681129608123,"[(8,), 0.001]"
トプコン,2018,Q1,2.142819782454851,"[(8,), 0.001]"
トプコン,2018,Q2,6.95669872346009,"[(8,), 0.001]"
トプコン,2018,Q3,2.1339456122137967,"[(8,), 0.001]"
トプコン,2018,Q4,6.894498730743749,"[(8,), 0.001]"
トプコン,2019,Q1,3.911145947853373,"[(8,), 0.001]"
トプコン,2019,Q2,3.710015905541668,"[(8,), 0.001]"
トプコン,2019,Q3,-1.1079873215192335,"[(8,), 0.001]"
トプコン,2019,Q4,3.4384094850244806,"[(8,), 0.001]"
トプコン,2020,Q1,-1.8584740045843144,"[(8,), 0.001]"
トプコン,2020,Q2,5.939890559181053,"[(8,), 0.001]"
トプコン,2020,Q3,-2.4738258139785785,"[(8,), 0.001]"
トプコン,2020,Q4,6.8052085909585385,"[(8,), 0.001]"
トヨタ紡織,2018,Q1,7.576341916358244,"[(8,), 1e-05]"
トヨタ紡織,2018,Q2,4.49614036278064,"[(8,), 1e-05]"
トヨタ紡織,2018,Q3,5.892715030481195,"[(8,), 1e-05]"
トヨタ紡織,2018,Q4,6.982258299439187,"[(8,), 1e-05]"
トヨタ紡織,2019,Q1,0.10200960318641625,"[(8,), 1e-05]"
トヨタ紡織,2019,Q2,8.226296850549419,"[(8,), 1e-05]"
トヨタ紡織,2019,Q3,8.450362186150494,"[(8,), 1e-05]"
トヨタ紡織,2019,Q4,8.29598027612144,"[(8,), 1e-05]"
トヨタ紡織,2020,Q1,1.7838572810555653,"[(8,), 1e-05]"
トヨタ紡織,2020,Q2,0.5741182384426845,"[(8,), 1e-05]"
トヨタ紡織,2020,Q3,4.057497338756448,"[(8,), 1e-05]"
トヨタ紡織,2020,Q4,1.3297407872043732,"[(8,), 1e-05]"
トヨタ自動車,2018,Q1,15.385804306024909,"[(16,), 0.001]"
トヨタ自動車,2018,Q2,15.745198861265248,"[(16,), 0.001]"
トヨタ自動車,2018,Q3,14.49783568743921,"[(16,), 0.001]"
トヨタ自動車,2018,Q4,15.04564375156012,"[(16,), 0.001]"
トヨタ自動車,2019,Q1,13.518239421732776,"[(16,), 0.001]"
トヨタ自動車,2019,Q2,11.490519622328756,"[(16,), 0.001]"
トヨタ自動車,2019,Q3,12.330322090698226,"[(16,), 0.001]"
トヨタ自動車,2019,Q4,11.104306998083324,"[(16,), 0.001]"
トヨタ自動車,2020,Q1,11.271185681774506,"[(16,), 0.001]"
トヨタ自動車,2020,Q2,11.358424613638915,"[(16,), 0.001]"
トヨタ自動車,2020,Q3,12.928773659277075,"[(16,), 0.001]"
トヨタ自動車,2020,Q4,11.080016817655217,"[(16,), 0.001]"
トランコム,2018,Q1,11.037816017261814,"[(16,), 1e-05]"
トランコム,2018,Q2,11.032262653412523,"[(16,), 1e-05]"
トランコム,2018,Q3,11.009386120428822,"[(16,), 1e-05]"
トランコム,2018,Q4,11.016777713391736,"[(16,), 1e-05]"
トランコム,2019,Q1,11.026439563753375,"[(16,), 1e-05]"
トランコム,2019,Q2,12.565427258304396,"[(16,), 1e-05]"
トランコム,2019,Q3,11.771962743353878,"[(16,), 1e-05]"
トランコム,2019,Q4,12.704909619734819,"[(16,), 1e-05]"
トランコム,2020,Q1,13.276989065596455,"[(16,), 1e-05]"
トランコム,2020,Q2,12.599899873020773,"[(16,), 1e-05]"
トランコム,2020,Q3,12.597197265240467,"[(16,), 1e-05]"
トランコム,2020,Q4,12.63017628541099,"[(16,), 1e-05]"
トランスコスモス,2018,Q1,6.3611695044553365,"[(16,), 1e-05]"
トランスコスモス,2018,Q2,-1.021424514333149,"[(16,), 1e-05]"
トランスコスモス,2018,Q3,8.947718364305839,"[(16,), 1e-05]"
トランスコスモス,2018,Q4,10.350467584508934,"[(16,), 1e-05]"
トランスコスモス,2019,Q1,10.184381578834465,"[(16,), 1e-05]"
トランスコスモス,2019,Q2,11.58846654276023,"[(16,), 1e-05]"
トランスコスモス,2019,Q3,5.710341307515786,"[(16,), 1e-05]"
トランスコスモス,2019,Q4,7.879421963234428,"[(16,), 1e-05]"
トランスコスモス,2020,Q1,14.389446760397552,"[(16,), 1e-05]"
トランスコスモス,2020,Q2,12.306810869887329,"[(16,), 1e-05]"
トランスコスモス,2020,Q3,14.33205058490412,"[(16,), 1e-05]"
トランスコスモス,2020,Q4,10.805104137890844,"[(16,), 1e-05]"
トーエネック,2018,Q1,9.591020300864459,"[(16,), 1e-05]"
トーエネック,2018,Q2,11.295598729221487,"[(16,), 1e-05]"
トーエネック,2018,Q3,7.091843271672317,"[(16,), 1e-05]"
トーエネック,2018,Q4,5.877473277999857,"[(16,), 1e-05]"
トーエネック,2019,Q1,10.453020690401996,"[(16,), 1e-05]"
トーエネック,2019,Q2,12.955752267352423,"[(16,), 1e-05]"
トーエネック,2019,Q3,13.25052872063773,"[(16,), 1e-05]"
トーエネック,2019,Q4,5.33491130357665,"[(16,), 1e-05]"
トーエネック,2020,Q1,6.118106955868765,"[(16,), 1e-05]"
トーエネック,2020,Q2,12.750469673702094,"[(16,), 1e-05]"
トーエネック,2020,Q3,13.233605943525458,"[(16,), 1e-05]"
トーエネック,2020,Q4,8.803349842247004,"[(16,), 1e-05]"
トーカイ,2018,Q1,11.38880566944838,"[(16,), 0.001]"
トーカイ,2018,Q2,11.500642713284149,"[(16,), 0.001]"
トーカイ,2018,Q3,11.887040647785913,"[(16,), 0.001]"
トーカイ,2018,Q4,11.886355433671124,"[(16,), 0.001]"
トーカイ,2019,Q1,11.901996658301861,"[(16,), 0.001]"
トーカイ,2019,Q2,11.911370532668087,"[(16,), 0.001]"
トーカイ,2019,Q3,11.893825982968407,"[(16,), 0.001]"
トーカイ,2019,Q4,11.883035667776385,"[(16,), 0.001]"
トーカイ,2020,Q1,11.87815355589844,"[(16,), 0.001]"
トーカイ,2020,Q2,11.839922608925296,"[(16,), 0.001]"
