企業名,会計年度,四半期,y_hat_umlp
三菱ロジスネクスト,2020,Q4,-12.338474
三菱倉庫,2018,Q1,14.408069
三菱倉庫,2018,Q2,11.052097
三菱倉庫,2018,Q3,33.971916
三菱倉庫,2018,Q4,10.087048
三菱倉庫,2019,Q1,16.000124
三菱倉庫,2019,Q2,24.322989
三菱倉庫,2019,Q3,30.87318
三菱倉庫,2019,Q4,37.940556
三菱倉庫,2020,Q1,37.77957
三菱倉庫,2020,Q2,45.732105
三菱倉庫,2020,Q3,36.388805
三菱倉庫,2020,Q4,15.420501
三菱化工機,2018,Q1,23.261044
三菱化工機,2018,Q2,23.110947
三菱化工機,2018,Q3,40.38312
三菱化工機,2018,Q4,26.30693
三菱化工機,2019,Q1,-1.504356
三菱化工機,2019,Q2,26.565014
三菱化工機,2019,Q3,79.20936
三菱化工機,2019,Q4,25.902817
三菱化工機,2020,Q1,-9.671284
三菱化工機,2020,Q2,44.403122
三菱化工機,2020,Q3,71.14635
三菱化工機,2020,Q4,21.538212
三菱地所,2018,Q1,2.6450956
三菱地所,2018,Q2,9.226852
三菱地所,2018,Q3,16.286129
三菱地所,2018,Q4,22.202156
三菱地所,2019,Q1,4.1911297
三菱地所,2019,Q2,16.894201
三菱地所,2019,Q3,13.477099
三菱地所,2019,Q4,26.335665
三菱地所,2020,Q1,33.340355
三菱地所,2020,Q2,6.245004
三菱地所,2020,Q3,23.430841
三菱地所,2020,Q4,20.687119
三菱瓦斯化学,2018,Q1,35.070892
三菱瓦斯化学,2018,Q2,86.15447
三菱瓦斯化学,2018,Q3,59.41524
三菱瓦斯化学,2018,Q4,60.195705
三菱瓦斯化学,2019,Q1,45.88052
三菱瓦斯化学,2019,Q2,35.248055
三菱瓦斯化学,2019,Q3,54.510197
三菱瓦斯化学,2019,Q4,55.281902
三菱瓦斯化学,2020,Q1,22.95848
三菱瓦斯化学,2020,Q2,35.45704
三菱瓦斯化学,2020,Q3,36.50259
三菱瓦斯化学,2020,Q4,21.6479
三菱自動車工業,2018,Q1,30.022614
三菱自動車工業,2018,Q2,22.634256
三菱自動車工業,2018,Q3,19.584137
三菱自動車工業,2018,Q4,14.850372
三菱自動車工業,2019,Q1,26.858553
三菱自動車工業,2019,Q2,1.060616
三菱自動車工業,2019,Q3,-39.222767
三菱自動車工業,2019,Q4,1.6531725
三菱自動車工業,2020,Q1,-4.760803
三菱自動車工業,2020,Q2,-71.78537
三菱自動車工業,2020,Q3,4.7453923
三菱自動車工業,2020,Q4,-14.578669
三菱製紙,2018,Q1,21.564278
三菱製紙,2018,Q2,7.6098094
三菱製紙,2018,Q3,58.51367
三菱製紙,2018,Q4,-7.96197
三菱製紙,2019,Q1,11.4570675
三菱製紙,2019,Q2,6.3539667
三菱製紙,2019,Q3,-44.69774
三菱製紙,2019,Q4,33.067062
三菱製紙,2020,Q1,-26.91184
三菱製紙,2020,Q2,23.853193
三菱製紙,2020,Q3,-54.915047
三菱製紙,2020,Q4,4.2853985
三菱製鋼,2018,Q1,53.981865
三菱製鋼,2018,Q2,-3.5181832
三菱製鋼,2018,Q3,-1.8850282
三菱製鋼,2018,Q4,7.110396
三菱製鋼,2019,Q1,26.614758
三菱製鋼,2019,Q2,8.903159
三菱製鋼,2019,Q3,-575.04724
三菱製鋼,2019,Q4,-245.12009
三菱製鋼,2020,Q1,-99.58767
三菱製鋼,2020,Q2,-80.42875
三菱製鋼,2020,Q3,-6.362822
三菱製鋼,2020,Q4,-236.90683
三菱重工業,2018,Q1,7.1056337
三菱重工業,2018,Q2,-2.0769174
三菱重工業,2018,Q3,39.0754
三菱重工業,2018,Q4,0.16516344
三菱重工業,2019,Q1,2.8977537
三菱重工業,2019,Q2,29.519573
三菱重工業,2019,Q3,49.15142
三菱重工業,2019,Q4,34.765087
三菱重工業,2020,Q1,33.833385
三菱重工業,2020,Q2,8.83836
三菱重工業,2020,Q3,-20.869396
三菱重工業,2020,Q4,78.048584
三菱電機,2018,Q1,21.254364
三菱電機,2018,Q2,33.022484
三菱電機,2018,Q3,25.325565
三菱電機,2018,Q4,37.630054
三菱電機,2019,Q1,21.33137
三菱電機,2019,Q2,25.427498
三菱電機,2019,Q3,25.967731
三菱電機,2019,Q4,20.561054
三菱電機,2020,Q1,22.778605
三菱電機,2020,Q2,8.943438
三菱電機,2020,Q3,12.946461
三菱電機,2020,Q4,11.537103
三谷セキサン,2018,Q1,53.163845
三谷セキサン,2018,Q2,45.606907
三谷セキサン,2018,Q3,41.085754
三谷セキサン,2018,Q4,64.34782
三谷セキサン,2019,Q1,43.320805
三谷セキサン,2019,Q2,67.97917
三谷セキサン,2019,Q3,75.86714
三谷セキサン,2019,Q4,58.8944
三谷セキサン,2020,Q1,75.33813
三谷セキサン,2020,Q2,56.214973
三谷セキサン,2020,Q3,47.275887
三谷セキサン,2020,Q4,48.77373
三谷産業,2018,Q1,3.0646484
三谷産業,2018,Q2,10.101177
三谷産業,2018,Q3,3.761759
三谷産業,2018,Q4,19.618841
三谷産業,2019,Q1,2.1282423
三谷産業,2019,Q2,12.509364
三谷産業,2019,Q3,9.903036
三谷産業,2019,Q4,17.915571
三谷産業,2020,Q1,-0.28566346
三谷産業,2020,Q2,13.272248
三谷産業,2020,Q3,10.899502
三谷産業,2020,Q4,11.695862
三越伊勢丹ホールディングス,2018,Q1,12.444723
三越伊勢丹ホールディングス,2018,Q2,-30.509525
三越伊勢丹ホールディングス,2018,Q3,-1.1782143
三越伊勢丹ホールディングス,2018,Q4,-28.557621
三越伊勢丹ホールディングス,2019,Q1,18.526775
三越伊勢丹ホールディングス,2019,Q2,-3.6394172
三越伊勢丹ホールディングス,2019,Q3,21.718735
三越伊勢丹ホールディングス,2019,Q4,-8.018186
三越伊勢丹ホールディングス,2020,Q1,-1.838235
三越伊勢丹ホールディングス,2020,Q2,-46.73678
三越伊勢丹ホールディングス,2020,Q3,-48.844185
三越伊勢丹ホールディングス,2020,Q4,39.498653
三重交通グループホールディング,2018,Q1,12.941896
三重交通グループホールディング,2018,Q2,18.23583
三重交通グループホールディング,2018,Q3,11.993688
三重交通グループホールディング,2018,Q4,0.078721106
三重交通グループホールディング,2019,Q1,13.90401
三重交通グループホールディング,2019,Q2,9.720955
三重交通グループホールディング,2019,Q3,16.539137
三重交通グループホールディング,2019,Q4,12.997346
三重交通グループホールディング,2020,Q1,5.9602036
三重交通グループホールディング,2020,Q2,18.707235
三重交通グループホールディング,2020,Q3,27.325886
三重交通グループホールディング,2020,Q4,1.080829
上新電機,2018,Q1,14.494398
上新電機,2018,Q2,-1.5694227
上新電機,2018,Q3,15.874483
上新電機,2018,Q4,13.28689
上新電機,2019,Q1,20.88182
上新電機,2019,Q2,45.433743
上新電機,2019,Q3,35.891724
上新電機,2019,Q4,34.86502
上新電機,2020,Q1,96.985
上新電機,2020,Q2,38.5744
上新電機,2020,Q3,27.558937
上新電機,2020,Q4,82.56854
上組,2018,Q1,28.080967
上組,2018,Q2,25.647839
上組,2018,Q3,43.99678
上組,2018,Q4,21.330854
上組,2019,Q1,45.80937
上組,2019,Q2,37.255688
上組,2019,Q3,41.20883
上組,2019,Q4,34.85251
上組,2020,Q1,45.76709
上組,2020,Q2,44.846043
上組,2020,Q3,25.675915
上組,2020,Q4,28.512512
不二製油グループ本社,2018,Q1,31.130043
不二製油グループ本社,2018,Q2,14.90757
不二製油グループ本社,2018,Q3,35.716507
不二製油グループ本社,2018,Q4,21.800756
不二製油グループ本社,2019,Q1,28.151089
不二製油グループ本社,2019,Q2,26.00302
不二製油グループ本社,2019,Q3,24.843002
不二製油グループ本社,2019,Q4,14.735977
不二製油グループ本社,2020,Q1,29.229553
不二製油グループ本社,2020,Q2,14.129927
不二製油グループ本社,2020,Q3,38.932552
不二製油グループ本社,2020,Q4,31.68338
不動テトラ,2018,Q1,1.932542
不動テトラ,2018,Q2,16.454147
不動テトラ,2018,Q3,7.333093
不動テトラ,2018,Q4,-11.993867
不動テトラ,2019,Q1,2.683089
不動テトラ,2019,Q2,9.188253
不動テトラ,2019,Q3,24.881672
不動テトラ,2019,Q4,14.680016
不動テトラ,2020,Q1,15.60548
不動テトラ,2020,Q2,10.938873
不動テトラ,2020,Q3,-5.8117237
不動テトラ,2020,Q4,36.76097
世紀東急工業,2018,Q1,9.118735
世紀東急工業,2018,Q2,15.477365
世紀東急工業,2018,Q3,7.7618465
世紀東急工業,2018,Q4,35.630173
世紀東急工業,2019,Q1,5.770954
世紀東急工業,2019,Q2,12.669211
世紀東急工業,2019,Q3,37.703583
世紀東急工業,2019,Q4,25.398043
世紀東急工業,2020,Q1,46.154175
世紀東急工業,2020,Q2,-3.2627125
世紀東急工業,2020,Q3,12.503723
世紀東急工業,2020,Q4,21.847818
中国塗料,2018,Q1,9.014406
中国塗料,2018,Q2,-30.093195
中国塗料,2018,Q3,-3.1561024
中国塗料,2018,Q4,-17.708147
中国塗料,2019,Q1,-25.934376
中国塗料,2019,Q2,-7.4686885
中国塗料,2019,Q3,14.266916
中国塗料,2019,Q4,10.857346
中国塗料,2020,Q1,1.538109
中国塗料,2020,Q2,27.87226
中国塗料,2020,Q3,3.93325
中国塗料,2020,Q4,-0.9852686
中外炉工業,2018,Q1,2.1744964
中外炉工業,2018,Q2,-2.573428
中外炉工業,2018,Q3,7.0012317
中外炉工業,2018,Q4,51.505234
中外炉工業,2019,Q1,6.6311765
中外炉工業,2019,Q2,-7.992347
中外炉工業,2019,Q3,24.919664
中外炉工業,2019,Q4,70.72367
中外炉工業,2020,Q1,8.936863
中外炉工業,2020,Q2,4.973516
中外炉工業,2020,Q3,-43.611042
中外炉工業,2020,Q4,21.814383
中央倉庫,2018,Q1,36.057316
中央倉庫,2018,Q2,15.605436
中央倉庫,2018,Q3,30.576233
中央倉庫,2018,Q4,4.3602624
中央倉庫,2019,Q1,18.038475
中央倉庫,2019,Q2,13.204652
中央倉庫,2019,Q3,17.844437
中央倉庫,2019,Q4,11.8583145
中央倉庫,2020,Q1,16.412039
中央倉庫,2020,Q2,9.070303
中央倉庫,2020,Q3,18.194801
中央倉庫,2020,Q4,9.191561
中央発条,2018,Q1,17.68611
中央発条,2018,Q2,-3.3126006
中央発条,2018,Q3,25.828125
中央発条,2018,Q4,21.55355
中央発条,2019,Q1,72.94175
中央発条,2019,Q2,34.955383
中央発条,2019,Q3,14.969438
中央発条,2019,Q4,30.410976
中央発条,2020,Q1,48.369965
中央発条,2020,Q2,-9.768384
中央発条,2020,Q3,26.820948
中央発条,2020,Q4,17.157755
中山福,2018,Q1,-0.5496433
中山福,2018,Q2,-3.6212742
中山福,2018,Q3,4.823189
中山福,2018,Q4,1.6387978
中山福,2019,Q1,15.540492
中山福,2019,Q2,-0.97025824
中山福,2019,Q3,5.7412767
中山福,2019,Q4,-10.731956
中山福,2020,Q1,-22.002638
中山福,2020,Q2,14.656187
中山福,2020,Q3,15.488492
中山福,2020,Q4,43.238476
中山製鋼所,2018,Q1,43.4504
中山製鋼所,2018,Q2,40.189045
中山製鋼所,2018,Q3,80.39202
中山製鋼所,2018,Q4,102.864075
中山製鋼所,2019,Q1,43.506603
中山製鋼所,2019,Q2,-18.241163
中山製鋼所,2019,Q3,19.436937
中山製鋼所,2019,Q4,31.850636
中山製鋼所,2020,Q1,31.005228
中山製鋼所,2020,Q2,-1.4727607
中山製鋼所,2020,Q3,75.83276
中山製鋼所,2020,Q4,-4.2370424
中広,2018,Q1,11.447571
中広,2018,Q2,4.6370897
中広,2018,Q3,8.491833
中広,2018,Q4,11.590085
中広,2019,Q1,24.796867
中広,2019,Q2,-3.818283
中広,2019,Q3,-5.521857
中広,2019,Q4,-30.052292
中広,2020,Q1,14.440751
中広,2020,Q2,-7.4837117
中広,2020,Q3,-27.578001
中広,2020,Q4,-13.541157
中村屋,2018,Q1,7.1646605
中村屋,2018,Q2,82.19745
中村屋,2018,Q3,325.96524
中村屋,2018,Q4,27.523642
中村屋,2019,Q1,62.861137
中村屋,2019,Q2,5.4589715
中村屋,2019,Q3,119.627945
中村屋,2019,Q4,79.31239
中村屋,2020,Q1,-85.0894
中村屋,2020,Q2,-112.44241
中村屋,2020,Q3,114.25623
中村屋,2020,Q4,163.0665
中越パルプ工業,2018,Q1,-175.11635
中越パルプ工業,2018,Q2,-119.05084
中越パルプ工業,2018,Q3,-39.008705
中越パルプ工業,2018,Q4,-0.81618786
中越パルプ工業,2019,Q1,16.650122
中越パルプ工業,2019,Q2,28.907995
中越パルプ工業,2019,Q3,10.771526
中越パルプ工業,2019,Q4,-4.928318
中越パルプ工業,2020,Q1,-13.097497
中越パルプ工業,2020,Q2,0.40855688
中越パルプ工業,2020,Q3,-15.896596
中越パルプ工業,2020,Q4,-37.349216
中部飼料,2018,Q1,23.014027
中部飼料,2018,Q2,31.706938
中部飼料,2018,Q3,36.252396
中部飼料,2018,Q4,34.65866
中部飼料,2019,Q1,33.2521
中部飼料,2019,Q2,38.737053
中部飼料,2019,Q3,33.189102
中部飼料,2019,Q4,24.435068
中部飼料,2020,Q1,47.697334
中部飼料,2020,Q2,32.300465
中部飼料,2020,Q3,27.773876
中部飼料,2020,Q4,15.190308
中電工,2018,Q1,34.321087
中電工,2018,Q2,52.150208
中電工,2018,Q3,47.151726
中電工,2018,Q4,43.53266
中電工,2019,Q1,41.259876
中電工,2019,Q2,-7.728012
中電工,2019,Q3,55.683468
中電工,2019,Q4,46.18787
中電工,2020,Q1,30.084866
中電工,2020,Q2,52.979034
中電工,2020,Q3,15.3439865
中電工,2020,Q4,55.942265
丸一鋼管,2018,Q1,40.880745
丸一鋼管,2018,Q2,-1.8445429
丸一鋼管,2018,Q3,19.23173
丸一鋼管,2018,Q4,54.337906
丸一鋼管,2019,Q1,57.034412
丸一鋼管,2019,Q2,49.98446
丸一鋼管,2019,Q3,6.986171
丸一鋼管,2019,Q4,12.554217
丸一鋼管,2020,Q1,19.290056
丸一鋼管,2020,Q2,82.605965
丸一鋼管,2020,Q3,34.73019
丸一鋼管,2020,Q4,13.535439
丸井グループ,2018,Q1,21.902096
丸井グループ,2018,Q2,14.869831
丸井グループ,2018,Q3,26.759985
丸井グループ,2018,Q4,22.372217
丸井グループ,2019,Q1,29.091408
丸井グループ,2019,Q2,36.487816
丸井グループ,2019,Q3,22.218382
丸井グループ,2019,Q4,24.813082
丸井グループ,2020,Q1,33.956024
丸井グループ,2020,Q2,-10.427063
丸井グループ,2020,Q3,29.510796
丸井グループ,2020,Q4,15.085981
丸全昭和運輸,2018,Q1,11.520311
丸全昭和運輸,2018,Q2,8.9851885
丸全昭和運輸,2018,Q3,12.731124
丸全昭和運輸,2018,Q4,24.863016
丸全昭和運輸,2019,Q1,60.74137
丸全昭和運輸,2019,Q2,29.512241
丸全昭和運輸,2019,Q3,139.40233
丸全昭和運輸,2019,Q4,42.146896
丸全昭和運輸,2020,Q1,33.357174
丸全昭和運輸,2020,Q2,6.8344646
丸全昭和運輸,2020,Q3,42.531815
丸全昭和運輸,2020,Q4,33.67074
丸大食品,2018,Q1,3.1391525
丸大食品,2018,Q2,4.8289485
丸大食品,2018,Q3,11.83442
丸大食品,2018,Q4,20.596268
丸大食品,2019,Q1,4.986767
丸大食品,2019,Q2,7.7488728
丸大食品,2019,Q3,18.144424
丸大食品,2019,Q4,-8.771902
丸大食品,2020,Q1,-5.32874
丸大食品,2020,Q2,3.4202027
丸大食品,2020,Q3,62.439144
丸大食品,2020,Q4,7.967889
丸文,2018,Q1,-0.16903687
丸文,2018,Q2,14.616776
丸文,2018,Q3,23.808802
丸文,2018,Q4,32.549984
丸文,2019,Q1,1.0707157
丸文,2019,Q2,20.750868
丸文,2019,Q3,19.917902
丸文,2019,Q4,12.175063
丸文,2020,Q1,5.5582833
丸文,2020,Q2,-12.100492
丸文,2020,Q3,-14.144274
丸文,2020,Q4,0.35068074
丸紅建材リース,2018,Q1,8.927388
丸紅建材リース,2018,Q2,5.0374184
丸紅建材リース,2018,Q3,9.232304
丸紅建材リース,2018,Q4,44.02554
丸紅建材リース,2019,Q1,82.893486
丸紅建材リース,2019,Q2,59.37954
丸紅建材リース,2019,Q3,27.905136
丸紅建材リース,2019,Q4,37.29788
丸紅建材リース,2020,Q1,45.20249
丸紅建材リース,2020,Q2,14.610742
丸紅建材リース,2020,Q3,144.35706
丸紅建材リース,2020,Q4,37.316536
丸運,2018,Q1,10.805563
丸運,2018,Q2,11.054292
丸運,2018,Q3,12.452851
丸運,2018,Q4,14.644563
丸運,2019,Q1,4.9749475
丸運,2019,Q2,11.910784
丸運,2019,Q3,12.505446
丸運,2019,Q4,9.2646
丸運,2020,Q1,6.019049
丸運,2020,Q2,10.75521
丸運,2020,Q3,-9.060105
丸運,2020,Q4,5.9861007
九電工,2018,Q1,46.196144
九電工,2018,Q2,55.93643
九電工,2018,Q3,31.887764
九電工,2018,Q4,117.57464
九電工,2019,Q1,47.106434
九電工,2019,Q2,71.92524
九電工,2019,Q3,58.102955
九電工,2019,Q4,122.15539
九電工,2020,Q1,34.592308
九電工,2020,Q2,94.72938
九電工,2020,Q3,53.851223
九電工,2020,Q4,167.80177
亀田製菓,2018,Q1,13.283842
亀田製菓,2018,Q2,29.154625
亀田製菓,2018,Q3,48.92087
亀田製菓,2018,Q4,48.79958
亀田製菓,2019,Q1,30.77201
亀田製菓,2019,Q2,48.507206
亀田製菓,2019,Q3,72.416115
亀田製菓,2019,Q4,43.677578
亀田製菓,2020,Q1,19.894781
亀田製菓,2020,Q2,45.102226
亀田製菓,2020,Q3,77.8941
亀田製菓,2020,Q4,-2.8918772
五洋建設,2018,Q1,22.314482
五洋建設,2018,Q2,8.57474
五洋建設,2018,Q3,13.577753
五洋建設,2018,Q4,3.479162
五洋建設,2019,Q1,18.29911
五洋建設,2019,Q2,15.801717
五洋建設,2019,Q3,22.173723
五洋建設,2019,Q4,11.053074
五洋建設,2020,Q1,12.007155
五洋建設,2020,Q2,22.725214
五洋建設,2020,Q3,26.311413
五洋建設,2020,Q4,17.576754
井村屋グループ,2018,Q1,16.437511
井村屋グループ,2018,Q2,31.321135
井村屋グループ,2018,Q3,28.626116
井村屋グループ,2018,Q4,-4.464045
井村屋グループ,2019,Q1,14.01233
井村屋グループ,2019,Q2,16.040682
井村屋グループ,2019,Q3,19.821348
井村屋グループ,2019,Q4,4.77303
井村屋グループ,2020,Q1,-2.2046528
井村屋グループ,2020,Q2,11.451519
井村屋グループ,2020,Q3,11.714015
井村屋グループ,2020,Q4,-5.3517156
京セラ,2018,Q1,53.79838
京セラ,2018,Q2,59.99356
京セラ,2018,Q3,117.54999
京セラ,2018,Q4,108.996315
京セラ,2019,Q1,84.40969
京セラ,2019,Q2,44.689083
京セラ,2019,Q3,128.54039
京セラ,2019,Q4,82.0131
京セラ,2020,Q1,45.743988
京セラ,2020,Q2,57.644245
京セラ,2020,Q3,107.784744
京セラ,2020,Q4,105.24774
京三製作所,2018,Q1,-0.6325485
京三製作所,2018,Q2,-5.232219
京三製作所,2018,Q3,8.574718
京三製作所,2018,Q4,24.892675
京三製作所,2019,Q1,-6.0949388
京三製作所,2019,Q2,-6.3735
京三製作所,2019,Q3,9.170482
京三製作所,2019,Q4,34.190327
京三製作所,2020,Q1,-24.960405
京三製作所,2020,Q2,-6.643626
京三製作所,2020,Q3,6.111126
京三製作所,2020,Q4,44.139153
京成電鉄,2018,Q1,33.459175
京成電鉄,2018,Q2,45.47713
京成電鉄,2018,Q3,74.83264
京成電鉄,2018,Q4,27.177345
京成電鉄,2019,Q1,47.642574
京成電鉄,2019,Q2,60.356853
京成電鉄,2019,Q3,65.215614
京成電鉄,2019,Q4,28.25002
京成電鉄,2020,Q1,9.055665
京成電鉄,2020,Q2,-69.19181
京成電鉄,2020,Q3,-17.130463
京成電鉄,2020,Q4,-63.362465
京浜急行電鉄,2018,Q1,8.153215
京浜急行電鉄,2018,Q2,0.8856432
京浜急行電鉄,2018,Q3,12.179283
京浜急行電鉄,2018,Q4,-11.634462
京浜急行電鉄,2019,Q1,8.651121
京浜急行電鉄,2019,Q2,14.897264
京浜急行電鉄,2019,Q3,11.032585
京浜急行電鉄,2019,Q4,3.1769655
京浜急行電鉄,2020,Q1,9.177449
京浜急行電鉄,2020,Q2,8.191261
京浜急行電鉄,2020,Q3,26.484678
京浜急行電鉄,2020,Q4,10.470804
京王電鉄,2018,Q1,18.265978
京王電鉄,2018,Q2,21.70477
京王電鉄,2018,Q3,29.996342
京王電鉄,2018,Q4,13.2429495
京王電鉄,2019,Q1,12.346243
京王電鉄,2019,Q2,27.519215
京王電鉄,2019,Q3,35.68321
京王電鉄,2019,Q4,32.702686
京王電鉄,2020,Q1,7.1598535
京王電鉄,2020,Q2,-18.45087
京王電鉄,2020,Q3,-21.449223
京王電鉄,2020,Q4,-17.570868
京都きもの友禅,2018,Q1,20.929943
京都きもの友禅,2018,Q2,19.674946
京都きもの友禅,2018,Q3,36.052982
京都きもの友禅,2018,Q4,-21.357376
京都きもの友禅,2019,Q1,1.1067252
京都きもの友禅,2019,Q2,-19.551748
京都きもの友禅,2019,Q3,-3.86986
京都きもの友禅,2019,Q4,-24.69156
京都きもの友禅,2020,Q1,21.689165
京都きもの友禅,2020,Q2,-27.162611
京都きもの友禅,2020,Q3,-14.291928
京都きもの友禅,2020,Q4,-0.84443843
京阪ホールディングス,2018,Q1,6.9613667
京阪ホールディングス,2018,Q2,16.310781
京阪ホールディングス,2018,Q3,38.503075
京阪ホールディングス,2018,Q4,12.653
京阪ホールディングス,2019,Q1,21.36529
京阪ホールディングス,2019,Q2,17.527317
京阪ホールディングス,2019,Q3,13.909484
京阪ホールディングス,2019,Q4,46.149025
京阪ホールディングス,2020,Q1,6.7779326
京阪ホールディングス,2020,Q2,-5.3225446
京阪ホールディングス,2020,Q3,8.691576
京阪ホールディングス,2020,Q4,29.400452
今仙電機製作所,2018,Q1,38.213852
今仙電機製作所,2018,Q2,44.824696
今仙電機製作所,2018,Q3,46.06528
今仙電機製作所,2018,Q4,51.406227
今仙電機製作所,2019,Q1,4.3540983
今仙電機製作所,2019,Q2,31.334595
今仙電機製作所,2019,Q3,55.210598
今仙電機製作所,2019,Q4,34.681217
今仙電機製作所,2020,Q1,-14.391908
今仙電機製作所,2020,Q2,29.778828
今仙電機製作所,2020,Q3,9.15669
今仙電機製作所,2020,Q4,23.048786
任天堂,2018,Q1,-29.472752
任天堂,2018,Q2,201.01123
任天堂,2018,Q3,641.5297
任天堂,2018,Q4,60.440216
任天堂,2019,Q1,-32.355232
任天堂,2019,Q2,275.20654
任天堂,2019,Q3,668.22577
任天堂,2019,Q4,274.98044
任天堂,2020,Q1,82.27315
任天堂,2020,Q2,483.64624
任天堂,2020,Q3,845.14703
任天堂,2020,Q4,859.2316
伊藤忠エネクス,2018,Q1,15.734513
伊藤忠エネクス,2018,Q2,23.236565
伊藤忠エネクス,2018,Q3,29.22683
伊藤忠エネクス,2018,Q4,9.523898
伊藤忠エネクス,2019,Q1,4.510744
伊藤忠エネクス,2019,Q2,10.900826
伊藤忠エネクス,2019,Q3,22.472792
伊藤忠エネクス,2019,Q4,34.494728
伊藤忠エネクス,2020,Q1,14.125915
伊藤忠エネクス,2020,Q2,11.4884205
伊藤忠エネクス,2020,Q3,12.5925665
伊藤忠エネクス,2020,Q4,30.80894
伊藤忠テクノソリューションズ,2018,Q1,2.3128972
伊藤忠テクノソリューションズ,2018,Q2,59.231045
伊藤忠テクノソリューションズ,2018,Q3,21.836178
伊藤忠テクノソリューションズ,2018,Q4,99.9558
伊藤忠テクノソリューションズ,2019,Q1,20.52181
伊藤忠テクノソリューションズ,2019,Q2,54.68607
伊藤忠テクノソリューションズ,2019,Q3,30.238365
伊藤忠テクノソリューションズ,2019,Q4,83.83176
伊藤忠テクノソリューションズ,2020,Q1,21.489391
伊藤忠テクノソリューションズ,2020,Q2,39.545452
伊藤忠テクノソリューションズ,2020,Q3,10.014281
伊藤忠テクノソリューションズ,2020,Q4,48.747192
伯東,2018,Q1,34.395718
伯東,2018,Q2,21.407717
伯東,2018,Q3,36.263756
伯東,2018,Q4,29.114395
伯東,2019,Q1,29.248663
伯東,2019,Q2,42.611786
伯東,2019,Q3,37.314182
伯東,2019,Q4,21.657461
伯東,2020,Q1,10.307309
伯東,2020,Q2,48.79669
伯東,2020,Q3,-2.647159
伯東,2020,Q4,7.4698205
住友ベークライト,2018,Q1,12.612409
住友ベークライト,2018,Q2,17.194368
住友ベークライト,2018,Q3,17.108904
住友ベークライト,2018,Q4,4.81175
住友ベークライト,2019,Q1,26.272457
住友ベークライト,2019,Q2,33.424896
住友ベークライト,2019,Q3,-11.09503
住友ベークライト,2019,Q4,24.903585
住友ベークライト,2020,Q1,14.459992
住友ベークライト,2020,Q2,27.737835
住友ベークライト,2020,Q3,21.624561
住友ベークライト,2020,Q4,51.427547
住友不動産,2018,Q1,36.163944
住友不動産,2018,Q2,63.423996
住友不動産,2018,Q3,59.94071
住友不動産,2018,Q4,39.150726
住友不動産,2019,Q1,60.552483
住友不動産,2019,Q2,22.451426
住友不動産,2019,Q3,34.13047
住友不動産,2019,Q4,59.296055
住友不動産,2020,Q1,89.92189
住友不動産,2020,Q2,68.32195
住友不動産,2020,Q3,29.903414
住友不動産,2020,Q4,46.476273
住友倉庫,2018,Q1,13.294874
住友倉庫,2018,Q2,8.325448
住友倉庫,2018,Q3,1.7871685
住友倉庫,2018,Q4,6.294642
住友倉庫,2019,Q1,13.224697
住友倉庫,2019,Q2,15.414307
住友倉庫,2019,Q3,0.32412964
住友倉庫,2019,Q4,18.844282
住友倉庫,2020,Q1,16.261694
住友倉庫,2020,Q2,-17.0479
住友倉庫,2020,Q3,20.263987
住友倉庫,2020,Q4,13.533544
住友化学,2018,Q1,12.97732
住友化学,2018,Q2,22.557707
住友化学,2018,Q3,20.72057
住友化学,2018,Q4,18.650234
住友化学,2019,Q1,16.86792
住友化学,2019,Q2,19.730257
住友化学,2019,Q3,10.784689
住友化学,2019,Q4,6.3577685
住友化学,2020,Q1,0.44425038
住友化学,2020,Q2,-6.9835143
住友化学,2020,Q3,-2.3014512
住友化学,2020,Q4,15.590022
住友大阪セメント,2018,Q1,9.719897
住友大阪セメント,2018,Q2,9.79108
住友大阪セメント,2018,Q3,1.4931053
住友大阪セメント,2018,Q4,10.624727
住友大阪セメント,2019,Q1,7.533362
住友大阪セメント,2019,Q2,24.196535
住友大阪セメント,2019,Q3,14.494463
住友大阪セメント,2019,Q4,23.057552
住友大阪セメント,2020,Q1,29.539454
住友大阪セメント,2020,Q2,36.75106
住友大阪セメント,2020,Q3,45.372677
住友大阪セメント,2020,Q4,75.75408
住友理工,2018,Q1,22.935938
住友理工,2018,Q2,14.937712
住友理工,2018,Q3,22.998718
住友理工,2018,Q4,1.6785481
住友理工,2019,Q1,4.7103453
住友理工,2019,Q2,3.724531
住友理工,2019,Q3,17.389269
住友理工,2019,Q4,12.840068
住友理工,2020,Q1,10.844468
住友理工,2020,Q2,-13.338906
住友理工,2020,Q3,-7.4561534
住友理工,2020,Q4,-3.5923982
住友精化,2018,Q1,37.585064
住友精化,2018,Q2,47.031837
住友精化,2018,Q3,93.61202
住友精化,2018,Q4,90.59197
住友精化,2019,Q1,174.50786
住友精化,2019,Q2,249.25409
住友精化,2019,Q3,187.06749
住友精化,2019,Q4,119.85587
住友精化,2020,Q1,71.37106
住友精化,2020,Q2,-13.128972
住友精化,2020,Q3,129.1377
住友精化,2020,Q4,27.443176
住友重機械工業,2018,Q1,-4.75038
住友重機械工業,2018,Q2,8.072823
住友重機械工業,2018,Q3,35.723633
住友重機械工業,2018,Q4,49.06041
住友重機械工業,2019,Q1,6.520543
住友重機械工業,2019,Q2,41.34337
住友重機械工業,2019,Q3,41.815678
住友重機械工業,2019,Q4,26.034983
