企業名,会計年度,四半期,y_hat_uraf,best_hyparam
リケン,2020,Q2,30.109300000000008,[100 100]
リケン,2020,Q3,5.363637108002598,[100 100]
リケン,2020,Q4,78.86363427700066,[100 100]
リケンテクノス,2018,Q1,9.763008898809652,[2000 10]
リケンテクノス,2018,Q2,11.838485607142887,[2000 10]
リケンテクノス,2018,Q3,11.779841325397037,[2000 10]
リケンテクノス,2018,Q4,11.314317279761946,[2000 10]
リケンテクノス,2019,Q1,10.854928839285726,[2000 10]
リケンテクノス,2019,Q2,11.31765927564106,[2000 10]
リケンテクノス,2019,Q3,11.16360224549056,[2000 10]
リケンテクノス,2019,Q4,11.899589119047716,[2000 10]
リケンテクノス,2020,Q1,12.263174400793707,[2000 10]
リケンテクノス,2020,Q2,7.5285775000000275,[2000 10]
リケンテクノス,2020,Q3,8.910415404761912,[2000 10]
リケンテクノス,2020,Q4,11.21939430952376,[2000 10]
リコー,2018,Q1,-14.564544805079725,[100 100]
リコー,2018,Q2,-70.40489999999993,[100 100]
リコー,2018,Q3,12.466555194920275,[100 100]
リコー,2018,Q4,19.444255679642037,[100 100]
リコー,2019,Q1,10.280727657129805,[100 100]
リコー,2019,Q2,-28.673412785453877,[100 100]
リコー,2019,Q3,16.67947391637488,[100 100]
リコー,2019,Q4,11.929436473465655,[100 100]
リコー,2020,Q1,7.851359360727308,[100 100]
リコー,2020,Q2,-20.951544320357947,[100 100]
リコー,2020,Q3,-26.270300000000034,[100 100]
リコー,2020,Q4,9.689299999999992,[100 100]
リソルホールディングス,2018,Q1,-0.36953999999999704,[1000 100]
リソルホールディングス,2018,Q2,6.829024990834293,[1000 100]
リソルホールディングス,2018,Q3,58.13696396642768,[1000 100]
リソルホールディングス,2018,Q4,77.01172923906401,[1000 100]
リソルホールディングス,2019,Q1,109.66013619532049,[1000 100]
リソルホールディングス,2019,Q2,-0.823708969483473,[1000 100]
リソルホールディングス,2019,Q3,37.476100000000145,[1000 100]
リソルホールディングス,2019,Q4,119.11329847812964,[1000 100]
リソルホールディングス,2020,Q1,92.51805081485264,[1000 100]
リソルホールディングス,2020,Q2,22.416719999999987,[1000 100]
リソルホールディングス,2020,Q3,-29.565981521871805,[1000 100]
リソルホールディングス,2020,Q4,227.73212000000186,[1000 100]
リゾートトラスト,2018,Q1,25.9483,[100 10]
リゾートトラスト,2018,Q2,0.9877000000000008,[100 10]
リゾートトラスト,2018,Q3,33.43020000000002,[100 10]
リゾートトラスト,2018,Q4,48.35761889188026,[100 10]
リゾートトラスト,2019,Q1,15.867700000000006,[100 10]
リゾートトラスト,2019,Q2,12.331100000000006,[100 10]
リゾートトラスト,2019,Q3,-1.2211999999999996,[100 10]
リゾートトラスト,2019,Q4,60.922923432048556,[100 10]
リゾートトラスト,2020,Q1,24.99939999999999,[100 10]
リゾートトラスト,2020,Q2,35.56179999999994,[100 10]
リゾートトラスト,2020,Q3,14.133056675640788,[100 10]
リゾートトラスト,2020,Q4,6.778975567521039,[100 10]
リックス,2018,Q1,54.4970799999994,[1000 10]
リックス,2018,Q2,52.84239999999962,[1000 10]
リックス,2018,Q3,57.91557999999986,[1000 10]
リックス,2018,Q4,59.32171000000029,[1000 10]
リックス,2019,Q1,55.05849000000036,[1000 10]
リックス,2019,Q2,68.33015999999999,[1000 10]
リックス,2019,Q3,70.15462000000007,[1000 10]
リックス,2019,Q4,64.61307999999943,[1000 10]
リックス,2020,Q1,47.783140000000216,[1000 10]
リックス,2020,Q2,58.47876000000011,[1000 10]
リックス,2020,Q3,52.3601399999998,[1000 10]
リックス,2020,Q4,57.923479999999806,[1000 10]
リョーサン,2018,Q1,41.29047999999897,[2000 100]
リョーサン,2018,Q2,22.970739999999896,[2000 100]
リョーサン,2018,Q3,23.66688499999988,[2000 100]
リョーサン,2018,Q4,34.36512999999954,[2000 100]
リョーサン,2019,Q1,26.708634999999557,[2000 100]
リョーサン,2019,Q2,31.960054999999624,[2000 100]
リョーサン,2019,Q3,25.85031500000009,[2000 100]
リョーサン,2019,Q4,22.658475000000127,[2000 100]
リョーサン,2020,Q1,23.053630000000158,[2000 100]
リョーサン,2020,Q2,20.942204999999944,[2000 100]
リョーサン,2020,Q3,27.72878499999995,[2000 100]
リョーサン,2020,Q4,-14.689147882376487,[2000 100]
リログループ,2018,Q1,31.40054000000014,[1000 10]
リログループ,2018,Q2,26.530900000000138,[1000 10]
リログループ,2018,Q3,22.342060000000167,[1000 10]
リログループ,2018,Q4,20.869840000000003,[1000 10]
リログループ,2019,Q1,20.606880000000245,[1000 10]
リログループ,2019,Q2,23.06444000000002,[1000 10]
リログループ,2019,Q3,17.245350000000098,[1000 10]
リログループ,2019,Q4,24.000159999999948,[1000 10]
リログループ,2020,Q1,20.714790000000086,[1000 10]
リログループ,2020,Q2,18.06292000000005,[1000 10]
リログループ,2020,Q3,8.169590000000074,[1000 10]
リログループ,2020,Q4,12.900209999999989,[1000 10]
リンテック,2018,Q1,33.984239999999836,[500 100]
リンテック,2018,Q2,31.322480000000077,[500 100]
リンテック,2018,Q3,45.918459999999826,[500 100]
リンテック,2018,Q4,25.082839999999923,[500 100]
リンテック,2019,Q1,41.66125999999996,[500 100]
リンテック,2019,Q2,34.25782000000001,[500 100]
リンテック,2019,Q3,42.27199999999986,[500 100]
リンテック,2019,Q4,39.6065,[500 100]
リンテック,2020,Q1,28.357559999999985,[500 100]
リンテック,2020,Q2,36.1505799999999,[500 100]
リンテック,2020,Q3,28.358699999999963,[500 100]
リンテック,2020,Q4,27.197239999999876,[500 100]
リンナイ,2018,Q1,83.66710000000003,[100 10]
リンナイ,2018,Q2,99.0902999999999,[100 10]
リンナイ,2018,Q3,142.7510999999999,[100 10]
リンナイ,2018,Q4,92.72783999999994,[100 10]
リンナイ,2019,Q1,86.36149999999998,[100 10]
リンナイ,2019,Q2,95.26469999999992,[100 10]
リンナイ,2019,Q3,137.12889999999993,[100 10]
リンナイ,2019,Q4,94.60129999999998,[100 10]
リンナイ,2020,Q1,71.59890000000004,[100 10]
リンナイ,2020,Q2,78.74059999999993,[100 10]
リンナイ,2020,Q3,146.3876000000001,[100 10]
リンナイ,2020,Q4,111.79850000000003,[100 10]
レイズネクスト,2018,Q1,8.197900000000002,[100 10]
レイズネクスト,2018,Q2,34.85449999999999,[100 10]
レイズネクスト,2018,Q3,26.964250000000003,[100 10]
レイズネクスト,2018,Q4,25.657499999999995,[100 10]
レイズネクスト,2019,Q1,9.3542,[100 10]
レイズネクスト,2019,Q2,40.74320000000002,[100 10]
レイズネクスト,2019,Q3,22.63189999999999,[100 10]
レイズネクスト,2019,Q4,27.412099999999995,[100 10]
レイズネクスト,2020,Q1,11.800999999999998,[100 10]
レイズネクスト,2020,Q2,87.15480000000002,[100 10]
レイズネクスト,2020,Q3,39.819300000000034,[100 10]
レイズネクスト,2020,Q4,26.51143333333333,[100 10]
レオン自動機,2018,Q1,18.28085,[100 10]
レオン自動機,2018,Q2,30.837033333333306,[100 10]
レオン自動機,2018,Q3,29.674985714285697,[100 10]
レオン自動機,2018,Q4,20.0826,[100 10]
レオン自動機,2019,Q1,16.42356666666667,[100 10]
レオン自動機,2019,Q2,19.778716666666664,[100 10]
レオン自動機,2019,Q3,31.825649999999968,[100 10]
レオン自動機,2019,Q4,20.044988809523822,[100 10]
レオン自動機,2020,Q1,18.414109999999987,[100 10]
レオン自動機,2020,Q2,28.953999999999986,[100 10]
レオン自動機,2020,Q3,14.476299999999988,[100 10]
レオン自動機,2020,Q4,19.2388,[100 10]
レシップホールディングス,2018,Q1,-3.856089999999977,[1000 100]
レシップホールディングス,2018,Q2,-23.427930000000128,[1000 100]
レシップホールディングス,2018,Q3,-0.05124000000000052,[1000 100]
レシップホールディングス,2018,Q4,-11.276080000000071,[1000 100]
レシップホールディングス,2019,Q1,-30.52428000000032,[1000 100]
レシップホールディングス,2019,Q2,1.0331800000000049,[1000 100]
レシップホールディングス,2019,Q3,16.585879999999865,[1000 100]
レシップホールディングス,2019,Q4,28.596760000000142,[1000 100]
レシップホールディングス,2020,Q1,16.424073609257473,[1000 100]
レシップホールディングス,2020,Q2,-4.199806390742453,[1000 100]
レシップホールディングス,2020,Q3,-24.682519172227455,[1000 100]
レシップホールディングス,2020,Q4,10.676921059211393,[1000 100]
レック,2018,Q1,49.3311018708333,[1000 100]
レック,2018,Q2,23.950469031252023,[1000 100]
レック,2018,Q3,43.09354736272234,[1000 100]
レック,2018,Q4,17.655018274099053,[1000 100]
レック,2019,Q1,41.03326626450072,[1000 100]
レック,2019,Q2,19.63663110864469,[1000 100]
レック,2019,Q3,34.33814725713952,[1000 100]
レック,2019,Q4,22.65179693734684,[1000 100]
レック,2020,Q1,17.318321105951036,[1000 100]
レック,2020,Q2,15.372979674390333,[1000 100]
レック,2020,Q3,24.44133924050457,[1000 100]
レック,2020,Q4,14.911598632460821,[1000 100]
レンゴー,2018,Q1,6.001294999999996,[2000 100]
レンゴー,2018,Q2,-3.7601099999999663,[2000 100]
レンゴー,2018,Q3,16.063869999999778,[2000 100]
レンゴー,2018,Q4,13.993859999999886,[2000 100]
レンゴー,2019,Q1,9.53261999999992,[2000 100]
レンゴー,2019,Q2,4.852625000000077,[2000 100]
レンゴー,2019,Q3,19.23714500000013,[2000 100]
レンゴー,2019,Q4,18.651894999999975,[2000 100]
レンゴー,2020,Q1,23.222830000000048,[2000 100]
レンゴー,2020,Q2,20.11574999999992,[2000 100]
レンゴー,2020,Q3,19.313129999999887,[2000 100]
レンゴー,2020,Q4,12.805545000000341,[2000 100]
ロート製薬,2018,Q1,16.60903818181815,[2000 10]
ロート製薬,2018,Q2,25.672594999999557,[2000 10]
ロート製薬,2018,Q3,27.90119999999931,[2000 10]
ロート製薬,2018,Q4,10.491626000000077,[2000 10]
ロート製薬,2019,Q1,27.986379999999876,[2000 10]
ロート製薬,2019,Q2,25.395669999999708,[2000 10]
ロート製薬,2019,Q3,28.087529999999862,[2000 10]
ロート製薬,2019,Q4,-5.148234999999891,[2000 10]
ロート製薬,2020,Q1,15.278549999999974,[2000 10]
ロート製薬,2020,Q2,32.5565199999999,[2000 10]
ロート製薬,2020,Q3,35.459764999999656,[2000 10]
ロート製薬,2020,Q4,33.20953999999918,[2000 10]
ローム,2018,Q1,-2.8660999999999994,[100 100]
ローム,2018,Q2,102.0905,[100 100]
ローム,2018,Q3,66.56970000000005,[100 100]
ローム,2018,Q4,68.89210000000007,[100 100]
ローム,2019,Q1,71.04800000000007,[100 100]
ローム,2019,Q2,120.0625,[100 100]
ローム,2019,Q3,105.43819999999997,[100 100]
ローム,2019,Q4,77.71879999999999,[100 100]
ローム,2020,Q1,38.406400000000026,[100 100]
ローム,2020,Q2,91.5686,[100 100]
ローム,2020,Q3,73.22669999999992,[100 100]
ローム,2020,Q4,89.34289999999994,[100 100]
ワイエイシイホールディングス,2018,Q1,-11.762299999999998,[100 10]
ワイエイシイホールディングス,2018,Q2,13.202966666666653,[100 10]
ワイエイシイホールディングス,2018,Q3,4.430199999999996,[100 10]
ワイエイシイホールディングス,2018,Q4,6.323899999999997,[100 10]
ワイエイシイホールディングス,2019,Q1,-9.8855,[100 10]
ワイエイシイホールディングス,2019,Q2,7.2658,[100 10]
ワイエイシイホールディングス,2019,Q3,10.345550000000003,[100 10]
ワイエイシイホールディングス,2019,Q4,33.31310000000001,[100 10]
ワイエイシイホールディングス,2020,Q1,26.640099999999997,[100 10]
ワイエイシイホールディングス,2020,Q2,93.31479999999996,[100 10]
ワイエイシイホールディングス,2020,Q3,58.21720000000001,[100 10]
ワイエイシイホールディングス,2020,Q4,21.958404999999985,[100 10]
ワコム,2018,Q1,-1.9518200000000003,[500 10]
ワコム,2018,Q2,6.827140000000018,[500 10]
ワコム,2018,Q3,0.7489399999999998,[500 10]
ワコム,2018,Q4,-7.727599999999954,[500 10]
ワコム,2019,Q1,-0.9381400000000052,[500 10]
ワコム,2019,Q2,10.559106666666636,[500 10]
ワコム,2019,Q3,12.079382666666715,[500 10]
ワコム,2019,Q4,-4.631224000000012,[500 10]
ワコム,2020,Q1,-0.7564943333333379,[500 10]
ワコム,2020,Q2,12.756253333333365,[500 10]
ワコム,2020,Q3,5.992080000000019,[500 10]
ワコム,2020,Q4,-3.0324500000000185,[500 10]
ワコールホールディングス,2018,Q1,26.668408130548702,[100 10]
ワコールホールディングス,2018,Q2,29.324816261097354,[100 10]
ワコールホールディングス,2018,Q3,68.18003109791161,[100 10]
ワコールホールディングス,2018,Q4,6.4910000000000005,[100 10]
ワコールホールディングス,2019,Q1,29.13130813054868,[100 10]
ワコールホールディングス,2019,Q2,21.00092581592927,[100 10]
ワコールホールディングス,2019,Q3,29.151799999999966,[100 10]
ワコールホールディングス,2019,Q4,-41.64410000000001,[100 10]
ワコールホールディングス,2020,Q1,-65.9766,[100 10]
ワコールホールディングス,2020,Q2,30.85853109791148,[100 10]
ワコールホールディングス,2020,Q3,72.87328516318583,[100 10]
ワコールホールディングス,2020,Q4,-85.43959999999993,[100 10]
ワタミ,2018,Q1,-4.249010277777806,[2000 10]
ワタミ,2018,Q2,-34.62399180952393,[2000 10]
ワタミ,2018,Q3,-8.850751940476211,[2000 10]
ワタミ,2018,Q4,-11.738086000000065,[2000 10]
ワタミ,2019,Q1,-1.4500066025641212,[2000 10]
ワタミ,2019,Q2,-1.7086767857142868,[2000 10]
ワタミ,2019,Q3,-18.41255541666688,[2000 10]
ワタミ,2019,Q4,-28.454595702381674,[2000 10]
ワタミ,2020,Q1,-14.671899952381272,[2000 10]
ワタミ,2020,Q2,-52.20818750000044,[2000 10]
ワタミ,2020,Q3,-84.793106666666,[2000 10]
ワタミ,2020,Q4,-30.149183238095326,[2000 10]
三ツ星ベルト,2018,Q1,21.5578,[100 10]
三ツ星ベルト,2018,Q2,28.842500000000022,[100 10]
三ツ星ベルト,2018,Q3,29.404379004291428,[100 10]
三ツ星ベルト,2018,Q4,15.7839,[100 10]
三ツ星ベルト,2019,Q1,35.01017900429141,[100 10]
三ツ星ベルト,2019,Q2,39.226679004291405,[100 10]
三ツ星ベルト,2019,Q3,47.92007900429143,[100 10]
三ツ星ベルト,2019,Q4,47.04540000000001,[100 10]
三ツ星ベルト,2020,Q1,41.193579004291394,[100 10]
三ツ星ベルト,2020,Q2,35.90767900429139,[100 10]
三ツ星ベルト,2020,Q3,29.56785800858282,[100 10]
三ツ星ベルト,2020,Q4,31.9796480514971,[100 10]
三井不動産,2018,Q1,26.748370000000037,[2000 100]
三井不動産,2018,Q2,26.74734000000009,[2000 100]
三井不動産,2018,Q3,24.810475000000142,[2000 100]
三井不動産,2018,Q4,23.708109999999603,[2000 100]
三井不動産,2019,Q1,28.966474999999985,[2000 100]
三井不動産,2019,Q2,29.917030000000054,[2000 100]
三井不動産,2019,Q3,34.017199999999825,[2000 100]
三井不動産,2019,Q4,49.83020999999966,[2000 100]
三井不動産,2020,Q1,38.11426000000016,[2000 100]
三井不動産,2020,Q2,30.36598499999948,[2000 100]
三井不動産,2020,Q3,35.09244499999963,[2000 100]
三井不動産,2020,Q4,63.975555000000185,[2000 100]
三井住友建設,2018,Q1,30.16470089118853,[100 100]
三井住友建設,2018,Q2,23.90722071295082,[100 100]
三井住友建設,2018,Q3,32.944599999999966,[100 100]
三井住友建設,2018,Q4,26.559180178237675,[100 100]
三井住友建設,2019,Q1,31.9945801782377,[100 100]
三井住友建設,2019,Q2,32.20629999999996,[100 100]
三井住友建設,2019,Q3,30.645499999999963,[100 100]
三井住友建設,2019,Q4,26.1275,[100 100]
三井住友建設,2020,Q1,27.66869999999999,[100 100]
三井住友建設,2020,Q2,30.760340089118856,[100 100]
三井住友建設,2020,Q3,23.65822026735657,[100 100]
三井住友建設,2020,Q4,25.173140089118863,[100 100]
三井化学,2018,Q1,77.16326954683895,[1000 10]
三井化学,2018,Q2,68.59225827691294,[1000 10]
三井化学,2018,Q3,104.69202411188664,[1000 10]
三井化学,2018,Q4,94.73365482237637,[1000 10]
三井化学,2019,Q1,92.34743482237765,[1000 10]
三井化学,2019,Q2,90.348834822377,[1000 10]
三井化学,2019,Q3,70.5693771580396,[1000 10]
三井化学,2019,Q4,60.83792928951,[1000 10]
三井化学,2020,Q1,76.12532590173552,[1000 10]
三井化学,2020,Q2,59.286780456848994,[1000 10]
三井化学,2020,Q3,36.32070337891662,[1000 10]
三井化学,2020,Q4,89.9482785520504,[1000 10]
三井松島ホールディングス,2018,Q1,9.416119080863716,[100 10]
三井松島ホールディングス,2018,Q2,26.525808566046035,[100 10]
三井松島ホールディングス,2018,Q3,52.33320000000002,[100 10]
三井松島ホールディングス,2018,Q4,67.27540000000005,[100 10]
三井松島ホールディングス,2019,Q1,45.61720000000001,[100 10]
三井松島ホールディングス,2019,Q2,29.8294,[100 10]
三井松島ホールディングス,2019,Q3,89.77140000000001,[100 10]
三井松島ホールディングス,2019,Q4,22.14001000000001,[100 10]
三井松島ホールディングス,2020,Q1,34.53780000000002,[100 10]
三井松島ホールディングス,2020,Q2,31.56830000000002,[100 10]
三井松島ホールディングス,2020,Q3,40.45529999999997,[100 10]
三井松島ホールディングス,2020,Q4,-21.261424301861858,[100 10]
三井金属鉱業,2018,Q1,-4.984905341041382,[500 100]
三井金属鉱業,2018,Q2,82.49248000000024,[500 100]
三井金属鉱業,2018,Q3,-45.43763448059515,[500 100]
三井金属鉱業,2018,Q4,48.38633637985138,[500 100]
三井金属鉱業,2019,Q1,-23.689979999999995,[500 100]
三井金属鉱業,2019,Q2,7.9185093179172465,[500 100]
三井金属鉱業,2019,Q3,3.016608488842396,[500 100]
三井金属鉱業,2019,Q4,28.837321899256235,[500 100]
三井金属鉱業,2020,Q1,32.369309139553515,[500 100]
三井金属鉱業,2020,Q2,-257.97530000000063,[500 100]
三井金属鉱業,2020,Q3,-230.30678362014905,[500 100]
三井金属鉱業,2020,Q4,98.80098379851265,[500 100]
三井Ｅ＆Ｓホールディングス,2018,Q1,29.896100000000025,[100 10]
三井Ｅ＆Ｓホールディングス,2018,Q2,4.553799999999995,[100 10]
三井Ｅ＆Ｓホールディングス,2018,Q3,-27.556488583545605,[100 10]
三井Ｅ＆Ｓホールディングス,2018,Q4,-310.60590000000013,[100 10]
三井Ｅ＆Ｓホールディングス,2019,Q1,-0.08222711789782633,[100 10]
三井Ｅ＆Ｓホールディングス,2019,Q2,-288.1985999999997,[100 10]
三井Ｅ＆Ｓホールディングス,2019,Q3,8.864127096408538,[100 10]
三井Ｅ＆Ｓホールディングス,2019,Q4,-441.2810999999999,[100 10]
三井Ｅ＆Ｓホールディングス,2020,Q1,-48.66560000000001,[100 10]
三井Ｅ＆Ｓホールディングス,2020,Q2,-558.438037716709,[100 10]
三井Ｅ＆Ｓホールディングス,2020,Q3,-374.20950000000016,[100 10]
三井Ｅ＆Ｓホールディングス,2020,Q4,8.262537283290884,[100 10]
三信電気,2018,Q1,7.538112499999999,[100 10]
三信電気,2018,Q2,15.008799999999995,[100 10]
三信電気,2018,Q3,3.8991000000000025,[100 10]
三信電気,2018,Q4,14.659299999999993,[100 10]
三信電気,2019,Q1,4.386699999999997,[100 10]
三信電気,2019,Q2,18.1163,[100 10]
三信電気,2019,Q3,-1.0062499999999994,[100 10]
三信電気,2019,Q4,33.84599999999997,[100 10]
三信電気,2020,Q1,0.9757000000000003,[100 10]
三信電気,2020,Q2,35.269699999999986,[100 10]
三信電気,2020,Q3,3.0592000000000006,[100 10]
三信電気,2020,Q4,21.701399999999985,[100 10]
三共生興,2018,Q1,3.711133333333332,[100 10]
三共生興,2018,Q2,14.039900000000005,[100 10]
三共生興,2018,Q3,16.711499999999987,[100 10]
三共生興,2018,Q4,5.823279999999998,[100 10]
三共生興,2019,Q1,10.226499999999998,[100 10]
三共生興,2019,Q2,10.276299999999996,[100 10]
三共生興,2019,Q3,21.435799999999997,[100 10]
三共生興,2019,Q4,-1.2735999999999983,[100 10]
三共生興,2020,Q1,4.02402,[100 10]
三共生興,2020,Q2,13.580983333333327,[100 10]
三共生興,2020,Q3,24.2584,[100 10]
三共生興,2020,Q4,0.11150000000000028,[100 10]
三和ホールディングス,2018,Q1,0.6310299999999976,[1000 10]
三和ホールディングス,2018,Q2,32.56994000000018,[1000 10]
三和ホールディングス,2018,Q3,11.759780000000038,[1000 10]
三和ホールディングス,2018,Q4,41.04123000000029,[1000 10]
三和ホールディングス,2019,Q1,-0.2176899999999988,[1000 10]
三和ホールディングス,2019,Q2,31.56735000000023,[1000 10]
三和ホールディングス,2019,Q3,22.617159999999853,[1000 10]
三和ホールディングス,2019,Q4,43.05690000000001,[1000 10]
三和ホールディングス,2020,Q1,0.2455900000000004,[1000 10]
三和ホールディングス,2020,Q2,32.072530000000164,[1000 10]
三和ホールディングス,2020,Q3,17.692990000000037,[1000 10]
三和ホールディングス,2020,Q4,47.57529000000007,[1000 10]
三城ホールディングス,2018,Q1,2.7646999999999995,[100 100]
三城ホールディングス,2018,Q2,7.301299999999998,[100 100]
三城ホールディングス,2018,Q3,1.8400000000000016,[100 100]
三城ホールディングス,2018,Q4,-22.402400000000025,[100 100]
三城ホールディングス,2019,Q1,1.5597000000000003,[100 100]
三城ホールディングス,2019,Q2,7.094999999999995,[100 100]
三城ホールディングス,2019,Q3,-4.817500000000001,[100 100]
三城ホールディングス,2019,Q4,-30.964200000000037,[100 100]
三城ホールディングス,2020,Q1,0.19899999999999998,[100 100]
三城ホールディングス,2020,Q2,1.3903999999999994,[100 100]
三城ホールディングス,2020,Q3,3.097100000000001,[100 100]
三城ホールディングス,2020,Q4,-27.880100000000038,[100 100]
三愛石油,2018,Q1,26.43413499999939,[2000 100]
三愛石油,2018,Q2,15.130424999999692,[2000 100]
三愛石油,2018,Q3,24.49085499999961,[2000 100]
三愛石油,2018,Q4,21.71090499999993,[2000 100]
三愛石油,2019,Q1,24.132284999999598,[2000 100]
三愛石油,2019,Q2,27.813069999999836,[2000 100]
三愛石油,2019,Q3,26.76005500000011,[2000 100]
三愛石油,2019,Q4,-4.218259999999994,[2000 100]
三愛石油,2020,Q1,28.58777499999959,[2000 100]
三愛石油,2020,Q2,24.987359999999786,[2000 100]
三愛石油,2020,Q3,28.93184500000004,[2000 100]
三愛石油,2020,Q4,29.736355000000053,[2000 100]
三晃金属工業,2018,Q1,144.93810000000005,[100 10]
三晃金属工業,2018,Q2,91.99048181818182,[100 10]
三晃金属工業,2018,Q3,113.4394454545454,[100 10]
三晃金属工業,2018,Q4,128.72200000000004,[100 10]
三晃金属工業,2019,Q1,149.01770000000005,[100 10]
三晃金属工業,2019,Q2,107.5605454545454,[100 10]
三晃金属工業,2019,Q3,82.62690000000002,[100 10]
三晃金属工業,2019,Q4,138.46379090909096,[100 10]
三晃金属工業,2020,Q1,120.20929090909092,[100 10]
三晃金属工業,2020,Q2,90.14209090909092,[100 10]
三晃金属工業,2020,Q3,129.16969090909095,[100 10]
三晃金属工業,2020,Q4,119.55710000000008,[100 10]
三桜工業,2018,Q1,14.1607,[100 10]
三桜工業,2018,Q2,24.191,[100 10]
三桜工業,2018,Q3,49.511799999999965,[100 10]
三桜工業,2018,Q4,12.318324999999987,[100 10]
三桜工業,2019,Q1,-14.891210714285727,[100 10]
三桜工業,2019,Q2,17.58207047619048,[100 10]
三桜工業,2019,Q3,-15.6247,[100 10]
三桜工業,2019,Q4,-9.613399999999997,[100 10]
三桜工業,2020,Q1,33.92709999999997,[100 10]
三桜工業,2020,Q2,12.244864285714268,[100 10]
三桜工業,2020,Q3,10.747304285714279,[100 10]
三桜工業,2020,Q4,-1.8195249999999996,[100 10]
三機工業,2018,Q1,-4.059645000000038,[1000 10]
三機工業,2018,Q2,6.489943666666588,[1000 10]
三機工業,2018,Q3,21.011010000000084,[1000 10]
三機工業,2018,Q4,47.92136000000059,[1000 10]
三機工業,2019,Q1,4.965849999999934,[1000 10]
三機工業,2019,Q2,16.123639999999952,[1000 10]
三機工業,2019,Q3,30.090609999999877,[1000 10]
三機工業,2019,Q4,83.14354000000094,[1000 10]
三機工業,2020,Q1,11.234849999999994,[1000 10]
三機工業,2020,Q2,29.86015,[1000 10]
三機工業,2020,Q3,25.831409999999977,[1000 10]
三機工業,2020,Q4,82.12268000000094,[1000 10]
三洋化成工業,2018,Q1,118.18318000000001,[500 100]
三洋化成工業,2018,Q2,84.6852599999999,[500 100]
三洋化成工業,2018,Q3,109.46651999999996,[500 100]
三洋化成工業,2018,Q4,101.21259999999981,[500 100]
三洋化成工業,2019,Q1,91.34681283116319,[500 100]
三洋化成工業,2019,Q2,46.09656177167799,[500 100]
三洋化成工業,2019,Q3,115.02586119206902,[500 100]
三洋化成工業,2019,Q4,77.34931223512883,[500 100]
三洋化成工業,2020,Q1,90.13399999999984,[500 100]
三洋化成工業,2020,Q2,99.49476000000031,[500 100]
三洋化成工業,2020,Q3,96.83063134107681,[500 100]
三洋化成工業,2020,Q4,95.47396000000019,[500 100]
三洋工業,2018,Q1,68.67800000000003,[100 100]
三洋工業,2018,Q2,-13.409661363636351,[100 100]
三洋工業,2018,Q3,91.45770000000007,[100 100]
三洋工業,2018,Q4,89.56530000000005,[100 100]
三洋工業,2019,Q1,8.955300000000006,[100 100]
三洋工業,2019,Q2,66.32403409090915,[100 100]
三洋工業,2019,Q3,91.80610000000006,[100 100]
三洋工業,2019,Q4,141.90160000000014,[100 100]
三洋工業,2020,Q1,-21.527400000000018,[100 100]
三洋工業,2020,Q2,88.3926,[100 100]
三洋工業,2020,Q3,90.9048,[100 100]
三洋工業,2020,Q4,102.43276818181823,[100 100]
三浦工業,2018,Q1,18.515480810775053,[1000 10]
三浦工業,2018,Q2,23.162458675223657,[1000 10]
三浦工業,2018,Q3,28.09828897191587,[1000 10]
三浦工業,2018,Q4,26.25215831752675,[1000 10]
三浦工業,2019,Q1,23.898585426467218,[1000 10]
三浦工業,2019,Q2,28.28923333333323,[1000 10]
三浦工業,2019,Q3,29.181576666666537,[1000 10]
三浦工業,2019,Q4,36.9370125704914,[1000 10]
三浦工業,2020,Q1,24.855680952447397,[1000 10]
三浦工業,2020,Q2,40.65607190163796,[1000 10]
三浦工業,2020,Q3,30.81763757049136,[1000 10]
三浦工業,2020,Q4,37.286161690163844,[1000 10]
三菱ケミカルホールディングス,2018,Q1,22.111650088048517,[2000 10]
三菱ケミカルホールディングス,2018,Q2,39.271960000000604,[2000 10]
三菱ケミカルホールディングス,2018,Q3,36.94767504402435,[2000 10]
三菱ケミカルホールディングス,2018,Q4,31.931015000000173,[2000 10]
三菱ケミカルホールディングス,2019,Q1,23.860785396217214,[2000 10]
三菱ケミカルホールディングス,2019,Q2,21.46969004402434,[2000 10]
三菱ケミカルホールディングス,2019,Q3,18.946925000000245,[2000 10]
三菱ケミカルホールディングス,2019,Q4,18.24105441629668,[2000 10]
三菱ケミカルホールディングス,2020,Q1,12.154272836431707,[2000 10]
三菱ケミカルホールディングス,2020,Q2,4.703899333333356,[2000 10]
三菱ケミカルホールディングス,2020,Q3,7.880238174278674,[2000 10]
三菱ケミカルホールディングス,2020,Q4,-4.260751404069277,[2000 10]
三菱ロジスネクスト,2018,Q1,7.667099999999994,[100 100]
三菱ロジスネクスト,2018,Q2,6.3854000000000015,[100 100]
三菱ロジスネクスト,2018,Q3,6.765499999999991,[100 100]
三菱ロジスネクスト,2018,Q4,9.4613,[100 100]
三菱ロジスネクスト,2019,Q1,10.948100000000005,[100 100]
三菱ロジスネクスト,2019,Q2,13.481599999999995,[100 100]
三菱ロジスネクスト,2019,Q3,11.442999999999993,[100 100]
三菱ロジスネクスト,2019,Q4,9.442300000000008,[100 100]
三菱ロジスネクスト,2020,Q1,8.964200000000005,[100 100]
三菱ロジスネクスト,2020,Q2,14.151299999999996,[100 100]
三菱ロジスネクスト,2020,Q3,16.001900000000006,[100 100]
