企業名,会計年度,四半期,y_hat_umlp
カワチ薬品,2020,Q4,-25.947826
キッコーマン,2018,Q1,48.83165
キッコーマン,2018,Q2,26.738642
キッコーマン,2018,Q3,34.94419
キッコーマン,2018,Q4,17.019222
キッコーマン,2019,Q1,51.37634
キッコーマン,2019,Q2,38.482346
キッコーマン,2019,Q3,30.096537
キッコーマン,2019,Q4,15.941493
キッコーマン,2020,Q1,47.698708
キッコーマン,2020,Q2,40.751263
キッコーマン,2020,Q3,43.271812
キッコーマン,2020,Q4,19.377666
キッセイ薬品工業,2018,Q1,17.24494
キッセイ薬品工業,2018,Q2,7.4106383
キッセイ薬品工業,2018,Q3,40.937675
キッセイ薬品工業,2018,Q4,18.629608
キッセイ薬品工業,2019,Q1,61.499977
キッセイ薬品工業,2019,Q2,11.622961
キッセイ薬品工業,2019,Q3,48.766624
キッセイ薬品工業,2019,Q4,37.06395
キッセイ薬品工業,2020,Q1,70.86529
キッセイ薬品工業,2020,Q2,26.965885
キッセイ薬品工業,2020,Q3,70.85141
キッセイ薬品工業,2020,Q4,48.444237
キトー,2018,Q1,192.85915
キトー,2018,Q2,646.01794
キトー,2018,Q3,251.50381
キトー,2018,Q4,217.5878
キトー,2019,Q1,104.96494
キトー,2019,Q2,218.47026
キトー,2019,Q3,133.9714
キトー,2019,Q4,148.70334
キトー,2020,Q1,226.31992
キトー,2020,Q2,270.49014
キトー,2020,Q3,525.65814
キトー,2020,Q4,536.7183
キムラタン,2018,Q1,-4.452385
キムラタン,2018,Q2,3.312126
キムラタン,2018,Q3,-0.23600164
キムラタン,2018,Q4,-0.618879
キムラタン,2019,Q1,-2.0779548
キムラタン,2019,Q2,-2.8624587
キムラタン,2019,Q3,-1.8707355
キムラタン,2019,Q4,-1.9251012
キムラタン,2020,Q1,-1.5814539
キムラタン,2020,Q2,-1.4527899
キムラタン,2020,Q3,-1.4408864
キムラタン,2020,Q4,-2.8540976
キムラユニティー,2018,Q1,28.174479
キムラユニティー,2018,Q2,25.912994
キムラユニティー,2018,Q3,19.004177
キムラユニティー,2018,Q4,10.214162
キムラユニティー,2019,Q1,33.61497
キムラユニティー,2019,Q2,20.155743
キムラユニティー,2019,Q3,36.56869
キムラユニティー,2019,Q4,18.913748
キムラユニティー,2020,Q1,27.792173
キムラユニティー,2020,Q2,25.86872
キムラユニティー,2020,Q3,22.772787
キムラユニティー,2020,Q4,19.051264
キューブシステム,2018,Q1,15.619077
キューブシステム,2018,Q2,16.090117
キューブシステム,2018,Q3,13.785612
キューブシステム,2018,Q4,10.44357
キューブシステム,2019,Q1,7.5371027
キューブシステム,2019,Q2,8.842831
キューブシステム,2019,Q3,7.594451
キューブシステム,2019,Q4,9.189601
キューブシステム,2020,Q1,7.777561
キューブシステム,2020,Q2,8.220893
キューブシステム,2020,Q3,9.397594
キューブシステム,2020,Q4,15.925382
キョーリン製薬ホールディングス,2018,Q1,28.864532
キョーリン製薬ホールディングス,2018,Q2,10.152949
キョーリン製薬ホールディングス,2018,Q3,63.869747
キョーリン製薬ホールディングス,2018,Q4,16.123846
キョーリン製薬ホールディングス,2019,Q1,29.877853
キョーリン製薬ホールディングス,2019,Q2,11.681367
キョーリン製薬ホールディングス,2019,Q3,53.724464
キョーリン製薬ホールディングス,2019,Q4,23.107225
キョーリン製薬ホールディングス,2020,Q1,18.74659
キョーリン製薬ホールディングス,2020,Q2,8.12114
キョーリン製薬ホールディングス,2020,Q3,83.01549
キョーリン製薬ホールディングス,2020,Q4,28.95525
キング,2018,Q1,6.645385
キング,2018,Q2,14.427241
キング,2018,Q3,13.395205
キング,2018,Q4,13.505844
キング,2019,Q1,13.075338
キング,2019,Q2,12.576099
キング,2019,Q3,9.245076
キング,2019,Q4,11.567499
キング,2020,Q1,8.530676
キング,2020,Q2,9.676042
キング,2020,Q3,-0.5053611
キング,2020,Q4,-4.2427197
キーエンス,2018,Q1,580.62854
キーエンス,2018,Q2,598.57556
キーエンス,2018,Q3,623.0544
キーエンス,2018,Q4,509.47586
キーエンス,2019,Q1,643.0279
キーエンス,2019,Q2,653.5192
キーエンス,2019,Q3,668.86664
キーエンス,2019,Q4,335.31686
キーエンス,2020,Q1,279.5394
キーエンス,2020,Q2,554.1821
キーエンス,2020,Q3,535.5778
キーエンス,2020,Q4,538.3432
キーコーヒー,2018,Q1,16.912388
キーコーヒー,2018,Q2,-10.125917
キーコーヒー,2018,Q3,24.15059
キーコーヒー,2018,Q4,0.19610947
キーコーヒー,2019,Q1,10.976394
キーコーヒー,2019,Q2,11.492024
キーコーヒー,2019,Q3,20.731226
キーコーヒー,2019,Q4,-14.441628
キーコーヒー,2020,Q1,12.539436
キーコーヒー,2020,Q2,1.0383425
キーコーヒー,2020,Q3,24.340345
キーコーヒー,2020,Q4,14.31378
クオールホールディングス,2018,Q1,554.8685
クオールホールディングス,2018,Q2,535.68823
クオールホールディングス,2018,Q3,477.1085
クオールホールディングス,2018,Q4,424.6705
クオールホールディングス,2019,Q1,60.250797
クオールホールディングス,2019,Q2,70.33422
クオールホールディングス,2019,Q3,410.75195
クオールホールディングス,2019,Q4,76.13738
クオールホールディングス,2020,Q1,66.41243
クオールホールディングス,2020,Q2,65.6478
クオールホールディングス,2020,Q3,65.76398
クオールホールディングス,2020,Q4,54.69224
クニミネ工業,2018,Q1,16.165947
クニミネ工業,2018,Q2,13.702116
クニミネ工業,2018,Q3,32.30363
クニミネ工業,2018,Q4,19.678953
クニミネ工業,2019,Q1,6.928393
クニミネ工業,2019,Q2,17.973999
クニミネ工業,2019,Q3,34.997604
クニミネ工業,2019,Q4,30.816067
クニミネ工業,2020,Q1,13.738982
クニミネ工業,2020,Q2,15.628881
クニミネ工業,2020,Q3,31.028028
クニミネ工業,2020,Q4,30.878553
クボテック,2018,Q1,-147.02373
クボテック,2018,Q2,-3.2321093
クボテック,2018,Q3,-48.339222
クボテック,2018,Q4,-9.888857
クボテック,2019,Q1,-40.672855
クボテック,2019,Q2,-38.340294
クボテック,2019,Q3,18.307606
クボテック,2019,Q4,-12.463815
クボテック,2020,Q1,-20.518547
クボテック,2020,Q2,-25.617983
クボテック,2020,Q3,-164.79736
クボテック,2020,Q4,-42.102547
クラボウ,2018,Q1,8.052234
クラボウ,2018,Q2,6.174229
クラボウ,2018,Q3,-0.5296904
クラボウ,2018,Q4,1.8798246
クラボウ,2019,Q1,17.346872
クラボウ,2019,Q2,5.4582834
クラボウ,2019,Q3,83.60261
クラボウ,2019,Q4,55.26015
クラボウ,2020,Q1,49.188404
クラボウ,2020,Q2,52.754955
クラボウ,2020,Q3,38.096214
クラボウ,2020,Q4,33.734337
クリナップ,2018,Q1,2.4798288
クリナップ,2018,Q2,28.957989
クリナップ,2018,Q3,-5.2320123
クリナップ,2018,Q4,3.0154634
クリナップ,2019,Q1,-11.872946
クリナップ,2019,Q2,-10.028332
クリナップ,2019,Q3,30.476303
クリナップ,2019,Q4,12.76143
クリナップ,2020,Q1,-3.3912816
クリナップ,2020,Q2,8.458064
クリナップ,2020,Q3,34.548622
クリナップ,2020,Q4,-3.9007323
クレスコ,2018,Q1,33.904446
クレスコ,2018,Q2,34.53385
クレスコ,2018,Q3,52.22144
クレスコ,2018,Q4,32.626347
クレスコ,2019,Q1,49.69497
クレスコ,2019,Q2,51.10512
クレスコ,2019,Q3,53.225056
クレスコ,2019,Q4,42.678844
クレスコ,2020,Q1,25.952066
クレスコ,2020,Q2,58.263386
クレスコ,2020,Q3,55.898148
クレスコ,2020,Q4,30.434399
クレハ,2018,Q1,59.89469
クレハ,2018,Q2,28.086493
クレハ,2018,Q3,77.29669
クレハ,2018,Q4,79.1362
クレハ,2019,Q1,68.75028
クレハ,2019,Q2,133.9618
クレハ,2019,Q3,81.53052
クレハ,2019,Q4,114.4526
クレハ,2020,Q1,24.237326
クレハ,2020,Q2,110.82328
クレハ,2020,Q3,68.62922
クレハ,2020,Q4,9.614282
クロスキャット,2018,Q1,5.9628916
クロスキャット,2018,Q2,9.757349
クロスキャット,2018,Q3,5.1033916
クロスキャット,2018,Q4,16.429874
クロスキャット,2019,Q1,9.675953
クロスキャット,2019,Q2,16.539429
クロスキャット,2019,Q3,14.875793
クロスキャット,2019,Q4,16.606846
クロスキャット,2020,Q1,8.956772
クロスキャット,2020,Q2,17.728876
クロスキャット,2020,Q3,0.5520336
クロスキャット,2020,Q4,17.337137
クロップス,2018,Q1,10.618302
クロップス,2018,Q2,9.371374
クロップス,2018,Q3,13.143587
クロップス,2018,Q4,9.169417
クロップス,2019,Q1,9.389659
クロップス,2019,Q2,11.53323
クロップス,2019,Q3,22.56254
クロップス,2019,Q4,18.506254
クロップス,2020,Q1,13.994394
クロップス,2020,Q2,20.816866
クロップス,2020,Q3,13.019846
クロップス,2020,Q4,23.893759
クワザワホールディングス,2018,Q1,-11.351962
クワザワホールディングス,2018,Q2,47.813538
クワザワホールディングス,2018,Q3,64.23559
クワザワホールディングス,2018,Q4,-1.1959476
クワザワホールディングス,2019,Q1,-18.21431
クワザワホールディングス,2019,Q2,84.86777
クワザワホールディングス,2019,Q3,50.035637
クワザワホールディングス,2019,Q4,10.555676
クワザワホールディングス,2020,Q1,-23.045416
クワザワホールディングス,2020,Q2,49.411766
クワザワホールディングス,2020,Q3,23.499237
クワザワホールディングス,2020,Q4,4.8855767
グランディハウス,2018,Q1,646.8488
グランディハウス,2018,Q2,451.09708
グランディハウス,2018,Q3,481.6082
グランディハウス,2018,Q4,425.68933
グランディハウス,2019,Q1,459.72427
グランディハウス,2019,Q2,324.72452
グランディハウス,2019,Q3,302.24045
グランディハウス,2019,Q4,87.46434
グランディハウス,2020,Q1,80.14742
グランディハウス,2020,Q2,-3.0027764
グランディハウス,2020,Q3,34.672283
グランディハウス,2020,Q4,32.607975
グリムス,2018,Q1,36.672665
グリムス,2018,Q2,47.64614
グリムス,2018,Q3,32.75493
グリムス,2018,Q4,46.40507
グリムス,2019,Q1,38.195217
グリムス,2019,Q2,23.560413
グリムス,2019,Q3,29.054186
グリムス,2019,Q4,23.44073
グリムス,2020,Q1,32.835297
グリムス,2020,Q2,30.024628
グリムス,2020,Q3,18.878391
グリムス,2020,Q4,32.550594
グルメ杵屋,2018,Q1,17.047352
グルメ杵屋,2018,Q2,9.345876
グルメ杵屋,2018,Q3,4.405311
グルメ杵屋,2018,Q4,-1.0766197
グルメ杵屋,2019,Q1,0.7681273
グルメ杵屋,2019,Q2,15.461884
グルメ杵屋,2019,Q3,5.4630876
グルメ杵屋,2019,Q4,11.014901
グルメ杵屋,2020,Q1,10.77515
グルメ杵屋,2020,Q2,-5.2538433
グルメ杵屋,2020,Q3,-6.4931407
グルメ杵屋,2020,Q4,-30.871384
グローセル,2018,Q1,10.300297
グローセル,2018,Q2,10.624095
グローセル,2018,Q3,-2.8613882
グローセル,2018,Q4,9.752678
グローセル,2019,Q1,9.43954
グローセル,2019,Q2,7.5131884
グローセル,2019,Q3,1.43291
グローセル,2019,Q4,7.540744
グローセル,2020,Q1,7.216175
グローセル,2020,Q2,0.6297031
グローセル,2020,Q3,-15.320111
グローセル,2020,Q4,-7.5092163
グローブライド,2018,Q1,7.6252623
グローブライド,2018,Q2,43.067436
グローブライド,2018,Q3,8.868517
グローブライド,2018,Q4,34.58348
グローブライド,2019,Q1,48.776264
グローブライド,2019,Q2,155.86707
グローブライド,2019,Q3,7.7313957
グローブライド,2019,Q4,19.963362
グローブライド,2020,Q1,27.862135
グローブライド,2020,Q2,43.06847
グローブライド,2020,Q3,22.265461
グローブライド,2020,Q4,2.0383434
グローリー,2018,Q1,18.978073
グローリー,2018,Q2,31.792297
グローリー,2018,Q3,40.023647
グローリー,2018,Q4,94.38739
グローリー,2019,Q1,11.500541
グローリー,2019,Q2,30.380777
グローリー,2019,Q3,30.948929
グローリー,2019,Q4,69.22302
グローリー,2020,Q1,18.536184
グローリー,2020,Q2,56.930473
グローリー,2020,Q3,67.74028
グローリー,2020,Q4,61.67701
グンゼ,2018,Q1,-6.104944
グンゼ,2018,Q2,17.429615
グンゼ,2018,Q3,15.378249
グンゼ,2018,Q4,11.409616
グンゼ,2019,Q1,18.280182
グンゼ,2019,Q2,10.671983
グンゼ,2019,Q3,27.999352
グンゼ,2019,Q4,17.10284
グンゼ,2020,Q1,57.740547
グンゼ,2020,Q2,15.306346
グンゼ,2020,Q3,64.884544
グンゼ,2020,Q4,15.2453165
ケンコーマヨネーズ,2018,Q1,36.419914
ケンコーマヨネーズ,2018,Q2,34.97768
ケンコーマヨネーズ,2018,Q3,34.29725
ケンコーマヨネーズ,2018,Q4,29.583397
ケンコーマヨネーズ,2019,Q1,33.42235
ケンコーマヨネーズ,2019,Q2,36.92079
ケンコーマヨネーズ,2019,Q3,18.978075
ケンコーマヨネーズ,2019,Q4,45.89648
ケンコーマヨネーズ,2020,Q1,39.178333
ケンコーマヨネーズ,2020,Q2,49.294
ケンコーマヨネーズ,2020,Q3,41.705048
ケンコーマヨネーズ,2020,Q4,26.500362
ケーズホールディングス,2018,Q1,65.03492
ケーズホールディングス,2018,Q2,71.07794
ケーズホールディングス,2018,Q3,92.693375
ケーズホールディングス,2018,Q4,90.987946
ケーズホールディングス,2019,Q1,88.49023
ケーズホールディングス,2019,Q2,86.66837
ケーズホールディングス,2019,Q3,84.58573
ケーズホールディングス,2019,Q4,86.004135
ケーズホールディングス,2020,Q1,71.726814
ケーズホールディングス,2020,Q2,72.941444
ケーズホールディングス,2020,Q3,69.08663
ケーズホールディングス,2020,Q4,65.89174
ケーユーホールディングス,2018,Q1,49.42748
ケーユーホールディングス,2018,Q2,31.602894
ケーユーホールディングス,2018,Q3,35.048496
ケーユーホールディングス,2018,Q4,30.738707
ケーユーホールディングス,2019,Q1,28.621313
ケーユーホールディングス,2019,Q2,50.021225
ケーユーホールディングス,2019,Q3,28.707958
ケーユーホールディングス,2019,Q4,50.75804
ケーユーホールディングス,2020,Q1,51.84051
ケーユーホールディングス,2020,Q2,36.19832
ケーユーホールディングス,2020,Q3,37.876137
ケーユーホールディングス,2020,Q4,35.64055
ゲオホールディングス,2018,Q1,1035.0365
ゲオホールディングス,2018,Q2,1607.7039
ゲオホールディングス,2018,Q3,1558.3756
ゲオホールディングス,2018,Q4,1363.0201
ゲオホールディングス,2019,Q1,1187.1703
ゲオホールディングス,2019,Q2,1311.3906
ゲオホールディングス,2019,Q3,1267.73
ゲオホールディングス,2019,Q4,994.1131
ゲオホールディングス,2020,Q1,357.073
ゲオホールディングス,2020,Q2,687.03156
ゲオホールディングス,2020,Q3,225.4333
ゲオホールディングス,2020,Q4,6.470891
コア,2018,Q1,0.7038711
コア,2018,Q2,14.000477
コア,2018,Q3,16.068445
コア,2018,Q4,12.253842
コア,2019,Q1,1.3069814
コア,2019,Q2,19.973381
コア,2019,Q3,19.686237
コア,2019,Q4,32.356945
コア,2020,Q1,-5.2204776
コア,2020,Q2,22.816734
コア,2020,Q3,24.502874
コア,2020,Q4,28.39992
ココカラファイン,2018,Q1,72.06821
ココカラファイン,2018,Q2,60.146328
ココカラファイン,2018,Q3,82.65234
ココカラファイン,2018,Q4,56.17621
ココカラファイン,2019,Q1,83.07988
ココカラファイン,2019,Q2,61.103558
ココカラファイン,2019,Q3,79.661095
ココカラファイン,2019,Q4,89.80634
ココカラファイン,2020,Q1,74.2905
ココカラファイン,2020,Q2,110.2176
ココカラファイン,2020,Q3,62.012688
ココカラファイン,2020,Q4,49.009007
コニカミノルタ,2018,Q1,11.744684
コニカミノルタ,2018,Q2,7.885765
コニカミノルタ,2018,Q3,14.047714
コニカミノルタ,2018,Q4,19.569427
コニカミノルタ,2019,Q1,18.174034
コニカミノルタ,2019,Q2,31.293211
コニカミノルタ,2019,Q3,15.684805
コニカミノルタ,2019,Q4,13.911511
コニカミノルタ,2020,Q1,21.541681
コニカミノルタ,2020,Q2,-20.695776
コニカミノルタ,2020,Q3,-24.257036
コニカミノルタ,2020,Q4,-7.763302
コニシ,2018,Q1,39.680626
コニシ,2018,Q2,31.927135
コニシ,2018,Q3,30.103785
コニシ,2018,Q4,29.723694
コニシ,2019,Q1,29.971535
コニシ,2019,Q2,30.72491
コニシ,2019,Q3,29.717455
コニシ,2019,Q4,28.811932
コニシ,2020,Q1,27.9257
コニシ,2020,Q2,29.108969
コニシ,2020,Q3,32.487823
コニシ,2020,Q4,29.051214
コネクシオ,2018,Q1,627.68286
コネクシオ,2018,Q2,488.6174
コネクシオ,2018,Q3,253.12459
コネクシオ,2018,Q4,124.606026
コネクシオ,2019,Q1,35.677803
コネクシオ,2019,Q2,33.582302
コネクシオ,2019,Q3,50.44324
コネクシオ,2019,Q4,30.115927
コネクシオ,2020,Q1,39.340214
コネクシオ,2020,Q2,21.609192
コネクシオ,2020,Q3,47.917305
コネクシオ,2020,Q4,35.12214
コマツ,2018,Q1,36.30417
コマツ,2018,Q2,38.8015
コマツ,2018,Q3,43.948765
コマツ,2018,Q4,43.85379
コマツ,2019,Q1,44.270817
コマツ,2019,Q2,39.77375
コマツ,2019,Q3,38.223522
コマツ,2019,Q4,37.35108
コマツ,2020,Q1,32.5149
コマツ,2020,Q2,35.00726
コマツ,2020,Q3,32.346222
コマツ,2020,Q4,37.375145
コムシスホールディングス,2018,Q1,18.532434
コムシスホールディングス,2018,Q2,30.956053
コムシスホールディングス,2018,Q3,30.965221
コムシスホールディングス,2018,Q4,51.32004
コムシスホールディングス,2019,Q1,32.629677
コムシスホールディングス,2019,Q2,30.548237
コムシスホールディングス,2019,Q3,58.13486
コムシスホールディングス,2019,Q4,76.59857
コムシスホールディングス,2020,Q1,22.018967
コムシスホールディングス,2020,Q2,34.05555
コムシスホールディングス,2020,Q3,61.575
コムシスホールディングス,2020,Q4,64.5374
コムチュア,2018,Q1,1282.6088
コムチュア,2018,Q2,1215.8481
コムチュア,2018,Q3,1075.8759
コムチュア,2018,Q4,892.64343
コムチュア,2019,Q1,811.81647
コムチュア,2019,Q2,808.695
コムチュア,2019,Q3,728.062
コムチュア,2019,Q4,578.2526
コムチュア,2020,Q1,453.1716
コムチュア,2020,Q2,408.4923
コムチュア,2020,Q3,349.92828
コムチュア,2020,Q4,275.43362
コメリ,2018,Q1,73.351494
コメリ,2018,Q2,58.767895
コメリ,2018,Q3,55.267586
コメリ,2018,Q4,-10.974085
コメリ,2019,Q1,80.76002
コメリ,2019,Q2,55.083904
コメリ,2019,Q3,63.35623
コメリ,2019,Q4,-20.217836
コメリ,2020,Q1,89.8664
コメリ,2020,Q2,72.78104
コメリ,2020,Q3,54.03685
コメリ,2020,Q4,10.037518
コロナ,2018,Q1,-16.04541
コロナ,2018,Q2,19.868553
コロナ,2018,Q3,83.613815
コロナ,2018,Q4,-31.07029
コロナ,2019,Q1,-10.902422
コロナ,2019,Q2,21.912151
コロナ,2019,Q3,77.75577
コロナ,2019,Q4,-26.70392
コロナ,2020,Q1,18.731691
コロナ,2020,Q2,23.834238
コロナ,2020,Q3,45.128933
コロナ,2020,Q4,-50.701702
コロワイド,2018,Q1,1.6162155
コロワイド,2018,Q2,-1.4310964
コロワイド,2018,Q3,5.2297807
コロワイド,2018,Q4,-10.49143
コロワイド,2019,Q1,7.8498573
コロワイド,2019,Q2,-8.347174
コロワイド,2019,Q3,-5.032996
コロワイド,2019,Q4,-1.3746316
コロワイド,2020,Q1,-2.6052785
コロワイド,2020,Q2,-37.66355
コロワイド,2020,Q3,-42.78576
コロワイド,2020,Q4,-3.0467036
コンドーテック,2018,Q1,16.551716
コンドーテック,2018,Q2,25.948547
コンドーテック,2018,Q3,20.390396
コンドーテック,2018,Q4,18.862425
コンドーテック,2019,Q1,21.042759
コンドーテック,2019,Q2,21.10884
コンドーテック,2019,Q3,24.034777
コンドーテック,2019,Q4,22.410349
コンドーテック,2020,Q1,21.910261
コンドーテック,2020,Q2,23.416616
コンドーテック,2020,Q3,33.564785
コンドーテック,2020,Q4,22.622673
コーセー,2018,Q1,121.5124
コーセー,2018,Q2,69.751884
コーセー,2018,Q3,73.14565
コーセー,2018,Q4,52.33457
コーセー,2019,Q1,64.80181
コーセー,2019,Q2,91.60793
コーセー,2019,Q3,58.39478
コーセー,2019,Q4,67.92839
コーセー,2020,Q1,69.46538
コーセー,2020,Q2,56.795994
コーセー,2020,Q3,102.48204
コーセー,2020,Q4,106.93296
ゴールドウイン,2018,Q1,16.00094
ゴールドウイン,2018,Q2,37.186203
ゴールドウイン,2018,Q3,261.50317
ゴールドウイン,2018,Q4,59.268806
ゴールドウイン,2019,Q1,28.251652
ゴールドウイン,2019,Q2,68.845345
ゴールドウイン,2019,Q3,269.46924
ゴールドウイン,2019,Q4,124.29913
ゴールドウイン,2020,Q1,53.319378
ゴールドウイン,2020,Q2,3.3753076
ゴールドウイン,2020,Q3,233.53304
ゴールドウイン,2020,Q4,52.43389
ゴールドクレスト,2018,Q1,40.646095
ゴールドクレスト,2018,Q2,45.62159
ゴールドクレスト,2018,Q3,5.3350844
ゴールドクレスト,2018,Q4,-9.178558
ゴールドクレスト,2019,Q1,19.98854
ゴールドクレスト,2019,Q2,14.839218
ゴールドクレスト,2019,Q3,46.419785
ゴールドクレスト,2019,Q4,37.212105
ゴールドクレスト,2020,Q1,21.037422
ゴールドクレスト,2020,Q2,24.080519
ゴールドクレスト,2020,Q3,54.32327
ゴールドクレスト,2020,Q4,69.45432
サイネックス,2018,Q1,25.588938
サイネックス,2018,Q2,24.811127
サイネックス,2018,Q3,28.082237
サイネックス,2018,Q4,23.820026
サイネックス,2019,Q1,3.4016643
サイネックス,2019,Q2,15.641226
サイネックス,2019,Q3,5.8538613
サイネックス,2019,Q4,19.963863
サイネックス,2020,Q1,33.030785
サイネックス,2020,Q2,20.145254
サイネックス,2020,Q3,51.753746
サイネックス,2020,Q4,25.258142
サカイオーベックス,2018,Q1,25.55493
サカイオーベックス,2018,Q2,3.643304
サカイオーベックス,2018,Q3,95.675545
サカイオーベックス,2018,Q4,101.198586
サカイオーベックス,2019,Q1,94.8862
サカイオーベックス,2019,Q2,29.926205
サカイオーベックス,2019,Q3,97.85997
サカイオーベックス,2019,Q4,88.960594
サカイオーベックス,2020,Q1,99.67373
サカイオーベックス,2020,Q2,11.736703
サカイオーベックス,2020,Q3,106.58133
サカイオーベックス,2020,Q4,39.30436
サカイ引越センター,2018,Q1,138.0724
サカイ引越センター,2018,Q2,47.685246
サカイ引越センター,2018,Q3,44.13402
サカイ引越センター,2018,Q4,75.92061
サカイ引越センター,2019,Q1,144.63393
サカイ引越センター,2019,Q2,48.36235
サカイ引越センター,2019,Q3,52.600914
サカイ引越センター,2019,Q4,80.02585
サカイ引越センター,2020,Q1,150.79535
サカイ引越センター,2020,Q2,37.242867
サカイ引越センター,2020,Q3,56.58159
サカイ引越センター,2020,Q4,76.50176
サクサホールディングス,2018,Q1,59.860966
サクサホールディングス,2018,Q2,4.1465397
サクサホールディングス,2018,Q3,28.009068
サクサホールディングス,2018,Q4,18.152134
サクサホールディングス,2019,Q1,36.689457
サクサホールディングス,2019,Q2,5.9690795
サクサホールディングス,2019,Q3,22.281979
サクサホールディングス,2019,Q4,103.97417
サクサホールディングス,2020,Q1,24.853205
サクサホールディングス,2020,Q2,22.69392
サクサホールディングス,2020,Q3,1.4371426
サクサホールディングス,2020,Q4,35.425274
サックスバー　ホールディングス,2018,Q1,34.03798
サックスバー　ホールディングス,2018,Q2,17.667313
サックスバー　ホールディングス,2018,Q3,21.102156
サックスバー　ホールディングス,2018,Q4,25.424679
サックスバー　ホールディングス,2019,Q1,20.191845
サックスバー　ホールディングス,2019,Q2,21.541155
サックスバー　ホールディングス,2019,Q3,22.836868
サックスバー　ホールディングス,2019,Q4,19.143423
サックスバー　ホールディングス,2020,Q1,29.5499
サックスバー　ホールディングス,2020,Q2,-11.106574
サックスバー　ホールディングス,2020,Q3,-24.21022
サックスバー　ホールディングス,2020,Q4,11.809198
サトーホールディングス,2018,Q1,30.594868
サトーホールディングス,2018,Q2,26.93721
サトーホールディングス,2018,Q3,23.487698
サトーホールディングス,2018,Q4,32.56726
サトーホールディングス,2019,Q1,22.672752
サトーホールディングス,2019,Q2,36.77316
サトーホールディングス,2019,Q3,19.810469
サトーホールディングス,2019,Q4,21.600807
サトーホールディングス,2020,Q1,47.428032
サトーホールディングス,2020,Q2,64.888435
サトーホールディングス,2020,Q3,38.605877
サトーホールディングス,2020,Q4,68.700424
サニックス,2018,Q1,12.433354
サニックス,2018,Q2,-15.913521
サニックス,2018,Q3,-0.85821295
サニックス,2018,Q4,25.210976
サニックス,2019,Q1,14.769522
サニックス,2019,Q2,-0.39538485
サニックス,2019,Q3,4.4494233
サニックス,2019,Q4,-4.6829634
サニックス,2020,Q1,9.393131
サニックス,2020,Q2,8.931042
サニックス,2020,Q3,-4.913372
サニックス,2020,Q4,3.0049536
サンケン電気,2018,Q1,-2.004122
サンケン電気,2018,Q2,-25.601519
サンケン電気,2018,Q3,-9.356443
サンケン電気,2018,Q4,14.050568
サンケン電気,2019,Q1,26.681011
サンケン電気,2019,Q2,19.1728
サンケン電気,2019,Q3,-51.753242
サンケン電気,2019,Q4,16.560389
サンケン電気,2020,Q1,39.355606
サンケン電気,2020,Q2,-15.362935
サンケン電気,2020,Q3,-21.635712
サンケン電気,2020,Q4,-22.407913
サンゲツ,2018,Q1,22.075838
サンゲツ,2018,Q2,23.152134
サンゲツ,2018,Q3,22.883608
サンゲツ,2018,Q4,21.405884
サンゲツ,2019,Q1,31.6956
サンゲツ,2019,Q2,29.429008
サンゲツ,2019,Q3,34.520714
サンゲツ,2019,Q4,33.210052
サンゲツ,2020,Q1,17.445026
サンゲツ,2020,Q2,24.031158
サンゲツ,2020,Q3,77.988884
サンゲツ,2020,Q4,-53.324184
サンコール,2018,Q1,12.744694
サンコール,2018,Q2,11.047972
サンコール,2018,Q3,23.540493
サンコール,2018,Q4,12.431602
サンコール,2019,Q1,6.7789946
サンコール,2019,Q2,15.565233
サンコール,2019,Q3,15.317445
サンコール,2019,Q4,13.769887
サンコール,2020,Q1,13.530512
サンコール,2020,Q2,10.151023
サンコール,2020,Q3,3.390344
サンコール,2020,Q4,15.534545
サンデンホールディングス,2018,Q1,7.3296156
サンデンホールディングス,2018,Q2,-2.756274
サンデンホールディングス,2018,Q3,66.48323
サンデンホールディングス,2018,Q4,20.359715
サンデンホールディングス,2019,Q1,-119.40985
サンデンホールディングス,2019,Q2,-26.383638
サンデンホールディングス,2019,Q3,55.92377
サンデンホールディングス,2019,Q4,316.0235
サンデンホールディングス,2020,Q1,-140.85034
サンデンホールディングス,2020,Q2,-341.77353
サンデンホールディングス,2020,Q3,-252.91074
サンデンホールディングス,2020,Q4,-73.01038
サンドラッグ,2018,Q1,48.13381
サンドラッグ,2018,Q2,71.714264
サンドラッグ,2018,Q3,69.5029
サンドラッグ,2018,Q4,56.264885
サンドラッグ,2019,Q1,52.036392
サンドラッグ,2019,Q2,72.3105
サンドラッグ,2019,Q3,51.169163
サンドラッグ,2019,Q4,50.49032
サンドラッグ,2020,Q1,72.399
サンドラッグ,2020,Q2,52.119766
サンドラッグ,2020,Q3,52.110413
サンドラッグ,2020,Q4,48.50038
サンフロンティア不動産,2018,Q1,532.9975
サンフロンティア不動産,2018,Q2,480.82053
サンフロンティア不動産,2018,Q3,509.1604
サンフロンティア不動産,2018,Q4,475.02588
サンフロンティア不動産,2019,Q1,447.34903
サンフロンティア不動産,2019,Q2,442.96536
サンフロンティア不動産,2019,Q3,441.46857
サンフロンティア不動産,2019,Q4,411.79343
サンフロンティア不動産,2020,Q1,386.97256
サンフロンティア不動産,2020,Q2,407.5843
サンフロンティア不動産,2020,Q3,397.40442
サンフロンティア不動産,2020,Q4,390.2456
サンマルクホールディングス,2018,Q1,56.01417
サンマルクホールディングス,2018,Q2,58.04441
