企業名,会計年度,四半期,y_hat_ul1_i_tuned_fine,best_hyparam
レイズネクスト,2019,Q3,26.427773502367145,[172.69294817]
レイズネクスト,2019,Q4,25.05083564384098,[172.69294817]
レイズネクスト,2020,Q1,23.440191159906536,[172.69294817]
レイズネクスト,2020,Q2,42.77321263277945,[172.69294817]
レイズネクスト,2020,Q3,26.895186581410318,[172.69294817]
レイズネクスト,2020,Q4,27.23816635636954,[172.69294817]
レオパレス２１,2018,Q1,-3.3897989550499226,[1063.90030765]
レオパレス２１,2018,Q2,-4.702698046335915,[1063.90030765]
レオパレス２１,2018,Q3,-7.601625784402712,[1063.90030765]
レオパレス２１,2018,Q4,-37.63377099867109,[1063.90030765]
レオパレス２１,2019,Q1,-8.25501212393699,[1063.90030765]
レオパレス２１,2019,Q2,2.4475,[1063.90030765]
レオパレス２１,2019,Q3,1.0361111111111123,[1063.90030765]
レオパレス２１,2019,Q4,2.9211111111111103,[1063.90030765]
レオパレス２１,2020,Q1,-5.613333333333333,[1063.90030765]
レオパレス２１,2020,Q2,-8.494131165478041,[1063.90030765]
レオパレス２１,2020,Q3,-7.048022249556632,[1063.90030765]
レオパレス２１,2020,Q4,-8.692255776045105,[1063.90030765]
レオン自動機,2018,Q1,20.84052421177318,[3.71779709]
レオン自動機,2018,Q2,21.920683102845828,[3.71779709]
レオン自動機,2018,Q3,25.76297719679667,[3.71779709]
レオン自動機,2018,Q4,21.223981078365767,[3.71779709]
レオン自動機,2019,Q1,21.857370602832226,[3.71779709]
レオン自動機,2019,Q2,17.325172370819168,[3.71779709]
レオン自動機,2019,Q3,28.20381631230572,[3.71779709]
レオン自動機,2019,Q4,17.646167998710446,[3.71779709]
レオン自動機,2020,Q1,14.284282372936872,[3.71779709]
レオン自動機,2020,Q2,23.772282386129195,[3.71779709]
レオン自動機,2020,Q3,9.37647095127371,[3.71779709]
レオン自動機,2020,Q4,30.86366090517484,[3.71779709]
レシップホールディングス,2018,Q1,-3.9277254611887846,[580.35289817]
レシップホールディングス,2018,Q2,-3.737410881826005,[580.35289817]
レシップホールディングス,2018,Q3,-2.7975493614244975,[580.35289817]
レシップホールディングス,2018,Q4,1.0992059960840939,[580.35289817]
レシップホールディングス,2019,Q1,-3.150186120114395,[580.35289817]
レシップホールディングス,2019,Q2,-0.9298687715905947,[580.35289817]
レシップホールディングス,2019,Q3,1.8493852182175061,[580.35289817]
レシップホールディングス,2019,Q4,4.451531171304271,[580.35289817]
レシップホールディングス,2020,Q1,0.38121136826532886,[580.35289817]
レシップホールディングス,2020,Q2,0.7770447015986628,[580.35289817]
レシップホールディングス,2020,Q3,0.5976002571542182,[580.35289817]
レシップホールディングス,2020,Q4,0.4317669238208843,[580.35289817]
レック,2018,Q1,33.440312825492704,[172.69294817]
レック,2018,Q2,22.735916244588708,[172.69294817]
レック,2018,Q3,37.191893294492914,[172.69294817]
レック,2018,Q4,25.829676871992877,[172.69294817]
レック,2019,Q1,30.107104706295033,[172.69294817]
レック,2019,Q2,23.88585059073892,[172.69294817]
レック,2019,Q3,25.886435162737296,[172.69294817]
レック,2019,Q4,21.030710096079247,[172.69294817]
レック,2020,Q1,21.899551090659443,[172.69294817]
レック,2020,Q2,23.342218861134324,[172.69294817]
レック,2020,Q3,22.217588274942973,[172.69294817]
レック,2020,Q4,18.68646264887721,[172.69294817]
レンゴー,2018,Q1,11.298528134466288,[41.98757484]
レンゴー,2018,Q2,9.690132001975405,[41.98757484]
レンゴー,2018,Q3,12.894935125300222,[41.98757484]
レンゴー,2018,Q4,13.596084646893797,[41.98757484]
レンゴー,2019,Q1,12.808068166632033,[41.98757484]
レンゴー,2019,Q2,12.434923442587502,[41.98757484]
レンゴー,2019,Q3,12.433589047621735,[41.98757484]
レンゴー,2019,Q4,11.73585826177646,[41.98757484]
レンゴー,2020,Q1,16.4754741092326,[41.98757484]
レンゴー,2020,Q2,16.668535684308278,[41.98757484]
レンゴー,2020,Q3,20.24973129247975,[41.98757484]
レンゴー,2020,Q4,14.440442941330794,[41.98757484]
ロート製薬,2018,Q1,20.70325422346889,[4.53999298e-05]
ロート製薬,2018,Q2,27.555589750214978,[4.53999298e-05]
ロート製薬,2018,Q3,27.85541342546219,[4.53999298e-05]
ロート製薬,2018,Q4,-6.879918653356416,[4.53999298e-05]
ロート製薬,2019,Q1,33.658028681206176,[4.53999298e-05]
ロート製薬,2019,Q2,36.93884663266663,[4.53999298e-05]
ロート製薬,2019,Q3,25.11153079901117,[4.53999298e-05]
ロート製薬,2019,Q4,-14.476360286014675,[4.53999298e-05]
ロート製薬,2020,Q1,15.337810887371127,[4.53999298e-05]
ロート製薬,2020,Q2,35.301500045464024,[4.53999298e-05]
ロート製薬,2020,Q3,40.389295572229145,[4.53999298e-05]
ロート製薬,2020,Q4,24.594015929887757,[4.53999298e-05]
ローム,2018,Q1,29.94444444444445,[2386.96455675]
ローム,2018,Q2,34.65527777777778,[2386.96455675]
ローム,2018,Q3,38.43083333333333,[2386.96455675]
ローム,2018,Q4,40.04555555555555,[2386.96455675]
ローム,2019,Q1,40.087777777777774,[2386.96455675]
ローム,2019,Q2,40.5761111111111,[2386.96455675]
ローム,2019,Q3,41.96258676141596,[2386.96455675]
ローム,2019,Q4,42.532842748931174,[2386.96455675]
ローム,2020,Q1,44.70929021801874,[2386.96455675]
ローム,2020,Q2,46.48112590009696,[2386.96455675]
ローム,2020,Q3,49.15109372950527,[2386.96455675]
ローム,2020,Q4,52.60715279890721,[2386.96455675]
ワイエイシイホールディングス,2018,Q1,15.58222222222222,[710.27808734]
ワイエイシイホールディングス,2018,Q2,16.06277777777778,[710.27808734]
ワイエイシイホールディングス,2018,Q3,17.25,[710.27808734]
ワイエイシイホールディングス,2018,Q4,18.85888888888889,[710.27808734]
ワイエイシイホールディングス,2019,Q1,18.921388888888888,[710.27808734]
ワイエイシイホールディングス,2019,Q2,17.68416666666667,[710.27808734]
ワイエイシイホールディングス,2019,Q3,16.401944444444446,[710.27808734]
ワイエイシイホールディングス,2019,Q4,13.913055555555552,[710.27808734]
ワイエイシイホールディングス,2020,Q1,14.78833333333333,[710.27808734]
ワイエイシイホールディングス,2020,Q2,14.979444444444445,[710.27808734]
ワイエイシイホールディングス,2020,Q3,14.689444444444442,[710.27808734]
ワイエイシイホールディングス,2020,Q4,14.700833333333334,[710.27808734]
ワコム,2018,Q1,96.40590670115218,[4.53999298e-05]
ワコム,2018,Q2,117.02030815634953,[4.53999298e-05]
ワコム,2018,Q3,111.17457308515614,[4.53999298e-05]
ワコム,2018,Q4,92.67855267013405,[4.53999298e-05]
ワコム,2019,Q1,84.17251964252321,[4.53999298e-05]
ワコム,2019,Q2,90.76380455147253,[4.53999298e-05]
ワコム,2019,Q3,87.38882147851854,[4.53999298e-05]
ワコム,2019,Q4,65.44931788253514,[4.53999298e-05]
ワコム,2020,Q1,67.04122827894928,[4.53999298e-05]
ワコム,2020,Q2,83.48438927844782,[4.53999298e-05]
ワコム,2020,Q3,75.47046463221027,[4.53999298e-05]
ワコム,2020,Q4,40.17038092192698,[4.53999298e-05]
ワコールホールディングス,2018,Q1,14.654936201769917,[387.45354572]
ワコールホールディングス,2018,Q2,17.147713979547696,[387.45354572]
ワコールホールディングス,2018,Q3,18.97715842399214,[387.45354572]
ワコールホールディングス,2018,Q4,15.662991757325475,[387.45354572]
ワコールホールディングス,2019,Q1,14.971431466741322,[387.45354572]
ワコールホールディングス,2019,Q2,16.098300616760614,[387.45354572]
ワコールホールディングス,2019,Q3,15.82097161438795,[387.45354572]
ワコールホールディングス,2019,Q4,6.345910173789546,[387.45354572]
ワコールホールディングス,2020,Q1,-4.843409006390996,[387.45354572]
ワコールホールディングス,2020,Q2,69.85129235475699,[387.45354572]
ワコールホールディングス,2020,Q3,50.68735934023068,[387.45354572]
ワコールホールディングス,2020,Q4,-11.91895018283791,[387.45354572]
ワタミ,2018,Q1,0.11497971630712012,[580.35289817]
ワタミ,2018,Q2,-2.267140420180115,[580.35289817]
ワタミ,2018,Q3,1.6504479200730244,[580.35289817]
ワタミ,2018,Q4,0.4474000866036223,[580.35289817]
ワタミ,2019,Q1,-0.6539088450725776,[580.35289817]
ワタミ,2019,Q2,-6.262884508459152,[580.35289817]
ワタミ,2019,Q3,0.3152869314186524,[580.35289817]
ワタミ,2019,Q4,-0.5850204502063234,[580.35289817]
ワタミ,2020,Q1,-2.4278641588574557,[580.35289817]
ワタミ,2020,Q2,-11.300784703976614,[580.35289817]
ワタミ,2020,Q3,-1.3928168778417422,[580.35289817]
ワタミ,2020,Q4,-2.5031750873869854,[580.35289817]
ヴィア・ホールディングス,2018,Q1,1.477369637221865,[0.00022853]
ヴィア・ホールディングス,2018,Q2,-4.491244055946062,[0.00022853]
ヴィア・ホールディングス,2018,Q3,-15.264595575958616,[0.00022853]
ヴィア・ホールディングス,2018,Q4,-8.016277243915573,[0.00022853]
ヴィア・ホールディングス,2019,Q1,-2.5867607532751222,[0.00022853]
ヴィア・ホールディングス,2019,Q2,-6.356053352204727,[0.00022853]
ヴィア・ホールディングス,2019,Q3,-11.908448544833387,[0.00022853]
ヴィア・ホールディングス,2019,Q4,-22.392245781628674,[0.00022853]
ヴィア・ホールディングス,2020,Q1,-2.1429490453847464,[0.00022853]
ヴィア・ホールディングス,2020,Q2,-10.499833204524538,[0.00022853]
ヴィア・ホールディングス,2020,Q3,-4.5551623092797975,[0.00022853]
ヴィア・ホールディングス,2020,Q4,-43.190156318030574,[0.00022853]
三ツ星ベルト,2018,Q1,20.77129652822589,[41.98757484]
三ツ星ベルト,2018,Q2,22.930404855439814,[41.98757484]
三ツ星ベルト,2018,Q3,22.403808943477056,[41.98757484]
三ツ星ベルト,2018,Q4,19.583796854963463,[41.98757484]
三ツ星ベルト,2019,Q1,24.610527111608924,[41.98757484]
三ツ星ベルト,2019,Q2,25.74665197052598,[41.98757484]
三ツ星ベルト,2019,Q3,35.89368376226389,[41.98757484]
三ツ星ベルト,2019,Q4,34.6460949916426,[41.98757484]
三ツ星ベルト,2020,Q1,36.19514784307047,[41.98757484]
三ツ星ベルト,2020,Q2,31.581583575918767,[41.98757484]
三ツ星ベルト,2020,Q3,28.015068993865736,[41.98757484]
三ツ星ベルト,2020,Q4,27.316290607403367,[41.98757484]
三井不動産,2018,Q1,23.63444444444444,[172.69294817]
三井不動産,2018,Q2,24.19583333333333,[172.69294817]
三井不動産,2018,Q3,24.20722222222222,[172.69294817]
三井不動産,2018,Q4,24.907777777777778,[172.69294817]
三井不動産,2019,Q1,26.494999999999997,[172.69294817]
三井不動産,2019,Q2,27.293888888888887,[172.69294817]
三井不動産,2019,Q3,27.610833333333332,[172.69294817]
三井不動産,2019,Q4,28.33416666666667,[172.69294817]
三井不動産,2020,Q1,30.148973151178804,[172.69294817]
三井不動産,2020,Q2,30.323333333333338,[172.69294817]
三井不動産,2020,Q3,29.866111111111106,[172.69294817]
三井不動産,2020,Q4,32.10777777777777,[172.69294817]
三井住友建設,2018,Q1,4.1262224697745955,[76.97143226]
三井住友建設,2018,Q2,4.652055803107929,[76.97143226]
三井住友建設,2018,Q3,5.580666914219041,[76.97143226]
三井住友建設,2018,Q4,6.849348794559157,[76.97143226]
三井住友建設,2019,Q1,10.458801811926827,[76.97143226]
三井住友建設,2019,Q2,9.565722445599842,[76.97143226]
三井住友建設,2019,Q3,14.094883451589475,[76.97143226]
三井住友建設,2019,Q4,12.88383306024106,[76.97143226]
三井住友建設,2020,Q1,15.180061685908614,[76.97143226]
三井住友建設,2020,Q2,10.216982690470221,[76.97143226]
三井住友建設,2020,Q3,12.097161608710806,[76.97143226]
三井住友建設,2020,Q4,12.46818975952987,[76.97143226]
三井化学,2018,Q1,7.416522843818342,[1063.90030765]
三井化学,2018,Q2,11.28930062159612,[1063.90030765]
三井化学,2018,Q3,14.381522843818342,[1063.90030765]
三井化学,2018,Q4,16.696245066040564,[1063.90030765]
三井化学,2019,Q1,19.163189510485008,[1063.90030765]
三井化学,2019,Q2,20.429300621596123,[1063.90030765]
三井化学,2019,Q3,21.587633954929455,[1063.90030765]
三井化学,2019,Q4,22.990967288262784,[1063.90030765]
三井化学,2020,Q1,23.64495977918104,[1063.90030765]
三井化学,2020,Q2,22.96745977918104,[1063.90030765]
三井化学,2020,Q3,24.641626445847706,[1063.90030765]
三井化学,2020,Q4,28.33523755695882,[1063.90030765]
三井松島ホールディングス,2018,Q1,10.863588609387154,[316.5799314]
三井松島ホールディングス,2018,Q2,12.216644164942709,[316.5799314]
三井松島ホールディングス,2018,Q3,13.244977498276041,[316.5799314]
三井松島ホールディングス,2018,Q4,15.93747749827604,[316.5799314]
三井松島ホールディングス,2019,Q1,14.734977498276042,[316.5799314]
三井松島ホールディングス,2019,Q2,15.985533053831599,[316.5799314]
三井松島ホールディングス,2019,Q3,16.491366387164927,[316.5799314]
三井松島ホールディングス,2019,Q4,16.909144164942706,[316.5799314]
三井松島ホールディングス,2020,Q1,18.734144164942705,[316.5799314]
三井松島ホールディングス,2020,Q2,21.54219972049826,[316.5799314]
三井松島ホールディングス,2020,Q3,21.252755276053815,[316.5799314]
三井松島ホールディングス,2020,Q4,-24.99087124588728,[316.5799314]
三井金属鉱業,2018,Q1,-1.329772502066223,[4375.77262779]
三井金属鉱業,2018,Q2,0.9932830534893315,[4375.77262779]
三井金属鉱業,2018,Q3,0.8080052757115548,[4375.77262779]
三井金属鉱業,2018,Q4,0.4516163868226662,[4375.77262779]
三井金属鉱業,2019,Q1,0.2768941646004435,[4375.77262779]
三井金属鉱業,2019,Q2,1.2118941646004444,[4375.77262779]
三井金属鉱業,2019,Q3,0.6157830534893325,[4375.77262779]
三井金属鉱業,2019,Q4,2.357449720155999,[4375.77262779]
三井金属鉱業,2020,Q1,0.010505275711554733,[4375.77262779]
三井金属鉱業,2020,Q2,5.20356083126711,[4375.77262779]
三井金属鉱業,2020,Q3,11.284949720156,[4375.77262779]
三井金属鉱業,2020,Q4,6.497727497933777,[4375.77262779]
三井Ｅ＆Ｓホールディングス,2018,Q1,2.2348952313635544,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2018,Q2,2.272673009141332,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2018,Q3,-14.53593810196978,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2018,Q4,-14.620382546414223,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2019,Q1,-22.343438101969777,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2019,Q2,-21.70954921308089,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2019,Q3,-45.57760476863645,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2019,Q4,-46.85732699085867,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2020,Q1,-52.418993657525334,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2020,Q2,-55.43288254641423,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2020,Q3,-54.05871587974755,[17997.34989493]
三井Ｅ＆Ｓホールディングス,2020,Q4,-53.687882546414215,[17997.34989493]
三信電気,2018,Q1,9.707392537202468,[22.90403581]
三信電気,2018,Q2,6.8392820562625625,[22.90403581]
三信電気,2018,Q3,6.347288333999696,[22.90403581]
三信電気,2018,Q4,12.571697021200997,[22.90403581]
三信電気,2019,Q1,13.408756293572267,[22.90403581]
三信電気,2019,Q2,14.710504165895312,[22.90403581]
三信電気,2019,Q3,5.121760117768649,[22.90403581]
三信電気,2019,Q4,26.237327674570412,[22.90403581]
三信電気,2020,Q1,2.1546729691182014,[22.90403581]
三信電気,2020,Q2,24.1168949050618,[22.90403581]
三信電気,2020,Q3,-0.9959308497302537,[22.90403581]
三信電気,2020,Q4,22.008755532014135,[22.90403581]
三共生興,2018,Q1,5.168744256435623,[0.00041894]
三共生興,2018,Q2,8.413795504574496,[0.00041894]
三共生興,2018,Q3,20.334416176148956,[0.00041894]
三共生興,2018,Q4,4.56054080269366,[0.00041894]
三共生興,2019,Q1,10.05497060002109,[0.00041894]
三共生興,2019,Q2,12.162303999447486,[0.00041894]
三共生興,2019,Q3,18.7164717347535,[0.00041894]
三共生興,2019,Q4,-5.956150263166052,[0.00041894]
三共生興,2020,Q1,-0.9041818375891548,[0.00041894]
三共生興,2020,Q2,-0.06651886312389266,[0.00041894]
三共生興,2020,Q3,60.9748298470978,[0.00041894]
三共生興,2020,Q4,4.735119484198927,[0.00041894]
三和ホールディングス,2018,Q1,2.6992184231086775,[3.03773178]
三和ホールディングス,2018,Q2,28.85903401828931,[3.03773178]
三和ホールディングス,2018,Q3,11.326106934093577,[3.03773178]
三和ホールディングス,2018,Q4,45.94936262246373,[3.03773178]
三和ホールディングス,2019,Q1,1.6864117570430137,[3.03773178]
三和ホールディングス,2019,Q2,29.495432907683714,[3.03773178]
三和ホールディングス,2019,Q3,18.40263116614234,[3.03773178]
三和ホールディングス,2019,Q4,49.79283140975528,[3.03773178]
三和ホールディングス,2020,Q1,2.6102055657620644,[3.03773178]
三和ホールディングス,2020,Q2,32.46417636936879,[3.03773178]
三和ホールディングス,2020,Q3,15.303692250564715,[3.03773178]
三和ホールディングス,2020,Q4,53.11818727034341,[3.03773178]
三城ホールディングス,2018,Q1,0.4888052149002051,[28.03162489]
三城ホールディングス,2018,Q2,1.8534272094313522,[28.03162489]
三城ホールディングス,2018,Q3,-0.05109698173465893,[28.03162489]
三城ホールディングス,2018,Q4,-18.37933594707833,[28.03162489]
三城ホールディングス,2019,Q1,0.021392863671083173,[28.03162489]
三城ホールディングス,2019,Q2,1.545401887597898,[28.03162489]
三城ホールディングス,2019,Q3,-4.024610098740257,[28.03162489]
三城ホールディングス,2019,Q4,-17.9323029462446,[28.03162489]
三城ホールディングス,2020,Q1,-1.6274514430086038,[28.03162489]
三城ホールディングス,2020,Q2,2.4447072269352517,[28.03162489]
三城ホールディングス,2020,Q3,1.0730684636655,[28.03162489]
三城ホールディングス,2020,Q4,-19.045803919380187,[28.03162489]
三愛石油,2018,Q1,16.28716135059615,[4.53999298e-05]
三愛石油,2018,Q2,20.18211299221055,[4.53999298e-05]
三愛石油,2018,Q3,20.774449177061925,[4.53999298e-05]
三愛石油,2018,Q4,20.519563527859432,[4.53999298e-05]
三愛石油,2019,Q1,20.373581758003812,[4.53999298e-05]
三愛石油,2019,Q2,19.201297894148002,[4.53999298e-05]
三愛石油,2019,Q3,18.654614842239177,[4.53999298e-05]
三愛石油,2019,Q4,24.67615460971837,[4.53999298e-05]
三愛石油,2020,Q1,22.947055055914145,[4.53999298e-05]
三愛石油,2020,Q2,21.00809646500984,[4.53999298e-05]
三愛石油,2020,Q3,27.945867776042334,[4.53999298e-05]
三愛石油,2020,Q4,25.559415751832116,[4.53999298e-05]
三晃金属工業,2018,Q1,28.17504690613502,[2386.96455675]
三晃金属工業,2018,Q2,29.298658017246126,[2386.96455675]
三晃金属工業,2018,Q3,33.1814357950239,[2386.96455675]
三晃金属工業,2018,Q4,43.41504537125388,[2386.96455675]
三晃金属工業,2019,Q1,66.3067781314441,[2386.96455675]
三晃金属工業,2019,Q2,46.49023458756739,[2386.96455675]
三晃金属工業,2019,Q3,60.34720509085072,[2386.96455675]
三晃金属工業,2019,Q4,56.167486009296056,[2386.96455675]
三晃金属工業,2020,Q1,49.84990868598801,[2386.96455675]
三晃金属工業,2020,Q2,47.452205563965045,[2386.96455675]
三晃金属工業,2020,Q3,63.19325808429488,[2386.96455675]
三晃金属工業,2020,Q4,67.66050962257022,[2386.96455675]
三桜工業,2018,Q1,13.039722222222224,[387.45354572]
三桜工業,2018,Q2,13.470555555555556,[387.45354572]
三桜工業,2018,Q3,13.179166666666665,[387.45354572]
三桜工業,2018,Q4,11.434999999999999,[387.45354572]
三桜工業,2019,Q1,4.751388888888889,[387.45354572]
三桜工業,2019,Q2,4.169444444444443,[387.45354572]
三桜工業,2019,Q3,4.804166666666667,[387.45354572]
三桜工業,2019,Q4,4.71361111111111,[387.45354572]
三桜工業,2020,Q1,4.010833333333333,[387.45354572]
三桜工業,2020,Q2,3.543055555555556,[387.45354572]
三桜工業,2020,Q3,2.884166666666667,[387.45354572]
三桜工業,2020,Q4,4.863333333333333,[387.45354572]
三機工業,2018,Q1,2.83506722946929,[94.20323713]
三機工業,2018,Q2,8.486475867705698,[94.20323713]
三機工業,2018,Q3,11.9153672275403,[94.20323713]
三機工業,2018,Q4,21.88895156395906,[94.20323713]
三機工業,2019,Q1,6.679112038024474,[94.20323713]
三機工業,2019,Q2,14.358687018475436,[94.20323713]
三機工業,2019,Q3,22.214463336480094,[94.20323713]
三機工業,2019,Q4,61.75989348907884,[94.20323713]
三機工業,2020,Q1,12.074585154196399,[94.20323713]
三機工業,2020,Q2,24.752885405034608,[94.20323713]
三機工業,2020,Q3,22.88961006690859,[94.20323713]
三機工業,2020,Q4,34.6936687634398,[94.20323713]
三洋化成工業,2018,Q1,27.73764095845251,[1950.33723135]
三洋化成工業,2018,Q2,31.632918736230295,[1950.33723135]
三洋化成工業,2018,Q3,35.013196514008065,[1950.33723135]
三洋化成工業,2018,Q4,38.77458540289696,[1950.33723135]
三洋化成工業,2019,Q1,33.83236318067473,[1950.33723135]
三洋化成工業,2019,Q2,35.650696514008075,[1950.33723135]
三洋化成工業,2019,Q3,37.80319651400808,[1950.33723135]
三洋化成工業,2019,Q4,40.092918736230295,[1950.33723135]
三洋化成工業,2020,Q1,42.183752069563624,[1950.33723135]
三洋化成工業,2020,Q2,43.68208540289695,[1950.33723135]
三洋化成工業,2020,Q3,44.498196514008065,[1950.33723135]
三洋化成工業,2020,Q4,46.81208540289694,[1950.33723135]
三洋工業,2018,Q1,8.161761363636364,[1593.57846568]
三洋工業,2018,Q2,6.095928030303031,[1593.57846568]
三洋工業,2018,Q3,7.762316919191919,[1593.57846568]
三洋工業,2018,Q4,10.166761363636365,[1593.57846568]
三洋工業,2019,Q1,15.434539141414142,[1593.57846568]
三洋工業,2019,Q2,14.630372474747478,[1593.57846568]
三洋工業,2019,Q3,17.297039141414142,[1593.57846568]
三洋工業,2019,Q4,20.75842803030303,[1593.57846568]
三洋工業,2020,Q1,7.752710681083535,[1593.57846568]
三洋工業,2020,Q2,48.055555869616924,[1593.57846568]
三洋工業,2020,Q3,57.32908458389576,[1593.57846568]
三洋工業,2020,Q4,84.12314104494115,[1593.57846568]
三浦工業,2018,Q1,20.82566209860803,[4.53999298e-05]
三浦工業,2018,Q2,23.29438986248249,[4.53999298e-05]
三浦工業,2018,Q3,26.822856173694078,[4.53999298e-05]
三浦工業,2018,Q4,29.915789496314762,[4.53999298e-05]
三浦工業,2019,Q1,24.391880214201233,[4.53999298e-05]
三浦工業,2019,Q2,25.35265054017596,[4.53999298e-05]
三浦工業,2019,Q3,26.051918284691883,[4.53999298e-05]
三浦工業,2019,Q4,37.62585317551068,[4.53999298e-05]
三浦工業,2020,Q1,23.619762226838503,[4.53999298e-05]
三浦工業,2020,Q2,29.516553268717566,[4.53999298e-05]
三浦工業,2020,Q3,24.064386006663877,[4.53999298e-05]
三浦工業,2020,Q4,38.59145644749321,[4.53999298e-05]
三菱ケミカルホールディングス,2018,Q1,13.869633875643036,[94.20323713]
三菱ケミカルホールディングス,2018,Q2,15.395050192488332,[94.20323713]
三菱ケミカルホールディングス,2018,Q3,17.545811262253828,[94.20323713]
三菱ケミカルホールディングス,2018,Q4,20.197636414332486,[94.20323713]
三菱ケミカルホールディングス,2019,Q1,16.44998535063078,[94.20323713]
三菱ケミカルホールディングス,2019,Q2,17.698635351900172,[94.20323713]
三菱ケミカルホールディングス,2019,Q3,15.601914517807815,[94.20323713]
三菱ケミカルホールディングス,2019,Q4,17.4150096193458,[94.20323713]
三菱ケミカルホールディングス,2020,Q1,14.174303511516733,[94.20323713]
三菱ケミカルホールディングス,2020,Q2,12.222082165043808,[94.20323713]
三菱ケミカルホールディングス,2020,Q3,0.6349518867662685,[94.20323713]
三菱ケミカルホールディングス,2020,Q4,10.282803472448423,[94.20323713]
三菱マテリアル,2018,Q1,11.20740324465584,[1593.57846568]
三菱マテリアル,2018,Q2,13.651014355766952,[1593.57846568]
三菱マテリアル,2018,Q3,15.069069911322506,[1593.57846568]
三菱マテリアル,2018,Q4,14.622958800211396,[1593.57846568]
三菱マテリアル,2019,Q1,12.934069911322506,[1593.57846568]
三菱マテリアル,2019,Q2,13.359069911322507,[1593.57846568]
三菱マテリアル,2019,Q3,13.552958800211394,[1593.57846568]
三菱マテリアル,2019,Q4,14.627681022433617,[1593.57846568]
三菱マテリアル,2020,Q1,-0.021364158363718744,[1593.57846568]
三菱マテリアル,2020,Q2,-1.4706524008555064,[1593.57846568]
三菱マテリアル,2020,Q3,7.590077027765572,[1593.57846568]
三菱マテリアル,2020,Q4,-312.4596533296266,[1593.57846568]
三菱ロジスネクスト,2018,Q1,4.231757091616836,[6.81544881]
三菱ロジスネクスト,2018,Q2,6.795064389837579,[6.81544881]
三菱ロジスネクスト,2018,Q3,6.145161365114272,[6.81544881]
三菱ロジスネクスト,2018,Q4,8.507161353638844,[6.81544881]
三菱ロジスネクスト,2019,Q1,8.555815889216728,[6.81544881]
三菱ロジスネクスト,2019,Q2,9.030986737941426,[6.81544881]
三菱ロジスネクスト,2019,Q3,10.410124366976847,[6.81544881]
三菱ロジスネクスト,2019,Q4,9.030610339786179,[6.81544881]
三菱ロジスネクスト,2020,Q1,7.5743130582305085,[6.81544881]
三菱ロジスネクスト,2020,Q2,-0.07417284084365683,[6.81544881]
三菱ロジスネクスト,2020,Q3,-0.7293537409901232,[6.81544881]
三菱ロジスネクスト,2020,Q4,31.94168244817159,[6.81544881]
三菱倉庫,2018,Q1,12.929226500615236,[316.5799314]
三菱倉庫,2018,Q2,13.540615389504126,[316.5799314]
三菱倉庫,2018,Q3,14.193115389504124,[316.5799314]
三菱倉庫,2018,Q4,14.9983931672819,[316.5799314]
三菱倉庫,2019,Q1,15.629226500615236,[316.5799314]
三菱倉庫,2019,Q2,16.2983931672819,[316.5799314]
三菱倉庫,2019,Q3,17.240615389504125,[316.5799314]
三菱倉庫,2019,Q4,17.950615389504126,[316.5799314]
三菱倉庫,2020,Q1,18.337837611726346,[316.5799314]
三菱倉庫,2020,Q2,18.51644872283746,[316.5799314]
三菱倉庫,2020,Q3,27.56505983394857,[316.5799314]
三菱倉庫,2020,Q4,28.201726500615237,[316.5799314]
三菱化工機,2018,Q1,6.5662433670220866,[115.29277325]
三菱化工機,2018,Q2,6.425410033688753,[115.29277325]
三菱化工機,2018,Q3,7.0165211447998646,[115.29277325]
三菱化工機,2018,Q4,6.7602469046758955,[115.29277325]
三菱化工機,2019,Q1,12.528688523086315,[115.29277325]
三菱化工機,2019,Q2,27.566361959721625,[115.29277325]
三菱化工機,2019,Q3,41.68123309799165,[115.29277325]
三菱化工機,2019,Q4,37.113364478322225,[115.29277325]
三菱化工機,2020,Q1,23.588753058616568,[115.29277325]
三菱化工機,2020,Q2,54.39042380400249,[115.29277325]
三菱化工機,2020,Q3,80.90391802757165,[115.29277325]
三菱化工機,2020,Q4,64.46306352373304,[115.29277325]
三菱地所,2018,Q1,11.382034686528035,[4.53999298e-05]
三菱地所,2018,Q2,14.677561590432624,[4.53999298e-05]
三菱地所,2018,Q3,19.939472158443753,[4.53999298e-05]
三菱地所,2018,Q4,18.195533493945415,[4.53999298e-05]
三菱地所,2019,Q1,18.696516272078732,[4.53999298e-05]
三菱地所,2019,Q2,21.084657841884614,[4.53999298e-05]
三菱地所,2019,Q3,20.666864133320395,[4.53999298e-05]
三菱地所,2019,Q4,21.161005488590014,[4.53999298e-05]
三菱地所,2020,Q1,20.488025685778776,[4.53999298e-05]
三菱地所,2020,Q2,19.055866023376197,[4.53999298e-05]
三菱地所,2020,Q3,28.622618499574692,[4.53999298e-05]
