企業名,会計年度,四半期,y_hat_uen,best_hyparam
ヤマトホールディングス,2020,Q1,-1.087053035408049,[1.e+03 2.e-01]
ヤマトホールディングス,2020,Q2,16.881566100142802,[1.e+03 2.e-01]
ヤマトホールディングス,2020,Q3,43.15199834772271,[1.e+03 2.e-01]
ヤマトホールディングス,2020,Q4,2.452730522520305,[1.e+03 2.e-01]
ヤマハ,2018,Q1,24.905936180456667,[1000.    1.]
ヤマハ,2018,Q2,27.296654030166845,[1000.    1.]
ヤマハ,2018,Q3,37.469633407422215,[1000.    1.]
ヤマハ,2018,Q4,28.61520969331591,[1000.    1.]
ヤマハ,2019,Q1,30.264275455763883,[1000.    1.]
ヤマハ,2019,Q2,31.04362906883664,[1000.    1.]
ヤマハ,2019,Q3,33.59890950666926,[1000.    1.]
ヤマハ,2019,Q4,33.895933635085754,[1000.    1.]
ヤマハ,2020,Q1,34.48911277422704,[1000.    1.]
ヤマハ,2020,Q2,34.13105721867149,[1000.    1.]
ヤマハ,2020,Q3,35.20439055200482,[1000.    1.]
ヤマハ,2020,Q4,36.88244610756037,[1000.    1.]
ユアサ商事,2018,Q1,68.11150755893769,[1.e+03 5.e-01]
ユアサ商事,2018,Q2,77.43267780059067,[1.e+03 5.e-01]
ユアサ商事,2018,Q3,75.63913852811433,[1.e+03 5.e-01]
ユアサ商事,2018,Q4,87.70194855694112,[1.e+03 5.e-01]
ユアサ商事,2019,Q1,78.11474415041656,[1.e+03 5.e-01]
ユアサ商事,2019,Q2,90.12205911516132,[1.e+03 5.e-01]
ユアサ商事,2019,Q3,84.6593143575412,[1.e+03 5.e-01]
ユアサ商事,2019,Q4,103.09208789972084,[1.e+03 5.e-01]
ユアサ商事,2020,Q1,78.10784235992776,[1.e+03 5.e-01]
ユアサ商事,2020,Q2,94.4710171549448,[1.e+03 5.e-01]
ユアサ商事,2020,Q3,79.9918026499914,[1.e+03 5.e-01]
ユアサ商事,2020,Q4,85.17697474124563,[1.e+03 5.e-01]
ユアテック,2018,Q1,11.465957300300966,[1.e+03 4.e-01]
ユアテック,2018,Q2,13.104836563814288,[1.e+03 4.e-01]
ユアテック,2018,Q3,13.5659292755162,[1.e+03 4.e-01]
ユアテック,2018,Q4,16.44372295256615,[1.e+03 4.e-01]
ユアテック,2019,Q1,12.34974266907495,[1.e+03 4.e-01]
ユアテック,2019,Q2,14.97152605697074,[1.e+03 4.e-01]
ユアテック,2019,Q3,15.80380887058042,[1.e+03 4.e-01]
ユアテック,2019,Q4,18.32895307536712,[1.e+03 4.e-01]
ユアテック,2020,Q1,12.481154136458066,[1.e+03 4.e-01]
ユアテック,2020,Q2,16.079284952992506,[1.e+03 4.e-01]
ユアテック,2020,Q3,14.911866078661433,[1.e+03 4.e-01]
ユアテック,2020,Q4,19.671329837626093,[1.e+03 4.e-01]
ユシロ化学工業,2018,Q1,26.01333333333334,[1.e+03 2.e-01]
ユシロ化学工業,2018,Q2,27.185,[1.e+03 2.e-01]
ユシロ化学工業,2018,Q3,27.65833333333334,[1.e+03 2.e-01]
ユシロ化学工業,2018,Q4,28.0925,[1.e+03 2.e-01]
ユシロ化学工業,2019,Q1,28.571666666666665,[1.e+03 2.e-01]
ユシロ化学工業,2019,Q2,28.858055555555552,[1.e+03 2.e-01]
ユシロ化学工業,2019,Q3,29.003611111111116,[1.e+03 2.e-01]
ユシロ化学工業,2019,Q4,29.134166666666676,[1.e+03 2.e-01]
ユシロ化学工業,2020,Q1,29.37888888888889,[1.e+03 2.e-01]
ユシロ化学工業,2020,Q2,29.23611111111111,[1.e+03 2.e-01]
ユシロ化学工業,2020,Q3,28.621666666666663,[1.e+03 2.e-01]
ユシロ化学工業,2020,Q4,29.07527777777777,[1.e+03 2.e-01]
ユナイテッドアローズ,2018,Q1,68.73220866263293,[1000.    0.]
ユナイテッドアローズ,2018,Q2,-2.380783353895687,[1000.    0.]
ユナイテッドアローズ,2018,Q3,128.55931348126572,[1000.    0.]
ユナイテッドアローズ,2018,Q4,-8.923034256917013,[1000.    0.]
ユナイテッドアローズ,2019,Q1,66.2133125997748,[1000.    0.]
ユナイテッドアローズ,2019,Q2,-0.3334603633276316,[1000.    0.]
ユナイテッドアローズ,2019,Q3,119.06653840243597,[1000.    0.]
ユナイテッドアローズ,2019,Q4,25.86692970234469,[1000.    0.]
ユナイテッドアローズ,2020,Q1,88.46375204031943,[1000.    0.]
ユナイテッドアローズ,2020,Q2,20.970636272379483,[1000.    0.]
ユナイテッドアローズ,2020,Q3,67.10077053936864,[1000.    0.]
ユナイテッドアローズ,2020,Q4,4.567782444202265,[1000.    0.]
ユニチカ,2018,Q1,0.902286332574664,[1.e+03 1.e-01]
ユニチカ,2018,Q2,1.9320085547968864,[1.e+03 1.e-01]
ユニチカ,2018,Q3,2.6395085547968864,[1.e+03 1.e-01]
ユニチカ,2018,Q4,2.9367307770191093,[1.e+03 1.e-01]
ユニチカ,2019,Q1,3.092564110352442,[1.e+03 1.e-01]
ユニチカ,2019,Q2,2.0656196659079984,[1.e+03 1.e-01]
ユニチカ,2019,Q3,2.2814529992413317,[1.e+03 1.e-01]
ユニチカ,2019,Q4,2.3025641103524417,[1.e+03 1.e-01]
ユニチカ,2020,Q1,1.754786332574664,[1.e+03 1.e-01]
ユニチカ,2020,Q2,1.820064110352441,[1.e+03 1.e-01]
ユニチカ,2020,Q3,3.418119665907997,[1.e+03 1.e-01]
ユニチカ,2020,Q4,3.7475641103524415,[1.e+03 1.e-01]
ユーシン精機,2018,Q1,22.481829478384743,[0.001 0.   ]
ユーシン精機,2018,Q2,21.606704471621065,[0.001 0.   ]
ユーシン精機,2018,Q3,17.90239939582701,[0.001 0.   ]
ユーシン精機,2018,Q4,16.182652315818814,[0.001 0.   ]
ユーシン精機,2019,Q1,17.22346166562029,[0.001 0.   ]
ユーシン精機,2019,Q2,17.528259036351706,[0.001 0.   ]
ユーシン精機,2019,Q3,16.230924267570046,[0.001 0.   ]
ユーシン精機,2019,Q4,14.67433534300454,[0.001 0.   ]
ユーシン精機,2020,Q1,12.9321184858033,[0.001 0.   ]
ユーシン精機,2020,Q2,12.42201203860636,[0.001 0.   ]
ユーシン精機,2020,Q3,11.999008811796283,[0.001 0.   ]
ユーシン精機,2020,Q4,14.013617431904786,[0.001 0.   ]
ユー・エス・エス,2018,Q1,29.90234222652465,[100.    0.9]
ユー・エス・エス,2018,Q2,28.61651576684023,[100.    0.9]
ユー・エス・エス,2018,Q3,26.44103931841752,[100.    0.9]
ユー・エス・エス,2018,Q4,26.80746102104378,[100.    0.9]
ユー・エス・エス,2019,Q1,29.83111675291698,[100.    0.9]
ユー・エス・エス,2019,Q2,26.98887168347595,[100.    0.9]
ユー・エス・エス,2019,Q3,25.76693033585027,[100.    0.9]
ユー・エス・エス,2019,Q4,25.68954567961442,[100.    0.9]
ユー・エス・エス,2020,Q1,11.82213585220681,[100.    0.9]
ユー・エス・エス,2020,Q2,19.82942221805766,[100.    0.9]
ユー・エス・エス,2020,Q3,26.120544331298422,[100.    0.9]
ユー・エス・エス,2020,Q4,27.44545352684042,[100.    0.9]
ヨコオ,2018,Q1,13.45472222222222,[1.e+03 2.e-01]
ヨコオ,2018,Q2,14.433055555555557,[1.e+03 2.e-01]
ヨコオ,2018,Q3,15.094166666666666,[1.e+03 2.e-01]
ヨコオ,2018,Q4,15.46861111111111,[1.e+03 2.e-01]
ヨコオ,2019,Q1,15.348055555555554,[1.e+03 2.e-01]
ヨコオ,2019,Q2,15.973055555555554,[1.e+03 2.e-01]
ヨコオ,2019,Q3,16.9325,[1.e+03 2.e-01]
ヨコオ,2019,Q4,18.31305555555556,[1.e+03 2.e-01]
ヨコオ,2020,Q1,19.251111111111115,[1.e+03 2.e-01]
ヨコオ,2020,Q2,19.75388888888889,[1.e+03 2.e-01]
ヨコオ,2020,Q3,21.340277777777786,[1.e+03 2.e-01]
ヨコオ,2020,Q4,22.514166666666668,[1.e+03 2.e-01]
ヨロズ,2018,Q1,51.802289682684616,[0.001 0.3  ]
ヨロズ,2018,Q2,60.59883635060348,[0.001 0.3  ]
ヨロズ,2018,Q3,40.44616201635717,[0.001 0.3  ]
ヨロズ,2018,Q4,39.594839305874615,[0.001 0.3  ]
ヨロズ,2019,Q1,17.45592994707828,[0.001 0.3  ]
ヨロズ,2019,Q2,31.87253210813359,[0.001 0.3  ]
ヨロズ,2019,Q3,-23.993878902814284,[0.001 0.3  ]
ヨロズ,2019,Q4,-19.092244606562726,[0.001 0.3  ]
ヨロズ,2020,Q1,-50.286339872389775,[0.001 0.3  ]
ヨロズ,2020,Q2,-420.81276535645736,[0.001 0.3  ]
ヨロズ,2020,Q3,-219.19810326386448,[0.001 0.3  ]
ヨロズ,2020,Q4,-795.3413894795702,[0.001 0.3  ]
ヨータイ,2018,Q1,32.04487869353312,[10.   0.8]
ヨータイ,2018,Q2,39.23288278741258,[10.   0.8]
ヨータイ,2018,Q3,39.221590129329215,[10.   0.8]
ヨータイ,2018,Q4,44.26269367204499,[10.   0.8]
ヨータイ,2019,Q1,45.38422059638687,[10.   0.8]
ヨータイ,2019,Q2,38.67024056323928,[10.   0.8]
ヨータイ,2019,Q3,33.832214585978754,[10.   0.8]
ヨータイ,2019,Q4,31.034316547435445,[10.   0.8]
ヨータイ,2020,Q1,29.775055869898537,[10.   0.8]
ヨータイ,2020,Q2,25.333799730977116,[10.   0.8]
ヨータイ,2020,Q3,20.42776290843564,[10.   0.8]
ヨータイ,2020,Q4,24.061645534892374,[10.   0.8]
ライト工業,2018,Q1,23.238056562203028,[100.    0.3]
ライト工業,2018,Q2,26.706330404005016,[100.    0.3]
ライト工業,2018,Q3,25.343094275502875,[100.    0.3]
ライト工業,2018,Q4,29.204348545690458,[100.    0.3]
ライト工業,2019,Q1,24.15845977101152,[100.    0.3]
ライト工業,2019,Q2,25.39868150916189,[100.    0.3]
ライト工業,2019,Q3,30.968515413274694,[100.    0.3]
ライト工業,2019,Q4,28.531170062929974,[100.    0.3]
ライト工業,2020,Q1,23.332565110677557,[100.    0.3]
ライト工業,2020,Q2,31.18925473227448,[100.    0.3]
ライト工業,2020,Q3,25.31274599247568,[100.    0.3]
ライト工業,2020,Q4,39.81260426791706,[100.    0.3]
ラウンドワン,2018,Q1,-4.601023968349912,[1.e+03 2.e-01]
ラウンドワン,2018,Q2,-5.179557911104547,[1.e+03 2.e-01]
ラウンドワン,2018,Q3,-3.77953697671246,[1.e+03 2.e-01]
ラウンドワン,2018,Q4,-4.6917180028959296,[1.e+03 2.e-01]
ラウンドワン,2019,Q1,-2.0359358592440246,[1.e+03 2.e-01]
ラウンドワン,2019,Q2,-2.196735901419063,[1.e+03 2.e-01]
ラウンドワン,2019,Q3,0.3405498731630256,[1.e+03 2.e-01]
ラウンドワン,2019,Q4,0.6146322497186867,[1.e+03 2.e-01]
ラウンドワン,2020,Q1,1.0571669223969553,[1.e+03 2.e-01]
ラウンドワン,2020,Q2,-1.856569374395023,[1.e+03 2.e-01]
ラウンドワン,2020,Q3,-7.487338343540548,[1.e+03 2.e-01]
ラウンドワン,2020,Q4,-10.215765339936016,[1.e+03 2.e-01]
ラサ工業,2018,Q1,25.98431584980295,[1000.    0.]
ラサ工業,2018,Q2,34.04315582128923,[1000.    0.]
ラサ工業,2018,Q3,50.18910426597998,[1000.    0.]
ラサ工業,2018,Q4,48.23704645286104,[1000.    0.]
ラサ工業,2019,Q1,57.544436938254414,[1000.    0.]
ラサ工業,2019,Q2,43.882136962348326,[1000.    0.]
ラサ工業,2019,Q3,38.99513147030479,[1000.    0.]
ラサ工業,2019,Q4,34.62094281492076,[1000.    0.]
ラサ工業,2020,Q1,38.12189478497332,[1000.    0.]
ラサ工業,2020,Q2,42.90745240376536,[1000.    0.]
ラサ工業,2020,Q3,43.2490392021721,[1000.    0.]
ラサ工業,2020,Q4,49.73501335716696,[1000.    0.]
リオン,2018,Q1,31.35602540036036,[100.    0.2]
リオン,2018,Q2,32.39528955845981,[100.    0.2]
リオン,2018,Q3,32.69406925660444,[100.    0.2]
リオン,2018,Q4,34.54610869958249,[100.    0.2]
リオン,2019,Q1,32.4002423076067,[100.    0.2]
リオン,2019,Q2,34.10281696090765,[100.    0.2]
リオン,2019,Q3,38.10308113970862,[100.    0.2]
リオン,2019,Q4,39.74481879855559,[100.    0.2]
リオン,2020,Q1,32.62420921244892,[100.    0.2]
リオン,2020,Q2,35.84848247906636,[100.    0.2]
リオン,2020,Q3,29.781271155567037,[100.    0.2]
リオン,2020,Q4,34.39560619256544,[100.    0.2]
リケン,2018,Q1,30.39477437871757,[1000.    1.]
リケン,2018,Q2,39.344360000399504,[1000.    1.]
リケン,2018,Q3,62.13521708645992,[1000.    1.]
リケン,2018,Q4,61.50266259323154,[1000.    1.]
リケン,2019,Q1,87.56199197195309,[1000.    1.]
リケン,2019,Q2,76.63519106498457,[1000.    1.]
リケン,2019,Q3,65.9442570898629,[1000.    1.]
リケン,2019,Q4,78.97355016429084,[1000.    1.]
リケン,2020,Q1,72.58017642385067,[1000.    1.]
リケン,2020,Q2,44.74423024713536,[1000.    1.]
リケン,2020,Q3,24.085969128861755,[1000.    1.]
リケン,2020,Q4,46.86813077651025,[1000.    1.]
リケンテクノス,2018,Q1,8.920486620465283,[100.   0.]
リケンテクノス,2018,Q2,9.07288064394406,[100.   0.]
リケンテクノス,2018,Q3,9.11058109347468,[100.   0.]
リケンテクノス,2018,Q4,9.29399228928554,[100.   0.]
リケンテクノス,2019,Q1,9.3743359252058,[100.   0.]
リケンテクノス,2019,Q2,9.515871024279464,[100.   0.]
リケンテクノス,2019,Q3,9.500285487831905,[100.   0.]
リケンテクノス,2019,Q4,9.646761940173038,[100.   0.]
リケンテクノス,2020,Q1,9.736524642081044,[100.   0.]
リケンテクノス,2020,Q2,9.268805175288996,[100.   0.]
リケンテクノス,2020,Q3,9.52107445398962,[100.   0.]
リケンテクノス,2020,Q4,10.04432989657372,[100.   0.]
リコー,2018,Q1,4.420771104055937,[1.e+03 3.e-01]
リコー,2018,Q2,4.742159992944828,[1.e+03 3.e-01]
リコー,2018,Q3,5.732993326278159,[1.e+03 3.e-01]
リコー,2018,Q4,5.809382215167048,[1.e+03 3.e-01]
リコー,2019,Q1,5.251882215167047,[1.e+03 3.e-01]
リコー,2019,Q2,5.5696599929448265,[1.e+03 3.e-01]
リコー,2019,Q3,5.894104437389271,[1.e+03 3.e-01]
リコー,2019,Q4,6.062715548500382,[1.e+03 3.e-01]
リコー,2020,Q1,6.086048881833715,[1.e+03 3.e-01]
リコー,2020,Q2,5.181604437389271,[1.e+03 3.e-01]
リコー,2020,Q3,5.571604437389271,[1.e+03 3.e-01]
リコー,2020,Q4,7.260771104055938,[1.e+03 3.e-01]
リソルホールディングス,2018,Q1,7.092350542555782,[1000.    1.]
リソルホールディングス,2018,Q2,8.755128320333561,[1000.    1.]
リソルホールディングス,2018,Q3,7.496239431444672,[1000.    1.]
リソルホールディングス,2018,Q4,7.685128320333563,[1000.    1.]
リソルホールディングス,2019,Q1,26.112732857919102,[1000.    1.]
リソルホールディングス,2019,Q2,4.826911129248583,[1000.    1.]
リソルホールディングス,2019,Q3,12.241764306224503,[1000.    1.]
リソルホールディングス,2019,Q4,62.07080738902322,[1000.    1.]
リソルホールディングス,2020,Q1,8.6679998339084,[1000.    1.]
リソルホールディングス,2020,Q2,50.20183417820565,[1000.    1.]
リソルホールディングス,2020,Q3,32.49019925891043,[1000.    1.]
リソルホールディングス,2020,Q4,12.071120144832946,[1000.    1.]
リゾートトラスト,2018,Q1,29.526996921889616,[1.e+03 5.e-01]
リゾートトラスト,2018,Q2,30.10171914411184,[1.e+03 5.e-01]
リゾートトラスト,2018,Q3,29.876996921889617,[1.e+03 5.e-01]
リゾートトラスト,2018,Q4,29.119774699667385,[1.e+03 5.e-01]
リゾートトラスト,2019,Q1,30.21810803300072,[1.e+03 5.e-01]
リゾートトラスト,2019,Q2,29.8297746996674,[1.e+03 5.e-01]
リゾートトラスト,2019,Q3,29.40171914411184,[1.e+03 5.e-01]
リゾートトラスト,2019,Q4,28.791163588556277,[1.e+03 5.e-01]
リゾートトラスト,2020,Q1,30.120052477445167,[1.e+03 5.e-01]
リゾートトラスト,2020,Q2,28.885330255222943,[1.e+03 5.e-01]
リゾートトラスト,2020,Q3,29.47060803300072,[1.e+03 5.e-01]
リゾートトラスト,2020,Q4,29.27449692188961,[1.e+03 5.e-01]
リックス,2018,Q1,34.30745408251385,[1000.    0.]
リックス,2018,Q2,35.05997980039183,[1000.    0.]
リックス,2018,Q3,39.28543493539433,[1000.    0.]
リックス,2018,Q4,44.52130014376172,[1000.    0.]
リックス,2019,Q1,48.87301849805256,[1000.    0.]
リックス,2019,Q2,47.07598679482394,[1000.    0.]
リックス,2019,Q3,48.630290507440016,[1000.    0.]
リックス,2019,Q4,47.6597297777612,[1000.    0.]
リックス,2020,Q1,46.12028131733172,[1000.    0.]
リックス,2020,Q2,44.03672869322851,[1000.    0.]
リックス,2020,Q3,40.31534416829548,[1000.    0.]
リックス,2020,Q4,42.03061884139948,[1000.    0.]
リョーサン,2018,Q1,26.605555555555554,[1.e+03 1.e-01]
リョーサン,2018,Q2,26.915,[1.e+03 1.e-01]
リョーサン,2018,Q3,27.074722222222224,[1.e+03 1.e-01]
リョーサン,2018,Q4,27.63,[1.e+03 1.e-01]
リョーサン,2019,Q1,26.007500000000004,[1.e+03 1.e-01]
リョーサン,2019,Q2,25.77694444444445,[1.e+03 1.e-01]
リョーサン,2019,Q3,25.24138888888889,[1.e+03 1.e-01]
リョーサン,2019,Q4,25.313611111111115,[1.e+03 1.e-01]
リョーサン,2020,Q1,24.09397265430791,[1.e+03 1.e-01]
リョーサン,2020,Q2,24.236194876530128,[1.e+03 1.e-01]
リョーサン,2020,Q3,24.939805987641243,[1.e+03 1.e-01]
リョーサン,2020,Q4,26.664250432085687,[1.e+03 1.e-01]
リログループ,2018,Q1,39.08301937218715,[100.    0.2]
リログループ,2018,Q2,37.99903061050821,[100.    0.2]
リログループ,2018,Q3,37.91858460386823,[100.    0.2]
リログループ,2018,Q4,34.823013917671666,[100.    0.2]
リログループ,2019,Q1,36.545207461352206,[100.    0.2]
リログループ,2019,Q2,32.53659016272175,[100.    0.2]
リログループ,2019,Q3,34.00102503155492,[100.    0.2]
リログループ,2019,Q4,34.23776217340293,[100.    0.2]
リログループ,2020,Q1,-2.106838324227393,[100.    0.2]
リログループ,2020,Q2,3.345959580110713,[100.    0.2]
リログループ,2020,Q3,18.688429562621256,[100.    0.2]
リログループ,2020,Q4,26.918423232977865,[100.    0.2]
リンテック,2018,Q1,34.32833333333334,[1.e+03 1.e-01]
リンテック,2018,Q2,35.594722222222224,[1.e+03 1.e-01]
リンテック,2018,Q3,36.05638888888889,[1.e+03 1.e-01]
リンテック,2018,Q4,36.34305555555556,[1.e+03 1.e-01]
リンテック,2019,Q1,36.63055555555556,[1.e+03 1.e-01]
リンテック,2019,Q2,35.96611111111111,[1.e+03 1.e-01]
リンテック,2019,Q3,35.6813888888889,[1.e+03 1.e-01]
リンテック,2019,Q4,35.68666666666667,[1.e+03 1.e-01]
リンテック,2020,Q1,35.324722222222235,[1.e+03 1.e-01]
リンテック,2020,Q2,34.91194444444445,[1.e+03 1.e-01]
リンテック,2020,Q3,34.75805555555556,[1.e+03 1.e-01]
リンテック,2020,Q4,35.799166666666665,[1.e+03 1.e-01]
リンナイ,2018,Q1,87.71595310602537,[10.  1.]
リンナイ,2018,Q2,97.41302399934162,[10.  1.]
リンナイ,2018,Q3,134.7571985276661,[10.  1.]
リンナイ,2018,Q4,97.63437674833771,[10.  1.]
リンナイ,2019,Q1,84.99468188765842,[10.  1.]
リンナイ,2019,Q2,92.97545054162497,[10.  1.]
リンナイ,2019,Q3,122.5252032044877,[10.  1.]
リンナイ,2019,Q4,110.55198212139987,[10.  1.]
リンナイ,2020,Q1,69.66800317613381,[10.  1.]
リンナイ,2020,Q2,89.28118205463879,[10.  1.]
リンナイ,2020,Q3,136.10261133137703,[10.  1.]
リンナイ,2020,Q4,112.1992714187364,[10.  1.]
レイズネクスト,2018,Q1,16.177140001498742,[1000.    0.]
レイズネクスト,2018,Q2,24.34954873653983,[1000.    0.]
レイズネクスト,2018,Q3,16.729720976864996,[1000.    0.]
レイズネクスト,2018,Q4,22.044445443825783,[1000.    0.]
レイズネクスト,2019,Q1,19.29565330103844,[1000.    0.]
レイズネクスト,2019,Q2,22.428426790946027,[1000.    0.]
レイズネクスト,2019,Q3,15.816381771293836,[1000.    0.]
レイズネクスト,2019,Q4,31.86601817035199,[1000.    0.]
レイズネクスト,2020,Q1,22.60678703953623,[1000.    0.]
レイズネクスト,2020,Q2,45.721776808769405,[1000.    0.]
レイズネクスト,2020,Q3,26.47356719192992,[1000.    0.]
レイズネクスト,2020,Q4,28.257105923571785,[1000.    0.]
レオン自動機,2018,Q1,19.33731624593767,[100.   0.]
レオン自動機,2018,Q2,19.45077958192363,[100.   0.]
レオン自動機,2018,Q3,22.73192098767996,[100.   0.]
レオン自動機,2018,Q4,19.32381661732152,[100.   0.]
レオン自動機,2019,Q1,21.15346941074471,[100.   0.]
レオン自動機,2019,Q2,16.055224588830463,[100.   0.]
レオン自動機,2019,Q3,24.939311662729963,[100.   0.]
レオン自動機,2019,Q4,18.06280857231117,[100.   0.]
レオン自動機,2020,Q1,14.171038740512191,[100.   0.]
レオン自動機,2020,Q2,22.51425877167392,[100.   0.]
レオン自動機,2020,Q3,7.54762645967836,[100.   0.]
レオン自動機,2020,Q4,31.56030726471408,[100.   0.]
レシップホールディングス,2018,Q1,-5.496122632060773,[1.e+03 5.e-01]
レシップホールディングス,2018,Q2,-4.4000326874586015,[1.e+03 5.e-01]
レシップホールディングス,2018,Q3,-3.0848428269543566,[1.e+03 5.e-01]
レシップホールディングス,2018,Q4,2.2072661111888032,[1.e+03 5.e-01]
レシップホールディングス,2019,Q1,-3.782286957433815,[1.e+03 5.e-01]
レシップホールディングス,2019,Q2,-1.2385357342026566,[1.e+03 5.e-01]
レシップホールディングス,2019,Q3,3.2115634130643183,[1.e+03 5.e-01]
レシップホールディングス,2019,Q4,5.872422577066035,[1.e+03 5.e-01]
レシップホールディングス,2020,Q1,0.846155890055249,[1.e+03 5.e-01]
レシップホールディングス,2020,Q2,1.4401455078196168,[1.e+03 5.e-01]
レシップホールディングス,2020,Q3,0.9353562151349804,[1.e+03 5.e-01]
レシップホールディングス,2020,Q4,0.4344655320161177,[1.e+03 5.e-01]
レック,2018,Q1,42.09019658476866,[10.  1.]
レック,2018,Q2,17.032236587298417,[10.  1.]
レック,2018,Q3,43.74341441733938,[10.  1.]
レック,2018,Q4,24.115675574775373,[10.  1.]
レック,2019,Q1,32.02350665649646,[10.  1.]
レック,2019,Q2,21.26701373284187,[10.  1.]
レック,2019,Q3,27.74596318482612,[10.  1.]
レック,2019,Q4,20.743945477814545,[10.  1.]
レック,2020,Q1,17.693581613815372,[10.  1.]
レック,2020,Q2,24.605410081034165,[10.  1.]
レック,2020,Q3,25.93276183806288,[10.  1.]
レック,2020,Q4,15.9902853231694,[10.  1.]
レンゴー,2018,Q1,11.63290679540742,[100.    0.3]
レンゴー,2018,Q2,9.099541332344764,[100.    0.3]
レンゴー,2018,Q3,11.881821868557036,[100.    0.3]
レンゴー,2018,Q4,13.314881513505975,[100.    0.3]
レンゴー,2019,Q1,12.773456601773468,[100.    0.3]
レンゴー,2019,Q2,12.34077118358062,[100.    0.3]
レンゴー,2019,Q3,12.417202734511289,[100.    0.3]
レンゴー,2019,Q4,11.567068200533278,[100.    0.3]
レンゴー,2020,Q1,16.63355128275907,[100.    0.3]
レンゴー,2020,Q2,16.5958120857226,[100.    0.3]
レンゴー,2020,Q3,20.46806603039197,[100.    0.3]
レンゴー,2020,Q4,15.96932308922242,[100.    0.3]
ロート製薬,2018,Q1,20.703158409896528,[0.001 0.   ]
ロート製薬,2018,Q2,27.555506249051632,[0.001 0.   ]
ロート製薬,2018,Q3,27.855222365871796,[0.001 0.   ]
ロート製薬,2018,Q4,-6.87957586567164,[0.001 0.   ]
ロート製薬,2019,Q1,33.657826203923186,[0.001 0.   ]
ロート製薬,2019,Q2,36.93871839149521,[0.001 0.   ]
ロート製薬,2019,Q3,25.1114933802805,[0.001 0.   ]
ロート製薬,2019,Q4,-14.476084973851584,[0.001 0.   ]
ロート製薬,2020,Q1,15.337617677209307,[0.001 0.   ]
ロート製薬,2020,Q2,35.30125616269629,[0.001 0.   ]
ロート製薬,2020,Q3,40.38912898074231,[0.001 0.   ]
ロート製薬,2020,Q4,24.59395661954808,[0.001 0.   ]
ローム,2018,Q1,35.41665663554794,[1000.    1.]
ローム,2018,Q2,45.35848220289819,[1000.    1.]
ローム,2018,Q3,57.22423452480767,[1000.    1.]
ローム,2018,Q4,52.7990295704103,[1000.    1.]
ローム,2019,Q1,51.92677342388955,[1000.    1.]
ローム,2019,Q2,53.26770006787415,[1000.    1.]
ローム,2019,Q3,53.29251751288943,[1000.    1.]
ローム,2019,Q4,44.74968177363199,[1000.    1.]
ローム,2020,Q1,47.40164954018938,[1000.    1.]
ローム,2020,Q2,52.022618072091056,[1000.    1.]
ローム,2020,Q3,53.889533070416825,[1000.    1.]
ローム,2020,Q4,53.47160180434868,[1000.    1.]
ワイエイシイホールディングス,2018,Q1,15.58222222222222,[1.e+03 6.e-01]
ワイエイシイホールディングス,2018,Q2,16.06277777777778,[1.e+03 6.e-01]
ワイエイシイホールディングス,2018,Q3,17.25,[1.e+03 6.e-01]
ワイエイシイホールディングス,2018,Q4,18.85888888888889,[1.e+03 6.e-01]
ワイエイシイホールディングス,2019,Q1,18.921388888888888,[1.e+03 6.e-01]
ワイエイシイホールディングス,2019,Q2,17.68416666666667,[1.e+03 6.e-01]
ワイエイシイホールディングス,2019,Q3,16.401944444444446,[1.e+03 6.e-01]
ワイエイシイホールディングス,2019,Q4,13.913055555555552,[1.e+03 6.e-01]
ワイエイシイホールディングス,2020,Q1,14.78833333333333,[1.e+03 6.e-01]
ワイエイシイホールディングス,2020,Q2,14.979444444444445,[1.e+03 6.e-01]
ワイエイシイホールディングス,2020,Q3,14.689444444444442,[1.e+03 6.e-01]
ワイエイシイホールディングス,2020,Q4,14.768625277519808,[1.e+03 6.e-01]
ワコム,2018,Q1,96.40590691543171,[0.001 0.   ]
ワコム,2018,Q2,117.02030817596192,[0.001 0.   ]
ワコム,2018,Q3,111.17457323056138,[0.001 0.   ]
ワコム,2018,Q4,92.67855281625928,[0.001 0.   ]
ワコム,2019,Q1,84.17251976354817,[0.001 0.   ]
ワコム,2019,Q2,90.7638046235624,[0.001 0.   ]
ワコム,2019,Q3,87.38882155083941,[0.001 0.   ]
ワコム,2019,Q4,65.44931797406197,[0.001 0.   ]
ワコム,2020,Q1,67.04122833231668,[0.001 0.   ]
ワコム,2020,Q2,83.48438932751698,[0.001 0.   ]
ワコム,2020,Q3,75.47046465039863,[0.001 0.   ]
ワコム,2020,Q4,40.17038100790525,[0.001 0.   ]
ワコールホールディングス,2018,Q1,15.860218568595384,[1000.    0.]
ワコールホールディングス,2018,Q2,15.819193177800772,[1000.    0.]
ワコールホールディングス,2018,Q3,25.50773775798187,[1000.    0.]
ワコールホールディングス,2018,Q4,20.182318170707283,[1000.    0.]
ワコールホールディングス,2019,Q1,50.08137810925314,[1000.    0.]
ワコールホールディングス,2019,Q2,38.35350745740218,[1000.    0.]
ワコールホールディングス,2019,Q3,20.28151359500177,[1000.    0.]
ワコールホールディングス,2019,Q4,3.630256677868793,[1000.    0.]
ワコールホールディングス,2020,Q1,-19.4775472053444,[1000.    0.]
ワコールホールディングス,2020,Q2,55.87167447536321,[1000.    0.]
ワコールホールディングス,2020,Q3,75.54019440858698,[1000.    0.]
