企業名,会計年度,四半期,y_hat_comb_mols
京三製作所,2019,Q2,-6.053046673484938
京三製作所,2019,Q3,25.643379642391853
京三製作所,2019,Q4,56.76385026271935
京三製作所,2020,Q1,-21.445420566826883
京三製作所,2020,Q2,-4.905596069596378
京三製作所,2020,Q3,-8.146059993925126
京三製作所,2020,Q4,34.643733669844956
京成電鉄,2018,Q1,59.40143093242501
京成電鉄,2018,Q2,99.61609518347946
京成電鉄,2018,Q3,40.0775018988826
京成電鉄,2018,Q4,15.432179916774723
京成電鉄,2019,Q1,84.90034739750591
京成電鉄,2019,Q2,51.43104499800844
京成電鉄,2019,Q3,75.80480746038323
京成電鉄,2019,Q4,41.71052069456797
京成電鉄,2020,Q1,67.9513529267067
京成電鉄,2020,Q2,-153.5706617133494
京成電鉄,2020,Q3,16.074014927177018
京成電鉄,2020,Q4,-215.90952505773225
京浜急行電鉄,2018,Q1,-3.1391775561890918
京浜急行電鉄,2018,Q2,-38.83485751950901
京浜急行電鉄,2018,Q3,-23.69527564073678
京浜急行電鉄,2018,Q4,-10.91932954764126
京浜急行電鉄,2019,Q1,20.542845384680465
京浜急行電鉄,2019,Q2,35.90392305811767
京浜急行電鉄,2019,Q3,44.53299086949855
京浜急行電鉄,2019,Q4,59.698339844994486
京浜急行電鉄,2020,Q1,14.82113610513943
京浜急行電鉄,2020,Q2,16.957906381200473
京浜急行電鉄,2020,Q3,26.016739490724106
京浜急行電鉄,2020,Q4,-2.1974082088301734
京王電鉄,2018,Q1,-34.95269749308458
京王電鉄,2018,Q2,117.55800176097232
京王電鉄,2018,Q3,294.56513430704416
京王電鉄,2018,Q4,-17.639968901277598
京王電鉄,2019,Q1,28.807754596548495
京王電鉄,2019,Q2,39.68775681227646
京王電鉄,2019,Q3,100.68201442895766
京王電鉄,2019,Q4,73.27686414128631
京王電鉄,2020,Q1,19.565832218598604
京王電鉄,2020,Q2,284.63916680147275
京王電鉄,2020,Q3,-131.16248093069302
京王電鉄,2020,Q4,-267.68104763726484
京都きもの友禅,2018,Q1,19.20816761100097
京都きもの友禅,2018,Q2,208.67030914483664
京都きもの友禅,2018,Q3,-62.1446422851621
京都きもの友禅,2018,Q4,17.998076657718006
京都きもの友禅,2019,Q1,69.24594253246839
京都きもの友禅,2019,Q2,-34.87403393462947
京都きもの友禅,2019,Q3,-27.097565626571242
京都きもの友禅,2019,Q4,84.88802208718953
京都きもの友禅,2020,Q1,14.314800809069917
京都きもの友禅,2020,Q2,1.942450808082981
京都きもの友禅,2020,Q3,-27.09163462675271
京都きもの友禅,2020,Q4,190.55259282270694
京阪ホールディングス,2018,Q1,31.61755126948616
京阪ホールディングス,2018,Q2,-117.13465032680459
京阪ホールディングス,2018,Q3,97.55570107935735
京阪ホールディングス,2018,Q4,26.592590075570048
京阪ホールディングス,2019,Q1,29.102530732812582
京阪ホールディングス,2019,Q2,41.80196076186608
京阪ホールディングス,2019,Q3,64.24657818311833
京阪ホールディングス,2019,Q4,116.22413913626404
京阪ホールディングス,2020,Q1,2.832200053331121
京阪ホールディングス,2020,Q2,-88.91519087123002
京阪ホールディングス,2020,Q3,118.92347333819514
京阪ホールディングス,2020,Q4,377.602176679809
今仙電機製作所,2018,Q1,35.60345426259922
今仙電機製作所,2018,Q2,2.3883622423944075
今仙電機製作所,2018,Q3,55.40722370180746
今仙電機製作所,2018,Q4,55.42236751814479
今仙電機製作所,2019,Q1,25.134941438943276
今仙電機製作所,2019,Q2,36.4954034555598
今仙電機製作所,2019,Q3,10.908096698404128
今仙電機製作所,2019,Q4,15.589805810473727
今仙電機製作所,2020,Q1,-4.042124614547295
今仙電機製作所,2020,Q2,-125.10438169404863
今仙電機製作所,2020,Q3,-16.940235191099116
今仙電機製作所,2020,Q4,45.34641052771076
任天堂,2018,Q1,243.41203284696522
任天堂,2018,Q2,383.4846691259491
任天堂,2018,Q3,617.6047171106617
任天堂,2018,Q4,357.1587435276942
任天堂,2019,Q1,-78.55403348277268
任天堂,2019,Q2,-19.921070345804917
任天堂,2019,Q3,1000.9574448774116
任天堂,2019,Q4,572.1630407962024
任天堂,2020,Q1,336.2890999963825
任天堂,2020,Q2,1237.1302216420765
任天堂,2020,Q3,1551.878096503752
任天堂,2020,Q4,908.9279447296407
伊藤忠エネクス,2018,Q1,23.68801720565051
伊藤忠エネクス,2018,Q2,13.115967449556933
伊藤忠エネクス,2018,Q3,38.37866862298612
伊藤忠エネクス,2018,Q4,19.293160207725048
伊藤忠エネクス,2019,Q1,-1.1157876369677335
伊藤忠エネクス,2019,Q2,19.501071667296554
伊藤忠エネクス,2019,Q3,29.82863971542734
伊藤忠エネクス,2019,Q4,10.144867430428045
伊藤忠エネクス,2020,Q1,15.853493624925798
伊藤忠エネクス,2020,Q2,24.157584171322128
伊藤忠エネクス,2020,Q3,26.66207466377824
伊藤忠エネクス,2020,Q4,30.48357287393594
伊藤忠テクノソリューションズ,2018,Q1,14.482140059733107
伊藤忠テクノソリューションズ,2018,Q2,31.837646666123685
伊藤忠テクノソリューションズ,2018,Q3,29.034337850936918
伊藤忠テクノソリューションズ,2018,Q4,68.98776372194855
伊藤忠テクノソリューションズ,2019,Q1,14.487963813657421
伊藤忠テクノソリューションズ,2019,Q2,27.000476442044175
伊藤忠テクノソリューションズ,2019,Q3,26.797967221500695
伊藤忠テクノソリューションズ,2019,Q4,52.22910720266801
伊藤忠テクノソリューションズ,2020,Q1,15.096382704516921
伊藤忠テクノソリューションズ,2020,Q2,27.417441118813457
伊藤忠テクノソリューションズ,2020,Q3,34.155237304407855
伊藤忠テクノソリューションズ,2020,Q4,50.813321285281894
伯東,2018,Q1,35.21596419019221
伯東,2018,Q2,40.65188393077191
伯東,2018,Q3,12.54527429496458
伯東,2018,Q4,29.184456827304093
伯東,2019,Q1,27.334142184675084
伯東,2019,Q2,34.64187581138831
伯東,2019,Q3,30.654214322604314
伯東,2019,Q4,29.856827283650677
伯東,2020,Q1,41.39605438370959
伯東,2020,Q2,23.402120620722695
伯東,2020,Q3,21.93467706560781
伯東,2020,Q4,57.78045466932743
住友ベークライト,2018,Q1,-0.32838556186766016
住友ベークライト,2018,Q2,18.64937595999592
住友ベークライト,2018,Q3,5.880170255165285
住友ベークライト,2018,Q4,-171.74604444195668
住友ベークライト,2019,Q1,1488.131957799167
住友ベークライト,2019,Q2,175.1766791758325
住友ベークライト,2019,Q3,281.9204988173144
住友ベークライト,2019,Q4,-44.819102045861655
住友ベークライト,2020,Q1,13.950992871443086
住友ベークライト,2020,Q2,37.833236224033634
住友ベークライト,2020,Q3,32.35468833364524
住友ベークライト,2020,Q4,-20.777575854565423
住友不動産,2018,Q1,96.48582508738677
住友不動産,2018,Q2,72.72663911915372
住友不動産,2018,Q3,86.02599989471088
住友不動産,2018,Q4,48.555946429468214
住友不動産,2019,Q1,69.83722116779306
住友不動産,2019,Q2,60.790241646163814
住友不動産,2019,Q3,57.47679698251403
住友不動産,2019,Q4,47.19683164127044
住友不動産,2020,Q1,108.22330416293691
住友不動産,2020,Q2,65.80612392428674
住友不動産,2020,Q3,89.11753806422205
住友不動産,2020,Q4,76.42521631128012
住友倉庫,2018,Q1,12.312972749401562
住友倉庫,2018,Q2,10.915757194575255
住友倉庫,2018,Q3,119.33596356493543
住友倉庫,2018,Q4,-85.86108287601202
住友倉庫,2019,Q1,16.517137914158567
住友倉庫,2019,Q2,-165.08188467914394
住友倉庫,2019,Q3,13.681915582524729
住友倉庫,2019,Q4,53.4071251152127
住友倉庫,2020,Q1,54.85675045924358
住友倉庫,2020,Q2,17.09669232529592
住友倉庫,2020,Q3,31.087506168210457
住友倉庫,2020,Q4,28.645222533036172
住友化学,2018,Q1,21.246061550219718
住友化学,2018,Q2,7.563002836425645
住友化学,2018,Q3,33.595330837012476
住友化学,2018,Q4,15.230738646466724
住友化学,2019,Q1,19.524951293269073
住友化学,2019,Q2,19.784866081314664
住友化学,2019,Q3,3.489004001758436
住友化学,2019,Q4,10.392196304678407
住友化学,2020,Q1,-19.673147918401295
住友化学,2020,Q2,17.90231243740355
住友化学,2020,Q3,16.92581167661072
住友化学,2020,Q4,8.863621117971439
住友大阪セメント,2018,Q1,8.135344088402674
住友大阪セメント,2018,Q2,10.136146389694025
住友大阪セメント,2018,Q3,6.450794845938693
住友大阪セメント,2018,Q4,-516.2070762213951
住友大阪セメント,2019,Q1,179.52229109008283
住友大阪セメント,2019,Q2,295.78945543932724
住友大阪セメント,2019,Q3,48.49473734078553
住友大阪セメント,2019,Q4,25.827673365095308
住友大阪セメント,2020,Q1,-41.84642887903279
住友大阪セメント,2020,Q2,-16.621192600622404
住友大阪セメント,2020,Q3,64.44770637020258
住友大阪セメント,2020,Q4,101.76356353585034
住友理工,2018,Q1,-7.48433004589083
住友理工,2018,Q2,-2.5082134073667812
住友理工,2018,Q3,-20.330665570889682
住友理工,2018,Q4,13.719110695378768
住友理工,2019,Q1,-2.0054299244123968
住友理工,2019,Q2,-12.131101894125228
住友理工,2019,Q3,12.202353925468495
住友理工,2019,Q4,-44.064616950299886
住友理工,2020,Q1,-405.83620525610286
住友理工,2020,Q2,-28.909304372469904
住友理工,2020,Q3,-104.7152748872348
住友理工,2020,Q4,153.1304978883659
住友精化,2018,Q1,129.17177563849293
住友精化,2018,Q2,125.78528757184567
住友精化,2018,Q3,97.35031045906437
住友精化,2018,Q4,-71.56584067154854
住友精化,2019,Q1,-860.5740943156728
住友精化,2019,Q2,412.88090410306864
住友精化,2019,Q3,597.0223293762346
住友精化,2019,Q4,123.83044030035421
住友精化,2020,Q1,6.576463939677571
住友精化,2020,Q2,152.63325949663658
住友精化,2020,Q3,382.91349248925115
住友精化,2020,Q4,-295.78029206826517
住友金属鉱山,2018,Q1,-6.552209399895351
住友金属鉱山,2018,Q2,241.45666777426425
住友金属鉱山,2018,Q3,148.42813006073723
住友金属鉱山,2018,Q4,68.37579084579185
住友金属鉱山,2019,Q1,-255.37134117010575
住友金属鉱山,2019,Q2,54.67861895293856
住友金属鉱山,2019,Q3,186.54707258314417
住友金属鉱山,2019,Q4,93.67642002341437
住友金属鉱山,2020,Q1,-29.972951722463677
住友金属鉱山,2020,Q2,156.50539070238491
住友金属鉱山,2020,Q3,97.43078143263585
住友金属鉱山,2020,Q4,116.91102506585669
住友電気工業,2018,Q1,28.052396551274835
住友電気工業,2018,Q2,35.25921977203693
住友電気工業,2018,Q3,40.13160608031027
住友電気工業,2018,Q4,29.12820957773215
住友電気工業,2019,Q1,31.003370831887782
住友電気工業,2019,Q2,4.23666418121698
住友電気工業,2019,Q3,48.064317522837634
住友電気工業,2019,Q4,21.515668154292456
住友電気工業,2020,Q1,29.06583452301689
住友電気工業,2020,Q2,-64.35483515844469
住友電気工業,2020,Q3,-31.601121494258223
住友電気工業,2020,Q4,-10.280300350320848
住友電設,2018,Q1,32.46383347022307
住友電設,2018,Q2,51.7887956183745
住友電設,2018,Q3,58.20852808367803
住友電設,2018,Q4,64.32796794570811
住友電設,2019,Q1,171.6381563900546
住友電設,2019,Q2,82.18934118083315
住友電設,2019,Q3,107.67716668520272
住友電設,2019,Q4,106.44442411678097
住友電設,2020,Q1,33.34803920380724
住友電設,2020,Q2,93.92313609689661
住友電設,2020,Q3,54.41614605428375
住友電設,2020,Q4,29.177789498265764
佐田建設,2018,Q1,161.31909271039368
佐田建設,2018,Q2,71.43590919294822
佐田建設,2018,Q3,18.68504495880036
佐田建設,2018,Q4,33.57364590796278
佐田建設,2019,Q1,27.105322049664256
佐田建設,2019,Q2,-78.26401540388909
佐田建設,2019,Q3,8.114152616211754
佐田建設,2019,Q4,123.865792749644
佐田建設,2020,Q1,16.370973356130424
佐田建設,2020,Q2,33.75600627362136
佐田建設,2020,Q3,61.325656237070234
佐田建設,2020,Q4,-6.437300999254869
信越ポリマー,2018,Q1,18.890069306292194
信越ポリマー,2018,Q2,23.626945492742237
信越ポリマー,2018,Q3,21.4186122091642
信越ポリマー,2018,Q4,22.530577742298913
信越ポリマー,2019,Q1,19.67776151508903
信越ポリマー,2019,Q2,10.332315946348023
信越ポリマー,2019,Q3,30.6460023831811
信越ポリマー,2019,Q4,13.952319343420863
信越ポリマー,2020,Q1,22.496683151552773
信越ポリマー,2020,Q2,20.95359853683981
信越ポリマー,2020,Q3,14.25206207765597
信越ポリマー,2020,Q4,8.129311513322975
信越化学工業,2018,Q1,207.83134502124267
信越化学工業,2018,Q2,153.16732048505847
信越化学工業,2018,Q3,227.2521681520117
信越化学工業,2018,Q4,217.15413908983246
信越化学工業,2019,Q1,146.55393804699898
信越化学工業,2019,Q2,255.6015400415945
信越化学工業,2019,Q3,314.14579345465796
信越化学工業,2019,Q4,218.65980680480473
信越化学工業,2020,Q1,120.27944304798439
信越化学工業,2020,Q2,174.56977912658724
信越化学工業,2020,Q3,131.30524053054478
信越化学工業,2020,Q4,125.18245890746152
元気寿司,2018,Q1,-24.515347880012616
元気寿司,2018,Q2,242.91643113138022
元気寿司,2018,Q3,56.42490549600484
元気寿司,2018,Q4,-24.522334276090152
元気寿司,2019,Q1,-140.6732665158269
元気寿司,2019,Q2,47.32991821370547
元気寿司,2019,Q3,22.737224492532636
元気寿司,2019,Q4,-2.0907753383075955
元気寿司,2020,Q1,57.39059834480304
元気寿司,2020,Q2,-239.62179427699164
元気寿司,2020,Q3,37.726392202667796
元気寿司,2020,Q4,52.05744757611851
光通信,2018,Q1,251.27992192469756
光通信,2018,Q2,319.33436540496876
光通信,2018,Q3,322.7494310013114
光通信,2018,Q4,281.2029315741336
光通信,2019,Q1,173.07267291559208
光通信,2019,Q2,270.4432835538018
光通信,2019,Q3,208.16525855923751
光通信,2019,Q4,327.2531831744888
光通信,2020,Q1,261.62551948214247
光通信,2020,Q2,223.0166614551349
光通信,2020,Q3,416.7691331299938
光通信,2020,Q4,223.48884602032828
八洲電機,2018,Q1,21.90338767243399
八洲電機,2018,Q2,-0.6979438226973874
八洲電機,2018,Q3,-6.957930031555691
八洲電機,2018,Q4,48.56660534942495
八洲電機,2019,Q1,11.109932827962524
八洲電機,2019,Q2,13.259486855292806
八洲電機,2019,Q3,28.25767711909228
八洲電機,2019,Q4,34.66857408850738
八洲電機,2020,Q1,-4.014985374913626
八洲電機,2020,Q2,10.362690518409238
八洲電機,2020,Q3,-5.744448880524554
八洲電機,2020,Q4,52.08493470082201
共同印刷,2018,Q1,-1761.1549544820355
共同印刷,2018,Q2,-4111.59932867681
共同印刷,2018,Q3,-3616.355820438313
共同印刷,2018,Q4,-430.41375092778685
共同印刷,2019,Q1,-222.53412000873348
共同印刷,2019,Q2,-34.77025245455794
共同印刷,2019,Q3,774.035471503871
共同印刷,2019,Q4,180.99621803635407
共同印刷,2020,Q1,239.97003162629815
共同印刷,2020,Q2,-59.53334523841446
共同印刷,2020,Q3,140.9954226713648
共同印刷,2020,Q4,-114.83769781683293
共和レザー,2018,Q1,80.78451780896678
共和レザー,2018,Q2,57.88872294864251
共和レザー,2018,Q3,-7.285961040786067
共和レザー,2018,Q4,71.91385962679372
共和レザー,2019,Q1,8.137798055304017
共和レザー,2019,Q2,8.874778768096954
共和レザー,2019,Q3,15.747397468570492
共和レザー,2019,Q4,-11.286033335181699
共和レザー,2020,Q1,16.145628778647637
共和レザー,2020,Q2,10.64297525554404
共和レザー,2020,Q3,25.138339394106556
共和レザー,2020,Q4,35.94812151507795
共栄タンカー,2018,Q1,76.1449991790103
共栄タンカー,2018,Q2,422.6098387893731
共栄タンカー,2018,Q3,192.08466961361492
共栄タンカー,2018,Q4,-1.3203532500004371
共栄タンカー,2019,Q1,77.601871069789
共栄タンカー,2019,Q2,-134.4305857309586
共栄タンカー,2019,Q3,97.92946451888167
共栄タンカー,2019,Q4,25.139099278406423
共栄タンカー,2020,Q1,-117.56275747688619
共栄タンカー,2020,Q2,120.99637042226378
共栄タンカー,2020,Q3,116.39420461444108
共栄タンカー,2020,Q4,10.06785022150679
共立メンテナンス,2018,Q1,8.168659368968973
共立メンテナンス,2018,Q2,91.97912479849045
共立メンテナンス,2018,Q3,61.10369030644415
共立メンテナンス,2018,Q4,52.845314638696856
共立メンテナンス,2019,Q1,58.136638449853685
共立メンテナンス,2019,Q2,128.94480642626786
共立メンテナンス,2019,Q3,30.056298353345596
共立メンテナンス,2019,Q4,70.93488908437114
共立メンテナンス,2020,Q1,-101.49998947651913
共立メンテナンス,2020,Q2,-117.24616421499445
共立メンテナンス,2020,Q3,-121.54810443000021
共立メンテナンス,2020,Q4,39.20167389786627
共立印刷,2018,Q1,9.720561506730709
共立印刷,2018,Q2,10.974113287495166
共立印刷,2018,Q3,6.627970283607529
共立印刷,2018,Q4,9.599892056495065
共立印刷,2019,Q1,5.915802841019087
共立印刷,2019,Q2,-2.4679348860999357
共立印刷,2019,Q3,1.9978914194809174
共立印刷,2019,Q4,1.5691314894098696
共立印刷,2020,Q1,-0.24991193684797017
共立印刷,2020,Q2,4.41618452961733
共立印刷,2020,Q3,-13.213004877048348
共立印刷,2020,Q4,-9.159818951289614
共英製鋼,2018,Q1,32.57368797805731
共英製鋼,2018,Q2,52.05288794800907
共英製鋼,2018,Q3,60.338676025073674
共英製鋼,2018,Q4,53.3560922305231
共英製鋼,2019,Q1,101.89108217056561
共英製鋼,2019,Q2,68.88620639531531
共英製鋼,2019,Q3,24.167692177928444
共英製鋼,2019,Q4,19.38494115041543
共英製鋼,2020,Q1,-48.67876580460446
共英製鋼,2020,Q2,39.86028151667077
共英製鋼,2020,Q3,-53.490754383245246
共英製鋼,2020,Q4,59.02823480174167
兼松エレクトロニクス,2018,Q1,40.76216611918917
兼松エレクトロニクス,2018,Q2,79.85227155218804
兼松エレクトロニクス,2018,Q3,47.912486418032074
兼松エレクトロニクス,2018,Q4,84.69483657585937
兼松エレクトロニクス,2019,Q1,26.182107093764944
兼松エレクトロニクス,2019,Q2,101.04102992181055
兼松エレクトロニクス,2019,Q3,33.053689150525265
兼松エレクトロニクス,2019,Q4,92.27277479964289
兼松エレクトロニクス,2020,Q1,28.104781010874643
兼松エレクトロニクス,2020,Q2,110.60641128821447
兼松エレクトロニクス,2020,Q3,37.63823750013426
兼松エレクトロニクス,2020,Q4,92.56723237782751
兼松サステック,2018,Q1,-421.44927813454
兼松サステック,2018,Q2,604.9560574380879
兼松サステック,2018,Q3,1226.2405599419064
兼松サステック,2018,Q4,-118.73874140254851
兼松サステック,2019,Q1,375.4252224104282
兼松サステック,2019,Q2,67.32525273437233
兼松サステック,2019,Q3,-71.30895531337607
兼松サステック,2019,Q4,328.460937369006
兼松サステック,2020,Q1,332.94732499590367
兼松サステック,2020,Q2,-66.8556099422622
兼松サステック,2020,Q3,-193.22716449480114
兼松サステック,2020,Q4,-384.3399156290513
出光興産,2018,Q1,496.17827803083884
出光興産,2018,Q2,163.20018796921264
出光興産,2018,Q3,-30.739689026980727
出光興産,2018,Q4,192.9277693479512
出光興産,2019,Q1,384.9259122740832
出光興産,2019,Q2,295.9973149585814
出光興産,2019,Q3,-25.84808209778718
出光興産,2019,Q4,11.659047624712798
出光興産,2020,Q1,62.3147863741471
出光興産,2020,Q2,-122.63612170676804
出光興産,2020,Q3,41.33848191846073
出光興産,2020,Q4,-71.9041346909877
前沢化成工業,2018,Q1,-8.743367818511132
前沢化成工業,2018,Q2,27.694796852441243
前沢化成工業,2018,Q3,3.5294342195146435
前沢化成工業,2018,Q4,38.96964823686014
前沢化成工業,2019,Q1,0.5234891008277268
前沢化成工業,2019,Q2,6.73108601939105
前沢化成工業,2019,Q3,14.887127874084124
前沢化成工業,2019,Q4,17.807311708985488
前沢化成工業,2020,Q1,11.240945468445963
前沢化成工業,2020,Q2,8.768017079170145
前沢化成工業,2020,Q3,28.973188501208465
前沢化成工業,2020,Q4,30.26217128670452
前沢給装工業,2018,Q1,23.38522139160826
前沢給装工業,2018,Q2,33.35485506973934
前沢給装工業,2018,Q3,35.6483133040097
前沢給装工業,2018,Q4,28.254119528481322
前沢給装工業,2019,Q1,34.40726523907178
前沢給装工業,2019,Q2,36.66854531611307
前沢給装工業,2019,Q3,39.63711757354444
前沢給装工業,2019,Q4,32.36561903101856
前沢給装工業,2020,Q1,40.240472610588746
前沢給装工業,2020,Q2,63.6036913738256
前沢給装工業,2020,Q3,37.14735858679021
前沢給装工業,2020,Q4,25.677075800921028
前田建設工業,2018,Q1,25.25987847843931
前田建設工業,2018,Q2,43.5120322882978
前田建設工業,2018,Q3,2.490671553506786
前田建設工業,2018,Q4,52.6251776200373
前田建設工業,2019,Q1,41.916277017891765
前田建設工業,2019,Q2,46.903508414736734
前田建設工業,2019,Q3,37.18723245931327
前田建設工業,2019,Q4,47.41054113383283
前田建設工業,2020,Q1,-72.91004328219749
前田建設工業,2020,Q2,1.8532762097212772
前田建設工業,2020,Q3,95.67842339338063
前田建設工業,2020,Q4,-50.11406095589547
前田道路,2018,Q1,-56.40360324862103
前田道路,2018,Q2,62.51518588260626
前田道路,2018,Q3,15.69976834823232
前田道路,2018,Q4,47.15523691160101
前田道路,2019,Q1,-1.757381381538058
前田道路,2019,Q2,-4.006107625976696
前田道路,2019,Q3,45.02835826287019
前田道路,2019,Q4,28.78407109952832
前田道路,2020,Q1,-8.938596597780057
前田道路,2020,Q2,92.51939018047908
前田道路,2020,Q3,151.74677422214563
前田道路,2020,Q4,70.00266305171615
加藤製作所,2018,Q1,2423.9950171487494
加藤製作所,2018,Q2,-344.8613097821138
加藤製作所,2018,Q3,-2641.754124393457
加藤製作所,2018,Q4,-998.6056449479121
加藤製作所,2019,Q1,2540.278131012688
加藤製作所,2019,Q2,499.6643356996404
加藤製作所,2019,Q3,1226.0747717087372
加藤製作所,2019,Q4,-179.4443854125885
加藤製作所,2020,Q1,141.98277639154614
加藤製作所,2020,Q2,-783.7756593916166
加藤製作所,2020,Q3,-438.2628737125024
加藤製作所,2020,Q4,25.262089860903455
加賀電子,2018,Q1,54.068066116145246
加賀電子,2018,Q2,61.014439397718355
加賀電子,2018,Q3,73.0654052804905
加賀電子,2018,Q4,11.468081552312091
加賀電子,2019,Q1,-521.0057382130243
加賀電子,2019,Q2,155.04635978134547
加賀電子,2019,Q3,181.77602989228808
加賀電子,2019,Q4,-26.753590515097432
加賀電子,2020,Q1,45.24065182766511
加賀電子,2020,Q2,323.0890270140858
加賀電子,2020,Q3,341.0842675498666
加賀電子,2020,Q4,50.98923432694725
北川鉄工所,2018,Q1,315.02523485424814
北川鉄工所,2018,Q2,521.073134838288
北川鉄工所,2018,Q3,368.46638326988733
北川鉄工所,2018,Q4,-149.34601669450277
北川鉄工所,2019,Q1,169.84658298571912
北川鉄工所,2019,Q2,-502.15421441698754
北川鉄工所,2019,Q3,689.2241537809468
北川鉄工所,2019,Q4,-49.227267079023115
北川鉄工所,2020,Q1,-20.322232544580004
北川鉄工所,2020,Q2,342.07541948124043
北川鉄工所,2020,Q3,119.66692135314872
北川鉄工所,2020,Q4,-334.0497270814665
北沢産業,2018,Q1,7.533639871411121
北沢産業,2018,Q2,8.967116205457756
北沢産業,2018,Q3,3.5984221297149284
北沢産業,2018,Q4,-3.6059596595075725
北沢産業,2019,Q1,4.511115828018707
北沢産業,2019,Q2,4.666202187846636
北沢産業,2019,Q3,-3.31284240092802
北沢産業,2019,Q4,1.3945405804311406
北沢産業,2020,Q1,4.220124406456828
北沢産業,2020,Q2,4.688633422917671
北沢産業,2020,Q3,-19.815397323787902
北沢産業,2020,Q4,6.868783209762682
北海道ガス,2018,Q1,26.142389039463918
北海道ガス,2018,Q2,-4.100437881277008
北海道ガス,2018,Q3,1.114263147100716
北海道ガス,2018,Q4,205.27480003798985
北海道ガス,2019,Q1,-54.800004506821715
北海道ガス,2019,Q2,8.156358835138198
北海道ガス,2019,Q3,-88.86464064339584
北海道ガス,2019,Q4,249.06251766754121
北海道ガス,2020,Q1,236.81092939752156
北海道ガス,2020,Q2,-99.29875124639422
北海道ガス,2020,Q3,39.7786892993916
北海道ガス,2020,Q4,193.0752655983711
北越コーポレーション,2018,Q1,17.01423728176536
北越コーポレーション,2018,Q2,21.416201055184377
北越コーポレーション,2018,Q3,41.130556779795675
北越コーポレーション,2018,Q4,13.052860978090507
北越コーポレーション,2019,Q1,26.259445190506124
北越コーポレーション,2019,Q2,18.83220201008292
北越コーポレーション,2019,Q3,9.088970969674623
北越コーポレーション,2019,Q4,23.601036699354
北越コーポレーション,2020,Q1,13.293759243233126
北越コーポレーション,2020,Q2,3.8358305958411925
北越コーポレーション,2020,Q3,-30.211944556547525
北越コーポレーション,2020,Q4,5.609135941809352
北越工業,2018,Q1,33.42075793566129
北越工業,2018,Q2,31.0850194980158
北越工業,2018,Q3,28.97116009500068
北越工業,2018,Q4,28.089206340465278
北越工業,2019,Q1,27.663046116121212
北越工業,2019,Q2,32.750179726998276
北越工業,2019,Q3,33.89044635569012
北越工業,2019,Q4,36.27163509414681
北越工業,2020,Q1,31.649360496205087
北越工業,2020,Q2,11.40151003605389
北越工業,2020,Q3,3.946265360155427
北越工業,2020,Q4,17.567294066167552
北野建設,2018,Q1,31.979607598808997
北野建設,2018,Q2,17.125133908831007
北野建設,2018,Q3,15.489606170409436
北野建設,2018,Q4,-306.94377096503257
北野建設,2019,Q1,-324.75656206048035
北野建設,2019,Q2,319.0379716514185
北野建設,2019,Q3,627.747546668286
北野建設,2019,Q4,-119.8655315981339
北野建設,2020,Q1,-135.35776639083116
北野建設,2020,Q2,808.8145926126198
北野建設,2020,Q3,297.4732526212228
北野建設,2020,Q4,-348.75735820397614
北陸電気工事,2018,Q1,15.181246124135981
北陸電気工事,2018,Q2,32.063223748168575
北陸電気工事,2018,Q3,33.72359167837042
北陸電気工事,2018,Q4,63.67116905431207
北陸電気工事,2019,Q1,-0.8384736076485714
北陸電気工事,2019,Q2,44.005521808297594
北陸電気工事,2019,Q3,34.4282426619329
北陸電気工事,2019,Q4,56.279925954849354
北陸電気工事,2020,Q1,20.91839484004421
北陸電気工事,2020,Q2,38.83334516092788
北陸電気工事,2020,Q3,45.012681539253286
北陸電気工事,2020,Q4,48.66341976178998
北陸電気工業,2018,Q1,791.3798477501551
北陸電気工業,2018,Q2,281.62912333360333
北陸電気工業,2018,Q3,471.504167712904
北陸電気工業,2018,Q4,139.46032644886455
北陸電気工業,2019,Q1,-144.43457541513936
北陸電気工業,2019,Q2,-190.5337693801715
北陸電気工業,2019,Q3,97.33530151153785
北陸電気工業,2019,Q4,153.6932847323097
北陸電気工業,2020,Q1,-11.112331407506673
北陸電気工業,2020,Q2,-18.641052767819836
北陸電気工業,2020,Q3,9.788195879197437
北陸電気工業,2020,Q4,44.55073725621907
協和エクシオ,2018,Q1,24.645858285470553
協和エクシオ,2018,Q2,43.33757744323007
協和エクシオ,2018,Q3,40.16954719064685
協和エクシオ,2018,Q4,565.3477860102629
協和エクシオ,2019,Q1,93.02061906598404
協和エクシオ,2019,Q2,265.3189730459936
協和エクシオ,2019,Q3,104.99982987914773
協和エクシオ,2019,Q4,79.69253212705775
協和エクシオ,2020,Q1,-43.370053728927054
協和エクシオ,2020,Q2,-4.161679601954972
協和エクシオ,2020,Q3,166.85851715284895
協和エクシオ,2020,Q4,-92.56599688714898
南海電気鉄道,2018,Q1,-223.0781123751976
南海電気鉄道,2018,Q2,37.14016410254444
南海電気鉄道,2018,Q3,677.4218739292492
南海電気鉄道,2018,Q4,10.531125530845259
南海電気鉄道,2019,Q1,137.1826056455736
南海電気鉄道,2019,Q2,-62.819826022707076
南海電気鉄道,2019,Q3,133.07537132030907
南海電気鉄道,2019,Q4,-77.88218658021057
南海電気鉄道,2020,Q1,97.83283201558089
南海電気鉄道,2020,Q2,248.5656838514432
南海電気鉄道,2020,Q3,-22.853691996415233
南海電気鉄道,2020,Q4,95.94462919238225
南陽,2018,Q1,122.85499182291814
