企業名,会計年度,四半期,|(y_test - y_test) / y_test|,|(y_test - y_hat_rw) / y_test|,|(y_test - y_hat_sarima_br) / y_test|,|(y_test - y_hat_sarima_f) / y_test|,|(y_test - y_hat_sarima_g) / y_test|,|(y_test - y_hat_umlp) / y_test|,|(y_test - y_hat_mlm1) / y_test|,|(y_test - y_hat_mlm2) / y_test|,|(y_test - y_hat_mlm3) / y_test|,|(y_test - y_hat_mlm4) / y_test|
大同メタル工業,2018,Q1,0.0,0.1941970698075266,0.19107113411907203,0.05918240107943437,0.5247525759237502,0.618011086302116,0.04084832861425428,0.5299019650522907,0.8422561037637013,1.0
大同メタル工業,2018,Q2,0.0,0.04747849639873455,0.09389529917986905,0.1884570029473605,0.00045302862187520364,0.028652363752866613,0.19362026090365872,0.0876002090181429,0.07574242194582992,1.0
大同メタル工業,2018,Q3,0.0,0.027616980559639685,0.16261565287496474,1.0,0.21979895609245473,0.24010411885824406,0.4345469419904828,0.08546300860853537,0.07640596532145384,1.0
大同メタル工業,2018,Q4,0.0,0.08657598980946096,0.11772414705215246,0.08215727495451597,0.03285219253178221,0.004204684555040974,0.1010176348259116,0.637159140935212,0.6175592207788597,1.0
大同メタル工業,2019,Q1,0.0,1.0,0.9952858442335587,0.7415503161293361,0.9409505187584195,1.0,1.0,0.4063167747588844,0.27738620137667225,1.0
大同メタル工業,2019,Q2,0.0,0.027041975308641993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同メタル工業,2019,Q3,0.0,0.10419925706627803,0.2382923223548758,0.36123016977205336,0.32848805871948983,0.2625563277895739,0.34471497504550636,0.36270200356237314,0.3954613284473848,0.930229869127325
大同メタル工業,2019,Q4,0.0,0.23433717473284219,0.001489879267482061,0.024438390562536206,0.05539529591512145,0.0003004543134005783,0.13624699278057126,0.006541509965071492,0.0036185650175416346,1.0
大同メタル工業,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,0.2226552282158981,1.0,1.0,1.0
大同メタル工業,2020,Q2,0.0,0.030260781237031093,1.0,1.0,1.0,1.0,1.0,0.5931075811328648,0.9198576555966366,0.06160445994084263
大同メタル工業,2020,Q3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同メタル工業,2020,Q4,0.0,0.8218178593263537,0.46673064519324625,0.39407983296255583,0.9680337957545648,0.8676389292849512,0.7134604593254676,0.5509169661275605,0.6244392657192928,0.34676607921167324
大同工業,2018,Q1,0.0,1.0,0.0025278807015431987,0.0025841087861772382,0.022578631690443874,1.0,1.0,0.014694157204131727,0.2859740220027533,1.0
大同工業,2018,Q2,0.0,0.12575207100591712,0.2329618662677118,0.3160822521238559,0.11120059423175933,0.9492097693690024,1.0,0.4098524158788129,0.5821090843120034,1.0
大同工業,2018,Q3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同工業,2018,Q4,0.0,1.0,0.7327052614321916,0.9789702704758511,0.582016933079964,0.5784226387255937,1.0,1.0,1.0,1.0
大同工業,2019,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同工業,2019,Q2,0.0,0.8824212992752127,0.16717081288609115,1.0,0.0299226254358459,0.03348917853682335,1.0,0.5849609775020214,0.08919109723913134,1.0
大同工業,2019,Q3,0.0,0.02190399999999999,0.24957247778789193,0.3773872354040317,0.28694676014907394,0.018669724423839996,0.8846816370623164,1.0,1.0,1.0
大同工業,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同工業,2020,Q1,0.0,1.0,1.0,1.0,0.015686708935585204,0.6353919459279485,1.0,1.0,0.8652628291689238,1.0
大同工業,2020,Q2,0.0,1.0,0.8316008297930724,0.12841751588886707,1.0,1.0,1.0,1.0,1.0,1.0
大同工業,2020,Q3,0.0,0.5979421820010924,0.6465172334692132,0.7296379051222543,1.0,0.7601653268529557,1.0,0.05252015358061558,1.0,1.0
大同工業,2020,Q4,0.0,0.5958609671588115,1.0,1.0,1.0,0.777290304336895,1.0,1.0,1.0,1.0
大同特殊鋼,2018,Q1,0.0,6.615797175994039e-05,0.003283006803873955,0.015009008041713874,3.381008429460185e-05,0.7288151601520736,0.004763617287102804,0.004977965101505087,0.06597763679734389,1.0
大同特殊鋼,2018,Q2,0.0,0.012164656760166592,0.006839093681394511,0.00293209542015039,0.0160415193052748,0.5942503637940274,0.003855598565231352,0.0042397099592087276,0.005126477032206535,1.0
大同特殊鋼,2018,Q3,0.0,0.02178937913817709,0.1705612551253861,0.561610723668795,0.2737738940783826,0.06988812024057123,0.6652745643598318,1.0,1.0,1.0
大同特殊鋼,2018,Q4,0.0,0.12002700402665778,0.036954880797067303,0.03661258641745509,0.08609797186876804,0.5805638538214934,0.005539222682571682,0.10604002454210396,0.12427064203272717,1.0
大同特殊鋼,2019,Q1,0.0,0.28286837471031867,0.3088974415418681,0.24472021473765423,0.27252747811141864,0.12938187279142005,0.6832415022694991,1.0,1.0,0.3684104558476397
大同特殊鋼,2019,Q2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同特殊鋼,2019,Q3,0.0,0.4077648888329138,0.013726398498812298,0.014348387826778967,0.10864120498167787,0.2314070328416769,1.0,1.0,1.0,1.0
大同特殊鋼,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5965459092602565,1.0
大同特殊鋼,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同特殊鋼,2020,Q2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大同特殊鋼,2020,Q3,0.0,1.0,0.12872710394746237,0.02111851690340271,0.8493469761582154,1.0,0.9199794590583267,1.0,0.9798434750423082,1.0
大同特殊鋼,2020,Q4,0.0,0.13133683518594474,1.0,1.0,1.0,0.3571932352906045,1.0,1.0,1.0,1.0
大和ハウス工業,2018,Q1,0.0,0.02661330946444021,0.009782902725350179,0.0006711030623941476,0.03374874851126422,0.07089590214549847,0.07940941180004923,0.06037758384441523,0.04710554839833109,0.39326705619399094
大和ハウス工業,2018,Q2,0.0,0.1134226339297305,0.03591744310226506,0.005029818550642242,0.01565166228040917,0.2763049860144485,0.06965006740371059,0.00922921818615456,0.014367512535393976,0.013404019255364233
大和ハウス工業,2018,Q3,0.0,0.24418878820644574,0.00015467499241958668,0.0001222510644315163,0.012181458980337545,0.05338171796283212,0.04885602722785443,0.019283583002779027,0.016163741997788448,0.6130872265986638
大和ハウス工業,2018,Q4,0.0,3.02575639182048e-05,0.0028168933055989017,0.022812745797269343,8.204659704590648e-05,0.0009336046253343885,0.018459277259611957,0.0007396137517485397,0.0005131886790362393,1.0
大和ハウス工業,2019,Q1,0.0,0.033834678730269255,0.04507046774041644,0.051649342279446106,1.2169745215487565e-05,0.30334683546529634,0.0018543543713737541,0.004792983653733419,0.0036534804435597074,1.0
大和ハウス工業,2019,Q2,0.0,0.043897008324661826,0.004206963921207695,4.1046077450774596e-06,0.004031188494965496,0.4272088257602124,0.044711646657117854,0.002464678261268078,0.0027747437695378042,0.04797651661903346
大和ハウス工業,2019,Q3,0.0,0.49660445385763863,0.016629911062672743,0.012367453974359866,0.10343802809461695,0.12720643993534525,0.12608261137841897,0.09271341691258536,0.09491984037231253,0.09397781464930678
大和ハウス工業,2019,Q4,0.0,0.07514647230155744,0.0803161964876471,0.13716177340199073,0.3229817609410076,0.5725855323538743,0.41336033109949444,0.24828334015931425,0.24307353751080205,1.0
大和ハウス工業,2020,Q1,0.0,0.02136139816748334,0.1973942392180761,0.7112931405469108,1.0,0.023227081777488025,0.5483419145023991,0.5261213492733062,0.554803564185763,1.0
大和ハウス工業,2020,Q2,0.0,0.19428429058783628,0.0019378077428767837,0.050816913203781414,0.004769223794680846,0.061736376258814674,0.06695814667964713,0.008516649217349667,0.009999680411128671,1.0
大和ハウス工業,2020,Q3,0.0,0.007901638686947713,0.1660247100600147,0.14142078657258522,0.11721582203289084,0.03342055975748126,0.14157401638866238,0.2324330683200157,0.21997152682662086,0.25007270106792345
大和ハウス工業,2020,Q4,0.0,0.36793146124236964,0.12142937779281075,0.0056701486721239995,0.0799870247252082,0.02460578654900116,0.16952732136481252,0.0058786343129822805,0.058076282728963174,1.0
大和工業,2018,Q1,0.0,0.15569328887154102,0.30458074152910286,0.0097371515267237,0.10405027810057663,0.190504308082163,0.09251524270530825,0.2861221170134694,0.24171942629783189,0.37984681389113356
大和工業,2018,Q2,0.0,0.0041743949537769495,0.15150606035267628,0.04413697540858355,0.01235060310874907,0.19547329174296227,0.15623217466960332,0.20146686187124033,0.36982808522726834,1.0
大和工業,2018,Q3,0.0,0.03413984121385669,0.03757716635411434,0.1469830795492437,0.001960995699332018,0.13858843242050725,0.11067626931485604,0.014590344436053828,0.07743563480498948,0.13023110879256397
大和工業,2018,Q4,0.0,0.0024197164690802683,0.17941878162011574,0.0030815025441286357,0.049373483534391416,0.16532453963754104,0.029156194617157856,0.029483670957622544,0.028575438874548758,1.0
大和工業,2019,Q1,0.0,0.019570373098166293,0.06728433486267144,0.22888053948873846,0.051876003798237064,0.13811156479944126,0.07194869583657128,0.022485007451160097,0.03358287729890826,0.3145585971026001
大和工業,2019,Q2,0.0,0.018862161715078155,0.030002816722061145,3.4684602399540964e-05,0.0012865079652991849,0.14071450708120756,0.00017410190116020545,0.004289432804677693,0.017617419541692027,0.25717044388923677
大和工業,2019,Q3,0.0,1.0,0.4330160285238781,0.7162782201483456,1.0,0.06573906651843953,1.0,1.0,1.0,1.0
大和工業,2019,Q4,0.0,0.09458065633660873,0.20191696391351477,1.0,0.9479060515322462,0.3946288416926014,1.0,0.8999318981838395,0.8851113994817119,0.594481395313728
大和工業,2020,Q1,0.0,0.36772550623818284,0.10423364813977239,0.12465245532645923,0.08514076093061422,0.4057537280624821,0.08226673807169213,0.013998220313998843,0.0002152030762941091,1.0
大和工業,2020,Q2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5500381834484293
大和工業,2020,Q3,0.0,1.0,0.5578153993671248,1.0,1.0,0.65751331906082,1.0,0.08583077814477506,1.0,1.0
大和工業,2020,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大崎電気工業,2018,Q1,0.0,1.0,0.1783877146282284,0.5823907347573345,1.0,1.0,0.3918474381870495,0.5796489245756397,0.3843423469467226,0.3858125987657969
大崎電気工業,2018,Q2,0.0,0.009070294784580503,0.14306851586235628,0.031179975132379925,1.0,0.42983890888586873,0.061281970065686885,1.0,1.0,1.0
大崎電気工業,2018,Q3,0.0,0.003181235127900062,0.49810874886628836,1.0,1.0,1.0,0.5638066945697465,0.6419175336369773,1.0,1.0
大崎電気工業,2018,Q4,0.0,0.3821225915831957,0.00033109044703545675,0.0034978740008064137,0.052645171025251604,0.04086005719095964,0.05087825496765507,0.009510628455413325,0.0005093699242416493,1.0
大崎電気工業,2019,Q1,0.0,0.34897462277091884,0.056255354942406056,0.17506633295763244,0.01152372694456032,0.059127866316049424,0.014842218795225974,0.10895021271475663,0.030707584632712847,0.11339440377434153
大崎電気工業,2019,Q2,0.0,0.44788573585374436,0.12761834886164025,0.0069923706772322455,0.7770700920188393,1.0,0.16261935377953593,1.0,1.0,1.0
大崎電気工業,2019,Q3,0.0,0.25115785256172096,0.02696728465281305,0.24431372638075002,0.006336550921821156,0.4373050861309075,0.29778568480190565,0.22165125330337454,0.10691323683305623,1.0
大崎電気工業,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大崎電気工業,2020,Q1,0.0,4.739884050586421e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大崎電気工業,2020,Q2,0.0,1.0,1.0,1.0,0.2688629577972904,1.0,1.0,1.0,0.005800305511808516,1.0
大崎電気工業,2020,Q3,0.0,0.4796844993141289,0.6243262930323559,1.0,0.0009076154895570605,1.0,1.0,0.2235461459642163,0.5074099980809781,1.0
大崎電気工業,2020,Q4,0.0,0.3547823972698302,0.04460747176041125,1.0,0.1556943520792434,0.0016495659159223499,0.18930443650631004,0.21426289688399167,0.14445684836785366,1.0
大平洋金属,2018,Q1,0.0,0.172948017738846,0.6044413480360736,0.9477307624689869,0.7053213471284261,1.0,0.15875422508738787,1.0,1.0,1.0
大平洋金属,2018,Q2,0.0,0.007316244170707317,0.3018258238585143,0.30620911637480014,0.07728260825935777,0.014727897044648138,0.38831751733036973,0.34554667238816683,0.36210910728160484,1.0
大平洋金属,2018,Q3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大平洋金属,2018,Q4,0.0,1.0,1.0,0.0843117368545262,0.6437570480316857,0.6836869626232697,1.0,1.0,1.0,1.0
大平洋金属,2019,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大平洋金属,2019,Q2,0.0,1.0,1.0,0.21776094182726094,0.564314449423511,0.8964286910754256,0.16288585247973117,0.5135789877143039,0.2343142761413468,1.0
大平洋金属,2019,Q3,0.0,0.03689954321771563,1.0,1.0,0.6037814092794087,0.613688152076181,0.00848602545877803,1.0,1.0,1.0
大平洋金属,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大平洋金属,2020,Q1,0.0,1.0,0.8067481013032148,0.00166821286499743,1.0,1.0,1.0,0.931456400619369,1.0,1.0
大平洋金属,2020,Q2,0.0,1.0,0.7262055777314561,0.0012014291866074157,0.5458854629489257,0.759214186861146,1.0,1.0,1.0,1.0
大平洋金属,2020,Q3,0.0,1.0,0.30292331020397395,1.0,0.036545001748190496,0.7525706107964232,0.34346725651182203,0.01671071460383971,1.0,1.0
大平洋金属,2020,Q4,0.0,1.0,0.13223004924476392,1.0,0.9013276182417116,1.0,1.0,1.0,1.0,1.0
大建工業,2018,Q1,0.0,0.2939766035957667,0.0038468865406900894,0.035617284028917146,0.11425359659528124,0.1886492554167647,1.0,0.21193840287117735,0.37387918891823835,1.0
大建工業,2018,Q2,0.0,0.012174699056679839,0.01973726465373722,0.008513836284132013,0.01727591421226432,0.39636203585761787,0.00045767315603381073,0.008003688239387395,1.0,1.419575224346418e-05
大建工業,2018,Q3,0.0,0.008845040082880604,0.5327720885716778,0.5716850044760109,0.4650088083905361,0.0601214122048371,0.012529927108668742,0.12336482132181513,0.15170772157249887,1.0
大建工業,2018,Q4,0.0,1.0,0.7810477499764858,1.0,0.09918272978344417,1.0,1.0,1.0,1.0,1.0
大建工業,2019,Q1,0.0,0.17206185438313548,0.09691132880058065,0.11216521197650607,0.04034544551745737,0.01301313347678826,0.6934021729293163,0.6384037513813832,0.48171732284906954,1.0
大建工業,2019,Q2,0.0,0.0033488500255028776,0.021685197410976343,0.0025365018785001065,0.03641074742154557,0.0005024436225222569,1.0,0.19995205567444868,0.5119680343975368,1.0
大建工業,2019,Q3,0.0,0.1749145925867911,0.026013359034855695,0.09905600572952643,0.02827014190060195,0.014886131080642987,0.4093993483999237,0.8612867561057744,0.9880331124304532,0.40604733560048584
大建工業,2019,Q4,0.0,0.049128100768186245,0.24122147958724252,0.17192911497636246,0.22622554726486674,0.4362979644443864,0.26288787187053825,0.2569330371151789,0.12469451612137859,1.0
大建工業,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大建工業,2020,Q2,0.0,0.600033780100321,0.3150928591257817,0.3010298802027427,0.18267039573626145,0.11511185585026204,0.018618900531225446,0.7263129698518185,0.8139796729992498,0.9452817231240396
大建工業,2020,Q3,0.0,0.008397651040830362,0.021141310906376706,0.033581093041153746,0.003327428855829873,0.6939923721847194,0.08866378441475566,0.09359638156513432,0.050750864742624247,1.0
大建工業,2020,Q4,0.0,0.07564756933411995,0.20572107936954365,0.15804502955497307,0.2718986779086821,0.1153409916010526,0.15751444899760975,0.37517944820100907,0.33465096287851526,0.29288808048117293
大成ラミック,2018,Q1,0.0,0.09209330102418177,0.0005946505300417559,0.022360378068960237,0.24735523538144377,0.0028333622084686636,1.0,0.30917144737926555,0.5171973020844625,1.0
大成ラミック,2018,Q2,0.0,0.2106220694772034,0.37794900435367784,0.8453505829893961,1.0,1.0,1.0,1.0,1.0,1.0
大成ラミック,2018,Q3,0.0,0.30631699695423414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大成ラミック,2018,Q4,0.0,0.11616853860562258,0.5720738541168118,0.001911902140088416,1.0,0.9623400845080755,0.08161821704639463,1.0,1.0,0.04660795063661371
大成ラミック,2019,Q1,0.0,0.15595493977843075,0.004130799253412044,0.009209015451398293,0.03417576033872659,0.15102870473503335,0.0027595979490118716,0.20531768973371373,0.00504778306954579,0.16617829758250663
大成ラミック,2019,Q2,0.0,0.21286903501538368,0.14029540441213914,0.009019509453482748,0.46765163888229105,0.5006868653538448,0.7718447579802212,0.9132810977656384,0.29641464501417564,1.0
大成ラミック,2019,Q3,0.0,0.012424852381346033,0.027109686061121522,0.12422181186371078,0.19233374590931926,1.0,0.9483732519129866,1.0,1.0,1.0
大成ラミック,2019,Q4,0.0,0.010546419902412655,0.5095846583894355,0.006863507095488855,0.560002772138482,1.0,1.0,0.7348619204929193,0.13045547290139986,1.0
大成ラミック,2020,Q1,0.0,0.40903755585074275,0.15781558675803253,0.12555848559654556,0.19182175419884723,0.10036813267642962,0.03230262011530298,0.1643340814206948,0.32449463244076504,0.5428363627455038
大成ラミック,2020,Q2,0.0,0.13806359167705423,0.02668049813612306,0.1567064271953336,0.014120281038239643,0.017580302894034724,0.10253808051258723,0.12551872399040118,0.025716694163180884,0.7042648708004888
大成ラミック,2020,Q3,0.0,0.011068678103747273,0.08295474175984704,0.1570683108301221,0.03736722971601685,0.05607304417260384,0.026649466629976658,0.009119909478197746,0.009135849376834948,0.0007366167344310854
大成ラミック,2020,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大成建設,2018,Q1,0.0,1.0,1.0,1.0,1.0,0.48119333095803374,1.0,1.0,1.0,1.0
大成建設,2018,Q2,0.0,0.18337154871981087,0.2912444146925841,0.30681620979501295,0.0020081139440385216,0.5097464051529706,1.0,0.12088736756695229,1.0,1.0
大成建設,2018,Q3,0.0,0.03278861797068291,0.15455236633415545,0.5322817699379634,0.45563278376700045,0.2890235077744989,1.0,1.0,1.0,1.0
大成建設,2018,Q4,0.0,0.21517637842953136,0.21775129371282295,0.04202792563278531,0.13212719339740292,0.02118498913530971,0.18594704733171605,0.015436478470624477,0.7979603289928596,1.0
大成建設,2019,Q1,0.0,1.0,0.021921653765591527,0.07921536483438073,0.03490407123336958,0.14352205860810216,0.3975064455261795,1.0,1.0,1.0
大成建設,2019,Q2,0.0,0.011667283024541716,0.00018136972924892838,0.010013189091754368,0.055855879573649216,0.2824722866472625,0.07050131339329604,0.06151206145620477,1.0,1.0
大成建設,2019,Q3,0.0,0.00034433756499114,0.06704410645211259,0.019286834263489632,0.3325538273461787,0.03792461441958271,0.02735986107368938,1.0,1.0,1.0
大成建設,2019,Q4,0.0,0.30733918039057995,0.02808750021101219,0.011753750445725703,0.01462074549069832,0.039317484500318856,0.011868208126676924,0.0015366956695013695,0.03298929398066396,1.0
大成建設,2020,Q1,0.0,1.0,0.5166671557250934,0.5532589888652018,0.8315491777929788,0.1446303102956486,1.0,1.0,1.0,1.0
大成建設,2020,Q2,0.0,0.05996658251697062,0.014277036510054098,0.01597223301394658,0.14084252414543394,0.013353581322191607,1.0,0.6334893193988612,1.0,1.0
大成建設,2020,Q3,0.0,0.12056478836733232,0.041195248210648294,0.04757165339778713,0.013182103135477805,0.12031881544628165,0.19219559136037614,0.42198142343504724,0.3742995224252191,1.0
大成建設,2020,Q4,0.0,0.06571239358923746,0.24447754515539027,0.2681508554732569,0.17866183104258673,0.042124838198939286,0.7395512603160627,0.28403503376851436,0.2573209575033931,1.0
大日本住友製薬,2018,Q1,0.0,0.13935853373056975,0.04703471287008824,0.29404056436831005,0.0028372136298603556,0.5153869193795948,0.00027887339274202674,0.10743078089301086,0.00045795899259872376,0.10753215270800118
大日本住友製薬,2018,Q2,0.0,0.04328809652395165,0.04895401987497909,0.6058211641149086,0.009495369622234542,0.1732340471569777,0.005394456835986262,0.04369844696423403,0.3092497950171652,1.0
大日本住友製薬,2018,Q3,0.0,0.0018496211946477028,0.16692925924309163,1.0,0.009925397992661681,1.0,0.23588421597363685,0.07482966734930573,0.010942277350446238,1.0
大日本住友製薬,2018,Q4,0.0,0.15831560847937082,0.33929128158865474,0.03462847833413999,0.0813162076244691,0.29054435136411844,0.06723413645567973,0.05503927929540394,0.10926038714761643,1.0
大日本住友製薬,2019,Q1,0.0,0.0850550374933809,1.0,1.0,1.0,0.08409700891811883,1.0,1.0,1.0,1.0
大日本住友製薬,2019,Q2,0.0,0.5131251733793681,0.3247956756457578,0.16542892703783577,0.26309008680931784,0.477212864121527,0.022809566553303802,0.4562523964150375,0.5541159061072284,0.011192591574776908
大日本住友製薬,2019,Q3,0.0,0.534793090224146,0.15659392780944514,0.08312554185042652,0.00035356377085828176,0.28429336116393744,0.03815177373223944,0.20185577900953167,0.13469603006504083,0.1321250668023286
大日本住友製薬,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大日本住友製薬,2020,Q1,0.0,1.0,0.11992202593506442,0.251913606632486,0.021236707233679694,0.3364014134044438,0.4318242246682037,0.00564530689412065,0.00628165886946736,1.0
大日本住友製薬,2020,Q2,0.0,0.0016729329070989225,0.017836819489754595,0.00775881661114274,0.038206878789841255,0.18357964896393164,0.4444359564490178,0.3517871575262268,0.21337794450581365,0.005254962680994288
大日本住友製薬,2020,Q3,0.0,0.17839829863051654,0.441679744546275,0.3028370788074449,0.2908789293874364,0.8449776720980179,0.5096243262268758,0.7700476016788851,0.6531165325420958,0.6358789145985707
大日本住友製薬,2020,Q4,0.0,1.0,0.7801415250234491,0.12240022908258562,1.0,0.7794987943124279,1.0,1.0,0.31207540103259823,0.0005256441271440299
大日本印刷,2018,Q1,0.0,1.0,0.036164284704621324,0.2015793443423737,0.25331723007157997,0.20178582413799678,1.0,0.5631471367846848,1.0,1.0
大日本印刷,2018,Q2,0.0,0.24359991245314516,1.0,1.0,0.8204859138248699,0.3236794341472447,1.0,1.0,0.16673182159053573,1.0
大日本印刷,2018,Q3,0.0,0.04002843433356113,0.19698929323009812,1.0,0.4171301502994098,0.00013851215479234187,1.0,0.05431821225648865,0.30085049355524796,1.0
大日本印刷,2018,Q4,0.0,1.0,1.0,1.0,1.0,0.7989843465786183,1.0,1.0,1.0,1.0
大日本印刷,2019,Q1,0.0,1.0,1.0,1.0,1.0,0.3135129428830662,0.7968835639502102,1.0,1.0,1.0
大日本印刷,2019,Q2,0.0,0.47180460714132394,0.9712958502547416,0.7640930412267241,0.9189544893958319,0.7457847008961195,0.7818220032457817,1.0,0.012054158949092921,1.0
大日本印刷,2019,Q3,0.0,1.0,0.13086982470507122,0.013236775168154222,0.03347127149722156,0.39106126824002596,0.693123727330263,1.0,0.20207647184672436,1.0
大日本印刷,2019,Q4,0.0,1.0,0.707898392654478,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大日本印刷,2020,Q1,0.0,1.0,0.095249796872825,1.0,0.06976847838809151,0.22476426081051532,0.003694892825713723,0.12567236583047758,1.0,1.0
大日本印刷,2020,Q2,0.0,0.6971552245870224,1.0,1.0,1.0,1.0,1.0,1.0,0.0006856346840069244,1.0
大日本印刷,2020,Q3,0.0,0.46476613978170106,0.2717186073444423,0.23836891070179317,0.06702296061211685,1.0,1.0,0.8189816412799086,0.07665986995777599,1.0
大日本印刷,2020,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大日本塗料,2018,Q1,0.0,0.2651914869589358,0.017824959077388486,0.00045785696208634416,0.08815618024311472,0.0019149565848626787,0.18974844152495007,0.0475120282920738,0.043154089002777646,1.0
大日本塗料,2018,Q2,0.0,0.16837491404771943,0.2931135917974272,0.29786543115267067,0.1320238713445008,0.3756075736208689,0.26441180601863096,0.21055216655181178,0.2521956442322549,1.0
大日本塗料,2018,Q3,0.0,0.00403075924178907,0.08383340167471467,0.28916003730682854,0.07282558062363795,0.3551505486788891,0.0001027909845398982,1.0,1.0,1.0
大日本塗料,2018,Q4,0.0,0.8414712293660139,0.5029332425524402,0.46400294273657317,0.8882551997425983,0.10218353757481075,1.0,0.0038641963088245435,0.030928042553293317,0.7142217589912808
大日本塗料,2019,Q1,0.0,0.05012490428029908,0.22046889867623978,0.18920719906950906,0.0019136526125621877,0.0006752827571963713,0.31165286038679985,1.0,0.9905246447761918,0.1424551519599328
大日本塗料,2019,Q2,0.0,0.033289496788118635,0.008924380118464154,0.045334100996416826,0.002638272300109281,0.21600750357009116,0.21829539596070546,0.043108935363341844,0.05116527208641285,0.4720367188424996
大日本塗料,2019,Q3,0.0,0.005996980253215937,0.0045820861119693,0.003484168649935392,0.006270164166366166,0.042036069295630245,0.011205999967812064,0.18678760054987162,0.057172500833166655,1.0
大日本塗料,2019,Q4,0.0,0.0692991318008624,0.005153200298581074,0.11370168491736682,0.022918054627906085,0.0008622561458871814,1.0,0.16786955577636734,0.009053719923956966,0.046715446238792493
大日本塗料,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07311830959668685,1.0,1.0
大日本塗料,2020,Q2,0.0,0.26839889679198736,1.0,1.0,1.0,1.0,1.0,0.45909299069632936,1.0,1.0
大日本塗料,2020,Q3,0.0,0.6196515450361606,0.27479609308055675,0.039895346730285455,0.23289033666726858,0.010858052223692786,0.28212960860089425,1.0,0.7102502096568134,1.0
大日本塗料,2020,Q4,0.0,0.009883873650507096,0.10521119395673545,0.037033392728590145,0.1753776830353585,7.072764571393825e-05,0.09451653490644621,0.28387098524850957,0.6902177192282246,1.0
大日精化工業,2018,Q1,0.0,0.1808773078543152,0.25510140444850526,0.34497963759525435,0.10106988789595774,0.4761175674357662,1.0,0.20464262212936737,0.3821499205351718,1.0
大日精化工業,2018,Q2,0.0,0.17147345141277978,0.007040993853351314,0.007154846543167351,0.02159724668094229,0.19638334762302112,0.014013530664389243,0.01654269385034596,0.062339606999987286,1.0
大日精化工業,2018,Q3,0.0,0.1872595258146871,0.060832087521839974,0.00014023471001775863,0.008882544934844167,0.4554833292061241,0.022704577420699593,1.0,1.0,1.0
大日精化工業,2018,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4648011657149745,0.04687692815449392,0.14969240876762738
大日精化工業,2019,Q1,0.0,1.0,0.34776939817763924,0.07311943258328217,0.0010284408731036823,0.009311893212685454,1.0,1.0,1.0,1.0
大日精化工業,2019,Q2,0.0,0.09994418166545968,0.00673370625591777,0.027470707610715663,0.49387859329834904,0.48577901759157,0.8628129968833712,1.0,1.0,1.0
大日精化工業,2019,Q3,0.0,0.022081442847938833,0.26817748664465735,0.7241519502334213,0.024591213141287305,0.2560292496509015,0.014475128884717775,1.0,1.0,1.0
大日精化工業,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
大日精化工業,2020,Q1,0.0,1.0,0.5599314231566054,1.0,0.8387982505140058,0.37109276495852556,1.0,1.0,1.0,1.0
大日精化工業,2020,Q2,0.0,0.19475132516591473,0.11844577091416512,0.03246196171512305,0.034101231901925,0.3054209646913857,1.0,0.0017268837593453418,0.001277531234330359,1.0
大日精化工業,2020,Q3,0.0,0.0013736469127984476,0.026952258217138737,3.216314837855548e-05,0.07904921158662748,0.07093667321213759,0.11620220547586625,1.0,1.0,1.0
大日精化工業,2020,Q4,0.0,0.27556313471777705,1.0,1.0,0.9523645004333499,0.7480280242104443,0.5709182821021409,1.0,1.0,1.0
