企業名,会計年度,四半期,y_hat_comb_uall
曙ブレーキ工業,2019,Q3,-34.72750365721166
曙ブレーキ工業,2019,Q4,24.06270595909186
曙ブレーキ工業,2020,Q1,-6.797994491425898
曙ブレーキ工業,2020,Q2,14.260830321280233
曙ブレーキ工業,2020,Q3,-2.6852938386330827
曙ブレーキ工業,2020,Q4,-11.794349367638649
月島機械,2018,Q1,-2.004919586307257
月島機械,2018,Q2,18.419614228457085
月島機械,2018,Q3,12.449507167780238
月島機械,2018,Q4,39.280947007921654
月島機械,2019,Q1,5.271322187954972
月島機械,2019,Q2,11.293221049403284
月島機械,2019,Q3,19.567831308244738
月島機械,2019,Q4,62.766091018454915
月島機械,2020,Q1,20.518255040187924
月島機械,2020,Q2,14.068520407531782
月島機械,2020,Q3,19.8593114425272
月島機械,2020,Q4,61.138300512031016
有機合成薬品工業,2018,Q1,1.9939501397968804
有機合成薬品工業,2018,Q2,0.7354129244446785
有機合成薬品工業,2018,Q3,0.10134657494699476
有機合成薬品工業,2018,Q4,2.138692448187929
有機合成薬品工業,2019,Q1,1.554262098458501
有機合成薬品工業,2019,Q2,2.785359911092852
有機合成薬品工業,2019,Q3,2.464905545480773
有機合成薬品工業,2019,Q4,1.7350260763481518
有機合成薬品工業,2020,Q1,0.49611750695093004
有機合成薬品工業,2020,Q2,2.795145667139102
有機合成薬品工業,2020,Q3,3.6101254299538383
有機合成薬品工業,2020,Q4,-0.516997436757193
有沢製作所,2018,Q1,20.835563804084323
有沢製作所,2018,Q2,21.395977876064745
有沢製作所,2018,Q3,24.317918263479154
有沢製作所,2018,Q4,17.665122992538322
有沢製作所,2019,Q1,17.148598663325807
有沢製作所,2019,Q2,16.215758189305497
有沢製作所,2019,Q3,5.597430563010581
有沢製作所,2019,Q4,11.516810330447424
有沢製作所,2020,Q1,10.985541497407587
有沢製作所,2020,Q2,-1.937696526369347
有沢製作所,2020,Q3,21.639089488246658
有沢製作所,2020,Q4,13.560803700522609
朝日工業社,2018,Q1,83.42832955965974
朝日工業社,2018,Q2,84.40306829123625
朝日工業社,2018,Q3,119.86762870207637
朝日工業社,2018,Q4,102.81287328909295
朝日工業社,2019,Q1,87.38328558657349
朝日工業社,2019,Q2,91.00007558123295
朝日工業社,2019,Q3,126.02299410759733
朝日工業社,2019,Q4,78.93865738198932
朝日工業社,2020,Q1,84.10213498392851
朝日工業社,2020,Q2,77.0383886857155
朝日工業社,2020,Q3,35.31278882782112
朝日工業社,2020,Q4,77.73061285629007
朝日放送グループホールディング,2018,Q1,18.371820308268777
朝日放送グループホールディング,2018,Q2,16.096138608548745
朝日放送グループホールディング,2018,Q3,26.625075490856595
朝日放送グループホールディング,2018,Q4,22.685302056111677
朝日放送グループホールディング,2019,Q1,23.29855559161261
朝日放送グループホールディング,2019,Q2,10.52209270531312
朝日放送グループホールディング,2019,Q3,24.84280464880413
朝日放送グループホールディング,2019,Q4,16.3070152019641
朝日放送グループホールディング,2020,Q1,13.840719718660399
朝日放送グループホールディング,2020,Q2,8.754048112453201
朝日放送グループホールディング,2020,Q3,17.193082533640446
朝日放送グループホールディング,2020,Q4,-4.6239199716838035
木曽路,2018,Q1,0.09312559200132445
木曽路,2018,Q2,-6.4702235663545125
木曽路,2018,Q3,20.96666674584603
木曽路,2018,Q4,23.2271944050703
木曽路,2019,Q1,3.218032420059269
木曽路,2019,Q2,-3.2377194259427116
木曽路,2019,Q3,21.902799426190903
木曽路,2019,Q4,26.991167537730114
木曽路,2020,Q1,-5.9891909965685075
木曽路,2020,Q2,-34.76424614923159
木曽路,2020,Q3,19.10747735766064
木曽路,2020,Q4,-46.76361816610384
木村化工機,2018,Q1,10.26501791834475
木村化工機,2018,Q2,13.444828870897453
木村化工機,2018,Q3,11.101402762313153
木村化工機,2018,Q4,16.40686327465539
木村化工機,2019,Q1,16.1649022687791
木村化工機,2019,Q2,13.163863604449514
木村化工機,2019,Q3,12.175997621779057
木村化工機,2019,Q4,19.91471468889892
木村化工機,2020,Q1,12.658057985525499
木村化工機,2020,Q2,9.080315710547286
木村化工機,2020,Q3,9.84892093085748
木村化工機,2020,Q4,17.505605025876186
未来工業,2018,Q1,24.616682213429666
未来工業,2018,Q2,31.560676628699603
未来工業,2018,Q3,47.69987334516277
未来工業,2018,Q4,24.756955078559674
未来工業,2019,Q1,25.356764943278808
未来工業,2019,Q2,57.17628535555478
未来工業,2019,Q3,42.93419208798859
未来工業,2019,Q4,33.63688647855297
未来工業,2020,Q1,28.281168506838092
未来工業,2020,Q2,45.982573456013114
未来工業,2020,Q3,44.88039077085231
未来工業,2020,Q4,34.85500448098568
本多通信工業,2018,Q1,20.495970519853877
本多通信工業,2018,Q2,19.359618576630965
本多通信工業,2018,Q3,11.736133579682566
本多通信工業,2018,Q4,15.931147107271446
本多通信工業,2019,Q1,7.65443917942126
本多通信工業,2019,Q2,7.2210113666463345
本多通信工業,2019,Q3,9.425056862810406
本多通信工業,2019,Q4,9.772549289169634
本多通信工業,2020,Q1,-1.7311546095156705
本多通信工業,2020,Q2,0.7347885456043551
本多通信工業,2020,Q3,0.17752332045494618
本多通信工業,2020,Q4,3.8117984033736834
本田技研工業,2018,Q1,107.43381822163731
本田技研工業,2018,Q2,83.05161370794374
本田技研工業,2018,Q3,177.8387857947879
本田技研工業,2018,Q4,66.59322647587074
本田技研工業,2019,Q1,86.81046382830193
本田技研工業,2019,Q2,90.53462190427663
本田技研工業,2019,Q3,115.16779208673691
本田技研工業,2019,Q4,44.681857025859365
本田技研工業,2020,Q1,66.95178260198772
本田技研工業,2020,Q2,51.15582831499858
本田技研工業,2020,Q3,92.90261273623625
本田技研工業,2020,Q4,63.172941872098455
杉本商事,2018,Q1,33.935549468180305
杉本商事,2018,Q2,40.284554825206
杉本商事,2018,Q3,59.370464277773706
杉本商事,2018,Q4,52.315314822421804
杉本商事,2019,Q1,39.459587837533654
杉本商事,2019,Q2,44.37524468322342
杉本商事,2019,Q3,64.21265916965137
杉本商事,2019,Q4,43.86948663615058
杉本商事,2020,Q1,31.911376823693747
杉本商事,2020,Q2,40.68162825104706
杉本商事,2020,Q3,58.405739007349005
杉本商事,2020,Q4,36.487826178447136
村田製作所,2018,Q1,156.88912111716996
村田製作所,2018,Q2,224.0494987632732
村田製作所,2018,Q3,202.66849680698996
村田製作所,2018,Q4,191.90791380445827
村田製作所,2019,Q1,193.60669532136055
村田製作所,2019,Q2,205.58341255392193
村田製作所,2019,Q3,123.77116109766057
村田製作所,2019,Q4,101.41306958969925
村田製作所,2020,Q1,65.16053579792244
村田製作所,2020,Q2,95.26071063717053
村田製作所,2020,Q3,98.24071064093259
村田製作所,2020,Q4,96.72571836614313
東ソー,2018,Q1,36.4663404102727
東ソー,2018,Q2,44.72489709544273
東ソー,2018,Q3,68.19010831241363
東ソー,2018,Q4,41.23782075232132
東ソー,2019,Q1,48.90888186245903
東ソー,2019,Q2,41.99928970565259
東ソー,2019,Q3,44.4704175024124
東ソー,2019,Q4,48.66897990366338
東ソー,2020,Q1,30.94723926204652
東ソー,2020,Q2,29.43142303558576
東ソー,2020,Q3,43.90175956441278
東ソー,2020,Q4,41.34585076970778
東テク,2018,Q1,9.694230882512473
東テク,2018,Q2,78.25427928041309
東テク,2018,Q3,43.084973571681516
東テク,2018,Q4,90.62512785674865
東テク,2019,Q1,52.66688188872869
東テク,2019,Q2,64.19891778774908
東テク,2019,Q3,66.3196307629975
東テク,2019,Q4,93.5109171789176
東テク,2020,Q1,36.08551899862452
東テク,2020,Q2,94.18417663976187
東テク,2020,Q3,83.39456147705258
東テク,2020,Q4,120.39392081273907
東プレ,2018,Q1,70.50372651242402
東プレ,2018,Q2,66.57134997205722
東プレ,2018,Q3,79.23853199504332
東プレ,2018,Q4,69.2346849909316
東プレ,2019,Q1,65.01735707542022
東プレ,2019,Q2,64.32838245223773
東プレ,2019,Q3,61.67793925180289
東プレ,2019,Q4,53.11604889169352
東プレ,2020,Q1,40.43020939582907
東プレ,2020,Q2,11.642414689035903
東プレ,2020,Q3,56.00238423246462
東プレ,2020,Q4,37.36189013908667
東リ,2018,Q1,7.85766599792656
東リ,2018,Q2,4.847309546388504
東リ,2018,Q3,6.988924315411451
東リ,2018,Q4,12.252770576446393
東リ,2019,Q1,2.1886945652215606
東リ,2019,Q2,4.9332307781180464
東リ,2019,Q3,6.021494376370965
東リ,2019,Q4,12.116706573008546
東リ,2020,Q1,6.83218649006246
東リ,2020,Q2,2.2917245264363038
東リ,2020,Q3,6.164242188932657
東リ,2020,Q4,13.389647017117971
東レ,2018,Q1,14.689084551568644
東レ,2018,Q2,13.282681258681743
東レ,2018,Q3,15.571264096556217
東レ,2018,Q4,12.752707717613385
東レ,2019,Q1,10.229258082154905
東レ,2019,Q2,14.389391233156733
東レ,2019,Q3,16.16010708641574
東レ,2019,Q4,7.8392463183071825
東レ,2020,Q1,13.885619762859903
東レ,2020,Q2,12.67096909124922
東レ,2020,Q3,9.51566138934719
東レ,2020,Q4,9.418672575106362
東亜ディーケーケー,2018,Q1,6.076779322276282
東亜ディーケーケー,2018,Q2,12.92800343947522
東亜ディーケーケー,2018,Q3,17.01435908649399
東亜ディーケーケー,2018,Q4,21.279854042364853
東亜ディーケーケー,2019,Q1,11.68025815303302
東亜ディーケーケー,2019,Q2,17.199687963031966
東亜ディーケーケー,2019,Q3,17.43242470419274
東亜ディーケーケー,2019,Q4,15.271233042139325
東亜ディーケーケー,2020,Q1,6.6612746978048945
東亜ディーケーケー,2020,Q2,15.344491469275368
東亜ディーケーケー,2020,Q3,19.483794175087056
東亜ディーケーケー,2020,Q4,24.172382841956285
東亜建設工業,2018,Q1,-16.17661797769059
東亜建設工業,2018,Q2,7.070868376983124
東亜建設工業,2018,Q3,5.633420956478885
東亜建設工業,2018,Q4,-73.68065636784985
東亜建設工業,2019,Q1,-0.3551632536307963
東亜建設工業,2019,Q2,-2.4970018171389894
東亜建設工業,2019,Q3,26.850670970187217
東亜建設工業,2019,Q4,-26.12929380255475
東亜建設工業,2020,Q1,16.200164684974624
東亜建設工業,2020,Q2,22.967067900273555
東亜建設工業,2020,Q3,44.09456975956473
東亜建設工業,2020,Q4,12.70824634983912
東亜道路工業,2018,Q1,167.78487456953397
東亜道路工業,2018,Q2,-47.897105630851556
東亜道路工業,2018,Q3,222.9397760246487
東亜道路工業,2018,Q4,144.71092192123794
東亜道路工業,2019,Q1,-66.45331113396026
東亜道路工業,2019,Q2,57.461536452588156
東亜道路工業,2019,Q3,55.09605654475706
東亜道路工業,2019,Q4,29.208895132400567
東亜道路工業,2020,Q1,152.5169863533967
東亜道路工業,2020,Q2,40.46482843610387
東亜道路工業,2020,Q3,140.0825916404678
東亜道路工業,2020,Q4,185.76598958948753
東京エネシス,2018,Q1,19.15495211986427
東京エネシス,2018,Q2,22.25026833447729
東京エネシス,2018,Q3,5.123925544511169
東京エネシス,2018,Q4,31.938381029877142
東京エネシス,2019,Q1,14.024485177379864
東京エネシス,2019,Q2,17.731289275603352
東京エネシス,2019,Q3,15.691621764976105
東京エネシス,2019,Q4,59.62441165698859
東京エネシス,2020,Q1,11.929434683942373
東京エネシス,2020,Q2,16.188556566825703
東京エネシス,2020,Q3,16.67765553630292
東京エネシス,2020,Q4,34.56420782158025
東京エレクトロン,2018,Q1,324.2259610432861
東京エレクトロン,2018,Q2,365.6862690143421
東京エレクトロン,2018,Q3,369.5016839592635
東京エレクトロン,2018,Q4,421.39336302366775
東京エレクトロン,2019,Q1,338.18484483459224
東京エレクトロン,2019,Q2,322.38324450088146
東京エレクトロン,2019,Q3,237.71991043084313
東京エレクトロン,2019,Q4,345.8849555278688
東京エレクトロン,2020,Q1,286.70337655958787
東京エレクトロン,2020,Q2,359.0239905321985
東京エレクトロン,2020,Q3,329.1045892833908
東京エレクトロン,2020,Q4,341.4391908301793
東京エレクトロン　デバイス,2018,Q1,70.67432168725175
東京エレクトロン　デバイス,2018,Q2,113.19202284717252
東京エレクトロン　デバイス,2018,Q3,29.012032249557315
東京エレクトロン　デバイス,2018,Q4,89.43535601807558
東京エレクトロン　デバイス,2019,Q1,100.26350536984339
東京エレクトロン　デバイス,2019,Q2,169.0047586383602
東京エレクトロン　デバイス,2019,Q3,0.8478882902523935
東京エレクトロン　デバイス,2019,Q4,83.32028898669284
東京エレクトロン　デバイス,2020,Q1,129.40138713962887
東京エレクトロン　デバイス,2020,Q2,166.11171935543152
東京エレクトロン　デバイス,2020,Q3,51.25494309366659
東京エレクトロン　デバイス,2020,Q4,106.93013798404272
東京ガス,2018,Q1,28.27224923604952
東京ガス,2018,Q2,51.03517932310468
東京ガス,2018,Q3,9.52027125399128
東京ガス,2018,Q4,31.995814164991096
東京ガス,2019,Q1,66.8703957508541
東京ガス,2019,Q2,3.616179558860813
東京ガス,2019,Q3,13.267528249960051
東京ガス,2019,Q4,71.1290547340125
東京ガス,2020,Q1,41.41171588131234
東京ガス,2020,Q2,5.108325325692762
東京ガス,2020,Q3,20.144958114361522
東京ガス,2020,Q4,33.48965877104466
東京テアトル,2018,Q1,0.3908917595321691
東京テアトル,2018,Q2,0.0007316403695377006
東京テアトル,2018,Q3,-3.4102915620246144
東京テアトル,2018,Q4,1.753394408090624
東京テアトル,2019,Q1,1.0815872870034426
東京テアトル,2019,Q2,7.958521270651955
東京テアトル,2019,Q3,9.084897341310281
東京テアトル,2019,Q4,7.34073480109119
東京テアトル,2020,Q1,-2.6989739414004554
東京テアトル,2020,Q2,-58.15261776028272
東京テアトル,2020,Q3,-3.6535981188990965
東京テアトル,2020,Q4,-14.414932835801613
東京機械製作所,2018,Q1,-2.1875176313168225
東京機械製作所,2018,Q2,-4.552593357116946
東京機械製作所,2018,Q3,5.288137312102945
東京機械製作所,2018,Q4,0.7443637988027376
東京機械製作所,2019,Q1,2.5064197963251886
東京機械製作所,2019,Q2,5.606664204256027
東京機械製作所,2019,Q3,20.849426769389957
東京機械製作所,2019,Q4,18.71825234667212
東京機械製作所,2020,Q1,-11.99541013203601
東京機械製作所,2020,Q2,-16.853689583089796
東京機械製作所,2020,Q3,-11.081524398172004
東京機械製作所,2020,Q4,10.208516164638292
東京精密,2018,Q1,64.24310650310323
東京精密,2018,Q2,72.24583342341245
東京精密,2018,Q3,75.55138131413693
東京精密,2018,Q4,88.38126457566413
東京精密,2019,Q1,64.36703518697496
東京精密,2019,Q2,68.77552447284961
東京精密,2019,Q3,54.96963293223852
東京精密,2019,Q4,67.03575856406133
東京精密,2020,Q1,29.337001902888876
東京精密,2020,Q2,57.96861182345155
東京精密,2020,Q3,49.74995043571108
東京精密,2020,Q4,45.1246261794369
東京製鉄,2018,Q1,38.38990208238853
東京製鉄,2018,Q2,20.525243904598632
東京製鉄,2018,Q3,15.540453123487879
東京製鉄,2018,Q4,-11.359988482677876
東京製鉄,2019,Q1,20.313309072916063
東京製鉄,2019,Q2,7.339800950310912
東京製鉄,2019,Q3,15.706459685289172
東京製鉄,2019,Q4,9.017603554003552
東京製鉄,2020,Q1,10.897042376884135
東京製鉄,2020,Q2,28.169997892717458
東京製鉄,2020,Q3,6.822040013609458
東京製鉄,2020,Q4,-13.177302315421525
東京計器,2018,Q1,10.279632745015757
東京計器,2018,Q2,0.8461739445216587
東京計器,2018,Q3,4.329565369828685
東京計器,2018,Q4,42.72905389227756
東京計器,2019,Q1,10.66811350970961
東京計器,2019,Q2,22.92324511164824
東京計器,2019,Q3,22.34953692836935
東京計器,2019,Q4,48.10711358111433
東京計器,2020,Q1,4.091256937304065
東京計器,2020,Q2,8.515576780188457
東京計器,2020,Q3,8.713932163115254
東京計器,2020,Q4,51.5633386746356
東京鉄鋼,2018,Q1,-11.362710947206404
東京鉄鋼,2018,Q2,83.71243171739243
東京鉄鋼,2018,Q3,-67.07591296781939
東京鉄鋼,2018,Q4,13.77689952034267
東京鉄鋼,2019,Q1,47.88555501001847
東京鉄鋼,2019,Q2,-4.519702705798265
東京鉄鋼,2019,Q3,31.896702853267204
東京鉄鋼,2019,Q4,81.3844590252646
東京鉄鋼,2020,Q1,81.47530132138431
東京鉄鋼,2020,Q2,101.9615085354882
東京鉄鋼,2020,Q3,145.4422966093633
東京鉄鋼,2020,Q4,133.2231521338225
東北電力,2018,Q1,30.789169861661048
東北電力,2018,Q2,23.685735291354852
東北電力,2018,Q3,19.63101210410194
東北電力,2018,Q4,-5.464064013711253
東北電力,2019,Q1,35.82873552353444
東北電力,2019,Q2,27.719403630915348
東北電力,2019,Q3,-7.021506079427669
東北電力,2019,Q4,26.722666649494148
東北電力,2020,Q1,30.940270741732753
東北電力,2020,Q2,40.22337006193307
東北電力,2020,Q3,25.227063782646503
東北電力,2020,Q4,15.962876617778164
東和薬品,2018,Q1,74.56057196704273
東和薬品,2018,Q2,150.3642225167326
東和薬品,2018,Q3,171.30501052178315
東和薬品,2018,Q4,57.48383815425526
東和薬品,2019,Q1,157.59057763617042
東和薬品,2019,Q2,120.03562892658192
東和薬品,2019,Q3,178.30938685274674
東和薬品,2019,Q4,124.81298346515321
東和薬品,2020,Q1,85.55025757483423
東和薬品,2020,Q2,90.02334541452697
東和薬品,2020,Q3,105.24746019205539
東和薬品,2020,Q4,76.0053558858613
東急,2018,Q1,17.205496328247254
東急,2018,Q2,24.9309705147123
東急,2018,Q3,33.806351331347614
東急,2018,Q4,13.994875304003102
東急,2019,Q1,21.976542403327908
東急,2019,Q2,27.339041172572127
東急,2019,Q3,23.56947773790633
東急,2019,Q4,19.748759190969263
東急,2020,Q1,14.022598892202106
東急,2020,Q2,-15.25001111928791
東急,2020,Q3,-2.4259790341669745
東急,2020,Q4,-4.180335886015345
東急建設,2018,Q1,31.505899345421135
東急建設,2018,Q2,25.636984849034206
東急建設,2018,Q3,41.945323414154686
東急建設,2018,Q4,36.06379758102859
東急建設,2019,Q1,27.277947746588023
東急建設,2019,Q2,40.65378654194831
東急建設,2019,Q3,40.720626070558815
東急建設,2019,Q4,28.13238078266072
東急建設,2020,Q1,33.249019863449
東急建設,2020,Q2,29.164165356146917
東急建設,2020,Q3,9.90366858836633
東急建設,2020,Q4,14.402664415330445
東日本旅客鉄道,2018,Q1,168.3154659946136
東日本旅客鉄道,2018,Q2,195.94555195779475
東日本旅客鉄道,2018,Q3,202.6687613005837
東日本旅客鉄道,2018,Q4,78.63148226914011
東日本旅客鉄道,2019,Q1,194.27084440167133
東日本旅客鉄道,2019,Q2,257.0648971199465
東日本旅客鉄道,2019,Q3,243.55863030491872
東日本旅客鉄道,2019,Q4,61.39803889895958
東日本旅客鉄道,2020,Q1,139.17177278075013
東日本旅客鉄道,2020,Q2,-258.718330653329
東日本旅客鉄道,2020,Q3,-170.18964695858756
東日本旅客鉄道,2020,Q4,-151.23978330454617
東映,2018,Q1,100.59028337766696
東映,2018,Q2,143.3773437356778
東映,2018,Q3,203.96182536760924
東映,2018,Q4,191.2753363964016
東映,2019,Q1,224.75535742002552
東映,2019,Q2,184.8400278932115
東映,2019,Q3,305.31147578906985
東映,2019,Q4,231.896937999728
東映,2020,Q1,187.7647964889727
東映,2020,Q2,134.50516844658162
東映,2020,Q3,107.57636061197579
東映,2020,Q4,153.91598510745305
東武鉄道,2018,Q1,11.382199343631006
東武鉄道,2018,Q2,19.879472349266088
東武鉄道,2018,Q3,27.47176700692483
東武鉄道,2018,Q4,6.774527054133058
東武鉄道,2019,Q1,34.54636874957352
東武鉄道,2019,Q2,5.047576109751612
東武鉄道,2019,Q3,47.954739056558566
東武鉄道,2019,Q4,40.06069076161887
東武鉄道,2020,Q1,31.64383417336777
東武鉄道,2020,Q2,-4.02408847511955
東武鉄道,2020,Q3,-6.11881497815442
東武鉄道,2020,Q4,11.993814890863575
東洋埠頭,2018,Q1,6.5780966266808605
東洋埠頭,2018,Q2,-3.057516374916945
東洋埠頭,2018,Q3,30.588113915490982
東洋埠頭,2018,Q4,9.895287707096095
東洋埠頭,2019,Q1,41.00152427743539
東洋埠頭,2019,Q2,25.013992665450417
東洋埠頭,2019,Q3,31.906005498809215
東洋埠頭,2019,Q4,29.883798426767747
東洋埠頭,2020,Q1,31.572341826975048
東洋埠頭,2020,Q2,45.562293123277115
東洋埠頭,2020,Q3,35.95096232557106
東洋埠頭,2020,Q4,37.58790402952335
東洋建設,2018,Q1,12.528754416594367
東洋建設,2018,Q2,19.44021863787828
東洋建設,2018,Q3,13.103317031400696
東洋建設,2018,Q4,17.779306621427214
東洋建設,2019,Q1,11.050656833623455
東洋建設,2019,Q2,17.175511680039158
東洋建設,2019,Q3,12.99554482037953
東洋建設,2019,Q4,17.920734306532623
東洋建設,2020,Q1,13.38068832869168
東洋建設,2020,Q2,14.889146919653488
東洋建設,2020,Q3,14.675225445124562
東洋建設,2020,Q4,17.038953568512234
東洋機械金属,2018,Q1,12.969197005386382
東洋機械金属,2018,Q2,18.495346282105892
東洋機械金属,2018,Q3,20.254317623330675
東洋機械金属,2018,Q4,17.856313251378914
東洋機械金属,2019,Q1,19.906935543530878
東洋機械金属,2019,Q2,15.435613293834624
東洋機械金属,2019,Q3,18.071367440108197
東洋機械金属,2019,Q4,14.521966349692121
東洋機械金属,2020,Q1,12.899065228025375
東洋機械金属,2020,Q2,3.6143296589942637
東洋機械金属,2020,Q3,-3.626160414398079
東洋機械金属,2020,Q4,6.817389635472956
東洋水産,2018,Q1,44.525440082508524
東洋水産,2018,Q2,40.237189596787026
東洋水産,2018,Q3,62.22651426997063
東洋水産,2018,Q4,26.652455918667762
東洋水産,2019,Q1,47.43338569951858
東洋水産,2019,Q2,38.43008864488
東洋水産,2019,Q3,58.70954689786405
東洋水産,2019,Q4,37.72292521281165
東洋水産,2020,Q1,50.42717715449005
東洋水産,2020,Q2,55.24449584478291
東洋水産,2020,Q3,70.64183739369324
東洋水産,2020,Q4,58.276398099886
東洋精糖,2018,Q1,13.36661296133713
東洋精糖,2018,Q2,14.16019973849916
東洋精糖,2018,Q3,29.449044866885725
東洋精糖,2018,Q4,26.911903339663912
東洋精糖,2019,Q1,24.963909720431086
東洋精糖,2019,Q2,27.97088801149848
東洋精糖,2019,Q3,31.67947559038821
東洋精糖,2019,Q4,24.870012810555387
東洋精糖,2020,Q1,27.404494689148482
東洋精糖,2020,Q2,30.178935809513053
東洋精糖,2020,Q3,29.371299352990782
東洋精糖,2020,Q4,8.955016732295864
東洋紡,2018,Q1,11.843341621697116
東洋紡,2018,Q2,3.65752707962318
東洋紡,2018,Q3,51.76375273765497
東洋紡,2018,Q4,2.41474263564293
東洋紡,2019,Q1,6.0304804583480855
東洋紡,2019,Q2,4.577697834350502
東洋紡,2019,Q3,-3.1295453258956485
東洋紡,2019,Q4,10.578830299708084
東洋紡,2020,Q1,18.466521302164878
東洋紡,2020,Q2,14.242877842925372
東洋紡,2020,Q3,17.25074202304389
東洋紡,2020,Q4,14.223560190854474
東洋製缶グループホールディング,2018,Q1,10.722322839383423
東洋製缶グループホールディング,2018,Q2,15.641337273322927
東洋製缶グループホールディング,2018,Q3,12.52985932305251
東洋製缶グループホールディング,2018,Q4,-79.42023383035166
東洋製缶グループホールディング,2019,Q1,19.79956322408369
東洋製缶グループホールディング,2019,Q2,12.535517164986231
東洋製缶グループホールディング,2019,Q3,16.67254099497808
東洋製缶グループホールディング,2019,Q4,2.0029306118752244
東洋製缶グループホールディング,2020,Q1,-1.3690268687474278
東洋製缶グループホールディング,2020,Q2,18.625879984670654
東洋製缶グループホールディング,2020,Q3,14.921715715950072
東洋製缶グループホールディング,2020,Q4,-18.62014992559973
東海旅客鉄道,2018,Q1,945.8335979084795
東海旅客鉄道,2018,Q2,1190.2273648407938
東海旅客鉄道,2018,Q3,1178.5304429481405
東海旅客鉄道,2018,Q4,281.69625822216864
東海旅客鉄道,2019,Q1,1221.2973470444801
東海旅客鉄道,2019,Q2,1213.2264184148946
東海旅客鉄道,2019,Q3,1080.8805139280983
東海旅客鉄道,2019,Q4,-280.7440416463387
東海旅客鉄道,2020,Q1,980.8575565348553
東海旅客鉄道,2020,Q2,238.28473483946854
東海旅客鉄道,2020,Q3,313.2761167605419
東海旅客鉄道,2020,Q4,708.8846055417704
東海染工,2018,Q1,15.770165762088942
東海染工,2018,Q2,8.906564679025156
東海染工,2018,Q3,32.97869901966114
東海染工,2018,Q4,39.623334383802145
東海染工,2019,Q1,15.092097615949575
東海染工,2019,Q2,7.042838609107557
東海染工,2019,Q3,45.98201528354504
東海染工,2019,Q4,-10.240519085864857
東海染工,2020,Q1,-21.494782246374367
東海染工,2020,Q2,-10.099675743728671
東海染工,2020,Q3,-41.80394706203312
東海染工,2020,Q4,-5.5153342179768625
東海理化電機製作所,2018,Q1,27.854399664577436
東海理化電機製作所,2018,Q2,24.529067629198565
東海理化電機製作所,2018,Q3,35.88845726009025
東海理化電機製作所,2018,Q4,38.670740974554406
東海理化電機製作所,2019,Q1,18.24631773363814
東海理化電機製作所,2019,Q2,37.08702343989054
東海理化電機製作所,2019,Q3,32.72270024128419
東海理化電機製作所,2019,Q4,37.39016345869401
東海理化電機製作所,2020,Q1,43.80172960770201
東海理化電機製作所,2020,Q2,9.951519659351817
東海理化電機製作所,2020,Q3,51.630977011180015
東海理化電機製作所,2020,Q4,41.16243832082443
東海運,2018,Q1,2.2992388034753475
東海運,2018,Q2,4.266339331238712
東海運,2018,Q3,9.471919808279438
東海運,2018,Q4,2.9020471998032624
東海運,2019,Q1,1.2684072893644363
東海運,2019,Q2,5.779233559130522
東海運,2019,Q3,7.520242111522864
東海運,2019,Q4,1.0728190977031407
東海運,2020,Q1,0.8450590643344903
東海運,2020,Q2,3.7246255962308927
東海運,2020,Q3,6.371439232510207
東海運,2020,Q4,2.519462198371594
東祥,2018,Q1,23.588215655328657
東祥,2018,Q2,39.57284482855891
東祥,2018,Q3,23.89978611609345
東祥,2018,Q4,28.551230638462954
東祥,2019,Q1,24.66033772177597
東祥,2019,Q2,28.812945190192643
東祥,2019,Q3,27.074608722827907
東祥,2019,Q4,28.732949072973053
東祥,2020,Q1,47.40063429879283
東祥,2020,Q2,21.499013698781653
東祥,2020,Q3,28.966699565306193
東祥,2020,Q4,32.353008763275206
東芝テック,2018,Q1,10.312697702557475
東芝テック,2018,Q2,-2.7551063491357235
東芝テック,2018,Q3,6.810906607337219
東芝テック,2018,Q4,22.26809515169059
東芝テック,2019,Q1,25.982762195698562
東芝テック,2019,Q2,29.583972398074128
東芝テック,2019,Q3,53.596443508057305
東芝テック,2019,Q4,34.125260783790665
東芝テック,2020,Q1,-18.49607832064057
東芝テック,2020,Q2,-64.38790584320971
東芝テック,2020,Q3,-27.080164950314828
東芝テック,2020,Q4,-11.47657939872084
東邦アセチレン,2018,Q1,32.84593122488364
東邦アセチレン,2018,Q2,38.79279301168824
東邦アセチレン,2018,Q3,32.4165508580306
東邦アセチレン,2018,Q4,44.53603089497453
東邦アセチレン,2019,Q1,40.15210112916329
東邦アセチレン,2019,Q2,23.2349118310809
東邦アセチレン,2019,Q3,46.49231763596408
東邦アセチレン,2019,Q4,38.89739150962131
東邦アセチレン,2020,Q1,27.914532790354862
東邦アセチレン,2020,Q2,24.364066048889146
東邦アセチレン,2020,Q3,31.62072061791563
東邦アセチレン,2020,Q4,29.284271903888232
東邦システムサイエンス,2018,Q1,12.54763457955758
東邦システムサイエンス,2018,Q2,13.008849134915645
東邦システムサイエンス,2018,Q3,8.161190062104405
東邦システムサイエンス,2018,Q4,16.723901434069546
東邦システムサイエンス,2019,Q1,14.02460183045564
東邦システムサイエンス,2019,Q2,11.989236427798803
東邦システムサイエンス,2019,Q3,13.381940989611474
東邦システムサイエンス,2019,Q4,16.41331993400929
東邦システムサイエンス,2020,Q1,11.836342802010162
東邦システムサイエンス,2020,Q2,12.556568630805586
東邦システムサイエンス,2020,Q3,13.099982772731867
東邦システムサイエンス,2020,Q4,17.877771554038972
