企業名,会計年度,四半期,y_hat_comb_all
三浦工業,2020,Q1,20.224678820319625
三浦工業,2020,Q2,35.31540909180019
三浦工業,2020,Q3,27.71749581578267
三浦工業,2020,Q4,32.930009516560744
三菱ケミカルホールディングス,2018,Q1,22.09667355641744
三菱ケミカルホールディングス,2018,Q2,39.02219047723784
三菱ケミカルホールディングス,2018,Q3,34.55332455140063
三菱ケミカルホールディングス,2018,Q4,24.455931984917775
三菱ケミカルホールディングス,2019,Q1,18.121011284277984
三菱ケミカルホールディングス,2019,Q2,21.215579378774834
三菱ケミカルホールディングス,2019,Q3,17.84259599066411
三菱ケミカルホールディングス,2019,Q4,7.1487675896139296
三菱ケミカルホールディングス,2020,Q1,4.5705761657427
三菱ケミカルホールディングス,2020,Q2,11.433587109080051
三菱ケミカルホールディングス,2020,Q3,-2.2852700534173453
三菱ケミカルホールディングス,2020,Q4,0.21856512629704936
三菱ロジスネクスト,2018,Q1,6.301581121535657
三菱ロジスネクスト,2018,Q2,4.168565060730622
三菱ロジスネクスト,2018,Q3,8.44082168100238
三菱ロジスネクスト,2018,Q4,16.82337128789265
三菱ロジスネクスト,2019,Q1,10.989289432738703
三菱ロジスネクスト,2019,Q2,11.366017186608085
三菱ロジスネクスト,2019,Q3,15.968851266843293
三菱ロジスネクスト,2019,Q4,12.943660480295403
三菱ロジスネクスト,2020,Q1,-21.300667819029055
三菱ロジスネクスト,2020,Q2,6.28715085242843
三菱ロジスネクスト,2020,Q3,15.98756968512166
三菱ロジスネクスト,2020,Q4,-22.557484437595484
三菱倉庫,2018,Q1,15.086063047113795
三菱倉庫,2018,Q2,18.040236365537933
三菱倉庫,2018,Q3,29.93954405893979
三菱倉庫,2018,Q4,21.762056117599382
三菱倉庫,2019,Q1,33.7342253268441
三菱倉庫,2019,Q2,32.82659501936663
三菱倉庫,2019,Q3,38.300818001660005
三菱倉庫,2019,Q4,34.957236848239674
三菱倉庫,2020,Q1,34.24057961314789
三菱倉庫,2020,Q2,30.6950343358194
三菱倉庫,2020,Q3,-114.90054476676515
三菱倉庫,2020,Q4,-188.95540378376324
三菱化工機,2018,Q1,91.87488483466808
三菱化工機,2018,Q2,-7.974171075145951
三菱化工機,2018,Q3,-54.708469738526844
三菱化工機,2018,Q4,76.86185453569531
三菱化工機,2019,Q1,16.532997511438836
三菱化工機,2019,Q2,0.8879496478608583
三菱化工機,2019,Q3,53.52963519595002
三菱化工機,2019,Q4,66.6598471274586
三菱化工機,2020,Q1,16.66421008320026
三菱化工機,2020,Q2,68.19539550961166
三菱化工機,2020,Q3,75.45318200350195
三菱化工機,2020,Q4,89.29145505976567
三菱地所,2018,Q1,15.708832859075907
三菱地所,2018,Q2,16.593738498635634
三菱地所,2018,Q3,24.187509569313058
三菱地所,2018,Q4,18.51000674761964
三菱地所,2019,Q1,20.662011538058103
三菱地所,2019,Q2,25.192739883242282
三菱地所,2019,Q3,24.780479222538585
三菱地所,2019,Q4,22.286293732997606
三菱地所,2020,Q1,21.142371197372903
三菱地所,2020,Q2,22.457388604074588
三菱地所,2020,Q3,25.45514927049331
三菱地所,2020,Q4,34.96758286228802
三菱瓦斯化学,2018,Q1,68.76460774319152
三菱瓦斯化学,2018,Q2,58.83384928717809
三菱瓦斯化学,2018,Q3,64.7520837842078
三菱瓦斯化学,2018,Q4,63.93833407365739
三菱瓦斯化学,2019,Q1,49.48715864891532
三菱瓦斯化学,2019,Q2,40.004107368947786
三菱瓦斯化学,2019,Q3,34.69527762428992
三菱瓦斯化学,2019,Q4,38.098908294088645
三菱瓦斯化学,2020,Q1,39.60046984957047
三菱瓦斯化学,2020,Q2,36.29357283678149
三菱瓦斯化学,2020,Q3,27.181012095833065
三菱瓦斯化学,2020,Q4,37.08647412533139
三菱製紙,2018,Q1,10.510790545996898
三菱製紙,2018,Q2,53.84215239773627
三菱製紙,2018,Q3,12.794992440416388
三菱製紙,2018,Q4,4.341227638864391
三菱製紙,2019,Q1,-34.428259077105814
三菱製紙,2019,Q2,24.11175852563518
三菱製紙,2019,Q3,-43.42340096030867
三菱製紙,2019,Q4,48.045446318330626
三菱製紙,2020,Q1,-6.1086820990005615
三菱製紙,2020,Q2,14.167310046066433
三菱製紙,2020,Q3,-32.106673189115064
三菱製紙,2020,Q4,13.201313532441961
三菱製鋼,2018,Q1,5.058415615356135
三菱製鋼,2018,Q2,19.44608267096758
三菱製鋼,2018,Q3,68.6452488897153
三菱製鋼,2018,Q4,34.4995749084898
三菱製鋼,2019,Q1,-0.06901930705451863
三菱製鋼,2019,Q2,16.28162297881929
三菱製鋼,2019,Q3,-753.2762660495375
三菱製鋼,2019,Q4,-80.61045920672638
三菱製鋼,2020,Q1,-478.8787969858262
三菱製鋼,2020,Q2,-513.4082639198256
三菱製鋼,2020,Q3,-1.37447323946457
三菱製鋼,2020,Q4,12.248201341592042
三菱重工業,2018,Q1,-101.29370323064907
三菱重工業,2018,Q2,31.01843289659966
三菱重工業,2018,Q3,-27.240991437955305
三菱重工業,2018,Q4,43.80572659872258
三菱重工業,2019,Q1,86.21743140025184
三菱重工業,2019,Q2,49.699462012520584
三菱重工業,2019,Q3,71.2861223566118
三菱重工業,2019,Q4,117.52750479338195
三菱重工業,2020,Q1,66.95285229845348
三菱重工業,2020,Q2,76.42010605641833
三菱重工業,2020,Q3,49.84264574601621
三菱重工業,2020,Q4,113.79332435490018
三菱電機,2018,Q1,27.733802255820095
三菱電機,2018,Q2,25.031191261671957
三菱電機,2018,Q3,27.677484706648258
三菱電機,2018,Q4,29.159975037132636
三菱電機,2019,Q1,24.482040784360652
三菱電機,2019,Q2,23.626718270354736
三菱電機,2019,Q3,23.709196094433672
三菱電機,2019,Q4,29.455980267042477
三菱電機,2020,Q1,19.490050562782233
三菱電機,2020,Q2,17.51666867407602
三菱電機,2020,Q3,23.78571124237651
三菱電機,2020,Q4,30.6372772036812
三谷セキサン,2018,Q1,59.549849332568066
三谷セキサン,2018,Q2,69.37118631596798
三谷セキサン,2018,Q3,67.24717280235946
三谷セキサン,2018,Q4,60.78484882739768
三谷セキサン,2019,Q1,64.80180557048732
三谷セキサン,2019,Q2,59.998941567527126
三谷セキサン,2019,Q3,69.74293179003978
三谷セキサン,2019,Q4,67.19030681743104
三谷セキサン,2020,Q1,73.85474868062921
三谷セキサン,2020,Q2,71.64774868371654
三谷セキサン,2020,Q3,76.59791364716641
三谷セキサン,2020,Q4,66.68691853950492
三谷産業,2018,Q1,4.894932605268585
三谷産業,2018,Q2,9.804478324400927
三谷産業,2018,Q3,7.080633066202505
三谷産業,2018,Q4,15.346948826750143
三谷産業,2019,Q1,1.2333334259937598
三谷産業,2019,Q2,8.854243215374698
三谷産業,2019,Q3,6.890874397418341
三谷産業,2019,Q4,18.092279021350002
三谷産業,2020,Q1,0.8872719070456987
三谷産業,2020,Q2,-3.3788534728052984
三谷産業,2020,Q3,22.60213692729788
三谷産業,2020,Q4,20.055888679012206
三越伊勢丹ホールディングス,2018,Q1,3.899457987859365
三越伊勢丹ホールディングス,2018,Q2,2.570115562309441
三越伊勢丹ホールディングス,2018,Q3,23.719074222434593
三越伊勢丹ホールディングス,2018,Q4,-0.12476980024185241
三越伊勢丹ホールディングス,2019,Q1,14.403878812807525
三越伊勢丹ホールディングス,2019,Q2,8.685338442762909
三越伊勢丹ホールディングス,2019,Q3,18.813198488831162
三越伊勢丹ホールディングス,2019,Q4,-10.242633111263764
三越伊勢丹ホールディングス,2020,Q1,-12.74471463722408
三越伊勢丹ホールディングス,2020,Q2,-48.558206302020686
三越伊勢丹ホールディングス,2020,Q3,-26.916690705773703
三越伊勢丹ホールディングス,2020,Q4,-39.74910575467944
三重交通グループホールディング,2018,Q1,8.69243266406662
三重交通グループホールディング,2018,Q2,9.487121845607877
三重交通グループホールディング,2018,Q3,11.336679630052503
三重交通グループホールディング,2018,Q4,7.002356869361344
三重交通グループホールディング,2019,Q1,10.486059947082161
三重交通グループホールディング,2019,Q2,11.374921369863513
三重交通グループホールディング,2019,Q3,12.393659670540877
三重交通グループホールディング,2019,Q4,8.035141068036951
三重交通グループホールディング,2020,Q1,6.444786594173156
三重交通グループホールディング,2020,Q2,4.551756800101804
三重交通グループホールディング,2020,Q3,10.405581561460497
三重交通グループホールディング,2020,Q4,4.270192869210336
上新電機,2018,Q1,17.862420924238556
上新電機,2018,Q2,57.05193698720906
上新電機,2018,Q3,52.5694489093831
上新電機,2018,Q4,41.21325293057064
上新電機,2019,Q1,31.8487690302936
上新電機,2019,Q2,67.86695766461622
上新電機,2019,Q3,54.188371158627966
上新電機,2019,Q4,36.71225693828234
上新電機,2020,Q1,70.38777602530847
上新電機,2020,Q2,60.92139625711771
上新電機,2020,Q3,29.99875515566005
上新電機,2020,Q4,45.935548707325395
上組,2018,Q1,39.76362432426522
上組,2018,Q2,11.170496144983849
上組,2018,Q3,40.09626167740157
上組,2018,Q4,33.447151928871094
上組,2019,Q1,44.64770052172045
上組,2019,Q2,39.283953819222155
上組,2019,Q3,39.46417245818179
上組,2019,Q4,41.57183803444729
上組,2020,Q1,39.87576446130467
上組,2020,Q2,36.12772554975254
上組,2020,Q3,36.81678618967681
上組,2020,Q4,34.96846866591196
不二製油グループ本社,2018,Q1,38.069823709119724
不二製油グループ本社,2018,Q2,28.66156965453594
不二製油グループ本社,2018,Q3,46.64687086368236
不二製油グループ本社,2018,Q4,26.71297153804614
不二製油グループ本社,2019,Q1,36.581127197980884
不二製油グループ本社,2019,Q2,27.51745857526038
不二製油グループ本社,2019,Q3,43.60991490002485
不二製油グループ本社,2019,Q4,26.064476819681026
不二製油グループ本社,2020,Q1,47.881475229095926
不二製油グループ本社,2020,Q2,34.41058555077473
不二製油グループ本社,2020,Q3,54.11090093298262
不二製油グループ本社,2020,Q4,51.00819095504747
不動テトラ,2018,Q1,1.6132539287608392
不動テトラ,2018,Q2,4.355205366621178
不動テトラ,2018,Q3,10.545379777838434
不動テトラ,2018,Q4,-20.262372011337817
不動テトラ,2019,Q1,26.653386581819703
不動テトラ,2019,Q2,-30.789272635948464
不動テトラ,2019,Q3,68.91474555553465
不動テトラ,2019,Q4,49.756267071806874
不動テトラ,2020,Q1,20.006469294358073
不動テトラ,2020,Q2,41.803173804796224
不動テトラ,2020,Q3,19.116470852941923
不動テトラ,2020,Q4,43.62990633802234
世紀東急工業,2018,Q1,25.028574346241292
世紀東急工業,2018,Q2,-45.86681872767563
世紀東急工業,2018,Q3,-1.6319715542680973
世紀東急工業,2018,Q4,47.181097486508975
世紀東急工業,2019,Q1,0.16669661533657099
世紀東急工業,2019,Q2,17.469927203432814
世紀東急工業,2019,Q3,28.052697100743682
世紀東急工業,2019,Q4,27.016670656222438
世紀東急工業,2020,Q1,26.03265990798152
世紀東急工業,2020,Q2,19.833561510411
世紀東急工業,2020,Q3,35.08944287763544
世紀東急工業,2020,Q4,48.36989166233277
中国塗料,2018,Q1,8.399404400001137
中国塗料,2018,Q2,-2.6262360587881775
中国塗料,2018,Q3,14.314591498817675
中国塗料,2018,Q4,-4.646344705802969
中国塗料,2019,Q1,5.844744394610777
中国塗料,2019,Q2,-5.692144231854487
中国塗料,2019,Q3,7.760305638495914
中国塗料,2019,Q4,10.356632006143757
中国塗料,2020,Q1,-6.509876007526109
中国塗料,2020,Q2,21.00424298377343
中国塗料,2020,Q3,7.595546217634616
中国塗料,2020,Q4,-7.885974980820222
中外炉工業,2018,Q1,-43.97035005822133
中外炉工業,2018,Q2,-69.23403337776386
中外炉工業,2018,Q3,86.72098665738348
中外炉工業,2018,Q4,113.52426552142182
中外炉工業,2019,Q1,2.19561052973033
中外炉工業,2019,Q2,24.51724350399006
中外炉工業,2019,Q3,20.827416135571085
中外炉工業,2019,Q4,71.79362088045029
中外炉工業,2020,Q1,3.775966886059504
中外炉工業,2020,Q2,24.40852959634176
中外炉工業,2020,Q3,-15.628478463864049
中外炉工業,2020,Q4,34.992345485902646
中央倉庫,2018,Q1,16.716040527114355
中央倉庫,2018,Q2,14.911791295043454
中央倉庫,2018,Q3,14.184882401578456
中央倉庫,2018,Q4,12.239559871273906
中央倉庫,2019,Q1,14.667692762903856
中央倉庫,2019,Q2,15.361923883663305
中央倉庫,2019,Q3,15.490433873845713
中央倉庫,2019,Q4,14.174813277527964
中央倉庫,2020,Q1,11.42870378831478
中央倉庫,2020,Q2,10.830198506784448
中央倉庫,2020,Q3,13.046988475374693
中央倉庫,2020,Q4,15.176550325723765
中央発条,2018,Q1,-453.221814731917
中央発条,2018,Q2,-773.4143036189618
中央発条,2018,Q3,-70.21800421472823
中央発条,2018,Q4,26.562537197351983
中央発条,2019,Q1,118.91502858049009
中央発条,2019,Q2,55.0477271481958
中央発条,2019,Q3,71.58238236889127
中央発条,2019,Q4,29.438636799378994
中央発条,2020,Q1,23.91177588777811
中央発条,2020,Q2,-145.07296766264477
中央発条,2020,Q3,-7.069231978503514
中央発条,2020,Q4,-1.70218732342384
中山福,2018,Q1,-1.0765195308894475
中山福,2018,Q2,7.954880396570257
中山福,2018,Q3,5.9713816184641315
中山福,2018,Q4,7.1963265271148975
中山福,2019,Q1,1.0584152775215436
中山福,2019,Q2,7.998524155141981
中山福,2019,Q3,-4.136754822549931
中山福,2019,Q4,15.454716880520019
中山福,2020,Q1,-5.3381505751461065
中山福,2020,Q2,12.723018654575402
中山福,2020,Q3,7.022064422100156
中山福,2020,Q4,17.073114667452543
中山製鋼所,2018,Q1,7.42882308081385
中山製鋼所,2018,Q2,21.304420688441855
中山製鋼所,2018,Q3,1.9709133045246614
中山製鋼所,2018,Q4,-14.517080646038355
中山製鋼所,2019,Q1,-10.733954937172648
中山製鋼所,2019,Q2,0.7883433887159779
中山製鋼所,2019,Q3,-26.449615510815548
中山製鋼所,2019,Q4,-0.6371679547879352
中山製鋼所,2020,Q1,14.339207425324481
中山製鋼所,2020,Q2,1.4179263274534273
中山製鋼所,2020,Q3,-36.959977668455586
中山製鋼所,2020,Q4,-27.305477497823244
中広,2018,Q1,3.4516951410845076
中広,2018,Q2,2.558578110368923
中広,2018,Q3,8.190975474213994
中広,2018,Q4,-3.8175514444281515
中広,2019,Q1,-0.28725151294866913
中広,2019,Q2,2.084072515399984
中広,2019,Q3,23.876282566421118
中広,2019,Q4,3.4822007636095913
中広,2020,Q1,4.495024860302205
中広,2020,Q2,-4.345929655946932
中広,2020,Q3,-0.44897429191446175
中広,2020,Q4,-2.245687976263706
中村屋,2018,Q1,382.12712912965816
中村屋,2018,Q2,-393.2310389393841
中村屋,2018,Q3,66.83099576269159
中村屋,2018,Q4,106.56505299676293
中村屋,2019,Q1,-52.34737669727954
中村屋,2019,Q2,-151.48388137358572
中村屋,2019,Q3,10.423879813295807
中村屋,2019,Q4,96.93475599652771
中村屋,2020,Q1,13.985154320777745
中村屋,2020,Q2,-216.16153549803622
中村屋,2020,Q3,100.24358547823113
中村屋,2020,Q4,122.55131445810369
中越パルプ工業,2018,Q1,-512.1979371265961
中越パルプ工業,2018,Q2,0.37515872719203736
中越パルプ工業,2018,Q3,-159.45945225531767
中越パルプ工業,2018,Q4,-113.9483737159687
中越パルプ工業,2019,Q1,-8.269443360530776
中越パルプ工業,2019,Q2,-14.26069328011623
中越パルプ工業,2019,Q3,5.657015952626187
中越パルプ工業,2019,Q4,-1.8636589372956829
中越パルプ工業,2020,Q1,-6.252653594972718
中越パルプ工業,2020,Q2,3.3973644311078917
中越パルプ工業,2020,Q3,18.79564665717019
中越パルプ工業,2020,Q4,11.338865092672613
中部飼料,2018,Q1,35.14338507112129
中部飼料,2018,Q2,27.662326223418184
中部飼料,2018,Q3,31.654957914444992
中部飼料,2018,Q4,26.095313778534653
中部飼料,2019,Q1,31.584289905765118
中部飼料,2019,Q2,30.891070102590245
中部飼料,2019,Q3,37.61568517322418
中部飼料,2019,Q4,34.0488214583174
中部飼料,2020,Q1,39.194229758360834
中部飼料,2020,Q2,38.57728041116437
中部飼料,2020,Q3,38.76139492726508
中部飼料,2020,Q4,32.03823247194422
中電工,2018,Q1,23.85487367782974
中電工,2018,Q2,23.270506388845522
中電工,2018,Q3,21.0889527422587
中電工,2018,Q4,30.690747497138677
中電工,2019,Q1,21.494332530837642
中電工,2019,Q2,24.25158006314525
中電工,2019,Q3,24.341033960058564
中電工,2019,Q4,30.630495985841648
中電工,2020,Q1,11.324441779322436
中電工,2020,Q2,23.92738937369104
中電工,2020,Q3,24.22492138946656
中電工,2020,Q4,57.61344850585293
丸一鋼管,2018,Q1,37.061853860007965
丸一鋼管,2018,Q2,40.37451975787221
丸一鋼管,2018,Q3,44.60475306705911
丸一鋼管,2018,Q4,36.54047376537533
丸一鋼管,2019,Q1,34.209399282620936
丸一鋼管,2019,Q2,35.905110541608224
丸一鋼管,2019,Q3,31.64043414500496
丸一鋼管,2019,Q4,19.474000472531884
丸一鋼管,2020,Q1,23.35707263803816
丸一鋼管,2020,Q2,32.18207648387002
丸一鋼管,2020,Q3,34.45560640965034
丸一鋼管,2020,Q4,18.696170386555057
丸井グループ,2018,Q1,27.65751597946003
丸井グループ,2018,Q2,29.67408526490067
丸井グループ,2018,Q3,18.63582495070156
丸井グループ,2018,Q4,23.678566052939676
丸井グループ,2019,Q1,22.60268841773917
丸井グループ,2019,Q2,32.80676648643609
丸井グループ,2019,Q3,34.36188621164516
丸井グループ,2019,Q4,20.140841002023258
丸井グループ,2020,Q1,25.020733513609976
丸井グループ,2020,Q2,29.41441349216713
丸井グループ,2020,Q3,27.624950020253248
丸井グループ,2020,Q4,28.73080247290633
丸全昭和運輸,2018,Q1,12.334465586661262
丸全昭和運輸,2018,Q2,12.986872178818983
丸全昭和運輸,2018,Q3,20.52356650780233
丸全昭和運輸,2018,Q4,68.065719999294
丸全昭和運輸,2019,Q1,-18.689739912139476
丸全昭和運輸,2019,Q2,85.13155898379311
丸全昭和運輸,2019,Q3,64.28939780799813
丸全昭和運輸,2019,Q4,-0.7585926532876017
丸全昭和運輸,2020,Q1,103.15304055427256
丸全昭和運輸,2020,Q2,57.44815287207666
丸全昭和運輸,2020,Q3,59.78346327413726
丸全昭和運輸,2020,Q4,67.00877531796642
丸大食品,2018,Q1,5.889109335679115
丸大食品,2018,Q2,2.447319993054846
丸大食品,2018,Q3,4.830909684711316
丸大食品,2018,Q4,1.5183623557279142
丸大食品,2019,Q1,58.442143022077616
丸大食品,2019,Q2,-1.4291285926985575
丸大食品,2019,Q3,81.3666059140964
丸大食品,2019,Q4,-1.7207514625920641
丸大食品,2020,Q1,44.41658269427193
丸大食品,2020,Q2,-2.4378514594158154
丸大食品,2020,Q3,26.54606236961555
丸大食品,2020,Q4,-7.307498138347943
丸文,2018,Q1,7.886913509478449
丸文,2018,Q2,9.934309155683529
丸文,2018,Q3,26.95675358321604
丸文,2018,Q4,28.9006948849635
丸文,2019,Q1,8.82352457150968
丸文,2019,Q2,15.853175220767907
丸文,2019,Q3,47.84872937869333
丸文,2019,Q4,39.1569843932067
丸文,2020,Q1,17.98310421474723
丸文,2020,Q2,25.2039935108413
丸文,2020,Q3,-0.737261180308621
丸文,2020,Q4,6.9046882041125075
丸紅建材リース,2018,Q1,7.033555424381435
丸紅建材リース,2018,Q2,4.538340282110395
丸紅建材リース,2018,Q3,22.680658728532208
丸紅建材リース,2018,Q4,-800.4274738069646
丸紅建材リース,2019,Q1,511.14038660428184
丸紅建材リース,2019,Q2,539.9848909216794
丸紅建材リース,2019,Q3,769.0304044472485
丸紅建材リース,2019,Q4,101.0327689429346
丸紅建材リース,2020,Q1,33.17130738271324
丸紅建材リース,2020,Q2,92.51323793636746
丸紅建材リース,2020,Q3,147.90411850682145
丸紅建材リース,2020,Q4,-46.49321395266405
丸運,2018,Q1,6.548923872546344
丸運,2018,Q2,-0.8012535171747687
丸運,2018,Q3,8.846668708526442
丸運,2018,Q4,9.221175304036988
丸運,2019,Q1,4.98652344591578
丸運,2019,Q2,5.407055918992601
丸運,2019,Q3,15.004376814250845
丸運,2019,Q4,8.031996362630032
丸運,2020,Q1,4.893572379503443
丸運,2020,Q2,2.101800317347837
丸運,2020,Q3,9.247961271858113
丸運,2020,Q4,6.390958970263388
九電工,2018,Q1,54.74400144296102
九電工,2018,Q2,95.9711003703859
九電工,2018,Q3,56.04287689649961
九電工,2018,Q4,158.91390386655382
九電工,2019,Q1,50.03322905872383
九電工,2019,Q2,91.85286813855991
九電工,2019,Q3,68.21612072555371
九電工,2019,Q4,177.82414025166608
九電工,2020,Q1,61.05340236322596
九電工,2020,Q2,88.67929228364466
九電工,2020,Q3,59.59826953008413
九電工,2020,Q4,158.3651161026661
亀田製菓,2018,Q1,22.496023718930307
亀田製菓,2018,Q2,24.875403355583178
亀田製菓,2018,Q3,56.12736592606915
亀田製菓,2018,Q4,43.20820233439437
亀田製菓,2019,Q1,31.040274676445343
亀田製菓,2019,Q2,37.47864877819748
亀田製菓,2019,Q3,72.62373015959594
亀田製菓,2019,Q4,53.13476350444639
亀田製菓,2020,Q1,13.159261751714972
亀田製菓,2020,Q2,43.6426396897588
亀田製菓,2020,Q3,76.13098750483721
亀田製菓,2020,Q4,51.98797421927364
五洋建設,2018,Q1,17.29363405713241
五洋建設,2018,Q2,14.492263484633295
五洋建設,2018,Q3,16.428853193094277
五洋建設,2018,Q4,12.136351754960083
五洋建設,2019,Q1,16.09623572385704
五洋建設,2019,Q2,15.593096573324898
五洋建設,2019,Q3,16.67346410797942
五洋建設,2019,Q4,19.381952088766425
五洋建設,2020,Q1,20.08088455488098
五洋建設,2020,Q2,21.794552300477076
五洋建設,2020,Q3,17.505824811507186
五洋建設,2020,Q4,17.592335015664624
井村屋グループ,2018,Q1,7.966549610448981
井村屋グループ,2018,Q2,54.56235020785408
井村屋グループ,2018,Q3,29.317031001466223
井村屋グループ,2018,Q4,-3.9285485491398635
井村屋グループ,2019,Q1,12.758724991949485
井村屋グループ,2019,Q2,43.266295426414715
井村屋グループ,2019,Q3,29.065235036383815
井村屋グループ,2019,Q4,-4.313157367698413
井村屋グループ,2020,Q1,-7.745845617271101
井村屋グループ,2020,Q2,12.437617735659893
井村屋グループ,2020,Q3,18.44213334185186
井村屋グループ,2020,Q4,-3.3022604468110277
京セラ,2018,Q1,20.552516143062768
京セラ,2018,Q2,77.68482165912454
京セラ,2018,Q3,74.08058918704059
京セラ,2018,Q4,59.39513535078616
京セラ,2019,Q1,83.59775682405115
京セラ,2019,Q2,82.63111161497619
京セラ,2019,Q3,90.44667965099708
京セラ,2019,Q4,64.87940594797605
京セラ,2020,Q1,64.9184491664746
京セラ,2020,Q2,63.265531284209096
京セラ,2020,Q3,73.25946500282335
京セラ,2020,Q4,78.27852041602347
京三製作所,2018,Q1,-7.430917020263798
京三製作所,2018,Q2,-5.590592126748313
京三製作所,2018,Q3,11.747938056270307
京三製作所,2018,Q4,47.520021314012936
京三製作所,2019,Q1,-5.141141242637764
京三製作所,2019,Q2,-5.750816044888365
京三製作所,2019,Q3,8.904339041068278
京三製作所,2019,Q4,44.819697611144804
京三製作所,2020,Q1,-11.718939431361905
京三製作所,2020,Q2,-6.201591916301355
京三製作所,2020,Q3,1.9212876697594998
京三製作所,2020,Q4,36.16699642196526
京成電鉄,2018,Q1,50.64899878374483
京成電鉄,2018,Q2,61.84711641450102
京成電鉄,2018,Q3,59.26387217643211
京成電鉄,2018,Q4,32.07672886684472
京成電鉄,2019,Q1,63.88861890554793
京成電鉄,2019,Q2,59.34112944523036
京成電鉄,2019,Q3,69.89921435540961
京成電鉄,2019,Q4,35.72222183251227
京成電鉄,2020,Q1,28.946611228523945
京成電鉄,2020,Q2,-74.12917493780856
京成電鉄,2020,Q3,7.053884340690202
京成電鉄,2020,Q4,-61.74198899139682
京浜急行電鉄,2018,Q1,4.110446951864157
京浜急行電鉄,2018,Q2,0.5405301773213753
京浜急行電鉄,2018,Q3,8.418743785699755
京浜急行電鉄,2018,Q4,-1.0574157177413575
京浜急行電鉄,2019,Q1,16.827922298950305
京浜急行電鉄,2019,Q2,22.891555835593667
京浜急行電鉄,2019,Q3,24.37230928473271
京浜急行電鉄,2019,Q4,13.892542877191106
京浜急行電鉄,2020,Q1,13.409284101119201
京浜急行電鉄,2020,Q2,12.757593981025474
京浜急行電鉄,2020,Q3,1.015429713413284
京浜急行電鉄,2020,Q4,-3.5420340599591222
京王電鉄,2018,Q1,11.651981726531135
京王電鉄,2018,Q2,49.62336608343648
京王電鉄,2018,Q3,98.47198120055627
京王電鉄,2018,Q4,30.202506442873414
京王電鉄,2019,Q1,49.38063230900358
京王電鉄,2019,Q2,50.99957041258248
京王電鉄,2019,Q3,69.46202781432225
京王電鉄,2019,Q4,47.8875741272221
京王電鉄,2020,Q1,12.467035910992642
京王電鉄,2020,Q2,10.76700124645296
京王電鉄,2020,Q3,-14.388873696742573
京王電鉄,2020,Q4,-67.51970863457353
京都きもの友禅,2018,Q1,7.703649439841714
京都きもの友禅,2018,Q2,34.01368046492531
京都きもの友禅,2018,Q3,-10.592595421170323
京都きもの友禅,2018,Q4,-5.8052733917925305
京都きもの友禅,2019,Q1,10.674251472717364
京都きもの友禅,2019,Q2,-11.30263238188406
京都きもの友禅,2019,Q3,-4.399582816248019
京都きもの友禅,2019,Q4,-4.891482086355671
京都きもの友禅,2020,Q1,-7.016066221709072
京都きもの友禅,2020,Q2,-9.309629481009276
京都きもの友禅,2020,Q3,-1.830599569697365
京都きもの友禅,2020,Q4,17.944762212189744
京阪ホールディングス,2018,Q1,53.10212136345585
京阪ホールディングス,2018,Q2,9.442609121078865
京阪ホールディングス,2018,Q3,63.69497633715226
京阪ホールディングス,2018,Q4,28.512691659769228
京阪ホールディングス,2019,Q1,46.842609245155664
京阪ホールディングス,2019,Q2,49.688053324878204
京阪ホールディングス,2019,Q3,51.82733777440538
京阪ホールディングス,2019,Q4,55.302611801303996
京阪ホールディングス,2020,Q1,5.181938189185999
京阪ホールディングス,2020,Q2,-23.657840850401655
京阪ホールディングス,2020,Q3,32.00210111240018
京阪ホールディングス,2020,Q4,84.75455864325696
今仙電機製作所,2018,Q1,35.11951644160245
今仙電機製作所,2018,Q2,17.966608248860844
今仙電機製作所,2018,Q3,35.51054847767345
今仙電機製作所,2018,Q4,40.714517794647854
今仙電機製作所,2019,Q1,22.480882501750397
今仙電機製作所,2019,Q2,24.799539355748323
今仙電機製作所,2019,Q3,32.697023625764096
今仙電機製作所,2019,Q4,17.392168122741694
今仙電機製作所,2020,Q1,-3.8425352008252744
今仙電機製作所,2020,Q2,-44.1321098333091
今仙電機製作所,2020,Q3,-5.019809726181198
今仙電機製作所,2020,Q4,5.326623628509223
任天堂,2018,Q1,106.12589863259261
任天堂,2018,Q2,318.48672481250225
任天堂,2018,Q3,612.5862385421785
任天堂,2018,Q4,154.9942960149973
任天堂,2019,Q1,85.91767443542916
任天堂,2019,Q2,232.80394109231233
任天堂,2019,Q3,798.1405523328572
任天堂,2019,Q4,438.39941641886355
任天堂,2020,Q1,341.61431175887526
任天堂,2020,Q2,803.7302122493455
任天堂,2020,Q3,1272.5276971087276
任天堂,2020,Q4,842.0720587321786
伊藤忠エネクス,2018,Q1,20.86900421398188
伊藤忠エネクス,2018,Q2,18.91789143724709
伊藤忠エネクス,2018,Q3,31.77510338743023
伊藤忠エネクス,2018,Q4,19.637768939148003
伊藤忠エネクス,2019,Q1,16.489887824540663
伊藤忠エネクス,2019,Q2,21.40559994356864
伊藤忠エネクス,2019,Q3,25.882605175117696
伊藤忠エネクス,2019,Q4,24.018002389889958
伊藤忠エネクス,2020,Q1,20.453563830719258
伊藤忠エネクス,2020,Q2,23.687641363660887
伊藤忠エネクス,2020,Q3,28.16138265470245
伊藤忠エネクス,2020,Q4,28.056612297451665
伊藤忠テクノソリューションズ,2018,Q1,19.638047503039765
伊藤忠テクノソリューションズ,2018,Q2,42.76868837651823
