企業名,会計年度,四半期,y_test,y_hat_rw,y_hat_sarima_br,y_hat_sarima_f,y_hat_sarima_g,y_hat_umlp,y_hat_mlm1,y_hat_mlm2,y_hat_mlm3,y_hat_mlm4
トーモク,2020,Q1,-7.13,133.56,-23.056543878326398,-22.77069646528151,-0.7893908103190626,16.673248,8.521872727127402,3.5109488518392027,2.5810589937398163,-137.73612674466878
トーモク,2020,Q2,67.1,-7.13,82.3587175370388,82.2496738469169,93.11271653369194,49.239605,126.62788030321792,126.55254945935509,131.50300980029397,-61.07245414719364
トーモク,2020,Q3,105.49,67.1,88.0194720830135,88.12469176206122,94.4893182111574,119.96566000000001,104.96025684194058,189.93942722817638,219.41648783207503,258.02471744579634
トーモク,2020,Q4,133.58,105.49,130.11414128970887,130.7698780457803,148.22047776986454,102.014496,110.61028765036929,199.9835587395053,191.63418792947343,-135.12596211059645
トーヨーカネツ,2018,Q1,8.55,25.2,13.383809478663617,12.193854793216405,24.25365238666221,12.433949,-18.323482435543355,24.324253996710386,9.737330737062138,1727.2690231164486
トーヨーカネツ,2018,Q2,4.75,8.55,8.08095933158895,8.235003002998075,18.194394189986728,15.967401,33.67191703785112,5.193056893972994,-26.79164298108245,879.0662926466508
トーヨーカネツ,2018,Q3,-21.06,4.75,63.5165900117269,68.09182075004725,76.44480476153561,20.849419,63.204673886322745,112.535549278011,390.033555236142,520.2612967675321
トーヨーカネツ,2018,Q4,121.07,-21.06,-4.125891277365199,-6.231376891139455,13.271024242349654,4.3717875,-72.01344082491053,38.34431450599969,39.0853378656238,332.09172088747545
トーヨーカネツ,2019,Q1,22.86,121.07,-59.11777179332289,-48.644108440165326,16.351426520907864,-36.112198,213.8740072912017,259.6336796420935,259.6357711851923,223.7809491896774
トーヨーカネツ,2019,Q2,53.27,22.86,2.5313547488840684,0.8015410701722159,16.47586665288444,2.056063,55.6850975971908,11.68086963729406,6.621450793179322,-888.7917856604507
トーヨーカネツ,2019,Q3,66.19,53.27,-1.185886694951506,-33.10134878944751,31.826194672219767,24.426886,-85.09033529162389,9.084399589197359,1.3232664232880609,222.72343315986626
トーヨーカネツ,2019,Q4,54.42,66.19,58.875492795657365,117.01348157636083,58.53804865076633,43.21307,-47.39314522534124,-157.64882617564086,-200.64175800281612,535.1886029811684
トーヨーカネツ,2020,Q1,55.08,54.42,13.17064783945069,37.64797485810893,39.01080991072077,4.0861925999999995,66.89595221152712,33.14332978080802,20.088312115088872,80.88979813906106
トーヨーカネツ,2020,Q2,32.06,55.08,25.896086526751407,45.07890644696186,46.5541460027755,14.582112,18.58929554928892,117.81379861522876,110.35932796447621,1443.9458237324534
トーヨーカネツ,2020,Q3,74.28,32.06,34.484168462334644,71.83677629644438,50.043739365900144,10.977494,9.805447522915756,24.535223640915323,34.202703513642014,-118.41737071535316
トーヨーカネツ,2020,Q4,50.991547724002025,74.28,59.68358160131518,52.25405836399018,64.3582235635185,5.8968287,84.943811382827,108.39623994523052,104.2703159898856,-354.1696439703502
ドウシシャ,2018,Q1,36.09,16.97,42.512878467596735,43.66325429835707,41.023540605864774,46.815674,37.790174477395,41.76577243467705,46.63921173882227,38.93093592719652
ドウシシャ,2018,Q2,14.04,36.09,28.597617804985102,28.377290504817914,29.17425463918172,40.37357,35.3509813915789,30.857727789381894,30.70238869807952,18.894748872059157
ドウシシャ,2018,Q3,44.74,14.04,53.648703450644724,54.661772710910256,51.76286950497722,60.741314,64.73756787820344,52.56469773947174,60.673179125091345,14.994980582612245
ドウシシャ,2018,Q4,19.66,44.74,9.708879551238104,10.356243076373774,3.5034532737171835,15.947816,22.862972394501128,15.909327562462295,11.788244059253545,11.779079083421722
ドウシシャ,2019,Q1,37.11,19.66,38.19088734750843,37.13920269753154,32.58815395076837,41.616524,22.57642706215321,29.99965959406768,33.856498830392646,42.026810393018884
ドウシシャ,2019,Q2,20.48,37.11,17.072520193849947,14.440210397139635,16.529025375349036,27.407166999999998,29.02476831839064,28.92207347771841,31.31883722005068,38.26140919742284
ドウシシャ,2019,Q3,48.74,20.48,49.26590631452514,47.28850718183094,49.42430822989565,38.484653,62.25842444165711,46.818843243591566,52.425386424233686,98.84207982237149
ドウシシャ,2019,Q4,8.14,48.74,20.234777272362248,21.28285845784349,23.048209420344552,15.11771,26.163777172188396,-8.788467681760041,-5.943656448846241,65.72899466385206
ドウシシャ,2020,Q1,63.27,8.14,30.550620572979664,32.238125391268724,29.915329335815343,34.63955,37.595151483918684,33.288584938731326,39.776774049443596,22.410948946373534
ドウシシャ,2020,Q2,37.8,63.27,34.726850571738325,31.958165945429855,30.68330493428916,33.918728,38.98074311020111,28.821039088600287,44.56217074590938,51.376535262406826
ドウシシャ,2020,Q3,69.55,37.8,58.28636221467884,56.70028269206728,64.12577369657251,52.148144,57.966296282999934,48.16501136784496,66.79774962491354,-108.99569173547752
ドウシシャ,2020,Q4,16.26943365361932,69.55,18.735511820676155,18.90460776930766,29.445021163041172,23.824085,23.135629205609373,17.859000304203164,24.630164922060658,43.31044139853816
ナイス,2018,Q1,-230.07,269.75,-676.2795728586656,-198.45033725936509,-11.21400527355354,-19.282597,-113.36389792728727,-278.88456622775743,-294.26772865225104,1013.1529865899589
ナイス,2018,Q2,-33.71,-230.07,213.8175205343144,169.49978447777295,3.7059147620236095,-3.4440167,113.0933647886875,238.2846308037656,110.433157601449,-1278.3772593577205
ナイス,2018,Q3,-149.92,-33.71,-48.406847984162255,-58.77429800571869,-73.11900836011944,-40.863495,-134.14788289315516,-879.650761601772,-1748.0596243030218,2366.0870117432405
ナイス,2018,Q4,453.05,-149.92,368.849918446768,305.2307745801652,306.5796717021574,-1.0963768,-24.057904270856515,559.3731951614603,659.4564824677345,311.82449798705875
ナイス,2019,Q1,-40.46,453.05,-363.29002174395447,-344.1540242715887,-346.6602705213698,-10.170738,-670.3643953582019,-1135.1970835873176,-184.59454259564427,-669.5666006084339
ナイス,2019,Q2,-9.51,-40.46,-91.55878388930545,-82.75621268425567,-30.68007970258241,17.753191,-726.7104161213832,174.51532972620817,-568.8691884772143,-865.1615793887939
ナイス,2019,Q3,-113.78,-9.51,-155.8178044635115,-154.396325548639,-148.5693315932938,14.830612,427.24982344548204,-0.17738542893403064,-110.82125255426944,-849.4706104704786
ナイス,2019,Q4,-240.11,-113.78,443.55828254458083,446.55121582846425,472.8520489052459,69.53081,810.1610041195622,-179.31405968219406,812.601142433628,943.2007621260063
ナイス,2020,Q1,53.33,-240.11,57.249834556710006,174.44723822915458,-61.500213862891314,138.54332,-448.16968052454376,1610.9793208069575,1433.5262504679706,-263.5967255561036
ナイス,2020,Q2,85.04,53.33,-34.20302773699686,-26.86254393861732,-20.3273507980647,86.41904,-382.13029196507296,-809.7343138073079,23.915659615400273,-318.3917349331473
ナイス,2020,Q3,20.74,85.04,-63.98169996646006,-129.81503172429328,-42.901912203317906,112.95187,-65.76608861801304,171.24477219809773,-630.395250252805,1516.6263759438107
ナイス,2020,Q4,62.29977857216871,20.74,54.62268533379858,-260.13744373023724,66.88018786179778,-58.178066,-41.92825692100553,512.9637529283516,329.69141698026306,-151.65884144469464
ナカノフドー建設,2018,Q1,25.52,30.4,21.383959252877727,21.22481551442277,23.393680964121977,29.826140000000002,32.147289991722346,38.172599614661976,36.374440864782684,58.75024867630689
ナカノフドー建設,2018,Q2,41.5,25.52,33.07020572595194,36.808707183751004,34.25009401777455,43.430424,29.830660942998858,32.63688222168838,30.452122797483586,-23.31898328205011
ナカノフドー建設,2018,Q3,18.51,41.5,37.325641087601255,31.058899279320286,35.86707409135097,44.61492,38.442740543684295,34.54411505765256,33.536690540253005,17.459901552391557
ナカノフドー建設,2018,Q4,30.56,18.51,19.36608677705313,26.77738964587641,29.41819655522637,23.996088,13.74576231924584,30.510930654613613,30.620114410541127,-20.32239914376032
ナカノフドー建設,2019,Q1,4.28,30.56,21.83666224666334,25.577023912207068,23.443265470540233,9.938219,29.695316878644576,29.604458373932747,31.280322551263108,-24.000057988243608
ナカノフドー建設,2019,Q2,19.57,4.28,19.392495741103577,33.93784130556337,23.154364208630234,10.250003,32.45587765369339,37.216256412880455,35.579132324584286,-156.89867644197557
ナカノフドー建設,2019,Q3,19.65,19.57,18.960638695028077,10.128140653731029,17.547831808593525,6.4296336,28.37196528051487,21.872522762238077,24.005026493552638,160.59989242637218
ナカノフドー建設,2019,Q4,41.82,19.65,24.407115178862487,30.948127476474763,20.253687975217773,28.598345000000002,23.67589482693478,30.422869429807267,26.386928695240044,38.564697422176316
ナカノフドー建設,2020,Q1,1.26,41.82,20.66605014301487,7.957576599448643,22.38481131606614,0.28717166,41.15494565985472,27.50383073525899,24.377881263877462,-51.09231048553647
ナカノフドー建設,2020,Q2,15.69,1.26,23.1375003670554,18.664916680062987,25.143759225726164,24.441856,11.542759795851795,20.472138626295305,21.44944528607365,-69.58760024747971
ナカノフドー建設,2020,Q3,-38.16,15.69,16.418868976944328,18.655634678702622,17.14199820951238,8.503397999999999,14.664842399268592,16.874692309098734,18.26856162958316,50.217442214595394
ナカノフドー建設,2020,Q4,31.96,-38.16,8.879477726267076,25.87974129776279,10.940592076053731,-15.185504000000002,-30.682189470010165,-3.2231489984622,2.485380222501448,12.612777339243848
ナカバヤシ,2018,Q1,9.55,26.34,7.441076534283808,7.5864020522132,10.941667036343922,1.5557628000000001,16.476522542206627,10.549277754390744,10.93551109830733,-172.64581042339432
ナカバヤシ,2018,Q2,12.17,9.55,6.661172480492327,6.902104114596387,10.630636218931627,7.422741,21.88372570579554,7.128247345031866,10.467530924524949,59.012840652111656
ナカバヤシ,2018,Q3,13.58,12.17,17.60857149216372,17.631510924980546,21.382349402228552,17.536964,28.340309916511696,35.53464698023725,42.7877564832701,81.90079299972967
ナカバヤシ,2018,Q4,24.94,13.58,25.472626483690263,25.76008948487463,21.905170343063048,20.247082000000002,29.8609447076893,25.186229556312213,26.186602013443647,-13.02880757956342
ナカバヤシ,2019,Q1,3.32,24.94,9.112899490738608,9.16486790542351,12.014274158921163,16.802118,11.463727937500465,5.8408710752880495,0.8900847230599283,22.739453170111798
ナカバヤシ,2019,Q2,14.54,3.32,9.951638991122826,10.35579506870215,12.263107352959773,4.4987698,12.580384848641698,1.9469468763624815,0.22872106002600126,28.8577030313968
ナカバヤシ,2019,Q3,18.75,14.54,14.092221424144334,14.158422858428418,17.145774857662087,10.143576,17.19632387455846,14.288935890275296,12.386958715088296,-2.371667558195668
ナカバヤシ,2019,Q4,24.02,18.75,26.561118392159706,26.27376652289313,26.200703232721068,27.199738,15.183136175280053,25.598649506856052,27.012831777121505,23.95851536196756
ナカバヤシ,2020,Q1,6.92,24.02,3.712784754372002,3.0911050735334014,9.523660123860084,6.141287999999999,1.9751646027666536,4.7912916077558245,6.214080834141612,13.743973609842895
ナカバヤシ,2020,Q2,9.97,6.92,14.961624769025526,15.41883605973701,15.29030176227592,9.670843,18.05131517708127,16.48575988190393,17.309628541697148,46.440608142817496
ナカバヤシ,2020,Q3,18.02,9.97,16.189976469840055,17.786525128229226,17.751936728871048,17.257587,23.277571706003823,10.348492027007552,9.545515194387207,60.834185822386075
ナカバヤシ,2020,Q4,27.132261441044804,18.02,24.09365784177624,23.84998755640955,24.889222726091372,27.261902000000003,20.9101725773442,26.448376580184533,26.414833488853745,30.068649084028834
ナカヨ,2018,Q1,-20.92,65.1,35.4798778463444,17.02656373050048,44.132072774938784,54.822254,74.67466269106829,25.28143223034749,33.751272617399536,3046.2952417686934
ナカヨ,2018,Q2,48.07,-20.92,8.119579563463084,8.945406780092382,11.655838108477633,14.123109,107.74298819996021,14.489655585243778,-6.231757750075985,-1074.2167739214733
ナカヨ,2018,Q3,28.64,48.07,2.7977107901649845,18.954270290039922,19.025311234593488,24.957384,68.68296655245122,-278.3431106328717,-343.28248547290605,-455.1342104402885
ナカヨ,2018,Q4,82.06,28.64,30.32712001830675,64.75666165140508,39.78454710688693,5.6371236,62.2543226547387,44.9763413787673,55.82945873973927,-223.8524083343593
ナカヨ,2019,Q1,5.52,82.06,-24.664355868584906,-22.78607967013226,-8.06032507852658,-8.748008,36.747509490296025,49.38014473902149,67.12396606893651,-172.4949281614621
ナカヨ,2019,Q2,26.82,5.52,45.36899068834265,46.37226460650892,55.66896020707174,19.713692,60.25691652800077,60.521807605675185,59.25330050178405,-25.660083674596077
ナカヨ,2019,Q3,6.99,26.82,29.219735567330776,31.158583409166244,36.6279962909721,5.6411653,9.087401146494198,-6.908097906764567,-8.28247973951585,109.49658409602944
ナカヨ,2019,Q4,17.9,6.99,74.42841975375497,83.47055428597088,78.28580154524309,20.325792,43.89879436870717,35.142594912666084,36.44597994366126,157.08705634941134
ナカヨ,2020,Q1,-1.99,17.9,-6.575813233089288,0.4759175633832618,6.261211268881019,23.218975,26.84146263321226,27.74859783759632,17.113238464795586,-71.13059706500462
ナカヨ,2020,Q2,-29.01,-1.99,23.76193687385128,26.12301141641786,24.585780062084943,24.012102,44.00344672404601,64.56757657569943,54.064647477998,89.14402499561675
ナカヨ,2020,Q3,16.87,-29.01,2.8772056830263617,0.9685538057370976,-8.7020269794901,-15.323681,50.3323051363748,0.15413757802230066,-21.943667188878063,-4.409119201681109
ナカヨ,2020,Q4,75.42,16.87,33.81791081721398,18.5199525323082,24.99341931309197,-5.9197154,48.91879493746336,26.245073940906025,-16.699632816030032,90.51883333353408
ナガワ,2018,Q1,30.85,57.26,31.666966793467182,34.64195343926945,40.64330688794658,18.805526999999998,33.69225502047015,38.713665598160965,38.51584799427445,14.559682182369215
ナガワ,2018,Q2,49.58,30.85,63.38217105592989,63.91980523196523,66.59256509699833,65.628975,51.48876225856206,58.863559809905844,59.41726740751642,71.23624389093834
ナガワ,2018,Q3,51.22,49.58,43.17001794255222,44.506778289103615,48.05762013616641,48.008896,36.571961340772226,46.53714720421445,41.53576739953394,29.87671837219239
ナガワ,2018,Q4,43.92,51.22,55.873484154762366,56.892873546353066,54.43083391889007,52.71573299999999,41.00571478979845,50.06718713856974,49.67841784561836,32.931682648105486
ナガワ,2019,Q1,29.21,43.92,23.306588154666482,24.953293305879463,25.5885375838825,25.488934,31.40859373084621,34.965104583689765,33.013937402261035,9.647162668352394
ナガワ,2019,Q2,45.1,29.21,54.40043047398439,48.86253594034793,53.640725030406024,54.78845,41.507545051456866,43.95120871370858,31.922168324538692,0.2370953755911671
ナガワ,2019,Q3,38.9,45.1,48.4210672422052,49.27235976412676,44.350944522782136,52.282166,50.68556355824063,43.95821814459502,39.96256269566942,70.8657544528942
ナガワ,2019,Q4,22.48,38.9,45.08126788792285,38.424782626733645,39.18276142396265,45.76214,44.330634327281075,41.46748551975247,41.67280856981938,84.41276283850948
ナガワ,2020,Q1,41.89,22.48,21.434946187579698,18.832470403917746,13.160574018035168,21.468882,31.42056551058579,31.088769031027397,25.35771484992472,9.659935166815556
ナガワ,2020,Q2,46.1,41.89,48.49053651568983,48.96350950626796,41.68036546336816,44.600615999999995,51.584787851807505,38.2071764515253,39.96556815012429,183.5147223843273
ナガワ,2020,Q3,60.6,46.1,40.77884621217769,39.08117917510381,38.539254260674106,33.615414,43.201719597577274,34.22479444112537,37.66849444768138,74.316988201414
ナガワ,2020,Q4,46.29,60.6,32.32668043841717,23.942681762491105,46.10802842581965,29.307856,34.72897081405961,31.08359429717908,27.82145963033204,17.766726153160334
ナック,2018,Q1,-65.76,2.85,-108.47714376777373,-111.12531398212995,-106.87223524097016,29.729459999999996,-107.01526697944263,-81.74356808965331,-83.66614396526394,-16.481618791976413
ナック,2018,Q2,6.05,-65.76,2.991435445443781,4.600044913005955,-9.020664922999686,59.36193000000001,6.418004310935202,38.331588594834564,44.002374959817864,112.90169256866056
ナック,2018,Q3,25.1,6.05,22.609725090011395,23.631183577121426,6.09827840047971,49.840393,7.352408521647022,17.069803066468694,2.7140066090735218,0.6367416274206334
ナック,2018,Q4,55.14,25.1,30.625553514284018,3.1344833889912658,44.57038018894726,67.36142,-54.31016003201376,78.63609353733546,78.43812260229925,-26.481062844872213
ナック,2019,Q1,-60.49,55.14,-69.49795517494826,-58.21303958297035,-77.47025941258187,-73.1311,-73.61253996177845,-90.2019829274609,-107.3120720445645,-204.25563036281503
ナック,2019,Q2,29.24,-60.49,5.189903565682167,6.948633192618231,5.205137791867468,35.240916999999996,12.224199654499106,-12.196447202500167,-30.617695534466968,-68.46367197785048
ナック,2019,Q3,6.03,29.24,27.391031912883097,27.802663301149998,26.193316734443194,31.0475,4.446742138790314,-3.4419021320645697,-24.88229839934752,-346.0728150592932
ナック,2019,Q4,48.16,6.03,45.768000858223594,53.911255480229975,48.7290188990146,61.393135,-10.62727446704099,30.18938887291279,27.187898291426336,-203.1149689359568
ナック,2020,Q1,23.78,48.16,-64.45987581341717,-60.99389834260668,-72.79360891288108,-74.2977,-81.85094771249591,-38.62079813502624,-43.2298157316966,-17.808075235529717
ナック,2020,Q2,27.53,23.78,32.44995047317209,34.39731662541399,35.85985855838439,52.206016999999996,-30.788971578102288,20.910683063068518,19.34054889196159,95.47202398150898
ナック,2020,Q3,11.73,27.53,12.612419601959974,5.941671945770204,27.56505926365108,-8.567671,-4.513222606461255,25.308000477426962,21.064965714038863,-7.8475020304804275
ナック,2020,Q4,19.147466421971863,11.73,48.098016199708546,48.44566925867572,61.384847636493085,32.63749,3.295905591680764,63.71469409772453,52.91469318179338,88.81242156958388
ニコン,2018,Q1,41.23,31.46,30.92516845833704,44.81118753461685,27.10303569151119,26.970058,32.428866078841914,30.15985631543339,26.112139273017306,59.174896502682884
ニコン,2018,Q2,16.36,41.23,23.896827337641906,18.433463096181377,27.14464866626556,25.621230999999998,27.32734004824317,24.87790359992965,14.167059121508034,-42.24894642882191
ニコン,2018,Q3,45.32,16.36,12.26843102294364,22.443575587220195,19.36876740990728,-13.829745,23.238769161845543,20.311483675787738,13.180367062544274,-13.044317975654847
ニコン,2018,Q4,64.94,45.32,27.51092713748568,40.4052998696356,34.16499638033484,10.861423,37.443717850217816,26.138079500123073,30.70626807051059,184.15744343861297
ニコン,2019,Q1,20.8,64.94,47.544396975800026,53.72855538684585,66.33463494966813,36.71376,36.52436221782568,38.248363771042314,28.70838749211964,79.74612621322467
ニコン,2019,Q2,20.9,20.8,20.896662470753373,10.079336041995669,34.79191107445547,29.178432,43.45501965626727,17.08892324579756,5.758138658846235,5.095928773924584
ニコン,2019,Q3,10.05,20.9,17.07561696668283,46.60626932572767,24.578625715527803,14.664710999999999,42.131098050268065,22.340401970864054,27.16528370891666,93.28608810607331
ニコン,2019,Q4,-33.56,10.05,20.35701456198316,55.095143506066314,25.525453968988764,21.007483999999998,24.38897415158226,23.99769997229453,18.547448019669087,-15.987925565501087
ニコン,2020,Q1,-37.03,-33.56,11.314851451180697,-16.12430066566737,23.481475220193854,2.6387457999999997,9.992910275563418,-1.4341562915951729,-7.542201511095527,-165.75550505529586
ニコン,2020,Q2,-48.87,-37.03,-11.303100853010696,-2.0468633725588816,-27.42521975181335,19.871273000000002,-33.44152514628563,-15.109609614877401,-14.617913671334465,149.53603979056263
ニコン,2020,Q3,22.07,-48.87,-24.508065503143072,-26.7538898097063,-50.49950788520986,-31.070845000000002,-35.22392556179005,-36.016711144434574,-53.29950499135043,17.396705181849484
ニコン,2020,Q4,-30.13,22.07,13.843784791992555,-27.897693124341693,-14.054498767939592,-1.9589236,27.855249174419892,14.514801458055329,21.141094702571987,-229.06008043701516
ニチアス,2018,Q1,34.79,31.34,27.922698362283157,26.07472528069744,30.998034481640182,16.34802,29.46725154346322,27.049089105161897,27.551821221426053,34.05120972113036
ニチアス,2018,Q2,27.060140476488808,34.79,30.008723367773637,27.167352267452436,34.5462643204656,29.762648,40.85155396775213,38.59254769691609,40.405587381426585,23.062872116848663
ニチアス,2018,Q3,60.7,27.060140476488808,28.19253326030704,29.674975164541202,34.53527472977075,7.133546000000001,26.92464655571115,44.10178213689324,43.119730900265495,52.65878251878075
ニチアス,2018,Q4,53.5,60.7,42.665815017853,35.39288040440864,41.14702145949539,22.681295000000002,35.588439479942046,60.10128886805046,57.29226417314317,71.43944187016041
ニチアス,2019,Q1,49.92,53.5,46.45182364449278,44.05753456493946,48.88889956098336,14.450607999999999,49.24361619821536,56.047339184213,57.6140385171899,221.28596067892204
ニチアス,2019,Q2,56.22,49.92,35.72756075718068,33.88938281203099,44.99757733194972,24.14507,54.161026062693736,48.063251883229206,45.51421695710508,96.16645870561388
ニチアス,2019,Q3,52.94,56.22,78.30902445976503,76.34220797821469,73.72965325520238,44.21699,68.785574003516,66.04064559771041,64.55563489332428,12.315834107425873
ニチアス,2019,Q4,62.14,52.94,46.21535420233908,50.36589696720995,54.54105665610445,35.07762,57.80458916822739,41.365852517953726,42.25670224188332,86.94093920008525
ニチアス,2020,Q1,27.58,62.14,60.826899265016785,53.792689474243716,59.71908303580785,40.882748,46.427395216738894,71.91290564003464,65.71903760726525,106.06758629341586
ニチアス,2020,Q2,42.76,27.58,32.49471704494128,47.186978622196094,45.86367520247008,18.208012,53.69504190967268,41.1859528910565,44.1040659417688,9.704418417333274
ニチアス,2020,Q3,57.17,42.76,49.941764350954855,47.233951947393244,50.60281588194605,17.720257,46.29659672274283,49.73551499844601,37.26360363920843,6.1172046561550815
ニチアス,2020,Q4,34.31114571036056,57.17,57.180656157799284,63.83847600376024,53.97321584369708,56.447742000000005,45.22847386793319,49.01564005423768,44.10935572959326,46.045916715656865
ニチコン,2018,Q1,16.56,-145.72,-20.499958348272727,-77.30893252074264,-44.99123120543501,-5.9100633,-13.376532893291712,-15.559501200770795,-11.886894526721251,-106.6585792876042
ニチコン,2018,Q2,-7.16,16.56,7.469100257428763,19.617461869405986,-6.732940187323521,-4.411984400000001,-17.111339843685652,-26.07477502318079,10.433641881175744,395.7840969193728
ニチコン,2018,Q3,-117.1,-7.16,4.898695919317955,20.43271668924913,-4.636662625386297,14.506008,-32.946604269236275,-21.365449751083702,-76.86092412435619,-133.05568302326037
ニチコン,2018,Q4,-6.52,-117.1,-15.279591456053625,-135.57595808096778,-71.70301220455984,-32.807003,-87.45438700618776,-19.759493490537885,0.2405411949925167,-165.07259776864245
ニチコン,2019,Q1,13.43,-6.52,-2.4796096755211567,-32.249900976368124,-13.68303573101065,-10.608457000000001,-49.13278153590778,-12.693674397479226,8.857872566886199,155.9490504914809
ニチコン,2019,Q2,16.77,13.43,4.347034237332475,-6.200289144124747,-9.352205110316833,-76.56174,-37.599220003079296,-54.22768619857749,-94.35564122737907,-135.18686069562932
ニチコン,2019,Q3,7.27,16.77,-10.907087006322088,-124.65725480852876,-22.27194866491052,13.851315,-30.06727058995921,-35.12937010406762,4.034214963867612,187.71040595014617
ニチコン,2019,Q4,3.11,7.27,-25.856816236680302,-42.61248337556775,-36.065100020952116,-0.6006544,-9.660541098478248,-69.70393350544123,-55.792444927168816,-76.87356863827313
ニチコン,2020,Q1,8.38,3.11,0.6524220891024708,11.072111227884635,-6.125589654782374,3.7621045,-19.871323838882912,16.089350001866276,38.031906520000334,-41.31181616916865
ニチコン,2020,Q2,1.12,8.38,6.994515447771463,18.006190820038118,-2.9041739468669374,-13.494674,-92.06960007934003,-10.027429083819555,13.957280476979207,328.83186339950686
ニチコン,2020,Q3,5.78,1.12,-7.550379156169045,11.109606634844306,-17.80395836841198,-10.414552,-2.9833878142985673,6.76144558313581,6.476932076027026,9.206099259086841
ニチコン,2020,Q4,10.713516548107892,5.78,-27.03484903299927,3.477185799607497,-30.491383303685247,19.551482999999998,10.410085285929426,-18.7620339459084,-13.559518608833061,-404.9836313688848
ニチハ,2018,Q1,49.51,88.64,67.10551685812932,61.89020077591961,71.83327993441976,54.88216,58.39465897324271,71.47324098385778,67.8732827203545,98.5729609700138
ニチハ,2018,Q2,64.11,49.51,81.53573945913166,83.3313203412268,93.72012796853329,61.844437,71.32179894441606,76.46759478298836,83.05786046334559,97.66385629613069
ニチハ,2018,Q3,83.71,64.11,69.24733176890804,70.65872563074338,78.15582885089249,68.98608,74.57185614974514,68.6493326133018,67.67062277018101,154.3779569944891
ニチハ,2018,Q4,70.78,83.71,70.60956693853898,89.68016091767119,72.17573666604316,67.54475,83.5227848907575,58.5372304745456,58.005596625815095,-122.22499710421108
ニチハ,2019,Q1,48.93,70.78,49.95332744837682,45.38246375018893,55.65521190745316,59.505393999999995,64.87383087387616,65.14479335206124,65.12022287077525,66.3041425542333
ニチハ,2019,Q2,82.28,48.93,68.74698228813767,63.95374145859382,76.16938592866333,55.921496999999995,62.73148000275387,66.93547594304391,65.08889061928357,91.62539076960002
ニチハ,2019,Q3,85.15,82.28,88.48234816611671,88.97866634251389,88.61253904141512,68.42005999999999,95.12486063895768,95.4826156797394,100.2175097775098,110.978989093579
ニチハ,2019,Q4,75.9,85.15,73.55130578460309,71.21791839749216,75.05182591364765,75.47214,70.76515010221055,71.27938254342553,72.52520320272833,-109.538817656854
ニチハ,2020,Q1,39.84,75.9,50.83559636752656,50.65760480912058,57.92942777647173,46.10443,83.53884408326894,66.95752028286142,68.78474613015419,75.34577454802637
ニチハ,2020,Q2,49.95,39.84,71.23784461224176,80.298124409211,77.68238270884142,51.653929999999995,67.52120398198235,61.36656301482935,57.46876748541194,118.02427989423904
ニチハ,2020,Q3,80.38,49.95,66.86915252416415,73.39744133145686,69.98035725823553,54.862442,78.30020413498404,34.17406255163041,41.16065052577801,69.7724734056344
ニチハ,2020,Q4,73.58083424114439,80.38,71.6547315181482,74.28200417143223,64.80265675616043,73.33515,74.88678011292681,53.92501289343568,59.33990029390094,69.0026033312007
ニチバン,2018,Q1,29.81,20.41,21.49984063664097,22.007875620298186,28.795061512267342,21.176338,31.693594808538023,37.131992581137055,41.192046797747544,103.09914259405468
ニチバン,2018,Q2,27.06,29.81,20.737598941583247,20.816778709362236,26.41472986307949,19.093483,36.39394435285715,30.37171573381629,22.958312557615727,786.9999087629949
ニチバン,2018,Q3,39.89,27.06,63.50238346127518,60.566997840557654,63.44295820498892,40.137173,79.4733488317703,191.13035180581693,292.03047234799345,726.3332528722412
ニチバン,2018,Q4,57.36,39.89,14.987408856942535,15.448391344483523,26.00680629455401,17.289547,33.47094050165947,-34.11766932270143,-18.28028009603941,-92.20886625025913
ニチバン,2019,Q1,16.22,57.36,23.836327664886788,27.87787843169135,41.40608907303094,54.723445999999996,27.05548801772557,36.51616183345004,17.217937464493847,-1359.3427362311174
ニチバン,2019,Q2,30.71,16.22,34.47781796528278,29.55376591748557,32.14723747140206,20.879676999999997,48.68152903047097,46.762798496761654,61.1406298697491,-32.44681764334382
ニチバン,2019,Q3,33.51,30.71,34.99085355734563,39.21013935758358,50.59851787671079,27.110603,56.5029003977088,51.21900302965491,47.70943055106046,-15.92492446676988
ニチバン,2019,Q4,4.1,33.51,65.27929232047887,58.597450450055035,41.13969675960925,39.557190000000006,32.581662774477074,79.65794193410487,78.02116880128243,62.65175667313417
ニチバン,2020,Q1,8.96,4.1,8.71689347476551,21.36075348796105,24.301546248635077,24.461802,55.31213037310772,17.149369139952572,3.4395015508270035,-124.44029223143593
ニチバン,2020,Q2,16.26,8.96,18.89199005875126,30.661929600199137,17.25507253172697,28.452603999999997,52.84427853635543,-7.141468709041875,-28.36214634223279,-13.115175044397233
ニチバン,2020,Q3,31.16,16.26,31.451775422920317,33.230651537051806,26.961924484373437,16.177505,27.798589094703857,16.939722007645972,9.560034615622042,98.8225480086187
ニチバン,2020,Q4,8.783233559982584,31.16,18.920729231571922,4.0340662781604415,19.020327350945454,16.84057,21.043767738206046,43.40739116279974,42.63904113729427,-42.01464575748946
ニチモウ,2018,Q1,129.23,-9.49,6.521674410353899,8.85610939488233,9.446666839603996,8.1952305,147.43342211210296,6.8907236720583,2.089825780491793,733.4885211297046
