企業名,会計年度,四半期,y_hat_comb_mall
三谷セキサン,2018,Q4,49.41497238434562
三谷セキサン,2019,Q1,61.666532222621164
三谷セキサン,2019,Q2,56.98836652905489
三谷セキサン,2019,Q3,63.63770807725491
三谷セキサン,2019,Q4,68.05181517897053
三谷セキサン,2020,Q1,64.42841910375721
三谷セキサン,2020,Q2,62.14775299195136
三谷セキサン,2020,Q3,76.31185979832243
三谷セキサン,2020,Q4,59.57099303820312
三谷産業,2018,Q1,4.162439093816671
三谷産業,2018,Q2,9.540539715600232
三谷産業,2018,Q3,6.485284037252876
三谷産業,2018,Q4,17.580028641346008
三谷産業,2019,Q1,0.9453868729179385
三谷産業,2019,Q2,12.281662835943694
三谷産業,2019,Q3,6.772782041417548
三谷産業,2019,Q4,17.983808877692756
三谷産業,2020,Q1,1.4008688845270862
三谷産業,2020,Q2,10.891904716357377
三谷産業,2020,Q3,12.222308698220303
三谷産業,2020,Q4,15.676221718566723
三越伊勢丹ホールディングス,2018,Q1,-6.324592516632694
三越伊勢丹ホールディングス,2018,Q2,2.6426105817765544
三越伊勢丹ホールディングス,2018,Q3,31.099790707688225
三越伊勢丹ホールディングス,2018,Q4,10.196185224627694
三越伊勢丹ホールディングス,2019,Q1,16.16453978413653
三越伊勢丹ホールディングス,2019,Q2,14.368343746058361
三越伊勢丹ホールディングス,2019,Q3,17.58748156117141
三越伊勢丹ホールディングス,2019,Q4,-20.928634758007387
三越伊勢丹ホールディングス,2020,Q1,-47.84222090643441
三越伊勢丹ホールディングス,2020,Q2,-11.674406278630522
三越伊勢丹ホールディングス,2020,Q3,-26.496884595431915
三越伊勢丹ホールディングス,2020,Q4,-29.883808737382065
三重交通グループホールディング,2018,Q1,9.59500336466539
三重交通グループホールディング,2018,Q2,10.293466638283135
三重交通グループホールディング,2018,Q3,13.27221041198282
三重交通グループホールディング,2018,Q4,8.440503353374803
三重交通グループホールディング,2019,Q1,14.014127199193448
三重交通グループホールディング,2019,Q2,13.014002258680557
三重交通グループホールディング,2019,Q3,12.193673168762373
三重交通グループホールディング,2019,Q4,2.6692504453935872
三重交通グループホールディング,2020,Q1,-2.607047149690916
三重交通グループホールディング,2020,Q2,0.30970174910861326
三重交通グループホールディング,2020,Q3,9.967600905415761
三重交通グループホールディング,2020,Q4,5.3913593805719815
上新電機,2018,Q1,21.36488054865479
上新電機,2018,Q2,75.66353993309525
上新電機,2018,Q3,62.637038589708006
上新電機,2018,Q4,59.80219695928006
上新電機,2019,Q1,32.64925117840248
上新電機,2019,Q2,65.50353672010522
上新電機,2019,Q3,48.83370269897593
上新電機,2019,Q4,52.48700200897186
上新電機,2020,Q1,67.54516494509105
上新電機,2020,Q2,61.248502952198194
上新電機,2020,Q3,48.25956493378967
上新電機,2020,Q4,57.3697443166328
上組,2018,Q1,35.2501582696936
上組,2018,Q2,36.2705952368476
上組,2018,Q3,33.60296047910668
上組,2018,Q4,36.72812208287882
上組,2019,Q1,41.51918364447907
上組,2019,Q2,40.37277378786367
上組,2019,Q3,40.91307739246582
上組,2019,Q4,38.60086326819001
上組,2020,Q1,38.20906157858753
上組,2020,Q2,36.56977175774414
上組,2020,Q3,38.22699528644478
上組,2020,Q4,39.57570630568948
不二製油グループ本社,2018,Q1,39.030036435182915
不二製油グループ本社,2018,Q2,32.57403438327759
不二製油グループ本社,2018,Q3,40.75978631353446
不二製油グループ本社,2018,Q4,22.9128798205408
不二製油グループ本社,2019,Q1,36.47803985100363
不二製油グループ本社,2019,Q2,35.9934832375049
不二製油グループ本社,2019,Q3,40.873762855952556
不二製油グループ本社,2019,Q4,29.361615875736305
不二製油グループ本社,2020,Q1,53.44720536228111
不二製油グループ本社,2020,Q2,34.096850924061656
不二製油グループ本社,2020,Q3,48.661996452739395
不二製油グループ本社,2020,Q4,53.37807944807556
不動テトラ,2018,Q1,2.424993290813925
不動テトラ,2018,Q2,3.910711103809426
不動テトラ,2018,Q3,25.167793744438196
不動テトラ,2018,Q4,17.849986968867686
不動テトラ,2019,Q1,38.63814248808886
不動テトラ,2019,Q2,13.414472366364432
不動テトラ,2019,Q3,53.49594072907338
不動テトラ,2019,Q4,39.559069744998865
不動テトラ,2020,Q1,45.04742310181194
不動テトラ,2020,Q2,37.52911781996026
不動テトラ,2020,Q3,33.12405420722781
不動テトラ,2020,Q4,36.74719935466644
世紀東急工業,2018,Q1,7.255508664945248
世紀東急工業,2018,Q2,-6.160353697478855
世紀東急工業,2018,Q3,41.97355896363926
世紀東急工業,2018,Q4,57.102386060378976
世紀東急工業,2019,Q1,7.911406395040354
世紀東急工業,2019,Q2,14.726379356130598
世紀東急工業,2019,Q3,35.79060218397234
世紀東急工業,2019,Q4,44.214454676947454
世紀東急工業,2020,Q1,23.233917800935824
世紀東急工業,2020,Q2,19.470223725151214
世紀東急工業,2020,Q3,44.38781668597422
世紀東急工業,2020,Q4,57.24844322097645
中国塗料,2018,Q1,7.835375508307877
中国塗料,2018,Q2,2.069685992794215
中国塗料,2018,Q3,4.657402603253617
中国塗料,2018,Q4,-3.865904899830034
中国塗料,2019,Q1,8.35176442985043
中国塗料,2019,Q2,9.567038915574269
中国塗料,2019,Q3,11.445562240291133
中国塗料,2019,Q4,14.657938906941155
中国塗料,2020,Q1,8.42763033692636
中国塗料,2020,Q2,18.492568673192988
中国塗料,2020,Q3,3.488474681242476
中国塗料,2020,Q4,-8.092280653524252
中外炉工業,2018,Q1,14.054749967507314
中外炉工業,2018,Q2,35.65922512591057
中外炉工業,2018,Q3,32.82751662062087
中外炉工業,2018,Q4,82.07379349927712
中外炉工業,2019,Q1,11.64054849784026
中外炉工業,2019,Q2,42.48275364987346
中外炉工業,2019,Q3,22.289711976816342
中外炉工業,2019,Q4,84.81134821745832
中外炉工業,2020,Q1,-22.599519162469996
中外炉工業,2020,Q2,-11.165340967110254
中外炉工業,2020,Q3,-4.835444845194848
中外炉工業,2020,Q4,65.24963950737113
中央倉庫,2018,Q1,15.496704810665406
中央倉庫,2018,Q2,14.168471297485283
中央倉庫,2018,Q3,12.775775975549319
中央倉庫,2018,Q4,12.045718250417726
中央倉庫,2019,Q1,13.496237753177871
中央倉庫,2019,Q2,13.348783337739885
中央倉庫,2019,Q3,15.083515143354882
中央倉庫,2019,Q4,13.758512592659082
中央倉庫,2020,Q1,17.75273942343049
中央倉庫,2020,Q2,10.760495430460804
中央倉庫,2020,Q3,12.852156067992222
中央倉庫,2020,Q4,13.124868567672056
中央発条,2018,Q1,35.39107921959457
中央発条,2018,Q2,65.48437008736367
中央発条,2018,Q3,64.29180170005961
中央発条,2018,Q4,63.4941180185387
中央発条,2019,Q1,64.27798761231057
中央発条,2019,Q2,75.89681709180498
中央発条,2019,Q3,73.19260329685632
中央発条,2019,Q4,72.23819123611761
中央発条,2020,Q1,0.2429228275797996
中央発条,2020,Q2,28.436482779944335
中央発条,2020,Q3,85.94261856960716
中央発条,2020,Q4,87.07232699469242
中山福,2018,Q1,4.499113526936235
中山福,2018,Q2,9.219929234610852
中山福,2018,Q3,4.727804567880986
中山福,2018,Q4,11.659294775251663
中山福,2019,Q1,-0.003559068377180186
中山福,2019,Q2,4.065241782422122
中山福,2019,Q3,-0.42113433788122057
中山福,2019,Q4,10.610388369071604
中山福,2020,Q1,-4.070097515144319
中山福,2020,Q2,4.1204014697869535
中山福,2020,Q3,5.052090077647767
中山福,2020,Q4,9.90005846228527
中山製鋼所,2018,Q1,-4.471561688975348
中山製鋼所,2018,Q2,-4.169732757850565
中山製鋼所,2018,Q3,-10.188743637848779
中山製鋼所,2018,Q4,-30.020422545289666
中山製鋼所,2019,Q1,8.537720625612188
中山製鋼所,2019,Q2,5.461610500070673
中山製鋼所,2019,Q3,10.103912064516274
中山製鋼所,2019,Q4,11.117003695493556
中山製鋼所,2020,Q1,19.15737477379415
中山製鋼所,2020,Q2,-11.057807997737987
中山製鋼所,2020,Q3,-40.36236214013421
中山製鋼所,2020,Q4,-41.43020477366982
中広,2018,Q1,5.44488429142058
中広,2018,Q2,5.290329760187008
中広,2018,Q3,5.402792246815628
中広,2018,Q4,11.798394995243132
中広,2019,Q1,6.484218176710553
中広,2019,Q2,7.924111284209765
中広,2019,Q3,13.839857270836825
中広,2019,Q4,6.968285366039277
中広,2020,Q1,3.8397868204562196
中広,2020,Q2,-1.5956180217023352
中広,2020,Q3,1.9925777123196162
中広,2020,Q4,-2.3517196802738276
中村屋,2018,Q1,-33.61438401428423
中村屋,2018,Q2,-86.64808912277483
中村屋,2018,Q3,161.75478338114087
中村屋,2018,Q4,69.83350266347556
中村屋,2019,Q1,-108.10761839656023
中村屋,2019,Q2,-78.19021366530407
中村屋,2019,Q3,175.28146101639297
中村屋,2019,Q4,101.71882536289526
中村屋,2020,Q1,-120.74612294604383
中村屋,2020,Q2,-54.591919098250756
中村屋,2020,Q3,125.02974149790369
中村屋,2020,Q4,113.35303711225015
中越パルプ工業,2018,Q1,-123.6542601972506
中越パルプ工業,2018,Q2,-89.21456576310655
中越パルプ工業,2018,Q3,-65.00576161457117
中越パルプ工業,2018,Q4,-65.88356327287192
中越パルプ工業,2019,Q1,0.20233148262314557
中越パルプ工業,2019,Q2,14.96542195025825
中越パルプ工業,2019,Q3,-0.7911903562899824
中越パルプ工業,2019,Q4,12.012507415688038
中越パルプ工業,2020,Q1,14.84915122226342
中越パルプ工業,2020,Q2,2.4463959708785192
中越パルプ工業,2020,Q3,-14.366027700893744
中越パルプ工業,2020,Q4,57.46563267640259
中部飼料,2018,Q1,31.463460590456656
中部飼料,2018,Q2,23.923996071130247
中部飼料,2018,Q3,30.453298621455883
中部飼料,2018,Q4,27.403771915295163
中部飼料,2019,Q1,30.3499979161085
中部飼料,2019,Q2,32.253913958495204
中部飼料,2019,Q3,44.332375845656955
中部飼料,2019,Q4,37.31058927023405
中部飼料,2020,Q1,36.59096215560206
中部飼料,2020,Q2,35.98548452417604
中部飼料,2020,Q3,33.112683519041724
中部飼料,2020,Q4,26.168920241948893
中電工,2018,Q1,21.31558180275011
中電工,2018,Q2,30.99627201169533
中電工,2018,Q3,15.32984542980094
中電工,2018,Q4,11.827263188622027
中電工,2019,Q1,9.245433593087299
中電工,2019,Q2,36.211902065388486
中電工,2019,Q3,7.506398834094304
中電工,2019,Q4,46.45736642814222
中電工,2020,Q1,15.651873676171487
中電工,2020,Q2,19.252737439407877
中電工,2020,Q3,37.650336558810004
中電工,2020,Q4,51.142917911571665
丸一鋼管,2018,Q1,28.752525817762738
丸一鋼管,2018,Q2,34.99049851493677
丸一鋼管,2018,Q3,50.233842000417
丸一鋼管,2018,Q4,27.036931361989918
丸一鋼管,2019,Q1,24.452510176656027
丸一鋼管,2019,Q2,21.196230925650717
丸一鋼管,2019,Q3,33.79043293143684
丸一鋼管,2019,Q4,7.458154973915262
丸一鋼管,2020,Q1,22.224126639282964
丸一鋼管,2020,Q2,48.27033122310358
丸一鋼管,2020,Q3,39.92245574386673
丸一鋼管,2020,Q4,21.3669424497232
丸井グループ,2018,Q1,36.33123761161876
丸井グループ,2018,Q2,40.37715534091445
丸井グループ,2018,Q3,31.942871926861006
丸井グループ,2018,Q4,25.09889732775054
丸井グループ,2019,Q1,15.877006951221029
丸井グループ,2019,Q2,30.000002192276877
丸井グループ,2019,Q3,34.561498888703134
丸井グループ,2019,Q4,22.282066447919792
丸井グループ,2020,Q1,23.566813353033872
丸井グループ,2020,Q2,37.12431575259443
丸井グループ,2020,Q3,26.511989056021662
丸井グループ,2020,Q4,18.736116988496512
丸全昭和運輸,2018,Q1,11.075442254092332
丸全昭和運輸,2018,Q2,14.336826320741759
丸全昭和運輸,2018,Q3,39.8514870055036
丸全昭和運輸,2018,Q4,67.01801660853666
丸全昭和運輸,2019,Q1,82.2501352707184
丸全昭和運輸,2019,Q2,82.24907400448427
丸全昭和運輸,2019,Q3,117.20249269752946
丸全昭和運輸,2019,Q4,79.38167299556507
丸全昭和運輸,2020,Q1,97.65950859619949
丸全昭和運輸,2020,Q2,69.3651863979032
丸全昭和運輸,2020,Q3,75.40186322167162
丸全昭和運輸,2020,Q4,84.7521426737844
丸大食品,2018,Q1,5.426729432006714
丸大食品,2018,Q2,2.373999761181607
丸大食品,2018,Q3,-2.0050942694365803
丸大食品,2018,Q4,16.660955845934232
丸大食品,2019,Q1,20.84960575076123
丸大食品,2019,Q2,20.547009103295192
丸大食品,2019,Q3,56.35088469211455
丸大食品,2019,Q4,6.073022914699605
丸大食品,2020,Q1,17.658557274489706
丸大食品,2020,Q2,-4.33552256429349
丸大食品,2020,Q3,21.624253757274527
丸大食品,2020,Q4,-13.268052795651121
丸文,2018,Q1,18.240660722650478
丸文,2018,Q2,22.967655410904356
丸文,2018,Q3,27.112204073330126
丸文,2018,Q4,21.55098888862678
丸文,2019,Q1,-1.258475089827029
丸文,2019,Q2,10.31916702463487
丸文,2019,Q3,8.922998414592413
丸文,2019,Q4,22.988625024853633
丸文,2020,Q1,-9.838873724782928
丸文,2020,Q2,5.1207784990391865
丸文,2020,Q3,-11.079243001705636
丸文,2020,Q4,16.479792177250197
丸紅建材リース,2018,Q1,8.243820878510027
丸紅建材リース,2018,Q2,5.19950296257849
丸紅建材リース,2018,Q3,63.79345680254598
丸紅建材リース,2018,Q4,20.29970502908652
丸紅建材リース,2019,Q1,7.795708880420527
丸紅建材リース,2019,Q2,45.54097349624071
丸紅建材リース,2019,Q3,33.127396678390234
丸紅建材リース,2019,Q4,74.19586549435465
丸紅建材リース,2020,Q1,69.91286897248779
丸紅建材リース,2020,Q2,57.520612496045416
丸紅建材リース,2020,Q3,93.89357891663504
丸紅建材リース,2020,Q4,50.51863182981092
丸運,2018,Q1,5.569613410148863
丸運,2018,Q2,2.4207297967790615
丸運,2018,Q3,9.349000263322527
丸運,2018,Q4,10.895937399207522
丸運,2019,Q1,4.824779191113064
丸運,2019,Q2,4.250786425947602
丸運,2019,Q3,13.98643175097261
丸運,2019,Q4,8.212393459511812
丸運,2020,Q1,0.7803105911718868
丸運,2020,Q2,0.5815013122807525
丸運,2020,Q3,11.21717772197741
丸運,2020,Q4,11.997483036162329
九電工,2018,Q1,40.548481391520106
九電工,2018,Q2,90.74665641242211
九電工,2018,Q3,57.06145614848775
九電工,2018,Q4,180.73180063927413
九電工,2019,Q1,58.81088363398827
九電工,2019,Q2,95.83559831728346
九電工,2019,Q3,56.05921072350052
九電工,2019,Q4,176.18923660895916
九電工,2020,Q1,52.046773794829654
九電工,2020,Q2,83.58073611395928
九電工,2020,Q3,72.6636251624993
九電工,2020,Q4,152.80944419309202
亀田製菓,2018,Q1,18.223301684589977
亀田製菓,2018,Q2,33.26596313195293
亀田製菓,2018,Q3,65.21450190352385
亀田製菓,2018,Q4,55.81368924218391
亀田製菓,2019,Q1,19.01688535949481
亀田製菓,2019,Q2,36.17047007604801
亀田製菓,2019,Q3,73.05094941850687
亀田製菓,2019,Q4,53.61815478234364
亀田製菓,2020,Q1,25.3955568816817
亀田製菓,2020,Q2,37.54909321785341
亀田製菓,2020,Q3,73.94098024921819
亀田製菓,2020,Q4,43.33136413798404
五洋建設,2018,Q1,18.81745971920196
五洋建設,2018,Q2,14.92907628992577
五洋建設,2018,Q3,15.398325007521715
五洋建設,2018,Q4,13.659968216876567
五洋建設,2019,Q1,16.960439951218245
五洋建設,2019,Q2,15.041971199687847
五洋建設,2019,Q3,18.465335981686767
五洋建設,2019,Q4,18.034129026218636
五洋建設,2020,Q1,20.38976616314067
五洋建設,2020,Q2,19.19896143854099
五洋建設,2020,Q3,16.85585023764387
五洋建設,2020,Q4,18.55744573265938
井村屋グループ,2018,Q1,8.744546313447724
井村屋グループ,2018,Q2,46.78799796849231
井村屋グループ,2018,Q3,28.85315200606568
井村屋グループ,2018,Q4,-1.7880507842049087
井村屋グループ,2019,Q1,14.471957103077084
井村屋グループ,2019,Q2,35.66293079495805
井村屋グループ,2019,Q3,28.662441982223527
井村屋グループ,2019,Q4,-5.968634082828867
井村屋グループ,2020,Q1,-13.446092236131216
井村屋グループ,2020,Q2,27.2748348167868
井村屋グループ,2020,Q3,30.20678333098448
井村屋グループ,2020,Q4,-3.348013382947123
京セラ,2018,Q1,21.95184089995788
京セラ,2018,Q2,89.68365195984977
京セラ,2018,Q3,61.72256485509941
京セラ,2018,Q4,158.57154940812558
京セラ,2019,Q1,74.76333571051927
京セラ,2019,Q2,104.70204616604676
京セラ,2019,Q3,127.90646067631444
京セラ,2019,Q4,33.197108117648035
京セラ,2020,Q1,54.03333296997264
京セラ,2020,Q2,57.76245390509081
京セラ,2020,Q3,65.7449274446614
京セラ,2020,Q4,106.92624837103844
京三製作所,2018,Q1,-9.137952647115085
京三製作所,2018,Q2,-2.2612478428530327
京三製作所,2018,Q3,9.408381152491136
京三製作所,2018,Q4,45.95114330757942
京三製作所,2019,Q1,-8.79307882040457
京三製作所,2019,Q2,-3.8271377852013577
京三製作所,2019,Q3,7.892233025132347
京三製作所,2019,Q4,49.65790541520916
京三製作所,2020,Q1,-13.230307519539735
京三製作所,2020,Q2,-3.9279597570186473
京三製作所,2020,Q3,0.2431077185936644
京三製作所,2020,Q4,28.6894003651734
京成電鉄,2018,Q1,57.93401472432581
京成電鉄,2018,Q2,55.83565461465655
京成電鉄,2018,Q3,61.495813598589486
京成電鉄,2018,Q4,34.77374411696616
京成電鉄,2019,Q1,61.53800153574971
京成電鉄,2019,Q2,67.26348708292883
京成電鉄,2019,Q3,69.00456562984348
京成電鉄,2019,Q4,21.925691999795358
京成電鉄,2020,Q1,-13.94438895293809
京成電鉄,2020,Q2,-49.02572080448491
京成電鉄,2020,Q3,-0.6190955531531493
京成電鉄,2020,Q4,-42.263156606519395
京浜急行電鉄,2018,Q1,6.984173151510919
京浜急行電鉄,2018,Q2,10.821231576426749
京浜急行電鉄,2018,Q3,15.400741221945108
京浜急行電鉄,2018,Q4,8.497511503477057
京浜急行電鉄,2019,Q1,20.23431702405842
京浜急行電鉄,2019,Q2,22.024814616601706
京浜急行電鉄,2019,Q3,20.06743448018566
京浜急行電鉄,2019,Q4,6.34273281526222
京浜急行電鉄,2020,Q1,4.796200115721003
京浜急行電鉄,2020,Q2,9.923265752915952
京浜急行電鉄,2020,Q3,-8.279609687945944
京浜急行電鉄,2020,Q4,-3.7839279755591164
京王電鉄,2018,Q1,27.075132585042507
京王電鉄,2018,Q2,43.837665183181215
京王電鉄,2018,Q3,62.19212428504827
京王電鉄,2018,Q4,42.83173058643086
京王電鉄,2019,Q1,60.92811085303375
京王電鉄,2019,Q2,62.95934429855295
京王電鉄,2019,Q3,65.40003967015187
京王電鉄,2019,Q4,40.01347607058723
京王電鉄,2020,Q1,-15.045299644324114
京王電鉄,2020,Q2,-25.135582314926264
京王電鉄,2020,Q3,6.210557617709684
京王電鉄,2020,Q4,-30.22800449698167
京都きもの友禅,2018,Q1,-0.06403327990755266
京都きもの友禅,2018,Q2,-2.412418272438977
京都きもの友禅,2018,Q3,-9.116526249666308
京都きもの友禅,2018,Q4,-12.837156430971621
京都きもの友禅,2019,Q1,17.121530923684467
京都きもの友禅,2019,Q2,-2.877151340893754
京都きもの友禅,2019,Q3,-0.7881336497080227
京都きもの友禅,2019,Q4,-19.21138785859423
京都きもの友禅,2020,Q1,-31.390488731078413
京都きもの友禅,2020,Q2,-11.065795725314114
京都きもの友禅,2020,Q3,15.723141975255754
京都きもの友禅,2020,Q4,-14.356001206704292
京阪ホールディングス,2018,Q1,107.19807927427102
京阪ホールディングス,2018,Q2,29.44380977820125
京阪ホールディングス,2018,Q3,68.00288134844878
京阪ホールディングス,2018,Q4,26.344067064525767
京阪ホールディングス,2019,Q1,52.75876946186336
京阪ホールディングス,2019,Q2,56.8579446737253
京阪ホールディングス,2019,Q3,49.95678782454847
京阪ホールディングス,2019,Q4,35.712360357943616
京阪ホールディングス,2020,Q1,-24.97840136282296
京阪ホールディングス,2020,Q2,-2.0348050917543126
京阪ホールディングス,2020,Q3,33.36389672037575
京阪ホールディングス,2020,Q4,24.816431201718565
今仙電機製作所,2018,Q1,28.011946622887052
今仙電機製作所,2018,Q2,6.8306043125103475
今仙電機製作所,2018,Q3,25.016004099112877
今仙電機製作所,2018,Q4,21.704743654306544
今仙電機製作所,2019,Q1,25.239720823183667
今仙電機製作所,2019,Q2,24.78155600682569
今仙電機製作所,2019,Q3,27.62839449453704
今仙電機製作所,2019,Q4,12.369548633139479
今仙電機製作所,2020,Q1,-11.371750874141222
今仙電機製作所,2020,Q2,-39.32465995567506
今仙電機製作所,2020,Q3,-16.205270695994813
今仙電機製作所,2020,Q4,-0.2995451694822272
任天堂,2018,Q1,85.20810737741003
任天堂,2018,Q2,382.2012017664687
任天堂,2018,Q3,752.399861548863
任天堂,2018,Q4,4.911131170843942
任天堂,2019,Q1,1.824113530287758
任天堂,2019,Q2,363.3385975947001
任天堂,2019,Q3,886.8316703979517
任天堂,2019,Q4,469.43572941362544
任天堂,2020,Q1,509.6769654046669
任天堂,2020,Q2,908.5832725177185
任天堂,2020,Q3,1245.8936694784575
任天堂,2020,Q4,764.7475330112844
伊藤忠エネクス,2018,Q1,23.386735742612778
伊藤忠エネクス,2018,Q2,22.474372656917815
伊藤忠エネクス,2018,Q3,25.755217133137442
伊藤忠エネクス,2018,Q4,21.98469563580428
伊藤忠エネクス,2019,Q1,20.673526477174562
伊藤忠エネクス,2019,Q2,22.163431704301296
伊藤忠エネクス,2019,Q3,26.781647047685397
伊藤忠エネクス,2019,Q4,24.235028019575335
伊藤忠エネクス,2020,Q1,19.358290271677966
伊藤忠エネクス,2020,Q2,23.48588935888664
伊藤忠エネクス,2020,Q3,30.42900718260401
伊藤忠エネクス,2020,Q4,28.76931165204909
伊藤忠テクノソリューションズ,2018,Q1,15.701105371598407
伊藤忠テクノソリューションズ,2018,Q2,34.631198487718734
伊藤忠テクノソリューションズ,2018,Q3,30.688512836966233
伊藤忠テクノソリューションズ,2018,Q4,67.07506863051967
伊藤忠テクノソリューションズ,2019,Q1,21.036582878144674
伊藤忠テクノソリューションズ,2019,Q2,29.97439385219277
伊藤忠テクノソリューションズ,2019,Q3,26.624561737211355
伊藤忠テクノソリューションズ,2019,Q4,50.581432053233755
伊藤忠テクノソリューションズ,2020,Q1,16.634351181164522
伊藤忠テクノソリューションズ,2020,Q2,23.834820015486514
伊藤忠テクノソリューションズ,2020,Q3,27.7101183684521
伊藤忠テクノソリューションズ,2020,Q4,53.308196584175924
伯東,2018,Q1,31.183165414742113
伯東,2018,Q2,32.30894640268635
伯東,2018,Q3,26.610948433338883
伯東,2018,Q4,27.988776592159816
伯東,2019,Q1,28.272746322979014
伯東,2019,Q2,29.554813622474946
伯東,2019,Q3,29.219951480282607
伯東,2019,Q4,25.853613859541532
伯東,2020,Q1,22.230650598066248
伯東,2020,Q2,13.160743315183101
伯東,2020,Q3,31.68216355165576
伯東,2020,Q4,25.891554432100673
住友ベークライト,2018,Q1,15.561912865820187
住友ベークライト,2018,Q2,13.804284102465962
住友ベークライト,2018,Q3,88.80084096358277
住友ベークライト,2018,Q4,76.5225703199992
住友ベークライト,2019,Q1,82.74977652240977
住友ベークライト,2019,Q2,31.115911775439145
住友ベークライト,2019,Q3,70.92962091375348
住友ベークライト,2019,Q4,38.35421981791386
住友ベークライト,2020,Q1,18.37213949908023
住友ベークライト,2020,Q2,21.79327426695955
住友ベークライト,2020,Q3,54.707437468102036
住友ベークライト,2020,Q4,91.26822995790096
住友不動産,2018,Q1,88.259985143948
住友不動産,2018,Q2,64.429121195394
住友不動産,2018,Q3,59.78544756821907
住友不動産,2018,Q4,30.390243385851996
住友不動産,2019,Q1,76.53111364115307
住友不動産,2019,Q2,60.10848378932301
住友不動産,2019,Q3,48.09011761988994
住友不動産,2019,Q4,74.04632166975827
住友不動産,2020,Q1,112.31678439685342
住友不動産,2020,Q2,63.38515820706152
住友不動産,2020,Q3,53.02797981447433
住友不動産,2020,Q4,49.31896422401563
住友倉庫,2018,Q1,11.679527462126696
住友倉庫,2018,Q2,10.052951425343709
住友倉庫,2018,Q3,6.423205608427983
住友倉庫,2018,Q4,14.045413570274082
住友倉庫,2019,Q1,23.266020890345395
住友倉庫,2019,Q2,14.99996269640422
住友倉庫,2019,Q3,16.3714243923498
住友倉庫,2019,Q4,27.00065262850265
住友倉庫,2020,Q1,28.239459151797696
住友倉庫,2020,Q2,22.788491856579746
住友倉庫,2020,Q3,30.067792077040956
住友倉庫,2020,Q4,23.96732492842122
住友化学,2018,Q1,13.23287280841339
住友化学,2018,Q2,13.563725867877242
住友化学,2018,Q3,14.637299720179149
住友化学,2018,Q4,15.198087167873382
住友化学,2019,Q1,14.199939250778211
住友化学,2019,Q2,11.899022546852674
住友化学,2019,Q3,11.389467718133298
住友化学,2019,Q4,12.310266370366875
住友化学,2020,Q1,5.256412474250467
住友化学,2020,Q2,7.005305567089354
住友化学,2020,Q3,11.940127516053078
住友化学,2020,Q4,11.330740596114387
住友大阪セメント,2018,Q1,6.487933985903888
住友大阪セメント,2018,Q2,5.981030961589264
住友大阪セメント,2018,Q3,99.51684544973787
住友大阪セメント,2018,Q4,20.1583576925248
住友大阪セメント,2019,Q1,69.17941596834518
住友大阪セメント,2019,Q2,46.53789159320993
住友大阪セメント,2019,Q3,69.63758720079092
住友大阪セメント,2019,Q4,72.99673281366407
住友大阪セメント,2020,Q1,68.12762875960208
住友大阪セメント,2020,Q2,60.903996814962035
住友大阪セメント,2020,Q3,82.45652472801746
住友大阪セメント,2020,Q4,82.94770259577555
住友理工,2018,Q1,0.07818479996069545
住友理工,2018,Q2,0.8077653585236799
住友理工,2018,Q3,3.7523617662079487
住友理工,2018,Q4,8.055777821684371
住友理工,2019,Q1,-7.171620103924525
住友理工,2019,Q2,-6.865925102685736
住友理工,2019,Q3,9.209112933950511
住友理工,2019,Q4,-22.164128463129117
住友理工,2020,Q1,-3.1216623293735255
住友理工,2020,Q2,-30.553247617991257
住友理工,2020,Q3,-2.83536526247155
住友理工,2020,Q4,30.044695960935805
住友精化,2018,Q1,119.1505801133901
住友精化,2018,Q2,104.68166589218151
住友精化,2018,Q3,123.83046276563489
住友精化,2018,Q4,110.59633302854691
住友精化,2019,Q1,-47.75557407992812
住友精化,2019,Q2,-76.82772058832232
住友精化,2019,Q3,76.93995716341087
住友精化,2019,Q4,76.25742916996094
住友精化,2020,Q1,88.531276124328
住友精化,2020,Q2,96.99646787692231
住友精化,2020,Q3,154.47160393614973
住友精化,2020,Q4,55.354579305872264
住友金属鉱山,2018,Q1,54.99446060310478
住友金属鉱山,2018,Q2,-3.627812446684787
住友金属鉱山,2018,Q3,-0.6269739625393257
住友金属鉱山,2018,Q4,5.436666017879733
住友金属鉱山,2019,Q1,8.502892622558527
住友金属鉱山,2019,Q2,43.57380705755339
住友金属鉱山,2019,Q3,25.05908949320941
住友金属鉱山,2019,Q4,23.185668422887638
住友金属鉱山,2020,Q1,44.83457421128507
住友金属鉱山,2020,Q2,63.563089764784635
住友金属鉱山,2020,Q3,81.10536378176877
住友金属鉱山,2020,Q4,87.96944247778012
住友電気工業,2018,Q1,49.89399853279822
住友電気工業,2018,Q2,30.463529732708004
住友電気工業,2018,Q3,36.92773049371412
住友電気工業,2018,Q4,32.73350560498793
住友電気工業,2019,Q1,25.47486503222608
住友電気工業,2019,Q2,26.415963359087527
住友電気工業,2019,Q3,40.77603296543075
住友電気工業,2019,Q4,39.31561000968996
住友電気工業,2020,Q1,3.922528718611448
住友電気工業,2020,Q2,6.738903077926873
住友電気工業,2020,Q3,48.16996274514167
住友電気工業,2020,Q4,50.91149971607794
住友電設,2018,Q1,37.41056307034627
住友電設,2018,Q2,46.73618202228378
住友電設,2018,Q3,43.98285061121415
住友電設,2018,Q4,51.637858074977274
住友電設,2019,Q1,38.527282604437374
住友電設,2019,Q2,42.999731741742124
