,,,,,,決算期,決算月数,本決算・中間決算フラグ,実績・予想フラグ,連結基準フラグ,データ更新日,売上高,営業利益,経常利益,当期利益,一株利益,一株利益（自己株除く）
,,,,,,EARNING'ACC,EARNING'MACC,EARNING'HACC,EARNING'RPFLG,EARNING'CFLAG,EARNING'FLUPDATE,EARNING'ITEM02,EARNING'ITEM03,EARNING'ITEM04,EARNING'ITEM05,EARNING'ITEM06,EARNING'ITEM43
,,,,,,年月,ヶ月,,,,年月日,百万円,百万円,百万円,百万円,円,円
月次(M),2016/12,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2016/12,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2016/12,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2016/12,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2016/12,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2016/12,トヨタ自動車,T7203,,,2016/12,,2,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/01,トヨタ自動車,T7203,,,2017/01,,2,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/02,トヨタ自動車,T7203,,,2017/02,,2,,,,,,,,,
月次(M),2017/03,トヨタ自動車,T7203,#001,#001,2017/03,12,1,2,2,2016/05/11,26500000,1700000,1900000,1500000,449.37,493.8
月次(M),2017/03,トヨタ自動車,T7203,#002,#002,2017/03,12,1,2,2,2016/07/07,26500000,1700000,1900000,1500000,449.37,498.14
月次(M),2017/03,トヨタ自動車,T7203,#003,#003,2017/03,12,1,2,2,2016/08/04,26000000,1600000,1780000,1450000,434.39,486.22
月次(M),2017/03,トヨタ自動車,T7203,#004,#004,2017/03,12,1,2,2,2016/11/08,26000000,1700000,1900000,1550000,475.02,516.1
月次(M),2017/03,トヨタ自動車,T7203,#005,#005,2017/03,12,1,2,2,2017/02/06,26500000,1850000,2070000,1700000,520.99,571.55
月次(M),2017/03,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/03,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/03,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/03,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/03,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/03,トヨタ自動車,T7203,#999,#999,2017/03,12,1,0,2,2017/05/11,27597193,1994372,2193825,1831109,605.47,605.47
月次(M),2017/03,トヨタ自動車,T7203,,,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/04,トヨタ自動車,T7203,,,2017/04,,1,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/05,トヨタ自動車,T7203,,,2017/05,,1,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/06,トヨタ自動車,T7203,,,2017/06,,1,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/07,トヨタ自動車,T7203,,,2017/07,,1,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/08,トヨタ自動車,T7203,,,2017/08,,1,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#001,#001,2017/09,6,2,2,2,2017/05/10,13000000,850000,950000,800000,245.17,268.93
月次(M),2017/09,トヨタ自動車,T7203,#002,#002,2017/09,6,2,2,2,2017/08/04,13500000,950000,950000,900000,275.82,305.15
月次(M),2017/09,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/09,トヨタ自動車,T7203,#999,#999,2017/09,6,2,0,2,2018/11/07,14191207,1096541,1252173,1071328,359.55,359.55
月次(M),2017/09,トヨタ自動車,T7203,,,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/10,トヨタ自動車,T7203,,,2017/10,,2,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/11,トヨタ自動車,T7203,,,2017/11,,2,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2017/12,トヨタ自動車,T7203,,,2017/12,,2,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/01,トヨタ自動車,T7203,,,2018/01,,2,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/02,トヨタ自動車,T7203,,,2018/02,,2,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#001,#001,2018/03,12,1,2,2,2017/05/10,27500000,1600000,1800000,1500000,459.7,504.25
月次(M),2018/03,トヨタ自動車,T7203,#002,#002,2018/03,12,1,2,2,2017/08/04,28500000,1850000,2050000,1750000,536.32,591.68
月次(M),2018/03,トヨタ自動車,T7203,#003,#003,2018/03,12,1,2,2,2017/11/07,28500000,2000000,2250000,1950000,597.61,662.57
月次(M),2018/03,トヨタ自動車,T7203,#004,#004,2018/03,12,1,2,2,2018/02/06,29000000,2200000,2450000,2400000,735.52,821.63
月次(M),2018/03,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/03,トヨタ自動車,T7203,#999,#999,2018/03,12,1,0,2,2019/05/09,29379510,2399862,2620429,2493983,842,842
月次(M),2018/03,トヨタ自動車,T7203,,,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/04,トヨタ自動車,T7203,,,2018/04,,1,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/05,トヨタ自動車,T7203,,,2018/05,,1,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/06,トヨタ自動車,T7203,,,2018/06,,1,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/07,トヨタ自動車,T7203,,,2018/07,,1,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/08,トヨタ自動車,T7203,,,2018/08,,1,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#001,#001,2018/09,6,2,2,2,2018/05/09,14000000,1000000,1200000,1000000,306.47,343.65
月次(M),2018/09,トヨタ自動車,T7203,#002,#002,2018/09,6,2,2,2,2018/08/03,14000000,1000000,1200000,1000000,306.47,345.71
月次(M),2018/09,トヨタ自動車,T7203,#003,#003,2018/09,6,2,2,2,2018/08/06,14000000,1000000,1200000,1000000,306.47,348.28
月次(M),2018/09,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/09,トヨタ自動車,T7203,#999,#999,2018/09,6,2,0,2,2018/11/07,14674006,1261845,1548809,1242392,427.02,427.02
月次(M),2018/09,トヨタ自動車,T7203,,,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/10,トヨタ自動車,T7203,,,2018/10,,2,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/11,トヨタ自動車,T7203,,,2018/11,,2,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2018/12,トヨタ自動車,T7203,,,2018/12,,2,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2019/01,トヨタ自動車,T7203,,,2019/01,,2,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#001,#001,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#002,#002,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#003,#003,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#004,#004,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#005,#005,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#006,#006,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#007,#007,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#008,#008,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#009,#009,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#010,#010,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,#999,#999,,,,,,,,,,,,
月次(M),2019/02,トヨタ自動車,T7203,,,2019/02,,2,,,,,,,,,
月次(M),2019/03,トヨタ自動車,T7203,#001,#001,2019/03,12,1,2,2,2018/05/09,29000000,2300000,2450000,2120000,649.71,728.54
