,,0
2018,Q1,40.02774143325743
2018,Q2,41.514184568848464
2018,Q3,45.95911574694271
2018,Q4,26.191464338732114
2019,Q1,38.06539864283045
2019,Q2,41.68103528027174
2019,Q3,52.24417664533736
2019,Q4,22.422618068085534
2020,Q1,34.197037187418054
2020,Q2,43.2169403381064
2020,Q3,50.86089985094371
2020,Q4,19.6796078549532
2018,Q1,2.7984989628117916
2018,Q2,40.285392582465505
2018,Q3,103.51555467439442
2018,Q4,51.75416714812698
2019,Q1,9.823761284662567
2019,Q2,48.453843222483215
2019,Q3,93.20143520688592
2019,Q4,40.97483823696999
2020,Q1,19.965536668827475
2020,Q2,30.95764539274645
2020,Q3,105.53048546285031
2020,Q4,50.80787902966506
2018,Q1,16.3875847469998
2018,Q2,18.985370630892866
2018,Q3,19.429157275531725
2018,Q4,15.54725212100867
2019,Q1,16.05760067420014
2019,Q2,14.17308245576292
2019,Q3,6.136198840492913
2019,Q4,6.4943189600787985
2020,Q1,0.00555732113202545
2020,Q2,5.484792265758063
2020,Q3,2.4406226585911117
2020,Q4,8.732366615089159
2018,Q1,46.52149464245275
2018,Q2,52.39432478515066
2018,Q3,65.4674388260049
2018,Q4,58.20052466902283
2019,Q1,60.15261573088698
2019,Q2,61.98224213681081
2019,Q3,59.28810317541739
2019,Q4,61.80355655953883
2020,Q1,34.50514842305847
2020,Q2,50.14406612514621
2020,Q3,71.98838896139605
2020,Q4,68.31409197188599
2018,Q1,82.940573745258
2018,Q2,94.27128963580789
2018,Q3,76.93469802397492
2018,Q4,71.44995887113608
2019,Q1,61.00246665177773
2019,Q2,67.35188882479638
2019,Q3,50.68115835585641
2019,Q4,53.85738878364578
2020,Q1,51.28768425057582
2020,Q2,39.33491222676527
2020,Q3,34.59894494760215
2020,Q4,46.10676996761549
2018,Q1,18.54406241592854
2018,Q2,24.76700395961359
2018,Q3,24.38193776860511
2018,Q4,21.95803847755944
2019,Q1,6.848350245458725
2019,Q2,4.20787811596524
2019,Q3,7.420526729573986
2019,Q4,-31.69261743353062
2020,Q1,-19.496488412246475
2020,Q2,10.21441749802734
2020,Q3,24.229454844831473
2020,Q4,25.7064646931543
2018,Q1,25.496196470688574
2018,Q2,27.641865392075754
2018,Q3,28.424858821823424
2018,Q4,28.265151743047053
2019,Q1,27.411551221682394
2019,Q2,25.54243170196563
2019,Q3,29.858276661854767
2019,Q4,26.785853106586853
2020,Q1,24.93991551665709
2020,Q2,24.130616423643094
2020,Q3,28.736074343382654
2020,Q4,25.466880976282102
2018,Q1,42.914773537197426
2018,Q2,44.12167828331271
2018,Q3,27.437531859158646
2018,Q4,39.69356713001534
2019,Q1,34.09135327648564
2019,Q2,46.91164422962036
2019,Q3,46.148135248912766
2019,Q4,33.83278308669603
2020,Q1,23.96445128315854
2020,Q2,29.05295219143253
2020,Q3,46.15812831299466
2020,Q4,54.48288790925291
2018,Q1,28.464594095966874
2018,Q2,-2.201846993642164
2018,Q3,41.0968068606222
2018,Q4,-4.22233953020482
2019,Q1,19.643024611822987
2019,Q2,-12.995058213937128
2019,Q3,39.34393420905652
2019,Q4,-12.432532420668842
2020,Q1,5.314877317482882
2020,Q2,-30.7082578507993
2020,Q3,-25.530520593643686
2020,Q4,-85.01893582468395
2018,Q1,22.17649113068755
2018,Q2,42.64224339576189
2018,Q3,56.209651044339935
2018,Q4,64.10993505249718
2019,Q1,32.030935842371825
2019,Q2,51.72926910177045
2019,Q3,89.11323201328268
2019,Q4,83.4303081400388
2020,Q1,15.497643808777124
2020,Q2,30.24860730184338
2020,Q3,42.686065134419415
2020,Q4,43.373479119465436
2018,Q1,34.488988313817345
2018,Q2,36.15716170518703
2018,Q3,-19.065467542369774
2018,Q4,13.171433204068713
2019,Q1,57.16701715037942
2019,Q2,17.752942314996247
2019,Q3,-11.20980647053206
2019,Q4,21.198189903351086
2020,Q1,17.002601688688088
2020,Q2,29.695510162168723
2020,Q3,36.76998249235475
2020,Q4,19.868325619301288
2018,Q1,18.780125291053515
2018,Q2,18.912195323977773
2018,Q3,15.637698878133218
2018,Q4,12.986415609928182
2019,Q1,6.323240111651764
2019,Q2,13.35124259227035
2019,Q3,10.087898681841416
2019,Q4,9.338284020913527
2020,Q1,8.074523730476965
2020,Q2,4.190980011108472
2020,Q3,5.840550313612809
2020,Q4,7.648811041566923
2018,Q1,57.44532674827718
2018,Q2,88.21494305007118
2018,Q3,80.17660640011934
2018,Q4,66.45810460687493
2019,Q1,67.4805944999139
2019,Q2,111.29480507314857
2019,Q3,88.19573914075505
2019,Q4,143.77510456388887
2020,Q1,82.66461979357864
2020,Q2,99.32607602939711
2020,Q3,177.87426239272912
2020,Q4,-251.30619093507465
2018,Q1,1167.1924360191683
2018,Q2,247.1776318306481
2018,Q3,192.4323422621988
2018,Q4,866.6118650741016
2019,Q1,314.83997213221136
2019,Q2,124.36520018169875
2019,Q3,-15.397238499653966
2019,Q4,22.47800531173187
2020,Q1,22.720713657768243
2020,Q2,-152.40433593948475
2020,Q3,-199.5292207403505
2020,Q4,205.87875908172413
2018,Q1,32.64252576865694
2018,Q2,34.76166831253107
2018,Q3,49.18146397920614
2018,Q4,31.950543074819223
2019,Q1,26.106741795279795
2019,Q2,16.46747219155566
2019,Q3,42.174705955009145
2019,Q4,45.0343514640975
2020,Q1,37.877377640295634
2020,Q2,37.278096633285074
2020,Q3,22.340471621655343
2020,Q4,7.666340374911027
2018,Q1,12.383494954570775
2018,Q2,36.58241815739538
2018,Q3,47.59659527679994
2018,Q4,4.364330639026381
2019,Q1,26.055566353699753
2019,Q2,12.511653532194895
2019,Q3,58.198354695466406
2019,Q4,10.062947764176783
2020,Q1,9.555364961074847
2020,Q2,33.07995448309991
2020,Q3,64.9311953282993
2020,Q4,13.056024113957207
2018,Q1,35.369866066521354
2018,Q2,46.936803539123446
2018,Q3,93.95958484482861
2018,Q4,-12.887998841200783
2019,Q1,21.60555103069031
2019,Q2,37.06230024623109
2019,Q3,39.479914941417675
2019,Q4,-13.375984450826856
2020,Q1,18.060575456208205
2020,Q2,39.41905165749405
2020,Q3,81.12285173038893
2020,Q4,-6.1224246435067755
2018,Q1,74.93898615215937
2018,Q2,71.24683263426424
2018,Q3,98.81360117750573
2018,Q4,70.3877395146657
2019,Q1,80.21577279348907
2019,Q2,78.2710120762396
2019,Q3,88.97448189292729
2019,Q4,62.84010717635033
2020,Q1,79.61829385528787
2020,Q2,82.91003911578598
2020,Q3,101.01207040476311
2020,Q4,84.39951816992982
2018,Q1,17.855612199064844
2018,Q2,25.578222188674683
2018,Q3,32.4522513747041
2018,Q4,26.036730752046672
2019,Q1,38.17769370723842
2019,Q2,19.990459195687002
2019,Q3,34.425929115867696
2019,Q4,2.528353775983547
2020,Q1,12.388222833055853
2020,Q2,0.09412170845251921
2020,Q3,24.31817062899259
2020,Q4,15.152704743443032
2018,Q1,18.97194768304071
2018,Q2,25.807704289975902
2018,Q3,18.702099070613883
2018,Q4,-9.847886013643006
2019,Q1,-8.153472444175794
2019,Q2,8.322569514813534
2019,Q3,64.63645752585764
2019,Q4,35.10108221564309
2020,Q1,11.342079329801699
2020,Q2,22.977126288133036
2020,Q3,51.2616197554379
2020,Q4,-644.019354329377
2018,Q1,11.479894566465216
2018,Q2,5.515643940710497
2018,Q3,16.503514041780583
2018,Q4,5.803833766326282
2019,Q1,5.07508583001869
2019,Q2,-1.48124880505922
2019,Q3,2.1345911455388524
2019,Q4,-1.559193517100356
2020,Q1,1.750819397014876
2020,Q2,6.795157045368841
2020,Q3,12.279767153274868
2020,Q4,3.035259689956769
2018,Q1,65.90065626057644
2018,Q2,60.172270751741515
2018,Q3,54.446797436895274
2018,Q4,50.883730540662825
2019,Q1,70.70323696295915
2019,Q2,42.89593490783094
2019,Q3,32.64600473745138
2019,Q4,39.61149117645235
2020,Q1,42.60566198788791
2020,Q2,25.00064666152059
2020,Q3,31.566921822741623
2020,Q4,45.93271113642025
2018,Q1,43.87649742671965
2018,Q2,35.1223104723922
2018,Q3,55.78600147193629
2018,Q4,165.77469775969803
2019,Q1,-96.9600503014126
2019,Q2,-78.5996628539624
2019,Q3,32.04891615511042
2019,Q4,-43.25973550339222
2020,Q1,146.0818958163427
2020,Q2,99.79535216451586
2020,Q3,70.12723336271574
2020,Q4,62.66443123950103
2018,Q1,60.96942952790831
2018,Q2,95.07873631525186
2018,Q3,87.7101256832873
2018,Q4,39.80416561222554
2019,Q1,79.04298511230829
2019,Q2,88.14343700310533
2019,Q3,79.52275297320023
2019,Q4,23.088961401019617
2020,Q1,70.18901543210035
2020,Q2,84.87205145141037
2020,Q3,86.98765885638453
2020,Q4,31.473669323572096
2018,Q1,28.891204885405916
2018,Q2,33.67439904335388
2018,Q3,32.72573103338786
2018,Q4,30.514024961807202
2019,Q1,32.344062844444004
2019,Q2,29.068352505020442
2019,Q3,21.884438034007083
2019,Q4,17.42698242326186
2020,Q1,1.4751420328063851
2020,Q2,27.796394466374224
2020,Q3,18.731099397660536
2020,Q4,-10.42795148026772
2018,Q1,46.08032929629768
2018,Q2,58.20105273695634
2018,Q3,54.873730998519214
2018,Q4,41.2689852150402
2019,Q1,43.898264549984184
2019,Q2,45.101073238759824
2019,Q3,40.90997371354355
2019,Q4,29.880476673366736
2020,Q1,13.26116957061452
2020,Q2,4.040548045313754
2020,Q3,54.521159737345656
2020,Q4,43.74660331703647
2018,Q1,-3.522813468692112
2018,Q2,1.6850698117790035
2018,Q3,2.340273708297566
2018,Q4,49.57064850976867
2019,Q1,36.830366427844794
2019,Q2,-74.5119003705323
2019,Q3,106.14922872132043
2019,Q4,110.04840332732363
2020,Q1,3.5556820406585956
2020,Q2,59.4935696086639
2020,Q3,94.44158738743752
2020,Q4,98.6239406941827
2018,Q1,37.549137713748564
2018,Q2,-12.001910368798264
2018,Q3,50.63179385974533
2018,Q4,-16.387351028173732
2019,Q1,13.387063989731317
2019,Q2,-6.046521936241817
2019,Q3,-0.8049765162274127
2019,Q4,-19.052499297229893
2020,Q1,6.748471069034551
2020,Q2,-46.173670786303006
2020,Q3,-28.26065088396983
2020,Q4,-33.53944744921599
2018,Q1,86.09709642608694
2018,Q2,156.3522681365357
2018,Q3,150.09396451537756
2018,Q4,83.20116453692123
2019,Q1,115.87478407391984
2019,Q2,138.07488531479888
2019,Q3,118.27888273191175
2019,Q4,81.92690747480339
2020,Q1,107.69851158999825
2020,Q2,147.9461253742832
2020,Q3,169.9363871621223
2020,Q4,141.6473305957131
2018,Q1,66.34678022907013
2018,Q2,51.44832490510818
2018,Q3,34.13698394236578
2018,Q4,43.665480653330256
2019,Q1,40.36243754259615
2019,Q2,56.672433761333465
2019,Q3,68.93805298279989
2019,Q4,20.7276468347142
2020,Q1,54.670197328832266
2020,Q2,33.15308573214339
2020,Q3,45.30154026796283
2020,Q4,-0.2859806433245985
2018,Q1,33.41612805819655
2018,Q2,27.24223471309224
2018,Q3,26.51194030981164
2018,Q4,31.686321458117447
2019,Q1,36.464881335588245
2019,Q2,45.97296764626676
2019,Q3,35.3386634414837
2019,Q4,21.99281639089916
2020,Q1,68.9539680222976
2020,Q2,45.30882339482764
2020,Q3,42.48342356897693
2020,Q4,41.44196092125188
2018,Q1,14.702603161308737
2018,Q2,49.91023661419316
2018,Q3,37.84664084509855
2018,Q4,50.760407687218915
2019,Q1,34.267658813149396
2019,Q2,52.09467719030103
2019,Q3,50.68290174303715
2019,Q4,52.62057196241916
2020,Q1,42.25719012981449
2020,Q2,30.690652269757976
2020,Q3,37.64571642209107
2020,Q4,23.964415392745693
2018,Q1,4.4270409192108335
2018,Q2,4.483640201800515
2018,Q3,-1.5288919319867142
2018,Q4,4.048263977414948
2019,Q1,4.314235831931244
2019,Q2,1.8173374712273773
2019,Q3,-2.6399452172237132
2019,Q4,4.291741937625116
2020,Q1,5.575920209456557
2020,Q2,5.347125328888806
2020,Q3,-0.41830580230017667
2020,Q4,-1.22194206670147
2018,Q1,5.060016066594598
2018,Q2,-4.909226392988362
2018,Q3,13.491589206942233
2018,Q4,14.541756265215062
2019,Q1,0.1836048126557026
2019,Q2,4.825146109791115
2019,Q3,20.20710922283367
2019,Q4,8.576498764582768
2020,Q1,6.302655282225278
2020,Q2,10.388853556289902
2020,Q3,14.935385369997558
2020,Q4,20.689688817536762
2018,Q1,44.14088425611529
2018,Q2,34.58872226456717
2018,Q3,41.976818456641304
2018,Q4,27.430165299744978
2019,Q1,48.518464568702825
2019,Q2,43.095905961996884
2019,Q3,40.667909309445854
2019,Q4,19.680026070969816
2020,Q1,9.405025129459878
2020,Q2,72.3625228773096
2020,Q3,113.94362810413614
2020,Q4,112.50024119038432
2018,Q1,24.393119924151286
2018,Q2,4.460866100543569
2018,Q3,0.5675884037018104
2018,Q4,-4.5724768052795834
2019,Q1,-5.909587195314316
2019,Q2,5.039413413700075
2019,Q3,16.97428062912472
2019,Q4,11.890021468678498
2020,Q1,12.48813575089129
2020,Q2,13.32167003449969
2020,Q3,18.385437067131882
2020,Q4,14.52873031831291
2018,Q1,-8.41882122515818
2018,Q2,28.10907213205774
2018,Q3,34.504136609908834
2018,Q4,79.60657891302003
2019,Q1,4.336597063531268
2019,Q2,24.563332605796617
2019,Q3,23.895346614837393
2019,Q4,8.15794162681054
2020,Q1,13.710754875570261
2020,Q2,28.75851503883263
2020,Q3,65.21045246339634
2020,Q4,24.328025004134695
2018,Q1,-5.154996269874793
2018,Q2,3.0100934939865702
2018,Q3,1.142985380670801
2018,Q4,-1.9402150284794715
2019,Q1,-1.0240137060608347
2019,Q2,1.4335702930453564
2019,Q3,13.89465535977611
2019,Q4,12.36054998174658
2020,Q1,10.084513737244162
2020,Q2,10.36564333210459
2020,Q3,7.324708868699975
2020,Q4,3.502038328997498
2018,Q1,3.444734105625839
2018,Q2,12.80415154931295
2018,Q3,19.16882048205494
2018,Q4,58.22746210304609
2019,Q1,54.221510033052226
2019,Q2,105.03885822990699
2019,Q3,69.49181539338397
2019,Q4,27.43819251564807
2020,Q1,38.855066654127086
2020,Q2,34.75410315292875
2020,Q3,49.98147335288196
2020,Q4,71.11510802694396
2018,Q1,240.71661466370819
2018,Q2,211.72313989013605
2018,Q3,184.82462613487638
2018,Q4,167.92987547179644
2019,Q1,146.8880277176864
2019,Q2,132.80438320941593
2019,Q3,111.93382632343025
2019,Q4,90.68559431325438
2020,Q1,47.937174817481974
2020,Q2,84.72517367971142
2020,Q3,121.86584782231265
2020,Q4,171.17170228674343
2018,Q1,24.886526427641982
2018,Q2,29.489985475374112
2018,Q3,-8.785800723293505
2018,Q4,20.939863924567035
2019,Q1,21.795302791064444
2019,Q2,14.995091861275597
2019,Q3,-25.66607955487656
2019,Q4,1.1721047627092105
2020,Q1,4.423663662749092
2020,Q2,4.446480418218506
2020,Q3,5.50168161582021
2020,Q4,5.3338513718049985
2018,Q1,-88.9629953633625
2018,Q2,-64.50797161849913
2018,Q3,-57.833232103451486
2018,Q4,-99.11964147197719
2019,Q1,3.3241228178654083
2019,Q2,-135.1169459094693
2019,Q3,-48.355518131800785
2019,Q4,52.855947836691314
2020,Q1,-84.43897152487585
2020,Q2,-112.72397123751553
2020,Q3,-16.613444543983586
2020,Q4,-73.04617409308679
2018,Q1,-63.2055149952713
2018,Q2,16.882259723806726
2018,Q3,-53.69485683578222
2018,Q4,-121.73947365174911
2019,Q1,-165.94465469701274
2019,Q2,-108.38219640774068
2019,Q3,-101.46373061934679
2019,Q4,-62.955526926814485
2020,Q1,-26.400785748685777
2020,Q2,-103.38705683096549
2020,Q3,22.374335823713828
2020,Q4,-2.6234845439392256
2018,Q1,-15.737749880069835
2018,Q2,-40.16584083165731
2018,Q3,40.98249216662552
2018,Q4,-54.06285202128632
2019,Q1,-1.581509192695627
2019,Q2,33.01011656247037
2019,Q3,46.46046495238441
2019,Q4,4.144049203898023
2020,Q1,-45.93224437695257
2020,Q2,14.503001828209705
2020,Q3,46.916780266201336
2020,Q4,-24.745021441247058
2018,Q1,15.457994098055075
2018,Q2,18.57987356396218
2018,Q3,17.153667074066682
2018,Q4,26.43449251793397
2019,Q1,17.643136196730556
2019,Q2,18.11618729921206
2019,Q3,10.996553626430952
2019,Q4,24.001911552476958
2020,Q1,1.7301191908097024
2020,Q2,11.690670244578602
2020,Q3,12.314757041478162
2020,Q4,14.541362428637091
2018,Q1,66.6669998182646
2018,Q2,84.02322577049102
2018,Q3,101.20914427688803
2018,Q4,73.32780454386187
2019,Q1,66.27405162898097
2019,Q2,102.66073635600114
2019,Q3,65.68040962307394
2019,Q4,108.8881861765643
2020,Q1,14.678664120291252
2020,Q2,68.0071769350917
2020,Q3,66.05214184489269
2020,Q4,96.92227569795855
2018,Q1,26.819146141963095
2018,Q2,26.655038003265737
2018,Q3,12.807535989545073
2018,Q4,9.387464452299362
2019,Q1,-47.963672281408265
2019,Q2,-22.22740640979562
2019,Q3,-17.524056577520845
2019,Q4,-67.42575525728247
2020,Q1,-27.693263864605562
2020,Q2,-46.189507659011014
2020,Q3,-23.582977222912206
2020,Q4,62.55057108582689
2018,Q1,6.8950255573627395
2018,Q2,9.63402239734021
2018,Q3,11.004476619834012
2018,Q4,-3.75788784983407
2019,Q1,-19.05959456805524
2019,Q2,-4.025285076241728
2019,Q3,5.1343528056368655
2019,Q4,-9.697475106270105
2020,Q1,-89.08422387003368
2020,Q2,107.6234372352381
2020,Q3,19.952538726625257
2020,Q4,-31.93527849425995
2018,Q1,37.44814459551269
2018,Q2,24.196275078792617
2018,Q3,26.25580548987611
2018,Q4,17.67161501860928
2019,Q1,28.446035999384208
2019,Q2,25.30915826548442
2019,Q3,25.588398875084977
2019,Q4,25.4598743956207
2020,Q1,40.48845098995599
2020,Q2,35.623767250038696
2020,Q3,22.635827208755543
2020,Q4,30.021564237629867
2018,Q1,32.72387639027076
2018,Q2,33.239218212442054
2018,Q3,52.05502744496135
2018,Q4,20.275568553784566
2019,Q1,26.527776226679762
2019,Q2,32.114633628202796
2019,Q3,45.273000452836484
2019,Q4,25.39762006464835
2020,Q1,43.30920833640754
2020,Q2,26.365789310086207
2020,Q3,44.96622803144611
2020,Q4,0.673879910243727
2018,Q1,14.646720342388384
2018,Q2,22.34802418385995
2018,Q3,27.732701613420467
2018,Q4,23.12523825583857
2019,Q1,20.463377833135887
2019,Q2,29.543799988898076
2019,Q3,28.770155311883666
2019,Q4,26.57779961001045
2020,Q1,15.670057423092292
2020,Q2,31.116063991032558
2020,Q3,37.931613498561894
2020,Q4,29.709970644399704
2018,Q1,38.21566739411742
2018,Q2,39.24836788604938
2018,Q3,61.28499923560878
2018,Q4,2.114798975390727
2019,Q1,47.57741335800111
2019,Q2,69.74010040404345
2019,Q3,44.7885154061114
2019,Q4,37.56632018935079
2020,Q1,60.199362755647144
2020,Q2,54.71151635376691
2020,Q3,57.70856332930339
2020,Q4,33.96273066650474
2018,Q1,-428.2196148746072
2018,Q2,-802.225593295914
2018,Q3,-77.44436223442963
2018,Q4,-392.0972159476579
2019,Q1,25.782305867830814
2019,Q2,31.706713805242657
2019,Q3,102.03261346448144
2019,Q4,355.1803738964061
2020,Q1,16.922602847901146
2020,Q2,-62.58595173391739
2020,Q3,28.219879127860544
2020,Q4,-0.03923343070175278
2018,Q1,27.41935199286766
2018,Q2,26.91293818607537
2018,Q3,23.017630362785724
2018,Q4,49.96502378500111
2019,Q1,17.394464178442412
2019,Q2,21.210471102362618
2019,Q3,17.5771711705991
2019,Q4,33.62518121537161
2020,Q1,7.080269102753867
2020,Q2,38.498266466673755
2020,Q3,27.166295470724677
2020,Q4,9.069617513042225
2018,Q1,-23.605214013291818
2018,Q2,-1.5351509781113375
2018,Q3,5.348446020477586
2018,Q4,23.652881733283422
2019,Q1,4.96273231141424
2019,Q2,5.877972055935632
2019,Q3,2.337477394455787
2019,Q4,18.424125434752963
2020,Q1,-46.11292634148267
2020,Q2,-1.4686533627748117
2020,Q3,26.57230517122809
2020,Q4,29.909978156040093
2018,Q1,10.554110258242895
2018,Q2,9.914563447457596
2018,Q3,9.498980784049802
2018,Q4,10.089481094270115
2019,Q1,13.249508815729985
2019,Q2,12.439844064319873
2019,Q3,12.135867716305986
2019,Q4,12.938101152828912
2020,Q1,11.01282751979359
2020,Q2,11.34671310431693
2020,Q3,12.318851096126949
2020,Q4,13.385894167159698
2018,Q1,40.649456861442744
2018,Q2,56.75690321069297
2018,Q3,68.54322241622161
2018,Q4,51.344237136626774
2019,Q1,43.07166139964389
2019,Q2,52.91930985689237
2019,Q3,60.866239458872265
2019,Q4,43.83644871002386
2020,Q1,34.41926089797497
2020,Q2,44.90939522556183
2020,Q3,43.934377982949904
2020,Q4,37.69631196125756
2018,Q1,377.6760873988992
2018,Q2,649.3207053506071
2018,Q3,553.1726245417555
2018,Q4,165.0399935210703
2019,Q1,32.16437381937112
2019,Q2,738.6898078924717
2019,Q3,-10.222713283986081
2019,Q4,-390.91900462807536
2020,Q1,238.17005310319047
2020,Q2,11.602252559292396
2020,Q3,30.44816080729902
2020,Q4,15.875727887976723
2018,Q1,63.20920736254237
2018,Q2,50.64783897136912
2018,Q3,51.990677091505674
2018,Q4,34.10774595405003
2019,Q1,49.743747783357335
2019,Q2,51.974841097001224
2019,Q3,45.581919782183626
2019,Q4,39.07398587447659
2020,Q1,36.176995215377595
2020,Q2,59.89317910869543
2020,Q3,77.5984609538271
2020,Q4,37.83131017885429
2018,Q1,32.81024976948869
2018,Q2,36.120141682976254
2018,Q3,34.65353775322651
2018,Q4,29.503708260929542
2019,Q1,29.773307508494312
2019,Q2,12.738537983116599
2019,Q3,15.349767983775216
2019,Q4,8.37359956032538
2020,Q1,12.989543314505763
2020,Q2,12.770987133285457
2020,Q3,15.565288935443462
2020,Q4,13.104079312005098
2018,Q1,10.550116029372198
2018,Q2,10.851369732902796
2018,Q3,108.69545907721852
2018,Q4,30.40188247578873
2019,Q1,21.84856453784521
2019,Q2,51.111266450133186
2019,Q3,99.2966178849955
2019,Q4,25.972347681079064
2020,Q1,39.84322822379528
2020,Q2,53.79269712151833
2020,Q3,76.06937480957747
2020,Q4,26.984381978222913
2018,Q1,186.24836961743347
2018,Q2,57.93246386251121
2018,Q3,-39.53134302776971
2018,Q4,37.112669376960184
2019,Q1,485.1108177039908
2019,Q2,193.971891233909
2019,Q3,133.35036559657476
2019,Q4,48.11020828233268
2020,Q1,111.59970262932671
2020,Q2,73.84016416105331
2020,Q3,98.17902888854209
2020,Q4,29.400742711625078
2018,Q1,19.707867970083598
2018,Q2,15.960752782293406
2018,Q3,18.41817737901004
2018,Q4,21.651169466617382
2019,Q1,14.90069539230051
2019,Q2,13.970986180824395
2019,Q3,8.776081428294997
2019,Q4,7.44175360422443
2020,Q1,6.737231500512192
2020,Q2,6.98272632786689
2020,Q3,11.162825330821288
2020,Q4,10.728824437201883
2018,Q1,14.327127711111247
2018,Q2,14.096807455591712
2018,Q3,22.472017151500708
2018,Q4,14.886343001160755
2019,Q1,11.796233296506133
2019,Q2,4.549660946015004
2019,Q3,11.145883692967473
2019,Q4,15.264347430789751
2020,Q1,1.2888413147963274
2020,Q2,-4.996141908445871
2020,Q3,2.89393875296121
2020,Q4,26.45620844165007
2018,Q1,20.260693383695724
2018,Q2,23.386306589918004
2018,Q3,35.23769353298299
2018,Q4,32.75684572460887
2019,Q1,9.004209052794506
2019,Q2,13.069437177456965
2019,Q3,16.172298762893647
2019,Q4,33.60157524651473
2020,Q1,9.570939081283331
2020,Q2,19.119327782757825
2020,Q3,17.36858731418331
2020,Q4,35.19457424326926
2018,Q1,27.752835744538462
2018,Q2,16.9006496854757
2018,Q3,41.46949906559329
2018,Q4,-12.6538462730187
2019,Q1,27.74892450965907
2019,Q2,-11.398024655612652
2019,Q3,30.549399548405795
2019,Q4,9.589031090627145
2020,Q1,7.843517599101091
2020,Q2,18.612932133243174
2020,Q3,24.21963169928157
2020,Q4,15.07417065297551
2018,Q1,57.74649824937428
2018,Q2,-8.847837624708783
2018,Q3,9.575747079224739
2018,Q4,7.662013881428663
2019,Q1,42.083921980562785
2019,Q2,-6.9305757348928765
2019,Q3,7.975913834604976
2019,Q4,9.126092049430667
2020,Q1,13.537013399790958
2020,Q2,8.112844839174944
2020,Q3,11.284578515309057
2020,Q4,8.643830624772722
2018,Q1,20.59583928982476
2018,Q2,32.40197830826271
2018,Q3,16.178911915733302
2018,Q4,11.492607029944843
2019,Q1,0.2498034768922217
2019,Q2,0.7794423183992301
2019,Q3,-0.015524769272445837
2019,Q4,1.5637669329962947
2020,Q1,-11.07943434228885
2020,Q2,-9.844997084617459
2020,Q3,15.166924925303853
2020,Q4,4.4847816773295985
2018,Q1,-42.81536331793747
2018,Q2,81.0508304529129
2018,Q3,51.369520293026
2018,Q4,-66.1632287136903
2019,Q1,-40.00558888061565
2019,Q2,75.90469461774745
2019,Q3,62.03213951559715
2019,Q4,-35.0890092821937
2020,Q1,-74.21371943887556
2020,Q2,87.16083248994201
2020,Q3,55.605927374763894
2020,Q4,-67.61323132566764
2018,Q1,6.617202901583042
2018,Q2,11.410892437436761
2018,Q3,14.366862226458398
2018,Q4,0.30743067821887715
2019,Q1,7.025457237563104
2019,Q2,7.882221943438281
2019,Q3,12.858905270477909
2019,Q4,11.72081649706855
2020,Q1,8.884161168533247
2020,Q2,14.620928572482681
2020,Q3,11.87534673647704
2020,Q4,9.58490224130946
2018,Q1,15.33402660955375
2018,Q2,10.589411391615464
2018,Q3,47.16103680639115
2018,Q4,14.270761372211958
2019,Q1,13.542730729077547
2019,Q2,19.404187398598552
2019,Q3,34.673105754807466
2019,Q4,24.794989441420284
2020,Q1,16.682921709144537
2020,Q2,18.706858709794744
2020,Q3,32.74504515449674
2020,Q4,10.414191236871204
2018,Q1,14.504246543352252
2018,Q2,18.650468343373753
2018,Q3,20.80406227395616
2018,Q4,14.722503789162806
2019,Q1,16.706496844882018
2019,Q2,7.357834076310569
2019,Q3,2.7682938687590415
2019,Q4,5.758753956433296
2020,Q1,-7.870594402895289
2020,Q2,-10.224322286074871
2020,Q3,-1.6449801942885465
2020,Q4,6.923380750619669
2018,Q1,1.6648393678033415
2018,Q2,3.1311570969170663
2018,Q3,7.097499587844844
2018,Q4,-1.2899647840334258
2019,Q1,10.897481729434986
2019,Q2,9.937046465428061
2019,Q3,20.067841836819433
2019,Q4,10.090249495464123
2020,Q1,10.695772990823956
2020,Q2,12.08211298765576
2020,Q3,19.128439631663603
2020,Q4,8.536978890974998
2018,Q1,47.38369520606186
2018,Q2,47.15686966737557
2018,Q3,94.36670656881881
2018,Q4,20.83695446795982
2019,Q1,18.54618336546804
2019,Q2,20.625747941919805
2019,Q3,79.41701423253018
2019,Q4,39.098866814461836
2020,Q1,42.07932005062792
2020,Q2,50.9823458588068
2020,Q3,51.779601465776636
2020,Q4,31.298512277299455
2018,Q1,-25.53887742220001
2018,Q2,9.520065517385397
2018,Q3,104.28391094165875
2018,Q4,38.31484152541133
2019,Q1,-1.4326789953402894
2019,Q2,6.914460522216004
2019,Q3,86.81672029381116
2019,Q4,30.827130830308118
2020,Q1,4.892649872525983
2020,Q2,11.274806637325327
2020,Q3,73.41801153802028
2020,Q4,41.15337583244712
2018,Q1,13.798879286653644
2018,Q2,25.211546928357464
2018,Q3,16.61833133435819
2018,Q4,-22.347743043751535
2019,Q1,-0.4503946789462674
2019,Q2,61.95217014783759
2019,Q3,54.759573951935295
2019,Q4,19.982906089002327
2020,Q1,22.60587185838463
2020,Q2,48.38239234029507
2020,Q3,57.956895376393845
2020,Q4,37.75138924233916
2018,Q1,32.0312064677282
2018,Q2,18.695546848789462
2018,Q3,582.5898087647216
2018,Q4,33.66950489130376
2019,Q1,167.27775410019458
2019,Q2,185.936155696124
2019,Q3,544.2526056047477
2019,Q4,-39.85658041859759
2020,Q1,16.78565726778939
